"Dendropanax_arboreus"	"Dendropanax_sp1_M_PL_040"	"Unidentified_sp21_M_PL_040"	"Unidentified_sp14_M_PL_040"	"Portlandia_grandiflora"	"Unidentified_sp23_M_PL_040"	"Miconia_sp1_M_PL_040"	"Spermacoce_assurgens"	"Unidentified_sp13_M_PL_040"	"Unidentified_sp15_M_PL_040"	"Aechmea_paniculigera"	"Impatiens_walleriana"	"Petiveria_sp1_M_PL_040"	"Blakea_trinervia"	"Unidentified_sp19_M_PL_040"	"Byrsonima_sp1_M_PL_040"	"Pilea_sp1_M_PL_040"	"Unidentified_sp16_M_PL_040"	"Unidentified_sp18_M_PL_040"	"Unidentified_sp20_M_PL_040"	"Wallenia_laurifolia"	"Passiflora_sp1_M_PL_040"	"Unidentified_sp17_M_PL_040"	"Guarea_swartzii"	"Psidium_montanum"	"Unidentified_sp22_M_PL_040"	"Nectandra_coriacea"	"Pilea_sp2_M_PL_040"	"Tradescantia_zebrina"	"Wasmannia_auropunctata"	"Apis_mellifera"	"Crematogaster_steinheili"	"Unidentified_sp4_M_PL_040"	"Camponotus_hannani"	"Sphex_jamaicensis"	"Euglossa_jamaicensis"	"Dryas_iulia_delila"	"Heliconius_charitonius_simulator"	"Xylocopa_sp1_M_PL_040"	"Centris_sp2_M_PL_040"	"Unidentified_sp3_M_PL_040"	"Unidentified_sp1_M_PL_040"	"Trochilus_polytmus_polytmus"	"Centris_sp1_M_PL_040"	"Mellisuga_minima"	"Aguna_asander_jasper"	"Anolis_grahami"	"Camponotus_subdepilis"	"Papilio_thersites"	"Unidentified_sp7_M_PL_040"	"Eurytides_marcellinus"	"Conotelus_obscurus"	"Marpesia_chiron"	"Agapostemon_sp1_M_PL_040"	"Unidentified_sp2_M_PL_040"	"Coereba_flaveola"	"Adelpha_abyla"	"Paraphrissopoda_chrysostoma"	"Unidentified_sp11_M_PL_040"	"Nesopsar_nigerrimus"	"Unidentified_sp12_M_PL_040"	"Atlantea_pantoni"	"Dione_vanillae_insularis"	"Euneornis_campestris"	"Polistes_sp1_M_PL_040"	"Unidentified_sp5_M_PL_040"	"Unidentified_sp6_M_PL_040"	"Anolis_sagrei"	"Diptera_sp1_M_PL_040"	"Paragymnetis_lanius"	"Unidentified_sp8_M_PL_040"	"Unidentified_sp9_M_PL_040"
"Dendropanax_arboreus"	2.39065307494707	0.816839841309505	0.0246578457544744	0.130601858846579	0.058360291367026	0.0115194534930298	0.245147658543766	0.0337778708965403	0.334498376256827	0.160593757546333	0.0923704596016073	0.0547767801502211	0.023364567151892	0.136373776254209	0.0331736598498032	0.208227882935867	0.0193604260387055	0.123665791576175	0.0682837638648642	0.0236461687908874	0.0105077765294428	0.0246578457544744	0.0726423291006673	0.0345329249282975	0.023364567151892	0.0250111065187946	0.0707029259190265	0	0.0118451136588622	0.127993927700331	0.288484382307131	0.102187495366791	0.203562771072877	0.151105888802403	0.172043786402965	0.181207877175509	0.119532653747354	0.119532653747354	0.138950591771081	0.0857129021649771	0.235676419730089	0.101521226316026	0.236241081694003	0.115109749760992	0.187118526538924	0.172043786402965	0.0525111326556111	0.0350259217648092	0.119532653747354	0.172043786402965	0.172043786402965	0.0131310655575809	0.172043786402965	0.0372201291895308	0.0658061869936786	0.239827623533014	0.149637507610468	0.0693028002215998	0.0167916675659887	0.0306840996571971	0.0167916675659887	0.119532653747354	0.119532653747354	0.0306840996571971	0.0315189846699127	0.0899921515840671	0.15701367267581	0	0.0167916675659887	0.0525111326556111	0.0087121917174175	0.0101333612689621
"Dendropanax_sp1_M_PL_040"	1.05022265311222	2.15427819796869	0.0229915059621128	0.192371110860393	0.0558007294402725	0.0101094116209247	0.300470006801763	0.0314952136467299	0.262324939643699	0.162067774382072	0.0740291807521072	0.0505716914866893	0.019887325664426	0.140364518205696	0.0315338132861481	0.188832703421982	0.01699060776626	0.110084697356075	0.0720516234042497	0.0229596532146173	0.0100775588734292	0.0229915059621128	0.0541479945482624	0.0727895222235322	0.019887325664426	0.0255553817057454	0.0784933337187	0	0.00977791404350132	0.112326795788052	0.309974944656696	0.10019406709813	0.229632303399539	0.143041696084793	0.19100044538217	0.17336744877135	0.0525111326556111	0.052511132655611	0.141974342809696	0.0865512687426132	0.261644445729	0.0989015082281952	0.147598939020477	0.242631740745107	0.110110263839501	0.19100044538217	0.138489312726559	0.0335918629114307	0.052511132655611	0.19100044538217	0.19100044538217	0.0125551641240613	0.19100044538217	0.0368653302813722	0.0543217446861184	0.255607871185274	0.0761203772235439	0.163222741265752	0.0247334285391933	0.0315820165962816	0.0247334285391933	0.052511132655611	0.052511132655611	0.0315820165962816	0.0386318580173695	0.172479199342516	0.0865010192715677	0	0.0247334285391933	0.138489312726559	0.00764577349481702	0.00944856409401896
"Unidentified_sp21_M_PL_040"	0.22192061179027	0.16094054173479	1.24595141828008	0.340110051795113	0.239816894715823	0.116126481656428	0.104921639897885	0.336919751068602	0.407840757396581	0.131590291454285	0.0643594634064756	0.34619266308458	0.174404039844629	0.0464407663074453	0.0716291470186458	0.117186565798832	0.195170557405762	0.0489157602587461	0.0343702859864156	0.175533006021483	0.0457080693978321	0.245951418280079	0.121524749110317	0.009795658690142	0.174404039844629	0.0183438398894285	0.00881186641334147	0	0.0582775581882012	1.29029424062698	0.106842973979914	1.00974950707284	0.0349321334021924	0.172807184138758	0.0214422082724642	0.114365876532305	0.0110960305895135	0.0110960305895135	0.101910221607936	0.0699341370135632	0.0293728880444716	0.233131592312776	0.118241690587867	0.0326521956338067	0.0688952805989954	0.0214422082724642	0.0103461776829508	0.152360231326107	0.0110960305895135	0.0214422082724642	0.0214422082724642	0.0539588013110603	0.0214422082724642	0.0736973450292032	0.323764212156673	0.0465661087692633	0.0478016987552057	0.054074612913751	0.0437284352308003	0.0104491724191752	0.0437284352308003	0.0110960305895135	0.0110960305895135	0.0104491724191752	0.0134899251297281	0.0314397595267405	0.0321896124333032	0	0.0437284352308003	0.0103461776829508	0.0878267508325928	0.101075925320581
"Unidentified_sp14_M_PL_040"	0.335833351319775	0.384742221720785	0.0971743005128895	2.05025073865392	0.17272632793654	0.0313053758507422	0.130193578005599	0.133115480154643	0.314006824746656	0.17576755757145	0.11097441009997	0.204564208035654	0.0616042635345051	0.062669407846456	0.104453869808245	0.223344642576006	0.0526140770600709	0.06185629312661	0.0385988154364248	0.104513592315094	0.0386446676529462	0.0971743005128895	0.131957902980733	0.0170435354195338	0.0616042635345051	0.0190598926520005	0.017065107988431	0	0.030298887683763	0.347837509452691	0.130259485229495	0.512313858483368	0.0582642704201876	0.438728014368661	0.0415250961051821	0.137314749911349	0.0167916675659887	0.0167916675659887	0.105888292511114	0.0713649221779222	0.0568836932947699	0.428283443550006	0.136488863655382	0.0568117847317793	0.0852543174568688	0.0415250961051821	0.0247334285391933	0.128815558843154	0.0167916675659887	0.0415250961051821	0.0415250961051821	0.0388634237857216	0.0415250961051821	0.0652285574214392	0.168327153798683	0.0741826008086177	0.0450522817931878	0.288337094937555	0.263603666398361	0.0141006167654526	0.263603666398362	0.0167916675659887	0.0167916675659887	0.0141006167654526	0.0167391743150056	0.0649354642028744	0.0569937032296697	0	0.263603666398361	0.0247334285391933	0.0236763346770319	0.0399346440463929
"Portlandia_grandiflora"	0.262621311151617	0.195302553040954	0.119908447357912	0.302271073888945	1.73191521144165	0.0796504888149807	0.137502440851802	0.164258147065633	0.31173792861063	0.322845551928656	0.0761112638759525	0.27408263805132	0.129421277112304	0.0587580886705955	0.0500243182258656	0.201350195997021	0.13386636775627	0.0593299620634757	0.0457060579585345	0.0607421725997168	0.0204842140567858	0.119908447357912	0.178543089997879	0.0124249517985353	0.129421277112304	0.0246436448515927	0.0105559848006749	0	0.0497707882973237	0.885005431277563	0.140416087379612	0.313117455333908	0.0433651149340167	0.196934027793866	0.0256862296816422	0.148015069349342	0.0131310655575809	0.0131310655575809	0.136909138064404	0.0941621316166297	0.0351866160022496	0.580018902200467	0.13538277391373	0.0414165059951177	0.0774305144120013	0.0256862296816422	0.0125551641240613	0.0682807135226193	0.0131310655575809	0.0256862296816422	0.0256862296816422	0.389680922574371	0.0256862296816422	0.43810775536367	0.276504379429576	0.0567057882515689	0.0411874791325375	0.0514185879097829	0.0388634237857215	0.013220569950884	0.0388634237857216	0.0131310655575809	0.0131310655575809	0.013220569950884	0.0176788852523746	0.048798199403525	0.0493741008370445	0	0.0388634237857216	0.0125551641240613	0.0602398654903216	0.0492774441196898
"Unidentified_sp23_M_PL_040"	0.207350162874537	0.141531762692946	0.232252963312856	0.219137630955195	0.318601955259923	1.16997495260868	0.099124322366649	0.318154744264187	0.383002645982123	0.131139691372247	0.0584314581860666	0.347734079950187	0.242456339672591	0.0437736949225093	0.0454594789422939	0.109981610029942	0.285672189258282	0.0471984002604008	0.0326851835568696	0.0867226512122021	0.0244446405080232	0.232252963312856	0.136634168418838	0.00897658610617279	0.242456339672591	0.0175261747398346	0.00799971723392839	0	0.0724813870639136	1.88861058454086	0.101060058780233	0.484384527699169	0.0322105343354139	0.140098922895138	0.0194659786025591	0.108423786468588	0.0103675081437268	0.0103675081437268	0.0973676374435255	0.066885747577083	0.0266657241130946	0.238887386518984	0.11751695434171	0.0299219536872426	0.0646344360875074	0.0194659786025591	0.00909847045883226	0.0814821350267441	0.0103675081437268	0.0194659786025591	0.0194659786025591	0.0716854399334826	0.0194659786025591	0.0913563936393198	0.402674372577298	0.0434745800382439	0.0448377462821178	0.0372733087245002	0.0281748382656679	0.0098490813575646	0.0281748382656679	0.0103675081437268	0.0103675081437268	0.0098490813575646	0.0127445557328549	0.0288951602642219	0.0301641979491164	0	0.0281748382656679	0.00909847045883225	0.128552485166227	0.095446423279256
"Miconia_sp1_M_PL_040"	0.630379693398255	0.600940013603525	0.0299776113993958	0.130193578005599	0.0785728233438869	0.0141606174809499	1.69658974374951	0.0410652210950628	0.457706351418106	0.369871417147398	0.122041858732873	0.0568629332995283	0.0254665492663003	0.161865760073416	0.0417446677141327	0.124547825236746	0.0237993571108401	0.125829269350071	0.149984706123922	0.0288772028602915	0.0130602089418456	0.0299776113993958	0.0564044640065212	0.105519791125018	0.0254665492663003	0.0821170243694774	0.0288291134331297	0	0.0113059317853505	0.157340194232776	0.452451211696294	0.123021063810135	0.28828380974079	0.191229725148581	0.0701508426872822	0.425588385694649	0.0315189846699127	0.0315189846699127	0.456205690941542	0.314807251253247	0.0960970447770989	0.0865521673043446	0.163995233924382	0.351732637083394	0.0951311648401565	0.0701508426872822	0.0386318580173695	0.0435340298061519	0.0315189846699127	0.0701508426872822	0.0701508426872822	0.0176788852523746	0.0701508426872822	0.0731595978244843	0.062810732140836	0.144319419508822	0.0727125562975422	0.055371032332375	0.0167391743150056	0.0364197960165185	0.0167391743150056	0.0315189846699127	0.0315189846699127	0.0364197960165185	0.218132967053508	0.0610504665599837	0.053937593212527	0	0.0167391743150056	0.0386318580173695	0.010709710699878	0.0123195663285188
"Spermacoce_assurgens"	0.202667225379242	0.146977663684739	0.224613167379068	0.310602787027501	0.219010862754177	0.106051581421396	0.0958188492218131	1.67755228408091	0.372457312690941	0.120173782150032	0.0587757656680143	0.316157683182265	0.15927309574852	0.0424116587282606	0.0654147461357496	0.107019694793454	0.178237951968732	0.0446719271769371	0.0313883890286901	0.160304115088113	0.0417425291304403	0.224613167379068	0.110981506036819	0.00894580702296074	0.15927309574852	0.0167523651958251	0.00804736658752645	0	0.0532215143271243	1.17835090468217	0.0975734922191	0.922145668559674	0.0319014916914999	0.157814780035396	0.019581925362981	0.104443722860552	0.0101333612689621	0.0101333612689621	0.0930686955323615	0.0638667917932084	0.0268245552917548	0.21290556375596	0.107983279075678	0.0298193567432024	0.0629180644739684	0.019581925362981	0.00944856409401897	0.139141763768134	0.0101333612689621	0.019581925362981	0.019581925362981	0.0492774441196897	0.019581925362981	0.0673035114421947	0.295675079595135	0.0425261267299208	0.0436545194111468	0.0493832081404119	0.0399346440463929	0.00954262321385863	0.0399346440463929	0.0101333612689621	0.0101333612689621	0.00954262321385863	0.0123195663285188	0.0287121091568406	0.0293969063317837	0	0.0399346440463929	0.00944856409401897	0.0802070783859294	0.503265685224274
"Unidentified_sp13_M_PL_040"	0.602097077262288	0.367254915501178	0.0815681514793161	0.219804777322659	0.124695171444252	0.0383002645982123	0.320394445992674	0.111737193807282	1.54808261326187	0.311231294037517	0.152014648616313	0.134671998428771	0.0638934753753517	0.132497504137657	0.0765716403712061	0.19374085023123	0.0643701926020374	0.130216458458204	0.108801880183191	0.0704583678543171	0.0271904809732132	0.0815681514793161	0.104484290445753	0.0266312943269434	0.0638934753753517	0.0593197833671443	0.0220742870264578	0	0.0255932107771395	0.425558495535692	0.329880645440308	0.336528009075253	0.0949076700586768	0.329207729319953	0.0537140984310473	0.341686971480153	0.0301048538631144	0.0301048538631144	0.329554352039691	0.227205700926825	0.0735809567548593	0.152836867623977	0.285446908312763	0.0887709810898115	0.204305642098304	0.0537140984310473	0.0236092445679329	0.0906349365773772	0.0301048538631144	0.0537140984310473	0.0537140984310473	0.0280564135749567	0.0537140984310473	0.0747411076805842	0.142184504317441	0.122590974399481	0.169432289056682	0.0518698587951319	0.0282606142271991	0.0298119384309729	0.0282606142271991	0.0301048538631144	0.0301048538631144	0.0298119384309729	0.0411935716276295	0.0584825976095544	0.0649782069047359	0	0.0282606142271991	0.0236092445679329	0.0289665866709168	0.0335211581421847
"Unidentified_sp15_M_PL_040"	0.481781272638999	0.378158140224836	0.0438634304847618	0.205062150500026	0.215230367952437	0.0218566152287079	0.431516653338631	0.0600868910750162	0.518718823395861	1.50345594572534	0.162671725748816	0.0868483488010966	0.0383272814233263	0.160064396642861	0.0873673169824903	0.168466033478459	0.0367338071070721	0.12773563016889	0.151701043490302	0.0468227948395892	0.0248159795835352	0.0438634304847618	0.0754822324827218	0.0327907720805838	0.0383272814233263	0.0850487688058368	0.0198900944339428	0	0.0164706661946184	0.242851280318976	0.444348497896434	0.171164118658197	0.10387994236137	0.417008915993034	0.0483992297892608	0.450820494556493	0.0240890636319499	0.0240890636319499	0.472493160032427	0.327683798536538	0.0663003147798093	0.147301400676202	0.180540634257706	0.109302573601946	0.1010976437637	0.0483992297892608	0.0243101661573109	0.0827199319451175	0.0240890636319499	0.0483992297892608	0.0483992297892608	0.0484268327892984	0.0483992297892608	0.273945224648099	0.0915037010812136	0.122734408084572	0.0707737577375774	0.0506752997930284	0.0263651336357176	0.0360144892446438	0.0263651336357176	0.0240890636319499	0.0240890636319499	0.0360144892446438	0.0554807125721097	0.0546340521834335	0.0544129496580726	0	0.0263651336357176	0.0243101661573109	0.0165302131981824	0.0180260673225049
