"Microtus_arvalis"	"Apodemus_sylvaticus"	"Prometheomys_schaposchnikowi"	"Apodemus_mystacinus"	"Microtus_majori"	"Dryomys_nitedula"	"Cricetulus_migratorius"	"Sorex_araneus"	"Chionomys_nivalis"	"Myoxus_glis"	"Ctenophthalmus_proximus"	"Ctenophthalmus_hypanis"	"Ctenophthalmus_inornatus"	"Megabothris_turbidus"	"Ctenophthalmus_shovi"	"Amphipsylla_rossica"	"Myoxopsylla_jordani"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Leptopsylla_taschenbergi"	"Hystrichopsylla_talpae"	"Amphipsylla_georgica"	"Hystrichopsylla_satunini"	"Rhadinopsylla_integella"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Ctenophthalmus_euxinicus"	"Palaeopsylla_caucasica"
"Ctenophthalmus_proximus"	0.696876283104209	1.17587849464598	0.224589503551057	0.78667642495001	0.719659521608958	0.111828073304913	0.276772500486163	0.412735481268199	0.276772500486163	0.0550533218575058	1.42799173022953	0.454341824323075	0.294712485647067	0.504664457310286	0.427991730229529	0.375674181828074	0.244681430477804	0.144810807818838	0.349593148380305	0.0661431653238365	0.225503443354068	0.115962215411346	0.225772503999845	0.115962215411346	0.0661431653238365	0.0783985818492235	0.078667642495001	0.0661431653238365
"Ctenophthalmus_hypanis"	0.648273461551911	1.10914132869763	0.404016459437348	0.665358437825056	0.627928001699219	0.117092379218126	0.470175842568016	0.173440554596609	0.470175842568016	0.0512397971012268	0.324529874516482	1.53266471483539	0.395486970861721	0.585356285483545	0.324529874516482	0.466128871052883	0.227732431561008	0.128925043521747	0.251599110091892	0.0623891997392417	0.205961864354994	0.147020851401485	0.19956694371291	0.147020851401485	0.0623891997392417	0.07293076442459	0.0665358437825056	0.0623891997392417
"Ctenophthalmus_inornatus"	0.714667538776697	1.1638389083825	0.476260274630301	0.485818476642195	0.479729481470917	0.114863667265844	0.550293739933333	0.154316782028249	0.550293739933333	0.0467594961997895	0.294712485647066	0.553681759206409	1.45113034487671	0.605370409476039	0.294712485647067	0.50509991154219	0.207819983110176	0.114047786260735	0.214312387534688	0.0654659385965158	0.199835603374372	0.164518811784516	0.168017352926213	0.164518811784516	0.0654659385965157	0.0804000981123784	0.0485818476642195	0.0654659385965158
"Megabothris_turbidus"	0.619579994970116	1.08856614106303	0.383681667853757	0.660436729751122	0.602547296893027	0.250517408297659	0.447482043851377	0.168834823581392	0.447482043851377	0.0677139551503037	0.315415285818929	0.512186749798102	0.378356505922525	1.62491958353205	0.315415285818929	0.44614307682299	0.300950911779128	0.127275518409908	0.245712536384791	0.0612318454347954	0.198721165769399	0.141778613328043	0.195062089310373	0.141778613328043	0.0612318454347954	0.069702749434138	0.0660436729751122	0.0612318454347954
"Ctenophthalmus_shovi"	0.696876283104209	1.17587849464598	0.224589503551057	0.78667642495001	0.719659521608958	0.111828073304913	0.276772500486163	0.412735481268199	0.276772500486163	0.0550533218575058	0.427991730229529	0.454341824323075	0.294712485647067	0.504664457310286	1.42799173022953	0.375674181828074	0.244681430477804	0.144810807818838	0.349593148380305	0.0661431653238365	0.225503443354068	0.115962215411346	0.225772503999845	0.115962215411346	0.0661431653238365	0.0783985818492235	0.078667642495001	0.0661431653238365
"Amphipsylla_rossica"	0.682395726251129	1.13122611847351	0.436655714540177	0.50150778711914	0.646663507241108	0.113423154523607	0.50630019114694	0.165868021820455	0.50630019114694	0.0465016930001582	0.313061818190062	0.543817016228364	0.420916592951825	0.594857435763987	0.313061818190062	1.49366623751645	0.206674191111814	0.113782247876049	0.23629229898681	0.0636314691641347	0.213150632932011	0.154765503570584	0.186531892440674	0.154765503570584	0.0636314691641347	0.0767695192032521	0.050150778711914	0.0636314691641347
"Myoxopsylla_jordani"	0.414310693665803	1.24363096417357	0.212214941451478	0.88520468564043	0.44654495804446	0.45193348516998	0.26517339524714	0.168436056603478	0.26517339524714	0.384219530019677	0.305851788097255	0.398531755231764	0.259774978887719	0.601901823558255	0.305851788097255	0.310011286667721	1.70764235564301	0.158474710298806	0.259241835059852	0.0699542417347636	0.166800502552168	0.117685452879249	0.208711018078808	0.117685452879249	0.0699542417347635	0.0466099530374028	0.0885204685640429	0.0699542417347636
"Nosopsyllus_fasciatus"	0.451462691948182	1.51132147404644	0.217813768230798	1.0989090869797	0.499798026456072	0.128587602918921	0.278638839001739	0.200358157045112	0.278638839001739	0.0713136196344629	0.362027019547094	0.451237652326116	0.285119465651838	0.50910207363963	0.362027019547094	0.341346743628146	0.316949420597613	1.19490274161308	0.311237466702923	0.0850118329151121	0.192028663735591	0.135166823935425	0.25113001958939	0.135166823935425	0.0850118329151121	0.0507895528441705	0.10989090869797	0.0850118329151122
"Leptopsylla_segnis"	0.482647517532421	1.2401553630376	0.213281174924591	0.858599941805969	0.769315236105374	0.113614733575045	0.26623787546407	0.468422974465559	0.26623787546407	0.0583294128884666	0.436991435475381	0.440298442660812	0.26789048441836	0.491425072769582	0.436991435475381	0.354438448480215	0.259241835059852	0.155618733351462	1.38269358975298	0.0697587391708648	0.210604548955117	0.117681556754397	0.242166697413316	0.117681556754397	0.0697587391708648	0.0542978457223973	0.0858599941805969	0.0697587391708648
"Leptopsylla_taschenbergi"	0.459385510539764	2.0460103580505	0.227446607641219	0.549355831898837	0.484081084464263	0.118067478452603	0.303847926909001	0.181840562836684	0.303847926909001	0.0629588175612872	0.330715826619183	0.436724398174692	0.327329692982579	0.489854763478364	0.330715826619183	0.381788814984808	0.279816966939054	0.170023665830224	0.279034956683459	1.11508808264034	0.221228074578294	0.169780709483961	0.224482787832454	0.169780709483961	0.115088082640341	0.0516808699357234	0.0549355831898837	0.115088082640341
"Hystrichopsylla_talpae"	0.844737839851473	1.31098118268618	0.245300779929233	0.542764176309626	0.828817128059873	0.10965650049647	0.303030458232837	0.198483430698976	0.303030458232837	0.0500401507656504	0.37583907225678	0.480577683494986	0.333059338957287	0.529923108718397	0.37583907225678	0.426301265864023	0.222400670069557	0.128019109157061	0.280806065273489	0.0737426915260979	1.26201762541612	0.128288174008009	0.221261036063796	0.128288174008009	0.0737426915260979	0.0950330069832907	0.0542764176309626	0.0737426915260979
"Amphipsylla_georgica"	0.48482155572951	1.50916186207965	0.273637701038082	0.502764691934448	0.471106500004111	0.116758829793281	0.828986246650679	0.15732269440969	0.339323569828045	0.052958453795662	0.289905538528365	0.514572979905197	0.411297029461289	0.567114453312173	0.289905538528365	0.464296510711752	0.235370905758498	0.135166823935425	0.235363113508795	0.0848903547419804	0.192432261012013	1.2341078791391	0.188166305185888	0.145968597311029	0.0848903547419804	0.0545424250195699	0.0502764691934448	0.0848903547419804
"Hystrichopsylla_satunini"	0.474654015839885	1.33026837234047	0.224753483517051	0.925924171154419	0.826976563001403	0.121131932216754	0.281203375072817	0.208113511623902	0.281203375072817	0.0626133054236425	0.376287506666409	0.465656201996789	0.280028921543689	0.520165571494328	0.376287506666409	0.373063784881347	0.278281357438411	0.167420013059593	0.322888929884422	0.0748275959441513	0.221261036063796	0.125444203457258	1.26045487639725	0.125444203457258	0.0748275959441513	0.0533985767819871	0.0925924171154419	0.0748275959441513
"Rhadinopsylla_integella"	0.48482155572951	1.50916186207965	0.273637701038082	0.502764691934448	0.471106500004111	0.116758829793281	0.339323569828045	0.15732269440969	0.828986246650679	0.052958453795662	0.289905538528365	0.514572979905197	0.411297029461289	0.567114453312173	0.289905538528365	0.464296510711752	0.235370905758498	0.135166823935425	0.235363113508795	0.0848903547419805	0.192432261012013	0.145968597311029	0.188166305185888	1.2341078791391	0.0848903547419804	0.0545424250195699	0.0502764691934447	0.0848903547419805
"Ceratophyllus_sciurorum"	0.459385510539764	2.0460103580505	0.227446607641219	0.549355831898837	0.484081084464263	0.118067478452603	0.303847926909001	0.181840562836684	0.303847926909001	0.0629588175612872	0.330715826619183	0.436724398174692	0.327329692982579	0.489854763478363	0.330715826619183	0.381788814984808	0.279816966939054	0.170023665830224	0.279034956683459	0.115088082640341	0.221228074578294	0.169780709483961	0.224482787832454	0.169780709483961	1.11508808264034	0.0516808699357234	0.0549355831898837	0.115088082640341
"Amalaraeus_penicilliger"	1.55379134539136	0.918771021079528	0.269822818056923	0.498982357526175	0.521036663623292	0.104681432224387	0.318911000574536	0.18998550847876	0.318911000574536	0.0419489577336625	0.391992909246118	0.51051535097213	0.402000490561892	0.557621995473104	0.391992909246118	0.460617115219512	0.186439812149611	0.101579105688341	0.217191382889589	0.0516808699357234	0.285099020949872	0.10908485003914	0.160195730345961	0.10908485003914	0.0516808699357234	1.17480152635653	0.0498982357526175	0.0516808699357234
"Ctenophthalmus_euxinicus"	0.4435398733566	0.976632590042377	0.208180928820376	1.64846234206055	0.515514968447882	0.13910772738524	0.253429751094476	0.218875751253539	0.253429751094476	0.0796684217076386	0.393338212475005	0.46575090647754	0.242909238321097	0.528349383800897	0.393338212475005	0.300904672271484	0.354081874256172	0.219781817395939	0.343439976722388	0.0549355831898837	0.162829252892888	0.100552938386889	0.277777251346326	0.100552938386889	0.0549355831898837	0.0498982357526175	1.16484623420606	0.0549355831898837
"Palaeopsylla_caucasica"	0.459385510539764	2.0460103580505	0.227446607641219	0.549355831898837	0.484081084464263	0.118067478452603	0.303847926909001	0.181840562836684	0.303847926909001	0.0629588175612872	0.330715826619182	0.436724398174692	0.327329692982579	0.489854763478363	0.330715826619183	0.381788814984808	0.279816966939054	0.170023665830224	0.279034956683459	0.115088082640341	0.221228074578294	0.169780709483961	0.224482787832454	0.169780709483961	0.115088082640341	0.0516808699357234	0.0549355831898837	1.11508808264034
