"Spermophilus_undulatus"	"Marmota_sibirica"	"Lasiopodomys_brandtii"	"Alticola_semicanus"	"Allocricetulus_curtatus"	"Cricetulus_barabensis"	"Allactaga_sibirica"	"Meriones_meridianus"	"Ellobius_tancrei"	"Phodopus_sungorus"	"Microtus_gregalis"	"Eolagurus_przewalskii"	"Dipus_sagitta"	"Meriones_unguiculatus"	"Sciurus_vulgaris"	"Microtus_oeconomus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Citellophilus_tesquorum"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Frontopsylla_elatoides"	"Rhadinopsylla_li"	"Oropsylla_alaskensis"	"Neopsylla_mana"	"Frontopsylla_hetera"	"Paradoxopsyllus_dashidorzhii"	"Neopsylla_pleskei"	"Paradoxopsyllus_scorodumovi"	"Amphipsylla_vinogradovi"	"Amalaraeus_penicilliger"	"Paramonopsyllus_scalonae"	"Frontopsylla_elata"	"Ctenophyllus_hirticrus"	"Nosopsyllus_laeviceps"	"Rhadinopsylla_dahurica"	"Ophthalmopsylla_praefecta"	"Neopsylla_abagaitui"	"Frontopsylla_wagneri"	"Ophthalmopsylla_kiritschenkovi"	"Amphipsylla_dumalis"	"Neopsylla_bidentatiformis"	"Amphipsylla_longispina"	"Callopsylla_caspia"	"Pectinoctenus_pavlovskii"	"Neopsylla_galea"	"Amphalius_runatus"	"Paradoxopsyllus_kalabukhovi"	"Wagnerina_longicauda"	"Paradoxopsyllus_integer"	"Tarsopsylla_octodecimdentata"	"Rhadinopsylla_rothschildi"	"Amphipsylla_kuznetzovi"	"Ceratophyllus_indages"	"Megabothris_rectangulatus"	"Rhadinopsylla_altaica"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_conformis"
"Spermophilus_undulatus"	2.00937284611743	0.375653959810339	0.448912609280832	0.679239201181772	0.246520575394331	0.333766855965287	0.271582249083844	0.115773762478857	0.0675914512211371	0.221816429600641	0.142752652566213	0.154614611584969	0.0200013317800639	0.133449432380737	0	0.042109926290385	0	0	0.221328568822294	0.148639632920174	0.356952961668248	0.141296280180863	0.148639632920174	0.106378562441511	0.29379505785774	0.357483675347347	0.137746925530163	0.325714876533015	0.21076300089433	0.143927333737606	0.0556786803172868	0.0359597224155056	0.0676552249662053	0.17906749834363	0.0448601750747269	0.212339962783727	0.0349177177393514	0.106378562441511	0.0349177177393514	0.0666711059335462	0.0304161530495117	0.143927333737606	0.19741507627028	0.0787855181853695	0.104161991586146	0.107550449222805	0.142338284857017	0.0448601750747269	0.0359597224155056	0.0894002992099218	0	0.105961400342215	0.149204358211375	0	0	0.0189494668306732	0.0359597224155056	0.0208392772461943
"Marmota_sibirica"	0.798264664596971	1.51316920967887	0.447941050934284	0.682797015597532	0.285203953074383	0.287065790032821	0.251511550926674	0.145412998996048	0.0791568883135286	0.220725868951713	0.114284309611298	0.214377425504956	0.0266146341411701	0.154613744422132	0	0.042018789954461	0	0	0.285290406213045	0.212492606567536	0.427941595711075	0.0745982698835213	0.212492606567536	0.0422610704786632	0.349922506996595	0.41865198708044	0.281636629657097	0.414552236300202	0.151727949805164	0.0745559718573555	0.0555581778286761	0.0361480772963399	0.072817156977332	0.115058870124172	0.0540048138152722	0.148167750466929	0.0323371994048581	0.0422610704786632	0.0323371994048581	0.0887154471372338	0.0356205997410879	0.0745559718573555	0.198388612099623	0.0704333701797293	0.101301180464543	0.102053504070618	0.0784091477750031	0.0540048138152722	0.0361480772963399	0.0987133119655681	0	0.105906679988266	0.0765463633620525	0	0	0.0189084554795074	0.0361480772963399	0.0261743398192886
"Lasiopodomys_brandtii"	0.693774032524923	0.325775309770389	1.6221829277165	0.733486326099713	0.262357534384933	0.305324705132008	0.235510922329632	0.124323578915436	0.0734095859388566	0.304381347301143	0.105963999587845	0.16240301075214	0.0212099121123961	0.140886992680442	0	0.152167709490488	0	0	0.24493462258685	0.0733789358357823	0.385345249486108	0.0670091892147091	0.0733789358357823	0.0367292134866136	0.309563627642296	0.388255143409953	0.138445576305711	0.355636750401842	0.242016583230029	0.0710782428139645	0.201199526992978	0.0388316290288083	0.0725633120211569	0.208284900237681	0.0477379028872582	0.253942102332852	0.0302799757280955	0.0367292134866136	0.0302799757280955	0.0706997070413202	0.0330343136724855	0.0710782428139645	0.208209177854254	0.0706208289051619	0.0983606880477949	0.212730289144781	0.0755608425154219	0.0477379028872581	0.0388316290288083	0.0889412299452157	0	0.217212888846239	0.0685184133629672	0	0	0.0684754692707196	0.0388316290288083	0.0223782442047785
"Alticola_semicanus"	0.679239201181772	0.321316242634133	0.474608799240991	1.98354608795003	0.313536768591232	0.270120902069947	0.235654432018692	0.125179010328316	0.0651466369167481	0.257330778985795	0.143894171160817	0.176660634314048	0.0223278641242297	0.150076026206177	0	0.0445203390139204	0	0	0.215950692220361	0.0721077997118455	0.369829344840448	0.0662581493893374	0.0721077997118455	0.0359597224155056	0.276637720677062	0.344553324137468	0.21327012520002	0.337607383220543	0.220114485171465	0.0663483238983746	0.0588657815850725	0.105011263479707	0.145323133727151	0.179802614924021	0.0495459065762086	0.21840223177189	0.0302984269738318	0.0359597224155056	0.0302984269738318	0.0744262137474323	0.0293159866125367	0.0663483238983746	0.271623463748833	0.148179514827952	0.100998898704145	0.107819847359547	0.140970985895213	0.0495459065762086	0.105011263479707	0.0892012003765096	0	0.182442509356385	0.0791279737637506	0	0	0.0200341525562642	0.105011263479707	0.0225322218590968
"Allocricetulus_curtatus"	0.598692825957661	0.325947374942152	0.412276125462038	0.761446438007278	1.4744505914966	0.327486527447147	0.301175493942581	0.16415503995501	0.0522811561273627	0.233398481111791	0.112592470175542	0.232237055024615	0.0293221549710955	0.199022892990987	0	0.0386732671249856	0	0	0.142408135471485	0.0683645822316918	0.442570537502052	0.070418066057603	0.0683645822316918	0.0316955025506997	0.217972933316192	0.276509225740274	0.308355838739572	0.4391550522129	0.295311274697198	0.0685377368885038	0.051134653198592	0.0403118702474441	0.22988408915415	0.105739055790492	0.0653720279302794	0.140748827957261	0.0387225635069033	0.0316955025506997	0.0387225635069033	0.0977405165703185	0.0235265202573132	0.0685377368885038	0.376282779904003	0.0740896113001067	0.265137016751413	0.105583689496921	0.0720073727981439	0.0653720279302794	0.0403118702474441	0.114469024980612	0	0.109053325406561	0.0654732436033623	0	0	0.0174029702062435	0.0403118702474441	0.0295479071919018
"Cricetulus_barabensis"	0.709254568926234	0.287065790032821	0.419821469556511	0.574006916898637	0.286550711516254	1.58263807104785	0.357226503847609	0.132360309515285	0.0826509824042335	0.275878080069619	0.0838294556134464	0.190313585880855	0.0238690278786186	0.218311368816878	0	0.0393810527319946	0	0	0.134581303485007	0.0698436726747871	0.272210531975842	0.0834778932193588	0.0698436726747871	0.0375487712960947	0.358557208401154	0.437131862493502	0.133782182657919	0.268800885381154	0.139128636444119	0.215595554288978	0.0520705030567485	0.030388601482869	0.0672308358206731	0.102286402106315	0.0631209020997893	0.143668114116757	0.045929121923264	0.0375487712960947	0.045929121923264	0.0795634262620619	0.0371929420819051	0.215595554288978	0.371884499134301	0.055537438166903	0.260818139253951	0.253777524330677	0.0679373727789638	0.0631209020997893	0.030388601482869	0.251599274838475	0	0.106119342820663	0.0626976079801287	0	0	0.0177214737293976	0.030388601482869	0.0238248557127513
"Allactaga_sibirica"	0.659556890632192	0.287441772487628	0.370088592232278	0.572303620616823	0.301175493942581	0.408258861540125	1.81264792676959	0.103562155285813	0.091386266163035	0.235938751480981	0.0785457771250905	0.129443402170533	0.0172360275378667	0.160856461013085	0	0.0347158957392178	0	0	0.127833319846137	0.0672549171442095	0.24881024160341	0.267972451181156	0.0672549171442095	0.0349177177393514	0.406817175211206	0.483331807706718	0.124658002276289	0.237451046677538	0.134218683948182	0.0808468396626154	0.0459021288107435	0.0302984269738318	0.0690209904807351	0.0954961204412787	0.0475953509338016	0.130886933163426	0.233054733441805	0.0349177177393514	0.233054733441805	0.0574534251262222	0.0411238197733657	0.0808468396626154	0.412349821550306	0.053862160111359	0.317706418871972	0.111599910373507	0.0652161447131832	0.0475953509338016	0.0302984269738318	0.0981830972963152	0	0.0959692154240745	0.0584814508768785	0	0	0.015622153082648	0.0302984269738318	0.0186411879514463
"Meriones_meridianus"	0.393630792428114	0.232660798393676	0.27351187361396	0.425608635116273	0.229817055937014	0.211776495224456	0.144987017400138	1.98215853644494	0.0319968315462559	0.136259905701808	0.0614838211735207	0.361775361719656	0.173386891097107	0.578447293227435	0	0.0256565857124849	0	0	0.0919240831293582	0.0470136170654828	0.225475687638126	0.0394804651976406	0.0470136170654828	0.0208392772461943	0.134390126793556	0.169227686844642	0.143374033979825	0.647500604771827	0.0952976505019714	0.0446641329589456	0.0339237077753967	0.0225322218590968	0.0520801290509986	0.0657497433100696	0.460909049341028	0.0861887291653409	0.0186411879514463	0.0208392772461943	0.0186411879514463	0.577956303657025	0.0143985741958151	0.0446641329589456	0.219105671351406	0.040977368211153	0.0720139508560994	0.0666420857728011	0.0433714991052911	0.460909049341028	0.0225322218590968	0.193064933603228	0	0.0653494519191466	0.0392844235982505	0	0	0.0115454635706182	0.0225322218590968	0.35678853656009
"Ellobius_tancrei"	0.574527335379666	0.316627553254114	0.403752722663711	0.553746413792359	0.182984046445769	0.330603929616934	0.319851931570623	0.0799920788656397	1.8881456413726	0.27289507214708	0.0729870406436251	0.110734955939015	0.0141085751773307	0.104326862447694	0	0.037873735420684	0	0	0.128387053075622	0.0660367527905996	0.234676238417107	0.0715399728228775	0.0660367527905996	0.0304161530495117	0.206703814930893	1.09730361437062	0.10839539867996	0.205023274838358	0.116292973591847	0.0676090951314168	0.0500774946117933	0.0293159866125367	0.0528425068698499	0.0927664533345338	0.0331774094364001	0.133700714156596	0.0411238197733658	0.0304161530495117	0.0411238197733657	0.0470285839244355	0.849665538617669	0.0676090951314168	0.190872364787768	0.0512120988056242	0.101843282112584	0.111161516576453	0.0597321396620484	0.0331774094364001	0.0293159866125367	0.0759040693915129	0	0.103284561107084	0.0523122652425993	0	0	0.0170431809393078	0.0293159866125367	0.0143985741958151
"Phodopus_sungorus"	0.628479883868483	0.294301158602284	0.558032470052095	0.729103873793087	0.272298227963756	0.367837440092825	0.275261876727811	0.113549921418173	0.0909650240490266	1.41839303793241	0.115565589898222	0.162929880692282	0.0204519305670748	0.1636417422823	0	0.0523458367970118	0	0	0.150638163725894	0.0663813447828531	0.462403947076602	0.0686632771622432	0.0663813447828531	0.0332724644400961	0.227410688458484	0.481103904970408	0.136045647882006	0.264869813883359	0.152539055549905	0.0746541764505389	0.0692128286538267	0.0385996168478693	0.0736093890146379	0.117529283383137	0.0498944994660853	0.330288239072999	0.0353908127221471	0.0332724644400961	0.0353908127221471	0.0681731018902493	0.040934260822062	0.0746541764505389	0.392596383047904	0.073269293817336	0.111782296899358	0.299797869795476	0.0718720812879654	0.0498944994660853	0.0385996168478693	0.100164604145868	0	0.297015774632903	0.0679421414095628	0	0	0.0235556265586553	0.0385996168478693	0.0204389858552712
