"Acer_rubrum"	"Hamamelis_virginiana"	"Quercus_rubra"	"Vaccinium_sp."	"Quercus_prinus"	"Quercus_alba"	"Carya_glabra"	"Cornus_florida"	"Prunus_serotina"	"Tsuga_canadensis"	"Betula_lenta"	"Castanea_dentata"	"Kalmia_latifolia"	"Fagus_grandifolia"	"Carpinus_caroliniana"	"Lindera_benzoin"	"Liriodendron_tulipifera"	"Sassafras_albidum"	"T01"	"T02"	"T03"	"T04"	"T05"	"T08"	"T11"	"T12"	"N01"	"N06"	"N07"	"N10"	"N11"	"N13"	"N17"	"N18"	"N19"	"L01"	"L02"	"L03"	"L04"	"L05"	"L07"	"L09"	"L10"	"L11"	"L17"	"L20"	"G01"	"G02"	"G03"	"G04"	"G05"	"G08"	"G09"	"G10"	"G16"	"G21"	"G27"	"G28"	"G30"	"G33"	"G39"	"G40"	"G44"	"G45"	"G48"	"G60"	"A01"	"A02"	"A04"	"A06"	"A07"	"A08"	"A14"	"A15"	"A20"
"Betula_lenta"	0.248278924515184	0.224921218860003	0.309848629844799	0.290839629269885	0.34699410281574	0.30080556724014	0.337138376239698	0.276101354503184	0.313129323857069	0.152398588066278	1.2709498205243	0.268376910892503	0.115737621795775	0.193626737147426	0.153755421873268	0.174902262787352	0.152352521628559	0.133000882875675	0.0598874709658544	0.0769887794449292	0.108387933750931	0.0601221977904822	0.034394544232448	0.00880676223348007	0.0169866268066956	0.00880676223348007	0.178037646072515	0.186185007271	0.169272077842426	0.142858826557637	0.0162463301105729	0.125358513065107	0.0926144787502149	0.0164558287237217	0.0769572002906174	0.177043855973286	0.167805461028899	0.126111807662623	0.0995805492877586	0.00761992940331389	0.102635657184932	0.0859899064384714	0.0338395939699846	0.00761992940331389	0.0737830284097988	0.0683205060942548	0.187245399502369	0.112490763365772	0.0261622496771376	0.128891766526062	0.176912462336461	0.0996952210060232	0.159724701962555	0.124464188830972	0.118219778097481	0.0435103528983694	0.127032465036997	0.00761992940331389	0.00761992940331389	0.0270940178669355	0.136151274561598	0.0786431211516623	0.0352849433874848	0.0261508873357515	0.00761992940331389	0.0088746863947452	0.0684888193364672	0.00761992940331389	0.125390944117546	0.0693333175081392	0.00761992940331389	0.117200364441709	0.0346925297175556	0.143505663282362	0.194865328905683
"Castanea_dentata"	0.24955714891362	0.233978899487239	0.299753588612828	0.30577854527653	0.33717980095362	0.290155033979068	0.332223403293766	0.262284091312663	0.304761829082433	0.173948700394575	0.230037352193574	1.31413051990801	0.117098440492558	0.19216533649175	0.157014597356907	0.183359203141142	0.155633745304213	0.124097658542346	0.0594072825538099	0.110541902594585	0.101897887126452	0.0591759613363068	0.0340247988778851	0.00857142644294342	0.0171714480288458	0.00857142644294342	0.172610914369992	0.181117342713403	0.164093465302302	0.138579835142514	0.0509373445882004	0.08591459549259	0.0864697063682126	0.0169185932163564	0.110591590658969	0.17177931799515	0.163423397782117	0.119397694995189	0.0596313610308565	0.00869743501972876	0.137566258659125	0.118761506078493	0.0338920504093605	0.00869743501972876	0.0339103212360341	0.102503623889501	0.181202290730616	0.145478528787423	0.0258517098808516	0.162832731754171	0.172140389232664	0.059343197220871	0.154170321081077	0.085245410651107	0.113020071148114	0.0762075743737226	0.0867186113819145	0.00869743501972876	0.00869743501972877	0.0270973612359338	0.129464474567313	0.11191007054395	0.0339876147229315	0.0255438089800522	0.00869743501972876	0.00843056007790702	0.0680910364321146	0.00869743501972876	0.0855197604921673	0.0682111991857381	0.00869743501972876	0.111388916278679	0.069345916029684	0.137397726253572	0.189899725750345
"Kalmia_latifolia"	0.265552148684605	0.24206260638173	0.297716249287171	0.313313002274937	0.335989284922403	0.297276513402255	0.33614523360397	0.274035776108683	0.305561662310334	0.14231032036313	0.23147524359155	0.273229694482636	1.16546898723021	0.186090429230172	0.156474354437627	0.170007975604847	0.141473621824094	0.128974790996489	0.0609529171091533	0.156980915963255	0.0693956898806967	0.0605193039482262	0.0344361905181347	0.00859392175247814	0.0174058499414607	0.00859392175247814	0.217668760486354	0.14630312645431	0.128860589811713	0.102414675856769	0.0158978990550984	0.0867653906316699	0.0522888775312531	0.0176636664784694	0.0783724243581061	0.137814709144864	0.128559292656605	0.0865390018884823	0.0603112005922868	0.00711551601815649	0.102980833312024	0.0869729564769611	0.0346806705680589	0.00711551601815649	0.0340839317225587	0.0694405322476181	0.226597784478419	0.191999622761983	0.0260398176063282	0.207729751746807	0.216283877724268	0.0606083496352032	0.200365533371269	0.0851744829038763	0.157011378542744	0.0430503799444817	0.0863675030684878	0.00711551601815649	0.00711551601815649	0.0259178400817526	0.0948366209777588	0.0784074412129702	0.0346030991471264	0.025637388453926	0.00711551601815649	0.00880829280349339	0.0693822806365259	0.00711551601815649	0.166242901845353	0.147671661453483	0.00711551601815649	0.157662723682691	0.0345831273156125	0.103841083105841	0.233713300496575
"Fagus_grandifolia"	0.254208391995793	0.221691136822416	0.308993505675487	0.292422405640517	0.325621714655901	0.280357654706783	0.322176079814683	0.264674624484077	0.31457364744001	0.155533942327754	0.244581141659906	0.283191022198368	0.11753079740853	1.23328048491492	0.16301232941318	0.183086420664656	0.160654925937929	0.137567668975933	0.0584892104954681	0.0761837179943018	0.0683501064198737	0.0584603206312907	0.0333517226410972	0.00884738383425028	0.0170717639928898	0.00884738383425028	0.189091902689373	0.197577705544609	0.181213909604159	0.154986800654547	0.0168792656870495	0.0855848266306536	0.104703505603365	0.016697993225166	0.0765383517181535	0.187938409988333	0.129635240714677	0.135527002067366	0.0598664684294513	0.00777669711638771	0.152255902015539	0.0847236906670435	0.0336729633389523	0.00777669711638771	0.0341421938075769	0.0683838134400851	0.198615818233861	0.161126493287618	0.0755826046990929	0.129162877696283	0.187714278772528	0.0595646747720249	0.121034057847654	0.0843452318663763	0.130897016600878	0.0425144388197828	0.137540334801146	0.00777669711638771	0.00777669711638771	0.0283175321339962	0.147112755398592	0.12733295232845	0.0340884019593583	0.0252724544673111	0.00777669711638771	0.00850739864413105	0.0671137234522506	0.00777669711638771	0.0855938140773822	0.0676489012046543	0.00777669711638771	0.127934061416403	0.0361205653188099	0.153850766630091	0.206392515350248
"Carpinus_caroliniana"	0.257181962545496	0.23403705238543	0.31020134284166	0.301094885097578	0.336041904600516	0.289324625778245	0.333071073505664	0.267837742136833	0.299299263758816	0.171747630485833	0.230633132809902	0.274775545374587	0.11735576582822	0.193577141178151	1.18623963102809	0.189539289260353	0.14472345299246	0.126476453129002	0.0599516930580907	0.077541061060852	0.0689561656588572	0.0597399883409255	0.0336868802516125	0.00841779179321669	0.0168860854365861	0.00841779179321669	0.197272460034797	0.205814221261672	0.188946180418289	0.162908242757642	0.0174194526256176	0.085848527465298	0.0525075182236532	0.0170410257282192	0.135465357869066	0.197130814082124	0.18788871559248	0.0862353051604811	0.0598340433296501	0.00858738152429163	0.162908470468823	0.0857662406999218	0.0343301232429294	0.00858738152429163	0.0341739500628195	0.0698165958867396	0.206028522174497	0.17046334591186	0.0264665883817629	0.188114310509378	0.19638287709607	0.0596138162037225	0.179419609325758	0.0857019999598894	0.0792544587671567	0.0426153424568577	0.145284875980864	0.00858738152429163	0.00858738152429163	0.0269164337822654	0.0960743750164074	0.0777572618094008	0.0341215417020152	0.0253835241555181	0.00858738152429163	0.00860907028296963	0.0683250993156262	0.00858738152429163	0.0859984520951455	0.0683867304864089	0.00858738152429163	0.0783926079210836	0.0354607363872606	0.162438248868829	0.214615903698788
"Lindera_benzoin"	0.243878213382741	0.221680712192435	0.299920066571623	0.305486748637234	0.326045074153714	0.274703566234461	0.322942617982309	0.253946373385643	0.296708296951147	0.162773760054456	0.233203017049802	0.285225427108443	0.113338650403231	0.193257888479359	0.168479368231425	1.22993093099731	0.179502120696854	0.15213506222465	0.0577583208460761	0.0755683565298107	0.0672545443057704	0.0577495328869763	0.0330631273371778	0.00834492085175102	0.0169367356571732	0.00834492085175102	0.191718911810538	0.201889628417802	0.185322548786218	0.158788508866373	0.0173066481597799	0.0855777999753715	0.0567148698080032	0.0167210885848469	0.076544922212586	0.191119501175991	0.182202879999786	0.0850325742889601	0.0587350282725085	0.00813868800272282	0.155521774973927	0.0835754406030007	0.0334605792052903	0.00813868800272282	0.0333067566916991	0.120589239473272	0.202251339195322	0.110707124879494	0.0257188466849844	0.181720465783633	0.138361053263395	0.0578125002003458	0.171794463535494	0.0826994667826119	0.135303629943533	0.0419435114369292	0.140616175722466	0.00813868800272282	0.00813868800272282	0.0827991011764603	0.151077298658317	0.0786311244781767	0.0349630578129046	0.0248002864537104	0.00813868800272282	0.00816256200168138	0.0662449184442623	0.00813868800272282	0.0854052470262591	0.066465578739545	0.00813868800272282	0.0768218151980898	0.0900264487541561	0.156006085301843	0.210390027198044
"Liriodendron_tulipifera"	0.235996684788832	0.220658766341796	0.285341723853747	0.304252385369088	0.317049409908421	0.274966102797993	0.308476565962264	0.255967519424035	0.304997333675801	0.157842183124394	0.243764034605694	0.290516324567864	0.113178897459275	0.203496239521376	0.154371683191957	0.215402544836225	1.21739023106252	0.159489264245552	0.0568602437325317	0.0743914129034873	0.0668480198036801	0.0565177945480298	0.0330442704512737	0.00857805000963191	0.0171351483481375	0.00857805000963191	0.202474385462277	0.21291964175682	0.196379656562889	0.16982769530847	0.0172301338744725	0.146977063447312	0.120781499893394	0.0164236544981333	0.0745864027735892	0.139876227893068	0.192238781752775	0.085347759970276	0.0583875528403219	0.00789210915621967	0.103132575282528	0.0827085730137318	0.0323811450348354	0.00789210915621967	0.0330755093842363	0.0686902359804272	0.213515949910046	0.109519693059001	0.0255310876992901	0.129584198348525	0.199596367376685	0.0576546615334829	0.11979167604225	0.0818467104109066	0.148597142783157	0.0417574513843362	0.0897202083725871	0.00789210915621968	0.00789210915621968	0.0948551055533317	0.163418239775044	0.141567235737429	0.0348829411042205	0.0244365398106578	0.00789210915621968	0.00822752741005828	0.0651430208854207	0.00789210915621968	0.0854383953573886	0.0657177057074796	0.00789210915621967	0.0774859807521384	0.101708664162321	0.104801294391635	0.221408059066266
"Sassafras_albidum"	0.236190215298136	0.214787210104039	0.282115918694887	0.278939528779488	0.336307132620965	0.293599598465193	0.328917993036185	0.24525195925434	0.303654025775334	0.154001852970753	0.245540091462785	0.267287264552744	0.119053653227528	0.201060439272518	0.155663326928003	0.210648547695669	0.184026074129483	1.20611306246879	0.0565218483318448	0.0746170412437171	0.0670606879482974	0.0569252192024452	0.0333169813476583	0.00854026947493127	0.0163854437218544	0.00854026947493127	0.140102132355561	0.222373336106027	0.206004302548824	0.106014135830724	0.0162914690091616	0.0852290574589701	0.130405014351659	0.0157181814235276	0.0744440793913527	0.211331771658258	0.129349285467547	0.084915526835738	0.0582763756203466	0.00770009264853767	0.1015597543492	0.0821113854169019	0.0321105828863232	0.00770009264853767	0.0340738012689521	0.0676965853261562	0.223602267449555	0.109320387093154	0.0253314329343859	0.201529126675981	0.137269797619315	0.0588935576470141	0.119536652363305	0.082582680887747	0.157711639975431	0.042521074710861	0.16338450215635	0.00770009264853767	0.00770009264853767	0.105074126926546	0.174261380825042	0.0784114567697584	0.108889563969299	0.0254058390399573	0.00770009264853767	0.00788309869031808	0.0656369103659599	0.00770009264853767	0.158682141883965	0.0665215054928366	0.00770009264853767	0.0770608562972879	0.0380105424400995	0.104204016360222	0.231302360098092
"T01"	0.377361483793764	0.345958064709701	0.417518290948892	0.41835264956231	0.452493851098673	0.409006018397761	0.310941730819471	0.381274306587588	0.271476025623284	0.133888574025755	0.205328471882929	0.23762913021524	0.104490715044263	0.158756428487699	0.137032441275636	0.148521396461339	0.121843379426854	0.104969146901997	1.08450297387737	0.095718255629077	0.0834916308698551	0.0795251909575404	0.0425881460431257	0.00763526322065485	0.0194014314895948	0.00763526322065485	0.153273370874078	0.159398090732569	0.135757554187565	0.103392137840443	0.0143325078867776	0.107509038845375	0.045070899002306	0.0243448843953988	0.0955895268225117	0.152087487966958	0.144610954597629	0.0974396762822535	0.0704071874712823	0.00669442870128776	0.117610943989107	0.107771960790299	0.0440832308351228	0.00669442870128776	0.0426292341820783	0.0834331535477602	0.160540465659601	0.13083688058979	0.0318414594088137	0.144704432550251	0.152541729752299	0.0713514016719276	0.13844272675905	0.102761959732767	0.0720999407226326	0.046455701466462	0.0881814226892812	0.00669442870128776	0.00669442870128776	0.022003767374201	0.0954220298186277	0.0902855423391447	0.0384494538458402	0.0269432540049081	0.00669442870128776	0.0122552455688868	0.0878786360359223	0.00669442870128776	0.103559632560669	0.0824185416800561	0.00669442870128776	0.0841330387082374	0.034140920043108	0.112573820927075	0.167234894360889
"T02"	0.345368985726026	0.316184505357794	0.385133905935462	0.387275367746834	0.420820847096899	0.377490014831755	0.411441966230308	0.244981151449067	0.272946991104649	0.135093287894547	0.205303411853145	0.343908141405375	0.209307887951007	0.160832293543526	0.137850775219292	0.151136713059621	0.123985688172479	0.107780170685369	0.0744475321559488	1.10390535613251	0.0813761173923132	0.0731705494795251	0.040048662547494	0.00767663412481824	0.018568753842698	0.00767663412481824	0.157523717204383	0.156041994127156	0.134190486881903	0.10373116282287	0.0178088546541858	0.100165487665284	0.0489489195429203	0.0224044192420806	0.0959613706422661	0.148602852836807	0.140961918203354	0.0957063240835241	0.0660743744972619	0.00675466439472737	0.114806249115751	0.103758292814719	0.0438162466210091	0.00675466439472737	0.0400106777537238	0.0848047126617884	0.164985421328754	0.13482886231656	0.0299625624280659	0.14898369468921	0.156721545946129	0.0668220507265216	0.142466204114604	0.0962655251766012	0.0830959665101065	0.0507906693635663	0.0886582658359038	0.00675466439472737	0.00675466439472737	0.0224576810677015	0.0993974912796258	0.0858916790013686	0.0395215491036614	0.0287770915767343	0.00675466439472737	0.00787439415372001	0.0848297084015406	0.00675466439472737	0.105054250991198	0.085032975676468	0.00675466439472736	0.0915697146278572	0.036942286920668	0.11101726584259	0.171740085723482
