"Salix_glauca"	"Epilobium_latifolium"	"Cerastium_alpinum"	"Ledum_palustre"	"Dryas_integrifolia"	"Saxifraga_triscupidata"	"Polygonum_viviparum"	"Pyrola_grandiflora"	"Papaver_radicatum"	"Pedicularis_lapponica"	"Campanula_gieseckiana"	"Rhododendron_lapponicum"	"Stellaria_longiceps"	"Tofieldia_pusilla"	"Vaccinium_uliginosum"	"Nysius_groenlandicus"	"Spilogona_sanctpauli"	"Eupeodes_curtus"	"Eupeodes_luniger"	"Smittia_sp1_M_PL_052"	"Sphaerophoria_scripta"	"Delia_platura"	"Eupithesia_sobrinata"	"Phaonia_pallidisquama"	"Syngrapha_borea"	"Aedes_nigripes"	"Delia_fabricii"	"Dolichopus_groenlandicus"	"Helophilus_borealis"	"Helophilus_groenlandicus"	"Lasiestra_leucocycla"	"Nowickia_sp1_M_PL_052"	"Ramphomyia_nigrita"	"Thysanoptera_sp1_M_PL_052"	"Aedes_impiger"	"Botanophila_profuga"	"Bradysia_sp1_M_PL_052"	"Clossiana_chariclea"	"Colias_hecla"	"Dasyhelea_sp1_M_PL_052"	"Drymeia_groenlandica"	"Eurois_occulta"	"Forcipomyia_sp1_M_PL_052"	"Oedemagena_tarandi"	"Paregle_audacula"	"Pegoplata_tundrica"	"Periscepsia_stylata"	"Platycheirus_hyperboreus"	"Platycheirus_lundbecki"	"Platycheirus_varipes"	"Stenomacrus_sp1_M_PL_052"	"Syngrapha_u.aureum"	"Unidentified_sp1_M_PL_052"	"Unidentified_sp2_M_PL_052"
"Eupeodes_luniger"	0.979967099393242	0.697154292501358	0.61522520884796	0.293258444333819	0.223348860766866	0.44482488805658	0.385347957909785	0.185049033187744	0.148803488684604	0.334903514462409	0.120651494226717	0.120154345278791	0.107758823148171	0.080394654465113	0	0.410485053139863	0.427115899199558	0.253587281392874	1.36319501659291	0.311094444930209	0.270838991261556	0.138549655679331	0.146452726884012	0.11090967456152	0.132562685919599	0.0770900944602506	0.110822252681183	0.0775793044267317	0.121649204361363	0.107656840733918	0.0963850914102978	0.0963850914102978	0.0994687882690123	0.0664939041025846	0.0333088259737938	0.0360463035836374	0.0440985194726959	0.0323276469444512	0.0522865719376019	0.0329915749875547	0.0440985194726959	0.0522865719376019	0	0.0335023291150299	0.0553702687963165	0.0334807849540358	0.0553702687963165	0.0440985194726959	0.0440985194726959	0.0553702687963165	0.0667237332084869	0.0522865719376019	0.0329915749875547	0.0440985194726959
"Smittia_sp1_M_PL_052"	0.962016272948395	0.428129172424501	0.61009153025843	0.292428275107612	0.446591008678526	0.465950469247574	0.175930088462822	0.203980324337954	0.16049330774636	0.352114669697736	0.110980557010207	0.356488180232876	0.100582904470445	0.0710653446397219	0	0.470485046029936	0.452141313882049	0.230494154762801	0.311094444930209	1.42125244644671	0.259009313660032	0.0978597639759762	0.107856329155592	0.146995841965288	0.10737982530239	0.0761889132322841	0.113183302669814	0.0794017265256089	0.0637771038551456	0.0870179256550963	0.0754004202145154	0.0754004202145154	0.0981989700059365	0.0998868322513852	0.0367164583808317	0.106946454069863	0.0432907322826778	0.0301748713411336	0.0321096879318376	0.0328981809496063	0.0432907322826778	0.0321096879318376	0	0.0669886513017789	0.0549082377232588	0.0361109942429311	0.0549082377232588	0.0432907322826778	0.0432907322826778	0.0549082377232588	0.0698925703871362	0.0321096879318376	0.0328981809496063	0.0432907322826778
"Sphaerophoria_scripta"	0.980473256883546	0.472991102116973	0.62142546321919	0.290914299680373	0.444365743171156	0.20760974091521	0.396599542262318	0.187244139112235	0.123650301819234	0.145714184927988	0.119522400956463	0.09459237062931	0.36815401174005	0.283585547829114	0	0.302010335103915	0.360359056793584	0.315530789757416	0.270838991261556	0.259009313660032	1.47615206737749	0.139972496608198	0.148237072881019	0.144480103075635	0.207209125741634	0.0768491552738016	0.075262757697041	0.0719426144690872	0.10686225026599	0.0914026243485001	0.0795956292185326	0.0795956292185326	0.100049588249487	0.0993827201897153	0.0337039450402023	0.028377711188793	0.0441212965597596	0.110446203522015	0.035474332658773	0.032727858714042	0.0441212965597596	0.035474332658773	0	0.0666548614756733	0.0559282916897272	0.0278213179093276	0.0559282916897272	0.0441212965597596	0.0441212965597596	0.0559282916897272	0.0311414611372815	0.035474332658773	0.032727858714042	0.0441212965597596
"Delia_platura"	0.730472487446577	0.449012627422642	0.335671167462254	0.854895049964479	0.227282218367552	0.212812174189135	0.630897788509781	0.193979497497662	0.141895702720636	0.154925641045042	0.504227668516979	0.105884776088721	0.123259974609737	0.0716253314219627	0	0.479379573519735	0.36064857796476	0.319920216550991	0.277099311358662	0.195719527951952	0.279944993216397	1.36100559560786	0.24260855698786	0.101879904239808	0.0987786081316774	0.1290469550561	0.0647930880634662	0.064797795047239	0.147237548988459	0.063886352128301	0.0665472089917942	0.0665472089917942	0.0630816670066988	0.130268025876137	0.0349163095495791	0.0317654328266163	0.032871261935096	0.0369779923829212	0.0336759470566982	0.0961756931210038	0.032871261935096	0.0336759470566982	0	0.0340923327551327	0.0302104050716029	0.0319265331121431	0.0302104050716029	0.032871261935096	0.032871261935096	0.0302104050716029	0.0319218261283702	0.0336759470566982	0.0961756931210039	0.032871261935096
"Eupithesia_sobrinata"	1.17367292424742	0.453185942675095	0.341675151896766	0.809997095901974	0.239940073606313	0.220252134197813	0.600770542260328	0.173292925601138	0.142705005688869	0.151884200306746	0.144483953640098	0.0964794560323477	0.106985485275492	0.0815172139327578	0	0.380731041569362	0.375183793379284	0.224188549245357	0.292905453768024	0.215712658311184	0.296474145762038	0.24260855698786	1.25207865248697	0.119999019240286	0.123486973561507	0.143939954880106	0.0858531017208061	0.0849239078711296	0.142127643307491	0.064739709371341	0.0868042272917662	0.0868042272917662	0.083566045261843	0.127115684329919	0.0311927266082049	0.0289438368097043	0.0528152815911341	0.0320956455826476	0.0339889457006321	0.091124673288972	0.0528152815911341	0.0339889457006321	0	0.035991011040947	0.0307507636707089	0.0321086262799955	0.0307507636707089	0.0528152815911341	0.0528152815911341	0.0307507636707089	0.033037820129672	0.0339889457006321	0.091124673288972	0.0528152815911341
"Phaonia_pallidisquama"	1.1788297142108	0.421451518554651	0.371289321699932	0.321081059268134	0.66431712493925	0.237641704697246	0.171278127406305	0.610929392433663	0.161073758761955	0.165647957783285	0.116427407130026	0.116545642971278	0.12086013698812	0.0794692384185156	0	0.409795667794466	0.472967360457956	0.299225793857582	0.22181934912304	0.293991683930577	0.28896020615127	0.101879904239808	0.119999019240286	1.26266219651843	0.120417358319417	0.0891689563071511	0.0886935928440728	0.0892889328609258	0.0624389268247336	0.0650249028445927	0.0846562010310848	0.0846562010310848	0.0864633760924799	0.135769187908552	0.109967290638059	0.0349636928913835	0.053047337139486	0.0362580410964361	0.0316088638915988	0.0361216191676651	0.053047337139486	0.0316088638915988	0	0.0996475687408874	0.0334160389529939	0.0362415957214398	0.0334160389529939	0.053047337139486	0.053047337139486	0.0334160389529939	0.0356462557045868	0.0316088638915988	0.0361216191676651	0.053047337139486
"Syngrapha_borea"	1.2393307744865	0.955734235225388	0.394203498212212	0.252215207873322	0.223427410918408	0.207932999502758	0.218571543465922	0.172963121276462	0.134784651686682	0.140730118920098	0.103538398073542	0.0904770419786401	0.140045562058684	0.462887541584542	0	0.338342930536903	0.349130724998108	0.267136817202327	0.265125371839197	0.21475965060478	0.414418251483268	0.0987786081316774	0.123486973561507	0.120417358319417	1.33574934620684	0.0841440957376413	0.0869598347773062	0.0860964314813961	0.11102294546577	0.107158382481003	0.127449952493797	0.127449952493797	0.0912481996909916	0.0618883225235099	0.0311333618297631	0.027143112593592	0.0557698848518926	0.0420136686176051	0.0716800676419041	0.0283742108857488	0.0557698848518926	0.0716800676419041	0	0.0335141116377611	0.0354783148390991	0.0303265466295035	0.0354783148390991	0.0557698848518926	0.0557698848518926	0.0354783148390991	0.0311899499254137	0.0716800676419041	0.0283742108857488	0.0557698848518926
"Aedes_nigripes"	1.38503468762851	0.417179324444823	0.326193419663919	1.00619257614369	0.252112534974559	0.225298343598257	0.224370592003949	0.186722184840332	0.15899443527177	0.151628476595133	0.133290204024246	0.103849106546631	0.0935292565721903	0.0724469629551493	0	0.415248368245124	0.411280863089798	0.224628249496588	0.231270283380752	0.228566739696852	0.230547465821405	0.19357043258415	0.215909932320159	0.133753434460727	0.126216143606462	1.17552322575945	0.0961213124830216	0.0981003088794312	0.0716751558940725	0.0606458571031144	0.0936150102766448	0.0936150102766448	0.0916839687130358	0.151013545062349	0.0336099932712598	0.0311547319639891	0.0623265609432831	0.0280587769716571	0.0312884493333617	0.113196664816165	0.0623265609432831	0.0312884493333617	0	0.0378168802461838	0.0293574077697528	0.0357737479361482	0.0293574077697528	0.0623265609432831	0.062326560943283	0.0293574077697528	0.0337947515397386	0.0312884493333617	0.113196664816165	0.0623265609432831
"Delia_fabricii"	1.41755185605216	0.450664582234092	0.379427915537519	0.287390924094884	0.229687274689474	0.837120695127962	0.181435222767708	0.193319247446339	0.167757636562443	0.188898329279494	0.107332710121124	0.130294141760721	0.0929614029757844	0.0730001666134563	0	0.441822372839103	0.439135920876348	0.226623888057694	0.332466758043549	0.339549908009442	0.225788273091123	0.0971896320951992	0.128779652581209	0.133040389266109	0.130439752165959	0.0961213124830216	1.18935793779154	0.101535301748897	0.0664581837657443	0.0679483560659335	0.097589677189904	0.097589677189904	0.0979383459207238	0.0667845701640956	0.034797464540341	0.0390882425282164	0.0637898335223471	0.0278884208927353	0.0337998436675569	0.0323314789606745	0.0637898335223471	0.0337998436675569	0	0.0344530912034211	0.0341485123983767	0.0377454682265498	0.0341485123983767	0.0637898335223471	0.0637898335223471	0.0341485123983767	0.125568104269194	0.0337998436675569	0.0323314789606745	0.0637898335223471
"Dolichopus_groenlandicus"	1.42490842265602	0.440278151968007	0.340349255746053	0.302039376532537	0.216912582936542	0.249429484862508	0.162697516262573	0.207086849063259	0.830561652063621	0.170065618619066	0.11310569927895	0.117455977270046	0.0908339473262627	0.0711175706777175	0	0.500120864706098	0.494120682199025	0.226230700247217	0.232737913280195	0.238205179576827	0.215827843407262	0.0971966925708585	0.127385861806694	0.133933399291389	0.129144647222094	0.0981003088794312	0.101535301748897	1.25099725073384	0.0623064143248637	0.0636522944147453	0.0971417404171213	0.0971417404171213	0.0947523120366655	0.0665163173003917	0.0372756328313867	0.0352367931810139	0.0641208790195208	0.0272501841978788	0.0330208613976005	0.0339794298599105	0.0641208790195208	0.0330208613976005	0	0.0325368874404812	0.0306314330171448	0.186876371714315	0.0306314330171448	0.0641208790195208	0.0641208790195207	0.0306314330171448	0.0374144227293762	0.0330208613976005	0.0339794298599105	0.0641208790195208
"Helophilus_borealis"	0.770904339962836	1.16962627686194	0.386241381181598	0.328750760851065	0.195897368716645	0.211783256449445	0.786201717039801	0.164350497951534	0.122736529006827	0.153286334134185	0.141185179399264	0.0874579100188676	0.120372215609856	0.0980483380792921	0	0.351445775789578	0.346999178577979	0.265224698503329	0.36494761308409	0.191331311565437	0.320586750797971	0.220856323482688	0.213191464961237	0.0936583902371005	0.166534418198655	0.0716751558940725	0.0664581837657443	0.0623064143248637	1.22923827983181	0.12248369507099	0.122412666062974	0.122412666062974	0.0694524196046714	0.0663690659032416	0.0295830896312761	0.0262373730056602	0.0346906952983276	0.0361116646829569	0.0877219707646459	0.0369844605957449	0.0346906952983277	0.0877219707646459	0	0.0293846053074967	0.0347617243063438	0.027615719026536	0.0347617243063438	0.0346906952983277	0.0346906952983276	0.0347617243063438	0.0317674884674167	0.0877219707646459	0.0369844605957449	0.0346906952983277
"Helophilus_groenlandicus"	0.766866260476393	1.14693317489457	1.06700726560582	0.23232778117046	0.202875969016011	0.222929162296639	0.202576149743873	0.181094317739165	0.129525834192478	0.162256965156923	0.110763152856259	0.10045184827374	0.121881770767551	0.0893524530732765	0	0.341717826950368	0.404815375868294	0.318950078023247	0.322970522201755	0.261053776965289	0.2742078730455	0.0958295281924516	0.0971095640570115	0.097537354266889	0.160737573721505	0.0606458571031145	0.0679483560659336	0.0636522944147453	0.12248369507099	1.18205064202162	0.12052896983853	0.12052896983853	0.130539635625962	0.0565682707340784	0.0325969771930496	0.0301355544821219	0.0345089817214377	0.0365645312302653	0.0860199881170926	0.0261368753816768	0.0345089817214377	0.0860199881170926	0	0.0304313953524017	0.0960306539045242	0.0291433126933076	0.0960306539045242	0.0345089817214377	0.0345089817214377	0.0960306539045242	0.0334393743444959	0.0860199881170927	0.0261368753816768	0.0345089817214377
"Lasiestra_leucocycla"	1.40948584537732	1.14428447202625	0.385640382628459	0.26833908653036	0.199913002674475	0.227752094319498	0.203285170338914	0.186502711685982	0.149843899445076	0.153090206850909	0.110137785306738	0.0982390069148503	0.107157929393782	0.0931705117705481	0	0.377842859513088	0.380024406684344	0.282715035394142	0.289155274230893	0.226201260643546	0.238786887655598	0.0998208134876912	0.130206340937649	0.126984301546627	0.191174928740695	0.0936150102766447	0.0975896771899039	0.0971417404171212	0.122412666062974	0.12052896983853	1.14924819844395	0.149248198443948	0.0981344974785405	0.0601750976358367	0.0335704881034767	0.0294717020744551	0.0634268630419793	0.0321473788181346	0.085821335401969	0.0301881472346655	0.0634268630419793	0.085821335401969	0	0.0299869504011712	0.0347076344365613	0.033714877375142	0.0347076344365613	0.0634268630419793	0.0634268630419793	0.0347076344365613	0.0341628141479247	0.0858213354019691	0.0301881472346655	0.0634268630419793
"Nowickia_sp1_M_PL_052"	1.40948584537732	1.14428447202625	0.385640382628459	0.26833908653036	0.199913002674475	0.227752094319498	0.203285170338914	0.186502711685982	0.149843899445076	0.153090206850909	0.110137785306738	0.0982390069148503	0.107157929393782	0.0931705117705481	0	0.377842859513088	0.380024406684344	0.282715035394142	0.289155274230893	0.226201260643546	0.238786887655598	0.0998208134876913	0.130206340937649	0.126984301546627	0.191174928740695	0.0936150102766448	0.097589677189904	0.0971417404171212	0.122412666062974	0.12052896983853	0.149248198443948	1.14924819844395	0.0981344974785405	0.0601750976358367	0.0335704881034767	0.0294717020744551	0.0634268630419793	0.0321473788181346	0.085821335401969	0.0301881472346655	0.0634268630419793	0.085821335401969	0	0.0299869504011712	0.0347076344365613	0.033714877375142	0.0347076344365613	0.0634268630419793	0.0634268630419793	0.0347076344365613	0.0341628141479247	0.0858213354019691	0.0301881472346655	0.0634268630419793
"Ramphomyia_nigrita"	1.38549282341328	0.47716427233257	1.05280350223355	0.260771481417227	0.226589385127018	0.237274459114174	0.187028328776271	0.185330440644829	0.144022822146968	0.161170151469434	0.105402032236272	0.105515190154637	0.122193211623716	0.0860840045732152	0	0.328365523102137	0.393831079354936	0.294524865153626	0.298406364807037	0.29459691001781	0.30014876474846	0.0946225005100483	0.125349067892765	0.12969506413872	0.136872299536487	0.0916839687130358	0.0979383459207238	0.0947523120366655	0.0694524196046714	0.130539635625962	0.0981344974785406	0.0981344974785406	1.15709949225462	0.0633251994284907	0.0333594793160693	0.0316545570463911	0.0623471770535978	0.0366579634871149	0.0357873204249427	0.029336791659438	0.0623471770535978	0.0357873204249427	0	0.0339884077690527	0.0947523152010192	0.0324051349830677	0.0947523152010191	0.0623471770535978	0.0623471770535978	0.0947523152010192	0.035591168867126	0.0357873204249427	0.029336791659438	0.0623471770535978
"Thysanoptera_sp1_M_PL_052"	0.743689181447211	0.356121126276163	0.331768736259625	1.04486695019755	0.879905399462868	0.222123713326474	0.220333230180719	0.212233104323746	0.146890240601188	0.162083955453557	0.12731508494817	0.115206801434044	0.101732612130892	0.0725719692209513	0	0.391518905337288	0.480607335605421	0.196950551801196	0.199481712307754	0.299660496754156	0.298148160569146	0.195402038814205	0.190673526494878	0.203653781862829	0.0928324837852648	0.151013545062349	0.0667845701640956	0.0665163173003917	0.0663690659032416	0.0565682707340784	0.0601750976358367	0.0601750976358367	0.0633251994284907	1.24953334181665	0.0382019587782742	0.0345620404302132	0.0334660131651245	0.0305197836392676	0.0267090844707122	0.117547531897225	0.0334660131651245	0.0267090844707122	0	0.13198580991943	0.0298591862633662	0.0330503041352672	0.0298591862633662	0.0334660131651245	0.0334660131651245	0.0298591862633662	0.0333185569989712	0.0267090844707122	0.117547531897225	0.0334660131651245
"Aedes_impiger"	0.762955338366587	0.43743981307276	0.359844093396024	0.292328856142429	0.290112808270169	0.235079592361237	0.146434407122751	1.40028866915087	0.178747890827898	0.172026129306163	0.15167913016873	0.120316841547512	0.131234959347062	0.0583535761829689	0	0.547864817869355	0.54216891600065	0.436453131914489	0.199852955842763	0.22029875028499	0.202223670241214	0.104748928648737	0.0935781798246147	0.329901871914178	0.0934000854892895	0.0672199865425196	0.069594929080682	0.0745512656627734	0.0591661792625522	0.0651939543860992	0.0671409762069535	0.0671409762069535	0.0667189586321386	0.0764039175565484	1.25205196044716	0.0360950524642537	0.0343329902264964	0.0393704878041187	0.032807985980457	0.0328869963160232	0.0343329902264964	0.032807985980457	0	0.0435169212405253	0.0323859684056422	0.040218275436277	0.0323859684056422	0.0343329902264964	0.0343329902264964	0.0323859684056422	0.0352619388541856	0.032807985980457	0.0328869963160232	0.0343329902264964
"Botanophila_profuga"	0.688682325304984	0.372702660135812	0.359093438378422	0.278388971460035	0.25203547714115	0.31457186945139	0.13623359167297	0.200528069245854	0.175479474325793	0.236925248800058	0.131518308964868	1.46690109119167	0.0738128377860088	0.0499687414041465	0	0.745859879070403	0.336457790048673	0.188956210092485	0.216277821501824	0.641678724419177	0.170266267132758	0.0952962984798489	0.086831510429113	0.10489107867415	0.0814293377807761	0.0623094639279783	0.0781764850564328	0.0704735863620278	0.0524747460113205	0.0602711089642439	0.0589434041489102	0.0589434041489102	0.0633091140927823	0.0691240808604264	0.0360950524642537	1.4400703273575	0.0309907046387243	0.0221438513358026	0.0279526995101859	0.031318759289254	0.0309907046387243	0.0279526995101859	0	0.0378053215711725	0.032318409454058	0.0394828817233035	0.032318409454058	0.0309907046387243	0.0309907046387243	0.032318409454058	0.0471857804177086	0.0279526995101859	0.031318759289254	0.0309907046387243
"Bradysia_sp1_M_PL_052"	2.02811240831421	0.474515569464255	0.371436619256181	0.296782786777126	0.223626418785482	0.242097391137033	0.187737349371312	0.190738834591647	0.164340887399565	0.152003393163421	0.10477666468675	0.103302348795748	0.107469370249948	0.0899020632704869	0	0.364490555664858	0.369040110170987	0.258289822524521	0.264591116836175	0.259744393696067	0.264727779358558	0.0986137858052879	0.158445844773402	0.159142011418458	0.167309654555678	0.124653121886566	0.127579667044694	0.128241758039041	0.0693813905966553	0.0690179634428754	0.126853726083959	0.126853726083959	0.124694354107196	0.066932026330249	0.0343329902264964	0.0309907046387243	1.09126505837414	0.0322408110749843	0.0355886677098192	0.0333880635124267	0.0912650583741394	0.0355886677098191	0	0.0335439628178223	0.0334292957330563	0.0369766996649021	0.0334292957330563	0.0912650583741394	0.0912650583741394	0.0334292957330563	0.0363146086705549	0.0355886677098192	0.0333880635124267	0.0912650583741394
"Clossiana_chariclea"	0.716462468332983	0.427385954150467	0.456390176658283	0.212237714385155	0.247752162734702	0.156906871403243	0.223163237803493	0.218724932245104	0.0989313658701037	0.110624864960343	0.156292838252683	0.0738128377860088	1.50094279575493	0.137213884925658	0	0.267259873767662	0.276466111265506	0.641911051541918	0.193965881666707	0.181049228046801	0.66267722113209	0.110933977148764	0.0962869367479429	0.108774123289308	0.126041005852815	0.0561175539433142	0.0557768417854706	0.0545003683957576	0.0722233293659137	0.0731290624605305	0.0642947576362693	0.0642947576362693	0.0733159269742297	0.0610395672785353	0.0393704878041187	0.0221438513358026	0.0322408110749843	1.45028283872648	0.032053946561285	0.0238767428683299	0.0322408110749843	0.032053946561285	0	0.0371628244102054	0.0410751158992455	0.0222595573207733	0.0410751158992455	0.0322408110749843	0.0322408110749842	0.0410751158992455	0.0235360307104864	0.032053946561285	0.0238767428683299	0.0322408110749843
"Colias_hecla"	0.790859282440426	1.81405337458825	0.399844146000737	0.239895386283593	0.176199586563468	0.213406797501964	0.218832991306516	0.182266588780317	0.135346911490586	0.154177020538398	0.115498905926725	0.093175665033953	0.106846488537617	0.0964389602706093	0	0.391195163361319	0.391008703197702	0.307140248263764	0.313719431625611	0.192658127591026	0.212845995952638	0.101027841170095	0.101966837101896	0.0948265916747964	0.215040202925712	0.0625768986667234	0.0675996873351137	0.066041722795201	0.175443941529292	0.172039976234185	0.171642670803938	0.171642670803938	0.0715746408498855	0.0534181689414244	0.0328079859804571	0.0279526995101859	0.0355886677098192	0.032053946561285	1.13605400309412	0.0269882309569043	0.0355886677098192	0.136054003094119	0	0.0264299379845201	0.0359859731400664	0.0304530550853819	0.0359859731400663	0.0355886677098192	0.0355886677098192	0.0359859731400664	0.0320110196252946	0.136054003094119	0.0269882309569043	0.0355886677098192
"Dasyhelea_sp1_M_PL_052"	0.741956966942816	0.35984307942539	0.280950220071658	1.71560236551026	0.280598651163636	0.208499296059482	0.261003834636586	0.182705535089018	0.153647983143974	0.151253560026845	0.161803743361741	0.104395864297513	0.0795891428944331	0.0549918626398117	0	0.466006180825391	0.453521616008609	0.190966676468656	0.197949449925328	0.197389085697638	0.196367152284252	0.288527079363011	0.273374019866916	0.108364857502995	0.0851226326572463	0.226393329632331	0.064662957921349	0.0679588597198209	0.0739689211914897	0.0522737507633535	0.060376294469331	0.060376294469331	0.058673583318876	0.235095063794449	0.0328869963160232	0.031318759289254	0.0333880635124267	0.0238767428683299	0.0269882309569043	1.1930052661199	0.0333880635124267	0.0269882309569043	0	0.0420897976745454	0.0252855198064493	0.0345707962073942	0.0252855198064492	0.0333880635124268	0.0333880635124267	0.0252855198064493	0.0312748944089223	0.0269882309569043	0.193005266119904	0.0333880635124267
"Drymeia_groenlandica"	2.02811240831421	0.474515569464255	0.371436619256181	0.296782786777126	0.223626418785482	0.242097391137033	0.187737349371312	0.190738834591647	0.164340887399565	0.152003393163421	0.10477666468675	0.103302348795748	0.107469370249948	0.0899020632704869	0	0.364490555664858	0.369040110170987	0.258289822524521	0.264591116836175	0.259744393696067	0.264727779358557	0.0986137858052879	0.158445844773402	0.159142011418458	0.167309654555678	0.124653121886566	0.127579667044694	0.128241758039041	0.0693813905966553	0.0690179634428754	0.126853726083959	0.126853726083959	0.124694354107196	0.066932026330249	0.0343329902264964	0.0309907046387243	0.0912650583741394	0.0322408110749843	0.0355886677098192	0.0333880635124267	1.09126505837414	0.0355886677098192	0	0.0335439628178223	0.0334292957330563	0.0369766996649021	0.0334292957330563	0.0912650583741394	0.0912650583741394	0.0334292957330563	0.0363146086705549	0.0355886677098192	0.0333880635124267	0.0912650583741394
"Eurois_occulta"	0.790859282440425	1.81405337458825	0.399844146000737	0.239895386283594	0.176199586563468	0.213406797501964	0.218832991306516	0.182266588780317	0.135346911490586	0.154177020538398	0.115498905926725	0.093175665033953	0.106846488537617	0.0964389602706094	0	0.391195163361319	0.391008703197702	0.307140248263764	0.313719431625611	0.192658127591026	0.212845995952638	0.101027841170095	0.101966837101896	0.0948265916747964	0.215040202925712	0.0625768986667234	0.0675996873351137	0.066041722795201	0.175443941529292	0.172039976234185	0.171642670803938	0.171642670803938	0.0715746408498855	0.0534181689414244	0.032807985980457	0.0279526995101859	0.0355886677098192	0.032053946561285	0.136054003094119	0.0269882309569043	0.0355886677098192	1.13605400309412	0	0.0264299379845201	0.0359859731400664	0.0304530550853819	0.0359859731400663	0.0355886677098192	0.0355886677098192	0.0359859731400663	0.0320110196252946	0.136054003094119	0.0269882309569043	0.0355886677098192
"Forcipomyia_sp1_M_PL_052"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0
"Oedemagena_tarandi"	0.745421395951606	0.352399173126935	0.382587252447591	0.374131534884848	1.4792121477621	0.235748130593467	0.179662625724852	0.241760673558474	0.140132498058401	0.17291435088027	0.0928264265345984	0.126017738570575	0.123876081367351	0.090152075802091	0	0.317031629849186	0.507693055202232	0.202934427133736	0.20101397469018	0.401931907810674	0.39992916885404	0.102276998265398	0.107973033122841	0.298942706222663	0.100542334913283	0.0756337604923677	0.0689061824068423	0.0650737748809625	0.0587692106149935	0.0608627907048034	0.0599739008023424	0.0599739008023424	0.0679768155381055	0.26397161983886	0.0435169212405253	0.0378053215711725	0.0335439628178223	0.0371628244102054	0.0264299379845202	0.0420897976745454	0.0335439628178223	0.0264299379845202	0	1.22188182216431	0.0344328527202832	0.0315298120631403	0.0344328527202832	0.0335439628178223	0.0335439628178223	0.0344328527202832	0.03536221958902	0.0264299379845202	0.0420897976745454	0.0335439628178223
"Paregle_audacula"	0.742873238512361	0.479812975200884	1.73417038521091	0.224760176057327	0.229552351468555	0.232451527091314	0.186319308181229	0.179922046698012	0.123704756894371	0.170336909775448	0.106027399785794	0.107728031513527	0.136917052997485	0.0822659458759436	0	0.292240490539417	0.418622048538886	0.330759907782731	0.332221612777899	0.329449426339553	0.335569750138363	0.0906312152148087	0.0922522910121268	0.100248116858982	0.106434944517297	0.0587148155395055	0.0682970247967534	0.0612628660342896	0.0695234486126876	0.192061307809048	0.0694152688731226	0.0694152688731226	0.189504630402038	0.0597183725267325	0.0323859684056422	0.032318409454058	0.0334292957330563	0.0410751158992455	0.0359859731400663	0.0252855198064492	0.0334292957330563	0.0359859731400663	0	0.0344328527202832	1.15607533466898	0.0278335703012334	0.156075334668982	0.0334292957330563	0.0334292957330563	0.156075334668982	0.0348677290636972	0.0359859731400663	0.0252855198064492	0.0334292957330563
"Pegoplata_tundrica"	0.821704436997825	0.406040734471758	0.309261892235926	0.307295966287948	0.210198747087602	0.256761578587983	0.137657683153834	0.223434863534872	1.49678241672768	0.18812784407471	0.12143473387115	0.131609605744345	0.0741985244025778	0.0523330780849481	0	0.635751173747338	0.619201254227064	0.194171577969913	0.200884709724215	0.216665965457587	0.166927907455966	0.0957795993364292	0.0963258788399865	0.108724787164319	0.0909796398885107	0.0715474958722963	0.0754909364530996	0.37375274342863	0.0552314380530721	0.0582866253866153	0.067429754750284	0.067429754750284	0.0648102699661355	0.0661006082705344	0.040218275436277	0.0394828817233035	0.0369766996649021	0.0222595573207733	0.0304530550853819	0.0345707962073942	0.0369766996649021	0.0304530550853819	0	0.0315298120631403	0.0278335703012334	1.33677604376373	0.0278335703012334	0.0369766996649021	0.0369766996649021	0.0278335703012334	0.0385142367881975	0.0304530550853819	0.0345707962073942	0.0369766996649021
"Periscepsia_stylata"	0.742873238512361	0.479812975200884	1.73417038521091	0.224760176057327	0.229552351468555	0.232451527091314	0.186319308181229	0.179922046698012	0.123704756894371	0.170336909775448	0.106027399785794	0.107728031513527	0.136917052997485	0.0822659458759436	0	0.292240490539417	0.418622048538886	0.330759907782731	0.332221612777899	0.329449426339552	0.335569750138363	0.0906312152148087	0.0922522910121268	0.100248116858982	0.106434944517297	0.0587148155395055	0.0682970247967534	0.0612628660342896	0.0695234486126876	0.192061307809048	0.0694152688731226	0.0694152688731226	0.189504630402038	0.0597183725267325	0.0323859684056422	0.032318409454058	0.0334292957330563	0.0410751158992455	0.0359859731400663	0.0252855198064492	0.0334292957330563	0.0359859731400663	0	0.0344328527202832	0.156075334668982	0.0278335703012334	1.15607533466898	0.0334292957330563	0.0334292957330563	0.156075334668982	0.0348677290636972	0.0359859731400663	0.0252855198064492	0.0334292957330563
