"Pectis_tenuifolia"	"Chiococa_alba"	"Darwiniothamnus_tenuifolius"	"Opuntia_echios"	"Scalesia_affinis"	"Waltheria_ovata"	"Cordia_lutea"	"Cordia_revoluta"	"Jasminoserius_thouarsii"	"Lippia_rosmarinifolia"	"Passiflora_foetida"	"Plumbago_scandens"	"Xylocopa_darwini"	"Lepidanthrax_tinctus"	"Halmenus_cuspidatus"	"Phoebis_sennae"	"Unidentified_sp1_M_PL_042"	"Unidentified_sp2_M_PL_042"
"Pectis_tenuifolia"	2.23577617134653	0.452447701302995	0.452447701302995	0.452447701302995	0.452447701302995	0.452447701302995	0.153028643375067	0.153028643375067	0.153028643375067	0.153028643375067	0.153028643375067	0	1.87035008569526	1.18172119050746	0.678671551954493	0	0.50304963855297	0.50304963855297
"Chiococa_alba"	0.603263601737327	1.56567375758042	0.565673757580424	0.565673757580424	0.565673757580424	0.565673757580424	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0	2.03261790134919	1.28424494676153	1.14851063637064	0	0.135734310390899	0.135734310390899
"Darwiniothamnus_tenuifolius"	0.603263601737327	0.565673757580424	1.56567375758042	0.565673757580424	0.565673757580424	0.565673757580424	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0	2.03261790134919	1.28424494676153	1.14851063637064	0	0.135734310390899	0.135734310390899
"Opuntia_echios"	0.603263601737327	0.565673757580424	0.565673757580424	1.56567375758042	0.565673757580424	0.565673757580424	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0	2.03261790134919	1.28424494676153	1.14851063637064	0	0.135734310390899	0.135734310390899
"Scalesia_affinis"	0.603263601737327	0.565673757580424	0.565673757580424	0.565673757580424	1.56567375758042	0.565673757580424	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0	2.03261790134919	1.28424494676153	1.14851063637064	0	0.135734310390899	0.135734310390899
"Waltheria_ovata"	0.603263601737327	0.565673757580424	0.565673757580424	0.565673757580424	0.565673757580424	1.56567375758042	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0.166305101019479	0	2.03261790134919	1.28424494676153	1.14851063637064	0	0.135734310390899	0.135734310390899
"Cordia_lutea"	0.612114573500268	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	1.23129336118888	0.231293361188877	0.231293361188877	0.231293361188877	0.231293361188877	0	2.82691885897516	0.886098733625217	0.748372954587657	0	0.13772577903756	0.13772577903756
"Cordia_revoluta"	0.612114573500268	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.231293361188877	1.23129336118888	0.231293361188877	0.231293361188877	0.231293361188877	0	2.82691885897516	0.886098733625217	0.748372954587657	0	0.13772577903756	0.13772577903756
"Jasminoserius_thouarsii"	0.612114573500268	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.231293361188877	0.231293361188877	1.23129336118888	0.231293361188877	0.231293361188877	0	2.82691885897516	0.886098733625217	0.748372954587657	0	0.13772577903756	0.13772577903756
"Lippia_rosmarinifolia"	0.612114573500268	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.231293361188877	0.231293361188877	0.231293361188877	1.23129336118888	0.231293361188877	0	2.82691885897516	0.886098733625217	0.748372954587657	0	0.13772577903756	0.13772577903756
"Passiflora_foetida"	0.612114573500268	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.498915303058438	0.231293361188877	0.231293361188877	0.231293361188877	0.231293361188877	1.23129336118888	0	2.82691885897516	0.886098733625217	0.748372954587657	0	0.13772577903756	0.13772577903756
"Plumbago_scandens"	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	4.73684210526316	0	0
"Xylocopa_darwini"	0.680127303889187	0.554350336731597	0.554350336731597	0.554350336731597	0.554350336731597	0.554350336731597	0.256992623543197	0.256992623543197	0.256992623543197	0.256992623543197	0.256992623543197	0	3.14102095441685	0.984554148472463	0.831525505097396	0	0.153028643375067	0.153028643375067
"Lepidanthrax_tinctus"	0.787814127004975	0.642122473380767	0.642122473380767	0.642122473380767	0.642122473380767	0.642122473380767	0.147683122270869	0.147683122270869	0.147683122270869	0.147683122270869	0.147683122270869	0	1.80501593886618	2.14044188864727	0.963183710071151	0	0.177258178576119	0.177258178576119
"Halmenus_cuspidatus"	0.542937241563594	0.689106381822381	0.689106381822381	0.689106381822381	0.689106381822381	0.689106381822381	0.149674590917531	0.149674590917531	0.149674590917531	0.149674590917531	0.149674590917531	0	1.82935611121427	1.15582045208538	2.03365957273357	0	0.122160879351809	0.122160879351809
"Phoebis_sennae"	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	5.26315789473684	0	0
"Unidentified_sp1_M_PL_042"	2.01219855421188	0.407202931172696	0.407202931172696	0.407202931172696	0.407202931172696	0.407202931172696	0.13772577903756	0.13772577903756	0.13772577903756	0.13772577903756	0.13772577903756	0	1.68331507712574	1.06354907145672	0.610804396759043	0	1.45274467469767	0.452744674697673
"Unidentified_sp2_M_PL_042"	2.01219855421188	0.407202931172696	0.407202931172696	0.407202931172696	0.407202931172696	0.407202931172696	0.13772577903756	0.13772577903756	0.13772577903756	0.13772577903756	0.13772577903756	0	1.68331507712574	1.06354907145672	0.610804396759043	0	0.452744674697673	1.45274467469767
