"Oecophylla_smaragdina"	"Crematogaster_fusca"	"Anonychomyrma_gilberti"	"Crematogaster_pythia"	"Polyrhachis_foreli"	"Technomyrmex_albipes_"	"Paratrechina_vaga"	"Pheidole_platypus"	"Monomorium_floricola"	"Camponotus_vitreus"	"Leptomyrmex_unicolor"	"Tetramorium_validiusculum"	"Polyrhachis_sp1_M_PA_004"	"Turneria_bidentata"	"Rhoptromyrmex_wroughtonii"	"Polyrhachis_sp2_M_PA_004"	"Polyrhachis_yorkana"	"Tapinoma_melanocephalum"	"Camponotus_sp1_M_PA_004"	"Tetraponera_nitida"	"Crematogaster_sp1_M_PA_004"	"Camponotus_sp2_M_PA_004"	"Paratrechina_minutula"	"Pheidole_impressiceps"	"Pheidole_sp1_M_PA_004"	"Polyrhachis_sp3_M_PA_004"	"Monomorium_intrudens"	"Polyrhachis_sp4_M_PA_004"	"Tapinoma_minutum"	"Tetramorium_insolens"	"Echinopla_australis"	"Monomorium_fieldi"	"Odontomachus_cephalotes"	"Polyrhachis_cupreata"	"Polyrhachis_mucronata"	"Polyrhachis_thusnelda"	"Rhytidoponera_spoliata"	"Camponotus_sp3_M_PA_004"	"Podomyrma_sp1_M_PA_004"	"Polyrhachis_delicata"	"Strumigenys_guttulata"	"Merremia_peltata"	"Flagellaria_indica"	"Macaranga_involucrata_subsp._mallotoides"	"Homalanthus_novoguineensis"	"Entada_phaseoloides"	"Ardisia_pachyrrhachis"	"Ipomoea_indica"	"Rockinghamia_angustifolia"	"Syzygium_erythrocalyx"	"Cryptocarya_murrayi"	"Ichnocarpus_frutescens"	"Normanbya_normanbyi"	"Dysoxylum_pettigrewianum"	"Endospermum_myrmecophilum"	"Licuala_ramsayi"	"Castanospermum_australe"	"Archontophoenix_alexandrae"	"Cardwellia_sublimis"	"Clerodendrum_tracyanum"	"Mallotus_mollissimus"	"Smilax_cf._australis"	"Elaeocarpus_angustifolius"	"Glochidion_philippicum"	"Wrightia_laevis_subsp._millgar"	"Adenia_heterophylla"	"Ficus_septica"	"Jasminum_didymum"	"Macaranga_tanarius"	"Mucuna_gigantea"	"Pachygone_longifolia"	"Passiflora_sp._indet."	"Syzygium_sayeri"	"Trichosanthes_pentaphylla"	"Dysoxylum_papuanum"	"Euodia_sp1_M_PA_004"	"Syzygium_gustavioides"	"Unidentified_sp1_M_PA_004"	"Aleurites_rockinghamensis"	"Crotalaria_sp1_M_PA_004"	"Cryptocarya_hypospodia"	"Dysoxylum_mollissimum_subsp._molle"	"Embelia_caulialata"	"Mallotus_paniculatus"	"Neosepicaea_jucunda"	"Stephania_japonica"	"Syzygium_cormiflorum"	"Toona_ciliata"	"Urena_lobata"
"Oecophylla_smaragdina"	1.69114771224184	0.366165428997489	0.282838383600787	0.242755891140211	0.238213509901967	0.183511741697848	0.128692764684838	0.110626955193359	0.183403247405447	0.159988420317594	0.151069903526789	0.0937706411366011	0.0947895182357726	0.0792171489873726	0.0689724419108552	0.111465703277584	0.113762924917827	0.0955324731413175	0.0669913514814597	0.0893118365276801	0.0554358865863195	0.0312249022672373	0.0643502385208609	0.0411040602973869	0.0484951952771637	0.059491367238432	0.0314975564120142	0.0506618312793064	0.0334369382739824	0.0372893386019532	0.0410944782412292	0.0247268114295969	0.0122793480633881	0.0268980656121231	0.0271995943320556	0.0489240958999868	0.0267792896551414	0.0116203735419216	0.0155586156946096	0.0105825611241065	0.0122793480633881	0.345762871283577	0.322320111017918	0.32744928169035	0.258684827478158	0.222939520050063	0.150322087986303	0.177969404160541	0.155166462732914	0.154094901776179	0.207448209261461	0.116857851165473	0.118940635733653	0.142026787734598	0.0766775452893738	0.143462233210368	0.147706961848437	0.0902811185875034	0.114838117909132	0.0465689879206677	0.0571168466898554	0.0752095300797386	0.102863032297393	0.0637585728855251	0.102261324435527	0.0869760731822543	0.0242846384064345	0.0895023406738566	0.0350770065698678	0.0332634021954019	0.0828971607957004	0.0930288517258964	0.0351375498523749	0.0752095300797386	0.0608813176407064	0.0188167376037754	0.0276904182383659	0.0736796466939619	0.00965195735136284	0.00965195735136284	0.0608813176407064	0.0126971478973001	0.0133976076442478	0.0136550188766369	0.0118825723481059	0.0142928105941181	0.0608813176407064	0.0608813176407064	0.0117971833948617
"Crematogaster_fusca"	0.398005901084227	1.43717752488163	0.267160935522725	0.223486484802658	0.231257060323441	0.206562523231052	0.170576747728693	0.16450589192138	0.184233983278922	0.203252016270835	0.127802239899268	0.114374536621712	0.118979088011132	0.085839186818475	0.0834458435984019	0.108666696545507	0.112502561828188	0.111966894295569	0.0865952074640934	0.0946769248938473	0.058132369584166	0.0467284742443346	0.0711430746466337	0.0435354763506033	0.0533185954261864	0.0529308201723001	0.0380295867397128	0.0394148536674961	0.0412620211370157	0.0422859539252372	0.0248282222838492	0.0265071687306004	0.013324732806545	0.0380817891937033	0.0307786338367022	0.026909091809537	0.0277793291576181	0.0150123051205413	0.0153576014929479	0.013404812582811	0.013324732806545	0.366178775668206	0.327717233867834	0.355326208174533	0.327673196468712	0.227062783633198	0.211968937991045	0.239405464752158	0.149198970149892	0.148658219155709	0.204768019905973	0.163141557826103	0.111192673869771	0.18348372925106	0.135488480140872	0.0934604182647317	0.154433966701255	0.0409838600483654	0.0656135622323315	0.0976062364664144	0.115044266332289	0.0705655938474439	0.050717094760704	0.110224237545861	0.0973382473516706	0.039737864502536	0.071042911681336	0.0844410174668504	0.0391592847440445	0.0401699011227257	0.0264373037533238	0.0380720272369139	0.0401114325180425	0.0705655938474439	0.0143282124390322	0.0254274182952142	0.0265304153020619	0.0269847506447034	0.012793256079652	0.012793256079652	0.0143282124390322	0.0127546603808484	0.0126549916826554	0.0125711147701495	0.0128758780227712	0.0138754236194064	0.0143282124390322	0.0143282124390322	0.0132790193505676
"Anonychomyrma_gilberti"	0.372155767895772	0.323405343001194	1.41768300667237	0.226216624578099	0.244095427293822	0.203347209438705	0.150891887186033	0.124650875061039	0.202789523417766	0.203785621393367	0.136054813144258	0.107863671280998	0.144224788496789	0.0851639581345158	0.0744546837793225	0.10429848833417	0.113936314100614	0.113762959871634	0.0784584805701729	0.0840086058684889	0.0615020595059087	0.0344696076270181	0.0706399356296633	0.0457189932128294	0.0547650928869139	0.0690983925188384	0.0370187225374799	0.0549849426112904	0.0426483825343359	0.0406325546898484	0.0250924814201537	0.0271511107439835	0.0135289863262382	0.0293253238652369	0.0318218806648998	0.0283920219334902	0.0294051907108246	0.016613714052047	0.0118257918729532	0.0137456735475273	0.0135289863262382	0.37839234493737	0.339003098998744	0.360772968699684	0.336005353384001	0.245514364559011	0.220719554886469	0.188675034508849	0.160740684430725	0.160933431732435	0.15767722497271	0.176884575070416	0.067713611921923	0.203056505080574	0.0833344202554118	0.148009031557777	0.160677396598866	0.0416488145963029	0.119953500277183	0.0501764299047678	0.0624950930436911	0.0260525993269032	0.112593634323591	0.124787646932624	0.0513785753396946	0.0945902879216182	0.0238735704381489	0.0406983249645326	0.0380011230266495	0.0352601554269641	0.0261740175143184	0.037413909415835	0.0974869296123392	0.0260525993269032	0.0133976076442478	0.0214464990493494	0.0817991312168468	0.0262154429805668	0.0113168915389525	0.0113168915389525	0.0133976076442478	0.0140392746981531	0.0671534055792174	0.0127246851325181	0.0127745937201774	0.0146457256376293	0.0133976076442478	0.0133976076442478	0.0130723206067739
"Crematogaster_pythia"	0.379306079906579	0.321261821903821	0.268632241686492	1.38324814049357	0.207881546633091	0.208235831722922	0.179063864840687	0.156279471746115	0.19071479298703	0.184443669795955	0.14032367442971	0.112716422767027	0.0995259863739213	0.0768030507593164	0.102583179002092	0.1189289368457	0.109123564579231	0.111145560774574	0.0874594554443977	0.0942738878269112	0.06026998895678	0.03485380025129	0.0785515561571528	0.0489337258054243	0.057248371838814	0.0493754875393449	0.0382991633126908	0.0371948727183678	0.044506993352693	0.0411285876287338	0.048961510096651	0.0278326745787515	0.0139119704074776	0.0223685759241441	0.0255491881731551	0.0209929154706595	0.0252569673226296	0.0105970915933644	0.0169584936218172	0.0145028090602795	0.0139119704074776	0.386686226979831	0.364537267105807	0.370985877532737	0.354513110362387	0.176341871243311	0.232316935083127	0.264672567831675	0.171864894719253	0.173493587069883	0.226113248290896	0.115570984121798	0.0680222571964757	0.129520008363342	0.0946396390008032	0.159370124643796	0.0981900365588944	0.0401602791175933	0.131606368537077	0.0491830211674443	0.0629010933959362	0.0262261336467864	0.0486476505210178	0.0617345433074392	0.118174924723587	0.0395830358313339	0.0266362672272999	0.0386990264447719	0.105964361892797	0.105302650222965	0.0231018308384336	0.113495406322893	0.0366905357393042	0.0262261336467864	0.0136550188766369	0.0219458890691942	0.0251975779305035	0.0259314198918003	0.0134297898630515	0.0134297898630515	0.0136550188766368	0.013203331822179	0.0127246851325181	0.0778077079027635	0.0115204576138975	0.0124728927979855	0.0136550188766369	0.0136550188766369	0.0133865891821878
"Polyrhachis_foreli"	0.397022516503279	0.354594159162609	0.309187541238841	0.22174031640863	1.39259360241527	0.196940442205122	0.141586698082279	0.122844649720886	0.181471473682666	0.189035876175248	0.17222563329287	0.107363204974153	0.123426314407576	0.0784706232379588	0.0798594109213203	0.125118383885877	0.108449611283236	0.107436100092979	0.0768691061094976	0.0941014012187586	0.0540186707977952	0.0344779343186555	0.0754107039873551	0.0375163364078113	0.0533626687810071	0.0507357283305674	0.0344443537216478	0.0427601402767149	0.036254895204323	0.0460423823067675	0.0258052491754979	0.0279227589002972	0.0139309944256256	0.0217962748509454	0.0224240991069033	0.0216661540188927	0.0304940988646555	0.0108469930627138	0.0178313183924553	0.0111480803615353	0.0139309944256256	0.388660124296433	0.349355832690936	0.37149318468335	0.272508631059751	0.256702979399749	0.160550727539455	0.2601508915193	0.181066454585027	0.107346013574234	0.237750911899404	0.195248136672994	0.145033063044483	0.132574359655391	0.0837985395635727	0.170936714859592	0.100231277736605	0.115070990068321	0.0712944493579205	0.0499663600337286	0.0584458672532074	0.0281682342135245	0.0531821171891395	0.139049324892629	0.0547563371943237	0.0415019459482396	0.0249314420942862	0.111723850358441	0.0375389035560083	0.0341479136290361	0.0240425799026198	0.0383780655210776	0.0416182851283064	0.0281682342135245	0.0142928105941181	0.020676686412091	0.0982013417825454	0.0264933918634821	0.0106190023561709	0.0106190023561709	0.014292810594118	0.0125634097164923	0.0146457256376293	0.0124728927979855	0.0117705934856938	0.0835556161449161	0.0142928105941181	0.0142928105941181	0.0126604569989007
"Technomyrmex_albipes_"	0.327699538746158	0.339352716736728	0.275971212809671	0.237983807683339	0.211007616648345	1.32279843867406	0.172329380830445	0.150119827100925	0.177308953487167	0.205424833148483	0.150874742713702	0.125154458026055	0.111545934365197	0.0902788559127218	0.0942262572582559	0.105009994348701	0.119080297012327	0.114572188470098	0.0993374191974316	0.0889748893498292	0.0526071736551718	0.0574606747432444	0.0720810078933581	0.0412046910559709	0.0588909643521421	0.0507531729857818	0.043054327492554	0.0367636561763716	0.0464629484946892	0.0423941319501634	0.0257453650585055	0.0291061093883506	0.0146915531589285	0.0328061238404775	0.0355105529881149	0.0204504470851921	0.025817038828623	0.0110004990227529	0.0175442949265851	0.0150702459612992	0.0146915531589285	0.400404339706167	0.359690442283147	0.391774750904761	0.368383790165091	0.177371951543126	0.245239891057315	0.271668269867232	0.102946671183205	0.101509654152705	0.233923932354468	0.19264971736422	0.0663254190033903	0.134450543611425	0.167865977834408	0.164542351927974	0.18169161801614	0.0395451146651326	0.138380609941383	0.129775983477703	0.068698982298121	0.0250762027454293	0.0473180647763479	0.0657824337902988	0.0518090253300915	0.0371447392430548	0.0267898037896508	0.03773665974433	0.0417422469888981	0.0398220771835544	0.0209998845831981	0.036769186853377	0.0398429574408305	0.0250762027454293	0.0117971833948617	0.0301545006707395	0.0257327776056746	0.0251937168087485	0.0129247035622834	0.0129247035622834	0.0117971833948617	0.0122752352414192	0.0130723206067739	0.0133865891821878	0.0135418283869083	0.0126604569989007	0.0117971833948617	0.0117971833948617	0.0850370424861896
"Paratrechina_vaga"	0.268109926426745	0.326938766479996	0.238912154711219	0.238751819787582	0.176983372602848	0.201050944302186	1.40584001084663	0.210600085977972	0.183503907636242	0.181815379786925	0.107980898528941	0.135637432209002	0.113154362985753	0.0837206883889387	0.102007510995493	0.0860206850720403	0.125119647571113	0.130035383237556	0.109448979900961	0.0735525883287707	0.0533223497080144	0.0372490835677095	0.0754328982039703	0.0422947897072894	0.062149508098156	0.0606327589036888	0.0417329834503445	0.0369336856202897	0.0501586940540013	0.04451331964087	0.0260694816008084	0.0306144185821892	0.0154535262748739	0.0419550437734671	0.0275071503416842	0.0301958281259224	0.0261884523080404	0.0197377921223098	0.0104685465058406	0.0159095120955918	0.0154535262748739	0.421135897425426	0.381958559164721	0.412094033996636	0.388899184558912	0.1715398222335	0.275719739404692	0.300537222754518	0.0951527379148187	0.0956417794784232	0.139580620077875	0.108877876427549	0.054922108006485	0.241239681494898	0.197087652951431	0.0798002368911204	0.103090117743043	0.0310690495604279	0.0581214321685443	0.0494799033128814	0.16865225292986	0.0224452134310148	0.0456913253297322	0.0600462344113058	0.046907891543382	0.0336729655728244	0.0317472638176695	0.0330642157871858	0.0413181351130087	0.137821798414566	0.0232400800080279	0.0348130139347781	0.0366339759754829	0.0224452134310149	0.00965195735136284	0.0236946201054162	0.0219358938951234	0.023727917703113	0.105438000813497	0.105438000813497	0.00965195735136283	0.012704116682509	0.0113168915389525	0.0134297898630515	0.0125581032583408	0.0106190023561709	0.00965195735136283	0.00965195735136283	0.0129247035622833
"Pheidole_platypus"	0.276567387983396	0.378363551419173	0.236836662615974	0.250047154793784	0.184266974581329	0.210167757941294	0.252720103173567	1.26503415218363	0.180920901357137	0.189712082590778	0.112335789228295	0.141860766307072	0.107744481526478	0.0763038279048521	0.106936815522972	0.0900037669964925	0.120754001088697	0.126280310542718	0.114874244953192	0.0763503472125137	0.0555557415270042	0.0391131906598046	0.0787452796727708	0.0442250207347998	0.064641751835296	0.0531175586982476	0.0434489852319089	0.0376643199949788	0.0522209070122887	0.0462564895513102	0.027218819258646	0.0316566557790803	0.0160008552174054	0.0445887678251326	0.0286899940349817	0.0199943580352187	0.0269865213538793	0.0114651088477559	0.0108383434007318	0.0166472909248528	0.0160008552174054	0.434883348935413	0.399368569877762	0.426689472464144	0.406933778163067	0.176255656767625	0.287701779816548	0.315415225695006	0.0993730623393765	0.0999104415874139	0.144511245343091	0.112117035651425	0.0586234665375847	0.140129108139239	0.210354391427522	0.0826124519163876	0.107046249867813	0.0322460233651115	0.0599845205419588	0.0531841853200795	0.180811470638909	0.0247619562403264	0.0444257514284951	0.062335295085157	0.0502796607793538	0.0337002978937744	0.128658603969451	0.0358179747152062	0.0432395881957268	0.146872233891695	0.0189538870832507	0.0362700470909433	0.0364737463373531	0.0247619562403265	0.00995642596740228	0.0247686527675141	0.0222745972303733	0.0235412510898807	0.0189540077380175	0.0189540077380175	0.00995642596740227	0.0125252931708787	0.0112185787554935	0.0140651524571503	0.0114455741857278	0.0110560184748798	0.00995642596740227	0.00995642596740227	0.0135107844390832
"Monomorium_floricola"	0.352698552702782	0.325952431955015	0.29638468807212	0.23472589906096	0.209390161941538	0.19094810375541	0.169388222433454	0.139169924120874	1.30602452722571	0.173513402718564	0.120506951573443	0.122648822703974	0.117575266354804	0.0887982694042531	0.0841790464616323	0.115227958523516	0.121356851346658	0.129764525298398	0.0908326964164995	0.0873348191331477	0.0688378436955409	0.0356549456392067	0.082681271216216	0.0516805813029326	0.0597614355596203	0.0601136967120015	0.0401843424309917	0.0443498218912866	0.0473241742846428	0.0485734880904203	0.0264857103547262	0.0293342653719771	0.014675401477111	0.0218911805534478	0.0264057929915351	0.0306465002333863	0.0318161262874744	0.0187268673823405	0.0176307519354751	0.0152871746466489	0.014675401477111	0.40719066374628	0.370088779890975	0.391344039389627	0.373686491362527	0.266890748329462	0.251017516289624	0.279013737011683	0.185372559226717	0.188919209913682	0.235076692473001	0.115675827647698	0.0648809363907229	0.228883934673051	0.0903090594615723	0.0916441177716258	0.0988321630656556	0.0373112527711367	0.0642656848163957	0.0477388456560841	0.0598475678253421	0.0254518082781486	0.0535669509230395	0.0645970286024636	0.0517553629702998	0.117153505249541	0.0252799535517271	0.0380152179946409	0.0378426551334783	0.0384327416755668	0.026488073002324	0.037819049379106	0.0392789585051229	0.0254518082781486	0.0126971478973002	0.0227517864210595	0.0266026844146453	0.0263497936737992	0.0127041166825091	0.0127041166825091	0.0126971478973001	0.0904170826540875	0.0140392746981531	0.013203331822179	0.013319740410638	0.0125634097164923	0.0126971478973001	0.0126971478973002	0.0122752352414192
"Camponotus_vitreus"	0.307670039072296	0.359599721094554	0.29784052357492	0.227007593595022	0.218118318663747	0.221226743390674	0.167829581341776	0.145932371223675	0.173513402718564	1.29199373831908	0.127549996338111	0.111845733688816	0.153136670125916	0.0935210542216995	0.103484501046496	0.0895092956302961	0.10993764558552	0.11122351467226	0.080192094520016	0.0963085823946309	0.0578062073972056	0.0594379753579399	0.0671519062674754	0.0408497105702116	0.0592584136898257	0.052447091807232	0.0433942868710984	0.0428656854032422	0.0414231499496898	0.043623664482014	0.0252574914307191	0.0297494840377778	0.0150523416959722	0.0492695345009498	0.0368306250925336	0.0206480430719151	0.0316536391687996	0.0114825597168811	0.01764783218295	0.0148147891283726	0.0150523416959722	0.408253953939045	0.35919010168984	0.40139577855926	0.362139289804663	0.263767728419906	0.172050933592945	0.193580432650798	0.100720073907325	0.100806941494789	0.235304429106001	0.201731214954874	0.0624978516039828	0.140342396539658	0.0941482790378392	0.0895256898547731	0.195696319681432	0.0369182201602386	0.0649302527253387	0.135570125604655	0.151409436315493	0.0251474148407374	0.0498446580114356	0.147940223615525	0.052362879339652	0.0371968230758901	0.0272052068442655	0.0382345139605622	0.117737572641861	0.038490309150484	0.0203677407889645	0.0352111696901463	0.120781831061566	0.0251474148407374	0.0110761214066027	0.0308496786687115	0.0271953344470579	0.0234441065349736	0.0125872186006332	0.0125872186006332	0.0110761214066027	0.0120124663420544	0.0141082353272331	0.01276917713972	0.0140281581332549	0.0130870991198248	0.0110761214066027	0.0110761214066027	0.0142217192179719
