"Canthium_bibracteatum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_114"	"Megachile_seychellensis"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_114"	"Ceratina_tabescens"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_114"	"Unidentified_sp1_M_PL_114"	"Melanostoma_annulipes"	"Rhynchium_brunneum"	"Lygistorrhina_sp1_M_PL_114"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_114"	"Unidentified_sp4_M_PL_114"	"Unidentified_sp5_M_PL_114"
"Megachile_seychellensis"	2.34331123219765	0.722452553986181	0.467746756933381	0.722452553986181	0.48087900815977	0.600505217503428	0.600505217503428	0.49230744066748	0.144490510797236	0.0722452553986181	1.26362251362224	0.156439671646627	0.263622513622235	0.263622513622235	0.263622513622235	0.156439671646627	0.144490510797236	0.0722452553986181	0.371820290458184	0.0722452553986181	0.108197776835948	0.0722452553986181	0.0722452553986181	0.0722452553986181
"Neophyllomyza_approximatonervis"	0.695287429540563	0.966414232503755	1.08319306261601	1.6233485390731	0.368598841529733	0.61510560359607	0.61510560359607	0.532170864251881	0.258976277157685	0.16233485390731	0.0782198358233133	1.35730960517819	0.0782198358233133	0.0782198358233133	0.0782198358233133	0.291616174521257	0.258976277157685	0.0966414232503755	0.161154575167503	0.16233485390731	0.0829347393441898	0.0966414232503755	0.0966414232503755	0.16233485390731
"Hemipyrellia_sp1_M_PL_114"	2.34331123219765	0.722452553986181	0.467746756933381	0.72245255398618	0.48087900815977	0.600505217503428	0.600505217503429	0.49230744066748	0.144490510797236	0.0722452553986181	0.263622513622235	0.156439671646627	1.26362251362223	0.263622513622235	0.263622513622235	0.156439671646627	0.144490510797236	0.0722452553986181	0.371820290458184	0.0722452553986181	0.108197776835948	0.0722452553986181	0.0722452553986181	0.0722452553986181
"Ceratina_tabescens"	2.34331123219765	0.722452553986181	0.467746756933381	0.722452553986181	0.48087900815977	0.600505217503428	0.600505217503428	0.49230744066748	0.144490510797236	0.0722452553986181	0.263622513622235	0.156439671646627	0.263622513622235	1.26362251362224	0.263622513622235	0.156439671646627	0.144490510797236	0.0722452553986181	0.371820290458184	0.0722452553986181	0.108197776835948	0.0722452553986181	0.0722452553986181	0.0722452553986181
"Ornidia_obesa"	2.34331123219765	0.722452553986181	0.467746756933381	0.72245255398618	0.48087900815977	0.600505217503428	0.600505217503428	0.49230744066748	0.144490510797236	0.072245255398618	0.263622513622235	0.156439671646627	0.263622513622235	0.263622513622235	1.26362251362223	0.156439671646627	0.144490510797236	0.0722452553986181	0.371820290458184	0.072245255398618	0.108197776835948	0.0722452553986181	0.0722452553986181	0.072245255398618
"Phelsuma_sp1_M_PL_114"	0.695287429540563	1.6233485390731	1.08319306261601	0.966414232503755	0.368598841529733	0.61510560359607	0.61510560359607	0.532170864251881	0.258976277157685	0.0966414232503755	0.0782198358233133	0.291616174521257	0.0782198358233133	0.0782198358233133	0.0782198358233133	1.35730960517819	0.258976277157685	0.16233485390731	0.161154575167503	0.0966414232503755	0.0829347393441899	0.16233485390731	0.16233485390731	0.0966414232503755
"Unidentified_sp1_M_PL_114"	0.642180047987716	1.60301104878348	0.548195401551873	1.60301104878348	0.340444558156607	0.568122663019888	0.568122663019888	0.491522637434652	0.320602209756696	0.160301104878348	0.0722452553986181	0.258976277157685	0.0722452553986181	0.0722452553986181	0.0722452553986181	0.258976277157685	1.3206022097567	0.160301104878348	0.148845280983855	0.160301104878348	0.0766000255852367	0.160301104878348	0.160301104878348	0.160301104878348
"Melanostoma_annulipes"	0.642180047987716	2.25994535535283	0.548195401551873	0.946076742214138	0.340444558156607	0.568122663019888	0.568122663019888	0.491522637434652	0.320602209756696	0.0946076742214138	0.0722452553986181	0.193282846500751	0.0722452553986181	0.0722452553986181	0.0722452553986181	0.32466970781462	0.320602209756696	1.22599453553528	0.148845280983855	0.0946076742214138	0.0766000255852367	0.225994535535283	0.225994535535283	0.0946076742214138
"Rhynchium_brunneum"	1.65253462425859	0.744226404919274	0.481844081530977	0.744226404919273	1.11401058963504	0.672139743556407	0.672139743556407	0.421487360888522	0.148845280983855	0.0744226404919274	0.185910145229092	0.161154575167503	0.185910145229092	0.185910145229092	0.185910145229092	0.161154575167503	0.148845280983855	0.0744226404919274	1.43656252789698	0.0744226404919274	0.250652382667884	0.0744226404919274	0.0744226404919274	0.0744226404919274
"Lygistorrhina_sp1_M_PL_114"	0.642180047987716	0.946076742214138	0.548195401551873	2.25994535535282	0.340444558156607	0.568122663019888	0.568122663019888	0.491522637434651	0.320602209756696	0.225994535535282	0.072245255398618	0.32466970781462	0.072245255398618	0.072245255398618	0.072245255398618	0.193282846500751	0.320602209756696	0.0946076742214138	0.148845280983855	1.22599453553528	0.0766000255852367	0.0946076742214138	0.0946076742214138	0.225994535535282
"Polistes_olivaceus"	0.96175801631954	0.766000255852367	0.495941406128572	0.766000255852367	1.74714217111031	0.743774269609385	0.743774269609385	0.350667281109565	0.153200051170473	0.0766000255852367	0.108197776835948	0.16586947868838	0.108197776835948	0.108197776835948	0.108197776835948	0.16586947868838	0.153200051170473	0.0766000255852367	0.501304765335769	0.0766000255852367	1.39310698849982	0.0766000255852367	0.0766000255852367	0.0766000255852367
"Unidentified_sp3_M_PL_114"	0.642180047987716	2.25994535535282	0.548195401551873	0.946076742214138	0.340444558156607	0.568122663019888	0.568122663019888	0.491522637434652	0.320602209756696	0.0946076742214138	0.0722452553986181	0.193282846500751	0.0722452553986181	0.0722452553986181	0.0722452553986181	0.32466970781462	0.320602209756696	0.225994535535283	0.148845280983855	0.0946076742214138	0.0766000255852367	1.22599453553528	0.225994535535283	0.0946076742214138
"Unidentified_sp4_M_PL_114"	0.642180047987716	2.25994535535282	0.548195401551873	0.946076742214138	0.340444558156607	0.568122663019888	0.568122663019888	0.491522637434652	0.320602209756696	0.0946076742214138	0.0722452553986181	0.193282846500751	0.0722452553986181	0.0722452553986181	0.0722452553986181	0.32466970781462	0.320602209756696	0.225994535535283	0.148845280983855	0.0946076742214138	0.0766000255852367	0.225994535535283	1.22599453553528	0.0946076742214138
"Unidentified_sp5_M_PL_114"	0.642180047987716	0.946076742214138	0.548195401551873	2.25994535535282	0.340444558156607	0.568122663019888	0.568122663019888	0.491522637434651	0.320602209756696	0.225994535535282	0.072245255398618	0.32466970781462	0.072245255398618	0.072245255398618	0.072245255398618	0.193282846500751	0.320602209756696	0.0946076742214139	0.148845280983855	0.225994535535282	0.0766000255852366	0.0946076742214139	0.0946076742214139	1.22599453553528
