"Sideroxylon_puberulum"	"Ochna_mauritiana"	"Myonima_violacea"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Bertiera_zaluzania"	"Aphloia_theiformis"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Psidium_cattleianum"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Cordemoya_integrifolia"	"Olea_lancea"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_076"	"Dysauxes_florida"	"Technomyrmex_albipes"	"Stomorhina_lunata"	"Lygistorrhina_sp1_M_PL_076"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Brachymyrmex_sp1_M_PL_076"	"Musca_domestica"	"Panara_naso"	"Nacoleia_sp1_M_PL_076"	"Ischiodon_aegyptius"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Gelechioidea_sp1_M_PL_076"	"Campopleginae_sp1_M_PL_076"	"Melanostoma_bituberculatum"	"Syritta_nigrofemorata"	"Atherigona_orientalis"	"Calopsilia_florella"	"Cratopus_psittacus"	"Cryptocephalinae_sp1_M_PL_076"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_076"	"Eristalinus_flaveolus"	"Gelechioidea_sp2_M_PL_076"	"Lecithoceridae_sp1_M_PL_076"	"Mauritiborium_undulatus"	"Nyctemera_insulare"	"Ornidia_obesa"	"Sarcophaga_arno"	"Siphona_sp1_M_PL_076"
"Sideroxylon_puberulum"	1.79299142623741	0.376877714301334	0.372570597730847	0.358715144409287	0.332889161055924	0.200306621064576	0.304149006358101	0.231864280688977	0.381367590708627	0.251232289633208	0.17498325687108	0.175118277595341	0.111399459812627	0.0615521961342661	0.0571146004578581	0.0502604204843632	0.0297658511930176	0.344725058140318	0.330731679922418	0.345785048335135	0.13280205828263	0.378404259964321	0.390914381545047	0.263018640454649	0.176837554824084	0.203283420606087	0.264546114121357	0.132095272293026	0.31730333587699	0.085615070027277	0.161369228361367	0.106446435937424	0.117153291379015	0.204273082316088	0.0347796421033465	0.0282658285726001	0.0282658285726001	0.0605501915694358	0.161369228361367	0.039371232795993	0.0322843629968358	0.0419141922447202	0.0323012943814124	0.0429038539547205	0.0429038539547205	0.0342167632152863	0.0323012943814124	0.0322843629968358	0.0360551917916236	0.0374500306187914	0.0282658285726001	0.0360551917916236
"Ochna_mauritiana"	0.314064761917778	1.8825093937169	0.346136157755579	0.443050536148358	0.26957092502925	0.192800262824296	0.318330444228365	0.17936316959288	0.305144121640398	0.2585458624512	0.124451052531055	0.206429529563283	0.213740079874289	0.114259477676729	0.0255047206605048	0.0282124435467079	0.0410449555792717	0.313239286817479	0.456055061991908	0.19495357310889	0.139748513989366	0.348736516828249	0.219430116474395	0.404632418750793	0.300578048223716	0.0672061463201027	0.133299178966831	0.267357462206489	0.14169289255836	0.229154270753835	0.0282658285726001	0.0930433794804137	0.259678648708456	0.0625945422571449	0.026904475438932	0.141188204528767	0.141188204528767	0.18106275278212	0.0282658285726001	0.0280014868194874	0.0398745482533523	0.0389403177475026	0.0332416108865829	0.0343287136845448	0.0343287136845448	0.035812174975691	0.0332416108865829	0.0398745482533523	0.0347040473083733	0.0303267290657906	0.141188204528767	0.0347040473083733
"Myonima_violacea"	0.465713247163558	0.519204236633369	1.62141344987582	0.324432260812657	0.303598736735869	0.271125924901576	0.391385189619806	0.202864426998637	0.338528978072357	0.205897733929051	0.104232828853216	0.159068704840494	0.130858238404807	0.140865922815938	0.0285618501124967	0.0281017244466838	0.0273044405205034	0.394181533450905	0.303382672450038	0.381741227602843	0.132291768226452	0.408732628324546	0.218568967918652	0.413281962349934	0.371626172641129	0.224323205355751	0.123197849081122	0.328769829957933	0.158676945069426	0.0975823248617233	0.0419141922447202	0.108615355764809	0.123488354050751	0.0799987022778604	0.0304296640497955	0.0389403177475026	0.0389403177475026	0.0681392212206417	0.0419141922447202	0.0234523864919736	0.0291989034731391	0.18240901311103	0.0264725657908779	0.0380845100331402	0.0380845100331402	0.0440308338322282	0.0264725657908779	0.0291989034731391	0.0488026664822837	0.0341548578827853	0.0389403177475026	0.0488026664822837
"Stillingia_lineata"	0.358715144409287	0.53166064337803	0.259545808650125	1.76170103890874	0.30800115431418	0.122591833228745	0.301530716517201	0.225619142715085	0.28237948693713	0.27253060561767	0.198671511600124	0.255936982778536	0.204629081336935	0.0553927290958837	0.0291731055375489	0.0489978055313103	0.0460811041803117	0.189114242593114	0.51201226867013	0.185965003326942	0.272386827417371	0.360250935974071	0.381094043021303	0.423348730191456	0.14783440208124	0.0614832664699749	0.281607203508787	0.127922385427824	0.162072808541938	0.244469185055949	0.0322843629968358	0.102415206875793	0.167024397748	0.0640520552772629	0.0338428714072627	0.0398745482533523	0.0398745482533523	0.198427641755139	0.0322843629968358	0.044701090110028	0.158553093501787	0.0291989034731391	0.0350396492937005	0.0317676922804271	0.0317676922804271	0.0339222056081851	0.0350396492937005	0.158553093501787	0.0220665299811741	0.0346501298603453	0.0398745482533523	0.0220665299811741
"Faujasiopsis_flexuosa"	0.416111451319905	0.404356387543875	0.303598736735869	0.385001442892725	1.55118511547858	0.168177863638868	0.364921992598432	0.324362175857372	0.298704549911955	0.314847901957797	0.163254271207595	0.193480829436462	0.15531803297678	0.0572911777064353	0.0646739413660028	0.051968152351412	0.045903871756778	0.206861619054782	0.510043019519756	0.366093279993842	0.159184729704838	0.385748058951471	0.404196740510983	0.424947317723355	0.154138894236563	0.0716048885015767	0.143658920799409	0.131316341083795	0.359299674255571	0.0999234163459113	0.0374500306187914	0.26421637603727	0.14058028032156	0.0710542924838863	0.0486543263786058	0.0303267290657906	0.0303267290657906	0.0649768589261359	0.0374500306187914	0.0367322110217089	0.0346501298603453	0.0341548578827853	0.040480444537431	0.0336042618650949	0.0336042618650949	0.0410537241673236	0.040480444537431	0.0346501298603453	0.0302720154549963	0.17450832549134	0.0303267290657906	0.0302720154549963
"Bertiera_zaluzania"	0.400613242129151	0.462720630778311	0.433801479842522	0.24518366645749	0.269084581822189	1.8506948998514	0.350333649415531	0.212399807524589	0.361970798251325	0.160437523061994	0.0891401204704201	0.121534098441932	0.0966537484254755	0.134491547546098	0.0255210916278437	0.0246881574484829	0.0238888516420844	0.532821237918055	0.265431684912048	0.519527462390092	0.115215174388658	0.252034701380972	0.192019002377089	0.239508707437897	0.517874706962928	0.0848578582739073	0.10005438659819	0.183440445745648	0.14178384237691	0.0785176706852794	0.0360551917916236	0.101544522142932	0.0989549599601952	0.0767769065948976	0.0318599711286883	0.0347040473083733	0.0347040473083733	0.0567705772895474	0.0360551917916236	0.0200565271058445	0.0220665299811741	0.0488026664822837	0.0206276815365421	0.040721714803274	0.040721714803274	0.0394125355592473	0.0206276815365421	0.0220665299811741	0.333125081973253	0.0302720154549963	0.0347040473083733	0.333125081973253
"Aphloia_theiformis"	0.380186257947626	0.477495666342548	0.391385189619806	0.376913395646501	0.364921992598432	0.218958530884707	1.58775449784384	0.307906666877278	0.289307008792044	0.21980871399355	0.110238010887746	0.204115877146994	0.138741400526707	0.104529718890349	0.0321589133666636	0.0283237421438155	0.0304123112282357	0.36464172707899	0.337914569202619	0.383522237813109	0.295471444533668	0.400205121295251	0.220295772229676	0.429660112966427	0.198840956356929	0.0782475970475145	0.129683379159673	0.305503763316008	0.178660629814798	0.100951195702385	0.0342167632152863	0.265862105206347	0.132030968351258	0.0667638017043913	0.0461860000315916	0.0358121749756911	0.035812174975691	0.0697343805838762	0.0342167632152863	0.0248035524497429	0.0339222056081851	0.0440308338322282	0.0282611203705992	0.032547038489105	0.032547038489105	0.178622381007432	0.0282611203705992	0.0339222056081851	0.0394125355592473	0.0410537241673236	0.0358121749756911	0.0394125355592473
"Croton_fothergillifolius"	0.386440467814961	0.358726339185761	0.270485902664849	0.376031904525141	0.432482901143162	0.176999839603824	0.410542222503037	1.58725653583404	0.247269845811271	0.290486592441414	0.14269087248499	0.227661640270361	0.142847245409908	0.054239297683748	0.0770844039439827	0.0311944390986802	0.0507174443177103	0.197977610406122	0.56352715908567	0.429998084067134	0.359096447062625	0.248614837063302	0.242623415211957	0.296485338943121	0.141419652228871	0.0652093061531421	0.141707055068397	0.127927823478006	0.428246688577681	0.0928879770634242	0.0347796421033465	0.332928806785304	0.137372477075865	0.0625974997571146	0.238088480375106	0.026904475438932	0.026904475438932	0.0607473468461947	0.0347796421033465	0.0321054463091228	0.0338428714072627	0.0304296640497955	0.0373482761710389	0.027817857653768	0.027817857653768	0.0461860000315916	0.0373482761710389	0.0338428714072627	0.0318599711286883	0.0486543263786057	0.026904475438932	0.0318599711286883
"Molinaea_alternifolia"	0.476709488385784	0.457716182460597	0.338528978072357	0.352974358671412	0.298704549911955	0.226231748907078	0.289307008792044	0.185452384358453	1.72683013492475	0.238241692929747	0.161586605450621	0.158977350023935	0.128919950951635	0.0965437580709588	0.0289883874584613	0.0537284383489221	0.0437168770181332	0.382854221143819	0.485743077979258	0.215679236799103	0.120748511427608	0.407504460486067	0.41788785382495	0.258586203125991	0.350848019831925	0.0809883639878608	0.139644455465846	0.148404953338721	0.161046596991452	0.0951033949290897	0.0429038539547205	0.0939691580079679	0.122582700458224	0.237172244133755	0.027817857653768	0.0343287136845448	0.0343287136845448	0.0660964059649719	0.0429038539547205	0.0363569862263898	0.0317676922804271	0.0380845100331402	0.0306310748052531	0.194268390179034	0.194268390179034	0.032547038489105	0.0306310748052531	0.0317676922804271	0.040721714803274	0.0336042618650949	0.0343287136845448	0.040721714803274
"Psiadia_terebinthina"	0.358903270904582	0.443221478487772	0.235311695918915	0.389329436596672	0.359826173666054	0.114598230758567	0.251209958849771	0.248988507806926	0.272276220491139	1.70810673443969	0.181280405073089	0.251313769355097	0.219267199940743	0.0486329193265419	0.0708280105681011	0.0579917365820303	0.0520721459711515	0.171535347771268	0.578579399679461	0.185491382787902	0.145885524319256	0.226427760065857	0.451046840082458	0.477680712349165	0.1328577467162	0.0587738601722903	0.153365513300476	0.109860110745004	0.393488947600562	0.117616380166951	0.0323012943814124	0.106089841079069	0.347426932356556	0.0629323691866655	0.037348276171039	0.0332416108865829	0.0332416108865829	0.0682812601802834	0.0323012943814124	0.0407880911414451	0.0350396492937005	0.0264725657908779	0.219613722999388	0.0306310748052531	0.0306310748052531	0.0282611203705992	0.219613722999388	0.0350396492937005	0.0206276815365421	0.040480444537431	0.0332416108865829	0.0206276815365421
