"Apodemus_agrarius"	"Microtus_fortis"	"Tamias_sibiricus"	"Micromys_minutus"	"Apodemus_peninsulae"	"Megabothris_calcarifer"	"Neopsylla_bidentatiformis"	"Ctenophthalmus_congeneroides"	"Frontopsylla_elata"	"Pectinoctenus_pectiniceps"	"Ceratophyllus_indages"	"Frontopsylla_luculenta"	"Nosopsyllus_fasciatus"	"Ceratophyllus_anisus"	"Leptopsylla_segnis"	"Hystrichopsylla_microti"	"Megabothris_advenarius"	"Amphipsylla_vinogradovi"	"Ctenophthalmus_pisticus"	"Rhadinopsylla_rothschildi"	"Amphipsylla_marikovskii"	"Stenoponia_sidimi"	"Neopsylla_acanthina"	"Neopsylla_pleskei"
"Ceratophyllus_indages"	1.8736453730688	0.882948060746757	1.23645690544413	0.425227491219598	0.318564274783877	0.268424996270864	0.472921866103118	0.191884047851336	0.191884047851336	0.472921866103118	1.29788725820075	0.469997489055438	0.112418722384128	0.191884047851336	0.191884047851336	0.188959670803655	0.191884047851336	0.191884047851336	0.185468535816619	0.188959670803655	0.0794653254672082	0.0765409484195276	0.185468535816619	0.112418722384128
"Frontopsylla_luculenta"	1.62322784060339	0.848612839145065	0.917367160610103	0.7837056726967	0.563928592207902	0.314835847044665	0.480552477713145	0.173768825959259	0.173768825959259	0.480552477713145	0.234998744527719	1.5452443432755	0.0973936704362034	0.173768825959259	0.173768825959259	0.238460691521609	0.173768825959259	0.173768825959259	0.137605074091515	0.238460691521609	0.0763751555230559	0.141067021085406	0.137605074091515	0.0973936704362033
"Nosopsyllus_fasciatus"	2.49214861249966	1.00431286913405	0.502056853455176	0.472999117297714	0.265324652876563	0.325056916085632	0.394822998853289	0.239917074972044	0.239917074972044	0.394822998853289	0.224837444768256	0.389574681744813	1.14952891674998	0.239917074972044	0.239917074972044	0.234668757863568	0.239917074972044	0.239917074972044	0.0753085280182764	0.234668757863568	0.0903881582220641	0.0851398411135885	0.0753085280182763	0.14952891674998
"Ceratophyllus_anisus"	1.99930895810036	1.56908060807286	0.479503402435429	0.425259474409743	0.263689662244762	0.337722497606333	0.412208201251322	0.261175792212579	0.261175792212579	0.412208201251322	0.191884047851336	0.347537651918518	0.119958537486022	1.26117579221258	0.26117579221258	0.196505242879776	0.26117579221258	0.26117579221258	0.0719255103653143	0.196505242879776	0.141217254726558	0.0765467053937538	0.0719255103653143	0.119958537486022
"Leptopsylla_segnis"	1.99930895810037	1.56908060807286	0.479503402435429	0.425259474409743	0.263689662244762	0.337722497606333	0.412208201251322	0.261175792212579	0.261175792212579	0.412208201251322	0.191884047851336	0.347537651918518	0.119958537486022	0.261175792212579	1.26117579221258	0.196505242879776	0.26117579221258	0.261175792212579	0.0719255103653143	0.196505242879776	0.141217254726558	0.0765467053937538	0.0719255103653143	0.119958537486022
"Hystrichopsylla_microti"	1.9555729821964	0.879676266088796	0.477501945812477	1.16054634258402	0.263544568581463	0.4054035845449	0.347193905326086	0.196505242879776	0.196505242879776	0.347193905326086	0.188959670803656	0.476921383043219	0.117334378931784	0.196505242879776	0.196505242879776	1.32623272059691	0.196505242879776	0.196505242879776	0.0716252918718715	0.326232720596908	0.0791708639479916	0.208898341665124	0.0716252918718715	0.117334378931784
"Megabothris_advenarius"	1.99930895810037	1.56908060807286	0.479503402435429	0.425259474409743	0.263689662244762	0.337722497606333	0.412208201251322	0.26117579221258	0.26117579221258	0.412208201251322	0.191884047851336	0.347537651918518	0.119958537486022	0.26117579221258	0.26117579221258	0.196505242879776	1.26117579221258	0.26117579221258	0.0719255103653143	0.196505242879776	0.141217254726558	0.0765467053937538	0.0719255103653143	0.119958537486022
"Amphipsylla_vinogradovi"	1.99930895810037	1.56908060807286	0.479503402435429	0.425259474409743	0.263689662244762	0.337722497606333	0.412208201251322	0.261175792212579	0.261175792212579	0.412208201251322	0.191884047851336	0.347537651918518	0.119958537486022	0.26117579221258	0.26117579221258	0.196505242879776	0.26117579221258	1.26117579221258	0.0719255103653143	0.196505242879776	0.141217254726558	0.0765467053937538	0.0719255103653143	0.119958537486022
"Ctenophthalmus_pisticus"	1.25514213363794	0.761583252359469	1.97085695743308	0.377455865141481	0.37180389669119	0.211793076456095	0.551020733352947	0.143851020730629	0.143851020730629	0.551020733352947	0.370937071633238	0.550420296366062	0.0753085280182764	0.143851020730629	0.143851020730629	0.143250583743743	0.143851020730629	0.143851020730629	1.29562854361496	0.143250583743743	0.0685424927123522	0.0679420557254666	0.295628543614962	0.0753085280182764
"Rhadinopsylla_rothschildi"	1.9555729821964	0.879676266088795	0.477501945812476	1.16054634258402	0.263544568581463	0.4054035845449	0.347193905326086	0.196505242879776	0.196505242879776	0.347193905326086	0.188959670803655	0.476921383043219	0.117334378931784	0.196505242879776	0.196505242879776	0.326232720596908	0.196505242879776	0.196505242879776	0.0716252918718715	1.32623272059691	0.0791708639479916	0.208898341665124	0.0716252918718715	0.117334378931784
"Amphipsylla_marikovskii"	1.50646930370107	2.13384834701168	0.456949951415682	0.377519831521773	0.26205467161296	0.350388079127034	0.429593403649355	0.282434509453115	0.282434509453115	0.429593403649355	0.158930650934416	0.305500622092224	0.0903881582220642	0.282434509453115	0.282434509453115	0.158341727895983	0.282434509453115	0.282434509453115	0.0685424927123522	0.158341727895983	1.19204635123105	0.0679535696739191	0.0685424927123522	0.0903881582220642
"Stenoponia_sidimi"	1.41899735189314	0.755039663043545	0.452947038169777	1.84809356787033	0.261764484286363	0.485750253004168	0.299564811798883	0.153093410787508	0.153093410787508	0.299564811798883	0.153081896839055	0.564268084341624	0.0851398411135885	0.153093410787508	0.153093410787508	0.417796683330249	0.153093410787508	0.153093410787508	0.0679420557254666	0.417796683330249	0.0679535696739191	1.33265684221666	0.0679420557254666	0.0851398411135885
"Neopsylla_acanthina"	1.25514213363794	0.761583252359469	1.97085695743308	0.377455865141481	0.37180389669119	0.211793076456095	0.551020733352947	0.143851020730629	0.143851020730629	0.551020733352947	0.370937071633238	0.550420296366062	0.0753085280182764	0.143851020730629	0.143851020730629	0.143250583743743	0.143851020730629	0.143851020730629	0.295628543614962	0.143250583743743	0.0685424927123522	0.0679420557254666	1.29562854361496	0.0753085280182764
"Neopsylla_pleskei"	2.49214861249966	1.00431286913405	0.502056853455176	0.472999117297714	0.265324652876563	0.325056916085632	0.394822998853289	0.239917074972044	0.239917074972044	0.394822998853289	0.224837444768256	0.389574681744813	0.14952891674998	0.239917074972044	0.239917074972044	0.234668757863568	0.239917074972044	0.239917074972044	0.0753085280182764	0.234668757863568	0.0903881582220641	0.0851398411135885	0.0753085280182764	1.14952891674998
