"Cirsium_arvense"	"Eupatorium_cannabinum"	"Stachys_palustris"	"Sonchus_palustris"	"Juncus_effusus"	"Lychnis_flos-cuculi"	"Sonchus_arvensis"	"Allium_scorodoprasum"	"Calystegia_sepium"	"Silene_dioica"	"Meligethes_sp1_M_PL_037"	"Bombus_lapidarius"	"Bombus_pascuorum"	"Unidentified_sp1_M_PL_037"	"Unidentified_sp2_M_PL_037"	"Apocrita_sp1_M_PL_037"	"Episyrphus_balteatus"	"Unidentified_sp3_M_PL_037"	"Unidentified_sp4_M_PL_037"	"Bombus_terrestris"	"Eumerus_tuberculatus"	"Olibrus_aeneus"	"Thymelicus_sylvestris"	"Unidentified_sp5_M_PL_037"	"Unidentified_sp6_M_PL_037"	"Bombus_lucorum"	"Ceuthorrhynchus_assimilis"	"Chrysomela_fastuosa"	"Eoseristalis_horticola"	"Epuraea_depressa_Illiger"	"Leptura_rubra"	"Melanostoma_scalare"	"Mesapamea_secalis"	"Nemophora_degeerella"	"Pieris_napi"	"Psithyrus_bohemicus"	"Scaeva_pyrastri"	"Strangalia_maculata"	"Syrphus_ribesii"	"Syrphus_vitripennis"	"Unidentified_sp10_M_PL_037"	"Unidentified_sp11_M_PL_037"	"Unidentified_sp12_M_PL_037"	"Unidentified_sp13_M_PL_037"	"Unidentified_sp14_M_PL_037"	"Unidentified_sp15_M_PL_037"	"Unidentified_sp7_M_PL_037"	"Unidentified_sp8_M_PL_037"	"Unidentified_sp9_M_PL_037"	"Zygaena_filipendulae"
"Meligethes_sp1_M_PL_037"	0.999055997060165	0.63824506163084	0.621082035732912	0.61866634150821	0.462291902775945	0.193521697827571	0.471132364096826	0.237014679890565	0.455830276958673	0.04000174778145	1.47048696288389	0.26836511927968	0.260873359433298	0.21337144350818	0.235567482255579	0.159378348387747	0.202378021607489	0.193161017878559	0.182676282411217	0.116715706007446	0.0911364582474269	0.122234985260753	0.0955538422246633	0.0888927728476667	0.123561054458886	0.063824506163084	0.063824506163084	0.0621082035732912	0.063824506163084	0.0528911998443616	0.0820494498525612	0.0820494498525611	0.0621082035732913	0.0290282546741356	0.0528911998443616	0.063824506163084	0.0695999634196736	0.0528911998443616	0.0695999634196736	0.0695999634196736	0.0290282546741356	0.0621082035732913	0.0528911998443616	0.0528911998443616	0.0290282546741356	0.0621082035732912	0.0426626423803016	0.0693437854163918	0.0695999634196737	0.0290282546741356
"Bombus_lapidarius"	1.13719498021072	0.863857453250313	0.374047140159503	0.796175306853927	0.248479771099559	0.13151323558009	0.292463351038524	0.209062158737003	0.638515938488205	0.0455327698453131	0.469638958739441	1.35109277640278	0.298927768397661	0.1546081051467	0.178977097022176	0.184221374026495	0.170843938692796	0.193643664805648	0.118772656893373	0.146590185453834	0.0571316993529637	0.0974764057937367	0.0978356287014633	0.101183932989585	0.104073942784582	0.0863857453250314	0.0863857453250314	0.0374047140159503	0.0863857453250313	0.0602044401288028	0.114932868927877	0.114932868927877	0.0374047140159503	0.0197269853370134	0.0602044401288028	0.0863857453250314	0.0895697220210667	0.0602044401288028	0.0895697220210667	0.0895697220210667	0.0197269853370135	0.0374047140159503	0.0602044401288028	0.0602044401288028	0.0197269853370135	0.0374047140159503	0.0376311885726605	0.0372719656649339	0.0895697220210667	0.0197269853370135
"Bombus_pascuorum"	1.11719023713146	0.853388770908795	0.787107044446787	0.362794224968817	0.258578497471509	0.20951765024736	0.267354210301367	0.204906483520448	0.631273197236641	0.0447317890299792	0.456528379008272	0.298927768397661	1.33682412253335	0.208070492097704	0.174918438694807	0.181367409619755	0.159628186298876	0.140062847349392	0.115773073199612	0.144484242586074	0.110138351981783	0.0979321401159209	0.0960285325288753	0.099403975622176	0.0992484970403998	0.0853388770908796	0.0853388770908795	0.0787107044446786	0.0853388770908795	0.0591453654951946	0.113629175502595	0.113629175502595	0.0787107044446787	0.0314276475371039	0.0591453654951946	0.0853388770908796	0.0408143503089919	0.0591453654951946	0.0408143503089919	0.0408143503089919	0.0314276475371039	0.0787107044446787	0.0591453654951946	0.0591453654951946	0.0314276475371039	0.0787107044446786	0.0368831670336806	0.0387867746207263	0.0408143503089919	0.0314276475371039
"Unidentified_sp1_M_PL_037"	1.04966161983167	0.324189559694792	0.855693413349992	0.285395150079965	0.605832258780107	0.880026387097375	0.282318272270666	0.219964838347997	0.191732631907295	0.0420279739032949	0.373400026139316	0.1546081051467	0.208070492097704	1.36401845926653	0.228386571610168	0.127582947922031	0.160024036559595	0.130025016274508	0.172816250560256	0.0879892770193912	0.217573299399605	0.146445159866928	0.0951639919525517	0.0933954975628775	0.0979180618905121	0.0324189559694792	0.0324189559694792	0.0855693413349991	0.0324189559694792	0.055570321049912	0.0345118737433131	0.0345118737433131	0.0855693413349992	0.132003958064606	0.055570321049912	0.0324189559694792	0.0321069543839961	0.055570321049912	0.0321069543839961	0.0321069543839961	0.132003958064606	0.0855693413349992	0.055570321049912	0.055570321049912	0.132003958064606	0.0855693413349992	0.0395936709026396	0.0908748388170161	0.0321069543839961	0.132003958064606
"Unidentified_sp2_M_PL_037"	1.25205835209195	0.386419058793844	0.346756287702735	0.344304774201269	0.678825601346313	0.170677736455824	0.645110186352447	0.666361250879913	0.196197010419861	0.0501318470190053	0.412243093947263	0.178977097022176	0.174918438694807	0.228386571610168	1.38482083548277	0.224872373207342	0.170176443820783	0.201786257220083	0.318535393313199	0.104927348048958	0.0602772892386471	0.168109282371521	0.186230467327958	0.111404104486678	0.163051970122441	0.0386419058793844	0.0386419058793844	0.0346756287702735	0.0386419058793844	0.0662854421695736	0.0353154618755751	0.0353154618755751	0.0346756287702735	0.0256016604683735	0.0662854421695736	0.0386419058793844	0.0387342870976427	0.0662854421695736	0.0387342870976427	0.0387342870976427	0.0256016604683735	0.0346756287702735	0.0662854421695736	0.0662854421695736	0.0256016604683736	0.0346756287702735	0.119945025158384	0.101823840201947	0.0387342870976427	0.0256016604683735
"Apocrita_sp1_M_PL_037"	1.35138927042239	0.975228245167436	0.308210061887998	0.307789262795137	0.318784540206842	0.13285181442438	0.317437513219498	0.738068806018227	0.232973579305028	0.0541090118162203	0.371882812904744	0.245628498701993	0.24182321282634	0.170110597229374	0.299829830943123	1.30191934744592	0.113062925236177	0.153786056893269	0.228285693097232	0.169066962362635	0.0507487783524567	0.119361818876918	0.204396522929172	0.12024224848049	0.119159764828816	0.0975228245167437	0.0975228245167437	0.0308210061887998	0.0975228245167436	0.0715441378458912	0.0419352442749051	0.0419352442749051	0.0308210061887998	0.019927772163657	0.0715441378458912	0.0975228245167437	0.0346262920644529	0.0715441378458912	0.0346262920644529	0.0346262920644529	0.019927772163657	0.0308210061887998	0.0715441378458912	0.0715441378458912	0.019927772163657	0.0308210061887998	0.132852385083281	0.0478176810310264	0.0346262920644529	0.019927772163657
"Episyrphus_balteatus"	0.749665311637929	0.355686714540147	0.950157941815313	0.97751227294896	0.293162824649867	0.231246670954313	0.702888317431567	0.210033834582558	0.236471958549923	0.0300162581525814	0.472215383750807	0.227791918257061	0.212837581731834	0.21336538207946	0.226901925094378	0.113062925236177	1.31041917250302	0.255091541878795	0.187213761537076	0.0752568350113168	0.129702794824678	0.0836625872547821	0.0774942537821627	0.0667027958946254	0.145121411172037	0.0355686714540147	0.0355686714540147	0.0950157941815312	0.0355686714540146	0.0396881635573021	0.0425649525389862	0.0425649525389862	0.0950157941815313	0.0346870006431468	0.0396881635573021	0.0355686714540147	0.109970130706758	0.0396881635573021	0.109970130706758	0.109970130706758	0.0346870006431469	0.0950157941815313	0.0396881635573021	0.0396881635573021	0.0346870006431469	0.0950157941815312	0.0378060902248606	0.04397442369748	0.109970130706758	0.0346870006431468
"Unidentified_sp3_M_PL_037"	1.27326617644531	0.394167681145564	0.378384344610418	0.971373550246376	0.311369807775752	0.142763822649226	0.719823886766907	0.260894885763834	0.233816951198343	0.0509809986614286	0.450709041716638	0.258191553074198	0.186750463132522	0.173366688366011	0.269048342960111	0.153786056893269	0.255091541878795	1.28466131675898	0.201640133618889	0.106824977455779	0.0592530078584257	0.114113680507585	0.114369288778712	0.113291108136508	0.175381792356259	0.0394167681145564	0.0394167681145564	0.0378384344610418	0.0394167681145564	0.0674082093412222	0.0420870512157017	0.0420870512157017	0.0378384344610418	0.0214145733973839	0.0674082093412222	0.0394167681145564	0.109279524402717	0.0674082093412223	0.109279524402717	0.109279524402717	0.0214145733973839	0.0378384344610418	0.0674082093412223	0.0674082093412223	0.0214145733973839	0.0378384344610418	0.0469610794374902	0.0467054711663627	0.109279524402717	0.0214145733973839
"Unidentified_sp4_M_PL_037"	0.936563248296473	0.362965636591932	0.351563881221176	0.348051849307843	0.79882125296711	0.172395540950394	0.752676935785505	0.791146495745043	0.185157697856895	0.0374995665407881	0.426244658959507	0.158363542524498	0.154364097599483	0.230421667413674	0.424713857750931	0.228285693097232	0.187213761537076	0.201640133618889	1.375131097547	0.0858793238631241	0.0610157192646767	0.169405948148997	0.191989129438039	0.0833323700906403	0.162484300571757	0.0362965636591932	0.0362965636591932	0.0351563881221176	0.0362965636591931	0.0495827602039309	0.0333283856142411	0.033328385614241	0.0351563881221176	0.0258593311425591	0.0495827602039309	0.0362965636591932	0.0391558330471323	0.0495827602039309	0.0391558330471323	0.0391558330471323	0.0258593311425591	0.0351563881221176	0.0495827602039309	0.0495827602039309	0.0258593311425591	0.0351563881221176	0.142406369234108	0.119823187945067	0.0391558330471323	0.0258593311425591
"Bombus_terrestris"	1.5306745279499	1.25386850927891	0.336834966365372	0.336847843307174	0.268898199823156	0.139497447503612	0.275375823389205	0.262099346182399	0.271457929469393	0.0612875119940395	0.40850497102606	0.293180370907668	0.288968485172148	0.175978554038783	0.209854696097916	0.253600443543952	0.112885252516975	0.160237466183668	0.128818985794686	1.20642256123112	0.054608113762079	0.121370440276703	0.128213592616062	0.136194471097866	0.122342083811611	0.125386850927891	0.125386850927891	0.0336834966365372	0.12538685092789	0.08103571030323	0.0488624273044907	0.0488624273044906	0.0336834966365372	0.0209246171255418	0.08103571030323	0.125386850927891	0.0378953823720571	0.08103571030323	0.0378953823720571	0.0378953823720571	0.0209246171255418	0.0336834966365372	0.08103571030323	0.08103571030323	0.0209246171255418	0.0336834966365372	0.0471778823128318	0.0403347299734734	0.0378953823720571	0.0209246171255418
"Eumerus_tuberculatus"	0.548363325405273	0.255771141817998	1.34705680029658	0.255043331306845	0.25901591796713	1.5503835432947	0.207707582902263	0.119528076481145	0.172016167621269	0.021956218169959	0.318977603865994	0.114263398705928	0.220276703963565	0.435146598799211	0.120554578477294	0.0761231675286851	0.194554192237017	0.0888795117876387	0.0915235788970151	0.054608113762079	1.36726321152386	0.0678833872753486	0.0505460533468853	0.0487915959332423	0.0601871370156186	0.0255771141817999	0.0255771141817999	0.134705680029658	0.0255771141817999	0.0290309995802792	0.0309629101718285	0.0309629101718285	0.134705680029658	0.232557531494204	0.0290309995802792	0.0255771141817999	0.02869237477202	0.0290309995802792	0.02869237477202	0.02869237477202	0.232557531494204	0.134705680029658	0.0290309995802792	0.0290309995802792	0.232557531494204	0.134705680029658	0.0215150537666061	0.0388523876950694	0.02869237477202	0.232557531494204
"Olibrus_aeneus"	1.55095991425807	0.392607977571585	0.364330026403406	0.315746968853085	0.952648599593085	0.209669230900053	0.35692896163907	0.32040160021485	0.211449096193321	0.0620997296366307	0.427822448412637	0.194952811587473	0.195864280231842	0.292890319733856	0.336218564743041	0.179042728315376	0.125493880882173	0.171170520761378	0.254108922223496	0.121370440276703	0.0678833872753486	1.22500693245851	0.139781930558218	0.137999399192513	0.135648986765406	0.0392607977571585	0.0392607977571585	0.0364330026403406	0.0392607977571585	0.0821096425195449	0.0380608373147978	0.0380608373147978	0.0364330026403406	0.031450384635008	0.0821096425195449	0.0392607977571585	0.0355215339959721	0.0821096425195449	0.0355215339959721	0.0355215339959721	0.031450384635008	0.0364330026403406	0.0821096425195449	0.0821096425195449	0.031450384635008	0.0364330026403406	0.057672288038673	0.142897289938963	0.0355215339959721	0.031450384635008
"Thymelicus_sylvestris"	1.59568120942287	0.437363521172041	0.291646880040332	0.291367825326304	0.368697933729067	0.142542435619014	0.361985415466678	0.991006620987202	0.192659913542531	0.0638903499571194	0.334438447786322	0.195671257402927	0.192057065057751	0.190327983905103	0.372460934655916	0.306594784393758	0.116241380673244	0.171553933168069	0.287983694157058	0.128213592616062	0.0505460533468853	0.139781930558218	1.26285843227656	0.141978555460265	0.13877505281886	0.0437363521172041	0.0437363521172041	0.0291646880040331	0.0437363521172041	0.0844772404988578	0.0346787844376556	0.0346787844376556	0.0291646880040331	0.0213813653428521	0.0844772404988578	0.0437363521172041	0.0327788803492092	0.0844772404988578	0.0327788803492092	0.0327788803492092	0.0213813653428521	0.0291646880040331	0.0844772404988578	0.0844772404988578	0.0213813653428521	0.0291646880040331	0.178381191777696	0.0553046900593601	0.0327788803492092	0.0213813653428521
"Unidentified_sp5_M_PL_037"	1.84751568359527	0.383848172604691	0.279271854745726	0.279885335194577	0.267931635700773	0.139096069724465	0.270932721053171	0.245382786793715	0.192701637066187	0.830276208784586	0.311124704966833	0.202367865979169	0.198807951244352	0.186790995125755	0.222808208973357	0.180363372720734	0.100054193841938	0.169936662204762	0.12499855513596	0.136194471097866	0.0487915959332423	0.137999399192513	0.141978555460265	1.84505824174353	0.138449561995372	0.0383848172604691	0.0383848172604691	0.0279271854745726	0.0383848172604691	0.0978096538373966	0.0346862946719136	0.0346862946719136	0.0279271854745726	0.0208644104586697	0.0978096538373966	0.0383848172604691	0.0314871002093899	0.0978096538373966	0.0314871002093899	0.0314871002093899	0.0208644104586697	0.0279271854745726	0.0978096538373966	0.0978096538373966	0.0208644104586697	0.0279271854745726	0.0441689016228687	0.040189745355116	0.0314871002093899	0.0208644104586697
"Unidentified_sp6_M_PL_037"	1.55601924398132	0.399645944243644	0.369869176109147	0.414558303104694	0.355143315854393	0.154668129364693	0.89371593365242	0.313319796842294	0.217599959212633	0.0623023028979175	0.4324636906061	0.208147885569163	0.1984969940808	0.195836123781024	0.326103940244881	0.178739647243224	0.217682116758056	0.263072688534387	0.243726450857635	0.122342083811611	0.0601871370156186	0.135648986765405	0.138775052818859	0.138449561995372	1.21643487943511	0.0399645944243644	0.0399645944243644	0.0369869176109146	0.0399645944243644	0.0823774893872464	0.039167992658274	0.039167992658274	0.0369869176109147	0.0232002194047039	0.0823774893872464	0.0399645944243644	0.0466378090992781	0.0823774893872465	0.0466378090992781	0.0466378090992781	0.0232002194047039	0.0369869176109147	0.0823774893872465	0.0823774893872465	0.0232002194047039	0.0369869176109146	0.056397563431613	0.053271497378159	0.0466378090992781	0.0232002194047039
"Bombus_lucorum"	0.862805392421432	2.05095769315823	0.34133642558333	0.340632137732803	0.218957753162392	0.113470572035111	0.228341708725137	0.232193176080278	0.313600910830023	0.0345463355344222	0.446771543141588	0.345542981300126	0.341355508363518	0.129675823877917	0.154567623517538	0.292568473550231	0.106706014362044	0.118250304343669	0.108889690977579	0.250773701855781	0.0511542283635997	0.078521595514317	0.0874727042344082	0.0767696345209381	0.0799291888487288	1.20509576931582	0.205095769315823	0.034133642558333	0.205095769315823	0.0456779325399581	0.0564481639494041	0.0564481639494041	0.034133642558333	0.0170205858052667	0.0456779325399582	0.205095769315823	0.0383211154949403	0.0456779325399582	0.0383211154949403	0.0383211154949403	0.0170205858052667	0.034133642558333	0.0456779325399582	0.0456779325399582	0.0170205858052667	0.034133642558333	0.04179477169445	0.0328436629743588	0.0383211154949403	0.0170205858052667
"Ceuthorrhynchus_assimilis"	0.862805392421432	2.05095769315823	0.34133642558333	0.340632137732803	0.218957753162392	0.113470572035111	0.228341708725137	0.232193176080278	0.313600910830023	0.0345463355344222	0.446771543141588	0.345542981300126	0.341355508363518	0.129675823877917	0.154567623517538	0.292568473550231	0.106706014362044	0.118250304343669	0.108889690977579	0.250773701855781	0.0511542283635997	0.078521595514317	0.0874727042344082	0.0767696345209381	0.0799291888487288	0.205095769315823	1.20509576931582	0.034133642558333	0.205095769315823	0.0456779325399581	0.0564481639494041	0.0564481639494041	0.034133642558333	0.0170205858052667	0.0456779325399581	0.205095769315823	0.0383211154949403	0.0456779325399581	0.0383211154949403	0.0383211154949403	0.0170205858052667	0.034133642558333	0.0456779325399582	0.0456779325399581	0.0170205858052667	0.034133642558333	0.04179477169445	0.0328436629743588	0.0383211154949403	0.0170205858052667
"Chrysomela_fastuosa"	0.627741069056226	0.34133642558333	2.0476542987621	0.3514797169893	0.264217697106266	0.430972867887372	0.271603230047253	0.139422362740694	0.237279970163503	0.0251344669271153	0.434757425013039	0.149618856063801	0.314842817778715	0.342277365339997	0.138702515081094	0.0924630185663993	0.285047382544594	0.113515303383126	0.105469164366353	0.0673669932730744	0.269411360059315	0.0728660052806812	0.0583293760080663	0.0558543709491451	0.0739738352218293	0.034133642558333	0.034133642558333	1.20476542987621	0.034133642558333	0.0332333507147413	0.0427103946294306	0.0427103946294306	0.20476542987621	0.0646459301831058	0.0332333507147413	0.034133642558333	0.0395414681612962	0.0332333507147413	0.0395414681612962	0.0395414681612962	0.0646459301831058	0.20476542987621	0.0332333507147413	0.0332333507147413	0.0646459301831058	0.204765429876209	0.0250960252933249	0.0396326545659399	0.0395414681612962	0.0646459301831058
