"Marmota_caudata"	"Microtus_juldaschi"	"Apodemus_uralensis"	"Alticola_argentatus"	"Cricetulus_migratorius"	"Dryomys_nitedula"	"Rattus_turkestanicus"	"Citellophilus_lebedewi"	"Rhadinopsylla_li"	"Amphipsylla_phaiomydis"	"Oropsylla_silantiewi"	"Callopsylla_caspia"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Leptopsylla_nana"	"Ceratophyllus_sinicus"	"Amphipsylla_montana"	"Neopsylla_pleskei"	"Amphipsylla_anceps"	"Ceratophyllus_sciurorum"	"Frontopsylla_ambigua"	"Nosopsyllus_simla"	"Frontopsylla_ornata"	"Amphipsylla_primaris"	"Frontopsylla_protera"	"Neopsylla_meridiana"	"Callopsylla_lagomys"	"Rhadinopsylla_altifrons"	"Paraneopsylla_ioffi"	"Leptopsylla_taschenbergi"
"Marmota_caudata"	2.01233859132894	0.900882285620975	1.05973312886799	0.507920128210283	0.538600298498455	0.0360709170218977	0.207612545188306	0.410100301167563	0.258729247456578	0.202163066532013	0.258729247456578	0.202163066532013	0.15809576938214	0.416825016838717	0.202163066532013	0.318339235955402	0.202163066532013	0.202163066532013	0.202163066532013	0.0801575933819949	0.416825016838717	0.0934256453347375	0.151371053710985	0.0917610652121606	0.107303756561111	0.0917610652121606	0.0476937680622869	0.151371053710985	0.411764881290139	0.0596099884988244
"Microtus_juldaschi"	0.370951529373343	2.27408565070151	1.05072075704152	0.614999866170977	0.791696642282179	0.0910533552678311	0.0696500938994822	0.291964760211981	0.0476937680622869	0.305770978766792	0.0476937680622869	0.305770978766792	0.240995798943704	0.288689567005991	0.305770978766792	0.106796810645873	0.305770978766792	0.305770978766792	0.305770978766792	0.202340789484069	0.288689567005991	0.031342542254767	0.244270992149694	0.185167949566109	0.179495812326607	0.185167949566109	0.120392769743021	0.244270992149694	0.13813935290064	0.0591030425835857
"Apodemus_uralensis"	0.463633243879746	1.11639080435662	2.17424507959866	0.617905515815413	0.72764568344232	0.0446997801052329	0.118637787538858	0.300548963636933	0.0596099884988244	0.30272952671965	0.0596099884988244	0.30272952671965	0.243194879892551	0.302804868391376	0.30272952671965	0.181911274226249	0.30272952671965	0.30272952671965	0.30272952671965	0.0993328446782953	0.302804868391376	0.0533870043924861	0.240938975138109	0.118637689410685	0.18140432831101	0.118637689410685	0.0591030425835857	0.240938975138109	0.235298278618735	0.122301285727424
"Alticola_argentatus"	0.395048988607997	1.16166641387851	1.09849869478296	1.72865839090291	0.759349400077081	0.046512594920494	0.0734234115668931	0.236211138298701	0.0507920128210282	0.358284964567964	0.0507920128210282	0.358284964567964	0.29615637728893	0.346948390109958	0.358284964567964	0.112582564402569	0.358284964567964	0.358284964567964	0.358284964567964	0.103361322045542	0.346948390109958	0.0330405352051019	0.185419125477673	0.123628573896132	0.123290538198639	0.123628573896132	0.0614999866170976	0.185419125477673	0.145623099607671	0.0617905515815412
"Cricetulus_migratorius"	0.342745644499017	1.22353117443609	1.05839372137065	0.621285872790339	1.9006453646394	0.0489896317989737	0.0675664852023733	0.323884471816011	0.0440672971498736	0.341945761945171	0.0440672971498736	0.341945761945171	0.18643841392922	0.230505711079094	0.341945761945171	0.103601943976972	0.341945761945171	0.341945761945171	0.341945761945171	0.108865848442164	0.230505711079094	0.030404918341068	0.279817174666137	0.220282527839038	0.124309826650186	0.220282527839038	0.0647751798230873	0.279817174666137	0.13400686231804	0.0595346468270989
"Dryomys_nitedula"	0.252496419153284	1.54790703955313	0.715196481683726	0.418613354284446	0.53888594978871	1.74264976282936	0.0474088874441853	0.198732315774542	0.0324638253197079	0.208129825883278	0.0324638253197079	0.208129825883278	0.164039157264202	0.19650298258391	0.208129825883279	0.0726936274144175	0.208129825883278	0.208129825883278	0.208129825883278	1.65033280628748	0.19650298258391	0.0213339993498834	0.166268490454834	0.126038688360124	0.122177821835758	0.126038688360124	0.0819480197410479	0.166268490454834	0.0940276267643009	0.0402298020947096
"Rattus_turkestanicus"	0.72664390815907	0.592025798145598	0.949102300310864	0.330405352051019	0.371615668613053	0.0237044437220927	2.26966042373515	0.208560110323059	0.0934256453347375	0.148175000193423	0.0934256453347375	0.148175000193423	0.117770081852355	0.211195727187093	0.148175000193423	0.146812649727224	0.148175000193423	0.148175000193423	0.148175000193423	0.0526765416046504	0.211195727187093	1.02134719068082	0.115134464988321	0.061747460595835	0.0847295466472531	0.061747460595835	0.031342542254767	0.115134464988321	1.16815984040804	0.0533870043924861
"Citellophilus_lebedewi"	0.717675527043234	1.24085023090092	1.20219585454773	0.531475061172077	0.89068229749403	0.0496830789436355	0.104280055161529	1.29846216178731	0.0922725677627016	0.259337100141816	0.0922725677627016	0.259337100141816	0.186463093983213	0.278735661745915	0.259337100141816	0.159896084581012	0.259337100141816	0.259337100141816	0.259337100141816	0.110406842096968	0.278735661745915	0.0469260248226882	0.206189594024608	0.138566077206298	0.133315587866006	0.138566077206298	0.0656920710476957	0.206189594024608	0.2068221094037	0.06762351681831
"Rhadinopsylla_li"	1.81110473219604	0.810794057058878	0.953759815981191	0.457128115389254	0.484740268648609	0.0324638253197079	0.186851290669475	0.369090271050806	1.23285632271092	0.181946759878812	0.23285632271092	0.181946759878812	0.142286192443926	0.375142515154845	0.181946759878812	0.286505312359862	0.181946759878812	0.181946759878812	0.181946759878812	0.0721418340437954	0.375142515154845	0.0840830808012638	0.136233948339886	0.0825849586909445	0.0965733809050002	0.0825849586909445	0.0429243912560582	0.136233948339886	0.370588393161126	0.053648989648942
"Amphipsylla_phaiomydis"	0.353785366431023	1.29952665975887	1.2109181068786	0.806141170277919	0.940350845349221	0.0520324564708196	0.0740875000967115	0.259337100141816	0.045486689969703	1.29446452719991	0.045486689969703	0.294464527199905	0.217526730762241	0.263013420731944	0.294464527199905	0.113600833481624	0.294464527199905	0.294464527199905	0.294464527199905	0.115627681046266	0.263013420731944	0.0333393750435202	0.213850410172113	0.145736266660192	0.136912613734449	0.145736266660192	0.0687984702225281	0.213850410172113	0.146940208525144	0.0681141435119213
