"Eryngium_stenophyllum"	"Eryngium_floribundum"	"Baccharis_articulata"	"Hysterionica_pinifolia"	"Eryngium_horridum"	"Gerardia_genistifolia"	"Eupatorium_subhastatum"	"Senecio_grisebachii"	"Baccharis_tandilensis"	"Oxalis_cordobensis"	"Achyrocline_satureoides"	"Gomphrena_perennis"	"Eupatorium_tenacetifolium"	"Hypochaeris_rosengurtii"	"Lathyrus_pubescens"	"Vernonia_echioides"	"Eupatorium_squarrulosum"	"Hypericum_connatum"	"Oenothera_indecora"	"Oxalis_articulata"	"Senecio_madagascariensis"	"Dodonaea_viscosa"	"Eupatorium_bupleurifolium"	"Eupatorium_macrocephalum"	"Habranthus_andersoni"	"Habranthus_gracilifolius"	"Hypochaeris_pampasica"	"Lathyrus_nervosus"	"Rodophiala_bifidum"	"Senecio_arechavaletae"	"Senecio_bravensis"	"Sommerfeltia_spinulosa"	"Stevia_satureiifolia"	"Augochlora_semiramis"	"Apis_mellifera"	"Astylus_quadrilineatus"	"Toxomerus_sp1_M_PL_072_02"	"Camponotus_sp1_M_PL_072_02"	"Chilicola_sp1_M_PL_072_02"	"Polybia_scutellaris"	"Unidentified_sp16_M_PL_072_02"	"Unidentified_sp17_M_PL_072_02"	"Unidentified_sp5_M_PL_072_02"	"Vanessa_sp1_M_PL_072_02"	"Xylocopa_ciliata"	"Chrysodina_sp1_M_PL_072_02"	"Lucilia_sericata"	"Unidentified_sp21_M_PL_072_02"	"Allograpta_sp1_M_PL_072_02"	"Augochlorella_ephyra"	"Cochliomyia_macellaria"	"Discodon_sp2_M_PL_072_02"	"Palpada_sp1_M_PL_072_02"	"Platycheirus_sp1_M_PL_072_02"	"Unidentified_sp14_M_PL_072_02"	"Unidentified_sp2_M_PL_072_02"	"Unidentified_sp8_M_PL_072_02"	"Augochloropsis_sp1_M_PL_072_02"	"Chauliognathus_scriptus"	"Discodon_sp1_M_PL_072_02"	"Euptoieta_claudia_hortensia"	"Lerodea_eufala"	"Panurgillus_sp1_M_PL_072_02"	"Strymon_eurytulus"	"Unidentified_sp12_M_PL_072_02"	"Unidentified_sp7_M_PL_072_02"	"Villa_sp1_M_PL_072_02"	"Xylocopa_augusti"	"Alophophion_sp1_M_PL_072_02"	"Augochloropsis_erato"	"Bombus_bellicosus"	"Brachygastra_lechiguana"	"Chauliognathus_sp1_M_PL_072_02"	"Coelioxys_sp1_M_PL_072_02"	"Corticea_immocerina"	"Dactylozodes_sp1_M_PL_072_02"	"Emesis_russula"	"Libythea_carinenta"	"Pampasatyrus_gyrtone"	"Podagritus_sp1_M_PL_072_02"	"Polistes_sp1_M_PL_072_02"	"Pyrgus_sp1_M_PL_072_02"	"Ruizantheda_divaricata"	"Stenodynerus_sp1_M_PL_072_02"	"Unidentified_sp1_M_PL_072_02"	"Unidentified_sp10_M_PL_072_02"	"Unidentified_sp11_M_PL_072_02"	"Unidentified_sp13_M_PL_072_02"	"Unidentified_sp15_M_PL_072_02"	"Unidentified_sp18_M_PL_072_02"	"Unidentified_sp19_M_PL_072_02"	"Unidentified_sp20_M_PL_072_02"	"Unidentified_sp3_M_PL_072_02"	"Unidentified_sp4_M_PL_072_02"	"Unidentified_sp6_M_PL_072_02"	"Unidentified_sp9_M_PL_072_02"
"Eryngium_stenophyllum"	1.84797692467876	0.562593306423054	0.380817645307753	0.219044902752009	0.303311460786663	0.219735404432624	0.127132856742712	0.190482817230492	0.20144215587421	0.134255114681949	0.107705049022911	0.15720486561507	0.0778844105338071	0.0893300629874399	0.0956894485123026	0.0883653296308665	0.0361248811926393	0.0318882210847139	0.0406185130910907	0.0377400970873559	0.0629764443600083	0.0264661423886505	0.0214943043096204	0	0.0334370154314699	0.0334370154314699	0.0210355071861348	0.016406413376311	0.0334370154314699	0.0210355071861348	0.0172375203055548	0.0108527138985791	0.0159988277630113	0.327219000673208	0.262708163784249	0.271672969624085	0.205847774133948	0.170445502458928	0.163689685182673	0.175485708306174	0.1857611968415	0.168056006023874	0.172599652169261	0.0911467409795054	0.0898219212495729	0.0766112013580211	0.149007724300825	0.142880700088939	0.128419590312802	0.0590519752163819	0.121610316266067	0.0679791848691819	0.115244837464399	0.0579261538216232	0.124526589959612	0.0533294258767043	0.128007073524144	0.0434980505279692	0.0489275339500267	0.099710197713431	0.0278779327878718	0.0278779327878718	0.0371213108916025	0.0278779327878718	0.0241171419968424	0.0278779327878718	0.0349408335125368	0.0413063123142043	0.0244811343412127	0.0241111417038452	0	0.0241111417038452	0.0755990560095859	0.0162561965366877	0.0198821991669449	0.0175239923701066	0.0127132856742712	0.0241111417038452	0.0151646471136006	0.0197761863989362	0.0241111417038452	0.0151646471136006	0.0244811343412127	0.0248163922461816	0.0127132856742712	0.0755990560095858	0.0244811343412127	0.0241111417038452	0.0282968758107126	0.0755990560095858	0.0248163922461816	0.0755990560095858	0.0151646471136006	0.0248163922461816	0.0190482817230492	0.0241111417038452
"Eryngium_floribundum"	0.589383463871771	2.0459238530561	0.299402570450969	0.206175746553209	0.374309559106182	0.24550234597365	0.106218823862851	0.166860631334751	0.172979112966761	0.0972323651463884	0.170532176698958	0.174565616989973	0.0647878882134689	0.0758984196980511	0.0720441227114403	0.0595284854854899	0.024759737478267	0.0333173777007679	0.0369362970506726	0.0357886580706372	0.0410649926636812	0.0161631657698656	0.0147320437995689	0	0.0131340645308453	0.0131340645308453	0.0219782701639519	0.0131327201796955	0.0131340645308453	0.0219782701639519	0.018858245966534	0.011339107536816	0.012361632479881	0.341884202550363	0.180058313105842	0.250152041253387	0.125713511543399	0.184770764953691	0.195209923055781	0.193300881379296	0.0729670251713626	0.178352291346234	0.195935942308163	0.0729595565538639	0.0801256296548207	0.0838144265179287	0.161666228212759	0.0774034547849834	0.0618376965029211	0.124051367513497	0.0595683774143387	0.137625550751493	0.0576321553348714	0.0508110001714289	0.14241892011234	0.0412054415996032	0.143215403607302	0.118378242651074	0.118307778408495	0.111793592549107	0.0248955879168919	0.0248955879168919	0.030689750903745	0.0248955879168919	0.0251980167484799	0.0248955879168919	0.0363689166682353	0.0383051387477025	0.0192473081004194	0.0876824508452616	0	0.0876824508452616	0.0241111417038452	0.0111418818652201	0.0133939092342352	0.0145772748480305	0.010621882386285	0.0876824508452616	0.0142737055306068	0.0220952111376285	0.0876824508452616	0.0142737055306068	0.0192473081004194	0.0306253275632331	0.010621882386285	0.0241111417038452	0.0192473081004194	0.0876824508452616	0.0314218110581952	0.0241111417038452	0.0306253275632331	0.0241111417038452	0.0142737055306068	0.0306253275632331	0.0166860631334751	0.0876824508452616
"Baccharis_articulata"	0.598427728340755	0.449103855676453	1.74011713520224	0.248917269298743	0.232032280974365	0.178744872256434	0.17958113759194	0.236599479070482	0.205846768947423	0.176873981274066	0.117797684097238	0.0840046957212163	0.0940231809403139	0.0989694493689392	0.115999669076069	0.0558969708546069	0.0448767586594171	0.025328838138877	0.0482818153975472	0.0359216464106401	0.0816655233676567	0.0337264080820886	0.0267016714023531	0	0.0129774931926651	0.0129774931926651	0.0167085192764861	0.0386664555253401	0.0129774931926651	0.0167085192764861	0.0191909602808848	0.0086203188623909	0.0148918217873978	0.25991029985645	0.326353761584316	0.330410394638591	0.262316507305134	0.0980940876811152	0.100003523434662	0.100991508530484	0.0720971844036951	0.198237522678415	0.0939207855269781	0.214813641807445	0.103027110444856	0.0852931568039323	0.174577574771367	0.186034666016194	0.173095292833945	0.052567080631873	0.162445732860615	0.152315564215209	0.153578541346874	0.0626586216429709	0.0627129017940801	0.0496394059579928	0.0588492876714511	0.0404508912379222	0.0382317674528675	0.0437284424416322	0.0351908477875685	0.0351908477875685	0.0426958380758979	0.0351908477875685	0.0191562641386465	0.0351908477875685	0.0333197725314536	0.0421869640451946	0.111864672977287	0.0192473081004194	0	0.0192473081004194	0.0244811343412127	0.0201945413967377	0.0125768184422866	0.0211552157115706	0.017958113759194	0.0192473081004194	0.0172327340283745	0.0160870385030791	0.0192473081004194	0.0172327340283745	0.111864672977287	0.018984459352448	0.0179581137591939	0.0244811343412127	0.111864672977287	0.0192473081004194	0.0151208452298189	0.0244811343412127	0.018984459352448	0.0244811343412127	0.0172327340283745	0.018984459352448	0.0236599479070482	0.0192473081004194
"Hysterionica_pinifolia"	0.370691373888015	0.333053129047492	0.268064751552493	2.00663108710907	0.151540126122207	0.295311752543207	0.510438198631273	0.163710357853967	0.177501902592379	0.126044445702434	0.0798220366303681	0.0669025765748101	0.0879905546868751	0.111321933688464	0.0736104114715737	0.057489223747763	0.051534711172487	0.0363271055841257	0.0395093142151532	0.040716838844695	0.0294930601275587	0.0163848682736439	0.0306631531476297	0	0.00984036973196987	0.00984036973196987	0.02396367889373	0.0222431577276938	0.00984036973196987	0.02396367889373	0.0143063228145627	0.0123634266903957	0.0120436073131411	0.372768338346911	0.374771871804364	0.175469807419397	0.127437864350563	0.0880278381982045	0.0827831145583792	0.0738485180611328	0.0546687207331659	0.0754408600497956	0.0804576117483788	0.123573098487188	0.131761286374486	0.063583656953612	0.0590698242643989	0.0712730120389828	0.0456692581993766	0.179772376982431	0.0489597237230792	0.0458744061524476	0.171317994864911	0.183937012844482	0.0418370902360244	0.0401453577104704	0.0414808164276733	0.0286416721240731	0.0266724431224238	0.0294383526442074	0.189964433586063	0.189964433586063	0.0372292443354778	0.189964433586063	0.0274742815342127	0.189964433586062	0.165498671451824	0.0431404003099927	0.0172327340283745	0.0142737055306068	0	0.0142737055306068	0.0151646471136006	0.0231906200276191	0.0129350753432467	0.0197978748045469	0.0510438198631273	0.0142737055306068	0.138920613722935	0.0265780577288886	0.0142737055306068	0.138920613722935	0.0172327340283745	0.0123987375918169	0.0510438198631272	0.0151646471136006	0.0172327340283745	0.0142737055306068	0.0120424637834658	0.0151646471136006	0.0123987375918169	0.0151646471136006	0.138920613722935	0.0123987375918169	0.0163710357853967	0.0142737055306068
"Eryngium_horridum"	0.606622921573326	0.714590976475438	0.295313812149192	0.179092876326245	1.78918766903646	0.234521646663687	0.0974908391025063	0.175202450476281	0.16262273986841	0.102672746837235	0.134441835461723	0.16519434548752	0.0540793467484816	0.0728279689741703	0.0619891249209101	0.0672296137631796	0.0239297497661778	0.0397342349022137	0.0288900779210383	0.0415569271493782	0.034029338967186	0.0161975806031671	0.0142382011108758	0	0.0139878403924542	0.0139878403924542	0.0262112389901158	0.0132432530554465	0.0139878403924542	0.0262112389901158	0.0169320847333357	0.0135229959120979	0.0134165375935658	0.407730384290689	0.174022458021815	0.181056919189189	0.125981182469078	0.124578708432096	0.247136280404331	0.249859842244439	0.0777102244025232	0.238334506221565	0.252671732208974	0.0735736280858138	0.0699719733000628	0.0752537099259364	0.220814261173937	0.0774968218594109	0.0591140541338632	0.0641310133547818	0.0577484047058343	0.0738093172987912	0.0561995891904465	0.0470800888462014	0.201829801821489	0.0447217919785527	0.0851767019971683	0.0548248579463432	0.177013409575307	0.0554417198094146	0.0221478215020676	0.0221478215020676	0.0341015292428054	0.0221478215020676	0.0300511020268843	0.0221478215020676	0.0335056857915487	0.0350545013069366	0.018984459352448	0.0306253275632331	0	0.0306253275632331	0.0248163922461815	0.01076838739478	0.0151266630967154	0.0121678530184084	0.00974908391025063	0.0306253275632331	0.0123987375918169	0.0211069481997318	0.0306253275632331	0.0123987375918169	0.018984459352448	0.146388082012074	0.00974908391025063	0.0248163922461815	0.018984459352448	0.0306253275632331	0.0297349821877537	0.0248163922461815	0.146388082012074	0.0248163922461815	0.0123987375918169	0.146388082012074	0.0175202450476281	0.0306253275632331
"Gerardia_genistifolia"	0.483417889751773	0.515554926544664	0.250242821159008	0.383905278306169	0.257973811330055	1.56371314606014	0.216839033559871	0.168295462343319	0.178695195986102	0.119711818357112	0.120724434567311	0.146581154124058	0.119791629672448	0.0814421970945036	0.169137678617565	0.0634587229626281	0.0487856793259949	0.0392603830006966	0.0665063454648106	0.0426071520403381	0.035770412019385	0.0158593736681991	0.029027479198967	0	0.0119256650424026	0.0119256650424026	0.0258986560130646	0.0155850918287037	0.0119256650424026	0.0258986560130646	0.0165507331048263	0.013361726987632	0.0127840105072287	0.402867982425449	0.354780301320707	0.224249321401816	0.123350684085993	0.229093397972744	0.225442927103825	0.109466163027063	0.0662536946800146	0.0958949304737073	0.230097136624039	0.0865838434927981	0.257355036325817	0.0735588137992281	0.0790653842393755	0.0739232072040185	0.0519599103107385	0.189407452011929	0.0739192025909673	0.0599126478628235	0.0624412826309039	0.0650057616235884	0.0629783457362964	0.042613368357429	0.0682560052788952	0.0438256093597445	0.0432021593373603	0.0418713975365647	0.0482619610848757	0.0482619610848757	0.0371299911717189	0.0482619610848757	0.0296927266391823	0.0482619610848757	0.167312240874301	0.178790160834364	0.0160870385030791	0.0220952111376285	0	0.0220952111376285	0.0197761863989362	0.0219535556966977	0.0142782126665913	0.0269531166763008	0.0216839033559871	0.0220952111376285	0.0265780577288886	0.140734183145412	0.0220952111376285	0.0265780577288886	0.0160870385030791	0.0211069481997318	0.0216839033559871	0.0197761863989362	0.016087038503079	0.0220952111376285	0.0263846077423305	0.0197761863989362	0.0211069481997318	0.0197761863989362	0.0265780577288886	0.0211069481997318	0.0168295462343319	0.0220952111376285
"Eupatorium_subhastatum"	0.310769205371073	0.247843922346651	0.279348436254128	0.737299620245172	0.119155470014174	0.240932259510967	1.93375116537303	0.195567176667684	0.147824776559807	0.154998580141162	0.0624193856583003	0.0537337216618885	0.136376173066941	0.0738054197535957	0.109596214931686	0.0445004935918416	0.0615417154607646	0.0233132058274336	0.0721426773217306	0.0324028634908187	0.0310150693571945	0.0155158271140631	0.0366173206991549	0	0.00795848523703969	0.00795848523703969	0.0153788794743995	0.0545884872281614	0.00795848523703969	0.0153788794743995	0.0133793871484065	0.00793432635303412	0.0121517789280545	0.239227014046214	0.447545030767449	0.195851279599263	0.120678655331602	0.0713214286786615	0.066003644745288	0.0593866092329251	0.0442138068724427	0.0705990833967692	0.0644402252259339	0.303269373489786	0.302867011987761	0.0594639428818065	0.0510423657300009	0.0705514738176178	0.0446281806442027	0.0833496056053994	0.0553305477930946	0.0398154855639731	0.0817152192965924	0.0842803266706646	0.0330842519708069	0.0405059297601818	0.0330072379596962	0.0218573718047791	0.0203709662965357	0.0233351680605562	0.244418936400431	0.244418936400431	0.0378310755920427	0.244418936400431	0.0176318363400758	0.244418936400431	0.0727277232191144	0.0463430517156165	0.017958113759194	0.0106218823862851	0	0.0106218823862851	0.0127132856742712	0.0276937719573441	0.0100126110581644	0.0306846389400617	0.193375116537303	0.0106218823862851	0.0510438198631272	0.0216839033559871	0.0106218823862851	0.0510438198631273	0.017958113759194	0.00974908391025064	0.193375116537303	0.0127132856742712	0.0179581137591939	0.0106218823862851	0.00967206989913993	0.0127132856742712	0.00974908391025064	0.0127132856742712	0.0510438198631272	0.00974908391025064	0.0195567176667684	0.0106218823862851
"Senecio_grisebachii"	0.465624664341203	0.38934147311442	0.368043634109638	0.236470516900175	0.214136328359898	0.186994958159243	0.195567176667684	1.4828940176218	0.234223498183055	0.191517136418982	0.14082989447625	0.0755224610037853	0.0999042669935235	0.120565164208006	0.0837886037676741	0.153639926927748	0.051109480235184	0.0433616078686719	0.0492635121874006	0.0520771066723871	0.0509786680014148	0.0397224970295263	0.0304101407399344	0	0.0187764742231958	0.0187764742231958	0.0286040858629474	0.047305554658463	0.0187764742231958	0.0286040858629474	0.0564232080508304	0.0147575220057245	0.0751472816387357	0.44495244675696	0.371679497932532	0.347600877024384	0.308952754674093	0.0925080776171313	0.0954335171442093	0.0931987764304274	0.104313745684421	0.225203939573381	0.0836781791191656	0.262808636991461	0.0998857403067	0.250769813559246	0.0769145378112006	0.0977859436385383	0.065648630230734	0.0498866451532037	0.061560665477824	0.0656953920462483	0.0590792654154941	0.0698483412777918	0.0532545899041524	0.250490938795785	0.0493283878372057	0.0420354441392002	0.0342063081811032	0.0357343448565244	0.0359277534521651	0.0359277534521651	0.0521622684654215	0.0359277534521651	0.0327944933460544	0.0359277534521651	0.0332005820197286	0.0356819820820585	0.0236599479070482	0.0166860631334751	0	0.0166860631334751	0.0190482817230492	0.0229992661058328	0.0345689835587433	0.0224784600735428	0.0195567176667684	0.0166860631334751	0.0163710357853967	0.0168295462343319	0.0166860631334751	0.0163710357853967	0.0236599479070482	0.0175202450476281	0.0195567176667683	0.0190482817230492	0.0236599479070482	0.0166860631334751	0.0135940429806814	0.0190482817230492	0.0175202450476281	0.0190482817230492	0.0163710357853967	0.0175202450476281	0.14828940176218	0.0166860631334751
"Baccharis_tandilensis"	0.553965928654077	0.454070171537747	0.36023184565799	0.288440591712615	0.223606267319063	0.223368994982627	0.166302873629783	0.263501435455937	1.36577072679899	0.183851538589103	0.135028329691745	0.152183897412549	0.105212075971545	0.156951590504687	0.0903573685208611	0.0599014198813794	0.053091619351038	0.0284200400472687	0.0523171170734393	0.0390691565283061	0.0546738033031488	0.0419773947826091	0.0315895135138676	0	0.0126560528436744	0.0126560528436744	0.0187476734765596	0.0201299119052912	0.0126560528436744	0.0187476734765596	0.0576407538211582	0.00967236657070911	0.016367656035166	0.291630476302039	0.386094054058382	0.372742651605485	0.326490848309182	0.243267910592191	0.104825759872756	0.24145975927895	0.0703114046870797	0.109925356031984	0.107913762062501	0.111832843918285	0.104279324605254	0.256181128094036	0.0835752124863904	0.227046941595685	0.0704232155288506	0.0595323237988396	0.0661504119596274	0.0669230110598598	0.0657889680840763	0.208932278670084	0.0604174509798053	0.0545588534505534	0.069515494278868	0.0437652495532748	0.0377552084439567	0.0421223927446092	0.0365992514046209	0.0365992514046209	0.0451588512261032	0.0365992514046209	0.0214941479349091	0.0365992514046209	0.0400721735900791	0.0404336174656302	0.0231577615065851	0.0194601502087606	0	0.0194601502087606	0.0226622425358486	0.0238912287079671	0.0134778194733103	0.0236727170935975	0.0166302873629783	0.0194601502087606	0.0199689640416426	0.0201032095484365	0.0194601502087606	0.0199689640416426	0.023157761506585	0.0182950582351961	0.0166302873629783	0.0226622425358486	0.023157761506585	0.0194601502087606	0.0273931015342588	0.0226622425358486	0.0182950582351961	0.0226622425358486	0.0199689640416426	0.0182950582351961	0.0263501435455937	0.0194601502087606
"Oxalis_cordobensis"	0.492268753833814	0.340313278012359	0.412705956306153	0.273096299021939	0.188233369201598	0.199519697261853	0.232497870211743	0.287275704628473	0.245135384785471	1.36979143405943	0.105162124882542	0.0744091031780385	0.0918198160995461	0.12606140522658	0.0703407258387423	0.0862889011067347	0.0619108101564019	0.0533293419121336	0.0363893712963289	0.160050610196621	0.0386797211923616	0.0489703517345006	0.0368369320430591	0	0.0138513396716642	0.0138513396716642	0.035179439832794	0.0609974827698427	0.0138513396716642	0.035179439832794	0.0212260298924963	0.0181499020793396	0.0197846191281627	0.547235730732351	0.450229169415167	0.216190550148579	0.38088051349056	0.0936512640882298	0.0870099892322602	0.0910954033602483	0.0769518870648009	0.105382701653793	0.0814744453254496	0.338874904276904	0.094067898794204	0.0943379106333171	0.0766551311909458	0.279715810290682	0.0640752389299649	0.0514482943808901	0.0624960277071192	0.0600451344419256	0.0655760312487673	0.0748482138197111	0.0501240339998359	0.065948730427209	0.0481167605462976	0.0335140372508158	0.0299857667975435	0.0347231219742506	0.0421564538765394	0.0421564538765393	0.277491489697393	0.0421564538765394	0.0403331157318657	0.0421564538765393	0.0368634396089318	0.0337834360672838	0.0265310971911099	0.0145848547719583	0	0.0145848547719583	0.0201382672022924	0.0278598645703809	0.0194150027490153	0.0206594586223979	0.0232497870211743	0.0145848547719583	0.018906666855365	0.0179567727535668	0.0145848547719583	0.018906666855365	0.0265310971911099	0.0154009120255853	0.0232497870211743	0.0201382672022924	0.0265310971911098	0.0145848547719583	0.0133936385720469	0.0201382672022924	0.0154009120255853	0.0201382672022924	0.018906666855365	0.0154009120255853	0.0287275704628473	0.0145848547719583
