"Prunus_spinosa"	"Prunus_domestica"	"Prunus_avium"	"Prunus_cerasus"	"Prunus_padus"	"Prunus_laurocerasus"	"Chloroclystis_rectangulata"	"Diloba_caeruleocephala"	"Lomographa_temerata"	"Abraxas_grossulariata"	"Acronicta_psi"	"Acronicta_tridens"	"Allophyes_oxycanthae"	"Angerona_prunaria"	"Aporia_crataegi"	"Callimorpha_dominula"	"Conistra_ligula"	"Cosmia_pyralina"	"Dasycampa_rubiginea"	"Ennomos_autumnaria"	"Epirrita_dilutata"	"Naenia_typica"	"Nola_cucullatella"	"Odontopera_bidentata"	"Phalera_bucephala"	"Selenia_lunalaria"	"Strymonidia_pruni"	"Thalera_fimbrialis"	"Thecla_betulae"	"Theria_rupicaprarian"	"Xestia_baja"	"Acronicta_aceris"	"Acronicta_strigosa"	"Agriopis_aurantiaria"	"Agriopis_marginaria"	"Agrochola_lota"	"Aleucis_distinctata"	"Alsophila_aescularia"	"Amphipyra_pyramidea"	"Apocheima_pilosaria"	"Biston_betularia"	"Blepharita_satura"	"Brachionycha_sphinx"	"Campaea_margaritata"	"Catocala_nupta"	"Chloroclysta_siterata"	"Chloroclystis_chloerata"	"Cilix_glaucata"	"Colocasia_coryli"	"Colotois_pennaria"	"Crocallis_elinguaria"	"Dasychira_fascelina"	"Diarsia_mendica"	"Egira_conspicillaris"	"Electrophaes_corylata"	"Epirrita_christyi"	"Erannis_defoliaria"	"Eriogaster_lanestris"	"Eupithecia_exiguata"	"Euproctis_chrysorrhoea"	"Eupsilia_transversa"	"Eurois_occulata"	"Gastropacha_quercifolia"	"Graphiphora_augur"	"Hydrelia_sylvata"	"Lasiocampa_quercus"	"Lasiocampa_trifolii"	"Lithophane_semibrunnea"	"Lithophane_socia"	"Lomographa_bimaculata"	"Malacosoma_neustria"	"Nola_confusalis"	"Nymphalis_polychlorus"	"Operophtera_brumata"	"Opisthograptis_luteolata"	"Orgyia_antiqua"	"Orgyia_recens"	"Orthosia_gothica"	"Orthosia_gracilis"	"Orthosia_incerta"	"Orthosia_munda"	"Ourapteryx_sambucaria"	"Perconia_strigillaria"	"Plagodis_pulveraria"	"Plemyria_rubiginata"	"Saturnia_pavonia"	"Selenia_dentaria"	"Selenia_tetralunaria"	"Semiothisa_alternaria"	"Smerinthus_ocellata"	"Stauropus_fagi"	"Trichiura_crataegi"	"Triphosa_dubitata"	"Xestia_triangulum"
"Prunus_spinosa"	3.97324936921648	0.990917588968922	0.0732513920256164	0.102655254652918	0.0908510601692844	0.0322332297036246	0.0859482999767235	0.107444099012082	0.105689510329605	0.0784341922788198	0.0784341922788199	0.0784341922788198	0.0727630494121125	0.0784341922788197	0.0784341922788198	0.0784341922788198	0.0784341922788198	0.0784341922788198	0.0784341922788198	0.0784341922788197	0.0784341922788198	0.0784341922788197	0.0784341922788198	0.0784341922788197	0.0518660074605203	0.0784341922788198	0.0784341922788198	0.0784341922788198	0.0784341922788198	0.0784341922788197	0.0769209351659913	0.0287685751636138	0.049665617115206	0.049665617115206	0.049665617115206	0.049665617115206	0.049665617115206	0.013185250564611	0.0287685751636139	0.049665617115206	0.0287685751636139	0.0496656171152059	0.0496656171152059	0.0496656171152059	0.0287685751636138	0.049665617115206	0.049665617115206	0.049665617115206	0.0496656171152059	0.049665617115206	0.0496656171152059	0.0287685751636138	0.0496656171152059	0.049665617115206	0.0496656171152059	0.0496656171152059	0.0496656171152059	0.049665617115206	0.049665617115206	0.0496656171152059	0.0496656171152059	0.0496656171152059	0.049665617115206	0.049665617115206	0.049665617115206	0.0496656171152059	0.0287685751636138	0.0287685751636138	0.0287685751636139	0.013185250564611	0.0496656171152059	0.0496656171152059	0.013185250564611	0.0496656171152059	0.0496656171152059	0.049665617115206	0.0496656171152059	0.049665617115206	0.049665617115206	0.0496656171152059	0.0287685751636138	0.049665617115206	0.0496656171152059	0.0230974322969065	0.049665617115206	0.0496656171152059	0.049665617115206	0.013185250564611	0.049665617115206	0.049665617115206	0.049665617115206	0.049665617115206	0.0272553180507853	0.0496656171152059
"Prunus_domestica"	2.30148601308911	2.66259031206899	0.0544256221914647	0.112418709095886	0.0886469981994667	0.0435902400919238	0.0638593967046518	0.145300800306413	0.132663683683522	0.106069584223681	0.106069584223682	0.106069584223681	0.0540627847101882	0.106069584223681	0.106069584223681	0.106069584223681	0.106069584223681	0.106069584223682	0.106069584223681	0.106069584223681	0.106069584223682	0.106069584223681	0.106069584223681	0.106069584223681	0.102595218606642	0.106069584223682	0.106069584223682	0.106069584223682	0.106069584223682	0.106069584223681	0.0553626746234539	0.0773010090600674	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.00979661199446364	0.0773010090600675	0.0287685751636139	0.0773010090600674	0.0287685751636138	0.0287685751636138	0.0287685751636139	0.0773010090600674	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0773010090600675	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636138	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636138	0.0773010090600675	0.0773010090600674	0.0773010090600675	0.00979661199446364	0.0287685751636139	0.0287685751636138	0.00979661199446365	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0773010090600675	0.0287685751636139	0.0287685751636139	0.0252942095465743	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.00979661199446364	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.0287685751636139	0.02659409945984	0.0287685751636139
"Prunus_avium"	1.05482004516888	0.337438857587081	3.45523699968098	0.380815566452588	0.0254018247956383	0.0094446010516745	0.720811412959022	0.0314820035055817	0.0306024099977661	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0988687530164434	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0954801144462958	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0229818625590746	0.0208057980033025	0.00979661199446364	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.621942659942577	0.00979661199446364	0.013185250564611	0.00979661199446364	0.013185250564611	0.013185250564611	0.013185250564611	0.00979661199446364	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.00979661199446364	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.00979661199446364	0.00979661199446364	0.00979661199446364	0.621942659942577	0.013185250564611	0.013185250564611	0.621942659942577	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.00979661199446364	0.013185250564611	0.013185250564611	0.0856835024518322	0.013185250564611	0.013185250564611	0.013185250564611	0.621942659942577	0.013185250564611	0.013185250564611	0.013185250564611	0.013185250564611	0.00762054743869149	0.013185250564611
"Prunus_cerasus"	1.84779458375252	0.871244995493116	0.476019458065734	1.99888250095581	0.0493293803696082	0.0198869761000606	0.558529497463797	0.0662899203335354	0.0631904559543633	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.472845995011964	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.0483916418434808	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.0483916418434807	0.47504277226163	0.0483916418434808	0.0483916418434808	0.0483916418434808	0.0483916418434808	0.0483916418434807	0.0378962464077889	0.0252942095465743	0.0230974322969065	0.0230974322969064	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0856835024518323	0.0252942095465743	0.0230974322969064	0.0252942095465743	0.0230974322969064	0.0230974322969064	0.0230974322969064	0.0252942095465743	0.0230974322969064	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0230974322969064	0.0230974322969064	0.0252942095465743	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0230974322969064	0.0230974322969064	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0230974322969064	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0252942095465743	0.0252942095465743	0.0252942095465743	0.0856835024518322	0.0230974322969064	0.0230974322969064	0.0856835024518322	0.0230974322969064	0.0230974322969064	0.0230974322969065	0.0230974322969064	0.0230974322969065	0.0230974322969065	0.0230974322969064	0.0252942095465743	0.0230974322969065	0.0230974322969064	0.449748562715057	0.0230974322969065	0.0230974322969064	0.0230974322969064	0.0856835024518321	0.0230974322969065	0.0230974322969064	0.0230974322969064	0.0230974322969065	0.0147988141108825	0.0230974322969064
"Prunus_padus"	2.18042544406283	0.916018981394489	0.0423363746593971	0.0657725071594776	2.03647468985355	0.0221298976071063	0.0496746796003592	0.073766325357021	0.664791824466691	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0420541321616678	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0413929135707224	0.0538494175106253	0.0538494175106253	0.0538494175106253	0.0538494175106254	0.0538494175106253	0.638197725006851	0.02659409945984	0.0272553180507854	0.0272553180507853	0.0272553180507854	0.0272553180507854	0.0272553180507854	0.00762054743869148	0.02659409945984	0.0272553180507853	0.02659409945984	0.0272553180507853	0.0272553180507853	0.0272553180507853	0.02659409945984	0.0272553180507854	0.0272553180507854	0.0272553180507854	0.0272553180507853	0.0272553180507853	0.0272553180507853	0.02659409945984	0.0272553180507853	0.0272553180507854	0.0272553180507853	0.0272553180507853	0.0272553180507853	0.0272553180507854	0.0272553180507854	0.0272553180507853	0.0272553180507853	0.0272553180507853	0.0272553180507854	0.0272553180507854	0.0272553180507854	0.0272553180507853	0.02659409945984	0.02659409945984	0.02659409945984	0.00762054743869148	0.0272553180507853	0.0272553180507853	0.00762054743869148	0.0272553180507853	0.0272553180507853	0.0272553180507854	0.0272553180507853	0.0272553180507854	0.0272553180507854	0.0272553180507853	0.02659409945984	0.0272553180507854	0.0272553180507854	0.0147988141108825	0.0272553180507854	0.0272553180507853	0.0272553180507854	0.00762054743869148	0.0272553180507854	0.0272553180507854	0.0272553180507854	0.0272553180507854	0.610942406956064	0.0272553180507854
"Prunus_laurocerasus"	2.32079253866097	1.35129744284964	0.0472230052583725	0.0795479044002424	0.0663896928213189	1.3979073107463	0.0554083261698238	1.32635770248766	0.0881580306623894	0.0682411228159936	0.0682411228159937	0.0682411228159936	0.0469081852233167	0.0682411228159936	0.0682411228159936	0.0682411228159937	0.0682411228159936	0.0682411228159937	0.0682411228159936	0.0682411228159935	0.0682411228159937	0.0682411228159936	0.0682411228159936	0.0682411228159935	0.0571294945727859	0.0682411228159937	0.0682411228159937	0.0682411228159937	0.0682411228159937	0.0682411228159935	0.0489268145796578	0.0392312160827315	0.0290099067332622	0.0290099067332621	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.00850014094650705	0.0392312160827315	0.0290099067332621	0.0392312160827315	0.0290099067332621	0.0290099067332621	0.0290099067332621	0.0392312160827314	0.0290099067332621	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.0290099067332621	0.0290099067332621	0.0392312160827315	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.0290099067332621	0.0290099067332621	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.0290099067332621	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.0392312160827315	0.0392312160827314	0.0392312160827315	0.00850014094650705	0.0290099067332621	0.0290099067332621	0.00850014094650706	0.0290099067332621	0.0290099067332621	0.0290099067332622	0.0290099067332621	0.0290099067332622	0.0290099067332622	0.0290099067332621	0.0392312160827315	0.0290099067332622	0.0290099067332621	0.0178982784900545	0.0290099067332622	0.0290099067332621	0.0290099067332622	0.00850014094650705	0.0290099067332622	0.0290099067332622	0.0290099067332621	0.0290099067332622	0.0199169078463957	0.0290099067332621
"Chloroclystis_rectangulata"	2.06275919944136	0.659880432614735	1.2013523549317	0.744705996618394	0.0496746796003593	0.0184694420566079	1.40958676311987	0.0615648068553597	0.0598447128845204	0.0449423090044125	0.0449423090044126	0.0449423090044126	0.193343339232156	0.0449423090044125	0.0449423090044126	0.0449423090044126	0.0449423090044125	0.0449423090044126	0.0449423090044125	0.0449423090044125	0.0449423090044126	0.0449423090044125	0.0449423090044125	0.0449423090044125	0.186716668250534	0.0449423090044126	0.0449423090044126	0.0449423090044126	0.0449423090044126	0.0449423090044125	0.0406868938731248	0.0191578190113956	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.216243423887706	0.0191578190113956	0.025784489993017	0.0191578190113956	0.025784489993017	0.025784489993017	0.025784489993017	0.0191578190113955	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.0191578190113956	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.0191578190113956	0.0191578190113955	0.0191578190113956	0.216243423887706	0.025784489993017	0.025784489993017	0.216243423887706	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.0191578190113955	0.025784489993017	0.025784489993017	0.167558849239138	0.025784489993017	0.025784489993017	0.025784489993017	0.216243423887706	0.025784489993017	0.025784489993017	0.025784489993017	0.025784489993017	0.0149024038801078	0.025784489993017
"Diloba_caeruleocephala"	2.57865837628997	1.50144160316627	0.0524700058426361	0.0883865604447138	0.073766325357021	0.442119234162554	0.0615648068553597	1.47373078054184	0.0979533674026548	0.0758234697955485	0.0758234697955486	0.0758234697955485	0.0521202058036852	0.0758234697955484	0.0758234697955485	0.0758234697955485	0.0758234697955485	0.0758234697955485	0.0758234697955485	0.0758234697955483	0.0758234697955485	0.0758234697955484	0.0758234697955485	0.0758234697955483	0.0634772161919844	0.0758234697955485	0.0758234697955485	0.0758234697955485	0.0758234697955486	0.0758234697955483	0.0543631273107309	0.0435902400919238	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0094446010516745	0.0435902400919239	0.0322332297036246	0.0435902400919238	0.0322332297036245	0.0322332297036245	0.0322332297036245	0.0435902400919237	0.0322332297036246	0.0322332297036246	0.0322332297036247	0.0322332297036245	0.0322332297036246	0.0322332297036245	0.0435902400919238	0.0322332297036245	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036247	0.0322332297036246	0.0322332297036245	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0435902400919239	0.0435902400919238	0.0435902400919239	0.00944460105167451	0.0322332297036246	0.0322332297036246	0.00944460105167451	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0435902400919238	0.0322332297036246	0.0322332297036246	0.0198869761000606	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0094446010516745	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0322332297036246	0.0221298976071063	0.0322332297036246
"Lomographa_temerata"	2.53654824791052	1.37085806472972	0.0510040166629434	0.0842539412724844	0.66479182446669	0.0293860102207964	0.0598447128845203	0.0979533674026548	1.27094350554395	0.0715059582039379	0.071505958203938	0.071505958203938	0.0506639898851906	0.0715059582039379	0.071505958203938	0.071505958203938	0.0715059582039379	0.071505958203938	0.071505958203938	0.0715059582039378	0.071505958203938	0.0715059582039379	0.071505958203938	0.0715059582039378	0.0587562418913653	0.071505958203938	0.071505958203938	0.071505958203938	0.0715059582039381	0.0715059582039378	0.231144400438889	0.0397991051050564	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.00918072299932982	0.0397991051050564	0.0317068530988816	0.0397991051050564	0.0317068530988815	0.0317068530988815	0.0317068530988815	0.0397991051050564	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988815	0.0317068530988816	0.0317068530988815	0.0397991051050564	0.0317068530988815	0.0317068530988816	0.0317068530988816	0.0317068530988815	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988815	0.0317068530988815	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988815	0.0397991051050564	0.0397991051050564	0.0397991051050565	0.00918072299932982	0.0317068530988816	0.0317068530988815	0.00918072299932982	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0397991051050564	0.0317068530988816	0.0317068530988816	0.018957136786309	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.00918072299932982	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.0317068530988816	0.199437547340007	0.0317068530988816
"Abraxas_grossulariata"	2.82363092203752	1.64407855546706	0.0574546563976866	0.0967832836869617	0.080774126265938	0.0341205614079968	0.0674134635066189	0.113735204693323	0.107258937305907	1.08302669942613	0.0830266994261257	0.0830266994261256	0.0570716253550354	0.0830266994261254	0.0830266994261256	0.0830266994261256	0.0830266994261255	0.0830266994261257	0.0830266994261256	0.0830266994261254	0.0830266994261257	0.0830266994261255	0.0830266994261256	0.0830266994261254	0.0695075517302229	0.0830266994261256	0.0830266994261256	0.0830266994261256	0.0830266994261257	0.0830266994261254	0.0595276244052504	0.0477313129006566	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0103418381515836	0.0477313129006566	0.0352953865254689	0.0477313129006566	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0477313129006566	0.0352953865254689	0.0352953865254689	0.035295386525469	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0477313129006566	0.0352953865254689	0.035295386525469	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.035295386525469	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0477313129006566	0.0477313129006566	0.0477313129006567	0.0103418381515836	0.0352953865254689	0.0352953865254689	0.0103418381515836	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0477313129006566	0.035295386525469	0.0352953865254689	0.0217762388295663	0.035295386525469	0.0352953865254689	0.0352953865254689	0.0103418381515836	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0352953865254689	0.0242322378797814	0.0352953865254689
