"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Coenobius_kleinhoviae"	0.172911873583645	0.382779183245854	0.41750812948605	1.76791661018125	0.848355712506905	0.327074373036915	0.181374657609937	0.181041785547354	0.319765350977278	0.138114429087969	1.13259374576359	0.0294366935733224	0.172779016356026	0.0204046489811179	0.0344501264921269	0.0204046489811179	0.0689641521803873	0.333879439128547	0.0204046489811179	0.172779016356026	0.0401852705924324	0.261798133483068	0.394391879246662	0.132593745763594	0.261798133483068	0.206938772404885	0.309327364341433	0.172779016356026	0.13823184670674	0.103123908229246	0.0786202241423953	0.0686098825409855	0.0401852705924324	0.0294366935733224	0.167043872255721	0.196190195385775	0.0491835305690729	0.0401852705924323	0.0204046489811179	0.0498413425544403	0.0401852705924324	0.0689641521803873	0.0746353970845592	0.105469163886347	0.172779016356026	0.0341597560488586
"Micromolpus_sp._3"	0.186940021704799	0.376596372564008	0.422294624245536	0.392489247644298	0.585192831655466	1.60383818162023	0.394938099950596	0.204952344103485	0.394430422354126	0.175169959420617	0.0294366935733224	1.14434543634582	0.0571563540201602	0.044430536244442	0.0338936735307607	0.044430536244442	0.0632183984587092	0.231640769755646	0.044430536244442	0.0571563540201602	0.0277196604468378	0.385962753397783	0.415399446971105	0.0294366935733224	0.385962753397783	0.0917077323675223	0.363909740514483	0.0571563540201602	0.240510148670781	0.0977697768060713	0.224274710602134	0.0684450518781227	0.0277196604468378	0.144345436345821	0.0633303671040831	0.208333508266505	0.0799292742563134	0.0277196604468378	0.044430536244442	0.188775972590263	0.0277196604468378	0.0632183984587092	0.0616133339775985	0.0959202427010638	0.0571563540201602	0.034551378347362
"Rhyparida_coriacea"	0.186451059492164	0.378409777146152	0.428422221916769	1.15186010904017	1.42666594756764	0.317535300112001	0.172763563208475	0.179537273405812	0.356941378163583	0.138255475210385	0.0863895081780131	0.0285781770100801	1.15396842148385	0.0194359008609534	0.0340568799431537	0.0194359008609534	0.0997036373405582	0.321080652631096	0.0194359008609534	0.153968421483849	0.0675789133058357	0.2943768033855	0.380766311563513	0.0863895081780131	0.2943768033855	0.189021148731585	0.264009381162306	0.153968421483849	0.165266697506805	0.134756364588294	0.0801388019057561	0.0691096071908893	0.0675789133058357	0.0285781770100801	0.120446388121167	0.150020412435829	0.0515606248956759	0.0675789133058357	0.0194359008609534	0.0480140778710335	0.0675789133058357	0.0997036373405582	0.101635793248989	0.136192831262161	0.153968421483849	0.0350527272477357
"Rhyparida_sp._5"	0.115126039150498	0.255492569667349	0.24321882544154	0.272061986414905	0.389862113416656	0.493672624938245	2.21895146668528	0.153504996572345	0.46353994828462	0.131411534691724	0.0204046489811179	0.044430536244442	0.0388718017219068	1.24963204000209	0.0229943312700614	0.249632040002094	0.0601857480864048	0.171838036849276	0.249632040002094	0.0388718017219068	0.018467152740789	0.225431519418238	0.245836168399356	0.0204046489811179	0.225431519418238	0.0587715238034874	0.436378646531991	0.0388718017219069	0.105791742336873	0.0800854701679853	0.335781171592152	0.042894053351642	0.018467152740789	0.044430536244442	0.0433989802511793	0.0847349073071405	0.29135063534771	0.018467152740789	0.249632040002094	0.294062576246536	0.018467152740789	0.0601857480864047	0.0414614840108504	0.0590895618694592	0.0388718017219068	0.0198997220815805
"Rhyparida_sp._6"	0.210785743493591	1.53584523189096	0.476719991416377	0.459335019895025	0.710676704988254	0.376596372564008	0.204394055733879	0.221556175499803	0.365151843498865	0.175780966282397	0.0344501264921269	0.0338936735307607	0.0681137598863073	0.0229943312700614	1.13822607087019	0.0229943312700614	0.0665272993090783	0.35602940502427	0.0229943312700614	0.0681137598863073	0.0336636333941805	0.395023669476443	0.42947379596857	0.0344501264921269	0.395023669476443	0.107118122820375	0.341858697081537	0.0681137598863074	0.244787740729195	0.105531662243146	0.08975167071572	0.177230433804254	0.0336636333941805	0.0338936735307607	0.172676197362313	0.107348162956955	0.0558579971849593	0.0336636333941805	0.0229943312700614	0.0568880048008221	0.0336636333941805	0.0665272993090783	0.171889704264367	0.110609430157094	0.0681137598863073	0.0390043629340672
"Rhyparida_sp._7"	0.115126039150498	0.255492569667349	0.24321882544154	0.272061986414905	0.389862113416656	0.493672624938245	2.21895146668528	0.153504996572345	0.46353994828462	0.131411534691724	0.0204046489811179	0.044430536244442	0.0388718017219068	0.249632040002094	0.0229943312700614	1.24963204000209	0.0601857480864048	0.171838036849276	0.249632040002094	0.0388718017219068	0.018467152740789	0.225431519418238	0.245836168399356	0.0204046489811179	0.225431519418238	0.0587715238034874	0.436378646531991	0.0388718017219068	0.105791742336873	0.0800854701679853	0.335781171592152	0.0428940533516419	0.018467152740789	0.044430536244442	0.0433989802511793	0.0847349073071405	0.29135063534771	0.018467152740789	0.249632040002094	0.294062576246536	0.018467152740789	0.0601857480864047	0.0414614840108504	0.0590895618694592	0.0388718017219068	0.0198997220815805
"Rhyparida_sp._8"	0.201496793437574	0.369596107272657	0.426565953736466	0.459761014535916	1.37689962639658	0.351213324770607	0.267492213717354	0.197056942203312	0.931286217383911	0.155473911808778	0.0344820760901937	0.0316091992293546	0.0997036373405582	0.0300928740432024	0.0332636496545392	0.0300928740432024	1.14903732081492	0.323423569735265	0.0300928740432024	0.0997036373405582	0.0652215612503645	0.355532323031401	0.390014399121595	0.0344820760901937	0.355532323031401	0.134604488100815	0.283715438335413	0.0997036373405582	0.164995260894515	0.183938171575173	0.145517832837109	0.0681645004147955	0.0652215612503645	0.0316091992293546	0.0677457257447328	0.100992126079805	0.113908633607754	0.0652215612503645	0.0300928740432024	0.061702073272557	0.0652215612503646	0.149037320814916	0.0984852109049037	0.136391834829384	0.0997036373405581	0.0349008507602563
"Rhyparidella_wauensis"	0.355004159178025	0.565126039721063	0.609617582050644	0.635960836435327	0.929738961355441	0.367683761516898	0.218207030919716	0.346940243560934	0.537405195772832	0.171158294752281	0.0476970627326495	0.0330915385365208	0.0917373293231704	0.0245482909784681	0.0508613435748957	0.0245482909784681	0.0924067342100758	1.36719293517841	0.0245482909784681	0.0917373293231703	0.0440402665905209	0.391098027301548	0.438795090034198	0.0476970627326495	0.391098027301548	0.14161513149095	0.30552456360232	0.0917373293231704	0.177870950869717	0.142284536377856	0.106006297134544	0.100739145742676	0.0440402665905209	0.0330915385365208	0.0985584063075452	0.13066640343695	0.0729147585980229	0.0440402665905209	0.0245482909784681	0.0576398295149888	0.0440402665905209	0.0924067342100757	0.0949016101654165	0.157818817410345	0.0917373293231704	0.04987780216778
"Rhyparidella_sp._10"	0.115126039150498	0.255492569667349	0.24321882544154	0.272061986414905	0.389862113416656	0.493672624938245	2.21895146668528	0.153504996572345	0.46353994828462	0.131411534691724	0.0204046489811179	0.044430536244442	0.0388718017219068	0.249632040002094	0.0229943312700614	0.249632040002094	0.0601857480864048	0.171838036849276	1.24963204000209	0.0388718017219068	0.018467152740789	0.225431519418238	0.245836168399356	0.0204046489811179	0.225431519418238	0.0587715238034874	0.436378646531991	0.0388718017219068	0.105791742336873	0.0800854701679854	0.335781171592152	0.042894053351642	0.018467152740789	0.044430536244442	0.0433989802511793	0.0847349073071405	0.29135063534771	0.018467152740789	0.249632040002094	0.294062576246536	0.018467152740789	0.0601857480864048	0.0414614840108504	0.0590895618694592	0.0388718017219068	0.0198997220815805
"Rhyparidella_sp._11"	0.186451059492164	0.378409777146152	0.428422221916769	1.15186010904017	1.42666594756764	0.317535300112001	0.172763563208475	0.179537273405812	0.356941378163583	0.138255475210385	0.0863895081780131	0.0285781770100801	0.153968421483849	0.0194359008609534	0.0340568799431537	0.0194359008609534	0.0997036373405582	0.321080652631096	0.0194359008609534	1.15396842148385	0.0675789133058357	0.2943768033855	0.380766311563513	0.0863895081780131	0.2943768033855	0.189021148731584	0.264009381162306	0.153968421483849	0.165266697506805	0.134756364588294	0.080138801905756	0.0691096071908893	0.0675789133058357	0.0285781770100801	0.120446388121167	0.150020412435829	0.0515606248956759	0.0675789133058357	0.0194359008609534	0.0480140778710335	0.0675789133058357	0.0997036373405582	0.101635793248989	0.136192831262161	0.153968421483849	0.0350527272477357
"Rhyparidella_sp._12"	0.199990245400682	0.37404037104645	0.439336314347489	0.535803607899098	2.00497618262838	0.307996227187087	0.164152468807013	0.17803276126427	0.394117405349889	0.138396521332801	0.0401852705924323	0.0277196604468378	0.135157826611671	0.018467152740789	0.0336636333941805	0.018467152740789	0.130443122500729	0.308281866133646	0.018467152740789	0.135157826611671	1.09497255601924	0.326955473287932	0.367140743880364	0.0401852705924323	0.326955473287932	0.171103525058284	0.218691397983179	0.135157826611671	0.19230154830687	0.166388820947342	0.0816573796691169	0.0696093318407932	0.0949725560192391	0.0277196604468379	0.0738489039866128	0.103850629485883	0.053937719222279	0.0949725560192391	0.018467152740789	0.0461868131876268	0.0949725560192391	0.130443122500729	0.12863618941342	0.166916498637975	0.135157826611671	0.0359456984466127
"Rhyparidella_sp._13"	0.342961671342538	0.548643985383949	0.588560296325326	0.43633022247178	0.862799165620932	0.536059379719143	0.250479466020265	0.340760742131666	0.53348496218732	0.296762214060242	0.0327247666853835	0.0482453441747228	0.073594200846375	0.0281789399272798	0.0493779586845554	0.0281789399272798	0.0888830807578503	0.342210773888854	0.0281789399272798	0.073594200846375	0.0408694341609915	1.42450284954175	0.457227616227132	0.0327247666853835	0.424502849541748	0.121749134182084	0.334649087816055	0.073594200846375	0.186647670355978	0.137038014093559	0.124437930698861	0.0975328920202639	0.0408694341609915	0.0482453441747228	0.0821027253699389	0.129125044195815	0.0761925865241386	0.0408694341609915	0.0281789399272798	0.0764242841020026	0.0408694341609915	0.0888830807578503	0.0902473928455469	0.150757468338357	0.073594200846375	0.0481549333357085
"Rhyparidella_sp._14"	0.324067249369328	0.53021456292416	0.569554500009851	0.58428426555061	0.861194337497151	0.512838823421117	0.242801153974673	0.323014191400076	0.509738338719538	0.279134682396656	0.0438213199162958	0.0461554941079006	0.0846147359030029	0.0273151298221507	0.0477193106631744	0.0273151298221507	0.0866698664714655	0.341285070026598	0.0273151298221507	0.0846147359030029	0.0407934159867071	0.406424547757451	1.45024586767375	0.0438213199162958	0.40642454775745	0.131214649540173	0.331835562985541	0.0846147359030029	0.181268134394952	0.133269780108635	0.11934707441481	0.0943192243003441	0.0407934159867071	0.0461554941079006	0.0915406305794702	0.136576727661366	0.0731915803069091	0.0407934159867071	0.0273151298221507	0.0734706239300512	0.0407934159867072	0.0866698664714655	0.0885127266498816	0.145725434510356	0.0846147359030029	0.0465999136371696
"Rhyparidella_sp._15"	0.172911873583645	0.382779183245854	0.41750812948605	1.76791661018125	0.848355712506905	0.327074373036915	0.181374657609937	0.181041785547354	0.319765350977278	0.138114429087969	0.132593745763594	0.0294366935733224	0.172779016356026	0.0204046489811179	0.0344501264921269	0.0204046489811179	0.0689641521803873	0.333879439128547	0.0204046489811179	0.172779016356026	0.0401852705924323	0.261798133483068	0.394391879246662	1.13259374576359	0.261798133483068	0.206938772404885	0.309327364341433	0.172779016356026	0.13823184670674	0.103123908229246	0.0786202241423953	0.0686098825409855	0.0401852705924324	0.0294366935733224	0.167043872255721	0.196190195385775	0.0491835305690729	0.0401852705924323	0.0204046489811179	0.0498413425544402	0.0401852705924324	0.0689641521803873	0.0746353970845592	0.105469163886347	0.172779016356026	0.0341597560488586
"Rhyparidella_sp._16"	0.342961671342538	0.548643985383949	0.588560296325326	0.43633022247178	0.862799165620931	0.536059379719143	0.250479466020265	0.340760742131666	0.53348496218732	0.296762214060242	0.0327247666853835	0.0482453441747228	0.073594200846375	0.0281789399272798	0.0493779586845554	0.0281789399272798	0.0888830807578503	0.342210773888854	0.0281789399272798	0.073594200846375	0.0408694341609915	0.424502849541748	0.457227616227132	0.0327247666853835	1.42450284954175	0.121749134182084	0.334649087816055	0.073594200846375	0.186647670355978	0.137038014093559	0.124437930698861	0.0975328920202639	0.0408694341609915	0.0482453441747228	0.0821027253699389	0.129125044195815	0.0761925865241386	0.0408694341609915	0.0281789399272798	0.0764242841020026	0.0408694341609915	0.0888830807578503	0.0902473928455468	0.150757468338357	0.073594200846375	0.0481549333357085
"Rhyparidella_sp._17"	0.202685151650648	0.396733788223609	0.803871287066945	0.919727877355044	1.20406184300274	0.33965826802786	0.174137848306629	0.18754852916192	0.363353522753129	0.145063989714635	0.0689795908016283	0.0305692441225074	0.12601409915439	0.0195905079344958	0.0357060409401249	0.0195905079344958	0.089736325400543	0.330435306812218	0.0195905079344958	0.12601409915439	0.0570345083527614	0.324664357818889	0.393643948620518	0.0689795908016283	0.324664357818889	1.19178538627805	0.253945333781476	0.12601409915439	0.189081080539053	0.155507612524202	0.0828615691047849	0.101477328063784	0.0570345083527614	0.0305692441225074	0.104685631741753	0.165320122047795	0.0522923249822774	0.0570345083527614	0.0195905079344958	0.0501597520570032	0.0570345083527614	0.089736325400543	0.0927405492928862	0.159289122773537	0.12601409915439	0.0657712871236591
"Rhyparidella_sp._18"	0.198088955466456	0.542632852510376	0.408252322098094	0.589194979697967	0.659545485981014	0.577634508753148	0.554131614643798	0.346544193821344	0.553554728075631	0.307262464215331	0.0441896234773475	0.0519871057877833	0.0754312517606587	0.0623398066474273	0.0488369567259339	0.0623398066474273	0.081061553810118	0.30552456360232	0.0623398066474273	0.0754312517606587	0.0312416282833112	0.382456100361205	0.426645723838553	0.0441896234773475	0.382456100361205	0.108833714477776	1.38868542750159	0.0754312517606587	0.165468153514145	0.114464016527235	0.164146837962017	0.0822394194430506	0.0312416282833112	0.0519871057877833	0.0930265802032814	0.129579191982248	0.112159732174234	0.0312416282833112	0.0623398066474273	0.114326912435211	0.0312416282833112	0.081061553810118	0.0800785850092451	0.10030010298439	0.0754312517606587	0.0334024627171168
"Rhyparidella_sp._19"	0.186451059492164	0.378409777146152	0.428422221916769	1.15186010904017	1.42666594756764	0.317535300112001	0.172763563208475	0.179537273405812	0.356941378163584	0.138255475210385	0.0863895081780131	0.0285781770100801	0.153968421483849	0.0194359008609534	0.0340568799431537	0.0194359008609534	0.0997036373405582	0.321080652631096	0.0194359008609534	0.153968421483849	0.0675789133058357	0.2943768033855	0.380766311563513	0.0863895081780131	0.2943768033855	0.189021148731585	0.264009381162306	1.15396842148385	0.165266697506805	0.134756364588294	0.0801388019057561	0.0691096071908893	0.0675789133058357	0.0285781770100801	0.120446388121167	0.150020412435829	0.0515606248956759	0.0675789133058357	0.0194359008609534	0.0480140778710335	0.0675789133058357	0.0997036373405582	0.101635793248989	0.136192831262161	0.153968421483849	0.0350527272477357
"Stethotes_integra"	0.208217336641672	0.679965946469986	0.723280086844174	0.460772822355801	1.01492483828626	0.668083746307726	0.235092760748607	0.202028080385423	0.382469370783775	0.162007116439737	0.0345579616766851	0.0601275371676953	0.0826333487534026	0.0264479355842182	0.0611969351822987	0.0264479355842182	0.0824976304472574	0.311274164022005	0.0264479355842182	0.0826333487534026	0.0480753870767175	0.373295340711957	0.407853302388642	0.0345579616766851	0.373295340711956	0.14181081040429	0.289569268649754	0.0826333487534026	1.2285773210776	0.141675092098144	0.120997716122453	0.120374396833186	0.0480753870767175	0.0601275371676953	0.0957548968589838	0.153862960495267	0.060870178954758	0.0480753870767175	0.0264479355842183	0.0865754727519136	0.0480753870767176	0.0824976304472573	0.109272322259016	0.144731969323106	0.0826333487534026	0.059177461650887
"Stethotes_lateralis"	0.212715640947588	0.390858008307946	0.802633774946742	0.458328481018871	1.17088429555537	0.36211028446693	0.237290281979216	0.199228308360253	0.746250082233348	0.156542947446896	0.0343746360764153	0.0325899256020237	0.089837576392196	0.0266951567226618	0.0351772207477152	0.0266951567226618	0.122625447716782	0.33199725154833	0.0266951567226618	0.0898375763921959	0.0554629403157806	0.36543470424949	0.399809340325906	0.0343746360764153	0.36543470424949	0.155507612524202	0.267082705230214	0.089837576392196	0.188900122797526	1.18829548384879	0.126447589725687	0.100847256879721	0.0554629403157806	0.0325899256020238	0.0695518568241305	0.132634597810445	0.093857664123663	0.0554629403157806	0.0266951567226618	0.0592850823246855	0.0554629403157806	0.122625447716782	0.0906401610634958	0.159421791818353	0.0898375763921959	0.0656700361320062
"Stethotes_suturalis"	0.168356467443255	0.332413595243407	0.359769680937506	0.349423218410646	0.574626005078971	0.8306470763042	0.994907175087857	0.191512821272728	0.775475133352226	0.159710932132365	0.0262067413807984	0.074758236867378	0.0534258679371707	0.111927057197384	0.0299172235719067	0.111927057197384	0.0970118885580727	0.247348026647269	0.111927057197384	0.0534258679371707	0.0272191265563723	0.331834481863631	0.358041223244429	0.0262067413807984	0.33183448186363	0.0828615691047849	0.38300928857804	0.0534258679371707	0.161330288163271	0.126447589725687	1.25647805606646	0.0593529247395208	0.0272191265563723	0.0747582368673781	0.0561239649527051	0.130400679415791	0.181719819199084	0.0272191265563723	0.111927057197384	0.186685294064762	0.0272191265563723	0.0970118885580726	0.0571363501282789	0.0869589918637723	0.0534258679371707	0.0294357011676141
