"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"
"C13"	0.0367830221916965	0.0930058716117047	0.49939262159499	0.49939262159499	0.49939262159499	0.49939262159499	0.49939262159499	0.49939262159499	0.49939262159499	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C14"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.0416739322610561	0.0416739322610562	0.0416739322610561
"C15"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C16"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C17"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C18"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C19"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C20"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.191491718739553	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C21"	0.0367830221916965	0.0930058716117047	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.499392621594989	0.555652430147415	0.555652430147415	0.224785135615923	0.224785135615923	0.20823277562966	0.20823277562966	0.20823277562966	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	0.191491718739553	1.19149171873955	0.0416739322610562	0.0416739322610562	0.0416739322610562
"C22"	0.0360225462160249	0.091083008107219	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.935894654116076	0.935894654116076	0.220137782431263	0.220137782431263	0.203927636634052	0.203927636634052	0.203927636634052	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	1.07019209905871	0.0701920990587057	0.0701920990587057
"C23"	0.0360225462160249	0.091083008107219	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.935894654116076	0.935894654116076	0.220137782431263	0.220137782431263	0.203927636634052	0.203927636634052	0.203927636634052	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.0701920990587057	1.07019209905871	0.0701920990587057
"C24"	0.0360225462160249	0.091083008107219	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.391135320386823	0.935894654116076	0.935894654116076	0.220137782431263	0.220137782431263	0.203927636634052	0.203927636634052	0.203927636634052	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.187532695174753	0.0701920990587057	0.0701920990587057	1.07019209905871
