"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Pandanus_barklyi"	2.2541602899452	0.150768709404623	0.301053241436453	0.192223565482176	0.116195037624069	0.150692020828446	0.451230547722159	0.303478164510735	0.182097393783469	0.0439746594360568	0.0756809560505688	0.051541785198183	0.219886669681731	0.467432017147114	0.0443368020973419	0.0463469803226689	0.051541785198183	0.116542609431607	0.0439746594360568	1.03593430605873	0.390885861653838	0.20518086748381	0.251613879502646	0.134106504735477	0.0941581883217971	0.0681519156868169	0.74894254361929	0.0681519156868169	0.0261438834654156	0.0390186211513802	0.014898877673193	0.14673447948602	0.50718606523767	0.0532530380136239	0.50718606523767	0.0342834260252159	0.0659660009045192	0.014898877673193	0.014898877673193	0.0261438834654156	0.014898877673193	0.0390186211513802	0.014898877673193	0.0199515609438038	0.0452076062485338	0.014898877673193	0.140229605144134
"Syzygium_coriaceum"	0.086153548231213	1.74120808405552	0.620420119578073	0.232958870455721	0.164194582782668	0.0701770371723197	0.102490598333365	0.353503755892383	0.972336181940036	0.031378164036277	0.200750882997535	0.113295603561444	0.0871043171157038	0.0702210427363996	0.0789546064572	0.161128744335076	0.113295603561444	0.0322079874581868	0.031378164036277	0.286293221850549	0.278917013655795	0.36538437321582	0.663176127194103	0.485862663533835	0.421382807180738	0.373221652782038	0.06351124579795	0.373221652782038	0.0369437811261002	0.0454504829004492	0.0795547785223666	0.0441134957767031	0.0193845483520229	0.293666874259672	0.0193845483520229	0.303424389329505	0.0261312951347111	0.0795547785223666	0.0795547785223666	0.0369437811261002	0.0795547785223666	0.0454504829004492	0.0795547785223666	0.03552957290574	0.0210531111516959	0.0795547785223666	0.0210663128209199
"Pittosporum_senacia"	0.150526620718227	0.542867604630814	1.61664252951727	0.263561965123073	0.202213818356436	0.126105381963477	0.181620268160683	0.382203141434578	0.655597735890571	0.0566436501169996	0.207460596328563	0.130627779239312	0.15444523138563	0.12268950592787	0.112528079721399	0.114051188071119	0.130627779239312	0.0561013687945102	0.0566436501169996	0.498678833728979	0.503499112151107	0.520754946710695	0.636735718050801	0.426848983829169	0.223900516737951	0.305309362777909	0.111539901776116	0.305309362777909	0.0454981091301982	0.0491404038987314	0.0536398147546831	0.0786961749251967	0.033868489661601	0.251669548023226	0.033868489661601	0.123437078207216	0.0463335694156889	0.0536398147546831	0.0536398147546831	0.0454981091301982	0.0536398147546831	0.0491404038987314	0.0536398147546831	0.0506376358746294	0.037831614589043	0.0536398147546831	0.0368068517783609
"Aphloia_theiformis"	0.192223565482176	0.407678023297513	0.527123930246146	1.34617021106573	0.202726360622874	0.0977654951913701	0.185741832951595	0.436420580270309	0.494726277678782	0.0393641090525162	0.271410637466016	0.174839506837024	0.156333811852365	0.156675371865609	0.157279716502404	0.127715274865166	0.174839506837024	0.0747595735997101	0.0393641090525162	0.664529543108535	0.349903191577922	0.727855576925014	0.812580755180941	0.536506281272176	0.206476441542542	0.152194792542584	0.132044826207281	0.152194792542584	0.0456134311401468	0.0561112174633254	0.0404776045373549	0.0711215609715198	0.0432503022334895	0.111717188005229	0.0432503022334895	0.0928933503898922	0.0469001435557095	0.0404776045373549	0.0404776045373549	0.0456134311401467	0.0404776045373549	0.0561112174633254	0.0404776045373549	0.0707758724260818	0.029329648557411	0.0404776045373549	0.0470026115596826
"Gaertnera_sp1_M_PL_067"	0.116195037624069	0.287340519869668	0.404427636712873	0.202726360622874	1.99213369675444	0.206455950735753	0.219848891423421	0.396343054287237	0.296505018124191	0.100581590431152	0.164796900727764	0.128481199970185	0.189741164830496	0.0947069142278374	0.0735180518192347	0.122363656279198	0.128481199970185	0.0379294598951103	0.100581590431152	0.337150754623203	0.894058581610239	0.340225206474569	0.847379591377402	0.201753893097663	0.167225320628701	0.106701391739187	0.104021958304037	0.106701391739187	0.448230081769749	0.0509583926940733	0.0242595014828884	0.111402785790996	0.0261438834654156	0.0824418902562985	0.0261438834654156	0.0612032826089886	0.0569223494491489	0.0242595014828884	0.0242595014828884	0.448230081769749	0.0242595014828884	0.0509583926940733	0.0242595014828884	0.0330831233186556	0.061936785220726	0.0242595014828884	0.0284120742683512
"Tabernaemontana_persicarifolia"	0.200922694437928	0.163746420068746	0.336281018569272	0.130353993588493	0.275274600981004	2.00628341771202	0.584135898120343	0.345611889100028	0.193583481646991	0.134594873853968	0.0785353635971863	0.055564909859561	0.25536096417161	0.163765757795297	0.044321674167784	0.0528425233617719	0.055564909859561	0.0518186299913071	0.134594873853968	0.460610044367174	1.19639887870194	0.205110858787578	0.291935137297295	0.127613631875696	0.105106709475744	0.0747233742391291	0.2257679106642	0.0747233742391291	0.061936785220726	0.0444358143128607	0.0158386484983902	0.733315602390683	0.0452076062485338	0.058884725740739	0.0452076062485338	0.036891759650086	0.076608289251483	0.0158386484983902	0.0158386484983902	0.061936785220726	0.0158386484983902	0.0444358143128607	0.0158386484983902	0.0199447533755028	0.601885025313606	0.0158386484983902	0.0491297273385892
"Diospyros_revaughanii"	0.451230547722159	0.179358547083389	0.363240536321366	0.185741832951595	0.219848891423421	0.438101923590258	1.58829658011557	0.369792017166153	0.214334905502892	0.0998556157995013	0.0880282804195479	0.0610891503410285	0.270642696344586	0.367783802595458	0.0506465138547802	0.0565077348325582	0.0610891503410285	0.0977135525320466	0.0998556157995013	0.86856491139597	0.887605473773345	0.234380811339066	0.309544745974343	0.149661833769552	0.113570045489439	0.0814614372295792	0.569228744542127	0.0814614372295792	0.0494660005702698	0.0475446879213625	0.0175364922684184	0.488797307603081	0.101526873237486	0.0639249449611608	0.101526873237486	0.0405968768934255	0.0811928089033759	0.0175364922684184	0.0175364922684184	0.0494660005702698	0.0175364922684184	0.0475446879213625	0.0175364922684184	0.0227909312346511	0.131430577077077	0.0175364922684184	0.110335140778638
"Psiadia_terebinthina"	0.173416094006134	0.353503755892383	0.436803590210946	0.24938318872589	0.226481745306992	0.148119381042869	0.211309724094944	1.76613712184004	0.435193574241178	0.066735922155894	0.184890745012733	0.141371051557788	0.179764884752126	0.141345994429657	0.123277874379867	0.152823829660558	0.141371051557788	0.0644924437131579	0.066735922155894	0.573266166339182	0.59320819694128	0.570502607546831	0.680207163017664	0.241776074749695	0.376902726039075	0.13019763378255	0.12896710740164	0.13019763378255	0.0509583926940733	0.227074772808005	0.0356067469833691	0.0919805022342233	0.0390186211513802	0.0945908867991806	0.0390186211513802	0.0810572298838183	0.0539294654256378	0.0356067469833691	0.0356067469833691	0.0509583926940733	0.0356067469833692	0.227074772808005	0.0356067469833691	0.0554750434709403	0.0444358143128607	0.0356067469833691	0.0424037983288972
"Stillingia_lineata"	0.0662172341030798	0.618759388507296	0.476798353374961	0.179900464610466	0.107820006590615	0.0527954949946338	0.0779399656374152	0.276941365426204	2.71988582601539	0.0235218980010188	0.155089263611507	0.0753969474231211	0.0662097246575036	0.0539715812210034	0.0584301537860908	0.129750180353438	0.0753969474231211	0.0248112009989588	0.0235218980010188	0.220544008879633	0.209083537786834	0.270401767243409	0.406310059203971	0.442735089935479	0.396085219702406	0.355730706314672	0.0486268443079124	0.355730706314673	0.0242595014828884	0.0356067469833691	0.222536113037623	0.0333751407668086	0.014898877673193	0.13319459327705	0.014898877673193	0.302090891559989	0.0198629173972511	0.222536113037623	0.222536113037623	0.0242595014828884	0.222536113037623	0.0356067469833691	0.222536113037623	0.0262935692037409	0.0158386484983901	0.222536113037623	0.016191474366301
"Gaertnera_rotundifolia"	0.175898637744227	0.219647148253939	0.453149200935997	0.157456436210065	0.402326361724607	0.403784621561905	0.399422463198005	0.467151455091258	0.258740878011207	1.19981032543054	0.104534170451061	0.0744422582111998	0.346209029026766	0.143369437613445	0.0586023502783086	0.0714382715935769	0.0744422582111998	0.0529222657590044	0.199810325430535	0.470420140080039	1.77609178160476	0.271198654343506	0.395738597956062	0.167177290221449	0.14161960799098	0.100389340938866	0.172458078996036	0.100389340938866	0.0905234313880366	0.0600623299403046	0.021169708200917	0.211005440688123	0.0395771934924511	0.079219632737949	0.0395771934924511	0.0494100558335662	0.10386270870803	0.021169708200917	0.021169708200917	0.0905234313880366	0.021169708200917	0.0600623299403046	0.021169708200917	0.0263710576252388	0.121135386468571	0.021169708200917	0.0430108312840336
