"Sideroxylon_cinereum"	"Molinaea_alternifolia"	"Aphloia_theiformis"	"Croton_fothergillifolius"	"Syzygium_venosum"	"Roussea_simplex"	"Stillingia_lineata"	"Dracaena_reflexa"	"Bertiera_zaluzania"	"Coffea_mauritiana"	"Chassalia_coriacea"	"Claoxylon_linostachys"	"Psiadia_terebinthina"	"Antidesma_madagascariense"	"Antirhea_borbonica"	"Toddalia_asiatica"	"Erythroxylum_macrocarpum"	"Pandanus_wiehii"	"Agauria_salicifolia"	"Flagellaria_indica"	"Polyscias_mauritiana"	"Stomorhina_lunata"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_063"	"Apis_mellifera"	"Pachycerina_crinicornis"	"Musca_domestica"	"Fannia_pusio"	"Chaetocnema_sp1_M_PL_063"	"Ophyra_capensis"	"Panara_naso"	"Polistes_hebraeus"	"Allograpta_nasuta"	"Lygistorrhina_sp1_M_PL_063"	"Stomoxys_calcitrans"	"Ischiodon_aegyptius"	"Nacoleia_sp1_M_PL_063"	"Chrysomya_megacephala"	"Dioxyna_sororcula"	"Eristalinus_flaveolus"	"Melanostoma_bituberculatum"	"Phelsuma_cepediana"	"Phorinia_sp1_M_PL_063"	"Sarcophaga_arno"	"Cephonodes_trochilus"	"Ornidia_obesa"	"Graphomya_maculata"	"Lecithoceridae_sp1_M_PL_063"	"Nacoleia_sp2_M_PL_063"	"Psilopa_iceryae"	"Syritta_nigrofemorata"	"Syritta_sp1_M_PL_063"	"Cryptinae_sp1_M_PL_063"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_063"	"Homoneura_sp1_M_PL_063"	"Hydrillodes_sp1_M_PL_063"	"Leptotes_pirithous"	"Macroglossum_milvus"	"Mauritiborium_undulatus"	"Orthellia_albigena"	"Remigia_frugalis"	"Scatopsidae_sp1_M_PL_063"	"Stomoxys_niger"	"Tarundia_servillei"	"Trichoplusia_indicator"	"Zosterops_mauritianus"
"Sideroxylon_cinereum"	1.78785860633051	0.506542259977669	0.416809474260804	0.340783762723306	0.148970013281801	0.207692910994191	0.112134590982231	0.374069953190077	0.129527949030104	0.0812965616007976	0.157471611176929	0.170517140706961	0.191754334935454	0.12529786544268	0.149522188854445	0.0812965616007976	0.0905916462780756	0.043322272649505	0.0756350211829826	0.0518346212705544	0.0202285482669638	0.42141430671454	0.209904395949538	0.163265006063828	0.310454203705204	0.269713976892851	0.345258287794047	0.209313302572225	0.0414743174247502	0.162582397598532	0.10312501171712	0.0731045198569103	0.131242886522715	0.180820300448481	0.244605267663289	0.214498318942201	0.0509213304519105	0.134089395474789	0.0787059131054074	0.0976668677492353	0.0284930021237439	0.0713030556414399	0.0552878968976527	0.164782480802042	0.0516759881657951	0.188939536737953	0.0271774938834227	0.0468499263056578	0.0552878968976527	0.0412230081445686	0.0587483318165088	0.0562518675315009	0.0182917263601795	0.0284930021237439	0.0284930021237439	0.0168201886473346	0.0182917263601795	0.0255587822042479	0.0236207416765393	0.018794679816402	0.134089395474788	0.0224283283281667	0.018794679816402	0.0267948947739088	0.0168201886473346	0.0280552464892558	0.0233150308254187
"Molinaea_alternifolia"	0.379906694983252	1.88309613135398	0.453042643626963	0.364208992337567	0.131498487303694	0.133414724793887	0.157784244764939	0.275758523727956	0.153774673775538	0.106175467553976	0.139692345289831	0.101645699601208	0.204676746823745	0.137839327038056	0.219847291662067	0.106175467553976	0.0816012800490826	0.0766017108207004	0.0695548178207671	0.0578678572246355	0.0289947666310166	0.384974541248253	0.300817810268247	0.169852395129678	0.185982125158156	0.386596888413554	0.306958438422113	0.16443547259103	0.0499832184492224	0.134417159512405	0.0970754927550005	0.0872646675314278	0.114927082706203	0.0585113152023685	0.226009595706378	0.105614735776106	0.138901251137972	0.0284930021237439	0.159555413548461	0.186031638476168	0.105924157388662	0.168074368537574	0.135048327336109	0.0467892280519613	0.0416357410730714	0.0782990613507882	0.0244803840147248	0.0413577883353052	0.135048327336109	0.0536529928050185	0.0389781152078141	0.0456119003535349	0.0238894801996446	0.105924157388662	0.105924157388662	0.0236676367147409	0.0238894801996446	0.0273156744253175	0.0209538517934747	0.0206758990557085	0.0284930021237439	0.0329770937493101	0.0206758990557085	0.0291241699474476	0.0236676367147409	0.0206818892795967	0.0276794412795968
"Aphloia_theiformis"	0.357265263652118	0.517763021287958	1.64110733507826	0.366147062899176	0.186363680318739	0.116617518861386	0.181591464931155	0.382169464848082	0.141871414385652	0.122402393510162	0.179108754229803	0.126650858019326	0.222228857726383	0.139903211657199	0.148797713297538	0.122402393510162	0.0871814274024029	0.079605305855864	0.0537543988618099	0.0603003458498269	0.0299260085538402	0.40499116394649	0.29126148732735	0.271623200692567	0.274850902390826	0.399013447384536	0.332681047077674	0.0821580064651684	0.055811001447351	0.0559190647213565	0.189601061960785	0.174867607347543	0.131324061748411	0.0530338365177208	0.12988923092124	0.188418391609984	0.0514438269420782	0.0267948947739088	0.0851574813725636	0.18932367665959	0.0291241699474476	0.0904834121720039	0.134623927202479	0.0495920492173876	0.0555290229980765	0.160957361892546	0.0261544282207209	0.049648191612186	0.134623927202479	0.0433051387432105	0.0514598643070849	0.0502581841609169	0.0275405385397864	0.0291241699474476	0.0291241699474476	0.0272387197396732	0.0275405385397864	0.0274610297174382	0.0268663131344704	0.0209854817485799	0.0267948947739088	0.0223196569946306	0.0209854817485799	0.105499757255031	0.0272387197396732	0.0286627098636061	0.0255368545894174
"Croton_fothergillifolius"	0.340783762723306	0.485611989783422	0.427171573382372	1.5702401816348	0.148756810313009	0.103084335937038	0.193171036380425	0.353433511920436	0.146419041344951	0.130869599005496	0.17985890469979	0.207293273071852	0.222510421180325	0.145700069586567	0.177643423196016	0.130869599005496	0.0884561128046	0.0443459003182966	0.0726157130251251	0.0627722293109614	0.0315504061125555	0.416290975978745	0.307631953825166	0.29718503335886	0.18446143692317	0.42067208150074	0.333511391489521	0.076068432215399	0.0575841381802484	0.0528744566295654	0.109555861539624	0.0741929107170132	0.234922579316636	0.0487527577900815	0.229966054592884	0.197295338938329	0.05396218790472	0.0255587822042479	0.173692170771112	0.20152037322243	0.0273156744253175	0.0736267570106421	0.0547767041427557	0.0628715713571813	0.0534863490990012	0.0795273253157188	0.02653683384138	0.0483625238320177	0.0547767041427557	0.0485015239173875	0.063820302546966	0.155080802775544	0.0294456597762366	0.0273156744253175	0.0273156744253175	0.0289756554570637	0.0294456597762366	0.11776801362261	0.0269788357049685	0.021855010437985	0.0255587822042479	0.0266465134794025	0.021855010437985	0.0274610297174382	0.0289756554570638	0.0265075133940327	0.0263554274420911
"Syzygium_venosum"	0.357528031876322	0.420795159371822	0.521818304892469	0.357016344751221	1.28856872623718	0.124974185193501	0.171606641284158	0.363020150595126	0.161127922290481	0.124612204859588	0.189986442113823	0.14902484855522	0.240197015447621	0.14282662052836	0.123968156906846	0.124612204859588	0.119628613794095	0.130750926126171	0.0631757736111458	0.0643620585405764	0.0235575629015298	0.544059941853955	0.215784349432045	0.400905020155784	0.407533637960942	0.314100838687063	0.465243924306426	0.0786035217739268	0.0566234696073178	0.0504843301053891	0.120152413483775	0.324325749936842	0.138328202220276	0.0549337940592618	0.124284877622773	0.114362801999073	0.0422649512506919	0.0268146023907242	0.0813284269857007	0.109732412221003	0.023669727714665	0.111510670483729	0.057215190172038	0.0536390751306637	0.0557244776117079	0.0875865761427316	0.0358885841382285	0.0486505043738885	0.057215190172038	0.0400192166152808	0.054050984034574	0.0536006985962811	0.0280377460934073	0.023669727714665	0.023669727714665	0.0257409961926236	0.0280377460934073	0.0267762258563416	0.0284979663170735	0.021423993079254	0.0268146023907242	0.0185952235360269	0.021423993079254	0.033545462457373	0.0257409961926236	0.0272265112946345	0.0290030260122866
"Roussea_simplex"	0.623078732982572	0.533658899175548	0.408161316014853	0.309253007811114	0.156217731491876	1.40338513387732	0.115615729492012	0.308083199318823	0.204414508962832	0.127215951950151	0.125238635521649	0.113711273683622	0.195942652581676	0.110639361135846	0.173830497781043	0.127215951950151	0.0636430625857396	0.0497963252483359	0.0490693614756877	0.0436990532985974	0.0212875083973958	0.298820598682688	0.515329250188701	0.172609676062605	0.501944171831162	0.283833445298611	0.240478907863883	0.392510873174714	0.0425349861843031	0.0767492180523175	0.0933236037814723	0.0767664797741008	0.122348651739354	0.36249256009609	0.148098980969367	0.11927006225225	0.056092887745781	0.0467309049736929	0.0784049154249594	0.0967935898320719	0.0300183130786246	0.0892212710536855	0.0562572548224365	0.0671989342367448	0.0418920352771591	0.0960760866664165	0.0190929187757219	0.0397021441192885	0.0562572548224365	0.0426704788375333	0.0435742692119636	0.0436620048488854	0.0286235891887839	0.0300183130786246	0.0300183130786246	0.0173423594238018	0.0286235891887839	0.0231939755858335	0.0187857953282474	0.0165959041703768	0.0467309049736929	0.0260745746671564	0.0165959041703768	0.026238941743812	0.0173423594238019	0.0231062399489117	0.0367946116133098
"Stillingia_lineata"	0.224269181964462	0.420757986039838	0.423713418172695	0.38634207276085	0.143005534403465	0.0770771529946749	1.80935826086297	0.265771934714035	0.097515159160202	0.157717806879189	0.119258934022255	0.141588039202509	0.298597103504268	0.142807068613913	0.148058352672227	0.157717806879189	0.0590303193693442	0.0387123621763866	0.0413020966439826	0.0660064642233042	0.0445508394770794	0.286074996616331	0.207958865980585	0.449817970670893	0.163018943920657	0.594011193027725	0.216365083933965	0.0578301847858774	0.309794795294281	0.0404878253620755	0.103451511111399	0.0704002789116709	0.109835966369243	0.0341625480711365	0.110258177209765	0.0929674589476243	0.0458763896155749	0.0168201886473346	0.0910343483366391	0.351285751040924	0.0236676367147409	0.0586409283429513	0.0509063564544141	0.0423060357037863	0.0378217352068909	0.0639918034905605	0.0177090958108033	0.0413539553956396	0.0509063564544141	0.0436298131929209	0.0454187421600043	0.0544615025135154	0.0354865065478174	0.0236676367147409	0.0236676367147409	0.271403739129446	0.0354865065478174	0.0289756554570638	0.0178888401033382	0.0214210602920869	0.0168201886473346	0.022208752900834	0.0214210602920869	0.0272387197396732	0.271403739129446	0.0199328951035526	0.0175527286488364
"Dracaena_reflexa"	0.374069953190077	0.367678031637275	0.445864375656095	0.353433511920436	0.151258396081303	0.102694399772941	0.132885967357018	1.66331296631289	0.147914733679608	0.0929713997676883	0.277408482506435	0.197780186653341	0.231670282330355	0.215243313263605	0.132052157362002	0.0929713997676883	0.0939697091267213	0.0424092174658219	0.05458135152782	0.0630194381568497	0.0299686212008765	0.440677559412976	0.187227958048237	0.179767193148887	0.288210011288964	0.399581616011686	0.355470707065334	0.0718433757177642	0.0497190742603125	0.0487371357688525	0.224808633869798	0.0749733690178605	0.255092343903395	0.0511614864381675	0.119614080954705	0.207973942220361	0.040489712883897	0.0280552464892558	0.0769755818303893	0.0957850076407881	0.0206818892795967	0.0663906892015459	0.0493445991432028	0.0636556800868572	0.166359744849432	0.181466428826328	0.0281909127380164	0.157034969463007	0.0493445991432028	0.052094320593841	0.160348906071068	0.0621079469916341	0.0209185649477299	0.0206818892795967	0.0206818892795967	0.0199328951035526	0.0209185649477299	0.0265075133940327	0.0416112723759653	0.0322864969895407	0.0280552464892558	0.0198078236043004	0.0322864969895407	0.0286627098636061	0.0199328951035526	0.124748472473466	0.0266246520623294
"Bertiera_zaluzania"	0.310867077672249	0.492078956081722	0.397239960279827	0.351405699227882	0.161127922290481	0.163531607170266	0.117018190992242	0.354995360831058	1.54136279618131	0.122880903579344	0.187716211650169	0.169140552902808	0.187990760904841	0.109400871897934	0.15869179420891	0.122880903579344	0.0605307664831535	0.147807380216686	0.0429760461759349	0.0424007292421212	0.0211134031685568	0.283831014314192	0.472911813979093	0.184189742825842	0.442889719103163	0.281512042247424	0.229001334591377	0.0877890837183253	0.0417229693366017	0.0509944721050155	0.104489179087037	0.121053201699213	0.389028114087087	0.0601096424387285	0.120492889457614	0.101831964919257	0.0514832104109333	0.0233150308254187	0.0782051094094533	0.0971244519599418	0.0276794412795968	0.371638065689742	0.0532162958690143	0.0537603303479242	0.0547820838098547	0.0754765374771655	0.0181592299449461	0.0430347828470195	0.0532162958690143	0.0402138999160266	0.0570699515848349	0.0568007269645966	0.0276482033053525	0.0276794412795968	0.0276794412795968	0.0175527286488364	0.0276482033053525	0.0263554274420911	0.0281574317475253	0.0164101307846901	0.0233150308254187	0.0238037691313365	0.0164101307846901	0.0255368545894174	0.0175527286488364	0.0266246520623294	0.277445303312636
"Coffea_mauritiana"	0.243889684802393	0.424701870215904	0.428408377285567	0.392608797016488	0.155765256074485	0.127215951950151	0.236576710318783	0.278914199303065	0.153601129474181	1.48235863862334	0.117943777121229	0.161245863368923	0.185650695926236	0.161860289891008	0.215583379807634	0.228440143325536	0.0574537162282176	0.0440202608787086	0.0434850084738639	0.072341640121656	0.0510925045294721	0.283321807895785	0.554414703919447	0.534464432302151	0.174929743625756	0.681233393726295	0.20692077254415	0.070804795748608	0.0593558817383335	0.042181206559824	0.0900200452462167	0.0753874020286126	0.124728250003909	0.0469153155489634	0.123532627120444	0.0961964896239324	0.0562269871707897	0.0182917263601795	0.0772045151663972	0.116362185063485	0.0238894801996446	0.071346800900416	0.051430018739431	0.0473159817665856	0.0386101315159142	0.0667508298476958	0.0172361148684653	0.0451976084313811	0.051430018739431	0.0566165504547963	0.049942820354136	0.0584699151826427	0.0513990322482456	0.0238894801996446	0.0238894801996446	0.0354865065478174	0.333530693690252	0.0294456597762366	0.0176915665681843	0.0242790434836512	0.0182917263601794	0.0323375069711451	0.0242790434836512	0.0275405385397864	0.0354865065478174	0.0209185649477299	0.0276482033053525
