"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"R25"	"R26"	"R27"	"R28"	"R29"	"R30"	"R31"	"R32"	"R33"	"R34"	"R35"	"R36"	"R37"	"R38"	"R39"	"R40"	"R41"	"R42"	"R43"	"R44"	"R45"	"R46"	"R47"	"R48"	"R49"	"R50"	"R51"	"R52"	"R53"	"R54"	"R55"	"R56"	"R57"	"R58"	"R59"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"
"R11"	0.064668989483048	0.0747618375526567	0.0879849072016375	0.0623301376273272	0.0730022910145362	0.119552217677663	0.108923691937813	0.0987052099863311	0.108923691937813	0.0867223036855222	1.09898680063659	0.098085346249574	0.109030515770466	0.0855126402288696	0.0265304771863791	0.0748841144890199	0.0981642043463245	0.0752843484391537	0.013256511875936	0.0615075413370645	0.0855126402288696	0.0265304771863791	0.0270071447651731	0.0615511689844238	0.0600388588333995	0.0752843484391537	0.0752843484391537	0.0540404637431983	0.064668989483048	0.0646558226993041	0.0875356786064748	0.108777713931784	0.0875356786064748	0.0752843484391537	0.064668989483048	0.0981642043463245	0.0132739653104431	0.0371590029262288	0.0371590029262288	0.0540404637431983	0.098401990030616	0.0867354704692662	0.0371590029262288	0.064668989483048	0.0642304494373473	0.0615718430830099	0.0540404637431983	0.0265304771863791	0.0592254839124469	0.0838367817101516	0.064668989483048	0.0540404637431983	0.0875488453902188	0.109030515770466	0.098401990030616	0.0827900917560577	0.0752843484391537	0.064668989483048	0.105331618874142	0.3660936643726	0.82593561931646	0.824849627836018	0.294871082114048	0.70414791855123	0.717177149302565	0.0251091836187941	0.0126109730892309	0.0122374928173257	0.0251091836187941	0.0213121766787195	0.0364630524537743	0.0364630524537743	0.0364630524537743	0.305064745428943	0.0454590746209594	0.318738058689817	0.0603683968007846	0.0112142756328985	0.0131977360802456	0.0226444126536643	0.0213121766787195
"R12"	0.0674425884752996	0.0779683103760689	0.0856407627931751	0.060730866518474	0.0757255579725487	0.121542985836658	0.106605803813662	0.096021679345464	0.106605803813662	0.0841558541352217	0.0840731539282063	1.23152101661933	0.0971652384143008	0.087336195743268	0.0258661292881376	0.0723990137202722	0.0875130769065346	0.0775191827944248	0.0129241576329094	0.0641707894968024	0.087336195743268	0.0258661292881376	0.0262328555217719	0.0642282989278811	0.0507972054232432	0.0775191827944248	0.0775191827944248	0.0525054064523037	0.0674425884752996	0.0625820007714289	0.0725758948835387	0.0916750017606475	0.0725758948835387	0.0775191827944248	0.0674425884752996	0.0875130769065346	0.0129419716552282	0.0408033113111335	0.0408033113111335	0.0525054064523037	0.0822280563913049	0.0890164418390923	0.0408033113111335	0.0674425884752996	0.0623786526110733	0.0595132752749703	0.0525054064523037	0.0258661292881376	0.0623771646749262	0.0815764913353206	0.0674425884752996	0.0525054064523037	0.0774364825874094	0.0971652384143008	0.0822280563913049	0.0802321443764516	0.0775191827944248	0.0674425884752996	0.106165834866083	0.514502936347635	0.805278236325309	0.804169808269919	0.279905397753477	0.682251212989593	0.694079490808394	0.0243804661437417	0.158338416422485	0.0103134376980728	0.0243804661437417	0.0211049895154352	0.0361406044417398	0.0361406044417398	0.0361406044417398	0.133251921494797	0.0436311686615255	0.311622326365895	0.0536231194875901	0.0116952465564103	0.0128461144189763	0.0219405470194878	0.0211049895154352
"R13"	0.0654712877588798	0.0756893500102657	0.0704540994795992	0.0479024474923949	0.0622065091860633	0.102188331831081	0.0879495246578691	0.0795807101064047	0.0879495246578691	0.0764257093417165	0.0817728868278493	0.0850195836125132	1.13562045365384	0.0916344528370867	0.0252170379912074	0.0773956456638747	0.101784291828739	0.0809542010507431	0.0126090056102987	0.0679138524932847	0.0916344528370867	0.0252170379912074	0.0255831264179108	0.0679791070137411	0.0602859359424154	0.0809542010507431	0.0809542010507431	0.0512324805856678	0.0654712877588798	0.0667153938775311	0.0875454846555271	0.109291500908897	0.0875454846555271	0.0809542010507431	0.0654712877588798	0.101784291828739	0.0126080323809088	0.0394558451644194	0.0394558451644194	0.0512324805856678	0.12138164648063	0.0751816032230653	0.0394558451644194	0.0654712877588798	0.0614144939611637	0.0642893748721182	0.0512324805856678	0.0252170379912074	0.0491661606286049	0.0894415445344705	0.0654712877588798	0.0512324805856678	0.0863013785368758	0.135620453653842	0.12138164648063	0.0698465854070605	0.0809542010507431	0.0654712877588798	0.137516513532785	0.490447802632857	0.784499792589879	0.784560349085251	0.430080924773979	0.666506704047874	0.677588244154549	0.0207087933961683	0.0109310893216088	0.0122952938522509	0.0207087933961683	0.0252512785077104	0.0300074762311286	0.0300074762311287	0.0300074762311286	0.277734543706613	0.047467785717083	0.140260112260457	0.187978676806126	0.0113534025015398	0.0105681149219399	0.0226266963899907	0.0252512785077104
"R14"	0.0673753552655011	0.0778905841219667	0.0722086123973986	0.0490496782255733	0.063887473893279	0.104931852836941	0.0901621523248583	0.081593387664586	0.0901621523248583	0.0785075457734807	0.0732965487676025	0.087336195743268	0.104725088956671	1.12694627410184	0.025852206912688	0.112176573589759	0.0942585503590849	0.0834224513152321	0.0129268794795583	0.0700116798170557	0.126946274101842	0.025852206912688	0.0262680037756834	0.0700797749726784	0.0514580064686238	0.0834224513152321	0.0834224513152321	0.0526056547534182	0.0673753552655011	0.0686527508031491	0.0794888498470019	0.136870845767579	0.0794888498470019	0.0834224513152321	0.0673753552655011	0.0942585503590849	0.0129253274331297	0.040621907424771	0.040621907424771	0.0526056547534182	0.0899553884445875	0.0772301502358327	0.040621907424771	0.0673753552655011	0.0630769904670201	0.0661987590836214	0.0526056547534182	0.025852206912688	0.0504767023951026	0.0892928212699884	0.0673753552655011	0.0526056547534182	0.0782114543093539	0.104725088956671	0.0899553884445875	0.071788276801629	0.0834224513152321	0.0673753552655011	0.114529060379657	0.508734128749525	0.804242595839182	0.804339167616962	0.445752668048083	0.685439432129018	0.696784209000027	0.0212588199342626	0.0112289394527059	0.0153979701488527	0.0212588199342626	0.0229334116298213	0.0307796695567872	0.0307796695567872	0.0307796695567872	0.144481320584704	0.193439212384933	0.142347038460345	0.0581474366532534	0.011683587618295	0.0108312918596098	0.0232696349191155	0.0229334116298213
"R15"	0.069544128997204	0.0803978369909873	0.0797533963161993	0.0582728375441316	0.0693052075373112	0.109984736712789	0.0989157543795151	0.0872912781929151	0.0989157543795151	0.0794747061776917	0.0795914315591373	0.0905314525084815	0.10086815196483	0.0904827241944081	1.03701083378508	0.0794137418611346	0.0906368911070084	0.0800321473613834	0.0184874863376123	0.0693182970920027	0.0904827241944081	0.0370108337850752	0.0292738100569376	0.0692816847519087	0.0586845598639737	0.0800321473613834	0.0800321473613834	0.0584751466639305	0.069544128997204	0.0689631650281099	0.0795679087737349	0.100159650188328	0.0795679087737349	0.0800321473613834	0.069544128997204	0.0906368911070084	0.0185233474474629	0.0480798161183487	0.0480798161183487	0.0584751466639305	0.0897991696315563	0.0800556701467858	0.0480798161183487	0.069544128997204	0.069002726740077	0.0609673976567935	0.0584751466639305	0.0370108337850752	0.0585913572679305	0.0892376453969711	0.069544128997204	0.0584751466639305	0.080148872742829	0.10086815196483	0.0897991696315563	0.0607684627720193	0.0800321473613834	0.069544128997204	0.110537888588066	0.381264947034976	1.15256384117547	1.15033248322921	0.291333843449427	0.547596791546125	0.561413047383677	0.020338433754892	0.0116397581796619	0.0112679606461869	0.020338433754892	0.0225272004098457	0.0332545184066698	0.0332545184066698	0.0332545184066698	0.141396583275	0.0464470081467763	0.151833372160626	0.0568403380990078	0.0120596755486481	0.0119630094474299	0.0233946223914367	0.0225272004098457
"R16"	0.0648511546496518	0.0749724331209848	0.0739770201209353	0.0501228919843329	0.0608804989625551	0.10250825439978	0.0918067276496416	0.083686487591758	0.0918067276496416	0.080942608407535	0.07488411448902	0.0844655160069842	0.1031941942185	0.130872669188052	0.0264712472870449	1.12017114243791	0.0926976327369888	0.0818036406525779	0.0132372125350415	0.0679364102323018	0.130872669188052	0.0264712472870449	0.0270451849441957	0.0679924904603855	0.0480667661215943	0.0818036406525779	0.0818036406525779	0.0541496278995133	0.0648511546496518	0.0711021139024394	0.0819961059868504	0.145830469565869	0.0819961059868504	0.0818036406525779	0.0648511546496518	0.0926976327369888	0.0132340347520033	0.0371727740371834	0.0371727740371834	0.0541496278995133	0.0924926674683612	0.0746916491547475	0.0371727740371834	0.0648511546496518	0.0649771150964655	0.0686955663473882	0.0541496278995133	0.0264712472870449	0.047013268542279	0.0919189915293192	0.0648511546496518	0.0541496278995133	0.0757451467340628	0.1031941942185	0.0924926674683612	0.0741677263076392	0.0818036406525779	0.0648511546496518	0.113117079760969	0.368608143615881	0.823451051235763	0.823648779958139	0.470902388970168	0.708769554814111	0.721248954481159	0.0218848502079433	0.0108598520580408	0.0164059278261603	0.0218848502079433	0.0231298640298665	0.0309073391611474	0.0309073391611474	0.0309073391611474	0.145253227792146	0.218084571268775	0.142140476184715	0.0583142304528379	0.0112458649681477	0.0110965530181403	0.0240610826598937	0.0231298640298665
"R17"	0.067402800584531	0.0779223128144868	0.0723504359966619	0.0491977919234765	0.0640687895372661	0.105143276061159	0.0903398394766355	0.0817182921059065	0.0903398394766355	0.0784588019885243	0.0841407465825639	0.0875130769065346	0.11632490494713	0.0942585503590849	0.0258962546020024	0.0794551137745619	1.10483609488139	0.0832784754359428	0.0129485898595006	0.0698931402223067	0.0942585503590849	0.0258962546020024	0.0262654389268713	0.0699607012515733	0.0622573106319767	0.0832784754359428	0.0832784754359428	0.052599364000008	0.067402800584531	0.0684750388514197	0.090032658296871	0.112392470898485	0.090032658296871	0.0832784754359428	0.067402800584531	0.104836094881394	0.0129476647425018	0.0406996911865255	0.0406996911865255	0.052599364000008	0.101521468362607	0.0773865637216356	0.0406996911865255	0.067402800584531	0.0630507551537347	0.0659787652626447	0.052599364000008	0.0258962546020024	0.05068345432363	0.0891887387319427	0.067402800584531	0.052599364000008	0.0889604200299824	0.11632490494713	0.101521468362607	0.0716977123553158	0.0832784754359428	0.067402800584531	0.115480985382202	0.509896149022461	0.805632472866778	0.80569003570226	0.44099096809477	0.684139355363622	0.69548376296152	0.0212612944097711	0.0112516813165545	0.0126441529760795	0.0212612944097711	0.02301522208947	0.0308407914883588	0.0308407914883588	0.0308407914883588	0.287434925939351	0.0488003329917428	0.144209911980399	0.0638267225874235	0.011688346922173	0.0108525653994993	0.0232253136749483	0.02301522208947
"R18"	0.0697924551491561	0.0806849192475793	0.0745102940667307	0.0506195642961184	0.0662132768410165	0.10859454420519	0.0930719916566634	0.0841893653117044	0.0930719916566634	0.0809842264890674	0.0752843484391538	0.0904390465934956	0.107938934734324	0.0973261932011042	0.0266773824537945	0.0818036406525779	0.0971582213419332	1.0863252772705	0.0133394520603231	0.0724934371988979	0.0973261932011042	0.0266773824537945	0.0270986104687032	0.0725645971952697	0.0530328790737525	0.0863252772705015	0.0863252772705015	0.0542699026006298	0.0697924551491561	0.0708027247219752	0.081635668793407	0.10307269510321	0.081635668793407	0.0863252772705015	0.0697924551491561	0.0971582213419332	0.0133379303934714	0.0421999350023207	0.0421999350023207	0.0542699026006298	0.0924163821857978	0.0799739569162483	0.0421999350023207	0.0697924551491561	0.0650700344040425	0.0682649261319165	0.0542699026006298	0.0266773824537945	0.0523814367694129	0.0921205270857202	0.0697924551491561	0.0542699026006298	0.0806253992205879	0.107938934734324	0.0924163821857978	0.0740448049792553	0.0863252772705015	0.0697924551491561	0.118423793026637	0.534665698893683	0.829915668927108	0.830010350420103	0.45924505892626	0.706960714770849	0.718613292817662	0.021931067715536	0.0116278774191637	0.0115956781991111	0.021931067715536	0.0236864470708278	0.0318006525432682	0.0318006525432682	0.0318006525432682	0.144439254285757	0.0488929596915674	0.147066136635775	0.0598928521799489	0.0121027378871369	0.0111765441100096	0.0240002928964726	0.0236864470708278
"R19"	0.0694951663146532	0.0803412327337031	0.079694398382717	0.0581937314343751	0.0692871464216147	0.109907982071393	0.0988431009247343	0.0872392743649092	0.0988431009247343	0.0794772006483355	0.079539071255616	0.0904691034303659	0.100872044882389	0.0904881563569082	0.0369749726752245	0.0794232752102492	0.0906401290165043	0.0800367123619385	1.0258470231213	0.0692947891952635	0.0904881563569082	0.0369749726752245	0.0218413388800221	0.0693233230358439	0.0586432704764494	0.0800367123619385	0.0800367123619385	0.0584302851679942	0.0694951663146532	0.0689718312152795	0.0795752478698452	0.100168780934425	0.0795752478698452	0.0800367123619385	0.0694951663146532	0.0906401290165043	0.0111279495539274	0.0480398538218836	0.0480398538218836	0.0584302851679942	0.0898071637357303	0.0800005357477093	0.0480398538218836	0.0694951663146532	0.0696691962815706	0.0690827927749284	0.0584302851679942	0.0369749726752245	0.0585452232549396	0.0892481655800106	0.0694951663146532	0.0584302851679942	0.080098582969219	0.100872044882389	0.0898071637357303	0.06080584773697	0.0800367123619385	0.0694951663146532	0.110544962592555	0.381123683940479	0.692405750022152	1.60825921643626	0.292820723535703	0.549031628518947	0.559476998140496	0.0203373552931767	0.0116317418696185	0.0112689878551229	0.0203373552931767	0.0225292604052569	0.0332304959152045	0.0332304959152045	0.0332304959152045	0.141378888727544	0.0464508621998652	0.151744225144143	0.0568439770326952	0.0120511849100555	0.0119541597574075	0.0249753580301698	0.0225292604052569
"R20"	0.0693458446396116	0.0801686065197822	0.0727754658172549	0.0521234199166111	0.065144929074661	0.107567030184248	0.0910743707191321	0.0821980674588787	0.0910743707191321	0.0805970579309914	0.0738090496044774	0.0898391052955233	0.108662163989255	0.098016351743878	0.0277273188368011	0.0815236922787622	0.0978503963112294	0.0869921246386775	0.0138589578390527	1.07616476662336	0.098016351743878	0.0277273188368011	0.0281668693201287	0.0726936163162972	0.0550782499744688	0.0869921246386775	0.0869921246386775	0.0528531851744958	0.0693458446396116	0.0704994651735617	0.0813577368461136	0.102789389653757	0.0813577368461136	0.0869921246386775	0.0693458446396116	0.0978503963112294	0.0138683609977484	0.0442199783019169	0.0442199783019169	0.0528531851744958	0.0921695045241396	0.0794434373970413	0.0442199783019169	0.0693458446396116	0.0634357954816259	0.0672137144829435	0.0528531851744958	0.0277273188368011	0.0543175710593466	0.0918521664235812	0.0693458446396116	0.0528531851744958	0.0802041163121635	0.108662163989255	0.0921695045241396	0.0721170286211436	0.0869921246386775	0.0693458446396116	0.119156593566723	0.568080492687323	0.8629202398599	0.862335154429946	0.490174444418499	0.553398298560511	0.74669987905764	0.0213858772521702	0.0115507421094244	0.0115638063360477	0.0213858772521702	0.0237252236111327	0.0312484364302295	0.0312484364302295	0.0312484364302295	0.144776955634025	0.048996564912002	0.145854117607318	0.0600653759890335	0.0120252909779673	0.0109163198725882	0.0235169117936225	0.0237252236111327
"R21"	0.0673753552655011	0.0778905841219667	0.0722086123973986	0.0490496782255733	0.063887473893279	0.104931852836941	0.0901621523248583	0.081593387664586	0.0901621523248583	0.0785075457734807	0.0732965487676025	0.087336195743268	0.104725088956671	0.126946274101842	0.025852206912688	0.112176573589759	0.0942585503590849	0.0834224513152321	0.0129268794795583	0.0700116798170557	1.12694627410184	0.025852206912688	0.0262680037756834	0.0700797749726784	0.0514580064686238	0.0834224513152321	0.0834224513152321	0.0526056547534182	0.0673753552655011	0.0686527508031491	0.0794888498470019	0.136870845767579	0.0794888498470019	0.0834224513152321	0.0673753552655011	0.0942585503590849	0.0129253274331297	0.040621907424771	0.040621907424771	0.0526056547534182	0.0899553884445875	0.0772301502358327	0.040621907424771	0.0673753552655011	0.0630769904670201	0.0661987590836214	0.0526056547534182	0.025852206912688	0.0504767023951026	0.0892928212699884	0.0673753552655011	0.0526056547534182	0.0782114543093539	0.104725088956671	0.0899553884445875	0.071788276801629	0.0834224513152321	0.0673753552655011	0.114529060379657	0.508734128749525	0.804242595839182	0.804339167616962	0.445752668048083	0.685439432129018	0.696784209000027	0.0212588199342626	0.0112289394527059	0.0153979701488527	0.0212588199342626	0.0229334116298213	0.0307796695567872	0.0307796695567872	0.0307796695567872	0.144481320584704	0.193439212384933	0.142347038460345	0.0581474366532534	0.011683587618295	0.0108312918596098	0.0232696349191155	0.0229334116298213
"R22"	0.069544128997204	0.0803978369909873	0.0797533963161993	0.0582728375441316	0.0693052075373112	0.109984736712789	0.0989157543795151	0.0872912781929151	0.0989157543795151	0.0794747061776917	0.0795914315591373	0.0905314525084815	0.10086815196483	0.0904827241944081	0.0370108337850752	0.0794137418611346	0.0906368911070084	0.0800321473613834	0.0184874863376123	0.0693182970920027	0.0904827241944081	1.03701083378508	0.0292738100569376	0.0692816847519087	0.0586845598639737	0.0800321473613834	0.0800321473613834	0.0584751466639305	0.069544128997204	0.0689631650281099	0.0795679087737349	0.100159650188328	0.0795679087737349	0.0800321473613834	0.069544128997204	0.0906368911070084	0.0185233474474629	0.0480798161183487	0.0480798161183487	0.0584751466639305	0.0897991696315563	0.0800556701467858	0.0480798161183487	0.069544128997204	0.069002726740077	0.0609673976567935	0.0584751466639305	0.0370108337850752	0.0585913572679305	0.0892376453969711	0.069544128997204	0.0584751466639305	0.080148872742829	0.10086815196483	0.0897991696315563	0.0607684627720193	0.0800321473613834	0.069544128997204	0.110537888588066	0.381264947034976	1.15256384117547	1.15033248322921	0.291333843449427	0.547596791546125	0.561413047383677	0.020338433754892	0.0116397581796619	0.0112679606461869	0.020338433754892	0.0225272004098457	0.0332545184066698	0.0332545184066698	0.0332545184066698	0.141396583275	0.0464470081467763	0.151833372160626	0.0568403380990078	0.0120596755486481	0.0119630094474299	0.0233946223914367	0.0225272004098457
"R23"	0.0706213860763053	0.0816432208974628	0.0813736756735021	0.0595095713517914	0.0615242283086089	0.11166528624377	0.100862827861465	0.0905893625425956	0.100862827861465	0.0810626747873835	0.0810214342955193	0.0918149943262016	0.102332505671643	0.091938013214892	0.0292738100569376	0.0811355548325872	0.0919290362440496	0.0812958314061096	0.010920669440011	0.0704171733003218	0.091938013214892	0.0292738100569376	1.0380196001482	0.0616293718748345	0.0507094732771824	0.0812958314061096	0.0812958314061096	0.0598189276940006	0.0706213860763053	0.0704933730238049	0.0811265778617449	0.102107103944954	0.0811265778617449	0.0812958314061096	0.0706213860763053	0.0919290362440496	0.0183531406169266	0.0400762684392424	0.0400762684392424	0.0598189276940006	0.0915300472893383	0.081190687839884	0.0400762684392424	0.0706213860763053	0.0706407558183099	0.0629620605311876	0.0598189276940006	0.0292738100569376	0.050645570202821	0.0911534794400845	0.0706213860763053	0.0598189276940006	0.0812545909142453	0.102332505671643	0.0915300472893383	0.0719899978154623	0.0812958314061096	0.0706213860763053	0.112359407249983	0.372084677612719	1.1419731939421	0.679508320711798	0.296512370272341	0.556020303184711	1.02702621996659	0.0224457034277959	0.0118047849847974	0.0114870491938073	0.0224457034277959	0.0229556737958663	0.0338606648932067	0.0338606648932067	0.0338606648932067	0.141776064505867	0.0472985858168105	0.152667692140581	0.0577970523755193	0.0122464831346194	0.0122060513510253	0.0240485069429095	0.0229556737958663
"R24"	0.0694210100844162	0.0802555029877644	0.0728253614606123	0.0486100373454032	0.0687108946163778	0.107659636819556	0.0911389404102692	0.0822601497611912	0.0911389404102692	0.080650444213337	0.0738614027813086	0.0899196184990336	0.108766571221986	0.0981116849617498	0.0277126739007635	0.0815909885524626	0.0979449817522026	0.0870775166343236	0.0138646646071688	0.0726936163162972	0.0981116849617498	0.0277126739007635	0.0246517487499338	1.07627377717798	0.0551008354279297	0.0870775166343236	0.0870775166343236	0.052900313675129	0.0694210100844162	0.0705568202250364	0.0814242853429153	0.102874496434316	0.0814242853429153	0.0870775166343236	0.0694210100844162	0.0979449817522026	0.0138480092935947	0.0442333703100507	0.0442333703100507	0.052900313675129	0.0922458748126985	0.0795146340727168	0.0442333703100507	0.0694210100844162	0.0634949903972438	0.0673034876535565	0.052900313675129	0.0277126739007635	0.0543269942983513	0.0919286657696168	0.0694210100844162	0.052900313675129	0.0802884752022951	0.108766571221986	0.0922458748126985	0.0722039824103352	0.0870775166343236	0.0694210100844162	0.119270951648687	0.569046209653227	0.861653911601449	0.862690242223836	0.490458515275206	0.735177127365795	0.564195282719929	0.0214069023308463	0.0115610938070186	0.0115733808488606	0.0214069023308463	0.0237464950495337	0.0312722252742662	0.0312722252742662	0.0312722252742662	0.144899534905053	0.0490407481218942	0.14579679094212	0.0601199414987951	0.0120383254481647	0.0109238042190918	0.0235437260491441	0.0237464950495337
"R25"	0.0686684225379464	0.079385459581441	0.0701240615662067	0.0499558071122259	0.0679354010667523	0.105969646020614	0.0880182838829142	0.077627299339626	0.0880182838829142	0.071538209327451	0.0900582882500993	0.0888951094906757	0.120571871884831	0.0900515113200916	0.0293422799319868	0.0721001491823914	0.108950293605959	0.0795493186106287	0.0146608176191123	0.068847812468086	0.0900515113200916	0.0293422799319868	0.0253547366385912	0.0688760442849121	1.07669461706502	0.0795493186106287	0.0795493186106287	0.0507170604002463	0.0686684225379464	0.0615979564729286	0.0909989314682591	0.112935882256158	0.0909989314682591	0.0795493186106287	0.0686684225379464	0.108950293605959	0.0146814623128745	0.047293642069687	0.047293642069687	0.0507170604002463	0.102620509747131	0.0786086753924689	0.047293642069687	0.0686684225379464	0.0601541939555975	0.0563536277154053	0.0507170604002463	0.0293422799319868	0.0572338949242095	0.0809022747793058	0.0686684225379464	0.0507170604002463	0.098069397533277	0.120571871884831	0.102620509747131	0.0591659154803215	0.0795493186106287	0.0686684225379464	0.110475215195877	0.618324695854117	0.913513210578857	0.912228651855879	0.302247113130063	0.546965869507742	0.557382103676315	0.0188555400942858	0.0114293712202297	0.0127052867538178	0.0188555400942859	0.0214492425626413	0.0304010784757171	0.0304010784757171	0.0304010784757171	0.392012999937741	0.0466764120420572	0.14358143012088	0.0645643237715083	0.0119078189372161	0.010518609234931	0.0209714079007805	0.0214492425626413
"R26"	0.0697924551491561	0.0806849192475793	0.0745102940667307	0.0506195642961184	0.0662132768410165	0.10859454420519	0.0930719916566634	0.0841893653117044	0.0930719916566634	0.0809842264890674	0.0752843484391538	0.0904390465934956	0.107938934734324	0.0973261932011042	0.0266773824537945	0.0818036406525779	0.0971582213419332	0.0863252772705015	0.0133394520603231	0.0724934371988979	0.0973261932011042	0.0266773824537945	0.0270986104687032	0.0725645971952697	0.0530328790737525	1.0863252772705	0.0863252772705015	0.0542699026006298	0.0697924551491561	0.0708027247219752	0.081635668793407	0.10307269510321	0.081635668793407	0.0863252772705015	0.0697924551491561	0.0971582213419332	0.0133379303934714	0.0421999350023207	0.0421999350023207	0.0542699026006298	0.0924163821857978	0.0799739569162483	0.0421999350023207	0.0697924551491561	0.0650700344040425	0.0682649261319165	0.0542699026006298	0.0266773824537945	0.0523814367694129	0.0921205270857202	0.0697924551491561	0.0542699026006298	0.0806253992205879	0.107938934734324	0.0924163821857978	0.0740448049792553	0.0863252772705015	0.0697924551491561	0.118423793026637	0.534665698893683	0.829915668927108	0.830010350420103	0.45924505892626	0.706960714770849	0.718613292817662	0.021931067715536	0.0116278774191637	0.0115956781991111	0.021931067715536	0.0236864470708278	0.0318006525432682	0.0318006525432682	0.0318006525432682	0.144439254285757	0.0488929596915674	0.147066136635775	0.0598928521799489	0.0121027378871369	0.0111765441100096	0.0240002928964726	0.0236864470708278
"R27"	0.0697924551491561	0.0806849192475793	0.0745102940667307	0.0506195642961184	0.0662132768410165	0.10859454420519	0.0930719916566634	0.0841893653117044	0.0930719916566634	0.0809842264890674	0.0752843484391538	0.0904390465934956	0.107938934734324	0.0973261932011042	0.0266773824537945	0.0818036406525779	0.0971582213419332	0.0863252772705015	0.0133394520603231	0.0724934371988979	0.0973261932011042	0.0266773824537945	0.0270986104687032	0.0725645971952697	0.0530328790737525	0.0863252772705015	1.0863252772705	0.0542699026006298	0.0697924551491561	0.0708027247219752	0.081635668793407	0.10307269510321	0.081635668793407	0.0863252772705015	0.0697924551491561	0.0971582213419332	0.0133379303934714	0.0421999350023207	0.0421999350023207	0.0542699026006298	0.0924163821857978	0.0799739569162483	0.0421999350023207	0.0697924551491561	0.0650700344040425	0.0682649261319165	0.0542699026006298	0.0266773824537945	0.0523814367694129	0.0921205270857202	0.0697924551491561	0.0542699026006298	0.0806253992205879	0.107938934734324	0.0924163821857978	0.0740448049792553	0.0863252772705015	0.0697924551491561	0.118423793026637	0.534665698893683	0.829915668927108	0.830010350420103	0.45924505892626	0.706960714770849	0.718613292817662	0.021931067715536	0.0116278774191637	0.0115956781991111	0.021931067715536	0.0236864470708278	0.0318006525432682	0.0318006525432682	0.0318006525432682	0.144439254285757	0.0488929596915674	0.147066136635775	0.0598928521799489	0.0121027378871369	0.0111765441100096	0.0240002928964726	0.0236864470708278
"R28"	0.0706908615410357	0.0817235393537985	0.0814065462609576	0.0550782900829032	0.0659726546779065	0.111742667217208	0.100907213247996	0.0906409635064833	0.100907213247996	0.0811306548756374	0.0810606956147976	0.0918844612915316	0.102464961171336	0.0920598958184818	0.0292375733319653	0.08122444184927	0.092048887000014	0.0814048539009448	0.0146075712919985	0.0660664814681197	0.0920598958184818	0.0292375733319653	0.0299094638470003	0.0661253920939112	0.0507170604002463	0.0814048539009448	0.0814048539009448	1.05985540757182	0.0706908615410357	0.070569399931733	0.0812134330308022	0.102218052793702	0.0812134330308022	0.0814048539009448	0.0706908615410357	0.092048887000014	0.0146300020399667	0.0400730273011771	0.0400730273011771	0.0598554075718239	0.0916295072021239	0.0812521164849401	0.0400730273011771	0.0706908615410357	0.071047984233579	0.0671319745535214	0.0598554075718239	0.0292375733319653	0.0506342822450815	0.0912543637141488	0.0706908615410357	0.0598554075718239	0.0813348946401049	0.102464961171336	0.0916295072021239	0.0721173825344271	0.0814048539009448	0.0706908615410357	0.112505891854682	0.37322119227285	0.910311238042375	0.908915547057687	0.297610898886364	0.783961257677726	0.797927449922863	0.0224714455452834	0.0118137164517684	0.0114995309392914	0.0224714455452834	0.0229832930915731	0.03387838970252	0.03387838970252	0.03387838970252	0.141920441320923	0.0473557418557201	0.152551460300841	0.0578670787295649	0.0122585309030698	0.0122109819391436	0.0248723925816781	0.0229832930915731
"R29"	0.073056801024948	0.0844587295086104	0.0774448702200018	0.0525847112009258	0.0691639884378498	0.113288822465748	0.0967847106736287	0.0863197284254976	0.0967847106736287	0.0776839578943409	0.0776027873796577	0.0944196238654195	0.104754060414208	0.0943254973717016	0.0278176515988816	0.0778213855795822	0.0943639208183435	0.0837509461789874	0.0138990332629306	0.0693458446396116	0.0943254973717016	0.0278176515988816	0.0282485544305221	0.0694210100844162	0.0549347380303572	0.0837509461789874	0.0837509461789874	0.0565526892328285	1.07305680102495	0.0672468343868679	0.0778598090262241	0.0983970628305294	0.0778598090262241	0.0837509461789874	0.073056801024948	0.0943639208183435	0.013918618335951	0.0443217633910011	0.0443217633910011	0.0565526892328285	0.0882499486220883	0.083493924532421	0.0443217633910011	0.073056801024948	0.0671736359249328	0.0639491627430212	0.0565526892328285	0.0278176515988816	0.054758886898474	0.0877106509141197	0.073056801024948	0.0565526892328285	0.0836697756643041	0.104754060414208	0.0882499486220883	0.0691962219806553	0.0837509461789874	0.073056801024948	0.114604902302103	0.568474961728558	0.866047363125839	0.864828736360129	0.297059587612205	0.736260745345873	0.748341107160938	0.0214776840946623	0.0121396659255539	0.0110696695684346	0.0214776840946623	0.0227375739191686	0.0331054421481413	0.0331054421481413	0.0331054421481412	0.141506328524748	0.0469980053009523	0.150758450663499	0.0577229977548012	0.0126688094262915	0.0116167305330003	0.0236021037602317	0.0227375739191686
