"Symplocos_prunifolia"	"Cleyera_japonica"	"Eurya_japonica"	"Schefflera_octophylla"	"Myrsine_sguinii"	"Daphniphyllum_teijsmannii"	"Myrica_rubra"	"Ardisia_sieboldii"	"Litsea_acuminata"	"Vaccinium_bracteatum"	"Neolitsea_aciculata"	"Persea_thunbergii"	"Diospyros_morrisiana"	"Prunus_jamasakura"	"Taxillus_yadoriki"	"Hypsipetes_amaurotis"	"Turdus_pallidus"	"Sphenurus_formosae"	"Zosterops_japonica"	"Columba_janthina"	"Turdus_chrysolaus"	"Ficedula_narcissina"	"Turdus_dauma"
"Prunus_jamasakura"	0.577574413511177	0.579350556711218	0.414696922913846	0.422292821732776	0.335851513091418	0.340138310083836	0.334078775132941	0.252580472530289	0.168792056669156	0.0837884158611332	0.168792056669156	0.168792056669156	0.0788454098224275	1.16879205666916	0.168792056669156	2.43810748522114	0.651687678919925	0.438030054569042	0.462616892006275	0.384183593961591	0.188677655051827	0.0866361620266766	0.0869025835066828
"Taxillus_yadoriki"	0.577574413511177	0.579350556711218	0.414696922913846	0.422292821732776	0.335851513091418	0.340138310083836	0.334078775132941	0.252580472530289	0.168792056669156	0.0837884158611332	0.168792056669156	0.168792056669156	0.0788454098224275	0.168792056669156	1.16879205666916	2.43810748522114	0.651687678919925	0.438030054569042	0.462616892006275	0.384183593961591	0.188677655051827	0.0866361620266766	0.0869025835066828
"Hypsipetes_amaurotis"	0.641749348345753	0.643722840790243	0.460774358793162	0.469214246369752	0.373168347879354	0.377931455648707	0.371198639036601	0.280644969478099	0.187546729632395	0.0930982398457035	0.187546729632395	0.187546729632395	0.0876060109138084	0.187546729632395	0.187546729632395	2.70900831691238	0.724097421022139	0.486700060632269	0.514018768895861	0.426870659957323	0.209641838946475	0.0962624022518629	0.0965584261185364
"Turdus_pallidus"	0.735405673034217	0.739390086923675	0.550271899995253	0.547793049193061	0.458492523999335	0.268252772218773	0.274178141035348	0.349442811742381	0.0930982398457035	0.256344571896677	0.0930982398457035	0.0930982398457035	0.0917793759959184	0.0930982398457035	0.0930982398457035	1.34475235332683	1.99379111475194	0.509885422199547	0.605831734760855	0.396891223083226	0.190786682620765	0.110310850955133	0.110908513038551
"Sphenurus_formosae"	0.810817178476894	0.820286345518492	0.608668184037531	0.379357542888951	0.278478038052986	0.281174191094755	0.518675661734318	0.179385386909727	0.0876060109138084	0.0917793759959184	0.0876060109138084	0.0876060109138084	0.330190145984545	0.0876060109138084	0.0876060109138084	1.2654201576439	0.713839591079366	1.83438969991414	0.550514728573662	0.44835335482651	0.205974834099961	0.121622576771534	0.123042951827774
"Zosterops_japonica"	0.798882666484583	0.803332780466683	0.599341865232262	0.595790203960422	0.500249214089003	0.279756009549576	0.287157019415933	0.201573090658209	0.092523378401255	0.109049712256954	0.092523378401255	0.092523378401255	0.0990926511432592	0.092523378401255	0.092523378401255	1.33644879912924	0.848164428665197	0.550514728573662	1.65931179683774	0.42462662165075	0.20375920283756	0.119832399972687	0.120499917070003
"Columba_janthina"	0.576229491394918	0.86146669927469	0.381766918391507	0.644289190036642	0.280887413555542	0.576119266636594	0.560327179807462	0.185346423684124	0.0960458984903977	0.089300525193726	0.0960458984903977	0.0960458984903977	0.100879504835965	0.0960458984903977	0.0960458984903977	1.3873296448613	0.694559640395646	0.560441693533137	0.530783277063438	1.61511900658266	0.259270203700216	0.0864344237092377	0.129220004891203
"Turdus_chrysolaus"	1.16617162949615	0.556352304037271	0.364573151327142	0.388556067647257	0.27188447598216	0.855175727378036	0.303699094535993	0.180192834705258	0.0943388275259137	0.0858540071793441	0.0943388275259137	0.0943388275259137	0.0926886753449823	0.0943388275259137	0.0943388275259137	1.36267195315209	0.667753389172676	0.514937085249902	0.5093980070939	0.518540407400432	1.43147846263783	0.174925744424422	0.0834528456055907
"Ficedula_narcissina"	1.68862263229835	0.556088310166947	0.403225406956095	0.371556069200029	0.293765087861715	0.32186031334697	0.273887462459371	0.185915927886296	0.0866361620266766	0.0992797658596193	0.0866361620266766	0.0866361620266766	0.109460319094381	0.0866361620266766	0.0866361620266766	1.25141122927422	0.772175956685928	0.60811288385767	0.599161999863437	0.345737694836951	0.349851488848844	1.25329339484475	0.0834132465250421
"Turdus_dauma"	0.556088310166947	1.64416974757394	0.405908827249378	0.411468175006464	0.295170170604381	0.278308148953798	0.313939244553762	0.186720245241379	0.0869025835066828	0.0998176617346962	0.0869025835066828	0.0869025835066828	0.110738656644996	0.0869025835066828	0.0869025835066828	1.25525953954097	0.776359591269859	0.615214759138869	0.602499585350013	0.516880019564814	0.166905691211181	0.0834132465250421	1.24662546213609
