"Neolitsea_dealbata"	"Ficus_destruens"	"Linociera_ramiflora"	"Litsea_leefeana"	"Tieghemopanax_elegans"	"Tieghemopanax_murrayi"	"Archontophoenix_alexandrae"	"Canarium_australianum"	"Cissus_hypoglauca"	"Cryptocarya_hypospodia"	"Cryptocarya_mackinnoniana"	"Cryptocarya_sp1_M_SD_007"	"Dysoxylum_micranthum"	"Elaeocarpus_grahamii"	"Elaeocarpus_largiflorens"	"Endiandra_hypotephra"	"Endiandra_muelleri"	"Ficus_virens"	"Kissodendron_australianum"	"Litsea_bindoniana"	"Myristica_muelleri"	"Notothixos_subarueus"	"Pothos_loureirii"	"Aceratium_megalospermun"	"Antirhea_tenuiflora"	"Cinnamomun_laubatii"	"Cissus_sterculifolius"	"Citronella_emythii"	"Dysoxylum_oppositifolium"	"Elaeocarpus_grandis"	"Eugenia_johnsonii"	"Eugenia_sp1_M_SD_007"	"Ficus_leptoclada"	"Flagellaria_sp1_M_SD_007"	"Glochidion_ferdinandii"	"Gomphandra_australiana"	"Hakea_laurina"	"Piper_sp1_M_SD_007"	"Symplocos_etawellii"	"Terminalia_sericocarpa"	"Tetrasynandra_laxiflora"	"Alphitonia_whitei"	"Breynia_stipitata"	"Calamus_sp1_M_SD_007"	"Cananga_odorata"	"Canthium_coprosmoides"	"Clerodendrum_traceyanum"	"Dendrophthoe_falcata"	"Dysoxylum_sp1_M_SD_007"	"Elaeocarpus_arnhemicus"	"Embelia_sp1_M_SD_007"	"Euodia_xanthoxyloides"	"Freycinetia_excelsa"	"Ganophyllum_faloatum"	"Gmelina_fasciculiflora"	"Helicia_nortoniana"	"Hibbertia_scandens"	"Homalanthus_populifolius"	"Hypaerpa_decumbens"	"Lantana_camara"	"Litsea_glutinosa"	"Melia_asederach"	"Morinda_jasminioides"	"Pilidiostigma_tropicum"	"Planchonella_obovata"	"Planchonella_obovoidea"	"Planchonella_xerocarpa"	"Rauwenhoffia_leichardtii"	"Solanum_torvum"	"Solanum_viride"	"Strychnos_colubrina"	"Symplocos_paucistamineus"	"Ptilinopus_magnificus"	"Ptilinopus_superbus"	"Macropygia_amboinensis"	"Ptilinopus_regina"	"Ducula_spilorrhoa"	"Columba_leucomela"	"Lopholaimus_antarcticus"
"Neolitsea_dealbata"	1.20426650776718	0.114773340597709	0.114773340597709	0.171342292504724	0.127576664205759	0.127576664205759	0.0946524489433067	0.0733316849816531	0.0861350085897023	0.0733316849816531	0.0728914977085622	0.129900636888667	0.0861350085897023	0.0861350085897023	0.0946524489433067	0.0946524489433067	0.0946524489433067	0.0733316849816531	0.0861350085897023	0.0861350085897023	0.0733316849816531	0.0861350085897023	0.0861350085897023	0.0593724724097886	0.0532107933272504	0.103452379741331	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0593724724097886	0.0468834278343164	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0532107933272504	0.0264482571473367	0.0329242152624519	0.0264482571473367	0.0267625361799137	0.0264482571473367	0.0264482571473367	0.0414416556160563	0.0267625361799137	0.0264482571473367	0.0264482571473367	0.0329242152624519	0.0329242152624519	0.0414416556160563	0.0267625361799137	0.0329242152624519	0.0329242152624519	0.0329242152624519	0.0267625361799137	0.0329242152624519	0.0201208916544028	0.0267625361799137	0.0267625361799137	0.0264482571473367	0.0267625361799137	0.0267625361799137	0.0329242152624519	0.0264482571473367	0.0329242152624519	0.0329242152624519	0.0267625361799137	0.0264482571473367	1.42733526292873	1.41057371452462	0.804814150859935	0.552555408214084	0.178852370261358	0.340843749161854	0.0218674493125686
"Ficus_destruens"	0.143466675747137	1.16249672436937	0.162496724369373	0.1254117730482	0.120744364863198	0.120744364863198	0.102689462164261	0.116566594717167	0.0748142352109927	0.116566594717167	0.0777525102904876	0.0794816433959949	0.0748142352109927	0.0748142352109927	0.102689462164261	0.102689462164261	0.102689462164261	0.116566594717167	0.0748142352109927	0.0748142352109927	0.116566594717167	0.0748142352109927	0.0748142352109927	0.0461989799084118	0.0567593325120559	0.0513375661865199	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0461989799084118	0.0884225175076925	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.028144077209475	0.0180549026989368	0.028144077209475	0.0286152553025809	0.028144077209475	0.028144077209475	0.0459301296522052	0.0286152553025809	0.028144077209475	0.028144077209475	0.0180549026989368	0.0180549026989368	0.0459301296522052	0.0286152553025809	0.0180549026989368	0.0180549026989368	0.0180549026989368	0.0286152553025809	0.0180549026989368	0.0598072622051116	0.0286152553025809	0.0286152553025809	0.028144077209475	0.0286152553025809	0.0286152553025809	0.0180549026989368	0.028144077209475	0.0180549026989368	0.0180549026989368	0.0286152553025809	0.028144077209475	1.52614694947098	1.501017451172	0.44134206597401	0.612401728696069	0.531620108489881	0.100988048373062	0.0233257530871463
"Linociera_ramiflora"	0.143466675747137	0.162496724369373	1.16249672436937	0.1254117730482	0.120744364863198	0.120744364863198	0.102689462164261	0.116566594717167	0.0748142352109927	0.116566594717167	0.0777525102904876	0.0794816433959949	0.0748142352109927	0.0748142352109927	0.102689462164261	0.102689462164261	0.102689462164261	0.116566594717167	0.0748142352109927	0.0748142352109927	0.116566594717167	0.0748142352109927	0.0748142352109927	0.0461989799084118	0.0567593325120559	0.0513375661865199	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0461989799084118	0.0884225175076925	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.0567593325120559	0.028144077209475	0.0180549026989368	0.028144077209475	0.0286152553025809	0.028144077209475	0.028144077209475	0.0459301296522052	0.0286152553025809	0.028144077209475	0.028144077209475	0.0180549026989368	0.0180549026989368	0.0459301296522052	0.0286152553025809	0.0180549026989368	0.0180549026989368	0.0180549026989368	0.0286152553025809	0.0180549026989368	0.0598072622051116	0.0286152553025809	0.0286152553025809	0.028144077209475	0.0286152553025809	0.0286152553025809	0.0180549026989368	0.028144077209475	0.0180549026989368	0.0180549026989368	0.0286152553025809	0.028144077209475	1.52614694947098	1.501017451172	0.44134206597401	0.612401728696069	0.531620108489881	0.100988048373062	0.0233257530871463
"Litsea_leefeana"	0.214177865630905	0.1254117730482	0.1254117730482	1.19506325735562	0.122869158116263	0.122869158116263	0.103754549840982	0.0782724845321511	0.0757298696002139	0.0782724845321511	0.077555152499908	0.147923968839575	0.0757298696002139	0.0757298696002139	0.103754549840982	0.103754549840982	0.103754549840982	0.0782724845321511	0.0757298696002139	0.0757298696002139	0.0782724845321511	0.0757298696002139	0.0757298696002139	0.0470429360650736	0.0566152613249328	0.119995641049782	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0470429360650736	0.0503441567423586	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0566152613249328	0.0279283277897925	0.0191146082752811	0.0279283277897925	0.0286869335351403	0.0279283277897925	0.0279283277897925	0.0471392885160489	0.0286869335351403	0.0279283277897925	0.0279283277897925	0.0191146082752811	0.0191146082752811	0.0471392885160489	0.0286869335351403	0.0191146082752811	0.0191146082752811	0.0191146082752811	0.0286869335351403	0.0191146082752811	0.0216572232072183	0.0286869335351403	0.0286869335351403	0.0279283277897925	0.0286869335351403	0.0286869335351403	0.0191146082752811	0.0279283277897925	0.0191146082752811	0.0191146082752811	0.0286869335351403	0.0279283277897925	1.52996978854082	1.4895108154556	0.467245980062427	0.628523846880652	0.192508650730829	0.405816477842853	0.0232665457499724
"Tieghemopanax_elegans"	0.159470830257198	0.120744364863198	0.120744364863198	0.122869158116263	1.13641981759403	0.136419817594029	0.0998181454530938	0.0759302637066731	0.0916057164375043	0.0759302637066731	0.0753480058857109	0.0780550569597381	0.0916057164375043	0.0916057164375043	0.0998181454530938	0.0998181454530938	0.0998181454530938	0.0759302637066731	0.0916057164375043	0.0916057164375043	0.0759302637066731	0.0916057164375043	0.0916057164375043	0.0642520223023086	0.055004044296569	0.0504047067983648	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.0642520223023086	0.0482799135452998	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.0276503501613732	0.0366016721409354	0.0276503501613732	0.0273536941351957	0.0276503501613732	0.0276503501613732	0.0448141011565248	0.0273536941351957	0.0276503501613732	0.0276503501613732	0.0366016721409354	0.0366016721409354	0.0448141011565248	0.0273536941351957	0.0366016721409354	0.0366016721409354	0.0366016721409354	0.0273536941351957	0.0366016721409354	0.0209262194101041	0.0273536941351957	0.0273536941351957	0.0276503501613732	0.0273536941351957	0.0273536941351957	0.0366016721409354	0.0276503501613732	0.0366016721409354	0.0366016721409354	0.0273536941351957	0.0276503501613732	1.45886368721044	1.47468534193991	0.894707541222864	0.597521348753664	0.186010839200925	0.10244894516964	0.0226044017657133
"Tieghemopanax_murrayi"	0.159470830257198	0.120744364863198	0.120744364863198	0.122869158116263	0.136419817594029	1.13641981759403	0.0998181454530938	0.0759302637066731	0.0916057164375043	0.0759302637066731	0.0753480058857109	0.0780550569597381	0.0916057164375043	0.0916057164375043	0.0998181454530938	0.0998181454530938	0.0998181454530938	0.0759302637066731	0.0916057164375043	0.0916057164375043	0.0759302637066731	0.0916057164375043	0.0916057164375043	0.0642520223023086	0.055004044296569	0.0504047067983648	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.0642520223023086	0.0482799135452998	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.055004044296569	0.0276503501613732	0.0366016721409354	0.0276503501613732	0.0273536941351957	0.0276503501613732	0.0276503501613732	0.0448141011565248	0.0273536941351957	0.0276503501613732	0.0276503501613732	0.0366016721409354	0.0366016721409354	0.0448141011565248	0.0273536941351957	0.0366016721409354	0.0366016721409354	0.0366016721409354	0.0273536941351957	0.0366016721409354	0.0209262194101041	0.0273536941351957	0.0273536941351957	0.0276503501613732	0.0273536941351957	0.0273536941351957	0.0366016721409354	0.0276503501613732	0.0366016721409354	0.0366016721409354	0.0273536941351957	0.0276503501613732	1.45886368721044	1.47468534193991	0.894707541222864	0.597521348753664	0.186010839200925	0.10244894516964	0.0226044017657133
"Archontophoenix_alexandrae"	0.157754081572178	0.136919282885681	0.136919282885681	0.138339399787976	0.133090860604125	0.133090860604125	1.11367617881992	0.0833841893490103	0.0795557670674539	0.0833841893490103	0.0823850483332216	0.0848043062513046	0.0795557670674539	0.0795557670674539	0.113676178819923	0.113676178819923	0.113676178819923	0.0833841893490103	0.0795557670674539	0.0795557670674539	0.0833841893490103	0.0795557670674539	0.0795557670674539	0.0494391571401953	0.0601410852832518	0.0547798308953114	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0494391571401953	0.0533597139930172	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0601410852832518	0.0300244753559932	0.0194146817842021	0.0300244753559932	0.0301166099272586	0.0300244753559932	0.0300244753559932	0.0535350935366711	0.0301166099272586	0.0300244753559932	0.0300244753559932	0.0194146817842021	0.0194146817842021	0.0535350935366711	0.0301166099272586	0.0194146817842021	0.0194146817842021	0.0194146817842021	0.0301166099272586	0.0194146817842021	0.0232431040657586	0.0301166099272586	0.0301166099272586	0.0300244753559932	0.0301166099272586	0.0301166099272586	0.0194146817842021	0.0300244753559932	0.0194146817842021	0.0194146817842021	0.0301166099272586	0.0300244753559932	1.60621919612046	1.60130535231964	0.474581110280497	0.713801247155615	0.206605369473409	0.109614315413568	0.0247155144999665
"Canarium_australianum"	0.122219474969422	0.155422126289557	0.155422126289557	0.104363312709535	0.101240351608897	0.101240351608897	0.0833841893490103	1.13278856619182	0.0786067915111583	0.132788566191818	0.0832200400702345	0.0817297526117957	0.0786067915111583	0.0786067915111583	0.0833841893490103	0.0833841893490103	0.0833841893490103	0.132788566191818	0.0786067915111583	0.0786067915111583	0.132788566191818	0.0786067915111583	0.0786067915111583	0.0479406445798657	0.0607506292512712	0.051645270291817	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0479406445798657	0.102704083871839	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0300844823199786	0.0178561622598871	0.0300844823199786	0.0306661469312926	0.0300844823199786	0.0300844823199786	0.0226335600977391	0.0306661469312926	0.0300844823199786	0.0300844823199786	0.0178561622598871	0.0178561622598871	0.0226335600977391	0.0306661469312926	0.0178561622598871	0.0178561622598871	0.0178561622598871	0.0306661469312926	0.0178561622598871	0.0720379369405463	0.0306661469312926	0.0306661469312926	0.0300844823199786	0.0306661469312926	0.0306661469312926	0.0178561622598871	0.0300844823199786	0.0178561622598871	0.0178561622598871	0.0306661469312926	0.0300844823199786	1.6355278363356	1.60450572373219	0.436483966352795	0.301780801303188	0.640337217249301	0.0932405482689976	0.0249660120210703
"Cissus_hypoglauca"	0.143558347649504	0.0997523136146569	0.0997523136146569	0.100973159466952	0.122140955250006	0.122140955250006	0.0795557670674539	0.0786067915111583	1.10099543314651	0.0786067915111583	0.080014034197199	0.0798276373634533	0.100995433146507	0.100995433146507	0.0795557670674539	0.0795557670674539	0.0795557670674539	0.0786067915111583	0.100995433146507	0.100995433146507	0.0786067915111583	0.100995433146507	0.100995433146507	0.0720113677717282	0.0584102449639553	0.050401457774277	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0720113677717282	0.049180611921982	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0584102449639553	0.0294261795891763	0.0425851881825519	0.0294261795891763	0.028984065374779	0.0294261795891763	0.0294261795891763	0.0211455221034986	0.028984065374779	0.0294261795891763	0.0294261795891763	0.0425851881825519	0.0425851881825519	0.0211455221034986	0.028984065374779	0.0425851881825519	0.0425851881825519	0.0425851881825519	0.028984065374779	0.0425851881825519	0.020196546547203	0.028984065374779	0.028984065374779	0.0294261795891763	0.028984065374779	0.028984065374779	0.0425851881825519	0.0294261795891763	0.0425851881825519	0.0425851881825519	0.028984065374779	0.0294261795891763	1.54581681998821	1.56939624475607	1.0409712666846	0.281940294713315	0.17952485819736	0.0951884106644355	0.0240042102591597
"Cryptocarya_hypospodia"	0.122219474969422	0.155422126289557	0.155422126289557	0.104363312709535	0.101240351608897	0.101240351608897	0.0833841893490103	0.132788566191818	0.0786067915111583	1.13278856619182	0.0832200400702345	0.0817297526117957	0.0786067915111583	0.0786067915111583	0.0833841893490103	0.0833841893490103	0.0833841893490103	0.132788566191818	0.0786067915111583	0.0786067915111583	0.132788566191818	0.0786067915111583	0.0786067915111583	0.0479406445798657	0.0607506292512712	0.051645270291817	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0479406445798657	0.102704083871839	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0607506292512712	0.0300844823199786	0.0178561622598871	0.0300844823199786	0.0306661469312926	0.0300844823199786	0.0300844823199786	0.0226335600977391	0.0306661469312926	0.0300844823199786	0.0300844823199786	0.0178561622598871	0.0178561622598871	0.0226335600977391	0.0306661469312926	0.0178561622598871	0.0178561622598871	0.0178561622598871	0.0306661469312926	0.0178561622598871	0.0720379369405463	0.0306661469312926	0.0306661469312926	0.0300844823199786	0.0306661469312926	0.0306661469312926	0.0178561622598871	0.0300844823199786	0.0178561622598871	0.0178561622598871	0.0306661469312926	0.0300844823199786	1.6355278363356	1.60450572373219	0.436483966352795	0.301780801303188	0.640337217249301	0.0932405482689976	0.0249660120210703
"Cryptocarya_mackinnoniana"	0.12148582951427	0.10367001372065	0.10367001372065	0.103406869999877	0.100464007847615	0.100464007847615	0.0823850483332216	0.0832200400702345	0.080014034197199	0.0832200400702345	1.45470558175727	0.0829568963494618	0.080014034197199	0.080014034197199	0.0823850483332216	0.0823850483332216	0.0823850483332216	0.0832200400702345	0.080014034197199	0.080014034197199	0.0832200400702345	0.080014034197199	0.080014034197199	0.0490152901947653	0.0619350746828061	0.0520205656690894	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0490152901947653	0.0522837093898622	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0619350746828061	0.0309363306803724	0.0180789595143929	0.0309363306803724	0.0309987440024337	0.0309363306803724	0.0309363306803724	0.0204499736504156	0.0309987440024337	0.0309363306803724	0.0309363306803724	0.0180789595143929	0.0180789595143929	0.0204499736504156	0.0309987440024337	0.0180789595143929	0.0180789595143929	0.0180789595143929	0.0309987440024337	0.0180789595143929	0.0212849653874285	0.0309987440024337	0.0309987440024337	0.0309363306803724	0.0309987440024337	0.0309987440024337	0.0180789595143929	0.0309363306803724	0.0180789595143929	0.0180789595143929	0.0309987440024337	0.0309363306803724	1.65326634679646	1.64993763628653	0.441930121462939	0.272666315338874	0.189199692332698	0.0934303185184698	0.436411674527181
