"C._nigrescens"	"H._guatemalensis"	"M._curema"	"D._peruvianus"	"C._trimaculatum"	"L._argentiventris"	"D._latifrons"	"P._sphenops"	"G._maculatus"	"E._picta"	"Cornutushaptor_nigrescens"	"Neotetraonchus_sp."	"Ligophorus_mugilinus"	"Aristocleidus_hastatus"	"Crassicutis_cichlasomae"	"Neoapocreadium_marina"	"Paracryptogonimus_sp."	"Pseudoacanthostomum_panamense"	"Pseudacaenodera_cristata"	"Saccocoelioides_sp."	"Saccocoelioides_sogandaresi"	"Ascocotye_(Phagicola)_longa"	"Centrocestus_formosanus"	"Cladocystis_trifolium"	"Clinostomum_complanatum"	"Diplostomum_(Austrodiplostomum)_compactum"	"Echinochasmus_leopoldinae"	"Haplorchis_sp."	"Metadena_sp."	"Posthodiplostomum_minimum"	"Tylodelphys_sp."	"Parvitaenia_cochlearii"	"Proteocephalus_chamelensis"	"Proteocephalus_sp."	"Contracaecum_sp."	"Hysterothylacium_perezi"	"Gnathostoma_sp."	"Pseudoleptorhynchoides_lamothei"	"Floridosentis_mugilis"	"Neoechinorhynchus_golvani"	"Southwellina_hispida"	"Argulus_sp."	"Ergasilus_sp."
"Cornutushaptor_nigrescens"	1.52484863001458	0.267599256870217	0.26899484008234	0.275740546364917	0.416033801453284	0.418792591266166	0.354594172546658	0.351193261178653	0.416286126503307	0.442758878983037	1.12476034245574	0.0267599256870217	0.0302619195092632	0.0275740546364917	0.0312025351089963	0.0275740546364917	0.162451675669693	0.403644976910241	0.0275740546364917	0.0319134755291992	0.0316073935060788	0.339193718009264	0.0316073935060788	0.0312025351089963	0.182011853097977	0.34415744674455	0.225972544704971	0.0275740546364917	0.0956727183887247	0.0628099286150751	0.0306525377757487	0.0937874727926959	0.0306525377757487	0.124760342455738	0.376885051223219	0.0267599256870217	0.0618739972634967	0.0267599256870217	0.0302619195092632	0.287441683571386	0.255528208042186	0.248622714945239	0.403644976910241
"Neotetraonchus_sp."	0.327065758396932	1.60972582013024	0.274013540925511	0.267901887714005	0.393580142927934	0.362109082139939	0.325528903341836	0.317082678975824	0.437563366309179	0.422270924401755	0.0267599256870217	1.16097258201302	0.03082652335412	0.0267901887714005	0.0295185107195951	0.0267901887714005	0.0593497430796163	0.427343983739655	0.0267901887714005	0.0292976013007652	0.0285374411078242	0.233781584334037	0.0285374411078242	0.0295185107195951	0.312666610780815	0.37125619366749	0.117184785488206	0.0267901887714005	0.226379651878807	0.0580559518274192	0.0292341409201215	0.0913489946940751	0.0292341409201215	0.0267599256870217	0.266371401726631	0.160972582013024	0.0620513933933099	0.160972582013024	0.03082652335412	0.180217248493287	0.150919647192521	0.369757534698514	0.427343983739655
"Ligophorus_mugilinus"	0.369867905113217	0.3082652335412	1.44613293738904	0.2977859013548	0.421784899108084	0.328048914295418	0.350498962911254	0.344754491034879	0.420657484697977	0.449045375817292	0.0302619195092632	0.03082652335412	1.16268995545627	0.02977859013548	0.0316338674331063	0.02977859013548	0.0597863217958508	0.439925137169675	0.02977859013548	0.0315449066620129	0.0310279041931391	0.379574211528968	0.0310279041931391	0.0316338674331063	0.319332321045205	0.378601640372182	0.122359132651003	0.02977859013548	0.0919002369930559	0.0626617716262454	0.031087756787351	0.0941819748017122	0.031087756787351	0.0302619195092632	0.409098613815555	0.03082652335412	0.0626370681396993	0.03082652335412	0.162689955456267	0.185602164030669	0.154057257368656	0.246973262204145	0.439925137169675
"Aristocleidus_hastatus"	0.337016223334899	0.267901887714005	0.264698578982045	1.72126801168163	0.381923993795097	0.312129013224107	0.331819923523922	0.333669636820136	0.380423035004125	0.405991801183198	0.0275740546364917	0.0267901887714005	0.02977859013548	1.17212680116816	0.0286442995346323	0.172126801168163	0.0556656658266614	0.42953845818991	0.172126801168163	0.029863793117153	0.0300302673138122	0.37465665822834	0.0300302673138122	0.0286442995346323	0.171715723881273	0.227547863904594	0.115559726257627	0.172126801168163	0.0834135275868795	0.0586745668484445	0.0281071246972983	0.0865026454397606	0.0281071246972983	0.0275740546364917	0.402748269418509	0.0267901887714005	0.0566388523226076	0.0267901887714005	0.02977859013548	0.170812610801054	0.140948817683901	0.372185813417938	0.42953845818991
"Crassicutis_cichlasomae"	0.381364317998844	0.295185107195951	0.281189932738723	0.286442995346323	1.517473162115	0.353135703165217	0.351001471952338	0.377805479183929	0.43193311096494	0.461310824601894	0.0312025351089963	0.0295185107195951	0.0316338674331063	0.0286442995346323	1.11381048715863	0.0286442995346323	0.0629847483938658	0.396516425406129	0.0286442995346323	0.0315901324757105	0.0340024931265536	0.335215701401664	0.0340024931265536	0.113810487158625	0.270884884351077	0.336281993395786	0.12857737399613	0.0286442995346323	0.093695707326835	0.147812980285179	0.0319369032416696	0.0959220190397505	0.0319369032416696	0.0312025351089963	0.366997914686534	0.0295185107195951	0.0643318865640401	0.0295185107195951	0.0316338674331063	0.272717254592241	0.241127122116531	0.333680022864026	0.396516425406129
"Neoapocreadium_marina"	0.337016223334899	0.267901887714005	0.264698578982045	1.72126801168163	0.381923993795097	0.312129013224107	0.331819923523922	0.333669636820136	0.380423035004125	0.405991801183198	0.0275740546364917	0.0267901887714005	0.02977859013548	0.172126801168163	0.0286442995346323	1.17212680116816	0.0556656658266614	0.429538458189909	0.172126801168163	0.029863793117153	0.0300302673138122	0.374656658228339	0.0300302673138122	0.0286442995346323	0.171715723881273	0.227547863904594	0.115559726257627	0.172126801168163	0.0834135275868795	0.0586745668484445	0.0281071246972983	0.0865026454397606	0.0281071246972983	0.0275740546364917	0.402748269418509	0.0267901887714005	0.0566388523226076	0.0267901887714005	0.02977859013548	0.170812610801054	0.140948817683901	0.372185813417938	0.42953845818991
"Paracryptogonimus_sp."	0.992760240203682	0.296748715398081	0.265716985759337	0.278328329133307	0.419898322625772	0.889083490955572	0.357872834168963	0.353748728699631	0.434779426673535	0.44790503164528	0.0812258378348467	0.0296748715398081	0.0298931608979254	0.0278328329133307	0.0314923741969329	0.0278328329133307	1.16124335202085	0.407799799110669	0.0278328329133307	0.0322085550752067	0.0318373855829668	0.298107413384859	0.0318373855829668	0.0314923741969329	0.186886228593523	0.347758411122131	0.225289292679022	0.0278328329133307	0.142300842726325	0.0633297597798997	0.0310088098831348	0.0958258219588566	0.0310088098831348	0.0812258378348467	0.378124927570861	0.0296748715398081	0.0636172668836498	0.0296748715398081	0.0298931608979254	0.288561548176638	0.256352993101431	0.296680800377897	0.407799799110669
"Pseudoacanthostomum_panamense"	0.493343860668072	0.427343983739656	0.391044566373045	0.42953845818991	0.528688567208172	0.457727357012329	0.457975232381935	0.459652294877242	0.529275045029142	0.562252739783658	0.0403644976910241	0.0427343983739656	0.0439925137169675	0.042953845818991	0.0396516425406129	0.042953845818991	0.0815599598221337	1.41209965578051	0.042953845818991	0.0412177709143742	0.0413687065389518	0.328169795275437	0.0413687065389518	0.0396516425406129	0.246217143600436	0.327928039047147	0.16414643727546	0.042953845818991	0.123625488882261	0.0810203490795646	0.0389251896773302	0.11983858896889	0.0389251896773302	0.0403644976910241	0.369365257406547	0.0427343983739656	0.0786208180545158	0.0427343983739656	0.0439925137169675	0.241050191331637	0.199832420417262	0.327742644372521	0.412099655780512
"Pseudacaenodera_cristata"	0.337016223334899	0.267901887714005	0.264698578982045	1.72126801168163	0.381923993795097	0.312129013224107	0.331819923523922	0.333669636820136	0.380423035004125	0.405991801183198	0.0275740546364917	0.0267901887714005	0.02977859013548	0.172126801168163	0.0286442995346323	0.172126801168163	0.0556656658266614	0.42953845818991	1.17212680116816	0.029863793117153	0.0300302673138122	0.37465665822834	0.0300302673138122	0.0286442995346323	0.171715723881273	0.227547863904594	0.115559726257627	0.172126801168163	0.0834135275868795	0.0586745668484445	0.0281071246972983	0.0865026454397606	0.0281071246972983	0.0275740546364917	0.402748269418509	0.0267901887714005	0.0566388523226076	0.0267901887714005	0.02977859013548	0.170812610801054	0.140948817683901	0.372185813417938	0.42953845818991
"Saccocoelioides_sp."	0.390053589801324	0.292976013007652	0.280399170329003	0.29863793117153	0.421201766342806	0.361151495791269	1.39876291439775	0.356398167139222	0.45280978316437	0.484451274118235	0.0319134755291992	0.0292976013007652	0.0315449066620129	0.029863793117153	0.0315901324757105	0.029863793117153	0.0644171101504134	0.412177709143742	0.029863793117153	1.1258886622958	0.03207583504253	0.350376473221762	0.03207583504253	0.0315901324757105	0.285820970833645	0.256425253730791	0.222381607488741	0.029863793117153	0.0957619696593072	0.0636659675182404	0.0335389343620316	0.193388330395157	0.0335389343620316	0.0319134755291992	0.382880107842977	0.0292976013007652	0.0674996680993594	0.0292976013007652	0.0315449066620129	0.289395573021281	0.163506910725483	0.34871932695253	0.412177709143742
"Saccocoelioides_sogandaresi"	0.386312587296518	0.285374411078242	0.275803592827903	0.300302673138122	0.453366575020714	0.356304196220609	0.356398167139222	1.50349511412478	0.396973354867877	0.422511433549173	0.0316073935060788	0.0285374411078242	0.0310279041931391	0.0300302673138122	0.0340024931265536	0.0300302673138122	0.0636747711659336	0.413687065389518	0.0300302673138122	0.03207583504253	1.13531456027123	0.353082246621839	0.13531456027123	0.0340024931265536	0.184667466638542	0.351580963033176	0.231065166479694	0.0300302673138122	0.0903778203827698	0.169317053397784	0.0292507915534043	0.091099628211025	0.0292507915534043	0.0316073935060788	0.385149624281694	0.0285374411078242	0.059023793168495	0.0285374411078242	0.0310279041931391	0.188776892503512	0.156701057460982	0.3510517676903	0.413687065389518
"Ascocotye_(Phagicola)_longa"	0.518212624736376	0.292226980417546	0.421749123921075	0.468320822785424	0.55869283566944	0.356973762167297	0.486633990585781	0.490392009196998	0.550239294642309	0.593400661140912	0.042399214751158	0.0292226980417546	0.047446776441121	0.0468320822785424	0.041901962675208	0.0468320822785424	0.0745268533462148	0.410212244094296	0.0468320822785424	0.0437970591527203	0.0441352808277299	1.34886190745749	0.0441352808277298	0.041901962675208	0.244718027641809	0.319583102663034	0.162459193326665	0.0468320822785424	0.102618283734985	0.0860372435029378	0.0410815842328324	0.126146590483726	0.0410815842328324	0.042399214751158	0.380989546052542	0.0292226980417546	0.0823495313310056	0.0292226980417546	0.047446776441121	0.242575406505149	0.198778347352428	0.320366252902017	0.410212244094296
"Centrocestus_formosanus"	0.386312587296518	0.285374411078242	0.275803592827903	0.300302673138122	0.453366575020714	0.356304196220609	0.356398167139222	1.50349511412478	0.396973354867877	0.422511433549173	0.0316073935060788	0.0285374411078242	0.0310279041931391	0.0300302673138122	0.0340024931265536	0.0300302673138122	0.0636747711659336	0.413687065389518	0.0300302673138122	0.03207583504253	0.13531456027123	0.353082246621839	1.13531456027123	0.0340024931265536	0.184667466638542	0.351580963033175	0.231065166479694	0.0300302673138122	0.0903778203827698	0.169317053397784	0.0292507915534043	0.091099628211025	0.0292507915534043	0.0316073935060788	0.385149624281694	0.0285374411078242	0.059023793168495	0.0285374411078242	0.0310279041931391	0.188776892503512	0.156701057460982	0.3510517676903	0.413687065389518
"Cladocystis_trifolium"	0.381364317998844	0.295185107195951	0.281189932738723	0.286442995346323	1.517473162115	0.353135703165217	0.351001471952338	0.377805479183929	0.43193311096494	0.461310824601894	0.0312025351089963	0.0295185107195951	0.0316338674331063	0.0286442995346323	0.113810487158625	0.0286442995346323	0.0629847483938658	0.396516425406129	0.0286442995346323	0.0315901324757105	0.0340024931265536	0.335215701401664	0.0340024931265536	1.11381048715863	0.270884884351077	0.336281993395786	0.12857737399613	0.0286442995346323	0.093695707326835	0.147812980285179	0.0319369032416696	0.0959220190397505	0.0319369032416696	0.0312025351089963	0.366997914686534	0.0295185107195951	0.0643318865640401	0.0295185107195951	0.0316338674331063	0.272717254592241	0.241127122116531	0.333680022864026	0.396516425406129
"Clinostomum_complanatum"	0.370764885940324	0.521111017968024	0.473084920066971	0.286192873135456	0.60196640966906	0.355112229794572	0.529298094136381	0.341976790071374	0.607632534512058	0.649702349968941	0.0303353088496629	0.0521111017968024	0.0532220535075342	0.0286192873135456	0.0451474807251795	0.0286192873135456	0.0622954095311743	0.410361906000726	0.0286192873135456	0.0476368284722742	0.0307779111064236	0.326290703522413	0.0307779111064236	0.0451474807251795	1.28866929804958	0.334105790214907	0.140710149109872	0.0286192873135456	0.129643642566718	0.0759253918316032	0.0449793934593882	0.138188662020067	0.0449793934593882	0.0303353088496629	0.358250804203924	0.0521111017968024	0.0905518335477926	0.0521111017968024	0.0532220535075342	0.245631552276421	0.197994723804146	0.326804543643529	0.410361906000726
"Diplostomum_(Austrodiplostomum)_compactum"	0.525796099193063	0.464070242084362	0.420668489302425	0.284434829880743	0.560469988992977	0.487999132638489	0.35614618573721	0.488306893101633	0.557439704015365	0.591510540316893	0.0430196808430688	0.0464070242084362	0.0473252050465228	0.0284434829880742	0.0420352491744732	0.0284434829880743	0.0869396027805328	0.409910048808934	0.0284434829880743	0.0320531567163489	0.0439476203791469	0.319583102663034	0.0439476203791469	0.0420352491744732	0.25057934266118	1.34941340910451	0.162940379876029	0.0284434829880743	0.132134923947053	0.0859828695536201	0.0409507297142464	0.114811864231748	0.0409507297142464	0.0430196808430688	0.363503024600498	0.0464070242084362	0.0827587075153988	0.0464070242084362	0.0473252050465228	0.243786716186754	0.211733559470405	0.319565162919342	0.409910048808934
"Echinochasmus_leopoldinae"	0.690471664376302	0.292961963720514	0.271909183668895	0.288899315644067	0.428591246653766	0.623905668480756	0.617726687468725	0.641847684665816	0.429835497844829	0.450693192739492	0.0564931361762429	0.0292961963720514	0.0305897831627507	0.0288899315644066	0.0321443434990325	0.0288899315644067	0.112644646339511	0.410366093188649	0.0288899315644067	0.0555954018721852	0.0577662916199234	0.32491838665333	0.0577662916199234	0.0321443434990325	0.211065223664808	0.325880759752058	1.22600633983162	0.0288899315644067	0.117685368873682	0.0899106351189559	0.0312018364204264	0.119034900630974	0.0312018364204264	0.0564931361762429	0.381069896816598	0.0292961963720514	0.0634394987587885	0.0292961963720514	0.0305897831627507	0.263823890469517	0.208228488597332	0.323283173849656	0.410366093188649
"Haplorchis_sp."	0.337016223334899	0.267901887714005	0.264698578982045	1.72126801168163	0.381923993795097	0.312129013224107	0.331819923523922	0.333669636820136	0.380423035004125	0.405991801183198	0.0275740546364917	0.0267901887714005	0.02977859013548	0.172126801168163	0.0286442995346323	0.172126801168163	0.0556656658266614	0.42953845818991	0.172126801168163	0.029863793117153	0.0300302673138122	0.37465665822834	0.0300302673138122	0.0286442995346323	0.171715723881273	0.227547863904594	0.115559726257627	1.17212680116816	0.0834135275868795	0.0586745668484445	0.0281071246972983	0.0865026454397606	0.0281071246972983	0.0275740546364917	0.402748269418509	0.0267901887714005	0.0566388523226076	0.0267901887714005	0.02977859013548	0.170812610801054	0.140948817683901	0.372185813417938	0.42953845818991
"Metadena_sp."	0.389777741583693	0.754598839596024	0.272296998497943	0.278045091956265	0.416425365897044	0.699736915051573	0.354673961701137	0.334732668084332	0.768526898813588	0.468027624081557	0.0318909061295749	0.0754598839596024	0.0306334123310186	0.0278045091956265	0.0312319024422783	0.0278045091956265	0.0948672284842164	0.412084962940869	0.0278045091956265	0.0319206565531024	0.0301259401275899	0.273648756626625	0.0301259401275899	0.0312319024422784	0.259287285133436	0.35235979719214	0.156913825164909	0.0278045091956265	1.19607572372526	0.0613578425698682	0.0324019124364155	0.121962086400537	0.0324019124364155	0.0318909061295749	0.336625078981267	0.0754598839596024	0.0900414298474347	0.0754598839596024	0.0306334123310186	0.248061217327032	0.216140560773929	0.349560644480276	0.412084962940869
"Posthodiplostomum_minimum"	0.383838452647681	0.290279759137096	0.278496762783313	0.293372834242222	0.985419868567858	0.354719949692913	0.35369981954578	0.940650296654353	0.414453232916408	0.441911129075534	0.0314049643075375	0.0290279759137096	0.0313308858131227	0.0293372834242222	0.0739064901425893	0.0293372834242223	0.0633297597798997	0.405101745397823	0.0293372834242222	0.0318329837591202	0.0846585266988918	0.344148974011751	0.0846585266988918	0.0739064901425894	0.227776175494809	0.343931478214481	0.179821270237912	0.0293372834242223	0.0920367638548024	1.15856501684148	0.030593847397537	0.0935108236253878	0.030593847397537	0.0314049643075375	0.376073769484114	0.0290279759137096	0.0616778398662676	0.0290279759137096	0.0313308858131227	0.230747073547877	0.198914089788757	0.342365895277163	0.405101745397823
"Tylodelphys_sp."	0.374642128370262	0.292341409201215	0.276335615887564	0.281071246972983	0.425825376555595	0.348500911005787	0.372654826244796	0.325008795037826	0.488086858648057	1.55237493733907	0.0306525377757487	0.0292341409201215	0.031087756787351	0.0281071246972983	0.0319369032416696	0.0281071246972983	0.0620176197662695	0.389251896773301	0.0281071246972983	0.0335389343620316	0.0292507915534043	0.328652673862659	0.0292507915534043	0.0319369032416696	0.269876360756329	0.327605837713971	0.124807345681705	0.0281071246972983	0.0972057373092466	0.0611876947950739	1.10747211104655	0.177617559807187	0.107472111046551	0.0306525377757487	0.36001775585318	0.0292341409201215	0.144078625445156	0.0292341409201215	0.031087756787351	0.271572082815126	0.238033148453095	0.327511602210202	0.389251896773301
"Parvitaenia_cochlearii"	0.38209711137765	0.304496648980251	0.279057703116184	0.288342151465869	0.426320084621113	0.362459893055619	0.716253075537618	0.337406030411204	0.78521374836675	0.855195658330901	0.0312624909308986	0.030449664898025	0.0313939916005707	0.0288342151465869	0.0319740063465835	0.0288342151465869	0.0638838813059044	0.399461963229633	0.0288342151465869	0.0644627767983856	0.0303665427370083	0.336390907956602	0.0303665427370083	0.0319740063465835	0.276377324040134	0.306164971284661	0.158713200841298	0.0288342151465869	0.121962086400537	0.0623405490835919	0.0592058532690624	1.18255966119495	0.0592058532690624	0.0312624909308986	0.369012298331608	0.0304496648980251	0.118096884396569	0.0304496648980251	0.0313939916005707	0.278417548847442	0.213954772049056	0.336805480698164	0.399461963229633
"Proteocephalus_chamelensis"	0.374642128370262	0.292341409201215	0.276335615887565	0.281071246972983	0.425825376555595	0.348500911005787	0.372654826244796	0.325008795037826	0.488086858648057	1.55237493733907	0.0306525377757487	0.0292341409201215	0.031087756787351	0.0281071246972983	0.0319369032416696	0.0281071246972983	0.0620176197662695	0.389251896773302	0.0281071246972983	0.0335389343620316	0.0292507915534043	0.328652673862659	0.0292507915534043	0.0319369032416696	0.269876360756329	0.327605837713972	0.124807345681705	0.0281071246972983	0.0972057373092466	0.0611876947950739	0.107472111046551	0.177617559807187	1.10747211104655	0.0306525377757487	0.36001775585318	0.0292341409201215	0.144078625445156	0.0292341409201215	0.031087756787351	0.271572082815126	0.238033148453095	0.327511602210202	0.389251896773302
"Proteocephalus_sp."	1.52484863001458	0.267599256870217	0.26899484008234	0.275740546364917	0.416033801453284	0.418792591266166	0.354594172546658	0.351193261178653	0.416286126503307	0.442758878983037	0.124760342455738	0.0267599256870217	0.0302619195092632	0.0275740546364917	0.0312025351089963	0.0275740546364917	0.162451675669693	0.403644976910241	0.0275740546364917	0.0319134755291992	0.0316073935060788	0.339193718009264	0.0316073935060788	0.0312025351089963	0.182011853097977	0.34415744674455	0.225972544704971	0.0275740546364917	0.0956727183887247	0.0628099286150751	0.0306525377757487	0.0937874727926959	0.0306525377757487	1.12476034245574	0.37688505122322	0.0267599256870217	0.0618739972634967	0.0267599256870217	0.0302619195092632	0.287441683571386	0.255528208042186	0.248622714945239	0.403644976910241
