"Arvicola_terrestris"	"Sorex_araneus"	"Clethrionomys_rutilus"	"Microtus_gregalis"	"Lagurus_lagurus"	"Apodemus_agrarius"	"Neomys_fodiens"	"Sicista_betulina"	"Microtus_agrestis"	"Talpa_europaea"	"Myospalax_aspalax"	"Spermophilus_erythrogenys"	"Microtus_oeconomus"	"Phodopus_campbelli"	"Tamias_sibiricus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_arvalis"	"Myopus_schisticolor"	"Cricetulus_barabensis"	"Clethrionomys_rufocanus"	"Micromys_minutus"	"Sicista_subtilis"	"Pteromys_volans"	"Sciurus_vulgaris"	"Ctenophthalmus_assimilis"	"Megabothris_walkeri"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Megabothris_turbidus"	"Hystrichopsylla_talpae"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Ctenophthalmus_dilatatus"	"Ceratophyllus_indages"	"Pectinoctenus_pavlovskii"	"Frontopsylla_elata"	"Citellophilus_tesquorum"	"Leptopsylla_sicistae"	"Peromyscopsylla_silvatica"	"Megabothris_calcarifer"	"Neopsylla_pleskei"	"Amphipsylla_kuznetzovi"	"Peromyscopsylla_bidentata"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_pisticus"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_vinogradovi"	"Oropsylla_ilovaiskii"	"Ctenophthalmus_uncinatus"	"Amphipsylla_prima"	"Catallagia_dacenkoi"	"Rhadinopsylla_integella"
"Arvicola_terrestris"	1.5417631034171	0.348600366719258	0.411783524958437	0.318282841127554	0.153067591527576	0.285263330176791	0.151777596103666	0.23938919617959	0.189767883304519	0.115270419298755	0	0.0879983466776621	0.201267688769758	0.122502086076499	0.114493403054187	0.165715037633763	0.20972863006113	0.129809182159708	0.0670192391949498	0.144394933172802	0.0718789879020263	0.127937866656357	0.0654466405647526	0	0	0.455550177011907	0.301914454850951	0.281210915696807	0.319983593953218	0.29996055523055	0.317952819441948	0.23708783608849	0.362917872852076	0.168592847102772	0.172767278267503	0	0.0673609479521716	0.148292506732673	0.257849293744126	0.109020470062695	0.0410164049801193	0.086922177792833	0.127826721268749	0.21308296775856	0.125458022720567	0.150401319121265	0.107383768221039	0.172868617501901	0.0257610156871921	0	0.0411306172998765	0.019799628002474	0.021306219124341	0.0816227525338466	0.0218003042625055	0
"Sorex_araneus"	0.423300445301956	1.39397557815606	0.438455343696367	0.320260211177446	0.147691436046124	0.292149819647067	0.145272500615645	0.242227443400853	0.200144186583583	0.125534124211539	0	0.105639109508322	0.225912802279649	0.119878262766527	0.0753460942643575	0.173956239405084	0.197366318773332	0.128613076615949	0.0817120064660394	0.138777726277316	0.0755547096030501	0.138902574129046	0.0724878858115259	0	0	0.463900075014167	0.315444411137476	0.291617262315664	0.33989733736818	0.313191416242235	0.340360039387095	0.250478844332902	0.376734065011775	0.181157596084806	0.181341958962548	0	0.0639340125739545	0.0869584852213004	0.334323514610331	0.180325659807972	0.041092431398469	0.0901291981338085	0.204618021395959	0.152325580398571	0.0677942260737344	0.160928369718675	0.0393628947842899	0.112108246497266	0.0169528712094804	0	0.0401086204339898	0.0237687996393723	0.0223658022092251	0.0224100235748094	0.0232123417251018	0
"Clethrionomys_rutilus"	0.411783524958437	0.361080871279361	1.52602034253503	0.337978006528762	0.159866480616857	0.261745131954184	0.138052044662742	0.229542763262797	0.191604461057317	0.11922688351785	0	0.131044140567392	0.229772993345532	0.117227476568886	0.103929528290128	0.165190780923434	0.187698011927268	0.123513548778	0.0777643182892089	0.13248367402782	0.0718133457564205	0.116695252396321	0.0691243134930957	0	0	0.449065616608705	0.299755399072593	0.274021652918134	0.322952571859884	0.297626768801674	0.323380549244992	0.233518755225927	0.358312310544891	0.179266861959653	0.168333495377531	0	0.133658387744796	0.0867537732416065	0.315155597892233	0.178567503479547	0.0391858810103517	0.151145061054004	0.195262228042288	0.151478260039967	0.125988093889428	0.0874333022151964	0.0451844481277843	0.105698496793637	0.0233841438652788	0	0.038399583420873	0.0294849316276632	0.0212388146901559	0.0218003042625055	0.0807893122518545	0
"Microtus_gregalis"	0.416216023012955	0.34489561203725	0.441971239306843	1.37611322819261	0.147308405795149	0.268215037809247	0.148246435335163	0.24795076487448	0.215917452270839	0.128517315270984	0	0.067753488029517	0.249466455163879	0.116750934677486	0.0717551218101898	0.17822738385345	0.197561010687919	0.142494633745143	0.0849399083445343	0.142443033567429	0.0779445827590854	0.12422254718419	0.0742472810084979	0	0	0.472147890354943	0.3248178102192	0.296512459527932	0.350128128182041	0.322890845562901	0.351285889307376	0.25241012482381	0.389233264104752	0.10494609974902	0.111775784505345	0	0.0547879145890022	0.0865128500705494	0.341569974453556	0.103926302066753	0.0436897639004746	0.16571076109714	0.21555904688552	0.228306294516478	0.140702820635695	0.0885117519210402	0.038179868331508	0.110757980495431	0.0161449024072927	0	0.0427406500968858	0.0152445348066413	0.0229149493525864	0.0220349659242153	0.0233984773750682	0
"Lagurus_lagurus"	0.433691509328132	0.34461335077429	0.452955028414428	0.319168212556157	1.30670279052804	0.212042442695384	0.119311855297419	0.192943866541483	0.182222245665678	0.102378890347534	0	0.1718132924918	0.217491045117089	0.212634559928387	0.09067514515822	0.134251439123439	0.182081836656114	0.149285664329743	0.0548487918642766	0.160033242918064	0.0545733969098988	0.102986771521916	0.0664525165693503	0	0	0.557770924383289	0.222802024683842	0.207906825579225	0.240781013126832	0.227315733413502	0.236668825575989	0.161702480406027	0.289239664414681	0.303757235618444	0.106926959982019	0	0.0830398705637829	0.281244764533162	0.266266558980371	0.319071317676418	0.0397577976381949	0.263830756052716	0.1269336930771	0.342713097875388	0.0690363716909373	0.0810004001396222	0.0433620463897359	0.0960549987659178	0.0204019076605995	0	0.0463978360871711	0.0386579908106549	0.0172608993158707	0.0229601387291364	0.0239799720925285	0
"Apodemus_agrarius"	0.440861510273222	0.371827043187177	0.404515203929194	0.316981408320019	0.115659514197482	1.33230145159984	0.164166462194148	0.267811913790185	0.199865021713952	0.126281048830243	0	0.0639365336478406	0.226049809414632	0.105431481556855	0.0724842731537928	0.186767443593493	0.219265587616765	0.134507110078876	0.074576508376839	0.13783561443118	0.0813174650385808	0.143666483607495	0.0770490061850295	0	0	0.486624806576669	0.342400094371534	0.233264589783191	0.36258649907445	0.338115890658867	0.362314359979138	0.273585750330135	0.406456320111219	0.100393052073135	0.202332265883258	0	0.052110192326619	0.080341662988998	0.354512413225379	0.0960309917389046	0.0442791387529479	0.0833142855971844	0.134726292985466	0.148939447615705	0.0667001045405636	0.18210934352947	0.0396486884740681	0.205741629595213	0.0163089614596034	0	0.0408514086765084	0.0143857200707641	0.0240129570334492	0.0233397270144647	0.0214155107962514	0
"Neomys_fodiens"	0.430036522293721	0.338969168103172	0.391147459877768	0.321200609892853	0.119311855297419	0.300971847355938	1.21275587986227	0.281312703310103	0.206818157876912	0.124215272380653	0	0.0625826505058625	0.226152790607065	0.103232550943208	0.0773141154374661	0.17769410789173	0.240262679589278	0.140125384540006	0.0602508791841182	0.159247067276086	0.0857093363833729	0.124426151407153	0.0794207047206894	0	0	0.558591828506805	0.415511697307075	0.390405879611843	0.273637670494385	0.411974548327591	0.272320919955603	0.182688491688267	0.486715534493239	0.0972431958657398	0.116919841990224	0	0.0521845790366602	0.083132336971353	0.269363433419974	0.0930584156199672	0.0463369509789101	0.083456829355005	0.128693232669127	0.152797644076162	0.0657114114152356	0.0915791910903065	0.0401623153889798	0.281652685475715	0.0173956759734299	0	0.0449058677724138	0.0140810963638191	0.0228463853003653	0.0227666394155499	0.0207078066994112	0
"Sicista_betulina"	0.406961633505302	0.339118420761194	0.390222697546754	0.322335994336824	0.115766319924889	0.294593105169203	0.168787621986062	1.32961166619771	0.195623732811961	0.137771575309831	0	0.0615692337450824	0.222452898715964	0.1081722856841	0.0717208160939628	0.181117166289799	0.208042560844597	0.190083995848705	0.0749029530405438	0.154571109073029	0.0750308911745245	0.134441304323737	0.0802599123530697	0	0	0.500912455758344	0.249194638702626	0.326891881140311	0.368302047478085	0.346131299573999	0.367406526735426	0.277573964880466	0.421349435295912	0.0952223718372684	0.111512206592025	0	0.0506491099074369	0.0815666534289888	0.3750338687103	0.0931483556042433	0.148177649335099	0.0825846553926847	0.131498733163537	0.154621613320406	0.0645194451885179	0.091648004581629	0.0376822112773047	0.214036081248	0.0161371836211416	0	0.0516982657382601	0.0138530775926435	0.0232864928086885	0.0215450276561631	0.0206588486936517	0
"Microtus_agrestis"	0.403256752022103	0.350252326521271	0.407159479746798	0.350865859940113	0.136666684249259	0.274814404856684	0.155113618407684	0.244529666014952	1.2502689549572	0.125999617487009	0	0.0652395733245176	0.255683842173425	0.117829603546797	0.0735930749063457	0.188952836440335	0.210352984255494	0.148300756287833	0.100091339937655	0.13615565373054	0.0893403030657745	0.104721882750691	0.0739686801143619	0	0	0.515886499899684	0.376447560228061	0.220603964645437	0.40109342961748	0.368411776580512	0.40423080980847	0.177347683004876	0.439020359592714	0.100599516366765	0.111570135402922	0	0.0527928477208923	0.0834815662071516	0.266021569559852	0.10045995813343	0.0442527833845206	0.0919146021041488	0.264613479871395	0.273914013132643	0.0671951021211758	0.0851998617003555	0.0379073287256862	0.112773125245819	0.0165584418539278	0	0.042668461502756	0.0146789039980165	0.0242939361137573	0.0213488868717584	0.0215555018689481	0
"Talpa_europaea"	0.391919425615767	0.351495547792308	0.405371403960692	0.334145019704558	0.122854668417041	0.277818307426535	0.149058326856784	0.275543150619662	0.201599387979214	1.1722447803038	0	0.0645999254861757	0.23668803646661	0.120805604695489	0.0791640201150515	0.182300271676171	0.202877790146305	0.145914525469104	0.0910866760379294	0.152750162885401	0.0758809673348313	0.143765575728758	0.0852743200186566	0	0	0.592774540077174	0.2484034941764	0.41771454610826	0.466409401769266	0.250526860573071	0.466349940578256	0.184784655948598	0.320145770632578	0.0977688403620116	0.110359997045969	0	0.0538077267934892	0.0838344090143302	0.467397246321763	0.0987651737334238	0.0466860623761352	0.0866909596912073	0.140864835745768	0.151445862689784	0.0653426312557661	0.091953210252473	0.0385605799996625	0.113460648238966	0.0178119045258866	0	0.0447997032531758	0.0145349832343895	0.0234386063583648	0.0207486754737759	0.0214608390332131	0
