"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Cottus_asper"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Oncorhynchus_tshawytscha"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pseudomurraytrema_copulata"	"Tetraonchus_alaskensis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatum"	"Octomacrum_micronfibulum"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Brachyphallus_crenatus"	"Genolinea_oncorhynchi"	"Lampritrema_miescheri"	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp._(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Phyllobothrium_sp._(L)"	"Hysterothylacium_brachyurum"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_oncorhynchi"	"Philonema_sp."	"Haplonema_hamatulum"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_extensus"	"Salmincola_thymalli"
"Octomacrum_micronfibulum"	0.172366549546379	0.146444310899374	0.0645410920824265	0.0874861380772143	0.0775202716138787	1.89105361439214	0.3373702870851	0.136251190251342	0.526388836006116	0.101343720623457	0.184508057832333	0.445980351483163	0.390958484824471	0.174629200545766	0.0360652092131289	0.0172366549546379	0.0360652092131289	0.0234575090894683	0.0263194418003058	0.0122626071226208	1.21274353161912	0.212743531619115	0.0236107244902851	0.141046500912876	0.0460630502747407	0.0122626071226208	0.0122626071226208	0.0122626071226208	0.262673697909706	0.213503469150508	0.0294992620772587	0.487003495206975	0.0172366549546379	0.0228023371402779	0.0234575090894683	0.358561622680147	0.0236107244902851	0.0228023371402779	0.11033664937212	0.108102608287136	0.212743531619115	0.0122626071226208	0.0174420611131227	0.11363207363346	0.0172366549546379	0.0499301662905909	0.0122626071226208	0.111341832677133	0.0673722274037136	0.0234575090894683	0.0470682335797533	0.0234575090894683	0.268095948968815	0.0262458414231643	0.111341832677133	0.0263194418003058	0.018828554258491	0.0360652092131289	0.133794158461589	0.018828554258491	0.250697688916189	0.0358733316129059	0.0722292766742297	0.0263194418003058	0.0263194418003058
"Allocreadium_isosporum"	0.172366549546379	0.146444310899374	0.0645410920824265	0.0874861380772143	0.0775202716138787	1.89105361439214	0.3373702870851	0.136251190251342	0.526388836006116	0.101343720623457	0.184508057832333	0.445980351483163	0.390958484824471	0.174629200545766	0.0360652092131289	0.0172366549546379	0.0360652092131289	0.0234575090894682	0.0263194418003058	0.0122626071226208	0.212743531619115	1.21274353161912	0.0236107244902851	0.141046500912876	0.0460630502747407	0.0122626071226208	0.0122626071226208	0.0122626071226208	0.262673697909706	0.213503469150508	0.0294992620772587	0.487003495206975	0.0172366549546379	0.0228023371402779	0.0234575090894683	0.358561622680147	0.0236107244902851	0.0228023371402779	0.11033664937212	0.108102608287136	0.212743531619115	0.0122626071226208	0.0174420611131227	0.11363207363346	0.0172366549546379	0.0499301662905909	0.0122626071226208	0.111341832677133	0.0673722274037136	0.0234575090894683	0.0470682335797533	0.0234575090894683	0.268095948968815	0.0262458414231643	0.111341832677133	0.0263194418003058	0.018828554258491	0.0360652092131289	0.133794158461589	0.018828554258491	0.250697688916189	0.0358733316129059	0.0722292766742297	0.0263194418003058	0.0263194418003058
"Bunodera_luciopercae"	0.174978335144246	0.140731247243244	0.0258630904387843	0.0823465984455578	0.155611497726766	0.209873106580312	0.284864144356978	0.288843057664918	0.666544573249416	0.114527470926267	0.0817778530472664	1.7189499703236	0.523698083053369	0.268233077062429	0.0355918510171274	0.0174978335144246	0.0355918510171274	0.0314218849832021	0.0333272286624708	0.0259958751898426	0.0236107244902851	0.0236107244902851	1.09100323372301	0.248808025787212	0.125490343631041	0.0259958751898426	0.0259958751898426	0.0259958751898426	0.14794118687577	0.275068643741688	0.0434937087042672	0.356495265430544	0.0174978335144246	0.02576868095841	0.0314218849832021	0.143683835771024	0.0910032337230144	0.02576868095841	0.190864788533672	0.216235332466557	0.0236107244902851	0.0259958751898426	0.0350125869885222	0.21653361531562	0.0174978335144246	0.124330462385485	0.0259958751898426	0.187799563608847	0.159343049374007	0.0314218849832021	0.122425118706216	0.0314218849832021	0.048144080404465	0.0247039795336673	0.187799563608847	0.0333272286624708	0.0180940175027028	0.0355918510171274	0.222286673516874	0.0180940175027028	0.0556579407304452	0.116999108912857	0.0992362235536995	0.0333272286624708	0.0333272286624708
"Crepidostomum_farionis"	0.182338953179249	0.130819551803729	0.033366149207277	0.0729066775945486	0.359333642342259	0.208957779130187	0.440222169607046	0.601432422541214	0.808669571741017	0.115292376061599	0.0737576441762846	0.783284525626409	0.697862308157411	0.228598334094927	0.0350535519784044	0.0182338953179249	0.0350535519784044	0.0418717384894446	0.0404334785870508	0.0541289180287092	0.0235077501521461	0.0235077501521461	0.0414680042978687	1.30827720301087	0.0708592186815022	0.0541289180287092	0.0541289180287092	0.0541289180287092	0.105409233037066	0.232217284267652	0.0723628133466341	0.331190813114451	0.0182338953179249	0.0259407846138598	0.0418717384894447	0.185367495595984	0.0414680042978687	0.0259407846138598	0.160817691349346	0.207293353786707	0.0235077501521461	0.0541289180287092	0.0808500695270081	0.230564075515232	0.0182338953179249	0.0819014828849196	0.0541289180287092	0.173298215455157	0.162751552411928	0.0418717384894447	0.0833397427873133	0.0418717384894447	0.0456350434050314	0.0218720032783646	0.173298215455157	0.0404334785870508	0.0168196566604795	0.0350535519784044	0.20268942983879	0.0168196566604795	0.0730327442329388	0.0955969223265779	0.111696431460129	0.0404334785870508	0.0404334785870508
"Phyllodistomum_sp."	0.198035595294162	0.162561126879174	0.0258394620035001	0.0958754316827347	0.127808257350462	0.204724667887737	0.286509000134295	0.264556673106014	0.661711109928752	0.110810087274065	0.0928939323008243	1.18518657873761	0.532461795567421	0.787868387116408	0.0407042758424528	0.0198035595294162	0.0407042758424528	0.0319477077340452	0.0330855554964376	0.0238101005795412	0.0230315251373704	0.0230315251373704	0.0627451718155205	0.212577656044507	1.16404253587334	0.0238101005795412	0.0238101005795412	0.0238101005795412	0.118862252449328	0.326410884141348	0.0436136601089574	0.406606941430491	0.0198035595294162	0.0249322696366646	0.0319477077340452	0.143552566686111	0.0627451718155205	0.0249322696366646	0.22936035388489	0.252885899683368	0.0230315251373704	0.0238101005795412	0.028756857903854	0.181467562586522	0.0198035595294162	0.0958307273119581	0.0238101005795412	0.160010697561111	0.124587585215812	0.0319477077340452	0.0946928795495657	0.0319477077340452	0.0508997048276176	0.0287626295048204	0.160010697561111	0.0330855554964376	0.0209007163130366	0.0407042758424528	0.261308061618935	0.0209007163130366	0.0552637876524786	0.0865552723950616	0.166330627288307	0.0330855554964376	0.0330855554964376
"Brachyphallus_crenatus"	0.276026266181818	0.121008923072477	0.0155577474752198	0.0475846072514776	0.111611216077416	0.109000952201074	0.173099673391238	2.37219731997139	0.400353921889268	0.0600425586194225	0.0465374988424948	0.491033198030361	0.344599020276528	0.168189201982976	0.0431609167275003	0.0276026266181818	0.0431609167275003	0.0206759412165917	0.0200176960944634	0.213497758797425	0.0122626071226208	0.0122626071226208	0.0259958751898426	0.324773508172255	0.0476202011590824	1.21349775879743	0.213497758797425	0.213497758797425	0.0582761784069268	0.15971138702583	0.241100385415607	0.204957283094335	0.0276026266181818	0.0135095756893701	0.0206759412165917	0.086431930417888	0.0259958751898426	0.0135095756893701	0.0871116105100601	0.301811597267562	0.0122626071226208	0.213497758797425	0.0251125236174186	0.105311611807686	0.0276026266181818	0.046013571284306	0.213497758797425	0.086163225757412	0.0711260949017246	0.0206759412165917	0.0466718164064343	0.0206759412165917	0.0262238567753693	0.0142753821754433	0.086163225757412	0.0200176960944634	0.0155582901093185	0.0431609167275003	0.107787551726652	0.0155582901093185	0.0317363203791351	0.239493633987267	0.0623179632802949	0.0200176960944634	0.0200176960944634
"Genolinea_oncorhynchi"	0.276026266181818	0.121008923072477	0.0155577474752198	0.0475846072514776	0.111611216077416	0.109000952201074	0.173099673391238	2.37219731997139	0.400353921889268	0.0600425586194225	0.0465374988424948	0.491033198030361	0.344599020276528	0.168189201982976	0.0431609167275003	0.0276026266181818	0.0431609167275003	0.0206759412165917	0.0200176960944634	0.213497758797425	0.0122626071226208	0.0122626071226208	0.0259958751898426	0.324773508172255	0.0476202011590824	0.213497758797425	1.21349775879742	0.213497758797425	0.0582761784069268	0.15971138702583	0.241100385415607	0.204957283094335	0.0276026266181818	0.0135095756893701	0.0206759412165917	0.086431930417888	0.0259958751898426	0.0135095756893701	0.0871116105100601	0.301811597267562	0.0122626071226208	0.213497758797425	0.0251125236174186	0.105311611807686	0.0276026266181818	0.046013571284306	0.213497758797425	0.086163225757412	0.0711260949017246	0.0206759412165917	0.0466718164064343	0.0206759412165917	0.0262238567753693	0.0142753821754433	0.086163225757412	0.0200176960944634	0.0155582901093185	0.0431609167275003	0.107787551726652	0.0155582901093185	0.0317363203791351	0.239493633987267	0.0623179632802949	0.0200176960944634	0.0200176960944634
"Lampritrema_miescheri"	0.276026266181818	0.121008923072477	0.0155577474752198	0.0475846072514776	0.111611216077416	0.109000952201074	0.173099673391238	2.37219731997139	0.400353921889268	0.0600425586194225	0.0465374988424948	0.491033198030361	0.344599020276528	0.168189201982976	0.0431609167275003	0.0276026266181818	0.0431609167275003	0.0206759412165917	0.0200176960944634	0.213497758797425	0.0122626071226208	0.0122626071226208	0.0259958751898426	0.324773508172255	0.0476202011590824	0.213497758797425	0.213497758797425	1.21349775879742	0.0582761784069268	0.15971138702583	0.241100385415607	0.204957283094335	0.0276026266181818	0.0135095756893701	0.0206759412165917	0.086431930417888	0.0259958751898426	0.0135095756893701	0.0871116105100601	0.301811597267562	0.0122626071226208	0.213497758797425	0.0251125236174186	0.105311611807686	0.0276026266181818	0.046013571284306	0.213497758797425	0.086163225757412	0.0711260949017246	0.0206759412165917	0.0466718164064343	0.0206759412165917	0.0262238567753693	0.0142753821754433	0.086163225757412	0.0200176960944634	0.0155582901093185	0.0431609167275003	0.107787551726652	0.0155582901093185	0.0317363203791351	0.239493633987267	0.0623179632802949	0.0200176960944634	0.0200176960944634
"Diplostomum_sp.1_(L)"	0.172041134870553	0.141960456203909	0.0430992180320823	0.0838916688134263	0.128828620742697	0.778292438250981	0.306905664069699	0.215837697803433	0.995895954269828	0.109966709577973	0.116349101641916	0.93148154699559	0.479520328746549	0.232771565244521	0.0354561721418436	0.0172041134870553	0.0354561721418436	0.0287712197247929	0.0497947977134914	0.0194253928023089	0.0875578993032354	0.0875578993032354	0.0493137289585901	0.210818466074131	0.0792415016328856	0.0194253928023089	0.0194253928023089	0.0194253928023089	1.18666642597532	0.253335922349616	0.0366295062893643	0.400163218515736	0.0172041134870553	0.0247425096550439	0.0287712197247929	0.239440100178235	0.0493137289585901	0.0247425096550439	0.163563186554218	0.177232911873479	0.0875578993032354	0.0194253928023089	0.0289864396671068	0.181608695719025	0.0172041134870553	0.0991085266720815	0.0194253928023089	0.162406633604715	0.128094966339188	0.0287712197247929	0.078084948683383	0.0287712197247929	0.12246262979581	0.0251675006440279	0.162406633604715	0.0497947977134914	0.0182520586547883	0.0354561721418436	0.192334406279011	0.0182520586547883	0.122084786511077	0.068739121760899	0.10849379011258	0.0497947977134914	0.0497947977134914
"Diplostomum_sp.2_(L)"	0.524358517711054	0.455652924494997	0.0265600100003197	0.274417931758261	0.101563515048948	0.237226076833898	0.240987245433809	0.221821370869208	0.67858913539163	0.114745058923854	0.245473595749418	0.649467631056765	0.598719109798351	0.367259982192646	0.111019799206176	0.0524358517711054	0.111019799206176	0.035923146587901	0.0339294567695815	0.0199639233782287	0.0266879336438135	0.0266879336438135	0.0343835804677111	0.174162963200739	0.0816027210353369	0.0199639233782287	0.0199639233782287	0.0199639233782287	0.095000970881106	1.4184425818513	0.0723997751493341	0.498059218864284	0.0524358517711054	0.0258176382578671	0.0359231465879011	0.147555611112887	0.0343835804677111	0.0258176382578671	0.142643242916222	0.171419247771048	0.0266879336438135	0.0199639233782287	0.0228517908860133	0.152905612969074	0.0524358517711054	0.0683130372372926	0.0199639233782287	0.131347248936497	0.0911648281233058	0.0359231465879011	0.0703067270556121	0.0359231465879011	0.100330012368639	0.0823253795274785	0.131347248936497	0.0339294567695815	0.058583947435071	0.111019799206176	0.178566389504123	0.058583947435071	0.053798998755117	0.0543475038459397	0.117071743925108	0.0339294567695815	0.0339294567695815
"Neascus_sp._(L)"	1.14020290995551	0.360137517882362	0.0151419431276904	0.0826773017753576	0.0846527403047544	0.131107831454483	0.161067560020427	1.33944658564226	0.368955480865669	0.0755451720616319	0.0774471263160627	0.410773915540301	0.319610864430238	0.170075155886408	0.160323686151855	0.114020290995551	0.160323686151855	0.0191766518658143	0.0184477740432835	0.120550192707803	0.0147496310386294	0.0147496310386294	0.0217468543521336	0.217088440039902	0.0436136601089575	0.120550192707803	0.120550192707803	0.120550192707803	0.0549442594340464	0.289599100597336	1.23457048370335	0.339466495852131	0.114020290995551	0.0169976637138672	0.0191766518658143	0.0841219062649464	0.0217468543521336	0.0169976637138672	0.0801815346545389	0.201788278725859	0.0147496310386294	0.120550192707803	0.0190468665685698	0.0954158105436683	0.114020290995551	0.0401946283954171	0.120550192707803	0.0774913807635293	0.0592414949639868	0.0191766518658143	0.0409235062179479	0.0191766518658143	0.0379837689334482	0.0248031905326073	0.0774913807635293	0.0184477740432835	0.0463033951563037	0.160323686151855	0.0993581865203532	0.0463033951563037	0.0328697315409274	0.142297047059937	0.0594912316659216	0.0184477740432835	0.0184477740432835
"Tetracotyle_sp._(L)"	0.430887007827206	0.373124700677574	0.0320986778904166	0.224437603899293	0.108641157738548	0.39353817794503	0.34660921055659	0.207027558681146	0.649074354381257	0.261917735533833	0.212441989716706	0.612163587102954	0.561947987553707	0.322932355758896	0.091061876584123	0.0430887007827206	0.091061876584123	0.0337168792532224	0.0324537177190628	0.0186324802813032	0.0442730450188159	0.0442730450188159	0.0324086604936858	0.180649534426064	0.0739285348055438	0.0186324802813032	0.0186324802813032	0.0186324802813032	0.109135423231564	0.362224886446752	0.0617211810640238	1.5044229581483	0.0430887007827206	0.0589314904951123	0.0337168792532224	0.178325988280092	0.0324086604936858	0.0589314904951123	0.145375788712223	0.158731612059132	0.0442730450188159	0.0186324802813031	0.0244442604911734	0.181955008452257	0.0430887007827206	0.0648623782127487	0.0186324802813031	0.137572793653587	0.089306638703922	0.0337168792532224	0.0661255397469082	0.0337168792532224	0.108005641933828	0.0673312811697879	0.137572793653587	0.0324537177190628	0.0479731758014024	0.091061876584123	0.179092667965445	0.0479731758014024	0.0832665812064323	0.0510411407749889	0.107690471284143	0.0324537177190628	0.0324537177190628
"Glaridacris_catostomi"	2.00437955372921	0.599266112692246	0.0147261387801609	0.117769996299237	0.0576942645320929	0.153214710707893	0.149035446649616	0.306695851313131	0.337557039842071	0.0910477855038413	0.108356753789631	0.330514633050242	0.294622708583947	0.171961109789839	0.27748645557621	0.200437955372921	0.27748645557621	0.0176773625150368	0.0168778519921035	0.0276026266181818	0.0172366549546379	0.0172366549546379	0.0174978335144246	0.109403371907549	0.0396071190588324	0.0276026266181818	0.0276026266181818	0.0276026266181818	0.051612340461166	0.419486814168843	0.228040581991103	0.473975708609927	1.20043795537292	0.0204857517383643	0.0176773625150368	0.0818118821120048	0.0174978335144246	0.0204857517383643	0.0732514587990177	0.101764960184155	0.0172366549546379	0.0276026266181818	0.0129812095197209	0.0855200092796501	0.200437955372921	0.0343756855065281	0.0276026266181818	0.0688195357696466	0.047356895026249	0.0176773625150368	0.0351751960294614	0.0176773625150368	0.0497436810915271	0.0353309988897713	0.0688195357696466	0.0168778519921035	0.0770485002032887	0.27748645557621	0.0909288213140545	0.0770485002032887	0.0340031427027197	0.0451004601326064	0.0566645000515482	0.0168778519921035	0.0168778519921035
"Proteocephalus_ptychocheilus"	0.204857517383643	0.17467223651172	0.0212009031647715	0.104485227229701	0.179852469618263	0.202687441246915	0.209106568919098	0.150106396548556	0.513130217328876	1.75723761439833	0.100040771781279	0.486741751436634	0.445310758357116	0.187412231338261	0.0429436107184426	0.0204857517383643	0.0429436107184426	0.0267186455014269	0.0256565108664438	0.0135095756893701	0.0228023371402779	0.0228023371402779	0.02576868095841	0.155644707683159	0.0498645392733292	0.0135095756893701	0.0135095756893701	0.0135095756893701	0.0742275289651317	0.206541106062937	0.0339953274277344	0.648246395446236	0.0204857517383643	1.39537846323962	0.026718645501427	0.117782795359841	0.02576868095841	0.395378463239623	0.0990455391431716	0.11574927133057	0.0228023371402779	0.0135095756893701	0.0404668056641093	0.513989106230013	0.0204857517383643	0.0514251918248538	0.0135095756893701	0.101668326329679	0.0918919974889631	0.0267186455014269	0.052487326459837	0.026718645501427	0.0528145686746616	0.0313455681689102	0.101668326329679	0.0256565108664438	0.0224578589800782	0.0429436107184426	0.125764184644598	0.0224578589800783	0.0463268261436764	0.0392782566477801	0.07647101468279	0.0256565108664438	0.0256565108664438
"Proteocephalus_salmonidicola"	0.176773625150368	0.145446155718169	0.0413996586472792	0.0858575661054947	0.13267423561288	0.208511191906384	0.296216395478604	0.229732680184352	0.628685302034168	0.118749535561898	0.0846611587829732	0.593524494127151	1.74203820218208	0.252571903771354	0.0363775825359443	0.0176773625150368	0.0363775825359443	0.104522292130925	0.0314342651017084	0.0206759412165917	0.0234575090894683	0.0234575090894683	0.0314218849832021	0.251230430936668	0.0638954154680905	0.0206759412165917	0.0206759412165917	0.0206759412165917	0.0863136591743787	0.287385172703208	0.0383533037316285	0.370885671785447	0.0176773625150368	0.0267186455014269	1.10452229213093	0.229998103595996	0.0314218849832021	0.0267186455014269	0.128654025061142	0.220527913917316	0.0234575090894683	0.0206759412165917	0.0298517030128979	0.22394879073016	0.0176773625150368	0.0628561500849105	0.0206759412165917	0.200702786707178	0.0927078530978085	0.104522292130925	0.135944177114127	0.104522292130925	0.0488558567243602	0.0257572698316484	0.200702786707178	0.0314342651017084	0.0187002200209075	0.0363775825359443	0.233176317192067	0.0187002200209075	0.0567818535808112	0.0520978261997938	0.168430087717522	0.0314342651017084	0.0314342651017084
"Proteocephalus_sp."	0.16362376422401	0.135710749682315	0.262457662016604	0.0803543669736114	0.116639731172915	0.637442884764705	0.541860558467432	0.192070956484196	0.864299368334135	0.104695818097637	0.105120501655433	0.542805601801646	0.766660345319986	0.223099796268532	0.0338109013815558	0.016362376422401	0.0338109013815558	0.0459996207191991	0.0432149684167067	0.0172863860835776	0.0717123245360294	0.0717123245360294	0.0287367671542048	0.22244099471518	0.0574210266744446	0.0172863860835776	0.0172863860835776	0.0172863860835776	0.143664060106941	0.23608897778062	0.0336487625059786	0.392317174216203	0.016362376422401	0.0235565590719683	0.0459996207191991	1.45809812231446	0.0287367671542048	0.0235565590719683	0.161595307918737	0.163922001893928	0.0717123245360294	0.0172863860835776	0.0262439395139058	0.167751854875985	0.016362376422401	0.0719517355709116	0.0172863860835776	0.178910669117697	0.0981956750848174	0.0459996207191991	0.0747363878734039	0.0459996207191991	0.103248475032659	0.0241063100920834	0.178910669117697	0.0432149684167067	0.0174485249591548	0.0338109013815558	0.207594928637937	0.0174485249591548	0.132671637363616	0.0460231532377824	0.117898848656146	0.0432149684167067	0.0432149684167067
"Proteocephalus_tumidocollus"	0.174978335144246	0.140731247243244	0.0258630904387843	0.0823465984455578	0.155611497726766	0.209873106580312	0.284864144356978	0.288843057664918	0.666544573249416	0.114527470926267	0.0817778530472664	1.7189499703236	0.523698083053369	0.268233077062429	0.0355918510171274	0.0174978335144246	0.0355918510171274	0.0314218849832021	0.0333272286624708	0.0259958751898426	0.0236107244902851	0.0236107244902851	0.0910032337230144	0.248808025787212	0.125490343631041	0.0259958751898426	0.0259958751898426	0.0259958751898426	0.14794118687577	0.275068643741689	0.0434937087042672	0.356495265430544	0.0174978335144246	0.02576868095841	0.0314218849832021	0.143683835771024	1.09100323372301	0.02576868095841	0.190864788533672	0.216235332466557	0.0236107244902851	0.0259958751898426	0.0350125869885223	0.21653361531562	0.0174978335144246	0.124330462385485	0.0259958751898426	0.187799563608847	0.159343049374007	0.0314218849832021	0.122425118706216	0.0314218849832021	0.048144080404465	0.0247039795336674	0.187799563608847	0.0333272286624708	0.0180940175027028	0.0355918510171274	0.222286673516874	0.0180940175027028	0.0556579407304452	0.116999108912857	0.0992362235536995	0.0333272286624708	0.0333272286624708
"Bothriocephalus_opsariichthydis"	0.204857517383643	0.17467223651172	0.0212009031647715	0.104485227229701	0.179852469618263	0.202687441246915	0.209106568919098	0.150106396548556	0.513130217328876	1.75723761439833	0.100040771781279	0.486741751436634	0.445310758357116	0.187412231338261	0.0429436107184426	0.0204857517383643	0.0429436107184426	0.0267186455014269	0.0256565108664438	0.0135095756893701	0.0228023371402779	0.0228023371402779	0.02576868095841	0.155644707683159	0.0498645392733292	0.0135095756893701	0.0135095756893701	0.0135095756893701	0.0742275289651317	0.206541106062937	0.0339953274277344	0.648246395446236	0.0204857517383643	0.395378463239623	0.0267186455014269	0.117782795359841	0.02576868095841	1.39537846323962	0.0990455391431715	0.11574927133057	0.0228023371402779	0.0135095756893701	0.0404668056641093	0.513989106230013	0.0204857517383643	0.0514251918248538	0.0135095756893701	0.101668326329679	0.0918919974889631	0.0267186455014269	0.052487326459837	0.026718645501427	0.0528145686746616	0.0313455681689102	0.101668326329679	0.0256565108664438	0.0224578589800782	0.0429436107184426	0.125764184644598	0.0224578589800782	0.0463268261436764	0.0392782566477801	0.07647101468279	0.0256565108664438	0.0256565108664438
"Diphyllobothrium_sp._(L)"	0.183128646997544	0.150464957077426	0.0363589442817159	0.0887729892005481	0.13353562027217	0.245192554160267	0.552456764420857	0.241976695861278	0.947440608784312	0.110050599047968	0.0892683874806516	0.901305945853451	0.536058437754758	0.520830954070211	0.0376583591811378	0.0183128646997544	0.0376583591811378	0.0321635062652854	0.0473720304392156	0.021777902627515	0.0275841623430301	0.0275841623430301	0.047716197133418	0.241226537024019	0.114680176942445	0.021777902627515	0.021777902627515	0.021777902627515	0.122672389915664	0.285286485832444	0.0400907673272695	0.399783418958613	0.0183128646997544	0.0247613847857929	0.0321635062652855	0.201994134898422	0.047716197133418	0.0247613847857929	1.22420359337901	0.215993616274461	0.0275841623430301	0.021777902627515	0.0300455145612382	0.18205863318495	0.0183128646997544	0.0950882275726336	0.021777902627515	0.189403119835265	0.125133742133872	0.0321635062652855	0.0798797033987034	0.0321635062652855	0.0543646785872255	0.0266318967601645	0.189403119835265	0.0473720304392156	0.0193454944813834	0.0376583591811378	0.256367099644292	0.0193454944813834	0.0897355483403765	0.0694940997609329	0.146499516513528	0.0473720304392156	0.0473720304392156
"Eubothrium_salvelini"	0.203529920368309	0.146056628603621	0.0295059603409071	0.0814070613279897	0.130651211855733	0.192182414732686	0.26816332598109	0.670692438372361	0.829443179466979	0.102888241182729	0.0799495832546528	0.816889033762547	0.735093046391052	0.450390059622503	0.039131701428725	0.0203529920368309	0.039131701428725	0.0441055827834631	0.0414721589733489	0.0603623194535125	0.0216205216574271	0.0216205216574271	0.0432470664933113	0.248752024544048	0.101154359873347	0.0603623194535125	0.0603623194535125	0.0603623194535125	0.106339747124087	0.274270796433677	0.0807153114903434	0.349209546530091	0.0203529920368309	0.023149854266114	0.0441055827834631	0.163922001893928	0.0432470664933113	0.023149854266114	0.172794893019569	1.24709442108367	0.0216205216574271	0.0603623194535124	0.02939652266754	0.181371185183777	0.0203529920368309	0.0847192254666603	0.0603623194535124	0.158993182422996	0.1141157481342	0.0441055827834631	0.0873526492767744	0.0441055827834631	0.0456053966338229	0.0244221183983969	0.158993182422996	0.0414721589733489	0.0187787093918941	0.039131701428725	0.216900475803032	0.0187787093918941	0.0517888958302998	0.103609385946824	0.143485035136848	0.0414721589733489	0.0414721589733489
"Ligula_intestinalis_(L)"	0.172366549546379	0.146444310899374	0.0645410920824264	0.0874861380772144	0.0775202716138787	1.89105361439214	0.3373702870851	0.136251190251342	0.526388836006116	0.101343720623457	0.184508057832333	0.445980351483163	0.390958484824471	0.174629200545766	0.0360652092131289	0.0172366549546379	0.0360652092131289	0.0234575090894683	0.0263194418003058	0.0122626071226208	0.212743531619115	0.212743531619115	0.0236107244902851	0.141046500912876	0.0460630502747408	0.0122626071226208	0.0122626071226208	0.0122626071226208	0.262673697909706	0.213503469150508	0.0294992620772587	0.487003495206975	0.0172366549546379	0.0228023371402779	0.0234575090894683	0.358561622680147	0.0236107244902851	0.0228023371402779	0.11033664937212	0.108102608287136	1.21274353161912	0.0122626071226208	0.0174420611131227	0.11363207363346	0.0172366549546379	0.0499301662905909	0.0122626071226208	0.111341832677133	0.0673722274037136	0.0234575090894683	0.0470682335797534	0.0234575090894683	0.268095948968815	0.0262458414231643	0.111341832677133	0.0263194418003058	0.018828554258491	0.0360652092131289	0.133794158461589	0.018828554258491	0.250697688916189	0.0358733316129059	0.0722292766742297	0.0263194418003058	0.0263194418003058
"Phyllobothrium_sp._(L)"	0.276026266181818	0.121008923072477	0.0155577474752198	0.0475846072514776	0.111611216077416	0.109000952201074	0.173099673391238	2.37219731997139	0.400353921889268	0.0600425586194225	0.0465374988424948	0.491033198030361	0.344599020276528	0.168189201982976	0.0431609167275003	0.0276026266181818	0.0431609167275003	0.0206759412165917	0.0200176960944634	0.213497758797425	0.0122626071226208	0.0122626071226208	0.0259958751898426	0.324773508172255	0.0476202011590824	0.213497758797425	0.213497758797425	0.213497758797425	0.0582761784069268	0.15971138702583	0.241100385415607	0.204957283094335	0.0276026266181818	0.0135095756893701	0.0206759412165917	0.086431930417888	0.0259958751898426	0.0135095756893701	0.0871116105100601	0.301811597267562	0.0122626071226208	1.21349775879742	0.0251125236174186	0.105311611807686	0.0276026266181818	0.046013571284306	0.213497758797425	0.086163225757412	0.0711260949017246	0.0206759412165917	0.0466718164064343	0.0206759412165917	0.0262238567753693	0.0142753821754433	0.0861632257574119	0.0200176960944634	0.0155582901093185	0.0431609167275003	0.107787551726652	0.0155582901093185	0.0317363203791351	0.239493633987267	0.0623179632802949	0.0200176960944634	0.0200176960944634
