"Byrsonima_crassifolia"	"Casearia_guianensis"	"Cnestidium_rufescens"	"Connarus_turczaninowii"	"Cupania_sylvatica"	"Desmopsis_panamensis"	"Doliocarpus_major"	"Eugenia_coloradensis"	"Eugenia_oerstedeana"	"Flemingia_sp."	"Heliconia_metallica"	"Herrania_purpurea"	"Heteropteris_laurifolia"	"Hiraea_reclinata"	"Inga_cocleensis"	"Inga_marginata"	"Inga_quaternata"	"Inga_sapindoides"	"Isertia_haenkaena"	"Luehea_seemannii"	"Mabea_occidentalis"	"Maripa_panamensis"	"Miconia_affinis"	"Miconia_argentea"	"Mouriri_myrtilloides"	"Nectandra_globosa"	"Nuerolaena_lobata"	"Paulinia_fibrigera"	"Paulinia_turbacensis"	"Piper_dilatatum"	"Pithecellobium_sp."	"Rheedia_edulis"	"Serjania_mexicana"	"Serjania_sp."	"Solanum_rudepannum"	"Tetracera_portobellensis"	"Uncaria_tomentosa"	"Vatairea_erythrocarpa"	"Vernonia_arborescens"	"Vernonia_patens"	"Vismia_baccifera"	"Zanthoxylum_setulosum"	"Adippe_alliaceae"	"Adippe_inequalis"	"Amastris_triviale"	"Anchistrotus_maculatus"	"Aphetea_inconspicua"	"Atymna_sp."	"Bolbonotus_corrugata"	"Bolbonotus_pictipennis"	"Campylenchia_hastata"	"Ceresa_vitulus"	"Chelyoidea_nitida"	"Cymbomorpha_prasina"	"Cyphonia_clavata"	"Cyphonia_trifida"	"Enchophyllum_dubium"	"Endoiastus_caviceps"	"Genus_unknown"	"Gerridius_scutellatus"	"Guayaquila_compressa"	"Guayaquila_sp."	"Harmonides_sp."	"Heteronotus_trinodosus"	"Horiola_picta"	"Ischnocentrus_fowleri"	"Membracis_flava"	"Membracis_fuscata"	"Notocera_bituberculata"	"Notocera_cerviceps"	"Notocera_cervipes"	"Poppea_zebrina"	"Potnia_gladiator"	"Potnia_granadensis"	"Sphongophorus_guerinii"	"Sphongophorus_nymph"
"Heliconia_metallica"	0.0352357038590434	0.445318193130921	0.0295940644258234	0.332642852350214	0.0306821462733183	0.225381197933634	0.378193334227228	0.0676785274373159	0	0.0295940644258234	1.2649643249129	0.0676785274373159	0	0	0.048452282433519	0.113745424264396	0	0	0.0677007387329603	0.048452282433519	0	0.394285176456405	0.0295940644258234	0.127711746860943	0	0.140562932585726	0.00354121981249611	0.0665685845847463	0.0665685845847463	0.048452282433519	0	0.264964324912898	0.567065720536728	0.103600544716289	0	0.186244225643935	0	0.0198274748492377	0	0.0104050656219021	0.048452282433519	0	0.0405686156280542	0.278783149628356	0.0405686156280542	0	0.205474413687306	0.010570711157713	0.328822938064704	0.200110731412089	0.125721453384637	0	0	0	0.00786937736110246	0	0.0632533196635766	0	0	0.0279366338465903	0.0681825472740406	0.0279366338465903	2.06083363821143	0.0511854409189784	0.526388546734679	0	0.0203102216198881	0.0660915828307923	0.221895281949154	0.102071829696611	0.0466202451223299	0	0	0.200393186908914	0	0.015252990687569
"Herrania_purpurea"	0.0571118744245652	0.113745424264396	0.0304716226514144	0.336119376469159	0.0345446723510186	0.253754074677235	0.129965544320545	0.268440849031843	0	0.0304716226514144	0.0676785274373159	1.26844084903184	0	0	0.0610380101722973	0.451161090809819	0	0	0.102227286940724	0.0610380101722973	0	0.400462619252534	0.0304716226514144	0.341090688379259	0	0.0534712508097722	0.00573979455753523	0.0280432095296656	0.0280432095296656	0.0610380101722973	0	0.0676785274373159	0.238886599697151	0.108139903837606	0	0.51182624112254	0	0.0441542968153144	0	0.016865075366585	0.0610380101722973	0	0.0456757334419024	0.106051314106048	0.0456757334419024	0	0.214477475944585	0.0171335623273696	0.338573585015716	0.242166131158056	0.203775916805886	0	0	0	0.012755099016745	0	0.0240620628643975	0	0	0.076773936168381	0.0767659385578191	0.076773936168381	0.526388546734679	0.203022490864419	2.08787327024766	0	0.0306681860822173	0.147180989384381	0.0934773650988854	0.0429995879454873	0.0486629567269227	0	0	0.0511854409189784	0	0.0247228462423328
"Heteropteris_laurifolia"	0	0	0	0	0	0	0	0	0.820489566267365	0	0	0	2.31108938110106	1.85233670002533	0	0	0	0	0	0	0	0	0	0	0.279242247343095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91353195800235	0	0	0	0	0.6205383274291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20277181983171	0	0	0
"Hiraea_reclinata"	0	0	0	0	0	0	0	0	1.20541059735576	0	0	0	0.926168350012664	2.72133416423474	0	0	0	0	0	0	0	0	0	0	0.410244783133683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05815188891703	0	0	0	0	0.911655073630405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76703514271572	0	0	0
"Inga_cocleensis"	0.361371079229083	0.0407162037256462	0.159800870285016	0.0547451463029081	0.00615721411911478	0.0452289185292999	0.215924541890826	0.0305190050861486	0	0.159800870285016	0.0242261412167595	0.0305190050861486	0	0	1.35320738264079	0.0512924455229389	0	0	0.327866959275138	0.353207382640785	0	0.0655332081478266	0.159800870285016	0.0441484780479221	0	0.0536092947715133	0.0363181172866139	0.0113631887493951	0.0113631887493951	0.353207382640785	0	0.0242261412167595	0.0967975337911438	0.0181311963780143	0	0.634614243442148	0	0.0795420099858344	0	0.106712492768075	0.353207382640785	0	0.00814120533527399	0.106325101296835	0.00814120533527398	0	0.0359602061497284	0.108411323768725	1.77556522538907	0.0454315765392448	1.28937674903846	0	0	0	0.0807069273035864	0	0.024124182647181	0	0	0.0951921365163222	0.0136826980424773	0.0951921365163223	0.188425542797018	0.0230816004853225	0.237370039558934	0	0.0983600877825414	0.265140033286115	0.0378772958313171	0.0174235560824059	0.00815903837010645	0	0	0.0183222916765408	0	0.156431945514359
"Inga_marginata"	0.0479931717853489	0.0955843901381483	0.0256064055894239	0.282453257537108	0.0290291364294274	0.213238718216164	0.109214743126508	0.22558054540491	0	0.0256064055894239	0.0568727121321982	0.22558054540491	0	0	0.0512924455229389	2.05979923597464	0	0	0.0859052831434659	0.0512924455229389	0	0.336523209455911	0.0256064055894239	0.286630830570806	0	0.0449338242098926	0.00482335677103801	0.0235657222938366	0.0235657222938366	0.0512924455229389	0	0.0568727121321982	0.200745041762312	0.0908738687710975	0	0.430106084976925	0	0.0371044511053062	0	0.0141723322408277	0.0512924455229389	0	0.0383829692789096	0.0891187513496203	0.0383829692789096	0	0.180233173062677	0.0143979515356047	0.284515617660265	0.203500950552989	0.171240266223433	0	0	0	0.0107185706023067	0	0.0202202208944517	0	0	0.0645159127465387	0.0645091920653942	0.0645159127465387	0.442343316583764	0.926909656188587	1.7545153531493	0	0.0257715849430398	0.123681503684354	0.0785524076461221	0.0361341075172162	0.0408932409469939	0	0	0.0430129755621667	0	0.0207755010439772
"Inga_quaternata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0
"Inga_sapindoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isertia_haenkaena"	0.154230128871632	0.0379275847243475	0.13603370453488	0.0566426752245616	0.00627016958339356	0.0460586531125823	0.186547305047766	0.0340757623135748	0	0.13603370453488	0.0225669129109868	0.0340757623135748	0	0	0.218577972850092	0.0572701887623106	0	0	1.94734776248225	0.218577972850092	0	0.0677463282760625	0.13603370453488	0.047837589182786	0	0.0469692228603361	0.01550026615699	0.0104708370901209	0.0104708370901209	0.218577972850092	0	0.0225669129109868	0.0891960196565858	0.0186616017672284	0	0.7372382153984	0	0.285530162077166	0	0.0455439919180695	0.218577972850092	0	0.00829055756026482	0.0931556253396666	0.00829055756026482	0	0.0370121768383363	0.0462690386614897	1.51148560594311	0.0458727562307039	0.550295122101415	0	0	0	0.0344450359044223	0	0.0211361502871512	0	0	0.11058573230976	0.013933710185319	0.11058573230976	0.175520433752119	0.0257715849430398	0.26503370688336	0	0.584204328744676	0.951767206923885	0.0349027903004031	0.0160552835381854	0.00839772079525278	0	0	0.0170674131259564	0	0.066763835024621
"Luehea_seemannii"	0.361371079229083	0.0407162037256462	0.159800870285016	0.0547451463029081	0.00615721411911478	0.0452289185292999	0.215924541890826	0.0305190050861486	0	0.159800870285016	0.0242261412167595	0.0305190050861486	0	0	0.353207382640785	0.0512924455229389	0	0	0.327866959275138	1.35320738264079	0	0.0655332081478266	0.159800870285016	0.0441484780479221	0	0.0536092947715133	0.0363181172866139	0.0113631887493951	0.0113631887493951	0.353207382640785	0	0.0242261412167595	0.0967975337911438	0.0181311963780143	0	0.634614243442148	0	0.0795420099858344	0	0.106712492768075	0.353207382640785	0	0.00814120533527399	0.106325101296835	0.00814120533527398	0	0.0359602061497284	0.108411323768725	1.77556522538907	0.0454315765392448	1.28937674903846	0	0	0	0.0807069273035864	0	0.024124182647181	0	0	0.0951921365163222	0.0136826980424773	0.0951921365163223	0.188425542797018	0.0230816004853225	0.237370039558934	0	0.0983600877825414	0.265140033286115	0.0378772958313171	0.0174235560824059	0.00815903837010645	0	0	0.0183222916765408	0	0.156431945514359
"Mabea_occidentalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0
"Maripa_panamensis"	0.0368047085118719	0.220888054037202	0.0239908530480431	0.26491593190298	0.0716397245388248	0.526242420995071	0.203958540497432	0.133487539750845	0	0.0239908530480431	0.131428392152135	0.133487539750845	0	0	0.0436888054318844	0.224348806303941	0	0	0.0677463282760625	0.0436888054318844	0	1.47316889571151	0.0239908530480431	0.20933472799616	0	0.0815786475584104	0.00369890618608813	0.0416737157219562	0.0416737157219562	0.0436888054318844	0	0.131428392152135	0.35499831911296	0.350004981190803	0	0.277589468186591	0	0.0254639665934825	0	0.0108683910159133	0.0436888054318844	0	0.0947236357791128	0.161797650990847	0.0947236357791128	0	0.694176546028427	0.0110414125535616	0.266565033867146	0.252823960817718	0.131319682558942	0	0	0	0.00821979152464029	0	0.0367103914012847	0	0	0.0416384202279887	0.159199387864055	0.0416384202279887	1.02222082784994	0.100956962836773	1.03823642028435	0	0.0203238984828187	0.0848798886449417	0.138912385739854	0.0638996974403329	0.157502241535861	0	0	0.0993996243167408	0	0.0159321885107225
"Miconia_affinis"	0.203531168372918	0.0497379234047451	0.210671458947394	0.0600656870772378	0.00687676269445084	0.0505144913975092	0.281360626975466	0.0304716226514144	0	0.210671458947394	0.0295940644258234	0.0304716226514144	0	0	0.319601740570032	0.0512128111788478	0	0	0.408101113604639	0.319601740570032	0	0.0719725591441293	1.21067145894739	0.0458357840747883	0	0.0690674010121824	0.020455064805458	0.0140185826908956	0.0140185826908956	0.319601740570032	0	0.0295940644258234	0.119417556255777	0.0200115496922546	0	0.599062626308821	0	0.0872423539839924	0	0.0601025360950493	0.319601740570032	0	0.00909260845155166	0.136983678674162	0.00909260845155166	0	0.039689573556305	0.0610593505118753	2.34079398830438	0.0512138714112463	0.726201877484257	0	0	0	0.0454556995676844	0	0.0310803304554821	0	0	0.0898593939463231	0.0152816948765574	0.0898593939463231	0.230176056645293	0.0230457650304815	0.237001509511001	0	0.122430334081392	0.290807846613308	0.046728608969652	0.0214951601260399	0.00900519736151459	0	0	0.0223820655321353	0	0.0881054917546475
"Miconia_argentea"	0.0396683632099087	0.107320795681464	0.0229178920373942	0.234401217620101	0.0838991180812612	0.616295990843833	0.138670967065012	0.17054534418963	0	0.0229178920373942	0.0638558734304714	0.17054534418963	0	0	0.0441484780479221	0.286630830570806	0	0	0.071756383774179	0.0441484780479221	0	0.31400209199424	0.0229178920373942	1.42366144154466	0	0.0872221875582297	0.00398670604935758	0.0600909113933361	0.0600909113933361	0.0441484780479221	0	0.0638558734304714	0.511885541498789	0.13378298214141	0	0.334463137473025	0	0.0294642681177565	0	0.011714025182063	0.0441484780479221	0	0.11093327835189	0.172990671990489	0.11093327835189	0	0.265336247913796	0.0119005089629726	0.254643244859935	0.843720324516769	0.141537240070186	0	0	0	0.00885934677635018	0	0.0392499844012034	0	0	0.0501694706209538	0.186442484625025	0.0501694706209538	0.496656793348111	0.128983873756863	1.32646378814156	0	0.0215269151322537	0.0982142270591883	0.200303037977787	0.0921393974697819	0.0602023419636345	0	0	0.048294358056659	0	0.017171820294901
"Mouriri_myrtilloides"	0	0	0	0	0	0	0	0	1.85233670002533	0	0	0	0.279242247343095	0.820489566267365	0	0	0	0	0	0	0	0	0	0	2.31108938110106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6205383274291	0	0	0	0	2.91353195800235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20277181983171	0	0	0
"Nectandra_globosa"	0.0356418612934368	0.118120111416576	0.0345337005060912	0.097017091697749	0.0216450805841792	0.158997814167736	0.509508572330998	0.0267356254048861	0	0.0345337005060912	0.0702814662928629	0.0267356254048861	0	0	0.0536092947715133	0.0449338242098926	0	0	0.0704538342905041	0.0536092947715133	0	0.122367971337616	0.0345337005060912	0.0872221875582298	0	2.36082925299503	0.00358203899860973	0.0872297497128802	0.0872297497128802	0.0536092947715133	0	0.0702814662928629	0.743068238294905	0.0426065204031373	0	0.133208929729282	0	0.0168975985259768	0	0.0105250034773965	0.0536092947715133	0	0.0286196065501925	1.34897801844015	0.0286196065501925	0	0.084502932132889	0.010692558388031	0.383707783401013	0.201621873844479	0.127170628436147	0	0	0	0.00796008666357717	0	1.06237316384776	0	0	0.0199813394593924	0.0481001790759538	0.0199813394593924	0.546633626722267	0.0202202208944517	0.207943753149114	0	0.0211361502871512	0.0563253284199228	0.290765832376267	0.133752282893083	0.0191729341814118	0	0	0.0531540501374593	0	0.0154288099528595
"Nuerolaena_lobata"	0.660841850346536	0.00595162993696825	0.020455064805458	0.00928101437003134	0.00102109165083884	0.00750061150924826	0.0282589110262997	0.00573979455753523	0	0.020455064805458	0.00354121981249611	0.00573979455753523	0	0	0.0726362345732278	0.00964671354207602	0	0	0.0465007984709701	0.0726362345732278	0	0.0110967185582644	0.020455064805458	0.00797341209871517	0	0.00716407799721945	2.25381467426625	0.00163516062250865	0.00163516062250865	0.0726362345732278	0	0.00354121981249611	0.0139291460435922	0.00305160367770261	0	0.125844585217963	0	0.0134905180783502	0	1.68404805525145	0.0726362345732278	0	0.00135011007166469	0.0142087546944853	0.00135011007166469	0	0.00605234729411018	0.198252555103961	0.227278497838422	0.00744539180393311	0.347874465118465	0	0	0	2.78625483170278	0	0.00322383509874875	0	0	0.0188766877826945	0.00226909255741964	0.0188766877826945	0.0275428207638586	0.00434102109393421	0.0446428465586074	0	0.013950239541291	0.0449683935945007	0.00545053540836217	0.0025072462878466	0.00137322165496618	0	0	0.00267823347163571	0	0.956074179967114
