"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Euodia_chapelieri"	0.905992681213217	0.046459702399135	0.339095162497138	0.595632099403459	0.54433807560077	0.289606345960833	0.386113784812903	0.446416122252549	0.130885552540489	0.177001419897953	1.17700141989795	0.177001419897953	0.0476141083624898	1.77001419897953	0.206487566218378	0.303732942757757	0.211618259388843	0.190301724711755	0.125378189960245	0.038148205780928	0.168886720552337	0.193109987888279	0.0479643184171703	0.235727980200485	0.155613005464421	0.114926736755053	0.0595632099403458	0.109202351922257	0.0479643184171703	0.0392656657621468	0.0479643184171703	0.0595632099403458	0.0479643184171703	0.0612380335050866	0.038148205780928	0.0479643184171703	0.0669624183378822	0.0479643184171703	0.0479643184171703	0.0595632099403458	0.0479643184171703	0.038148205780928	0.0479643184171703	0.0595632099403458
"Cordemoya_integrifolia"	0.905992681213217	0.046459702399135	0.339095162497138	0.595632099403459	0.54433807560077	0.289606345960833	0.386113784812903	0.446416122252549	0.130885552540489	0.177001419897953	0.177001419897953	1.17700141989795	0.0476141083624898	1.77001419897953	0.206487566218378	0.303732942757757	0.211618259388843	0.190301724711755	0.125378189960245	0.038148205780928	0.168886720552337	0.193109987888279	0.0479643184171703	0.235727980200485	0.155613005464421	0.114926736755053	0.0595632099403458	0.109202351922257	0.0479643184171703	0.0392656657621468	0.0479643184171703	0.0595632099403458	0.0479643184171703	0.0612380335050866	0.038148205780928	0.0479643184171703	0.0669624183378822	0.0479643184171703	0.0479643184171703	0.0595632099403458	0.0479643184171703	0.038148205780928	0.0479643184171703	0.0595632099403458
"Smilax_anceps"	1.15737712880036	0.0446947236376466	0.315798672208919	0.831314290354413	0.719321551907254	0.126313735028249	0.247787082551994	0.265061234896612	0.0951564890101706	0.0476141083624898	0.0476141083624898	0.0476141083624898	1.31749066125375	0.476141083624898	0.198643216167318	0.260219727399746	1.41106960557222	0.208656778484366	0.125347204145397	0.0355273506235035	0.161052700072428	0.106200252446018	0.0612729068188428	0.265087195678342	0.141401932301705	0.101032092053334	0.0831314290354412	0.142196581408409	0.0612729068188427	0.0285469467030512	0.0612729068188427	0.0831314290354412	0.0612729068188428	0.080923674589566	0.0355273506235034	0.0612729068188428	0.0397591852344918	0.0612729068188428	0.0612729068188428	0.0831314290354412	0.0612729068188428	0.0355273506235034	0.0612729068188428	0.0831314290354412
"Chaetocnema_sp1_M_PL_081"	1.00665853468135	0.0516218915545944	0.376772402774598	0.661813443781621	0.604820084000855	0.32178482884537	0.429015316458781	0.496017913613943	0.145428391711655	0.196668244331059	0.196668244331059	0.196668244331059	0.0529045648472109	1.96668244331059	0.229430629131531	0.337481047508619	0.235131399320937	0.211446360790839	0.139309099955828	0.0423868953121423	0.187651911724819	0.214566653209199	0.0532936871301892	0.261919978000539	0.172903339404912	0.127696374172281	0.066181344378162	0.121335946580285	0.0532936871301892	0.0436285175134965	0.0532936871301892	0.066181344378162	0.0532936871301892	0.0680422594500962	0.0423868953121423	0.0532936871301892	0.0744026870420914	0.0532936871301892	0.0532936871301892	0.066181344378162	0.0532936871301892	0.0423868953121422	0.0532936871301892	0.066181344378162
"Apis_mellifera"	0.743593899876489	0.36366156994827	0.828756709941833	0.91167135508435	0.404320796519627	0.160864597939683	0.266580567165159	0.697173105894656	0.155693024187477	0.0516218915545944	0.0516218915545944	0.0516218915545944	0.0496608040418296	0.516218915545944	1.61627364421453	0.274331836824362	0.220714684630354	0.184637727206622	0.179309773000513	0.0932351298684563	0.186705721566643	0.199543252522346	0.0393667358758141	0.280595926876906	0.180586367833999	0.143942701760012	0.091167135508435	0.0848528254842721	0.0393667358758141	0.046707907256243	0.0393667358758141	0.091167135508435	0.0393667358758141	0.045486089608458	0.0932351298684562	0.0393667358758141	0.104575965884198	0.0393667358758141	0.0393667358758141	0.091167135508435	0.0393667358758141	0.0932351298684562	0.0393667358758141	0.091167135508435
"Musca_domestica"	1.16820613802395	0.0493797306283852	0.741825072780819	0.437652149528873	0.700937343674117	0.383042933315869	0.534817593083202	0.31868784168809	0.168009591405254	0.0607465885515515	0.0607465885515515	0.0607465885515515	0.0520439454799492	0.607465885515515	0.21946546945949	1.43533702590807	0.23130642435533	0.218887832871202	0.195704405416568	0.0834553206878422	0.258577938606157	0.21311893366955	0.06184620730715	0.232270049676589	0.241568694749968	0.109649383560363	0.0437652149528873	0.140701658470488	0.06184620730715	0.0504028774215763	0.06184620730715	0.0437652149528873	0.06184620730715	0.0788554511633382	0.0834553206878422	0.06184620730715	0.0478031762532135	0.06184620730715	0.06184620730715	0.0437652149528873	0.06184620730715	0.0834553206878422	0.06184620730715	0.0437652149528873
"Chrysomya_megacephala"	1.28597458755596	0.0496608040418296	0.350887413565466	0.923682544838236	0.799246168785838	0.140348594475833	0.275318980613327	0.294512483218458	0.105729432233523	0.0529045648472109	0.0529045648472109	0.0529045648472109	0.352767401393056	0.529045648472109	0.220714684630354	0.289133030444162	1.56785511730247	0.231840864982629	0.139274671272664	0.039474834026115	0.17894744452492	0.118000280495575	0.068081007576492	0.294541328531491	0.157113258113006	0.112257880059261	0.0923682544838236	0.157996201564899	0.0680810075764919	0.0317188296700569	0.0680810075764919	0.0923682544838236	0.068081007576492	0.0899151939884067	0.0394748340261149	0.068081007576492	0.0441768724827686	0.068081007576492	0.068081007576492	0.0923682544838236	0.068081007576492	0.0394748340261149	0.068081007576492	0.0923682544838236
"Nacoleia_sp1_M_PL_081"	0.824187535800618	0.0553913181619865	0.435897664813807	1.0175415312275	0.898991189906068	0.167040487201591	0.671624748284407	0.303592063436029	0.102721582224608	0.0634339082372517	0.0634339082372517	0.0634339082372517	0.0695522594947888	0.634339082372517	0.246183636275495	0.364813054785336	0.309121153310172	1.32378311667838	0.123488419736616	0.0490384872915533	0.271067450847179	0.126467430343264	0.0436334577776798	0.292062929280267	0.213564399760426	0.0891722672930841	0.10175415312275	0.144769966642112	0.0436334577776798	0.0308164746673824	0.0436334577776798	0.10175415312275	0.0436334577776798	0.101136508864433	0.0490384872915533	0.0436334577776798	0.0455388095154044	0.0436334577776798	0.0436334577776798	0.10175415312275	0.0436334577776798	0.0490384872915533	0.0436334577776798	0.10175415312275
"Technomyrmex_albipes"	1.36143162379632	0.053792931900154	0.941125061103245	0.342360285845838	0.371409600183482	0.196564188844757	0.263715617396611	0.337023071101202	0.702259133749506	0.0417927299867484	0.0417927299867484	0.0417927299867484	0.0417824013817991	0.417927299867484	0.239079697334018	0.326174009027614	0.185699561696885	0.123488419736616	1.38863010134701	0.105876569374115	0.195128960526147	0.320200457443459	0.0720757918480403	0.198648861118446	0.225421172353545	0.12262925251322	0.0342360285845838	0.113859371868682	0.0720757918480403	0.210677740124852	0.0720757918480403	0.0342360285845838	0.0720757918480403	0.0417835800206417	0.105876569374115	0.0720757918480403	0.0505534606651803	0.0720757918480403	0.0720757918480403	0.0342360285845838	0.0720757918480403	0.105876569374115	0.0720757918480403	0.0342360285845838
"Brachymyrmex_sp1_M_PL_081"	0.799674328934621	0.0839116168816106	1.93873229119472	0.374189022359098	0.410401053691288	0.157123204246426	0.352924672769335	0.279291861900399	0.190622085319375	0.038148205780928	0.038148205780928	0.038148205780928	0.0355273506235035	0.38148205780928	0.372940519473825	0.417276603439211	0.15789933610446	0.14711546187466	0.317629708122345	1.21810738275941	0.327803942398156	0.1462173661548	0.042335699767127	0.167818499828367	0.323969523625013	0.0842294790521868	0.0374189022359098	0.0885058183073969	0.0423356997671269	0.0571866255958125	0.042335699767127	0.0374189022359098	0.042335699767127	0.0461701185402699	0.218107382759406	0.042335699767127	0.0418937792850599	0.042335699767127	0.042335699767127	0.0374189022359098	0.042335699767127	0.218107382759406	0.042335699767127	0.0374189022359098
"Stomorhina_lunata"	0.851693109094934	0.0560117164699929	0.971270940438981	0.468239974198661	0.874374667297069	0.174540538653946	0.699312796424403	0.282922926977414	0.135904481797942	0.0562955735174457	0.0562955735174457	0.0562955735174457	0.0536842333574761	0.562955735174457	0.248940962088857	0.430963231010261	0.238596592699894	0.271067450847179	0.195128960526147	0.109267980799385	1.3335114342267	0.135571945182179	0.0450896351873789	0.232719221724778	0.280233919343157	0.0875280742339909	0.0468239974198661	0.143456785258299	0.0450896351873788	0.0407713445393826	0.0450896351873789	0.0468239974198661	0.0450896351873789	0.0983671500709203	0.109267980799385	0.0450896351873789	0.0424384390466121	0.0450896351873789	0.0450896351873789	0.0468239974198661	0.0450896351873789	0.109267980799385	0.0450896351873789	0.0468239974198662
"Dysauxes_florida"	0.824523864024381	0.0598629757567039	0.433236640458667	0.396346072126858	0.375002319923703	0.586583380702931	0.248028122995344	0.825381750563173	0.759366906674444	0.0643699959627596	0.0643699959627596	0.0643699959627596	0.0354000841486726	0.643699959627597	0.266057670029795	0.355198222782584	0.157333707327434	0.126467430343264	0.320200457443459	0.0487391220516	0.135571945182179	1.52759234879769	0.0436512633895261	0.249280894178104	0.137035447580288	0.167458525974002	0.0396346072126858	0.0858390243809426	0.043651263389526	0.227810072002333	0.0436512633895261	0.0396346072126858	0.0436512633895261	0.0421877609914166	0.0487391220516	0.0436512633895261	0.123807262584476	0.0436512633895261	0.0436512633895261	0.0396346072126858	0.0436512633895261	0.0487391220516	0.0436512633895261	0.0396346072126858
"Phorinia_sp1_M_PL_081"	2.47611645791791	0.0354300622882327	0.376317331263351	0.379671675380297	0.427757584627732	0.142912042044179	0.248947097357721	0.301846800924603	0.14267719138878	0.0479643184171703	0.0479643184171703	0.0479643184171703	0.0612729068188428	0.479643184171703	0.157466943503256	0.30923103653575	0.272324030305968	0.130900373333039	0.216227375544121	0.042335699767127	0.135268905562137	0.130953790168578	1.13108851836036	0.2624554343077	0.218234695651877	0.17636553849905	0.0379671675380297	0.17921124663098	0.13108851836036	0.0428031574166341	0.13108851836036	0.0379671675380297	0.13108851836036	0.0481227282706199	0.042335699767127	0.13108851836036	0.0452770201386904	0.13108851836036	0.13108851836036	0.0379671675380297	0.13108851836036	0.042335699767127	0.13108851836036	0.0379671675380297
"Allograpta_nasuta"	1.2393728842308	0.0631340835473038	0.372929999618592	0.864624056237085	0.736181736028716	0.167280957417427	0.276468589073672	0.635721474023547	0.13806054101606	0.0589319950501212	0.0589319950501212	0.0589319950501212	0.0662717989195855	0.589319950501212	0.280595926876906	0.290337562095736	0.294541328531491	0.2190471969602	0.148986645838835	0.0419546249570916	0.174539416293583	0.186960670633578	0.0656138585769249	1.3302549306074	0.157332829567278	0.160972079680457	0.0864624056237085	0.148434303880155	0.0656138585769249	0.041418162304818	0.0656138585769249	0.0864624056237085	0.0656138585769249	0.0828204453032305	0.0419546249570916	0.0656138585769249	0.095358221103532	0.065613858576925	0.0656138585769249	0.0864624056237085	0.065613858576925	0.0419546249570916	0.065613858576925	0.0864624056237085
"Villa_unifasciata"	1.37407030595626	0.0541759103501997	0.959909699629668	0.413203216256072	0.471098171412711	0.165452244520551	0.662475188060495	0.284755610863604	0.148954775315274	0.0518710018214736	0.0518710018214736	0.0518710018214736	0.0471339774339017	0.518710018214737	0.240781823778665	0.402614491249948	0.209484344150674	0.213564399760426	0.225421172353545	0.107989841208338	0.280233919343157	0.137035447580288	0.0727448985506255	0.209777106089703	1.29998027360985	0.115458240180166	0.0413203216256072	0.125743442834556	0.0727448985506255	0.0446864325945822	0.0727448985506255	0.0413203216256072	0.0727448985506255	0.05299854428393	0.107989841208338	0.0727448985506255	0.0427133416295406	0.0727448985506255	0.0727448985506255	0.0413203216256072	0.0727448985506255	0.107989841208338	0.0727448985506255	0.0413203216256072
"Ahasverus_advena"	1.66567453026881	0.0647742157920056	0.374353240231941	0.445810291147332	0.411444625157887	0.182161927667991	0.238276952747948	0.952618937775956	0.178821233314041	0.0574633683775263	0.0574633683775263	0.0574633683775263	0.0505160460266673	0.574633683775263	0.287885403520025	0.274123458900909	0.224515760118521	0.133758400939626	0.183943878769831	0.0421147395260934	0.131292111350986	0.251187788961003	0.0881827692495251	0.321944159360914	0.173187360270249	1.23107560991592	0.0445810291147332	0.134470289579787	0.0881827692495251	0.0536463699942124	0.0881827692495251	0.0445810291147332	0.0881827692495251	0.0462875203302623	0.0421147395260934	0.0881827692495251	0.142892840666393	0.0881827692495251	0.0881827692495251	0.0445810291147332	0.0881827692495251	0.0421147395260934	0.0881827692495251	0.0445810291147332
"Episyrphus_sp1_M_PL_081"	0.717157609051672	0.0820504219575914	0.332612464319198	2.02209369344561	0.48425062151828	0.134623049889362	0.269860528349345	0.341299271276245	0.0910733865993734	0.0595632099403458	0.0595632099403458	0.0595632099403458	0.0831314290354412	0.595632099403458	0.36466854203374	0.218826074764437	0.369473017935294	0.30526245936825	0.102708085753751	0.0374189022359098	0.140471992259598	0.118903821638057	0.0379671675380297	0.345849622494834	0.123960964876822	0.0891620582294664	1.20220936934456	0.0924453624588362	0.0379671675380297	0.027322015979812	0.0379671675380297	0.202209369344561	0.0379671675380297	0.0544781949208065	0.0374189022359098	0.0379671675380297	0.0511948906914368	0.0379671675380297	0.0379671675380297	0.202209369344561	0.0379671675380297	0.0374189022359097	0.0379671675380297	0.202209369344561
"Pachycerina_crinicornis"	1.69255066262592	0.0381837714679225	0.393359192477319	0.462226812294181	1.03267232845427	0.156544483244272	0.304203509903583	0.299097775095317	0.123101751112782	0.0546011759611284	0.0546011759611284	0.0546011759611284	0.0710982907042044	0.546011759611284	0.169705650968544	0.351754146176221	0.315992403129797	0.217154949963169	0.170789057803023	0.0442529091536985	0.215185177887449	0.128758536571414	0.0896056233154898	0.296868607760311	0.188615164251833	0.134470289579787	0.0462226812294181	1.2057812602666	0.0896056233154898	0.0369305253338347	0.0896056233154898	0.0462226812294181	0.0896056233154898	0.116175636951105	0.0442529091536985	0.0896056233154898	0.0448646662642976	0.0896056233154899	0.0896056233154898	0.0462226812294181	0.0896056233154898	0.0442529091536984	0.0896056233154898	0.0462226812294181
"Syritta_nigrofemorata"	2.47611645791791	0.0354300622882327	0.376317331263351	0.379671675380297	0.427757584627732	0.142912042044179	0.248947097357721	0.301846800924603	0.14267719138878	0.0479643184171703	0.0479643184171703	0.0479643184171703	0.0612729068188428	0.479643184171703	0.157466943503256	0.30923103653575	0.272324030305968	0.130900373333039	0.216227375544121	0.042335699767127	0.135268905562137	0.130953790168578	0.13108851836036	0.2624554343077	0.218234695651877	0.17636553849905	0.0379671675380297	0.17921124663098	1.13108851836036	0.0428031574166341	0.13108851836036	0.0379671675380297	0.13108851836036	0.0481227282706199	0.042335699767127	0.13108851836036	0.0452770201386904	0.13108851836036	0.13108851836036	0.0379671675380297	0.13108851836036	0.042335699767127	0.13108851836036	0.0379671675380297
"Cheloninae_sp1_M_PL_081"	0.808504084536422	0.0420371165306187	0.508325560851666	0.27322015979812	0.276070162231424	0.289657320243665	0.189275082062778	0.429930550478604	1.77347812454036	0.0392656657621468	0.0392656657621468	0.0392656657621468	0.0285469467030512	0.392656657621468	0.186831629024972	0.252014387107881	0.126875318680228	0.0924494240021473	0.632033220374556	0.0571866255958125	0.122314033618148	0.683430216006999	0.0428031574166341	0.165672649219272	0.134059297783747	0.107292739988425	0.027322015979812	0.0738610506676694	0.0428031574166341	1.53204343736211	0.0428031574166341	0.027322015979812	0.0428031574166341	0.0310578932510352	0.0571866255958124	0.0428031574166341	0.0644895825717906	0.0428031574166341	0.0428031574166341	0.027322015979812	0.0428031574166341	0.0571866255958124	0.0428031574166341	0.027322015979812
"Fannia_pusio"	2.47611645791791	0.0354300622882327	0.376317331263351	0.379671675380297	0.427757584627732	0.142912042044179	0.248947097357721	0.301846800924603	0.14267719138878	0.0479643184171703	0.0479643184171703	0.0479643184171703	0.0612729068188428	0.479643184171703	0.157466943503257	0.30923103653575	0.272324030305968	0.130900373333039	0.216227375544121	0.042335699767127	0.135268905562137	0.130953790168578	0.13108851836036	0.2624554343077	0.218234695651877	0.17636553849905	0.0379671675380297	0.17921124663098	0.13108851836036	0.0428031574166341	1.13108851836036	0.0379671675380297	0.13108851836036	0.0481227282706199	0.042335699767127	0.13108851836036	0.0452770201386904	0.13108851836036	0.13108851836036	0.0379671675380297	0.13108851836036	0.042335699767127	0.13108851836036	0.0379671675380297
"Lecithoceridae_sp1_M_PL_081"	0.717157609051672	0.0820504219575915	0.332612464319198	2.02209369344561	0.48425062151828	0.134623049889362	0.269860528349345	0.341299271276245	0.0910733865993735	0.0595632099403459	0.0595632099403459	0.0595632099403459	0.0831314290354413	0.595632099403458	0.36466854203374	0.218826074764437	0.369473017935294	0.30526245936825	0.102708085753751	0.0374189022359098	0.140471992259598	0.118903821638057	0.0379671675380297	0.345849622494834	0.123960964876822	0.0891620582294664	0.202209369344561	0.0924453624588362	0.0379671675380297	0.027322015979812	0.0379671675380297	1.20220936934456	0.0379671675380297	0.0544781949208065	0.0374189022359098	0.0379671675380297	0.0511948906914367	0.0379671675380297	0.0379671675380297	0.202209369344561	0.0379671675380297	0.0374189022359098	0.0379671675380297	0.202209369344561
