"Cyrtocymura_scorpioides"	"Vernonanthura_aff._lucida"	"Vernonanthura_aff._laxa"	"Vernonanthura_glanduloso-dentata"	"Vernonanthura_membranacea"	"Vernonanthura_mucronulata"	"Vernonanthura_phosphorica"	"Vernonanthura_subverticillata"	"Vernonanthura_westiniana"	"Vernonanthura_mariana"	"Lessingianthus_buddleiifolius"	"Proteopsis_sp._1"	"Lessingianthus_coriaceus"	"Lessingianthus_roseus"	"Lessingianthus_linearis"	"Lessingianthus_vepretorum"	"Lessingianthus_rosmarinifolius"	"Lessingianthus_linearifolius"	"Lessingianthus_carduoides"	"Lessingianthus_brevipetiolatus"	"Lessingianthus_pumillus"	"Lessingianthus_glabratus"	"Lessingianthus_simplex"	"Lessingianthus_aff._simplex"	"Eremanthus_sp._03"	"Chresta_sp._01"	"Lessingianthus_tomentellus"	"Chresta_sphaerocephala"	"Lessingianthus_sp._01"	"Eremanthus_erythropappus"	"Lessingianthus_psilophyllus"	"Lessingianthus_warmingianus"	"Lepidaploa_spixiana"	"Echinocoryne_schwenkiaefolia"	"Lessingianthus_rubricaulis"	"Lepidaploa_lilacina"	"Lepidaploa_aff._rufogrisea"	"Lessingianthus_virgulatus"	"Echinocoryne_holosericea"	"Stilpnopappus_bicolor"	"Lessingianthus_hovaefolius"	"Lepidaploa_rufogrisea"	"Chrysolaena_herbacea"	"Centratherum_punctatum"	"Vernonanthura_ferruginea"	"Lepidaploa_sp._01"	"Lepidaploa_salzmannii"	"Lepidaploa_aurea"	"Minasia_sp._06"	"Proteopsis_argenica"	"Minasia_sp._02"	"Minasia_sp._04"	"Eremanthus_polycephalus"	"Minasia_sp._01"	"Piptolepis_sp._02"	"Piptolepis_sp._01"	"Piptolepis_sp._03"	"Minasia_sp._05"	"Minasia_scapigera"	"Minasia_alpestris"	"Lychnophora_tomentosa"	"Lychnophora_cipoensis"	"Eremanthus_crotonoides"	"Lychnophora_markgravii"	"Lychnophora_pseudovillosissima"	"Anteremanthus_hatschbachii"	"Lychnophora_candelabrum"	"Lychnophora_villosissima"	"Eremanthus_bicolor"	"Lychnophora_passerina"	"Eremanthus_aff._glomerulatus"	"Eremanthus_elaegnus"	"Lychnophora_aff._pohlii"	"Lychnophora_salicifolia"	"Lychnophora_pohlii"	"Lychnophora_diamantiana"	"Lychnophora_pinaster"	"Eremanthus_glomerulatus"	"Lychnophora_rosmarinifolia"	"Lychnophora_granmogolense"	"Eremanthus_incanus"	"Tomoplagia_argentiniensis"	"Tomoplagia_pseudopenicillata"	"Tomoplagia_fiebrigi"	"Tomoplagia_reimoseri"	"Tomoplagia_minuta"	"Tomoplagia_grandis"	"Tomoplagia_achromoptera"	"Tomoplagia_brasiliensis"	"Dictyotripeta_atacta"	"Tomoplagia_cipoensis"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"	"Xanthaciura_biocellata"	"Dictyotrypeta_sp._1"	"Dictyotrypeta_sp._2"	"Tomoplagia_sp._1"	"Tomoplagia_dimorphica"	"Tomoplagia_variabilis"	"Tetreuaresta_sp._1"	"Tomoplagia_formosa"	"Tomoplagia_punctata"	"Tetreuaresta_sp._2"	"Dictyotrypeta_sp._3"	"Tomoplagia_bicolor"	"Tetreuaresta_sp._3"	"Trupanea_sp._1"	"Acrotaeniini_n._gen.1_sp._1"	"Tomoplagia_interrupta"	"Tomoplagia_aczeli"	"Xanthaciura_chrysura"	"Tomoplagia_voluta"	"Acrotaeniini_n._gen.2_sp._1"	"Tomoplagia_rupestris"	"Tomoplagia_sp._2"	"Tetreuaresta_sp._4"
"Cyrtocymura_scorpioides"	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36842105263158	2.36842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vernonanthura_aff._lucida"	0	2.18981764531771	0.30294149896404	0.30294149896404	0.30294149896404	0.30294149896404	0.30294149896404	0.444376555838141	0.141435056874102	0.480630627554946	0.00229693722790048	0.00265720717991421	0.00743155630005724	0.00765795353653258	0.00151692676578876	0.0131209927846633	0.00347819704960856	0.00664355958047193	0.00664355958047193	0.00664355958047193	0.00316536253086337	0.00316536253086337	0.00316536253086337	0.00316536253086337	0.00316536253086337	0.00316536253086337	0.00546303924813074	0.0100374208866432	0.00198484219852218	0.00198484219852218	0.0467864193845981	0.00903899281670737	0.00903899281670737	0.00903899281670737	0.00705415061818519	0.00705415061818519	0.00705415061818519	0.0401428598041262	0.00587363028584401	0.0017080485122229	0.0662511499960802	0.00912439047352215	0.00966322002491122	0.00333586924121375	0.00388878808732183	0.00388878808732183	0.00388878808732183	0.00207023985533696	0.0032600639547573	0.0061567266162515	0.0006579169570385	0.00444058428709848	0.00214322984241196	0.00193313871327362	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00127522175623512	0.00226793852892967	0.045748604162696	0.000992716772694558	0.00610059914507581	0.0139641821546141	0.00377334191308305	0.000642102300335561	0.00301685277624613	0.00383736012428387	0.011607854230151	0.00820906025419146	0.00616108462755067	0.00356481640828265	0.00120958575396511	0.00227979455151415	0.00149192957049972	0.00107020879754903	0.00472943463575406	0	0	0.985417940392971	2.6928133241248	0.471450189580339	0.00103362175255522	0.00286784339847427	0.00536328863093221	0.00759265361444882	0.00505642255262922	0.0270526437191777	0.0844096674896898	0.201411509537802	0.0242591824263822	0.00379566336049533	0.0691340104412769	0.0149065087491181	0.014906508749118	0.00460053301185991	0.00289896600747337	0.00150114115854619	0.000964453429085382	0.00146203768230778	0.0297551743121527	0.00551509318163643	0.00142689400074569	0.0214461217281809	0.0207518002535598	0.00191844685292848	0.000905055832873837	0.00420389621078008	0.00940788919750644	0.0116038966594422	0.00594560443082797	0.00106412279304466
"Vernonanthura_aff._laxa"	0	0.60588299792808	1.36050038376721	0.360500383767207	0.360500383767207	0.360500383767207	0.360500383767207	0.528808101447388	0.168307717680181	0.571950446790386	0.00273335530120158	0.00316207654409791	0.00884355199706811	0.00911296470847377	0.00180514285128863	0.0156139814137494	0.00413905448903419	0.00790583590076159	0.00790583590076159	0.00790583590076159	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.00650101670527558	0.0119445308551054	0.00236196221624139	0.00236196221624139	0.0556758390676718	0.0107564014518818	0.0107564014518818	0.0107564014518818	0.00839443923564038	0.00839443923564038	0.00839443923564038	0.0477700031669102	0.00698962004015437	0.00203257772954525	0.0788388684953354	0.0108580246634914	0.0114992318296444	0.00396968439704436	0.00462765782391297	0.00462765782391297	0.00462765782391297	0.00246358542785098	0.00387947610616118	0.00732650467333928	0.000782921178875815	0.00528429530164719	0.00255044351247023	0.0023004350687956	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00269884684942631	0.0544408389536082	0.00118133295950652	0.00725971298264022	0.0166173767639907	0.00449027687656883	0.000764101737399318	0.00359005480373289	0.0045664585478978	0.0138133465338797	0.00976878170248783	0.0073316907067853	0.00424213152585635	0.00143940704721849	0.00271295551630184	0.00177539618889466	0.00127354846908335	0.00562802721654733	0	0	0.272647349067636	3.20444785570851	0.561025725600603	0.00123000988554071	0.00341273364418439	0.00638231347080933	0.0090352578011941	0.00601714283762877	0.0321926460258215	0.100447504312731	0.239679696349984	0.0288684270873948	0.00451683939898944	0.0822694724251195	0.0177387454114505	0.0177387454114505	0.00547463428411329	0.00344976954889331	0.00178635797866996	0.0011476995806116	0.00173982484194626	0.0354086574314617	0.00656296088614735	0.00169800386088737	0.0255208848565352	0.0246946423017361	0.00228295175498489	0.00107701644111987	0.0050026364908283	0.0111953881450327	0.0138086370247363	0.00707526927268529	0.00126630612372315
"Vernonanthura_glanduloso-dentata"	0	0.60588299792808	0.360500383767207	1.36050038376721	0.360500383767207	0.360500383767207	0.360500383767207	0.528808101447388	0.168307717680181	0.571950446790386	0.00273335530120158	0.00316207654409791	0.00884355199706811	0.00911296470847377	0.00180514285128863	0.0156139814137494	0.00413905448903419	0.00790583590076159	0.00790583590076159	0.00790583590076159	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.00650101670527558	0.0119445308551054	0.00236196221624139	0.00236196221624139	0.0556758390676718	0.0107564014518818	0.0107564014518818	0.0107564014518818	0.00839443923564038	0.00839443923564038	0.00839443923564038	0.0477700031669102	0.00698962004015437	0.00203257772954525	0.0788388684953354	0.0108580246634914	0.0114992318296444	0.00396968439704436	0.00462765782391297	0.00462765782391297	0.00462765782391297	0.00246358542785098	0.00387947610616118	0.00732650467333928	0.000782921178875815	0.00528429530164719	0.00255044351247023	0.0023004350687956	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00269884684942631	0.0544408389536082	0.00118133295950652	0.00725971298264022	0.0166173767639907	0.00449027687656883	0.000764101737399318	0.00359005480373289	0.0045664585478978	0.0138133465338797	0.00976878170248783	0.0073316907067853	0.00424213152585635	0.00143940704721849	0.00271295551630184	0.00177539618889466	0.00127354846908335	0.00562802721654733	0	0	0.272647349067636	3.20444785570851	0.561025725600603	0.00123000988554071	0.00341273364418439	0.00638231347080933	0.0090352578011941	0.00601714283762877	0.0321926460258215	0.100447504312731	0.239679696349984	0.0288684270873948	0.00451683939898944	0.0822694724251195	0.0177387454114505	0.0177387454114505	0.00547463428411329	0.00344976954889331	0.00178635797866996	0.0011476995806116	0.00173982484194626	0.0354086574314617	0.00656296088614735	0.00169800386088737	0.0255208848565352	0.0246946423017361	0.00228295175498489	0.00107701644111987	0.0050026364908283	0.0111953881450327	0.0138086370247363	0.00707526927268529	0.00126630612372315
"Vernonanthura_membranacea"	0	0.60588299792808	0.360500383767207	0.360500383767207	1.36050038376721	0.360500383767207	0.360500383767207	0.528808101447388	0.168307717680181	0.571950446790386	0.00273335530120158	0.00316207654409791	0.00884355199706811	0.00911296470847377	0.00180514285128863	0.0156139814137494	0.00413905448903419	0.00790583590076159	0.00790583590076159	0.00790583590076159	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.00650101670527558	0.0119445308551054	0.00236196221624139	0.00236196221624139	0.0556758390676718	0.0107564014518818	0.0107564014518818	0.0107564014518818	0.00839443923564038	0.00839443923564038	0.00839443923564038	0.0477700031669102	0.00698962004015437	0.00203257772954525	0.0788388684953354	0.0108580246634914	0.0114992318296444	0.00396968439704436	0.00462765782391297	0.00462765782391297	0.00462765782391297	0.00246358542785098	0.00387947610616118	0.00732650467333928	0.000782921178875815	0.00528429530164719	0.00255044351247023	0.0023004350687956	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00269884684942631	0.0544408389536082	0.00118133295950652	0.00725971298264022	0.0166173767639907	0.00449027687656883	0.000764101737399318	0.00359005480373289	0.0045664585478978	0.0138133465338797	0.00976878170248783	0.0073316907067853	0.00424213152585635	0.00143940704721849	0.00271295551630184	0.00177539618889466	0.00127354846908335	0.00562802721654733	0	0	0.272647349067636	3.20444785570851	0.561025725600603	0.00123000988554071	0.00341273364418439	0.00638231347080933	0.0090352578011941	0.00601714283762877	0.0321926460258215	0.100447504312731	0.239679696349984	0.0288684270873948	0.00451683939898944	0.0822694724251195	0.0177387454114505	0.0177387454114505	0.00547463428411329	0.00344976954889331	0.00178635797866996	0.0011476995806116	0.00173982484194626	0.0354086574314617	0.00656296088614735	0.00169800386088737	0.0255208848565352	0.0246946423017361	0.00228295175498489	0.00107701644111987	0.0050026364908283	0.0111953881450327	0.0138086370247363	0.00707526927268529	0.00126630612372315
"Vernonanthura_mucronulata"	0	0.60588299792808	0.360500383767207	0.360500383767207	0.360500383767207	1.36050038376721	0.360500383767207	0.528808101447388	0.168307717680181	0.571950446790386	0.00273335530120158	0.00316207654409791	0.00884355199706811	0.00911296470847377	0.00180514285128863	0.0156139814137494	0.00413905448903419	0.00790583590076159	0.00790583590076159	0.00790583590076159	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.00650101670527558	0.0119445308551054	0.00236196221624139	0.00236196221624139	0.0556758390676718	0.0107564014518818	0.0107564014518818	0.0107564014518818	0.00839443923564038	0.00839443923564038	0.00839443923564038	0.0477700031669102	0.00698962004015437	0.00203257772954525	0.0788388684953354	0.0108580246634914	0.0114992318296444	0.00396968439704436	0.00462765782391297	0.00462765782391297	0.00462765782391297	0.00246358542785098	0.00387947610616118	0.00732650467333928	0.000782921178875815	0.00528429530164719	0.00255044351247023	0.0023004350687956	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00269884684942631	0.0544408389536082	0.00118133295950652	0.00725971298264022	0.0166173767639907	0.00449027687656883	0.000764101737399318	0.00359005480373289	0.0045664585478978	0.0138133465338797	0.00976878170248783	0.0073316907067853	0.00424213152585635	0.00143940704721849	0.00271295551630184	0.00177539618889466	0.00127354846908335	0.00562802721654733	0	0	0.272647349067636	3.20444785570851	0.561025725600603	0.00123000988554071	0.00341273364418439	0.00638231347080933	0.0090352578011941	0.00601714283762877	0.0321926460258215	0.100447504312731	0.239679696349984	0.0288684270873948	0.00451683939898944	0.0822694724251195	0.0177387454114505	0.0177387454114505	0.00547463428411329	0.00344976954889331	0.00178635797866996	0.0011476995806116	0.00173982484194626	0.0354086574314617	0.00656296088614735	0.00169800386088737	0.0255208848565352	0.0246946423017361	0.00228295175498489	0.00107701644111987	0.0050026364908283	0.0111953881450327	0.0138086370247363	0.00707526927268529	0.00126630612372315
"Vernonanthura_phosphorica"	0	0.60588299792808	0.360500383767207	0.360500383767207	0.360500383767207	0.360500383767207	1.36050038376721	0.528808101447388	0.168307717680181	0.571950446790386	0.00273335530120158	0.00316207654409791	0.00884355199706811	0.00911296470847377	0.00180514285128863	0.0156139814137494	0.00413905448903419	0.00790583590076159	0.00790583590076159	0.00790583590076159	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.0037667814117274	0.00650101670527558	0.0119445308551054	0.00236196221624139	0.00236196221624139	0.0556758390676718	0.0107564014518818	0.0107564014518818	0.0107564014518818	0.00839443923564038	0.00839443923564038	0.00839443923564038	0.0477700031669102	0.00698962004015437	0.00203257772954525	0.0788388684953354	0.0108580246634914	0.0114992318296444	0.00396968439704436	0.00462765782391297	0.00462765782391297	0.00462765782391297	0.00246358542785098	0.00387947610616118	0.00732650467333928	0.000782921178875815	0.00528429530164719	0.00255044351247023	0.0023004350687956	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00151751388991979	0.00269884684942631	0.0544408389536082	0.00118133295950652	0.00725971298264022	0.0166173767639907	0.00449027687656883	0.000764101737399318	0.00359005480373289	0.0045664585478978	0.0138133465338797	0.00976878170248783	0.0073316907067853	0.00424213152585635	0.00143940704721849	0.00271295551630184	0.00177539618889466	0.00127354846908335	0.00562802721654733	0	0	0.272647349067636	3.20444785570851	0.561025725600603	0.00123000988554071	0.00341273364418439	0.00638231347080933	0.0090352578011941	0.00601714283762877	0.0321926460258215	0.100447504312731	0.239679696349984	0.0288684270873948	0.00451683939898944	0.0822694724251195	0.0177387454114505	0.0177387454114505	0.00547463428411329	0.00344976954889331	0.00178635797866996	0.0011476995806116	0.00173982484194626	0.0354086574314617	0.00656296088614735	0.00169800386088737	0.0255208848565352	0.0246946423017361	0.00228295175498489	0.00107701644111987	0.0050026364908283	0.0111953881450327	0.0138086370247363	0.00707526927268529	0.00126630612372315
"Vernonanthura_subverticillata"	0	0.444376555838142	0.264404050723694	0.264404050723694	0.264404050723694	0.264404050723694	0.264404050723694	1.65911797549271	0.394713924769016	0.712891537665174	0.00340691378876216	0.00394128131621705	0.0110227964974776	0.0113585983893693	0.00224996950379527	0.019461607699736	0.00515900798001986	0.00985400665993012	0.00985400665993012	0.00985400665993012	0.00469499867991026	0.00469499867991026	0.00469499867991026	0.00469499867991026	0.00469499867991026	0.00469499867991026	0.00810300931036671	0.0148879243224124	0.00294400133034685	0.00294400133034685	0.0693955826881233	0.0134070138659866	0.0134070138659866	0.0134070138659866	0.0104630125356397	0.0104630125356397	0.0104630125356397	0.0595415760281932	0.00871201518607629	0.00253344930696513	0.0982664888275193	0.0135336792580557	0.0143328938844379	0.00494790139554092	0.00576801385572944	0.00576801385572944	0.00576801385572944	0.003070666722416	0.00483546381015439	0.00913191555596792	0.000975850069200072	0.00658646115971781	0.00317892853749168	0.00286731254900762	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00189146247980755	0.00336390170023847	0.067856251553281	0.00147243922043093	0.00904866493285377	0.0207122615949008	0.00559677924030487	0.000952393106018266	0.00447472277309602	0.00569173374050744	0.0172172570300454	0.012176023024516	0.00913837954140312	0.00528748545160937	0.00179410840392917	0.00338148705099699	0.00221289261363207	0.00158737864706782	0.00701489613119631	0	0	0.199969450127164	2.35025822865506	1.31571308256339	0.00153311120494297	0.00425370580423013	0.00795505500450095	0.0112617428017416	0.00749989834598424	0.0401256176223767	0.125199964797607	0.298742012069243	0.035982238482017	0.00562988734881141	0.102542468546301	0.0221099599861919	0.0221099599861918	0.00682370382759111	0.00429986816533139	0.00222655562799341	0.00143051784187125	0.00216855570933349	0.0441341245288428	0.00818021789128293	0.00211642912448504	0.0318097886802055	0.0307799419012047	0.00284552096455141	0.00134241683192881	0.00623539546186162	0.0139541764750046	0.0172113869949161	0.0088187702614879	0.00157835162951917
"Vernonanthura_westiniana"	0	0.282870113748203	0.168307717680181	0.168307717680181	0.168307717680181	0.168307717680181	0.168307717680181	0.789427849538031	1.62112013185785	0.853832628539962	0.00408047227632275	0.00472048608833618	0.0132020409978871	0.0136042320702648	0.00269479615630191	0.0233092339857227	0.00617896147100553	0.0118021774190986	0.0118021774190986	0.0118021774190986	0.00562321594809311	0.00562321594809311	0.00562321594809311	0.00562321594809311	0.00562321594809311	0.00562321594809311	0.00970500191545783	0.0178313177897194	0.0035260404444523	0.0035260404444523	0.0831153263085748	0.0160576262800913	0.0160576262800913	0.0160576262800913	0.012531585835639	0.012531585835639	0.012531585835639	0.0713131488894762	0.0104344103319982	0.00303432088438502	0.117694109159703	0.01620933385262	0.0171665559392315	0.00592611839403748	0.00690836988754592	0.00690836988754592	0.00690836988754592	0.00367774801698102	0.0057914515141476	0.0109373264385966	0.00116877895952433	0.00788862701778842	0.00380741356251312	0.00343419002921963	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00226541106969531	0.00402895655105064	0.0812716641529538	0.00176354548135533	0.0108376168830673	0.0248071464258109	0.00670328160404092	0.00114068447463721	0.00535939074245915	0.00681700893311707	0.0206211675262111	0.0145832643465442	0.0109450683760209	0.00633283937736239	0.00214880976063985	0.00405001858569214	0.00265038903836947	0.00190120882505229	0.00840176504584528	0	0	0.127291551186692	1.49606860160161	2.07040043952617	0.00183621252434524	0.00509467796427587	0.00952779653819258	0.0134882278022891	0.00898265385433971	0.0480585892189319	0.149952425282483	0.357804327788501	0.0430960498766392	0.00674293529863337	0.122815464667483	0.0264811745609332	0.0264811745609332	0.00817277337106893	0.00514996678176946	0.00266675327731687	0.0017133361031309	0.00259728657672073	0.0528595916262238	0.0097974748964185	0.0025348543880827	0.0380986925038757	0.0368652415006732	0.00340809017411792	0.00160781722273775	0.00746815443289493	0.0167129648049766	0.0206141369650959	0.0105622712502905	0.00189039713531519
"Vernonanthura_mariana"	0	0.320420418369964	0.190650148930129	0.190650148930129	0.190650148930129	0.190650148930129	0.190650148930129	0.475261025110116	0.284610876179987	1.59561890246139	0.00762547421759194	0.00882151440409929	0.0246716106449578	0.0254232142450504	0.00503596084472471	0.0435596545579586	0.0115470730341803	0.0220555841398551	0.0220555841398551	0.0220555841398551	0.0105085111056748	0.0105085111056748	0.0105085111056748	0.0105085111056748	0.0105085111056748	0.0105085111056748	0.0181364403129082	0.0333226756275696	0.00658936727872789	0.00658936727872789	0.155323632886912	0.0300080497801863	0.0300080497801863	0.0300080497801863	0.0234186825014584	0.0234186825014584	0.0234186825014584	0.133268048747057	0.0194995386745115	0.00567045530637213	0.219943510011678	0.0302915567138429	0.0320803869882992	0.0110745668550049	0.0129101713957836	0.0129101713957836	0.0129101713957836	0.00687287421238454	0.0108229050984669	0.020439374444682	0.00218418193247682	0.0147420489254138	0.00711518961300676	0.00641771975221584	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00423353781973902	0.00752920304889843	0.151878247823224	0.00329566522915941	0.0202530399732171	0.0463589120748843	0.0125269080595095	0.00213167973281568	0.0100154818268861	0.0127394385601424	0.0385362699852661	0.0272528028013258	0.020453842364135	0.011834635827926	0.00401563650446746	0.00756856319920769	0.00495297404566317	0.00355292669474022	0.0157009871409039	0	0	0.144189188266484	1.69466799049003	0.948702920599957	0.00343146339791638	0.00952079387696019	0.0178052837839456	0.0252064286637067	0.0167865361490824	0.0898105680436243	0.280226962817995	0.668654874173742	0.080536711184452	0.0126010117919381	0.229514158147264	0.0494872897526276	0.0494872897526276	0.015273053805299	0.00962411609648976	0.00498355508475219	0.00320183532585304	0.00485373762772627	0.0987825491272438	0.0183092512731078	0.00473706607292374	0.0711977873487917	0.0688927480820969	0.00636894506176742	0.00300464454806584	0.0139562813381876	0.0312327283680803	0.0385231314662692	0.0197384816374457	0.00353272210670338
