"Microtus_arvalis"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Cricetulus_migratorius"	"Sorex_araneus"	"Apodemus_flavicollis"	"Arvicola_terrestris"	"Micromys_minutus"	"Ctenophthalmus_assimilis"	"Leptopsylla_taschenbergi"	"Ctenophthalmus_wagneri"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Nosopsyllus_consimilis"	"Leptopsylla_segnis"	"Ctenophthalmus_orientalis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Megabothris_turbidus"	"Nosopsyllus_mokrzeckyi"	"Palaeopsylla_soricis"	"Megabothris_walkeri"	"Doratopsylla_dasycnema"
"Leptopsylla_taschenbergi"	1.11758042205672	0.920373184175551	0.443937031869361	0.855519898980195	0.183329541329048	0.689348566668472	0.124320069813039	0.120453072131634	0.28198031823914	0.403003778485639	1.56655732355078	0.224144507135318	0.0718444557036461	0.425796686934621	0.279143369534032	0.333347251993268	0.336220987917236	0.281222125518522	0.294549394995299	0.281222125518521	0.1471477162271	0.294549394995299	0.235778246227332	0.0886305300002321
"Ctenophthalmus_wagneri"	1.26255681461092	1.06091755012973	0.46282214590732	0.987161888177106	0.20770492793898	0.437452400250555	0.123735044079071	0.127247982028879	0.0672433521405954	0.396658657918763	0.373574178558863	1.25681128160011	0.081164366653559	0.428241635941708	0.319122759981807	0.376384351894803	0.378628464455605	0.316316986073912	0.285758521095511	0.316316986073912	0.167966711664174	0.285758521095511	0.224210591696388	0.0562438800322142
"Amphipsylla_rossica"	1.89522434722257	0.751140275760111	0.460180063493288	0.668892415718858	0.198131690830636	0.447495762292447	0.124373908411381	0.126743631400581	0.0646600101332815	0.412996853062386	0.359222278518231	0.243493099960677	1.12183585089288	0.416162536346822	0.302932607209868	0.359967241340129	0.36209861537329	0.3026591081241	0.2987373459086	0.3026591081241	0.18329278254598	0.2987373459086	0.24082795198358	0.0575351694376003
"Ctenophthalmus_agyrtes"	1.07893990904732	0.878148168337012	0.637649363455498	0.810132319400917	0.183070137028179	0.647322680188256	0.302850502036163	0.134859522729625	0.0638695030401932	0.503389111695002	0.354830572445518	0.214120817970854	0.0693604227244703	1.51561423521275	0.269041859079307	0.329728644307639	0.351025348666443	0.296104307557989	0.307483022796178	0.296104307557989	0.141208909224771	0.307483022796178	0.224436110963261	0.0832272017384901
"Nosopsyllus_consimilis"	1.1780712502606	0.988580061342305	0.451938440632301	0.919167722035049	0.468840273888912	0.412693630226449	0.117897195763608	0.13684627296878	0.0628072581451573	0.382418516471758	0.34892921191754	0.239342069986355	0.0757331518024669	0.403562788618961	1.37999415215303	0.44157497498898	0.438100523091468	0.297448440924794	0.269625227324604	0.297448440924794	0.156616975003201	0.269625227324604	0.209677584603744	0.0530606096005435
"Leptopsylla_segnis"	1.11989808416929	0.937957131669704	0.448958853832703	0.856613508136041	0.424764562847675	0.416223002482596	0.130235766203881	0.34218869056248	0.0600025053587882	0.472564068190039	0.333347251993268	0.225830611136882	0.0719934482680258	0.395674373169167	0.353259979991184	1.5072448907443	0.410983261198246	0.283553892343944	0.260326331240808	0.283553892343944	0.148735395404638	0.260326331240808	0.202249781438115	0.0535143860334766
"Ctenophthalmus_orientalis"	1.12652902560579	0.931120566173234	0.652018723339605	0.873052931343279	0.411011132666037	0.424480849343292	0.123658337355546	0.13445076161127	0.0605197778251025	0.403158497303908	0.336220987917236	0.227177078673363	0.0724197230746581	0.421230418399732	0.350480418473174	0.410983261198246	1.43431139718827	0.311008057388455	0.289401574811926	0.311008057388455	0.148602314852468	0.289401574811926	0.203178424053749	0.0545761092012804
"Hystrichopsylla_talpae"	1.17700764270483	0.971008808971539	0.710201572972695	0.912519858276879	0.200702337897868	0.445996731640582	0.129477008990128	0.126653165566967	0.0632749782416673	0.4190235985972	0.351527656898152	0.237237739555434	0.0756647770310249	0.444156461336984	0.297448440924794	0.354442365429929	0.388760071735569	1.32854937036621	0.306445632011937	0.328549370366209	0.155110952310515	0.306445632011937	0.212453389235732	0.0573424369252177
"Peromyscopsylla_bidentata"	1.16175634520011	0.715586792398342	0.716541320369028	0.900961600637179	0.184354455009901	0.732834670057333	0.134571781658639	0.123961526058681	0.0662736138739424	0.435920676863328	0.368186743744124	0.214318890821633	0.07468433647715	0.461224534194268	0.269625227324604	0.32540791405101	0.361751968514907	0.306445632011937	1.34211922216074	0.306445632011937	0.133232346764287	0.342119222160743	0.22745394720023	0.0942216004359429
"Megabothris_turbidus"	1.17700764270483	0.971008808971539	0.710201572972695	0.912519858276879	0.200702337897868	0.445996731640582	0.129477008990128	0.126653165566967	0.0632749782416673	0.4190235985972	0.351527656898152	0.237237739555434	0.0756647770310249	0.444156461336984	0.297448440924794	0.354442365429929	0.388760071735569	0.328549370366209	0.306445632011937	1.32854937036621	0.155110952310514	0.306445632011937	0.212453389235732	0.0573424369252177
"Nosopsyllus_mokrzeckyi"	1.42561053091318	1.22321966667963	0.45322539985931	0.66913407923668	0.204279608367138	0.438078651107337	0.126845389008378	0.130232307789318	0.0662164723021952	0.422009199048206	0.367869290567751	0.251950067496261	0.0916463912729899	0.423626727674314	0.313233950006402	0.371838488511595	0.37150578713117	0.310221904621029	0.266464693528574	0.310221904621029	1.19172800036496	0.266464693528574	0.248052398364474	0.0563243979995148
"Palaeopsylla_soricis"	1.16175634520011	0.715586792398342	0.716541320369028	0.900961600637179	0.184354455009901	0.732834670057333	0.134571781658639	0.123961526058681	0.0662736138739424	0.435920676863328	0.368186743744124	0.214318890821633	0.07468433647715	0.461224534194268	0.269625227324604	0.32540791405101	0.361751968514907	0.306445632011937	0.342119222160743	0.306445632011937	0.133232346764287	1.34211922216074	0.22745394720023	0.0942216004359429
"Megabothris_walkeri"	1.24873752880375	1.04001677488854	0.459360175176428	0.653803623556354	0.184531737028682	0.817390198601302	0.134462246098726	0.127806347241182	0.0707334738681997	0.447542752064982	0.392963743712221	0.224210591696388	0.0802759839945267	0.448872221926523	0.279570112804993	0.337082969063524	0.338630706756248	0.283271185647643	0.303271929600307	0.283271185647643	0.165368265576316	0.303271929600307	1.27046129111077	0.105093025534453
"Doratopsylla_dasycnema"	0.894991524584894	0.673610991306357	0.471629725810663	0.623142712195702	0.14503599435177	1.57601329358923	0.149695960279422	0.122954426144909	0.0797674770002089	0.498609858098536	0.443152650001161	0.168731640096643	0.0575351694376003	0.49936321043094	0.212242438402174	0.267571930167383	0.272880546006402	0.229369747700871	0.376886401743772	0.229369747700871	0.11264879599903	0.376886401743772	0.315279076603359	1.20263028060433
