"Stillingia_lineata"	"Aphloia_theiformis"	"Croton_grangeroides"	"Phyllanthus_phillyreifolius"	"Psiadia_terebinthina"	"Syzygium_petrinese"	"Badula_insularis"	"Calophyllum_eputamen"	"Diospyros_revaughanii"	"Molinaea_macrantha"	"Rubus_alcefolius"	"Psidium_cattleianum"	"Embelia_angustifolia"	"Tabernaemontana_persicarifolia"	"Apis_mellifera"	"Technomyrmex_albipes"	"Musca_domestica"	"Brachymyrmex_sp1_M_PL_083"	"Chaetocnema_sp1_M_PL_083"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Orthellia_albigena"	"Eristalinus_flaveolus"	"Ophyra_capensis"	"Paragus_borbonicus"	"Pheidole_megacephala"	"Nacoleia_sp1_M_PL_083"	"Ornidia_obesa"	"Polistes_hebraeus"	"Stomorhina_lunata"	"Fannia_pusio"	"Macroglossum_milvus"	"Musca_confiscata"	"Phelsuma_cepediana"	"Sapromyza_sp1_M_PL_083"	"Sarcophaga_arno"	"Simulium_sp1_M_PL_083"	"Syritta_sp1_M_PL_083"
"Rubus_alcefolius"	0.219591559578688	0.19611663041531	0.16777293701685	0.10247315474111	0.0876589285127967	0.69112273753748	0.0447029859154132	0.443488901982494	0.560387747966039	0.0226483404958962	2.16265533656473	0.495573882037225	0.0689647519728148	0	1.59322180697785	0.100659291092872	0.192353244097945	0.0394465178307585	0.0735154847317234	0.231488800243251	0.0251659405525275	0.0576506950795564	0.0294174945622965	0.173856874883713	0.0856175735025907	0.030741946422333	0	0.271784735020434	0.973194901454128	0.34824217050329	0.103668410630622	0.168116324389812	0.0282332005172599	0.103668410630622	0.0251659405525275	0.0282332005172599	0.0282332005172599	0.0251659405525275
"Psidium_cattleianum"	0.496052532423549	0.42269405490274	0.441646272582886	0.113795335954627	0.0741286186504844	0.530168540962364	0.0901405829342433	0.53261164155554	0.390527758638194	0.0389640671498394	0.330382588024817	1.69022329085761	0.111822610099953	0	1.09209799930426	0.173173631777064	0.257027746664915	0.033357878392718	0.170588385948013	0.700496219120296	0.066246940887433	0.127182290975582	0.0634041082354111	0.147021760323461	0.179971223667823	0.0341386007863881	0	0.196683608735813	0.148672164611168	0.746742225957274	0.0795252811443546	0.117158327591458	0.0637781827401705	0.0795252811443546	0.0662469408874329	0.0637781827401705	0.0637781827401705	0.066246940887433
"Embelia_angustifolia"	0.755134930799267	0.871623369997395	0.749702445508632	0.160402205004749	0.0792196903708683	0.488996869337155	0.153550447370871	0.0798471548201445	0.124439186729551	0.0699578938828004	0.0689647519728148	0.167733915149929	1.49358503379267	0	0.227966819021249	0.310923972812446	0.97329507792393	0.0356488606668907	0.278641844960235	0.390607823687931	0.112455366826295	0.227832282316658	0.130743505499609	0.157119052568889	0.915312137532603	0.0481206615014248	0	0.110681286419439	0.0310341383877667	0.0862513942140437	0.0733495304005732	0.0373317560188653	0.0970887768170485	0.0733495304005733	0.112455366826295	0.0970887768170485	0.0970887768170485	0.112455366826295
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.290348839887377	0.259309766882465	0.221833105611168	0.135492282379912	0.115904583255809	0.913817841855112	0.0591072813770463	0.586390881510186	0.740957133421762	0.0299461391001294	0.637288722791141	0.655258799582553	0.0911867276084996	0	2.10659327811516	0.133093951556131	0.254333733862838	0.052157062465114	0.0972038075897232	0.306079635877188	0.0332749658416753	0.0762270301607468	0.0388964650323698	0.229877423457354	0.11320545829787	0.0406476847139736	0	0.359359816304796	0.286779925256013	0.46045353655435	0.137072676278267	0.222287140026529	0.037330565128377	0.137072676278267	0.0332749658416753	0.037330565128377	0.037330565128377	0.0332749658416753
"Technomyrmex_albipes"	0.545175205803671	0.899533337745777	0.457686133615686	0.782142450969062	0.186444757437105	0.341594840752283	0.579946151508224	0.0595360116834572	0.0890820014300983	0.460029358532338	0.050329645546436	0.129880223832798	0.155461986406223	0	0.166367439445163	2.04457492681039	0.32622107568941	0.0839001408466972	0.399722643252954	0.312640942885959	0.0686529200423528	0.205023955693767	0.134930000661867	0.369782102250258	0.27354081458702	0.234642735290719	0	0.0779638265418719	0.0226483404958962	0.0657552724073952	0.0512392261128424	0.0267246004290295	0.0700939550319005	0.0512392261128424	0.0686529200423529	0.0700939550319006	0.0700939550319006	0.0686529200423529
"Musca_domestica"	0.988746868646364	0.884810672830911	0.500910739685242	0.192293639538559	0.11256237787064	0.766050361378313	0.155003589058	0.104387648236942	0.183081494978445	0.0733997420301172	0.0961766220489725	0.192770809998686	0.486647538961965	0	0.317917167328548	0.32622107568941	1.59374514506166	0.050653070041788	0.272012823426276	0.392814052274418	0.0751366109527863	0.259846198322026	0.132721600924637	0.223248716110103	0.426849604410307	0.0576880918615677	0	0.169832002700281	0.0432794799220377	0.10480568470623	0.114907554206747	0.0549244484935335	0.12712459739739	0.114907554206747	0.0751366109527863	0.12712459739739	0.12712459739739	0.0751366109527863
"Brachymyrmex_sp1_M_PL_083"	0.188536480189865	0.228198954244025	0.129240288336237	0.624400430944171	2.15176838290289	0.747053718896712	0.102425504180243	0.0758009993324807	0.16364282730106	0.0755101267620275	0.078893035661517	0.100073635178154	0.0712977213337815	0	0.26078531232557	0.335600563386789	0.202612280167152	1.9682957723063	0.0897179247273845	0.107878381536325	0.0193860432504355	0.0584702477324435	0.0342298431366038	1.26767395942406	0.0856998609872409	0.187320129283251	0	0.161150906024825	0.0355018660476827	0.0641325402530625	0.112058057834507	0.049092848190318	0.0242404045958397	0.112058057834507	0.0193860432504355	0.0242404045958397	0.0242404045958397	0.0193860432504355
"Chaetocnema_sp1_M_PL_083"	1.18641291401843	0.601211465650335	1.15611335433158	0.218437174764323	0.0664577220202848	0.242471253345377	0.598501196404728	0.0654427264951708	0.0765175661810586	0.119916792975886	0.0490103231544823	0.170588385948013	0.18576122997349	0	0.162006345982872	0.532963524337272	0.362683764568368	0.0299059749091282	1.59528134476281	0.467314042012632	0.173417003149737	0.242720523078491	0.0901817198475502	0.131807815340232	0.347191276485358	0.0655311524292969	0	0.0593259578561241	0.022054645419517	0.0806257427072307	0.0363706880018065	0.0229552698543176	0.152538803230941	0.0363706880018065	0.173417003149737	0.152538803230941	0.152538803230941	0.173417003149737
"Chrysomya_megacephala"	1.00953041071844	0.845316118321112	0.944788814640801	0.145210973274678	0.0599324341868473	0.322220714027305	0.175489871602183	0.175289229164009	0.152298850872623	0.0703442121493408	0.115744400121626	0.525372164340222	0.195303911843966	0	0.382599544846485	0.312640942885959	0.392814052274419	0.0269695953840813	0.350485531509474	1.55592415633872	0.14171832219612	0.256594184840538	0.126797417748167	0.11886599447058	0.356402500274071	0.0435632919824034	0	0.0940227623658826	0.0520849800547316	0.236491802425871	0.0483331071040958	0.0456896552617868	0.129796767092371	0.0483331071040958	0.14171832219612	0.129796767092371	0.129796767092371	0.14171832219612
"Dysauxes_florida"	0.654642018171426	0.566922342862505	2.25362954051488	0.119753815376445	0.0430800961120789	0.200866685059473	0.217862930872881	0.0711943326857907	0.073119278149617	0.0617876280381176	0.050331881105055	0.198740822662299	0.22491073365259	0	0.166374829208376	0.274611680169412	0.300546443811145	0.0193860432504355	0.520251009449212	0.566873288784481	1.33804443107723	0.169206610908559	0.0850383514293758	0.0854421906222898	0.524292612650273	0.0359261446129334	0	0.052065786203806	0.0226493464972748	0.0916596965072954	0.0301300027589209	0.0219357834448851	0.0841682594791833	0.0301300027589209	0.338044431077232	0.0841682594791833	0.0841682594791833	0.338044431077232
"Orthellia_albigena"	1.46851617276058	1.21695874050474	0.564022036361864	0.179337137681552	0.0649669419249372	0.30543224209181	0.201485015447516	0.0753060532851302	0.0923005712832491	0.0922607800621952	0.0576506950795564	0.190773436463372	0.227832282316658	0	0.190567575401867	0.410047911387534	0.519692396644053	0.0292351238662217	0.364080784617736	0.513188369681076	0.0846033054542795	1.37135303328778	0.182543811075711	0.128851101484459	0.369671643572486	0.0538011413044656	0	0.0735050076987463	0.0259428127858004	0.0911197549173203	0.0458148363137715	0.0276901713849747	0.188809222212074	0.0458148363137715	0.0846033054542796	0.188809222212074	0.188809222212074	0.0846033054542796
"Eristalinus_flaveolus"	0.733728810165253	1.8050070722964	0.566922342862505	0.2283513148686	0.0760663180813417	0.320864177316515	0.202600548458475	0.0760946487328831	0.095235547055458	0.12143700059568	0.058834989124593	0.190212324706233	0.261487010999218	0	0.194482325161849	0.539720002647466	0.530886403698547	0.0342298431366038	0.270545159542651	0.507189670992667	0.0850383514293758	0.365087622151422	1.27075106084446	0.150864864194661	0.473458567223484	0.0685053944605801	0	0.0767002907141147	0.0264757451060668	0.0913062893416673	0.0481296265974772	0.0285706641166374	0.0943365613069611	0.0481296265974772	0.0850383514293758	0.0943365613069611	0.0943365613069611	0.0850383514293758
"Ophyra_capensis"	0.276985693118443	0.335255253765913	0.189871534716199	0.917329028177238	0.939017747721524	1.09752336479887	0.150476975277147	0.111361961982287	0.240413536405261	0.110934630675077	0.115904583255809	0.147021760323461	0.104746035045926	0	0.38312903909559	0.493042803000344	0.29766495481347	0.422557986474685	0.131807815340232	0.158487992627441	0.0284807302074299	0.0859007343229725	0.050288288064887	1.86238519964769	0.125904734042984	0.275198708453171	0	0.236752565641409	0.052157062465114	0.0942194109890671	0.164628504719831	0.0721240609215783	0.0356124462580855	0.164628504719831	0.0284807302074299	0.0356124462580855	0.0356124462580855	0.0284807302074299
"Paragus_borbonicus"	0.689330755352006	1.05213014938552	1.16509469477838	0.16415570491644	0.0634813785090674	0.320609348259809	0.186219627321713	0.0730504735856013	0.0934500310872236	0.082062244376106	0.0570783823350605	0.179971223667823	0.610208091688402	0	0.188675763829783	0.364721086116026	0.56913280588041	0.0285666203290803	0.347191276485358	0.475203333698762	0.174764204216758	0.246447762381658	0.157819522407828	0.125904734042984	1.60717736788437	0.0492467114749319	0	0.0761264115651385	0.0256852720507772	0.0868640802138674	0.0480914022389713	0.0280350093261671	0.0886282399738293	0.0480914022389713	0.174764204216758	0.0886282399738294	0.0886282399738294	0.174764204216758
"Pheidole_megacephala"	0.304086907820508	0.456702629737201	0.239507630752889	1.86144835530069	0.41626695396278	0.532276596573715	0.270156498948014	0.0632088395750011	0.121868212624037	0.211178461761647	0.0614838928446659	0.102415802359164	0.0962413230028497	0	0.203238423569868	0.938570941162875	0.230752367446271	0.187320129283251	0.196593457287891	0.174253167929614	0.0359261446129334	0.107602282608931	0.0685053944605801	0.825596125359514	0.147740134424796	1.55843450659021	0	0.116401953273268	0.0276677517800997	0.0591687185164997	0.0798414894860573	0.0365604637872111	0.039096888148351	0.0798414894860573	0.0359261446129334	0.039096888148351	0.039096888148351	0.0359261446129334
"Nacoleia_sp1_M_PL_083"	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0
"Ornidia_obesa"	0.273426707102025	0.255667635713715	0.173552620679353	0.194003255455447	0.179056562249805	1.44234945875378	0.0617804029790982	0.252715170039072	1.19171513580343	0.0350837219438424	0.271784735020434	0.295025413103719	0.110681286419439	0	0.898399540761989	0.155927653083744	0.339664005400561	0.0805754530124124	0.0889889367841862	0.188045524731765	0.026032893101903	0.0735050076987463	0.0383501453570573	0.355128848462114	0.114189617347708	0.0582009766366342	0	1.5738669595541	0.122303130759195	0.202229450448698	0.216352418813067	0.357514540741028	0.0351548623416889	0.216352418813067	0.026032893101903	0.0351548623416889	0.035154862341689	0.026032893101903
"Polistes_hebraeus"	0.19763240362082	0.176504967373779	0.150995643315165	0.0922258392669989	0.078893035661517	0.622010463783732	0.0402326873238719	0.399140011784245	0.504348973169435	0.0203835064463066	1.94638980290826	0.446016493833503	0.0620682767755334	0	1.43389962628007	0.0905933619835848	0.173117919688151	0.0355018660476827	0.0661639362585511	0.208339920218926	0.0226493464972748	0.0518856255716008	0.0264757451060668	0.156471187395342	0.0770558161523316	0.0276677517800997	0	0.24460626151839	1.87587541130872	0.313417953452961	0.0933015695675598	0.151304691950831	0.025409880465534	0.0933015695675598	0.0226493464972748	0.025409880465534	0.025409880465534	0.0226493464972748
"Stomorhina_lunata"	0.353629190806007	0.304354297805558	0.305532321690985	0.0986145308608329	0.0712583780589583	0.531189913992131	0.0658714568015817	1.01369202784427	0.408503211166262	0.0295898725833278	0.34824217050329	1.12011333893591	0.0862513942140437	0	1.15113384138587	0.13151054481479	0.20961136941246	0.0320662701265312	0.120938614060846	0.472983604851742	0.0458298482536477	0.0911197549173203	0.0456531446708337	0.141329116483601	0.130296120320801	0.0295843592582499	0	0.202229450448698	0.156708976726481	1.79219541421069	0.0796784870988195	0.122550963349879	0.0454666102464866	0.0796784870988196	0.0458298482536477	0.0454666102464866	0.0454666102464866	0.0458298482536477
"Fannia_pusio"	0.338333691344956	0.320864177316515	0.200866685059473	0.266138298286858	0.249017906298904	2.01323977892619	0.078848922703184	0.195076047039378	0.435729569290686	0.0461153035015582	0.207336821261244	0.238575843433064	0.146699060801147	0	0.685363381391334	0.20495690445137	0.459630216826988	0.112058057834507	0.10911206400542	0.193332428416383	0.0301300027589209	0.091629672627543	0.0481296265974772	0.493885514159493	0.144274206716914	0.0798414894860573	0	0.432704837626135	0.0933015695675598	0.159356974197639	1.30198596683893	0.130718870787206	0.0435000460300658	0.301985966838929	0.0301300027589209	0.0435000460300658	0.0435000460300658	0.0301300027589209
"Macroglossum_milvus"	0.208519722859094	0.190471094110916	0.146238556299234	0.121868212624037	0.109095218200707	0.871459138581372	0.0447118832550124	0.310354293038767	1.94770070231616	0.0240521403861265	0.336232648779624	0.351474982774375	0.0746635120377305	0	1.11143570013264	0.106898401716118	0.219697793974134	0.049092848190318	0.0688658095629528	0.182758621047147	0.0219357834448851	0.0553803427699495	0.0285706641166374	0.216372182764735	0.0841050279785013	0.0365604637872111	0	0.715029081482056	0.151304691950831	0.245101926699758	0.130718870787206	1.58431021069485	0.0268096786533121	0.130718870787206	0.0219357834448851	0.0268096786533121	0.0268096786533121	0.0219357834448851
"Musca_confiscata"	2.20330353535591	0.628910408713074	0.561121729861222	0.130322960494503	0.0538675657685327	0.290000306867106	0.200369482436557	0.0745174578373773	0.0893655955110402	0.0630845595287105	0.0564664010345199	0.191334548220512	0.194177553634097	0	0.186652825641885	0.280375820127602	0.508498389589559	0.0242404045958397	0.457616409692822	0.519187068369486	0.0841682594791833	0.377618444424149	0.0943365613069611	0.106837338774257	0.265884719921488	0.039096888148351	0	0.0703097246833779	0.025409880465534	0.0909332204929733	0.0435000460300658	0.0268096786533121	1.28328188311719	0.0435000460300658	0.0841682594791834	0.283281883117188	0.283281883117188	0.0841682594791834
"Phelsuma_cepediana"	0.338333691344956	0.320864177316515	0.200866685059473	0.266138298286858	0.249017906298904	2.01323977892619	0.078848922703184	0.195076047039378	0.435729569290686	0.0461153035015582	0.207336821261244	0.238575843433064	0.146699060801147	0	0.685363381391334	0.20495690445137	0.459630216826988	0.112058057834507	0.10911206400542	0.193332428416383	0.0301300027589209	0.091629672627543	0.0481296265974772	0.493885514159493	0.144274206716914	0.0798414894860573	0	0.432704837626135	0.0933015695675598	0.159356974197639	0.301985966838929	0.130718870787206	0.0435000460300658	1.30198596683893	0.0301300027589209	0.0435000460300658	0.0435000460300658	0.0301300027589209
"Sapromyza_sp1_M_PL_083"	0.654642018171426	0.566922342862505	2.25362954051488	0.119753815376445	0.0430800961120789	0.200866685059473	0.217862930872881	0.0711943326857907	0.0731192781496171	0.0617876280381176	0.050331881105055	0.198740822662299	0.22491073365259	0	0.166374829208376	0.274611680169412	0.300546443811145	0.0193860432504355	0.520251009449212	0.566873288784481	0.338044431077232	0.169206610908559	0.0850383514293758	0.0854421906222897	0.524292612650273	0.0359261446129334	0	0.052065786203806	0.0226493464972748	0.0916596965072955	0.0301300027589209	0.0219357834448851	0.0841682594791833	0.0301300027589209	1.33804443107723	0.0841682594791833	0.0841682594791833	0.338044431077232
"Sarcophaga_arno"	2.20330353535591	0.628910408713074	0.561121729861222	0.130322960494503	0.0538675657685327	0.290000306867105	0.200369482436557	0.0745174578373773	0.0893655955110402	0.0630845595287105	0.0564664010345199	0.191334548220512	0.194177553634097	0	0.186652825641885	0.280375820127602	0.508498389589558	0.0242404045958397	0.457616409692822	0.519187068369486	0.0841682594791833	0.377618444424149	0.0943365613069611	0.106837338774257	0.265884719921488	0.039096888148351	0	0.0703097246833779	0.025409880465534	0.0909332204929732	0.0435000460300658	0.0268096786533121	0.283281883117188	0.0435000460300658	0.0841682594791833	1.28328188311719	0.283281883117188	0.0841682594791833
"Simulium_sp1_M_PL_083"	2.20330353535591	0.628910408713074	0.561121729861222	0.130322960494503	0.0538675657685327	0.290000306867105	0.200369482436557	0.0745174578373773	0.0893655955110403	0.0630845595287105	0.0564664010345199	0.191334548220512	0.194177553634097	0	0.186652825641885	0.280375820127602	0.508498389589559	0.0242404045958397	0.457616409692822	0.519187068369486	0.0841682594791833	0.377618444424149	0.0943365613069611	0.106837338774257	0.265884719921488	0.039096888148351	0	0.0703097246833779	0.025409880465534	0.0909332204929733	0.0435000460300658	0.0268096786533121	0.283281883117188	0.0435000460300658	0.0841682594791834	0.283281883117188	1.28328188311719	0.0841682594791834
"Syritta_sp1_M_PL_083"	0.654642018171426	0.566922342862505	2.25362954051488	0.119753815376445	0.0430800961120789	0.200866685059473	0.217862930872881	0.0711943326857907	0.0731192781496171	0.0617876280381176	0.050331881105055	0.198740822662299	0.22491073365259	0	0.166374829208376	0.274611680169412	0.300546443811145	0.0193860432504355	0.520251009449212	0.566873288784481	0.338044431077232	0.169206610908559	0.0850383514293758	0.0854421906222897	0.524292612650273	0.0359261446129334	0	0.052065786203806	0.0226493464972748	0.0916596965072955	0.0301300027589209	0.0219357834448851	0.0841682594791833	0.0301300027589209	0.338044431077232	0.0841682594791833	0.0841682594791833	1.33804443107723
