"Syzygium_glomeratum"	"Stillingia_lineata"	"Badula_insularis"	"Aphloia_theiformis"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Pleurostylia_leucocarpa"	"Calophyllum_eputamen"	"Pandanus_rigidifolius"	"Turraea_rigida"	"Xyris_sp1_M_PL_071"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Chrysomya_megacephala"	"Ophyra_capensis"	"Paragus_borbonicus"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Phorinia_sp1_M_PL_071"	"Trirhithrum_sp1_M_PL_071"	"Sepsis_lateralis"	"Episyrphus_sp1_M_PL_071"	"Graphomya_maculata"	"Lygistorrhina_sp1_M_PL_071"	"Syritta_sp1_M_PL_071"	"Lecithoceridae_sp1_M_PL_071"	"Nacoleia_sp1_M_PL_071"	"Pachycerina_crinicornis"	"Paleorhiza_sp1_M_PL_071"	"Scolia_carniflex"	"Simulium_sp1_M_PL_071"	"Simulium_sp2_M_PL_071"	"Zizeeria_knysa"	"Zosterops_mauritianus"
"Syzygium_glomeratum"	1.9698305908845	0.476589455791381	0.694531145890616	0.655538848872868	0.159834393293497	0.222202873531143	0.519718215098724	0.30799021943769	0.159409514630979	0	0.0975126373054419	0.32422647839997	0.568337980582047	0.468697553925992	0.410229254727385	0.233076737361208	0.433389499135298	0.412051180449639	0.185002646020856	0.0837855928803305	0.091400977989821	0.291059056063568	0.181537727564198	0.0536163137765303	0.221605941474507	0.0536163137765303	0.0584682991986064	0.0584682991986064	0.221605941474507	0.0499956465445073	0.0536163137765303	0.0359627384910368	0.0655538848872868	0.0584682991986064	0.0536163137765303	0.0694531145890617	0
"Stillingia_lineata"	0.476589455791381	2.35389571698319	0.584335137898727	0.56216998400897	0.127304099976844	0.162468895299408	0.57057060304668	0.264476246112879	0.112250497149124	0	0.0490972584696429	0.261130309572982	0.350292393697474	0.49726928697066	0.433080094127909	0.432825183704575	0.218210037642857	0.215872550267618	0.151206013633136	0.0623185716395271	0.0762491467951081	0.112049827566403	0.387435974793233	0.264813268160609	0.0536163137765303	0.264813268160609	0.0641891928427514	0.0641891928427514	0.0536163137765303	0.0365555014423667	0.264813268160609	0.0286434224947899	0.056216998400897	0.0641891928427514	0.264813268160609	0.0584335137898727	0
"Badula_insularis"	0.617361018569437	0.519409011465535	1.86583444320477	0.660084441262953	0.212090880750843	0.303345995135713	0.503094766917476	0.334526687461648	0.193224522070592	0	0.0541861278978733	0.486747345885522	0.56507817358386	0.437076678103923	0.380478516825707	0.241254922937481	0.240827235101659	0.382259806778931	0.320844737352308	0.105687804790117	0.107935251912036	0.256036558909539	0.301615119388566	0.0584335137898727	0.0694531145890617	0.0584335137898726	0.0565981612782161	0.0565981612782161	0.0694531145890617	0.0682528489055355	0.0584335137898727	0.0477204481689397	0.0660084441262953	0.0565981612782161	0.0584335137898727	0.186583444320477	0
"Aphloia_theiformis"	0.582701198998104	0.499706652452417	0.660084441262953	1.81922005383113	0.216894923236327	0.301922294698341	0.536785940772099	0.364782096027562	0.194202024571843	0	0.0868582688860612	0.488585708201223	0.565726653697197	0.430089751134454	0.369701332797592	0.364188199405833	0.386036750604716	0.379145111681657	0.315862965816535	0.107061965099727	0.114462135013135	0.131562329013582	0.182613860864053	0.056216998400897	0.0655538848872868	0.0562169984008969	0.0603884183368611	0.0603884183368611	0.0655538848872868	0.0679325163071266	0.056216998400897	0.0488013577281737	0.181922005383114	0.0603884183368611	0.056216998400897	0.0660084441262953	0
"Syzygium_petrinese"	0.319668786586994	0.254608199953688	0.477204481689397	0.488013577281737	2.07934768198657	0.301356995777864	0.300617706749471	0.544643796765445	0.464240483179013	0	0.0334561847666687	0.869488386765595	0.471417388818969	0.194947458892255	0.16112796688294	0.209300155650059	0.148694154518528	0.23052042780593	0.164327129947133	0.607125373400682	0.565889111864758	0.0836831866599765	0.110183362673045	0.0286434224947899	0.0359627384910368	0.0286434224947899	0.0338194920093155	0.0338194920093155	0.0359627384910368	0.0678053240500194	0.0286434224947899	0.467853228446978	0.0488013577281737	0.0338194920093155	0.0286434224947899	0.0477204481689397	0
"Diospyros_revaughanii"	0.444405747062287	0.324937790598815	0.682528489055355	0.679325163071266	0.301356995777864	1.71368470395878	0.414552429720298	0.377733305686054	0.278204185142912	0	0.0464290846632134	0.74102299821977	0.769850469057791	0.26937366154307	0.222736513199536	0.219117161116516	0.206351487392059	0.254173006780659	0.521764423603387	0.151266579592893	0.135797319073509	0.118248495450043	0.151445498691436	0.0365555014423667	0.0499956465445073	0.0365555014423667	0.0466371483435335	0.0466371483435335	0.0499956465445073	0.385579058390725	0.0365555014423667	0.0678053240500194	0.0679325163071267	0.0466371483435335	0.0365555014423667	0.0682528489055355	0
"Pleurostylia_leucocarpa"	0.519718215098724	0.57057060304668	0.565981612782161	0.603884183368611	0.150308853374735	0.207276214860149	2.0928914553763	0.300618209523009	0.151947322968298	0	0.0999612243381729	0.297138694572557	0.557237790491682	0.475094360386269	0.239644071656435	0.414139177623588	0.444272108169657	0.229566156527825	0.163623727958611	0.0794036888998048	0.0879307697234572	0.115066460476823	0.356237642850802	0.0641891928427514	0.0584682991986064	0.0641891928427514	0.235450288729834	0.235450288729834	0.0584682991986064	0.0466371483435335	0.0641891928427514	0.0338194920093155	0.0603884183368611	0.235450288729834	0.0641891928427514	0.0565981612782161	0
"Calophyllum_eputamen"	0.492784351100304	0.423161993780606	0.602148037430966	0.656607772849611	0.435715037412356	0.302186644548843	0.480989135236815	1.55776292805626	0.262369622832646	0	0.0494323714884321	0.651011673369249	0.662525307164395	0.283030822541302	0.22891954482716	0.447775106349548	0.219699428837476	0.461711147576969	0.193867576051547	0.176746770267574	0.378433210467908	0.115653043241881	0.161931805757557	0.0476057243003182	0.0554382394987842	0.0476057243003182	0.0541112777141417	0.0541112777141417	0.0554382394987842	0.0679919950234897	0.0476057243003182	0.0980358834177801	0.0656607772849611	0.0541112777141417	0.0476057243003182	0.0602148037430966	0
"Pandanus_rigidifolius"	0.425092039015943	0.29933465906433	0.579673566211775	0.582606073715529	0.618987310905351	0.370938913523883	0.405192861248794	0.437282704721077	1.50125951780784	0	0.0427902485223204	0.868050106681454	0.822185013007533	0.24331016441725	0.197725967526761	0.216230840256573	0.190178882321424	0.242761705231818	0.199689219535604	0.589650000296056	0.217983031803498	0.105790211010471	0.137226702656404	0.0336751491447372	0.0478228543892937	0.0336751491447372	0.0455841968904893	0.0455841968904893	0.0478228543892936	0.0834612555428736	0.0336751491447372	0.139272144953704	0.0582606073715529	0.0455841968904893	0.0336751491447372	0.0579673566211775	0
"Turraea_rigida"	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316
"Xyris_sp1_M_PL_071"	0.780101098443535	0.392778067757143	0.487675151080859	0.78172441997455	0.133824739066675	0.185716338652853	0.799689794705383	0.24716185744216	0.128370745566961	0	1.32611568204672	0.281837057602112	0.429452966791364	0.348853965207473	0.258888863303117	0.256814210864078	1.44940303131876	0.259190465020028	0.168726133302433	0.0686217899600903	0.0745997006295907	0.136528888682984	0.18292014963512	0.0441875326226786	0.0877613735748977	0.0441875326226786	0.0899651019043556	0.0899651019043556	0.0877613735748978	0.041786176196892	0.0441875326226786	0.0301105662900019	0.0781724419974551	0.0899651019043556	0.0441875326226786	0.0487675151080859	0
"Apis_mellifera"	0.43230197119996	0.348173746097309	0.730121018828282	0.732878562301835	0.579658924510396	0.494015332146513	0.396184926096743	0.542509727807707	0.434025053340727	0	0.0469728429336853	1.61573593286842	0.578517450799462	0.278674280494838	0.234103476308954	0.254679957857401	0.208768190816379	0.292585680878395	0.257453407845977	0.260630774017057	0.228075009020227	0.121646073642824	0.156752452504659	0.0391695464359472	0.0486339717599956	0.0391695464359472	0.0445708041858836	0.0445708041858836	0.0486339717599956	0.111153449732966	0.0391695464359472	0.130423258014839	0.0732878562301835	0.0445708041858836	0.0391695464359472	0.0730121018828283	0
"Stomorhina_lunata"	0.649529120665196	0.400334164225684	0.726529080322105	0.727362840467825	0.269381365039411	0.439914553747309	0.636843189133351	0.473232362260282	0.352365005574657	0	0.0613504238273377	0.495872100685253	1.57997817840372	0.335143670406719	0.263498811629217	0.274600561506525	0.272668550343723	0.303643043360678	0.244369966672138	0.166320308806265	0.145792632340718	0.145724934107045	0.189335360285102	0.0450375934753895	0.0730720260748346	0.0450375934753894	0.071644858777502	0.071644858777502	0.0730720260748346	0.0989807745931446	0.0450375934753895	0.0606108071338675	0.0727362840467825	0.071644858777502	0.0450375934753895	0.0726529080322106	0
"Musca_domestica"	0.749916086281587	0.795630859153056	0.786738020587061	0.774161552042017	0.155957967113804	0.215498929234456	0.760150976618031	0.283030822541302	0.14598609865035	0	0.0697707930414946	0.334409136593806	0.469201138569407	1.41548097349383	0.329963988624305	0.303387159785883	0.310092413517754	0.291401065027021	0.20457721634066	0.0788863721957111	0.0860360906580403	0.163039361765385	0.253699258582954	0.0895084716547188	0.0843655597066785	0.0895084716547188	0.0855169848695284	0.0855169848695285	0.0843655597066785	0.0484872590777525	0.0895084716547188	0.035090542600606	0.0774161552042017	0.0855169848695285	0.0895084716547189	0.0786738020587062	0
"Chrysomya_megacephala"	0.820458509454771	0.866160188255818	0.85607666285784	0.831827998794583	0.16112796688294	0.222736513199536	0.47928814331287	0.28614943103395	0.148294475645071	0	0.0647222158257793	0.351155214463432	0.46112292035113	0.412454985780381	1.35853506965768	0.286052634767047	0.287654292559019	0.312598946065015	0.218906181635138	0.0807421352421828	0.0877606901347725	0.177909248599446	0.236970603587261	0.0974430211787795	0.0923015823136617	0.0974430211787794	0.0539199161226979	0.0539199161226979	0.0923015823136617	0.0501157154698956	0.0974430211787795	0.0362537925486615	0.0831827998794583	0.0539199161226979	0.0974430211787795	0.085607666285784	0
"Ophyra_capensis"	0.466153474722415	0.865650367409151	0.542823576609331	0.819423448663123	0.209300155650059	0.219117161116516	0.828278355247177	0.559718882936935	0.16217313019243	0	0.0642035527160195	0.382019936786102	0.480550982636418	0.379233949732354	0.286052634767047	1.3732587250938	0.285349123182309	0.289416367362166	0.185526063778462	0.0957444740789923	0.147841933949912	0.106724623567205	0.24484933895977	0.0973856663335295	0.0524422659062717	0.0973856663335294	0.0931813149653074	0.0931813149653074	0.0524422659062717	0.0493013612512162	0.0973856663335295	0.0470925350212633	0.0819423448663124	0.0931813149653074	0.0973856663335295	0.0542823576609332	0
