"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Pittosporum_senacia"	"Memecylon_eleagni"	"Colea_seychellarum"	"Lasioglossum_mahense"	"Apis_mellifera"	"Phelsuma_sp1_M_PL_099"	"Rhiparida_seychellensis"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_099"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_099"	"Unidentified_sp4_M_PL_099"	"Melanostoma_annulipes"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_099"	"Mabuya_sechellensis"	"Pachycerina_seychellensis"	"Tricimba_seychellensis"	"Ceratina_tabescens"	"Forcipomyia_sp1_M_PL_099"	"Lygistorrhina_sp1_M_PL_099"
"Hemipyrellia_germana"	1.47022213360158	1.85262063774076	0.45695331350453	0.262494256160278	0.172894510754119	0.226867202310056	0.126212992850507	0.168577058341329	0.590297326554438	0.498431595163009	0.350486094275498	0.285968761190715	0.285968761190715	1.28596876119072	0.147022213360158	0.207489544856237	0.167725407645027	0.285968761190715	0.138946547830557	0.127604204661742	0.138946547830557	0.0685429970256795	0.138946547830557	0.285968761190715	0.0680601606930168	0.138946547830557	0.0518683532262358
"Unidentified_sp2_M_PL_099"	2.00879417438544	1.24220012375696	0.462148789017479	0.286830846774579	0.181203115748399	0.235735387378622	0.132278274496331	0.18765139370535	0.612510460058674	0.518530488453932	0.419181803482853	0.294044426720316	0.294044426720316	0.294044426720316	1.20087941743854	0.162487327634394	0.178423098772149	0.294044426720316	0.0931650092817722	0.133859258876902	0.0931650092817722	0.0693223183526219	0.0931650092817722	0.294044426720316	0.0707206162135867	0.0931650092817722	0.0543609347245197
"Neophyllomyza_approximatonervis"	0.81243663817197	1.68327841385386	1.11573323948826	0.347740775791594	0.198045602494573	0.246327569936659	0.144573289821039	0.188706575705206	0.651461137481421	0.533665760827815	0.411763283360887	0.207489544856237	0.207489544856237	0.207489544856237	0.0812436638171971	1.29360586696228	0.202713335720948	0.207489544856237	0.12624588103904	0.245601660476347	0.12624588103904	0.167359985923238	0.12624588103904	0.207489544856237	0.0738982709809976	0.12624588103904	0.059413680748372
"Unidentified_sp1_M_PL_099"	0.59474366257383	0.697900962301795	0.551997677608872	0.886671858786613	0.913799258448918	0.269952863419844	0.66707345866771	0.154702363455576	1.04942645125943	0.345218512652311	0.411391249680711	0.111816938430018	0.111816938430018	0.111816938430018	0.0594743662573831	0.135142223813965	1.77382400216213	0.111816938430018	0.0523425721726346	0.282300819868319	0.0523425721726346	0.0827996516413307	0.0523425721726346	0.111816938430018	0.0809858590259532	0.0523425721726346	0.274139777534675
"Unidentified_sp4_M_PL_099"	1.47022213360158	1.85262063774076	0.45695331350453	0.262494256160278	0.172894510754119	0.226867202310056	0.126212992850507	0.168577058341329	0.590297326554438	0.498431595163009	0.350486094275498	0.285968761190715	0.285968761190715	0.285968761190715	0.147022213360158	0.207489544856237	0.167725407645027	1.28596876119072	0.138946547830557	0.127604204661742	0.138946547830557	0.0685429970256795	0.138946547830557	0.285968761190715	0.0680601606930168	0.138946547830557	0.0518683532262358
"Melanostoma_annulipes"	0.931650092817722	2.46304115172456	0.45175783799158	0.238157665545977	0.16458590575984	0.217999017241489	0.120147711204683	0.149502722977308	0.568084193050202	0.478332701872087	0.281790385068142	0.277893095661114	0.277893095661114	0.277893095661114	0.0931650092817722	0.252491762078079	0.157027716517904	0.277893095661114	1.18472808637934	0.121349150446582	0.184728086379342	0.067763675698737	0.184728086379342	0.277893095661114	0.0653997051724468	0.184728086379342	0.0493757717279518
"Nectarinia_dussumieri"	0.669296294384511	0.808994336310545	1.23284723502038	0.994812398157112	0.317610883400363	0.264295421648523	0.231855944882265	0.217129591459464	0.815271146211834	0.489528232566114	0.573397820433616	0.127604204661742	0.127604204661742	0.127604204661742	0.0669296294384511	0.245601660476347	0.423451229802478	0.127604204661742	0.0606745752232909	1.40875987483841	0.0606745752232909	0.184927085253056	0.0606745752232909	0.127604204661742	0.079288626494557	0.0606745752232909	0.0952832650201089
"Unidentified_sp3_M_PL_099"	0.931650092817721	2.46304115172456	0.45175783799158	0.238157665545977	0.16458590575984	0.217999017241489	0.120147711204683	0.149502722977308	0.568084193050202	0.478332701872087	0.281790385068142	0.277893095661114	0.277893095661114	0.277893095661114	0.0931650092817722	0.252491762078079	0.157027716517904	0.277893095661114	0.184728086379342	0.121349150446582	1.18472808637934	0.067763675698737	0.184728086379342	0.277893095661114	0.0653997051724468	0.184728086379342	0.0493757717279518
"Mabuya_sechellensis"	0.693223183526219	0.90351567598316	1.77970864098493	0.457323886037212	0.231505299229307	0.274656122631828	0.168998868437394	0.227910428433105	0.734838081912639	0.588998819783545	0.541736181653632	0.137085994051359	0.137085994051359	0.137085994051359	0.0693223183526219	0.334719971846477	0.248398954923992	0.137085994051359	0.067763675698737	0.369854170506113	0.067763675698737	1.26695629614774	0.067763675698737	0.137085994051359	0.0823968367895484	0.067763675698737	0.0694515897687921
"Pachycerina_seychellensis"	0.931650092817721	2.46304115172456	0.45175783799158	0.238157665545977	0.16458590575984	0.217999017241489	0.120147711204683	0.149502722977308	0.568084193050202	0.478332701872087	0.281790385068142	0.277893095661114	0.277893095661114	0.277893095661114	0.0931650092817722	0.252491762078079	0.157027716517904	0.277893095661114	0.184728086379342	0.121349150446582	0.184728086379342	0.067763675698737	1.18472808637934	0.277893095661114	0.0653997051724468	0.184728086379342	0.0493757717279518
"Tricimba_seychellensis"	1.47022213360158	1.85262063774076	0.45695331350453	0.262494256160278	0.172894510754119	0.226867202310056	0.126212992850507	0.168577058341329	0.590297326554438	0.498431595163009	0.350486094275498	0.285968761190715	0.285968761190715	0.285968761190715	0.147022213360158	0.207489544856237	0.167725407645027	0.285968761190715	0.138946547830557	0.127604204661742	0.138946547830557	0.0685429970256795	0.138946547830557	1.28596876119072	0.0680601606930168	0.138946547830557	0.0518683532262358
"Ceratina_tabescens"	0.707206162135867	0.871996068965958	0.549312245263656	0.338579627553624	0.26535745565361	1.59421638814202	0.193710942627135	0.216463214921286	0.939739651696048	0.794190521332767	0.326706315917279	0.136120321386034	0.136120321386034	0.136120321386034	0.0707206162135867	0.147796541961995	0.24295757707786	0.136120321386034	0.0653997051724468	0.158577252989114	0.0653997051724468	0.0823968367895484	0.0653997051724468	0.136120321386034	1.47826491644261	0.0653997051724468	0.079607236696083
"Forcipomyia_sp1_M_PL_099"	0.931650092817722	2.46304115172456	0.45175783799158	0.238157665545977	0.16458590575984	0.217999017241489	0.120147711204683	0.149502722977308	0.568084193050202	0.478332701872087	0.281790385068142	0.277893095661114	0.277893095661114	0.277893095661114	0.0931650092817722	0.252491762078079	0.157027716517904	0.277893095661114	0.184728086379342	0.121349150446582	0.184728086379342	0.067763675698737	0.184728086379342	0.277893095661114	0.0653997051724468	1.18472808637934	0.0493757717279519
"Lygistorrhina_sp1_M_PL_099"	0.543609347245197	0.658343623039358	0.463010598458614	0.538288623428558	1.76022974118154	0.26535745565361	0.384967711062527	0.123035005193749	1.07521486552137	0.308161285254534	0.300293217101925	0.103736706452472	0.103736706452472	0.103736706452472	0.0543609347245197	0.118827361496744	0.822419332604026	0.103736706452472	0.0493757717279519	0.190566530040218	0.0493757717279519	0.0694515897687921	0.0493757717279519	0.103736706452472	0.0796072366960831	0.0493757717279519	1.52806892235446
