"Perca_flavescens"	"Sander_vitreus"	"Notropis_atherinoides"	"Micropterus_dolomieu"	"Esox_lucius"	"Ambloplites_rupestris"	"Amia_calva"	"Ameiurus_nebulosus"	"Coregonus_artedi"	"Osmerus_mordax"	"Percina_caprodes"	"Lepomis_gibbosus"	"Etheostoma_nigrum"	"Oncorhynchus_mykiss"	"Catostomus_commersonii"	"Percopsis_omiscomacush"	"Fundulus_diaphanus"	"Pimephales_notatus"	"Cottus_bairdii"	"Pomoxis_nigromaculatus"	"Prosopium_cylindraceum"	"Sander_canadensis"	"Cyprinella_spiloptera"	"Oncorhynchus_tschawytscha"	"Lepomis_macrochirus"	"Acipenser_fulvescens"	"Echinorhynchus_salmonis"	"Proteocephalus_sp."	"Centrovarium_lobotes"	"Camallanus_oxycephalus"	"Neoechinorhynchus_tenellus"	"Eubothrium_sp."	"Hysterothylacium_brachyurum"	"Spinitectus_carolini"	"Leptorhynchoides_thecatus"	"Pomphorhynchus_bulbocolli"	"Crepidostomum_cooperi"	"Cryptogonimus_chili"	"Azygia_sp."	"Bothriocephalus_claviceps"	"Dichelyne_cotylophora"	"Argulus_sp."	"Bunodera_luciopercae"	"Crepidostomum_cornutum"	"Homalometron_armatum"	"Glossidium_geminum"	"Centrovarium_sp."	"Neochasmus_sp"	"Diplostomum_spathaceum"	"Diplostomum_sp."	"Neascus_sp."	"Posthodiplostomum_sp."	"Gyrodactylus_sp."	"Haplobothrium_globuliforme"	"Corallobothrium_sp."	"Proteocephalus_exiguus"	"Proteocephalus_perplexus"	"Proteocephalus_pinguis"	"Triaenophorus_stizostedionis"	"Bothriocephalus_sp."	"Glaridacris_sp."	"Spinitectus_gracilis"	"Haplonema_immutatum"	"Raphidascaris_sp."	"Cucullanus_sp."	"Spinitectus_sp."	"Rhabdochona_sp."	"Echinorhynchus_sp."
"Perca_flavescens"	2.04731194021035	0.606671068140406	0.0811427022807237	0.524837562998645	0.334317965130379	0.280235623051173	0.122473626166755	0.211291207000588	0.0880745599950987	0.110274960988386	0.119019112670175	0.0882394117142282	0.109479231657776	0.064294428796422	0.0476749094257951	0.0730385804782115	0.06602532606056	0.0459805321919635	0.0459805321919635	0.0446720093698635	0.0446720093698635	0.0446720093698635	0	0	0.028366571108348	0.0344120143693087	0.381353438502258	0.408715841706342	0.320472655136342	0.39708452773212	0.292916089248822	0.095076297621858	0.250880745791146	0.291680277610921	0.247415759138292	0.157592061713045	0.21166233155271	0.207897007417241	0.0884840684844364	0.220084420201866	0.162701818211964	0.0764711430429083	0.115161296636832	0.115161296636832	0.0397077352714027	0.0475405215751323	0.00663894836842285	0.00663894836842285	0.00663894836842285	0.00663894836842285	0.00663894836842285	0.00663894836842285	0.00663894836842285	0.0275565658875199	0.0475405215751323	0.0264223679985296	0.0275565658875199	0.0429837383739058	0.160661626747363	0.00663894836842285	0.0214537092416078	0.115161296636832	0.0275565658875199	0.00663894836842285	0.0455003301105305	0.00663894836842285	0	0
"Sander_vitreus"	0.808894757520541	1.86061491228352	0.0873281620404684	0.495543053672585	0.389531847523408	0.256354600353979	0.133037426979335	0.105760755184989	0.0952409387462442	0.117733151985425	0.125433459400943	0.0533516375173947	0.0869792233329309	0.0695258852847583	0.0477725692055526	0.0772261927002771	0.0760464856979977	0.0482072667006662	0.0482072667006662	0.0488015140229733	0.0488015140229733	0.0488015140229733	0	0	0.0284246786773038	0.105539081158939	0.413360055123218	0.428509037339256	0.348114600595927	0.433791235759763	0.318181179525576	0.102323907037317	0.27972798947248	0.17635680179361	0.178635061104312	0.157914881540577	0.129239855440882	0.229645323362327	0.189628784531417	0.253488285659992	0.0692965000271531	0.234531291464309	0.0455003301105305	0.0455003301105304	0.0240082368828276	0.0237961699166226	0.00714503143967469	0.00714503143967469	0.00714503143967469	0.00714503143967469	0.00714503143967469	0.00714503143967469	0.00714503143967469	0.0299334210703504	0.0237961699166226	0.0285722816238733	0.0299334210703504	0.0500826661101524	0.185046448531794	0.00714503143967469	0.0214976561424987	0.0455003301105305	0.0299334210703504	0.00714503143967469	0.139546118421264	0.00714503143967469	0	0
"Notropis_atherinoides"	0.118025748771962	0.0952670858623292	4.22657270060037	0.0835310945094703	0.0626695367314738	0.0521445175102498	0.0155460492568484	0.0169335975517142	0.187255567787758	0.148009161066459	0.0213153774719703	0.00903098659725818	0.017988000744137	0.136696564485063	0.00806771295802222	0.0100027808905743	0.00566464923620447	0.011312596581396	0.011312596581396	0.00520249168055107	0.00520249168055107	0.00520249168055107	0	0	0.00480028921002322	0.00540380529051027	0.199273840480506	0.100556414056853	0.0406788288887534	0.0462443704937873	0.0371809678059626	0.507903366360028	0.0293592901794251	0.0298524279187145	0.0300359363662879	0.0266682733890179	0.0222513472091368	0.0213017783139499	0.0152025433051499	0.0188821641206815	0.0104490078175585	0.0120084562011339	0.00663894836842285	0.00663894836842285	0.00406394396876618	0.0038100594491357	0.345810493685485	0.345810493685485	0.345810493685485	0.345810493685485	0.345810493685485	0.345810493685485	0.345810493685485	0.0034978610827909	0.0038100594491357	0.0561766703363274	0.0034978610827909	0.0080575118654752	0.0137839798080975	0.345810493685485	0.00363047083111	0.00663894836842285	0.0034978610827909	0.345810493685485	0.00714503143967469	0.345810493685485	0	0
"Micropterus_dolomieu"	0.839740100797832	0.594651664407102	0.0918842039604174	1.59581714947652	0.376267923316209	0.316205452139997	0.138508399108293	0.158676367761417	0.0996680683764195	0.125010400365173	0.134940058483411	0.0959504794634533	0.126601604262678	0.0727576899147862	0.0539306663072223	0.0826873480330241	0.0377401050001688	0.0522527104503872	0.0522527104503872	0.0505986015802268	0.0505986015802268	0.0505986015802268	0	0	0.0320887464527972	0.0337302414684701	0.431410422284798	0.464468537336775	0.362430311000032	0.449765347379794	0.331265921200667	0.107662299589984	0.283835103379667	0.317169640448637	0.286667046370134	0.178270813626651	0.24782964604097	0.235457798953298	0.0929761792569024	0.125800350000563	0.0829375634161969	0.0749560921521557	0.0472353806698781	0.047235380669878	0.043177715758554	0.0357021827463189	0.00751779850585233	0.00751779850585233	0.00751779850585233	0.00751779850585233	0.00751779850585233	0.00751779850585233	0.00751779850585233	0.0311643897993659	0.0357021827463189	0.0299004205129258	0.0311643897993659	0.0483773044263697	0.0918342555004107	0.00751779850585233	0.02426879983825	0.0472353806698781	0.0311643897993659	0.00751779850585233	0.0445988748305327	0.00751779850585233	0	0
"Esox_lucius"	0.764155348869437	0.667768881468698	0.0984807005780302	0.537525604737441	1.67124210383594	0.340143220955494	0.170316032125154	0.109675245828917	0.11488195615334	0.117102355473886	0.0916647774630981	0.0585033115290254	0.0701119541295144	0.0838638279919383	0.0451768185562579	0.0584262499811508	0.0382464675961883	0.0332385274819473	0.0332385274819473	0.0315460429401773	0.0315460429401773	0.0315460429401773	0	0	0.0268802070409734	0.0378776466379304	0.514673192917199	0.29545357761731	0.445660284060818	0.280409270579354	0.407339176832659	0.115391527950015	0.356317693689335	0.193385946443167	0.357256510722507	0.149334483560963	0.122911422158557	0.141443708910428	0.26495665088906	0.127488225320628	0.0676606686854121	0.0841725480842897	0.0429837383739058	0.0429837383739058	0.0263264901880614	0.0246769303115063	0.0080575118654752	0.0080575118654752	0.0080575118654752	0.0080575118654752	0.0080575118654752	0.0080575118654752	0.0080575118654752	0.0383211072281596	0.0246769303115063	0.034464586846002	0.0383211072281596	0.214873984778907	0.0930664044840582	0.0080575118654752	0.020329568350316	0.0429837383739058	0.0383211072281596	0.0080575118654752	0.0500826661101524	0.0080575118654752	0	0
"Ambloplites_rupestris"	0.747294994803128	0.512709200707957	0.0955982821021247	0.527009086899994	0.39683375778141	1.42164382600011	0.163980797926877	0.183479075621048	0.111021808087871	0.114717549053191	0.149599540958923	0.120465359717543	0.0699554653556624	0.0810459199041459	0.133744209598393	0.115927911809878	0.0330774795249751	0.0336716291490453	0.0336716291490453	0.0363501070988339	0.0363501070988339	0.0363501070988339	0	0	0.0795778047110441	0.0290822445779724	0.496379879474298	0.299303370213736	0.429083087908661	0.323112063100746	0.392187408375114	0.112014148725722	0.178940834475096	0.398204939066322	0.353734218322017	0.442098915061355	0.120946120688723	0.127919351331772	0.089474673196421	0.11025826508325	0.0833181354724116	0.0646272101732719	0.0420353434576759	0.0420353434576759	0.0542094118728944	0.0412827920147357	0.00782167762653748	0.00782167762653747	0.00782167762653748	0.00782167762653747	0.00782167762653747	0.00782167762653747	0.00782167762653747	0.0368956795335473	0.0412827920147357	0.0333065424263613	0.0368956795335473	0.0510214831433241	0.0804885335107727	0.00782167762653747	0.060184894319277	0.0420353434576759	0.0368956795335473	0.00782167762653747	0.0384531900530968	0.00782167762653747	0	0
"Amia_calva"	0.48989450466702	0.399112280938005	0.0427516354563332	0.346270997770732	0.298053056219019	0.245971196890315	2.85597400565252	0.0723339079711425	0.0478744179327257	0.0550196420988977	0.0583893296946581	0.0391838864056599	0.0435694840625128	0.0349483250908898	0.0308852880610348	0.0383180126866502	0.0236260220374809	0.0200713170080079	0.0200713170080079	0.0199412662903346	0.0199412662903346	0.0199412662903346	0	0	0.0183767463963157	0.022638721817912	0.21046612781933	0.178411706737848	0.80646531479076	0.177255700358529	0.163871163518943	0.0500928253831783	0.126975483985396	0.129524513396487	0.133937742448593	0.102093035535087	0.0783272235150165	0.0886543767572361	0.06825452829851	0.0787534067916031	0.0438316951810269	0.0503082707064712	0.0275565658875199	0.0275565658875199	0.017632748882547	0.0162751292935071	0.0034978610827909	0.0034978610827909	0.0034978610827909	0.0034978610827909	0.0034978610827909	0.0034978610827909	0.0034978610827909	0.642594151271817	0.0162751292935071	0.0143623253798177	0.642594151271817	0.0383211072281596	0.0574899869578702	0.0034978610827909	0.0138983796274656	0.0275565658875199	0.642594151271817	0.0034978610827909	0.0299334210703504	0.0034978610827909	0	0
"Ameiurus_nebulosus"	0.845164828002352	0.317282265554968	0.0465673932672141	0.396690919403544	0.191931680200605	0.275218613431572	0.0723339079711425	2.34373635464293	0.0512999969355438	0.0617056893672547	0.0693056216477373	0.228279983859051	0.0569127201164659	0.037448997762947	0.0354933298176482	0.0450489300434297	0.0293164485582554	0.0242566916043077	0.0242566916043077	0.023930398801929	0.023930398801929	0.023930398801929	0	0	0.0211185312415007	0.017997103298286	0.223752351448482	0.215615036482735	0.189273725857823	0.212714656017147	0.172998596564316	0.0545638143333014	0.13171580454958	0.754592168867418	0.149202426647693	0.117325173563893	0.108853428373861	0.107038874238074	0.048473100228129	0.0977214951941848	0.57488120136979	0.03999356288508	0.0475405215751323	0.0475405215751323	0.102725992736573	0.527340679794658	0.0038100594491357	0.0038100594491357	0.0038100594491357	0.0038100594491357	0.0038100594491357	0.0038100594491357	0.0038100594491357	0.0162751292935071	0.527340679794659	0.0153899990806632	0.0162751292935071	0.0246769303115063	0.0713366914917549	0.0038100594491357	0.0159719984179417	0.0475405215751323	0.0162751292935071	0.0038100594491357	0.0237961699166226	0.0038100594491357	0	0
"Coregonus_artedi"	0.469730986640526	0.380963754984977	0.686603748555113	0.332226894588065	0.268057897691127	0.222043616175742	0.0638325572436343	0.0683999959140584	1.75667896618189	0.314186672552538	0.0700480484556664	0.0367771972827362	0.056309669125083	0.282375645312778	0.0308301309160208	0.0382370212159063	0.0226005409407135	0.0318110272397601	0.0318110272397601	0.0198930933208739	0.0198930933208739	0.0198930933208739	0	0	0.0183439278950324	0.0216092886230974	0.90099493141877	0.282764686575645	0.16702852478751	0.176827496185546	0.152666199407692	0.804505402347405	0.119359656981331	0.121569068795711	0.124093917783819	0.101910710527958	0.0816621396177427	0.0848950701353287	0.0630368684698754	0.075335136469045	0.0418123670791927	0.0480206413846609	0.0264223679985296	0.0264223679985296	0.0165497387772313	0.0153899990806631	0.0561766703363274	0.0561766703363274	0.0561766703363274	0.0561766703363274	0.0561766703363274	0.0561766703363274	0.0561766703363274	0.0143623253798177	0.0153899990806631	0.527003689854566	0.0143623253798177	0.034464586846002	0.0549946496224029	0.0561766703363274	0.0138735589122094	0.0264223679985296	0.0143623253798177	0.0561766703363274	0.0285722816238733	0.0561766703363274	0	0
"Osmerus_mordax"	0.58813312527139	0.470932607941698	0.542700257243684	0.416701334550578	0.273238829439067	0.229435098106383	0.0733595227985302	0.0822742524896729	0.314186672552538	1.31340712829514	0.137191218636686	0.0432534326610822	0.121649179021517	0.229356270963353	0.0428807804433559	0.0531403613048942	0.0281105892707437	0.0840508573317922	0.0840508573317922	0.0276262969410975	0.0276262969410975	0.0276262969410975	0	0	0.0255140643637967	0.0267125638958526	0.766939987547631	0.747118731838153	0.191957417989487	0.245567083920867	0.175451525359818	0.635891210507751	0.141036260643861	0.142976624629688	0.140131579764191	0.141744802021093	0.12532773896575	0.105905554001695	0.0704506522377931	0.0937019642358123	0.051594195106692	0.0593612531018947	0.0330824882965157	0.0330824882965157	0.019464044697487	0.0185117068101764	0.0444027483199378	0.0444027483199378	0.0444027483199378	0.0444027483199378	0.0444027483199378	0.0444027483199378	0.0444027483199378	0.0165058926296693	0.0185117068101764	0.0942560017657613	0.0165058926296693	0.0351307066421657	0.068402433892143	0.0444027483199378	0.0192963511995101	0.0330824882965157	0.0165058926296693	0.0444027483199378	0.0353199455956274	0.0444027483199378	0	0
