"Sorex_araneus"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Clethrionomys_rutilus"	"Microtus_arvalis"	"Sorex_caecutiens"	"Apodemus_agrarius"	"Sciurus_vulgaris"	"Sorex_minutus"	"Microtus_agrestis"	"Neomys_fodiens"	"Myopus_schisticolor"	"Micromys_minutus"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_bisoctodentatus"	"Ctenophthalmus_agyrtes"	"Peromyscopsylla_bidentata"	"Amalaraeus_penicilliger"	"Palaeopsylla_kohauti"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Amphipsylla_rossica"	"Peromyscopsylla_silvatica"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Ceratophyllus_sciurorum"	"Tarsopsylla_octodecimdentata"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Rhadinopsylla_integella"	"Leptopsylla_segnis"
"Ctenophthalmus_uncinatus"	0.483214485813451	0.513526825352162	0.424661543333794	0.307276222203023	0.364871087841754	0.304881391230156	0.423129869805505	0.247470261234541	0.334496166649013	0.28486417537683	0.247215974078285	0.274731283866921	0.189182403906974	0.218504077207022	0.118816337363726	0.409149729428894	1.4886631976525	0.243332387726637	0.322671769509062	0.199167543969063	0.359792308694243	0.307090134269733	0.233466700482455	0.0629134041237564	0.337595064963116	0.329467731902388	0.198725532965074	0.0651107660345223	0.191747768450958	0.137891116596687	0.036625393977021	0.036625393977021	0.140048020000666	0.036625393977021	0.0618753978948515	0.0645731381411707
"Doratopsylla_dasycnema"	0.568915608139864	0.578402613401733	0.507849578950591	0.240482935204718	0.431422441360532	0.230056040075631	0.355306107769525	0.320356606427909	0.260940418711934	0.183727704345813	0.323657688601395	0.201512725814763	0.268439112219809	0.145895792454713	0.119876731784224	0.438224823146999	0.486664775453274	1.30519498568926	0.306752719543133	0.208184766251775	0.354806210507319	0.28991242820523	0.234066070760283	0.074661864658857	0.303782526440913	0.33747251386455	0.179237285724317	0.0605854613126126	0.200936041139317	0.112940745825654	0.0236221334158903	0.0236221334158903	0.162114995118845	0.0236221334158903	0.0712773030416667	0.0654759778051623
"Megabothris_turbidus"	0.510693730745687	0.546198363569127	0.450570447530903	0.337953770557736	0.39877878034829	0.337873905073697	0.458492076070233	0.181496865586686	0.370889171322988	0.175922571546833	0.173985811116453	0.310110782809561	0.116086290231947	0.150095192130145	0.217694346622872	0.400220888279077	0.451740477312687	0.214726903680193	1.37164413757001	0.182498390355659	0.398868667408015	0.306022873304178	0.22050920467645	0.0666230948270405	0.334287846184237	0.351056649656392	0.218029000432035	0.0707827161349385	0.2067609097101	0.134888767850663	0.0226186163417356	0.0226186163417356	0.130762309316974	0.0226186163417356	0.0656022130763703	0.0702769959366135
"Ctenophthalmus_bisoctodentatus"	0.582898964022587	0.599004610563359	0.523334038039042	0.224971513883178	0.286384605485452	0.230362580918793	0.510384912565593	0.173114037558609	0.254920866202994	0.437191662034736	0.345029818162025	0.197074826043261	0.11877168309612	0.140541404290541	0.112856582396865	0.382652661479906	0.464724269261147	0.242882227293737	0.304163983926098	1.25890610345937	0.33013108955989	0.265293671819665	0.284821893812735	0.0767221291115231	0.33436327185306	0.330801652478645	0.176133333421916	0.0618560669871657	0.202207975301734	0.112645606379762	0.0562103565473232	0.0562103565473232	0.128755053120008	0.0562103565473232	0.0734123528923964	0.0640534829361101
"Ctenophthalmus_agyrtes"	0.502114431001335	0.536539975041622	0.441773109853563	0.329152782244941	0.390484568383123	0.329151174883301	0.448501502740502	0.267204337237187	0.361095484714934	0.174414517665777	0.176033335995198	0.301732347556934	0.118010407075112	0.15059152469102	0.210042606178605	0.406928680336996	0.457917483792673	0.22578577032284	0.362607879461832	0.180071503396303	1.40268853004741	0.313292886391097	0.217101010570675	0.0654117680891031	0.327849984041543	0.356920231289653	0.212907017808171	0.0692219056768687	0.202494938923112	0.132437928592746	0.0224247236998856	0.0224247236998856	0.128993797683559	0.0224247236998856	0.0644711833525832	0.0687812238600187
"Peromyscopsylla_bidentata"	0.515528837379731	0.558716538996659	0.350716922625172	0.348625226724333	0.410702617251273	0.35130090173175	0.46601794713093	0.285920753526133	0.277693285337654	0.177519363257854	0.174128550861845	0.320286750441012	0.117995163850153	0.259679516945624	0.122009729203033	0.40162295885559	0.477695764419584	0.225487444159623	0.34002541478242	0.176862447879776	0.38291352781134	1.34813055406022	0.216383799324598	0.0594449087427278	0.342618105450281	0.332849236881515	0.213606965524188	0.0730443437846215	0.192651811203727	0.147555985368599	0.0228239181331527	0.0228239181331527	0.1252141586155	0.0228239181331527	0.0666641318856394	0.0719145815874343
"Amalaraeus_penicilliger"	0.555977706532798	0.584987858898306	0.496278619347539	0.225462435496527	0.284956225322414	0.373622115759235	0.487286929912676	0.174303875726594	0.258501172199357	0.400102952349496	0.320554213069719	0.199882583825307	0.116132023046495	0.144070465093215	0.11472292868348	0.373572574387591	0.466933400964911	0.234066070760284	0.315013149537786	0.244133051839487	0.341158730896775	0.278207741988769	1.2861655398624	0.0729623204424596	0.324542494437088	0.338231278584856	0.174205682118629	0.0771317595568123	0.196104289218762	0.128914560493527	0.0514418081592209	0.0514418081592209	0.12445654962128	0.051441808159221	0.0708406955252925	0.062192580022468
"Palaeopsylla_kohauti"	0.924185626742775	0.448046732640481	0.858602786110767	0.237761958511347	0.288748259098206	0.224015415235904	0.352690308027721	0.177661669032432	0.258070008435085	0.192107557867509	0.188834166757401	0.198008886060455	0.131843829129777	0.137281919795101	0.118982981818197	0.391805437056326	0.440393828866295	0.261316526305999	0.333115474135202	0.230166387334569	0.359764724490067	0.267502089342275	0.255368121548608	1.12380714210606	0.330552857729581	0.335354285852312	0.157335426906011	0.0520845381724681	0.228936063328912	0.102602284579095	0.0246995431543939	0.0246995431543939	0.180220223992784	0.024699543154394	0.0862947371061786	0.0524391164209176
"Megabothris_walkeri"	0.50696422988384	0.538123357421106	0.446933518807019	0.334753861499544	0.394894689270655	0.236104737725563	0.455082093487265	0.175647575076408	0.364968567000763	0.325871686084546	0.174606965988257	0.304388191474318	0.116315965881768	0.245012797146004	0.117173868516101	0.391402015541362	0.472633090948362	0.212647768508639	0.334287846184237	0.200617963111836	0.360634982445698	0.308356294905253	0.227179746105962	0.0661105715459162	1.36736203447114	0.313625695890879	0.215251371228072	0.0588491844393922	0.204566508737163	0.139448344625749	0.0418977882108702	0.0418977882108702	0.129941473288013	0.0418977882108702	0.064877959080656	0.0696716790459038
"Hystrichopsylla_talpae"	0.513634478974267	0.548124635950604	0.45401997077108	0.238857536247912	0.299157768082601	0.340274697975217	0.453206507588218	0.277037365081509	0.365898865948231	0.180883940061217	0.275171076741819	0.305237309316855	0.117853151007792	0.148833391403611	0.218651410112224	0.409669184924915	0.461254824663343	0.236230759705185	0.351056649656392	0.198480991487187	0.392612254418618	0.299564313193364	0.236761895009399	0.0670708571704624	0.313625695890879	1.38009224397457	0.196508321688467	0.0711683816792482	0.197462909118872	0.134548278726721	0.0232565065792994	0.0232565065792994	0.120459288975106	0.0232565065792994	0.0659068375196676	0.0609146871965504
"Amphipsylla_rossica"	0.408944865859912	0.604786554787363	0.348744393289649	0.404495612325226	0.472709280746904	0.240947813776157	0.527850788472608	0.179652435077264	0.436622416975694	0.175608690529623	0.168226189908492	0.376656496386173	0.114009786995732	0.153965462622327	0.123621317510032	0.393395553609749	0.46369291025184	0.20911016667837	0.363381667386724	0.176133333421916	0.390329532648314	0.320410448286282	0.203239962471734	0.0524451423020038	0.358752285380119	0.327513869480778	1.25601509959515	0.0633938223370595	0.214527221689482	0.134769847306648	0.0225782602109515	0.0225782602109515	0.123603100762631	0.0225782602109515	0.0625765060925218	0.082132644402667
"Peromyscopsylla_silvatica"	0.411901812031574	0.952381977718638	0.341401812939178	0.229146707790945	0.285390835568985	0.750159622109742	0.352697671678762	0.178712670320568	0.278382854823068	0.181244091379948	0.177237380007688	0.212207004038993	0.105528777813824	0.159317251469244	0.121131635572	0.348050453347003	0.455775362241656	0.212049114594144	0.353913580674692	0.185568200961497	0.380720481222778	0.328699547030797	0.269961158448843	0.0520845381724681	0.294245922196961	0.355841908396241	0.190181467011178	1.14153587615046	0.189203242895009	0.198051266897235	0.0233028117488504	0.0233028117488504	0.10160751780706	0.0233028117488504	0.0836223208651481	0.0521375005771158
"Ctenophthalmus_assimilis"	0.581338149614483	0.608123091858589	0.519203772268466	0.240953277680676	0.463767314865627	0.236269885512483	0.522993184740635	0.177594701170261	0.427720982229349	0.182572837810514	0.178069528329309	0.211531810175012	0.117943475312036	0.147951599188041	0.120808494507675	0.397342411264836	0.447411459718902	0.234425381329203	0.344601516183501	0.202207975301734	0.37124072135904	0.28897771680559	0.228788337421889	0.0763120211096374	0.340944181228604	0.329104848531454	0.214527221689482	0.0630677476316696	1.23653505203754	0.132471133708452	0.0234736505756375	0.0234736505756375	0.129956546793922	0.0234736505756375	0.0738591237010178	0.0809635471934541
"Megabothris_rectangulatus"	0.402738582647672	0.70655936924316	0.338810731115007	0.239406456281465	0.295395839119474	0.503396189280248	0.354608571568705	0.179882560022614	0.518307277301355	0.178833022811984	0.171234966927801	0.216346560540258	0.109770427499747	0.400956283867613	0.120595267036052	0.40231196830363	0.482618908088406	0.197646305194895	0.337221919626658	0.168968409569644	0.36420430363005	0.332000967079348	0.225600480863672	0.0513011422895474	0.348620861564373	0.336370696816803	0.202154770959971	0.0990256334486175	0.198706700562678	1.22302849227492	0.0229928172186837	0.0229928172186837	0.102932714808655	0.0229928172186837	0.0682838996105114	0.0531812683884055
"Ceratophyllus_sciurorum"	0.377359926228592	0.396251761118226	0.335203118778378	0.193631480699484	0.235929179959611	0.202937936272064	0.332487064042569	0.136571981875904	0.214975554783856	1.63520890272099	0.19273515246206	0.173002686437624	0.0957824248368488	0.132600499436935	0.0821644356100087	0.275927648682402	0.512755515678294	0.165354933911232	0.226186163417356	0.337262139283939	0.246671960698742	0.205415263198374	0.360092657114547	0.0493990863087879	0.418977882108701	0.232565065792994	0.135469561265709	0.0466056234977008	0.140841903453825	0.0919712688747347	1.21024114463556	0.210241144635556	0.0927336734757708	0.210241144635556	0.0480339580675031	0.0461701559995577
"Tarsopsylla_octodecimdentata"	0.377359926228592	0.396251761118226	0.335203118778378	0.193631480699484	0.235929179959611	0.202937936272064	0.332487064042569	0.136571981875904	0.214975554783856	1.63520890272099	0.19273515246206	0.173002686437624	0.0957824248368488	0.132600499436935	0.0821644356100087	0.275927648682402	0.512755515678294	0.165354933911232	0.226186163417356	0.337262139283939	0.246671960698742	0.205415263198374	0.360092657114547	0.0493990863087879	0.418977882108702	0.232565065792994	0.135469561265709	0.0466056234977008	0.140841903453825	0.0919712688747347	0.210241144635556	1.21024114463556	0.0927336734757708	0.210241144635556	0.0480339580675031	0.0461701559995577
"Corrodopsylla_birulai"	0.679024978021762	0.435622945771682	0.619446750218952	0.485089035614094	0.297841645446852	0.21925673028648	0.345441722181301	0.185514468915688	0.259734541943755	0.180315476202888	0.18529028936519	0.202279983444551	0.377899070590832	0.145308342837499	0.11877612442163	0.443035471028154	0.49016807000233	0.283701241457978	0.326905773292435	0.193132579680011	0.354732943629788	0.281731856884874	0.21779896183724	0.0901101119963918	0.324853683220031	0.301148222437764	0.185404651143947	0.0508037589035299	0.194934820190882	0.102932714808655	0.0231834183689427	0.0231834183689427	1.22970991938591	0.0231834183689427	0.0697889824762713	0.0527138772538143
"Ceratophyllus_indages"	0.377359926228592	0.396251761118226	0.335203118778379	0.193631480699484	0.235929179959611	0.202937936272064	0.332487064042569	0.136571981875904	0.214975554783856	1.63520890272099	0.19273515246206	0.173002686437624	0.0957824248368488	0.132600499436935	0.0821644356100087	0.275927648682402	0.512755515678294	0.165354933911232	0.226186163417356	0.337262139283939	0.246671960698742	0.205415263198374	0.360092657114547	0.0493990863087879	0.418977882108702	0.232565065792994	0.135469561265709	0.0466056234977008	0.140841903453825	0.0919712688747347	0.210241144635556	0.210241144635556	0.0927336734757708	1.21024114463556	0.0480339580675031	0.0461701559995577
"Rhadinopsylla_integella"	0.905669533586647	0.931949086730226	0.374308323103351	0.233750637789725	0.291402934849948	0.246270005878529	0.353900097153008	0.177202953715706	0.265969173700903	0.186798725818068	0.183105933646466	0.203388403006031	0.119939027088978	0.146380894365469	0.116806374830102	0.381536927376301	0.433127785263961	0.249470560645833	0.328011065381852	0.220237058677189	0.354591508439208	0.299988593485378	0.247942434338524	0.0862947371061787	0.32438979540328	0.329534187598338	0.187729518277566	0.0836223208651481	0.221577371103053	0.136567799221023	0.0240169790337515	0.0240169790337515	0.139577964952543	0.0240169790337516	1.11413855807724	0.0527687714229709
"Leptopsylla_segnis"	0.406697699584751	0.443731988446806	0.350590190730068	0.246193716217016	0.79958773446637	0.2267873890694	0.854345882023855	0.179411676980237	0.277887685988738	0.179550606664947	0.172909292860243	0.219719227576661	0.112408200054652	0.146868153337897	0.120152661261518	0.402198041527808	0.452011966988195	0.229165922318068	0.351384979683068	0.19216044880833	0.378296731230103	0.323615617143454	0.217674030078638	0.0524391164209177	0.348358395229519	0.304573435982752	0.246397933208001	0.0521375005771158	0.242890641580362	0.106362536776811	0.0230850779997788	0.0230850779997788	0.105427754507629	0.0230850779997788	0.0527687714229709	1.13603883725376
