"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Apodemus_agrarius"	"Microtus_arvalis"	"Microtus_subterraneus"	"Microtus_agrestis"	"Apodemus_sylvaticus"	"Neomys_fodiens"	"Apodemus_uralensis"	"Sorex_alpinus"	"Neomys_anomalus"	"Myoxus_glis"	"Sorex_minutus"	"Crocidura_suaveolens"	"Muscardinus_avellanarius"	"Microtus_tatricus"	"Talpa_europaea"	"Arvicola_terrestris"	"Sicista_betulina"	"Dryomys_nitedula"	"Micromys_minutus"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_assimilis"	"Peromyscopsylla_silvatica"	"Leptopsylla_segnis"	"Ctenophthalmus_solutus"	"Amalaraeus_arvicolae"	"Ctenophthalmus_uncinatus"	"Ctenophthalmus_congener"	"Hystrichopsylla_talpae"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_obtusus"	"Peromyscopsylla_fallax"	"Ceratophyllus_sciurorum"	"Nosopsyllus_fasciatus"	"Amphipsylla_rossica"	"Atyphloceras_nuperus"	"Rhadinopsylla_pentacantha"	"Palaeopsylla_kohauti"	"Ctenophthalmus_bisoctodentatus"
"Clethrionomys_glareolus"	1.50270396845216	0.347396810463254	0.451964682899473	0.317493017364048	0.361834721559616	0.399718143165401	0.440626232795626	0.314829581917391	0.247830967771259	0.163352366136527	0.164019091721185	0.100412954729517	0.0273496472974121	0.0818681683341551	0.0412231134713917	0.0464454574776525	0.0913393357115143	0.0352736829614545	0.0393641195291074	0.0416663735010429	0.0273496472974121	0.0190958101802403	0.360698636737873	0.272703805431233	0.251491843552327	0.215191087495611	0.291016046410292	0.268539853451974	0.270244124651561	0.196046789008557	0.234251382916596	0.234078123044829	0.140995647271299	0.197113659271626	0.197113659271626	0.234153129673103	0.252530270863462	0.197113659271626	0.101640844461141	0.140889272465868	0.151942484985623	0.138907975789498	0.0578739112381204	0.121626751619411	0.120385893726452	0.0183915958480546	0.0719016568053964
"Sorex_araneus"	0.449572342952446	1.43373764347769	0.416141130920076	0.331371763041157	0.363339197300928	0.379965015323076	0.418509571109663	0.323980303454251	0.265418000423644	0.173150950673782	0.174431178024121	0.106343883618736	0.0139884631353338	0.0874068689814138	0.0440339723859916	0.0342588971158422	0.075923312803649	0.0515173596637391	0.0418130458166524	0.0439960973988043	0.0139884631353338	0.0202704339805084	0.38288597518738	0.285020090768907	0.268512311922827	0.228805034351932	0.305003023918827	0.28816212946169	0.28723482448192	0.209378543412947	0.249131251959609	0.248795446336713	0.0925411272579545	0.209409614354139	0.209409614354139	0.248939471913626	0.268418953864427	0.209409614354139	0.0559508774393929	0.0931878284774337	0.0777136840851878	0.0956746752921728	0.0575073534701802	0.0749491282055467	0.0760225475373851	0.0759037575958779	0.138875225258803
"Apodemus_flavicollis"	0.497161151189421	0.353719961282065	1.4629128795494	0.314592624018221	0.359757668862695	0.390316940239834	0.431918290334016	0.320831750401953	0.252519252558943	0.166101132728268	0.167167111240798	0.101930811405454	0.0287206938062193	0.0837047836696714	0.0421434702885784	0.0482059352736839	0.0750343610842464	0.0358352525498843	0.0401491054798741	0.0422287834999381	0.0287206938062193	0.0194852414674646	0.368054561052108	0.273875066648531	0.256899840079004	0.219833240543552	0.292434414213976	0.275205368921617	0.275518186832127	0.200533881852798	0.238922973549524	0.238644789351594	0.0952193062853615	0.201019467977743	0.201019467977743	0.238764711934253	0.257451089366183	0.201019467977743	0.10560581337523	0.0950488694925474	0.159559410034552	0.143340947009317	0.0577322223230552	0.125121660387222	0.124624281264112	0.0187263508914034	0.0726667159218653
"Apodemus_agrarius"	0.465656425467271	0.375554664779978	0.419456832024294	1.36371160052604	0.366166809261221	0.388596027476773	0.422840557103431	0.332396056696243	0.267468783551047	0.16605426971301	0.166137099860379	0.103607763130056	0.0142706962901536	0.0769986230079996	0.0400655548320997	0.0348205650026584	0.0898711007722938	0.0533485728434891	0.0426013016159693	0.0387140257797812	0.0142706962901536	0.0205498687125048	0.388164186791758	0.295028490955224	0.272756200183067	0.171696552721059	0.311196462888644	0.227599609461595	0.294019105379527	0.151665486286762	0.255506490249779	0.256158095918048	0.0971135068258726	0.217416831809006	0.217416831809006	0.256167414309627	0.274848519652341	0.217416831809006	0.0569529635525906	0.159550901190664	0.0792816460564089	0.159076899583043	0.0583568901381995	0.0763827649264292	0.0774150986231033	0.0198823057824694	0.14577201835993
"Microtus_arvalis"	0.468256698488914	0.363339197300928	0.423244316309052	0.323088361112842	1.40167921771587	0.387672101523717	0.443949702861663	0.34693921870968	0.245279030681088	0.172727404533589	0.16875879634095	0.101039455261467	0.0142415257412419	0.0818479203612633	0.0438599376550398	0.0339619800798383	0.0876496584369562	0.0362161244873836	0.0412129066524829	0.0442323604030385	0.0142415257412419	0.0197204543385964	0.372497470840155	0.286943133365225	0.21098472705627	0.231158191483361	0.305016707012368	0.285591172088362	0.28656603085182	0.208406589839025	0.249339997204585	0.249034858269846	0.152445017520801	0.211207097958735	0.211207097958735	0.248588389848174	0.268020222858202	0.211207097958735	0.058179686709956	0.0976237723673201	0.0791195874513437	0.152610151690784	0.115000636571607	0.0775632917861418	0.0759814824584486	0.0192356045629903	0.0733140895501651
"Microtus_subterraneus"	0.488544397202157	0.358855847805128	0.433685489155371	0.323830022897311	0.366134762550177	1.42152408822436	0.444755213089749	0.315890629839396	0.255147466464211	0.166492729447827	0.167110716109188	0.100470876142926	0.0146004904577513	0.0811618233349007	0.0390214987106925	0.0340693308492935	0.0973469168976797	0.0360731745420017	0.0406422787328023	0.0437308114346275	0.0146004904577513	0.0194688403915422	0.367744762951352	0.285211344232462	0.262255616604053	0.226336534011685	0.304736727149964	0.227423322377875	0.282312511216802	0.206035164825494	0.244052772581688	0.245223530224757	0.15236275753669	0.20735703817706	0.20735703817706	0.24529305372416	0.26402348578704	0.20735703817706	0.0595157387593005	0.152408953834343	0.0811138358763962	0.09726859841065	0.0583510274555883	0.130591943170518	0.129714018566296	0.0189982507661538	0.073797040668709
"Microtus_agrestis"	0.484688856075189	0.355733135443214	0.431918290334016	0.317130417827573	0.377357247432413	0.400279691780774	1.46683609023779	0.328601765490778	0.24287090942955	0.16717634689745	0.167774005997785	0.102522757324054	0.0144895885868668	0.0836285145806122	0.0423089830140947	0.0336710030539733	0.0943659327192652	0.0353808412927819	0.0399345513315188	0.0428179628331747	0.0144895885868668	0.0191814144671065	0.362315606600901	0.279549798931727	0.257223379870543	0.221888307749621	0.29797635195196	0.276005688222931	0.276708491525497	0.201787770974671	0.240095071081943	0.239863367751563	0.147059860616152	0.202840710518384	0.202840710518384	0.239930604400351	0.258737943426314	0.202840710518384	0.105272127601534	0.146109949057031	0.080497714371482	0.0979861711687098	0.105701466618922	0.125286112190573	0.0774938063370888	0.0188329306999349	0.0719974525585574
"Apodemus_sylvaticus"	0.461750053478841	0.367177677248151	0.427775667202603	0.332396056696243	0.393197781204305	0.379068755807275	0.438135687321038	1.36395287202884	0.251886833071757	0.172949530857415	0.166976645016222	0.103743607288515	0.0142960593913574	0.0820379857237165	0.0453279458318127	0.0345554785124526	0.0730396369543945	0.0371305594338946	0.0423884185971344	0.040815164558424	0.0142960593913574	0.0202594191210953	0.382677916731799	0.292301433040824	0.272837758734207	0.236725213583287	0.24761595733471	0.294611308510424	0.295053326347188	0.154307814340968	0.258134418817009	0.257193665414153	0.0948095900721735	0.218845330712312	0.218845330712312	0.256521715757019	0.275978537978478	0.218845330712312	0.0578557858686073	0.0939370003513672	0.0794225521742076	0.160736968785246	0.122369631373758	0.0768092236589711	0.0759846302099062	0.0194388182072551	0.074982845834664
"Neomys_fodiens"	0.454356774247307	0.376008833933496	0.420865420931572	0.334335979438809	0.347478626798208	0.382721199696316	0.40478484904925	0.314858541339697	1.30732958029965	0.179794488667272	0.180738147394419	0.115236816940211	0.0143352467493885	0.0865398375031949	0.0479592232752923	0.0362456645448008	0.0793990807980975	0.0589308138442746	0.0452429602055323	0.0397501445352553	0.0143352467493885	0.0219104177954124	0.413863447246678	0.309015612022714	0.292332516587083	0.170185879545967	0.328344706165069	0.31334075558597	0.311100565468266	0.152984427069743	0.271762962292718	0.270408191793904	0.09219942125553	0.152131593296363	0.152131593296363	0.270514353400708	0.290741233375776	0.152131593296363	0.0557415847319814	0.093863652720777	0.0796402597188247	0.0948738650725571	0.0555027579886797	0.0748776447167973	0.154712045032055	0.0199063500317733	0.164535093550499
"Apodemus_uralensis"	0.449219006875449	0.367945770181786	0.41525283182067	0.311351755711893	0.367045734633876	0.374608641257611	0.417940867243626	0.324280370357653	0.269691733000908	1.21271851084493	0.181328163383481	0.119766001384982	0.0144482607551368	0.0848147989302087	0.0436016929774515	0.038217171832844	0.0861293547008905	0.041063801071642	0.050113310020543	0.055402945918419	0.0144482607551368	0.0237689110777073	0.448968320356693	0.349245229738255	0.21348620759041	0.294331585026764	0.375119151560726	0.351558097504752	0.351258652571144	0.152995352811901	0.191498174051056	0.308308244681258	0.094725850096932	0.151650532236135	0.151650532236135	0.192276830591845	0.328707663061899	0.151650532236135	0.0558708576482526	0.0939751224296169	0.0802681153063155	0.0946332791964909	0.057695994257451	0.0746012897111332	0.0760208306602381	0.0194794819508004	0.076866177750821
