"Abutilon_bedfordianum"	"Aechmea_nudicaulis"	"Aechmea_vanhoutteana"	"Billbergia_distachya"	"Billbergia_vitata"	"Bomarea_edulis"	"Fuchsia_regia"	"Hippeastrum_aulicum"	"Justicia_sebastianopolitanae"	"Manettia_mirtis"	"Mendoncia_sp1_M_PL_066"	"Nematanthus_crassifolius"	"Nematanthus_fornix"	"Nematanthus_lanceolatus"	"Nidularium_itatiaiae"	"Odontonema_barlerioides"	"Pitcaimia_flammea"	"Psittacanthus_flavo_viridis"	"Pyrostegia_venusta"	"Quesnelia_augusto-coburgii"	"Salvia_sellowiana"	"Sinningia_cooperi"	"Sinningia_gigantifolia"	"Siphocampylus_longepedunculatus"	"Staurogyne_itatiaiae"	"Tillandsia_gardneri"	"Velloziela_dracocephaloides"	"Vriesea_carinata"	"Vriesea_longicaulis"	"Vriesea_sp1_M_PL_066"	"Stromanthe_thalia"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Phaethornis_squalidus"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"
"Abutilon_bedfordianum"	1.2171794995658	0.262320563387773	0.262320563387773	0.16414471577696	0.198734497790303	0.16414471577696	0.16414471577696	0.16414471577696	0.0554175863575194	0.16414471577696	0.161799259793079	0.0554175863575194	0.16414471577696	0.100558650179489	0.0554175863575194	0.100558650179489	0.16414471577696	0.161761913208283	0.206940323615049	0.0554175863575194	0.100558650179489	0.16414471577696	0.100558650179489	0.0554175863575194	0.100558650179489	0.10872712941944	0.0554175863575194	0.11900365195499	0.11900365195499	0.0981758476108131	0.198734497790303	1.72410268667838	1.20107012795222	0.952978014019368	0.763589925861879	0.0951013507513099
"Aechmea_nudicaulis"	0.19674042254083	1.25421663998223	0.254216639982225	0.16988478922838	0.194995289921243	0.16988478922838	0.16988478922838	0.16988478922838	0.053187221726002	0.16988478922838	0.15479939614131	0.053187221726002	0.16988478922838	0.110663439167397	0.053187221726002	0.110663439167397	0.16988478922838	0.143553200814828	0.212275613582706	0.053187221726002	0.110663439167397	0.16988478922838	0.110663439167397	0.053187221726002	0.110663439167397	0.116697567502378	0.053187221726002	0.112408571786985	0.112408571786985	0.0843318507538451	0.194995289921243	1.65471356480895	1.11862550115189	1.21338681265168	0.655914394752129	0.094201831898502
"Aechmea_vanhoutteana"	0.19674042254083	0.254216639982225	1.25421663998223	0.16988478922838	0.194995289921243	0.16988478922838	0.16988478922838	0.16988478922838	0.053187221726002	0.16988478922838	0.15479939614131	0.053187221726002	0.16988478922838	0.110663439167397	0.053187221726002	0.110663439167397	0.16988478922838	0.143553200814828	0.212275613582706	0.053187221726002	0.110663439167397	0.16988478922838	0.110663439167397	0.053187221726002	0.110663439167397	0.116697567502378	0.053187221726002	0.112408571786985	0.112408571786985	0.0843318507538451	0.194995289921243	1.65471356480895	1.11862550115189	1.21338681265168	0.655914394752129	0.094201831898502
"Billbergia_distachya"	0.16414471577696	0.226513052304507	0.226513052304507	1.1833409865185	0.162635221819447	0.183340986518499	0.183340986518499	0.183340986518499	0.0570948195058922	0.183340986518499	0.166661137891151	0.0570948195058922	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.183340986518499	0.107049896271068	0.229029474418697	0.0570948195058922	0.119463156033439	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.126246167012607	0.0570948195058922	0.120972649990952	0.120972649990952	0.0431720657860078	0.162635221819447	1.77628327351665	1.20658124249558	1.31666488224821	0.335782733891171	0.101529973111552
"Billbergia_vitata"	0.198734497790303	0.25999371989499	0.25999371989499	0.162635221819447	1.21456062110144	0.162635221819447	0.162635221819447	0.162635221819447	0.0559429009212098	0.162635221819447	0.140855641182139	0.0559429009212098	0.162635221819447	0.117202123025897	0.0559429009212098	0.117202123025897	0.162635221819447	0.142791596869093	0.202114863286827	0.0559429009212098	0.117202123025897	0.162635221819447	0.117202123025897	0.0559429009212098	0.117202123025897	0.106692320898237	0.0559429009212098	0.101375999714759	0.101375999714759	0.0973584980755433	0.214560621101441	1.74044580643764	0.858180754989268	1.29325024443229	0.757232762809781	0.0877325365941778
"Bomarea_edulis"	0.16414471577696	0.226513052304507	0.226513052304507	0.183340986518499	0.162635221819447	1.1833409865185	0.183340986518499	0.183340986518499	0.0570948195058922	0.183340986518499	0.166661137891151	0.0570948195058922	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.183340986518499	0.107049896271068	0.229029474418697	0.0570948195058922	0.119463156033439	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.126246167012607	0.0570948195058922	0.120972649990952	0.120972649990952	0.0431720657860078	0.162635221819447	1.77628327351665	1.20658124249558	1.31666488224821	0.335782733891171	0.101529973111552
"Fuchsia_regia"	0.16414471577696	0.226513052304507	0.226513052304507	0.183340986518499	0.162635221819447	0.183340986518499	1.1833409865185	0.183340986518499	0.0570948195058922	0.183340986518499	0.166661137891151	0.0570948195058922	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.183340986518499	0.107049896271068	0.229029474418697	0.0570948195058922	0.119463156033439	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.126246167012607	0.0570948195058922	0.120972649990952	0.120972649990952	0.0431720657860078	0.162635221819447	1.77628327351665	1.20658124249558	1.31666488224821	0.335782733891171	0.101529973111552
"Hippeastrum_aulicum"	0.16414471577696	0.226513052304507	0.226513052304507	0.183340986518499	0.162635221819447	0.183340986518499	0.183340986518499	1.1833409865185	0.0570948195058922	0.183340986518499	0.166661137891151	0.0570948195058922	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.183340986518499	0.107049896271068	0.229029474418697	0.0570948195058922	0.119463156033439	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.126246167012607	0.0570948195058922	0.120972649990952	0.120972649990952	0.0431720657860078	0.162635221819447	1.77628327351665	1.20658124249558	1.31666488224821	0.335782733891171	0.101529973111552
"Justicia_sebastianopolitanae"	0.166252759072558	0.212748886904008	0.212748886904008	0.171284458517677	0.167828702763629	0.171284458517677	0.171284458517677	0.171284458517677	1.07986814654585	0.171284458517677	0.169552947468623	0.079868146545848	0.171284458517677	0.126364274377298	0.079868146545848	0.126364274377298	0.171284458517677	0.0863846125267103	0.216049075300073	0.079868146545848	0.126364274377298	0.171284458517677	0.126364274377298	0.079868146545848	0.126364274377298	0.0914163119718288	0.079868146545848	0.124788330686227	0.124788330686227	0.0414644283863314	0.167828702763629	2.48478678142638	0.848492367096045	0.981584920886164	0.322501109671467	0.0994769261831035
"Manettia_mirtis"	0.16414471577696	0.226513052304507	0.226513052304507	0.183340986518499	0.162635221819447	0.183340986518499	0.183340986518499	0.183340986518499	0.0570948195058922	1.1833409865185	0.166661137891151	0.0570948195058922	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.183340986518499	0.107049896271068	0.229029474418697	0.0570948195058922	0.119463156033439	0.183340986518499	0.119463156033439	0.0570948195058922	0.119463156033439	0.126246167012607	0.0570948195058922	0.120972649990952	0.120972649990952	0.0431720657860078	0.162635221819447	1.77628327351665	1.20658124249558	1.31666488224821	0.335782733891171	0.101529973111552
