"Meriones_persicus"	"Meriones_libycus"	"Meriones_tristrami"	"Microtus_socialis"	"Apodemus_fulvipectus"	"Microtus_arvalis"	"Cricetulus_migratorius"	"Allactaga_elater"	"Arvicola_terrestris"	"Dryomys_nitedula"	"Xenopsylla_conformis"	"Nosopsyllus_iranus"	"Nosopsyllus_laeviceps"	"Stenoponia_tripectinata"	"Rhadinopsylla_ucrainica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_secundus"	"Leptopsylla_taschenbergi"	"Amphipsylla_schelkovnikovi"	"Mesopsylla_apscheronica"	"Ctenophthalmus_bogatschevi"	"Amphipsylla_rossica"	"Ctenophthalmus_proximus"	"Nosopsyllus_mokrzeckyi"	"Myoxopsylla_jordani"	"Ceratophyllus_sciurorum"	"Callopsylla_caspia"	"Megabothris_turbidus"	"Neopsylla_pleskei"	"Stenoponia_ivanovi"
"Nosopsyllus_iranus"	0.647751151454894	0.73091801398927	0.656105818785233	0.848318290696089	0.440040425005376	0.221212690061332	0.701159541140759	0.416455345505339	0.0748808286248644	0	0.464534631693775	1.65193953717118	0.277222875114586	0.289553718763211	0.464534631693775	0.473662950909724	0.415623306689094	0.13965363167406	0.224485460743668	0.187404905477402	0.0497728552637997	0.134604684333409	0.0832009206942938	0.0832009206942938	0	0.0495045478131048	0.0848318290696089	0.0495045478131048	0.0901490838609547	0.0497728552637997
"Nosopsyllus_laeviceps"	0.510694366097014	0.915454176044198	0.840902451439368	1.05362747569026	0.433468205248434	0.257822914305225	0.511333830193655	0.139776239553573	0.0737624466914353	0	0.491546442430064	0.554445750229172	1.34919936649061	0.32044077383614	0.491546442430064	0.53257885021429	0.414176247804608	0.114508094115347	0.219870841684373	0.0628993077991077	0.0580101557186757	0.163372903287701	0.0819582741015947	0.0819582741015947	0	0.0487651730904489	0.105362747569026	0.0487651730904489	0.0657429210248985	0.0580101557186757
"Stenoponia_tripectinata"	0.844508342368717	0.940640574519559	0.862931557740902	0.700615377367754	0.424409940058074	0.229906877171187	0.515614945180084	0.145993471645317	0.072221019211563	0	0.51341037528603	0.579107437526422	0.32044077383614	1.37705548745467	0.51341037528603	0.546592190811498	0.431716759881428	0.114039468351116	0.184101006087891	0.0656970622403924	0.0517290473635171	0.121790585100292	0.0802455769017367	0.0802455769017367	0	0.0477461182565333	0.0700615377367754	0.0477461182565333	0.0662933500945822	0.0517290473635171
"Rhadinopsylla_ucrainica"	0.689120132556216	0.777598492193627	0.69800837527908	0.902496601698529	0.46814384710656	0.23534055934256	0.745939478222018	0.140531485218285	0.0796631336462844	0	0.494202389684301	0.55744155803253	0.294927865458038	0.308046225171618	1.4942023896843	0.503913693993035	0.442167316191927	0.148572687142319	0.238822347312172	0.0632391683482282	0.052951625852076	0.143201286021929	0.088514592940316	0.088514592940316	0	0.052666182799488	0.0902496601698528	0.052666182799488	0.0959065043428308	0.052951625852076
"Nosopsyllus_consimilis"	0.611325065876362	0.691211893408505	0.618181566288007	0.846920895828503	0.697983965991068	0.551278581492765	0.481754725969452	0.119410827960435	0.11877458244806	0	0.419928078327529	0.473662950909724	0.266289425107145	0.273296095405749	0.419928078327529	1.56054906199847	0.405724039558323	0.140463089512925	0.225155179095775	0.0537348725821956	0.124037680835872	0.208729770418722	0.131971758275622	0.131971758275622	0	0.0785231961739951	0.0846920895828503	0.0785231961739951	0.0619398933389296	0.124037680835872
"Ctenophthalmus_secundus"	0.648136495868553	0.722688220473382	0.459283497537115	0.866961671341909	0.800753602727026	0.226923751556221	0.7500973910024	0.125734781855524	0.136262692901027	0	0.442167316191927	0.498747968026913	0.248505748682765	0.259030055928856	0.442167316191927	0.486868847469987	1.46335957186815	0.18652587343567	0.273222040569861	0.056580651834986	0.0510578441001497	0.137754011234341	0.151402992112253	0.151402992112253	0	0.0900847803067904	0.0866961671341909	0.0900847803067904	0.09644109312888	0.0510578441001497
"Leptopsylla_taschenbergi"	0.395022346766284	0.44655098911819	0.362614346072138	0.599562906612901	1.32688993461511	0.182660700918272	1.09212619186093	0.10562039370307	0.225794295596268	0	0.371431717855797	0.418960895022179	0.171762141173021	0.171059202526673	0.371431717855797	0.421389268538774	0.466314683589176	1.28969134231203	0.349647632973323	0.0475291771663816	0.0410986577066111	0.101054948367901	0.25088255066252	0.25088255066252	0	0.1492751176442	0.0599562906612901	0.1492751176442	0.140416224667834	0.0410986577066111
"Amphipsylla_schelkovnikovi"	0.415382514336462	0.481343766841773	0.399377154670815	0.980772127469512	1.04212795819352	0.226189973599718	0.901125763109009	0.113185946593446	0.177336900448898	0	0.398037245520286	0.448970921487337	0.219870841684373	0.184101006087891	0.398037245520286	0.45031035819155	0.455370067616435	0.233098421982215	1.33117563472917	0.0509336759670508	0.0508927440599364	0.148969956806888	0.197041000498776	0.197041000498776	0	0.117239395296772	0.0980772127469512	0.117239395296772	0.115859026685444	0.0508927440599364
"Mesopsylla_apscheronica"	0.44090624594829	0.497515622967486	0.446593036315999	0.577426735683893	0.299523314499458	0.150573343655192	0.477259855734466	1.79607464694061	0.0509693035177649	0	0.316195841741141	1.12442943286441	0.188697923397323	0.197091186721177	0.316195841741141	0.322409235493174	0.28290325917493	0.0950583543327632	0.152801027901152	1.80823359112327	0.0338790023224183	0.0916216758908076	0.0566325594641832	0.0566325594641832	0	0.033696372881189	0.0577426735683893	0.033696372881189	0.0613619814515742	0.0338790023224183
"Ctenophthalmus_bogatschevi"	0.344250611340742	0.39645975148755	0.350507691797415	0.704809167665871	0.383175511199828	2.1131145828805	0.304033880914102	0.0752866718275962	0.0652042361495506	0	0.26475812926038	0.298637131582798	0.174030467156027	0.155187142090551	0.26475812926038	0.744226085015232	0.255289220500748	0.0821973154132223	0.152678232179809	0.0338790023224183	1.47545078114811	0.545931697914701	0.0724491512772785	0.0724491512772785	0	0.0431072450099807	0.070480916766587	0.0431072450099807	0.0390900704032416	0.475450781148114
"Amphipsylla_rossica"	0.40017673040878	0.473694536888245	0.411705231832792	1.2239998684243	0.427889758275094	1.21318155092156	0.411579393259636	0.101801862100897	0.0728131731518543	0	0.358003215054822	0.403814053000226	0.245059354931552	0.182685877650439	0.358003215054822	0.626189311256167	0.344385028085851	0.101054948367901	0.223454935210331	0.0458108379454038	0.27296584895735	1.39536583579978	0.0809035257242826	0.0809035257242826	0	0.0481375978059481	0.12239998684243	0.0481375978059481	0.0529173505619532	0.27296584895735
"Ctenophthalmus_proximus"	0.280732695239042	0.317613918584759	0.249482572134246	0.446789500856433	1.73016341111092	0.160998113949508	0.437415742653101	0.0629250660713147	1.05072108466383	0	0.22128648235079	0.249602762082881	0.122937411152392	0.120368365352605	0.22128648235079	0.395915274826866	0.378507480280632	0.25088255066252	0.295561500748164	0.0283162797320916	0.0362245756386392	0.0809035257242825	1.6674678718487	0.667467871848704	0	0.194643383749979	0.0446789500856433	0.194643383749979	0.0562391669125415	0.0362245756386392
"Nosopsyllus_mokrzeckyi"	0.280732695239042	0.317613918584759	0.249482572134246	0.446789500856433	1.73016341111092	0.160998113949508	0.437415742653101	0.0629250660713147	1.05072108466383	0	0.22128648235079	0.249602762082881	0.122937411152392	0.120368365352605	0.22128648235079	0.395915274826866	0.378507480280632	0.25088255066252	0.295561500748164	0.0283162797320916	0.0362245756386392	0.0809035257242825	0.667467871848704	1.6674678718487	0	0.194643383749979	0.0446789500856433	0.194643383749979	0.0562391669125415	0.0362245756386392
"Myoxopsylla_jordani"	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0
"Ceratophyllus_sciurorum"	0.33407190733446	0.377960563115864	0.296884260839752	0.531679506019155	2.058894459222	0.191587755599914	0.52052473375719	0.0748808286248644	0.350358090749962	0	0.26333091399744	0.297027286878629	0.146295519271347	0.1432383547696	0.26333091399744	0.471139177043971	0.450423901533952	0.298550235288399	0.351718185890315	0.033696372881189	0.0431072450099807	0.0962751956118962	0.389286767499958	0.389286767499958	0	1.23162562666247	0.0531679506019155	0.231625626662475	0.0669246086259244	0.0431072450099807
"Callopsylla_caspia"	0.456102849476818	0.550929322288941	0.472902771868169	1.74319056918273	0.47260400535036	0.313248518962609	0.51912490560517	0.128317052374198	0.0804221101541579	0	0.451248300849264	0.508990974417653	0.316088242707077	0.210184613210326	0.451248300849264	0.508152537497102	0.433480835670954	0.11991258132258	0.294231638240853	0.0577426735683893	0.070480916766587	0.24479997368486	0.0893579001712866	0.0893579001712866	0	0.0531679506019155	1.17431905691827	0.0531679506019155	0.0667446307206647	0.070480916766587
"Megabothris_turbidus"	0.33407190733446	0.377960563115864	0.296884260839752	0.531679506019155	2.058894459222	0.191587755599914	0.52052473375719	0.0748808286248644	0.350358090749962	0	0.26333091399744	0.297027286878629	0.146295519271347	0.1432383547696	0.26333091399744	0.471139177043971	0.450423901533952	0.298550235288399	0.351718185890315	0.033696372881189	0.0431072450099807	0.0962751956118962	0.389286767499958	0.389286767499958	0	0.231625626662475	0.0531679506019155	1.23162562666247	0.0669246086259244	0.0431072450099807
"Neopsylla_pleskei"	0.455972786198107	0.515141415120516	0.428344431304524	0.667446307206647	0.594885410008217	0.173733646236629	1.66372764996466	0.136359958781276	0.101230500442575	0	0.479532521714154	0.540894503165728	0.197228763074695	0.198880050283747	0.479532521714154	0.371639360033577	0.4822054656444	0.280832449335667	0.347577080056332	0.0613619814515742	0.0390900704032416	0.105834701123906	0.112478333825083	0.112478333825083	0	0.0669246086259244	0.0667446307206647	0.0669246086259244	1.21390784070974	0.0390900704032416
"Stenoponia_ivanovi"	0.344250611340741	0.39645975148755	0.350507691797415	0.704809167665871	0.383175511199828	2.1131145828805	0.304033880914102	0.0752866718275962	0.0652042361495506	0	0.26475812926038	0.298637131582798	0.174030467156027	0.155187142090551	0.26475812926038	0.744226085015232	0.255289220500748	0.0821973154132223	0.152678232179809	0.0338790023224183	0.475450781148114	0.5459316979147	0.0724491512772785	0.0724491512772785	0	0.0431072450099807	0.070480916766587	0.0431072450099807	0.0390900704032416	1.47545078114811
