"Kunzea_muelleri"	"Aciphylla_glacialis"	"Hypochoeris_radicata"	"Orites_lancifolia"	"Prostanthera_cuneata"	"Craspedia_sp1_M_PL_019"	"Gentianella_diemensis"	"Wahlenbergia_ceracea"	"Microseris_lanceolata"	"Helichrysum_scorpioides"	"Baeckia_gunniana"	"Celmisia_longifolia"	"Epacris_petrophila"	"Oxylobium_ellipticum"	"Senecio_lautus"	"Euphrasia_collina"	"Helipterum_albicans"	"Senecio_gunnii"	"Achillea_millefolium"	"Richea_continentis"	"Leucopogon_montanus"	"Phebalium_ovatifolium"	"Helichrysum_alpinum"	"Brachycome_scapigera"	"Pentachondra_pumila"	"Pimelea_ligustrina"	"Prasophyllum_alpinum"	"Asperula_gunnii"	"Leptorhynchos_squamatus"	"Neopaxia_australasica"	"Olearia_phlogopappa"	"Epilobium_gunnianum"	"Brachycome_stolonifera"	"Epacris_microphylla"	"Senecio_pectinatus"	"Stylidium_graminifolium"	"Aciphylla_simplicifolia"	"Brachycome_scapiformis"	"Brachycome_sp1_M_PL_019"	"Stackhousia_pulvinaris"	"Leioproctus_sp1_M_PL_019"	"Incurviseta_sp1_M_PL_019"	"Unientified_sp1_M_PL_019"	"Lasioglossum_sp6_M_PL_019"	"Dilophus_sp1_M_PL_019"	"Exonera_sp1_M_PL_019"	"Calliphora_sp2_M_PL_019"	"Musca_vetustissima"	"Poecilohetaerus_sp1_M_PL_019"	"Comptosia_sylvana"	"Melangyna_sp1_M_PL_019"	"Pelecorhychus_rubidus"	"Tephritis_sp2_M_PL_019"	"Prosena_sp1_M_PL_019"	"Lasioglossum_sp8_M_PL_019"	"Tephritis_sp1_M_PL_019"	"Lasioglossum_sp1_M_PL_019"	"Coenosia_sp2_M_PL_019"	"Unidentified_sp1_M_PL_019"	"Empis_sp3_M_PL_019"	"Lasioglossum_sp2_M_PL_019"	"Senostoma_sp2_M_PL_019"	"Villa_sp1_M_PL_019"	"Alophera_sp1_M_PL_019"	"Calliphora_sp3_M_PL_019"	"Eristalis_tenax"	"Lasioglossum_sp9_M_PL_019"	"Leioproctus_sp2_M_PL_019"	"Unidentified_sp5_M_PL_019"	"Empis_sp5_M_PL_019"	"Sapromyza_sp1_M_PL_019"	"Apis_mellifera"	"Euryglossa_sp1_M_PL_019"	"Lasioglossum_sp3_M_PL_019"	"Lasioglossum_sp5_M_PL_019"	"Leioproctus_sp4_M_PL_019"	"Rivellia_sp1_M_PL_019"	"Scaptomyza_australis"	"Senostoma_sp3_M_PL_019"	"Tabanus_froggatti"	"Unidentified_sp8_M_PL_019"	"Unientified_sp2_M_PL_019"	"Unientified_sp3_M_PL_019"	"Calliphora_stygia"	"Coenosia_sp1_M_PL_019"	"Empis_sp4_M_PL_019"	"Euryglossa_sp2_M_PL_019"	"Helina_sp1_M_PL_019"	"Helina_sp2_M_PL_019"	"Hydrellia_sp1_M_PL_019"	"Lasioglossum_sp4_M_PL_019"	"Senostoma_sp1_M_PL_019"	"Unidentified_sp6_M_PL_019"	"Unidentified_sp7_M_PL_019"	"Calliphora_fulvicoxa"	"Calliphora_hilli"	"Calliphora_sp1_M_PL_019"	"Chaetophthalamus_dorsalis"	"Chloromerus_sp1_M_PL_019"	"Diostracus_sp1_M_PL_019"	"Empis_sp2_M_PL_019"	"Empis_sp6_M_PL_019"	"Euryglossa_sp3_M_PL_019"	"Hylaeus_semipersonatus"	"Hylaeus_sp1_M_PL_019"	"Hyphesma_sp1_M_PL_019"	"Incurviseta_sp2_M_PL_019"	"Lasioglossum_sp10_M_PL_019"	"Lasioglossum_sp11_M_PL_019"	"Lasioglossum_sp7_M_PL_019"	"Leioproctus_sp3_M_PL_019"	"Leioproctus_sp5_M_PL_019"	"Limnophora_sp1_M_PL_019"	"Megachile_sp1_M_PL_019"	"Phytoliriomyza_sp1_M_PL_019"	"Prohardya_carinata"	"Rutilia_sp1_M_PL_019"	"Scaptia_alpina"	"Sphenella_marginata"	"Syrphus_sp1_M_PL_019"	"Tapeigaster_nigricornis"	"Unidentified_sp2_M_PL_019"	"Unidentified_sp3_M_PL_019"	"Unidentified_sp4_M_PL_019"	"Unientified_sp4_M_PL_019"
"Kunzea_muelleri"	1.1055178310299	0.125669980261068	0.214709625584387	0.402230900277555	0.279781773619695	0.333407964109811	0.102050818021512	0.241456095437872	0.194461031969161	0.0248480452857965	0.167295375107811	0.130647633150865	0.244847002268373	0.250628317410264	0.20030449055561	0.139271417840041	0.127590223535984	0.0300015708440028	0.137901963578612	0.105231649735173	0.109835888938459	0.108413182837278	0.042619775711207	0.0566561186263491	0.0466022324897439	0.0501513036151286	0.0759802231983925	0.0167834075709081	0.0248480452857965	0.0167834075709081	0.0223747439272434	0.0266027006750198	0.0238347185520611	0.0152339409372995	0.0119150192114317	0.0221101408591922	0	0.0121845911796845	0.012388616422553	0.00998612750469034	0.685746958898024	0.29125602516833	0.193542090701632	0.713718224057503	0.0583241553376697	0.0967638417430283	0.158929324541725	0.147743742832467	0.155339761184072	0.0247624017040794	0.0951228820940659	0.0883109553265957	0.0574801158860659	0.12388616422553	0.105429189158126	0.0356443648855404	0.120399803294534	0.00941036484981437	0.0525362917240218	0.0541537385763755	0.0177302524601073	0.0337506774396069	0.0179576686133527	0.0335232612863614	0.0422234700266131	0.0270770521396581	0.0292109694875274	0.0919131566187807	0.0423908702548378	0.0640279702544333	0.0435478658273136	0.0112840433134039	0.038491924403924	0.0319866702700781	0.0438517793707311	0.024237498865347	0.0275195720076548	0.0296059555966822	0.0263813457169331	0.0361622918680963	0.0162656382715992	0.0156680345070046	0.0259501238010921	0.014480312409992	0.0151050668138173	0.0197673681179416	0.03498626565265	0.03284383758012	0.0177987666979683	0.0102820892940874	0.0324662835712581	0.0308158456179249	0.0238906772598064	0.025991110178997	0.00975718645535497	0.00975718645535498	0.014480312409992	0.0179859711612661	0.00900047125320083	0.00976888583979331	0.0157930088262542	0.00975718645535498	0.0177302524601073	0.0250021326817493	0.00941036484981438	0.0205059532426579	0.018363525170128	0.0177302524601073	0.0236771211904139	0.0205059532426579	0.0250021326817493	0.014480312409992	0.0157930088262542	0.00994956338663647	0.00958944953502156	0.014480312409992	0.014480312409992	0.00956926676519881	0	0.014480312409992	0.00941036484981438	0.018363525170128	0.0102820892940874	0.014480312409992	0.0095692667651988
"Aciphylla_glacialis"	0.0228490873201943	1.6089623935067	0.201835863652525	0.425232376803958	0.161488525032997	0.259327682279524	0.119114443251798	0.152297796160786	0.0816033954601964	0.0302300126848502	0.242118683825647	0.107217011259698	0.190746747169866	0.128976979062733	0.149457742348465	0.184802951570244	0.182206561809959	0.0529657434610432	0.0632128027861967	0.0418289206085087	0.106673659995187	0.123441590970182	0.0775101865512961	0.061189009562817	0.0538094785573811	0.0483557504180143	0.09101760822159	0.0359791949402379	0.0302300126848502	0.0359791949402379	0.0319033746148625	0.0346754983330644	0.0287849122923315	0.019580726512895	0.01725737173712	0.0154606157979643	0	0.0129306139360544	0.0104957536254209	0.0214076209894415	0.133814736230029	0.421846864685155	0.285748490185909	0.171897684130954	0.0566071132718061	0.0768407818997819	0.153700540736154	0.282936879476742	0.333007437613535	0.146950743215491	0.0841106931781994	0.0604585845069646	0.057656181989912	0.104957536254209	0.0763776126585073	0.157591812631115	0.0977634080098171	0.0136191759651926	0.174875925218424	0.0574693952713531	0.0081273603582253	0.0356351411208951	0.0233511982760755	0.0204113032030449	0.0367995139329516	0.0231639866888728	0.0215277352240525	0.0557888785443028	0.048179704917403	0.0497752380662385	0.0343676119397167	0.0108800438440532	0.0209340671040072	0.0239530367891418	0.0306635546659625	0.0264181087522589	0.0250415106772516	0.149807605379276	0.0316233340323236	0.0376108881432612	0.0224305028959954	0.0207903320516525	0.152432709702201	0.0153083655649425	0.0323812754462141	0.024679513857054	0.0258610274882571	0.0296143716026824	0.0233048821055213	0.131642377650549	0.0256897707456352	0.0234932735209545	0.0289275415301351	0.0232979645661266	0.0111097431873164	0.0111097431873164	0.0153083655649425	0.0103814051806927	0.015889723038313	0.0117022639142044	0.0122839428448196	0.0111097431873164	0.00812736035822529	0.0104918651305967	0.0136191759651926	0.0105526619233146	0.0143060060377399	0.0081273603582253	0.00941150713691446	0.0105526619233145	0.0104918651305967	0.0153083655649425	0.0122839428448196	0.00695727710908392	0.0174397919740416	0.0153083655649425	0.0153083655649425	0.0136654921357469	0	0.0153083655649425	0.0136191759651926	0.01430600603774	0.131642377650549	0.0153083655649425	0.0136654921357469
"Hypochoeris_radicata"	0.0429419251168773	0.222019450017778	1.3012808093932	0.335936846060292	0.217622382329123	0.336363294857835	0.156266734196347	0.224392493399389	0.134288469425043	0.0605913922029579	0.225557262883394	0.136566021201048	0.181447975747345	0.186367243547552	0.196270622990752	0.142897549877599	0.142121920550018	0.0414240987667834	0.0886762797036129	0.0572806253313722	0.106003168750858	0.124111323781964	0.0651937189664206	0.0642712663038512	0.0506709459710055	0.0537500395969716	0.0848714203751597	0.0199223828538444	0.0605913922029579	0.0199223828538444	0.0234732896372612	0.0351678406604582	0.0301888121018134	0.018617412660536	0.0183857743017145	0.0213668055537591	0	0.0128632309288519	0.0116194718392238	0.0118538177980374	0.269016236058261	0.449430038486354	0.28368845696025	0.302343972710282	0.164212313484622	0.0894362792299312	0.157373837334653	0.265862651706282	0.184392721302804	0.0302589541868978	0.0910314615963388	0.0659324532656257	0.187580524005526	0.116194718392238	0.194565295497419	0.044757369947455	0.215519647065092	0.0126875960371909	0.0565551484051395	0.0571699152393416	0.0114012359618931	0.0357129124935087	0.0197799143160323	0.0273342341393695	0.0372537558911337	0.028026757086795	0.0289812435589822	0.0787384025539718	0.0471878070775295	0.0550871895198429	0.0408350482325834	0.0120937589093186	0.0292382393101134	0.032828236614616	0.0423774976816222	0.0232637455985472	0.0295170330421451	0.135280500574115	0.0304598946001385	0.0354169644930228	0.0210654317344321	0.0160759743612298	0.0342412020899571	0.0120937264581705	0.0179301445684599	0.0222279719759445	0.0273419554756975	0.0257023246392214	0.0218083663119719	0.0181652277287272	0.026083736750757	0.0306532949017828	0.0247813224953614	0.0275018261121696	0.0111700191403767	0.0111700191403767	0.0120937264581705	0.0139900102925865	0.012427229630035	0.0109120397625205	0.0159329981774764	0.0111700191403767	0.0114012359618931	0.0172656603546483	0.0126875960371909	0.015248229017527	0.0136085981810509	0.0114012359618931	0.0128881406995587	0.015248229017527	0.0172656603546483	0.0120937264581705	0.0159329981774764	0.0096150624991916	0.0146685867674446	0.0120937264581705	0.0120937264581705	0.0106591440412513	0	0.0120937264581705	0.0126875960371909	0.0136085981810509	0.0181652277287273	0.0120937264581705	0.0106591440412513
"Orites_lancifolia"	0.0321784720222044	0.187102245793742	0.134374738424117	1.88125669409902	0.241776298470455	0.211917176993783	0.104161468045636	0.155694437619996	0.0871677747474798	0.0231402574079832	0.232375682782612	0.106040358222076	0.222518594566621	0.199947310437345	0.165327114768698	0.103509227173918	0.142942717476521	0.0385210305068477	0.066121085793877	0.0706572723814425	0.0932421679572024	0.191890241009265	0.0562706184581147	0.0692840568998379	0.0493184309325427	0.0594627530352446	0.0872253736044561	0.0246145821942001	0.0231402574079832	0.0246145821942001	0.0248932451463118	0.0381818330376924	0.0297148385102445	0.021777287917412	0.0134746758644498	0.0141621292758432	0	0.0102676184111532	0.0102475687407627	0.0146456764055491	0.204110231999951	0.329380965575439	0.221968575221067	0.223578968159172	0.0485601065913262	0.142842447248965	0.21653550194393	0.204789028282026	0.227821632975208	0.0830336065525073	0.14780657520479	0.130050466698235	0.042958140193482	0.102475687407627	0.0800672899207362	0.0360672514438081	0.0807787634923249	0.0130711321565219	0.112793633301526	0.0456338596051252	0.00850128245921276	0.0296362034467233	0.0195980213785967	0.0185394645273393	0.100538124722928	0.0234173015010566	0.0202194476143468	0.0608648458664839	0.045068687142771	0.0546294432692646	0.0367956350046574	0.01337911943293	0.0319020874439484	0.0280774905545532	0.0280882230637557	0.0849953626783987	0.0247482149780216	0.027402092023113	0.0382845921456708	0.0386373443168762	0.0228709117193573	0.0116447880570658	0.0269531536220083	0.0677252409875648	0.0221531239747801	0.0231918340527099	0.084084566386984	0.0844141355800614	0.0219484497243796	0.0153083655649425	0.0832680030320941	0.0224377156757789	0.0807963731440867	0.0225093123100974	0.0172701216908339	0.0172701216908339	0.0677252409875648	0.0155427620445293	0.0115563091520543	0.0112146908920015	0.0100381820681266	0.0172701216908339	0.00850128245921276	0.011207285324676	0.0130711321565219	0.0163593253994191	0.0166888945924966	0.00850128245921276	0.0158978862858245	0.0163593253994191	0.011207285324676	0.0677252409875648	0.0100381820681266	0.00637295817412945	0.0126608891530758	0.0677252409875648	0.0677252409875648	0.0107207038107391	0	0.0677252409875648	0.0130711321565219	0.0166888945924966	0.0153083655649425	0.0677252409875648	0.0107207038107391
"Prostanthera_cuneata"	0.0399688248028136	0.126883841097355	0.155444558806516	0.431743390125813	1.48257495417606	0.32414929944541	0.0934836519877013	0.211975171518103	0.120614039982098	0.0225465575358419	0.161623603819045	0.138213998131532	0.186505662552654	0.244201351257672	0.22108101568168	0.103816078577778	0.181746180392986	0.0296162381874312	0.0987099070920852	0.057289912808177	0.0839989644358656	0.172165792656393	0.0419461994203353	0.0718235150692776	0.0503084636116963	0.0450172495814865	0.119221579766093	0.0172125641518204	0.0225465575358419	0.0172125641518204	0.0323540384394666	0.0392596746837067	0.0233095259263186	0.020133012107944	0.0113783782064916	0.0203821163242849	0	0.010345422249784	0.0221125627691335	0.0102414756703331	0.253026573006734	0.278138133936462	0.25798762707472	0.27829606491147	0.0494963867198819	0.182849563485427	0.159081969597693	0.144616268633132	0.159311843760738	0.0259241672252219	0.18538448357685	0.0725299088310984	0.0496363525748899	0.221125627691335	0.178984398625862	0.0393668092102124	0.099527403947502	0.00909132771482126	0.0490034196314923	0.0459796544434846	0.0126912737689824	0.038040927479625	0.0226864869795793	0.0280457142690281	0.126346073294923	0.0254833216558802	0.0232081846175988	0.158649563877617	0.0483588908705265	0.138825415996099	0.125991319238433	0.0101288811558345	0.115288500468764	0.0304970214060622	0.0404245307098317	0.0310376833836046	0.024989465578679	0.0243714154732792	0.0398832656147193	0.0321347758563757	0.0181511831633961	0.01167930884	0.0220607140206926	0.0155427620445293	0.0154913077366383	0.0265591962419439	0.0355228726019751	0.0295306867359783	0.0181468511649266	0.0103814051806927	0.110851151955847	0.0319355166761718	0.0246340897593505	0.0282826732125157	0.0154949213390754	0.0154949213390754	0.0155427620445293	0.0953083899113179	0.00888487145622936	0.0153284888270691	0.0153544405000457	0.0154949213390754	0.0126912737689824	0.0155075194262697	0.00909132771482127	0.0199801105574459	0.0139879246914491	0.0126912737689824	0.0128902303818398	0.0199801105574459	0.0155075194262697	0.0155427620445293	0.0153544405000457	0.00917195234592821	0.00943789486957544	0.0155427620445293	0.0155427620445293	0.0136309635294739	0	0.0155427620445293	0.00909132771482127	0.0139879246914491	0.0103814051806927	0.0155427620445293	0.0136309635294739
"Craspedia_sp1_M_PL_019"	0.0350955751694538	0.150137079214461	0.177033313083071	0.278838390781294	0.238846852222934	1.62932967057366	0.106093906565175	0.209595041407405	0.126651957918091	0.0455181582381651	0.166583852776402	0.115377528730429	0.14804475565301	0.155120758291207	0.224811224716142	0.114401026128701	0.198416591069462	0.0350641910059516	0.144750713528648	0.0514891933999768	0.0816553619152628	0.113269566294267	0.0457656188219879	0.0967825117725931	0.0782068527595669	0.0888392310253687	0.112277717869075	0.0172206335292905	0.0455181582381651	0.0172206335292905	0.0306817557340785	0.0229148890663878	0.0267592359686807	0.0175179532653553	0.0153505824844168	0.0605859143314134	0	0.0107097419239298	0.0204354787841506	0.0102462769499279	0.21854182015596	0.375236460730188	0.220449955032087	0.248659389233046	0.0529585324902866	0.080091116601314	0.152115379790186	0.133237152597886	0.159386530332211	0.0223221249129462	0.100469449943199	0.0654071326434493	0.134078114461104	0.204354787841506	0.152853006500068	0.104343961044308	0.166781745094979	0.00937034171867264	0.0427958233055945	0.0475988529952436	0.0186108060251118	0.10613725169621	0.0289584778269317	0.0957895798943902	0.0355868835346563	0.0971676008499864	0.030546370513694	0.141397507489488	0.055189661399315	0.0570586696097865	0.106968920952491	0.019988826980708	0.02804613890569	0.0246272628942264	0.12016206342397	0.0202324430346106	0.025089969824228	0.028216941022296	0.0325130465190606	0.0345509318893704	0.0172534206880825	0.0128701154394788	0.0251540582842984	0.0100381820681266	0.0154985701763615	0.0323020964492764	0.0227298804737708	0.0211415387421023	0.0234475752153947	0.0122839428448196	0.0253926225681724	0.0940396157229891	0.0194085237867992	0.0945996259883452	0.010194260966484	0.010194260966484	0.0100381820681266	0.0153544405000457	0.0105192573017855	0.0144357065831668	0.0771787738692784	0.010194260966484	0.0186108060251118	0.0162838231608974	0.00937034171867265	0.0126916984056442	0.0111033566739758	0.0186108060251118	0.0115850685149948	0.0126916984056442	0.0162838231608974	0.0100381820681266	0.0771787738692784	0.027263661449136	0.0102972642349473	0.0100381820681266	0.0100381820681266	0.0148812443302097	0	0.0100381820681266	0.00937034171867264	0.0111033566739758	0.0122839428448196	0.0100381820681266	0.0148812443302097
"Gentianella_diemensis"	0.0255127045053781	0.163782359471222	0.195333417745434	0.325504587642614	0.163596390978477	0.251973028092291	1.3141837868106	0.20311316279087	0.112880134669964	0.031884289146911	0.26881139470818	0.106853140674194	0.163666955391831	0.204308264532952	0.191763248335008	0.137931141421412	0.157019361257649	0.057140789429157	0.18236315724501	0.0584788171116991	0.114352327849165	0.127676436031752	0.0826447723454549	0.0757587227499423	0.0532615611008505	0.0516260619842892	0.111819609028769	0.0385311922821835	0.031884289146911	0.0385311922821835	0.0356994301888173	0.0367369290705608	0.0414040825673832	0.0219842932285983	0.0187867168753855	0.0177189467594984	0	0.0129417690954242	0.0127733707809181	0.0229260594078992	0.149509142362169	0.459230856953867	0.167274905327432	0.191824220063807	0.195779811774933	0.0836033293889677	0.301564875893303	0.295734140315969	0.356627590789543	0.0251185400209613	0.0887547082703623	0.065482915340633	0.0582114323178912	0.127733707809181	0.0848691182377526	0.0371123914487331	0.237007392518066	0.0151206409523351	0.0525142026276837	0.0575189737574411	0.023446691645787	0.033299097581059	0.0213635330924767	0.0353822561343692	0.0337259552466082	0.0235514284350473	0.17129236766198	0.0665813663434919	0.0508664176699374	0.0498018718066426	0.0368292822123261	0.0116158639464651	0.0272330415831306	0.164561806750707	0.0351425777396718	0.0232090443979918	0.0303541281616504	0.0309803824629163	0.0357606180708544	0.0369827436048755	0.0250135729052043	0.0155172534099089	0.0289176282757361	0.0117181651551341	0.0346780730539651	0.0254130221893133	0.0284342958896484	0.0239931868095214	0.0247077219504882	0.0134003748658272	0.0222350760037505	0.0263178081137078	0.0268388061074692	0.0255721345835719	0.0114908792428577	0.0114908792428577	0.0117181651551341	0.0105169108486164	0.0171422368287471	0.0143768068751275	0.0119355644885822	0.0114908792428577	0.023446691645787	0.0145131601718525	0.0151206409523351	0.0167161307345143	0.0122750216543873	0.023446691645787	0.0131577338501323	0.0167161307345142	0.0145131601718525	0.0117181651551341	0.0119355644885822	0.00797352604177427	0.0185950737777273	0.0117181651551341	0.0117181651551341	0.0117764520943236	0	0.0117181651551341	0.0151206409523351	0.0122750216543873	0.0134003748658272	0.0117181651551341	0.0117764520943236
"Wahlenbergia_ceracea"	0.0402426825729787	0.139606313147387	0.186993744499491	0.324363411708325	0.24730436677112	0.331858815561724	0.135408775193914	1.35958925634405	0.146238728075344	0.0292935483505735	0.29642205579482	0.103912611647369	0.189573307192522	0.155520799234166	0.203184839602414	0.159747686445783	0.175350098320271	0.0370495307939705	0.0836835412094881	0.0552529484805809	0.0900963828570575	0.137099622938395	0.0490928671851862	0.0773776292052147	0.0601731763219088	0.0492583362573163	0.0827927933494583	0.0185009954955978	0.0292935483505735	0.0185009954955978	0.0225370889604853	0.0240645683024873	0.0281675080768636	0.0217332972400766	0.0160380651597177	0.076753579781321	0	0.0385432898528124	0.0115289966406046	0.0110080923198807	0.253618012806627	0.3920415927931	0.257643472945674	0.281552813949335	0.150705859078532	0.0797277613459979	0.161725905561945	0.147954939007181	0.171236991642589	0.0230994175335587	0.184201474576756	0.0621345489552156	0.0589132586260257	0.115289966406046	0.0897706878988885	0.0402932201916347	0.201764346422076	0.0166737406384586	0.0539911562114564	0.171303510456944	0.0107593124412199	0.0397020572175193	0.0239824291119639	0.0264789405467752	0.039914186749813	0.0268027537634515	0.0259927996505352	0.167627945346513	0.0558950327206036	0.145236587503121	0.042262553685772	0.0110831256578962	0.0286225668921077	0.0279579162375652	0.152227933232953	0.0240160488859552	0.118642934864262	0.0282517717170132	0.0327637375388489	0.0417229104158413	0.0264537243964931	0.0179716147251506	0.0293939494372096	0.0116770828214997	0.0166508959460381	0.027079230630959	0.0244015118497496	0.0258950808609388	0.0275049123764022	0.011422334712059	0.0275752206853574	0.0309584910757364	0.0283508234599583	0.029647601362494	0.0123389660644555	0.0123389660644555	0.0116770828214997	0.0158981378638577	0.0111148592381912	0.0106447877163589	0.0157196281055553	0.0123389660644555	0.0107593124412199	0.0188021221811156	0.0166737406384586	0.0127244290282499	0.0142179980394391	0.0107593124412199	0.0124319134081307	0.0127244290282499	0.0188021221811156	0.0116770828214997	0.0157196281055553	0.0345391109015945	0.0110458951166669	0.0116770828214997	0.0116770828214997	0.0131512573740204	0	0.0116770828214997	0.0166737406384586	0.0142179980394391	0.011422334712059	0.0116770828214997	0.0131512573740204
"Microseris_lanceolata"	0.0555602948483318	0.128233907151737	0.191840670607204	0.311313481240999	0.241228079964195	0.34376960006339	0.129005868194244	0.250694962414875	1.51000239558792	0.0344103573697242	0.17174859437002	0.108116409076447	0.167047401319314	0.168379819812217	0.231142595000909	0.147309124422752	0.123306015861283	0.0416927148881627	0.0965071002895463	0.06526889977553	0.0918446952431042	0.112358192924461	0.051994067356104	0.0652588872656013	0.044931594127529	0.055839822918896	0.0842314906555824	0.0177177406000025	0.0344103573697242	0.0177177406000025	0.0221325080789964	0.0233659448111189	0.0311171535228572	0.0160452625346994	0.0198936262113572	0.0228821382665303	0	0.0127058719124734	0.0115904524219949	0.0105420556570015	0.356537991161795	0.486288640722066	0.170225260703259	0.381174511789742	0.0602418011409301	0.0822423864198978	0.14964703082	0.134806061477196	0.163987532442246	0.0216991504552727	0.0939594098177354	0.0647618337417791	0.0645188051482976	0.115904524219949	0.094069909445764	0.0360236394810903	0.29491590213816	0.00966085843331363	0.0438885639875348	0.0564705418332149	0.0124080557515131	0.0336194612934489	0.0173356381325514	0.0286918789124105	0.0368270421141472	0.028847783317649	0.0269212159233656	0.26207232454037	0.0443321911909332	0.0560861478959301	0.0426211056714563	0.0125639601567516	0.0292840501381784	0.0282896908837611	0.0453829075619517	0.0213195226878774	0.0284629806144293	0.027757525485245	0.0281623685881053	0.0302771004752174	0.0168812265739283	0.0165722764975596	0.0270641416281563	0.011207285324676	0.0159459665400023	0.0209945508974045	0.0249838160365847	0.0237358404236245	0.0177485453762689	0.0104918651305967	0.0267148047509457	0.0336195177859655	0.0208681437579896	0.0280304228687056	0.0101122373632015	0.0101122373632015	0.011207285324676	0.0155075194262697	0.0125078144664488	0.0108297630842892	0.0162838231608974	0.0101122373632015	0.0124080557515131	0.194143165147019	0.00966085843331364	0.0137765307119087	0.0125285550989485	0.0124080557515131	0.0146855024494943	0.0137765307119087	0.194143165147019	0.011207285324676	0.0162838231608974	0.0102969622199386	0.0116986651551234	0.011207285324676	0.011207285324676	0.00924795118959623	0	0.011207285324676	0.00966085843331364	0.0125285550989486	0.0104918651305967	0.011207285324676	0.00924795118959622
"Helichrysum_scorpioides"	0.0248480452857965	0.166265069766676	0.302956961014789	0.28925321759979	0.157825902750893	0.432422503262568	0.127537156587644	0.175761290103441	0.120436250794035	1.18990669651875	0.198771714166428	0.113205679235534	0.12737190579887	0.11924773547425	0.175283400345961	0.12854732580117	0.127371410316512	0.0703371435043807	0.0734094791556574	0.0437016970396519	0.101305831492231	0.140527297955873	0.0801820667404938	0.0906084225646547	0.0466775158835024	0.0850848948008289	0.111753943563409	0.0199817080111917	0.189906696518749	0.0199817080111917	0.023107622266412	0.0228435700274194	0.051433999904363	0.0198281589605702	0.0394569984915389	0.0219556095423472	0	0.0109536432128608	0.0112185059997529	0.0118891162666591	0.150445405073192	0.964504407570951	0.171263414320727	0.181117094597228	0.0659770622870606	0.0682965770671572	0.159693352170989	0.153988797934227	0.184941808592475	0.024016621541775	0.0853972471598313	0.0586996248350545	0.668665324565381	0.112185059997529	0.0953531524197313	0.0436395326890953	0.118371814567328	0.0111809089218615	0.0447504233985518	0.048682858723826	0.00943836160572738	0.0384379798399432	0.0179548086327689	0.0299215328129016	0.0332065235407499	0.0396272725373608	0.0237862917218373	0.0724421346983841	0.0422819725805774	0.0424337963575406	0.0449974862707414	0.0191441013301865	0.0199025837935675	0.0241045630185485	0.0435452922589886	0.023060572649621	0.0243630056796196	0.0408696321995136	0.0359384925207235	0.0291357547158072	0.0201035804541181	0.0144615741526316	0.0280650798608142	0.0104131158335925	0.0179835372100726	0.0258623718353763	0.0201697487360311	0.0199660087685077	0.019582861780892	0.0136035057081826	0.0205590667247213	0.0336294262331213	0.021594024755454	0.0367926872688121	0.0126474568160286	0.0126474568160286	0.0104131158335925	0.0101459508911288	0.0211011430513142	0.0143683641724383	0.0204831712071743	0.0126474568160286	0.00943836160572738	0.0154846608163759	0.0111809089218616	0.00975663290243862	0.00955289293491523	0.00943836160572739	0.00983288183392167	0.00975663290243862	0.0154846608163759	0.0104131158335925	0.0204831712071743	0.00988002429405625	0.0180409650166111	0.0104131158335925	0.0104131158335924	0.00955285577373842	0	0.0104131158335925	0.0111809089218616	0.00955289293491523	0.0136035057081826	0.0104131158335925	0.00955285577373842
