"Alticola_strelzowi"	"Alticola_barakshin"	"Alticola_argentatus"	"Spermophilus_undulatus"	"Meriones_meridianus"	"Cricetulus_longicaudatus"	"Cricetulus_barabensis"	"Phodopus_sungorus"	"Allactaga_sibirica"	"Meriones_unguiculatus"	"Apodemus_peninsulae"	"Amphipsylla_primaris"	"Paradoxopsyllus_scorodumovi"	"Callopsylla_caspia"	"Paramonopsyllus_scalonae"	"Citellophilus_tesquorum"	"Wagnerina_tuvensis"	"Paradoxopsyllus_dashidorzhii"	"Frontopsylla_elatoides"	"Nosopsyllus_laeviceps"	"Amphipsylla_vinogradovi"	"Frontopsylla_hetera"	"Pectinoctenus_pavlovskii"	"Neopsylla_mana"	"Frontopsylla_wagneri"	"Neopsylla_bidentatiformis"	"Amphipsylla_longispina"	"Ophthalmopsylla_praefecta"	"Oropsylla_alaskensis"	"Rhadinopsylla_li"	"Neopsylla_pleskei"	"Echidnophaga_oschanini"	"Frontopsylla_luculenta"	"Ophthalmopsylla_kukuschkini"	"Amphalius_runatus"	"Ctenophyllus_hirticrus"	"Rhadinopsylla_rothschildi"
"Alticola_strelzowi"	1.69909350164233	0.493848437896645	0.532950177993826	0.559603234759808	0.403547542202498	0.534747723672737	0.388115721014956	0.400304375288716	0	0.179270576489895	0.0716766037754362	0.301430734376076	0.22076471512998	0.222428734005985	0.381891567871781	0.296049884241576	0.222428734005985	0.22144790800769	0.3764861030529	0.182636244029016	0.297338559363999	0.3764861030529	0.297389586426202	0.368385820531597	0	0.195768293019041	0.261178643529565	0	0.0387417624064483	0.221123591316312	0.0403358797102264	0.0387417624064483	0	0.0671848865902923	0.0387417624064483	0.034930414891346	0.034930414891346
"Alticola_barakshin"	0.67342968804088	1.54841975995728	0.544640060958129	0.545646936049451	0.380203044558332	0.53168299620824	0.400667618220891	0.402231261480477	0	0.160001180253693	0.0762353490094712	0.321941624121607	0.158905567681046	0.247818900020981	0.399838153293058	0.23298595777676	0.247818900020981	0.242890532300452	0.399897973375858	0.114426351295367	0.235433526813692	0.399897973375858	0.324102111808908	0.396183575974286	0	0.281493508834241	0.196300993713068	0	0.0377755571111159	0.245093353992666	0.0360002655570809	0.0377755571111159	0	0.0703659926941422	0.0377755571111159	0.0360600856398802	0.0360600856398802
"Alticola_argentatus"	0.666187722492283	0.499253389211618	1.57696768187371	0.526835175096577	0.380998951003164	0.56579674306338	0.426525079939096	0.388197096311282	0	0.155763382968724	0.076632672777012	0.309431519290779	0.237151799649581	0.241526599791678	0.389966170120849	0.313638951944416	0.241526599791678	0.155392367451476	0.393306666147405	0.113117919617816	0.315985457145782	0.393306666147405	0.318733566617325	0.389691473796744	0	0.278042488736976	0.195798828240498	0	0.036473204429763	0.156112181982288	0.0350467611679628	0.036473204429763	0	0.072871959944174	0.036473204429763	0.0383872571945186	0.0383872571945186
"Spermophilus_undulatus"	0.645696040107471	0.461701253580305	0.48630939239684	1.8181781798279	0.380305331841513	0.48948505889787	0.362953887532887	0.390920478235754	0	0.155608712967426	0.0719995593488728	0.312968406176659	0.237800220241637	0.149701903364667	0.387710318778151	0.308496603303748	0.149701903364667	0.240421726689801	0.38536420823844	0.11178425600827	0.221714777139238	0.38536420823844	0.221459801066203	0.379733476761281	0	0.18165652402033	0.278449596819601	0	0.125873873988086	0.241483241329225	0.0350119604176707	0.125873873988086	0	0.0650656515849526	0.125873873988086	0.0326658498779599	0.0326658498779599
"Meriones_meridianus"	0.672579237004164	0.464692610015739	0.507998601337551	0.549329923771074	1.48273598357734	0.527442023884773	0.416729912386019	0.386918717353565	0	0.1914245131966	0.0633063722100212	0.236267874165142	0.156043334296075	0.156033105567757	0.424099624314234	0.341822624768551	0.156033105567757	0.264679190217968	0.418534800959741	0.231698868047218	0.342483963319756	0.418534800959741	0.232230669417856	0.298749070096516	0	0.301457641819983	0.304908909288849	0	0.0380305331841513	0.155097463595591	0.0430705154692349	0.0380305331841513	0	0.0659935596092512	0.0380305331841513	0.0375056921147417	0.0375056921147417
"Cricetulus_longicaudatus"	0.668434654590921	0.487376079857554	0.56579674306338	0.530275480472692	0.39558151791358	1.58067208870685	0.427999937532497	0.390627748024832	0	0.139672735246512	0.0767209093280266	0.229617579371115	0.237802621075563	0.240967466373841	0.387726137815487	0.315880767244845	0.240967466373841	0.156251835199771	0.394819766762947	0.111090596497278	0.318232162629988	0.394819766762947	0.318550235554248	0.389786024169201	0	0.278939533267668	0.27398879193965	0	0.0367113794173402	0.155756458210897	0.0314263654304651	0.0367113794173402	0	0.0730444035755366	0.0367113794173402	0.0385199943779247	0.0385199943779247
"Cricetulus_barabensis"	0.582173581522433	0.44073438004298	0.511830095926915	0.471840053792753	0.375056921147417	0.513599925038996	1.7313845976799	0.371160810082495	0	0.115231508289355	0.150146021213599	0.205086777977059	0.144503516341749	0.14789775210367	0.281112464469725	0.337833822247682	0.14789775210367	0.141162042523928	0.411009988895812	0.0983631963711927	0.342284053377972	0.411009988895812	0.34083844690311	0.441070006327189	0	0.306297643118256	0.180738032270222	0	0.0326658498779599	0.140772431417435	0.0259270893651049	0.0326658498779599	0	0.22339032333731	0.0326658498779599	0.155824613791191	0.155824613791191
"Phodopus_sungorus"	0.667173958814526	0.491615986253917	0.517596128415043	0.5646629130072	0.386918717353565	0.520836997366443	0.412400900091661	1.45531324138958	0	0.167056484245258	0.0795825677996453	0.341284354225765	0.157004969786058	0.158136048110531	0.419039000763604	0.232812922529664	0.158136048110531	0.158037483235851	0.418567372816671	0.116310018219411	0.339252198845047	0.418567372816671	0.340783453257739	0.415687656591155	0	0.193913563325265	0.302408456029245	0	0.0390920478235754	0.264876935639453	0.0375877089551831	0.0390920478235754	0	0.0729282365180898	0.0390920478235754	0.0371160810082495	0.0371160810082495
"Allactaga_sibirica"	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57894736842105	0	0	1.57894736842105	0	0	0	0	1.57894736842105	0	0	0	0
"Meriones_unguiculatus"	0.672264661837107	0.440003245697656	0.467290148906171	0.505728317144133	0.430705154692349	0.419018205739535	0.288078770723388	0.375877089551831	0	1.61221908717979	0.0519732132648874	0.546731870423576	0.141820966726325	0.142809271865735	0.621228751323276	0.210818571560665	0.142809271865735	0.154418621154213	0.284406546072929	0.446155689794913	0.213394320098177	0.284406546072929	0.206324070186023	0.264723976572894	0	0.171470996989849	0.18743242998278	0	0.0350119604176708	0.148935814640161	0.362749294615452	0.0350119604176708	0	0.0493150353343043	0.0350119604176707	0.0259270893651049	0.0259270893651049
