"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Roscheria_melanochaetes"	"Gastonia_crassa"	"Chrysobalanus_icaco"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Campnosperma_seychellarum"	"Glionnetia_sericea"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp5_M_PL_106"	"Pachycerina_seychellensis"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_106"	"Scaptodrosophila_sp1_M_PL_106"	"Agrius_convolvuli"	"Lygistorrhina_sp1_M_PL_106"	"Rhynchium_brunneum"	"Unidentified_sp2_M_PL_106"	"Unidentified_sp6_M_PL_106"	"Forcipomyia_sp1_M_PL_106"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_106"	"Unidentified_sp4_M_PL_106"	"Hemipyrellia_sp1_M_PL_106"	"Megachile_seychellensis"	"Melanostoma_annulipes"	"Perissoma_aenescens"	"Simosyrphus_aegyptius"	"Xylocopa_caffra"
"Nephrosperma_vanhoutteanum"	2.35782472400725	0.295442696040689	0.594875948778613	0.17531505926013	0.448542932057024	0.626723352274066	0.22096400206583	0.442632814967973	0	0.100836365285271	0.784282841107663	0.533900607913597	0.24826231324953	0.426571725942031	0.200512474356222	0.0535388353900752	0.265255281450815	0.331650203696011	0.31879411684089	0.0535388353900752	0.265255281450815	0	0.0663949222451959	0.0807377277702644	0.0535388353900752	0.0535388353900752	0.119933757635271	0.161316444491216	0.0535388353900752	0.0535388353900752	0.0663949222451959	0.0805787167209513	0.265255281450815	0.0535388353900752	0.0663949222451959	0.0805787167209513
"Psychotria_pervillei"	0.787847189441838	1.58250200192901	0.288384975317499	0.398232727097162	0.709918557321343	0.770001825766756	0.347979801501931	0.21458028969122	0	0.163710526670082	1.27330409632286	0.818974554808219	0.781740668090268	0.315418383871489	0.157141925973698	0.025954647778575	0.0886328088122068	0.12081985226589	0.114587456590782	0.025954647778575	0.0886328088122068	0	0.032187043453683	0.127785340317842	0.025954647778575	0.025954647778575	0.0581416912322579	0.226785575059282	0.025954647778575	0.025954647778575	0.032187043453683	0.09900023474144	0.0886328088122068	0.025954647778575	0.032187043453683	0.09900023474144
"Roscheria_melanochaetes"	0.475900759022891	0.0865154925952499	3.41605054825143	0.0520801820121808	0.144730636329539	0.348483900701091	0.0638828193282379	0.646066047751061	0	0.0294475087451688	0.229036179129091	0.15304582481364	0.0754422442233733	0.124395422876675	0.449159529452571	0.307444549342628	0.0535388353900752	0.150448742552734	0.360983384732704	0.307444549342628	0.0535388353900752	0	0.0969099071626591	0.026051514539317	0.307444549342628	0.307444549342629	0.404354456505287	0.0708565874866001	0.307444549342628	0.307444549342628	0.0969099071626591	0.0448050729472832	0.0535388353900752	0.307444549342628	0.0969099071626591	0.0448050729472832
"Gastonia_crassa"	0.70126023704052	0.597349090645743	0.260400910060904	1.48860360396336	0.825887885680464	0.708587150650692	0.298028240125827	0.193758023125886	0	0.189282753443445	1.47219919344902	0.483313274143921	0.997736168399719	0.31865565831606	0.143603847600882	0.0234360819054813	0.0788917766670585	0.107955480135941	0.10232785857254	0.0234360819054813	0.0788917766670584	0	0.0290637034688829	0.148659819422484	0.0234360819054813	0.0234360819054814	0.0524997853743642	0.239763881649001	0.0234360819054813	0.0234360819054813	0.0290637034688828	0.0911040622265175	0.0788917766670585	0.0234360819054814	0.0290637034688828	0.0911040622265175
"Chrysobalanus_icaco"	0.717668691291239	0.425951134392806	0.289461272659077	0.330355154272186	2.04602826208909	0.868844102988954	0.232532060317897	0.215381136528318	0	0.136936080197277	1.06505840153438	0.424871022758311	0.644730246916361	0.560731342473451	0.170067212545716	0.026051514539317	0.0807377277702644	0.113044898249512	0.106789242309581	0.026051514539317	0.0807377277702644	0	0.0323071704792477	0.368285087176036	0.026051514539317	0.026051514539317	0.0583586850185647	0.479993614703187	0.026051514539317	0.026051514539317	0.0323071704792477	0.111708527527151	0.0807377277702644	0.026051514539317	0.0323071704792477	0.111708527527151
"Dillenia_ferruginea"	0.716255259741789	0.330000782471467	0.497834143858702	0.202453471614483	0.620602930706396	2.17421839346784	0.239456935122934	0.370426353487281	0	0.111909624265951	0.870408188735172	0.566876937142148	0.301812824495109	0.471829609122539	0.379911390844812	0.0448050729472832	0.0805787167209513	0.136142669744043	0.125383789668234	0.0448050729472832	0.0805787167209513	0	0.0555639530230921	0.111708527527151	0.0448050729472832	0.0448050729472832	0.100369025970375	0.391250892401588	0.0448050729472832	0.0448050729472832	0.0555639530230921	0.279542364874436	0.0805787167209513	0.0448050729472832	0.0555639530230921	0.279542364874436
"Memecylon_eleagni"	0.883856008263322	0.521969702252896	0.319414096641189	0.298028240125827	0.581330150794744	0.838099272930269	1.40336678849023	0.237668308875198	0	0.179425326363164	1.39553031615794	0.995295387231418	0.395343045875545	0.311828848877998	0.172153135834307	0.028747268697707	0.0994338009296237	0.135084047260903	0.128181069627331	0.028747268697707	0.0994338009296236	0	0.0356502463312796	0.104639427143054	0.028747268697707	0.028747268697707	0.0643975150289867	0.212395047948374	0.028747268697707	0.028747268697707	0.0356502463312796	0.10775562080532	0.0994338009296237	0.028747268697707	0.0356502463312796	0.10775562080532
"Campnosperma_seychellarum"	0.590177086623964	0.10729014484561	1.07677674625177	0.0645860077086286	0.179484280440265	0.432164079068494	0.0792227696250659	2.69693814768496	0	0.0365186324880845	0.284033808240657	0.189796165053251	0.0935579174018136	0.154266045747536	0.557014582338496	0.0969099071626591	0.0663949222451959	0.47093564439794	0.163304829407855	0.0969099071626591	0.0663949222451959	0	0.404540722152745	0.0323071704792477	0.0969099071626591	0.0969099071626591	0.501450629315404	0.0878711235023398	0.0969099071626591	0.0969099071626591	0.404540722152745	0.0555639530230921	0.0663949222451959	0.0969099071626591	0.404540722152745	0.0555639530230921
"Glionnetia_sericea"	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Excoecaria_benthiamiana"	0.806690922282168	0.491131580010245	0.294475087451688	0.37856550688689	0.684680400986387	0.783367369861655	0.358850652726328	0.219111794928507	0	1.24628457960297	1.91554673024535	0.50029365832602	0.440936424279724	0.314713862773649	0.160088188949284	0.0265027578706519	0.090752728756744	0.12361949799602	0.117255486627396	0.0265027578706519	0.0907527287567439	0	0.032866769239276	0.12324247217755	0.0265027578706519	0.0265027578706519	0.059369527109928	0.223961134016905	0.0265027578706519	0.0265027578706519	0.032866769239276	0.100718661839356	0.090752728756744	0.0265027578706519	0.032866769239276	0.100718661839356
