"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"R25"	"R26"	"R27"	"R28"	"R29"	"R30"	"R31"	"R32"	"R33"	"R34"	"R35"	"R36"	"R37"	"R38"	"R39"	"R40"	"R41"	"R42"	"R43"	"R44"	"R45"	"R46"	"R47"	"R48"	"R49"	"R50"	"R51"	"R52"	"R53"	"R54"	"R55"	"R56"	"R57"	"R58"	"R59"	"R60"	"R61"	"R62"	"R63"	"R64"	"R65"	"R66"	"R67"	"R68"	"R69"	"R70"	"R71"	"R72"	"R73"	"R74"	"R75"	"R76"	"R77"	"R78"	"R79"	"R80"	"R81"	"R82"	"R83"	"R84"	"R85"	"R86"	"R87"	"R88"	"C1"	"C2"	"C3"	"C4"
"R1"	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R2"	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R3"	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R4"	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R5"	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	1.03180937556048	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0153766841364626	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0260446955859153	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0153766841364626	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0424773870099281	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0424773870099281	0.0531281586288473	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0153766841364626	0.0366954672048345	0.0531281586288473	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0153766841364626	0.0366954672048345	0.0531281586288473	0.0531281586288473	0.0260446955859153	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	0.0531281586288473	1.31461531392102	1.50349800445412	0.983827722560637	0.934901064327355
"R6"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R7"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R8"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R9"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R10"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R11"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
"R12"	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0265640793144237	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.0530152160384	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0397264031104998	0.0530152160383986	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0130159429824996	0.0394670797064745	0.0530152160383986	0.0530152160383986	0.0261782667785757	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	0.0530152160383986	1.08385090655393	1.27266998051107	1.21385875008258	1.16646246811556
