"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Carex"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Broussaisia_arguta"	"Stenogyne_purpurea"	"Labordia_degeneri"	"Myrsine_kauaiensis"	"Psidium_cattleianum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_waiemea"	"Coprosma_kauensis"	"Psychotria"	"Melicope_anisata"	"Melicope_clusiifolia"	"Smilax_melastomifolia"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Diplazium_sandwichianum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Haliophyle_euclidias"	"Carposina_graminis"	"Eupithecia_orichloris"	"Scotorythra_apicalis"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Thyrocopa_sp._1"	"Udea_constricta"	"Pararrhaptica_complex"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_sp._3"	"Euphitecia_sp._1"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Eudonia_sp._1"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Batrachedrodes_sp._1"
"Acacia__melanoxylon"	0.0778701460744468	0.101046079483934	0.25862007238356	0.0521320537464881	0.153178133230422	0.169825343670477	0.0553281204782799	0.0391839135217431	0.101046079483934	0.333840481867346	1.10104607948393	0.0841005055493559	0.192800973294562	0.0398566354063371	0.191630570440929	0.0386862325527037	0	0.101046079483934	0.296881672133456	0.101046079483934	0.300699538753581	0.0378073950990427	0.271852747152991	0.0790405489280802	0.101046079483934	0.218772860964717	0.192095880829694	0.101046079483934	0	0.21421123282495	0.156374199962213	0.101046079483934	0.0451049308130371	0.0451049308130371	0.0451049308130371	0.0465516130290408	0.115849008325529	0.0764214046517145	0.184427068260933	0.0429223476686587	0.429847028363374	2.35774185462512	0.391839135217431	0.0429223476686587	0.0252301516648068	0.0252301516648068	0.115329463120647	0	0.0445322508200184	0.168032867106856	0.0445322508200184	0.0489334944875383	0.0489334944875384	0.0489334944875383	0.221425752257428	0.0576287642489082	0	0.064263369847485
"Dicranopteris_linearis"	0.146173081113587	0.0280335018497853	0.251319320663641	0.0144631442664497	0.042496646116235	0.047115129159303	0.0153498381698185	0.0377097649227604	0.0280335018497853	0.315012924435021	0.0280335018497853	2.40970286128441	0.095790830020726	0.0315043426353562	0.172749803576196	0.108463316190827	0	0.0280335018497853	0.28850080920018	0.0280335018497853	0.292784173047684	0.0363990077527588	0.265558011752163	0.0692141075581166	0.0280335018497853	0.205710925598728	0.0900592695514324	0.0280335018497853	0	0.0594292329035669	0.0433833400196038	0.0280335018497853	0.0439176259571527	0.0439176259571527	0.0439176259571527	0.0452374777194554	0.0321403205921105	0.0212018081216864	0.0511661272327285	0.0405016617130741	1.20514795767585	0.654115043161657	0.377097649227604	0.0405016617130741	0.722910858385322	0.722910858385322	0.0805621900790768	0	0.0432751213800269	0.161773367790039	0.0432751213800269	0.0478004421153894	0.0478004421153894	0.0478004421153894	0.175024125751979	0.0270177808654297	0	0.0178287698710701
"Scaevola_procera"	0.0884640824611784	0.0642669910981873	0.22766113033242	0.0331568552799565	0.0974238463781439	0.108011749744853	0.0351896070032328	0.0444003006516444	0.0642669910981873	0.425304627211162	0.0642669910981873	0.095790830020726	1.44238283568326	0.136096957695154	0.350349659797644	0.044063781809534	0	0.0642669910981873	0.261342503039134	0.0642669910981873	0.256690879931707	0.0380489536592023	0.210760258575333	0.180497258346798	0.0642669910981873	0.28882803125452	0.148859303766893	0.0642669910981873	0	0.136241915207425	0.0994565981014201	0.0642669910981873	0.0385036319897561	0.0385036319897561	0.0385036319897561	0.0409790034598356	0.0736819006221256	0.0486052873851837	0.117298690010776	0.054682023498578	0.489597575661489	1.49956312562437	0.444003006516444	0.054682023498578	0.0287372490062178	0.0287372490062178	0.537819748644272	0	0.0392013754558701	0.169106460707566	0.0392013754558701	0.03793684654356	0.03793684654356	0.03793684654356	0.756094209417522	0.0446577911300678	0	0.0408725745622275
"Broussaisia_arguta"	0.1024672248602	0.0398566354063371	0.223279784514224	0.0205629775026325	0.0604196129089696	0.0669859418593901	0.0218236346910552	0.0589912320234081	0.0398566354063371	0.622993923587116	0.0398566354063371	0.0945130279060686	0.408290873085462	1.29170687041975	0.160059995502504	0.0434759928367916	0	0.0398566354063371	0.256312958113589	0.0398566354063371	0.239199765153843	0.0447845991563831	0.162125735881573	0.350698102443158	0.0398566354063371	0.434030730686286	0.135408037574993	0.0398566354063371	0	0.0844935206813593	0.0616802700973923	0.0398566354063371	0.0358799647730765	0.0358799647730765	0.0358799647730765	0.0401903612125604	0.0456955055614056	0.0301436738367255	0.072745448970184	0.0800992187469149	0.483066587075462	0.929988159481199	0.589912320234081	0.0800992187469149	0.0283539083718206	0.0283539083718206	0.17050526057639	0	0.0384469437170383	0.199042662917258	0.0384469437170383	0.0291826324586832	0.0291826324586832	0.0291826324586832	1.62059372455416	0.040622411272498	0	0.0253480562044078
"Stenogyne_purpurea"	0.121547958153362	0.0638768568136428	0.26884142299962	0.0329555758083126	0.0968324326219554	0.107356061871669	0.0349759876643309	0.0420830485083115	0.0638768568136428	0.362545931255567	0.0638768568136428	0.172749803576196	0.350349659797644	0.053353331834168	1.37646123760853	0.0794649096450503	0	0.0638768568136428	0.308615222566687	0.0638768568136428	0.311638344482361	0.039864297506677	0.278875032020804	0.0954363803424795	0.0638768568136428	0.238778146801173	0.145150555235554	0.0638768568136428	0	0.135414855449279	0.0988528444779737	0.0638768568136428	0.0467457516723541	0.0467457516723541	0.0467457516723541	0.0483914561399316	0.0732346129073613	0.0483102278422509	0.11658662554777	0.0466130483042871	0.882943440500559	1.49045999231833	0.420830485083115	0.0466130483042871	0.0518249410728589	0.0518249410728589	0.518043269221851	0	0.0462922833850031	0.177174655585231	0.0462922833850031	0.0501975057637447	0.0501975057637447	0.0501975057637447	0.296407399078711	0.0435451665706662	0	0.0406244566347837
"Labordia_degeneri"	0.20171885193675	0.0386862325527037	0.346820662515824	0.0199591390877006	0.0586453716404044	0.0650188782398382	0.0211827766743496	0.0520394755934093	0.0386862325527037	0.434717835720328	0.0386862325527037	0.32538994857248	0.132191345428602	0.0434759928367915	0.238394728935151	1.14967937634334	0	0.0386862325527037	0.398131116696248	0.0386862325527037	0.404042158805805	0.0502306306988072	0.366470056217985	0.0955154684302009	0.0386862325527037	0.283881077326245	0.124281791980977	0.0386862325527037	0	0.0820123414069223	0.0598690092270533	0.0386862325527037	0.0606063238208707	0.0606063238208707	0.0606063238208707	0.0624277192528484	0.0443536424171126	0.0292584952079272	0.0706092555811653	0.0558922931640422	1.66310418159267	0.902678759563086	0.520394755934093	0.0558922931640422	0.0976169845717439	0.0976169845717439	0.111175822309126	0	0.0597196675044372	0.223247247550254	0.0597196675044371	0.0659646101192373	0.0659646101192373	0.0659646101192373	0.241533293537731	0.037284537594293	0	0.0246037024220767
"Myrsine_kauaiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0
"Psidium_cattleianum"	0.0778701460744468	0.101046079483934	0.25862007238356	0.0521320537464881	0.153178133230422	0.169825343670477	0.0553281204782799	0.0391839135217431	0.101046079483934	0.333840481867346	0.101046079483934	0.0841005055493559	0.192800973294562	0.0398566354063371	0.191630570440929	0.0386862325527037	0	1.10104607948393	0.296881672133456	0.101046079483934	0.300699538753581	0.0378073950990427	0.271852747152991	0.0790405489280802	0.101046079483934	0.218772860964717	0.192095880829694	0.101046079483934	0	0.21421123282495	0.156374199962213	0.101046079483934	0.0451049308130371	0.0451049308130371	0.0451049308130371	0.0465516130290408	0.115849008325529	0.0764214046517145	0.184427068260933	0.0429223476686587	0.429847028363374	2.35774185462512	0.391839135217431	0.0429223476686587	0.0252301516648068	0.0252301516648068	0.115329463120647	0	0.0445322508200184	0.168032867106856	0.0445322508200184	0.0489334944875383	0.0489334944875384	0.0489334944875383	0.221425752257428	0.0576287642489082	0	0.064263369847485
"Metrosideros_polymorpha"	0.13759960046376	0.0494802786889094	0.353416885031707	0.0255280418713482	0.0750083205602575	0.0831601322502679	0.0270930929193956	0.0712444143477183	0.0494802786889094	0.440924764323763	0.0494802786889094	0.14425040460009	0.130671251519567	0.0427188263522648	0.154307611283344	0.0663551861160413	0	0.0494802786889094	1.77556623240626	0.0494802786889094	0.314419964962469	0.109083470503901	0.225360826468776	0.113963240699983	0.0494802786889094	0.229798705504934	0.165376291830997	0.0494802786889094	0	0.104895029600418	0.0765733716083049	0.0494802786889094	0.0471629947443703	0.0471629947443703	0.0471629947443703	0.0636150393057073	0.0567289819363292	0.0374220595126205	0.0903103097313185	0.0566903268416267	0.737279845733792	1.15453983607455	0.712444143477184	0.0566903268416267	0.043275121380027	0.043275121380027	0.0854936588408732	0	0.266334934860939	0.484815424461784	0.266334934860939	0.0405649487643796	0.0405649487643796	0.0405649487643796	0.237326813068138	0.0496128875492991	0	0.0314685088801253
"Syzygium_sandwicensis"	0.0778701460744468	0.101046079483934	0.25862007238356	0.0521320537464881	0.153178133230422	0.169825343670477	0.0553281204782799	0.0391839135217431	0.101046079483934	0.333840481867346	0.101046079483934	0.0841005055493559	0.192800973294562	0.0398566354063371	0.191630570440929	0.0386862325527037	0	0.101046079483934	0.296881672133456	1.10104607948393	0.300699538753581	0.0378073950990427	0.271852747152991	0.0790405489280802	0.101046079483934	0.218772860964717	0.192095880829694	0.101046079483934	0	0.21421123282495	0.156374199962213	0.101046079483934	0.0451049308130371	0.0451049308130371	0.0451049308130371	0.0465516130290408	0.115849008325529	0.0764214046517145	0.184427068260933	0.0429223476686587	0.429847028363374	2.35774185462512	0.391839135217431	0.0429223476686587	0.0252301516648068	0.0252301516648068	0.115329463120647	0	0.0445322508200184	0.168032867106856	0.0445322508200184	0.0489334944875383	0.0489334944875384	0.0489334944875383	0.221425752257428	0.0576287642489082	0	0.064263369847485
"Rubus_argutus"	0.139479771286349	0.0501165897922634	0.27389806017017	0.0258563297654353	0.0759729195576987	0.084229562676073	0.0274415072029367	0.0721394114853812	0.0501165897922634	0.3505116010479	0.0501165897922634	0.146392086523842	0.128345439965854	0.0398666275256405	0.15581917224118	0.0673403598009674	0	0.0501165897922634	0.314419964962469	0.0501165897922634	1.99932161525817	0.0399302133439903	0.22851546613469	0.112006039011022	0.0501165897922634	0.229462988604252	0.167473974352938	0.0501165897922634	0	0.106243968486576	0.0775580969952001	0.0501165897922634	0.299898242288726	0.299898242288726	0.299898242288726	0.0493016508306306	0.0574585105898562	0.0379033032042328	0.0914716906764558	0.0450657772775871	0.748226220010749	1.16938709515281	0.721394114853812	0.0450657772775871	0.0439176259571527	0.0439176259571527	0.0852493836621102	0	0.0471629947443703	0.177467614862179	0.0471629947443703	0.0411327839042443	0.0411327839042443	0.0411327839042442	0.221481264031336	0.0502421923058813	0	0.0318731905459727
"Coprosma_waiemea"	0.104743466539003	0.0378073950990427	0.570149881631371	0.019505726133901	0.0573131212329437	0.0635418405025927	0.0207015662724684	0.0545128358401957	0.0378073950990427	0.679924051997082	0.0378073950990427	0.109197023258277	0.114146860977607	0.0447845991563831	0.119592892520031	0.0502306306988072	0	0.0378073950990427	0.654500823023409	0.0378073950990427	0.239581280063942	1.33523473916904	0.171280205832393	0.0992974349965788	0.0378073950990427	0.187335460794429	0.126466069779779	0.0378073950990427	0	0.0801492621527549	0.0585089613715111	0.0378073950990427	0.0359371920095913	0.0359371920095913	0.0359371920095913	0.102626978693647	0.0433460580753356	0.0285938282261667	0.069005220908228	0.0874188066853391	0.558118118875636	0.882172552310996	0.545128358401956	0.0874188066853391	0.032759106977483	0.032759106977483	0.0701219260492914	0	0.0981751234535113	1.48993217408464	0.0981751234535113	0.0308304370498307	0.0308304370498307	0.0308304370498307	0.248803328646573	0.0379398209339336	0	0.0240447786458265
"Coprosma_kauensis"	0.108789493389571	0.0543705494305982	0.235580052490033	0.0280510477954042	0.0824215972260024	0.0913790746732743	0.0297707771021905	0.0354954821459737	0.0543705494305982	0.299049929022441	0.0543705494305982	0.159334807051298	0.1264561551452	0.0324251471763146	0.167325019212482	0.073294011243597	0	0.0543705494305982	0.270432991762531	0.0543705494305982	0.274218559361628	0.0342560411664785	2.19389992349065	0.0679206293222883	0.0543705494305982	0.195585189996484	0.123104152844619	0.0543705494305982	0	0.115262091140806	0.0841413265327886	0.0543705494305982	0.0411327839042443	0.0411327839042443	0.0411327839042443	0.0424044094482059	0.0623356617675648	0.0411205836029734	0.0992359236739682	0.0384492765885996	0.814377902706634	1.26864615338062	0.354954821459737	0.0384492765885996	0.0478004421153894	0.0478004421153894	0.0881343523073047	0	0.0405649487643796	0.152249071851016	0.0405649487643796	0.394901986228317	0.394901986228317	0.394901986228317	0.180139706535081	0.0369312458533857	0	0.0345786273422419
"Psychotria"	0.160410505170634	0.0395202744640401	0.297827562211173	0.0203894409655239	0.059909715429564	0.0664206293513279	0.0216394591264549	0.112652770955533	0.0395202744640401	0.552881010870222	0.0395202744640401	0.103821161337175	0.270745887520198	0.175349051221579	0.143154570513719	0.0477577342151004	0	0.0395202744640401	0.341889722099949	0.0395202744640401	0.336018117033065	0.0496487174982894	0.169801573305721	1.28800182217711	0.0395202744640401	0.375279830856252	0.208456226602155	0.0395202744640401	0	0.0837804569732808	0.061159733590495	0.0395202744640401	0.0504027175549598	0.0504027175549598	0.0504027175549598	0.0536089611980112	0.0453098688122753	0.0298892832080975	0.0721315304215164	0.0710847013975999	0.530641491278893	0.922139737494269	1.12652770955533	0.0710847013975999	0.0311463484011525	0.0311463484011525	0.124170137410175	0	0.0512834583149924	0.220660966659064	0.0512834583149924	0.0305642831950298	0.0305642831950298	0.0305642831950297	0.974161395675437	0.0625368679806465	0	0.0251341370919843
"Melicope_anisata"	0.0778701460744468	0.101046079483934	0.25862007238356	0.0521320537464881	0.153178133230422	0.169825343670477	0.0553281204782799	0.0391839135217431	0.101046079483934	0.333840481867346	0.101046079483934	0.0841005055493559	0.192800973294562	0.0398566354063371	0.191630570440929	0.0386862325527037	0	0.101046079483934	0.296881672133456	0.101046079483934	0.300699538753581	0.0378073950990427	0.271852747152991	0.0790405489280802	1.10104607948393	0.218772860964717	0.192095880829694	0.101046079483934	0	0.21421123282495	0.156374199962213	0.101046079483934	0.0451049308130371	0.0451049308130371	0.0451049308130371	0.0465516130290408	0.115849008325529	0.0764214046517145	0.184427068260933	0.0429223476686587	0.429847028363374	2.35774185462512	0.391839135217431	0.0429223476686587	0.0252301516648068	0.0252301516648068	0.115329463120647	0	0.0445322508200184	0.168032867106856	0.0445322508200184	0.0489334944875383	0.0489334944875384	0.0489334944875383	0.221425752257428	0.0576287642489082	0	0.064263369847485
"Melicope_clusiifolia"	0.150102502088116	0.0546932152411794	0.300273964830433	0.0282175186913091	0.0829107339324885	0.0919213701532426	0.0299474538513848	0.0791322327565547	0.0546932152411794	0.46858008483203	0.0546932152411794	0.154283194199046	0.21662102344089	0.108507682671572	0.17908361010088	0.0709702693315613	0	0.0546932152411794	0.344698058257401	0.0546932152411794	0.344194482906379	0.0468338651986071	0.244481487495604	0.187639915428126	0.0546932152411794	1.31330340000087	0.183322531503745	0.0546932152411794	0	0.115946122044608	0.0846406690925642	0.0546932152411794	0.0516291724359568	0.0516291724359568	0.0516291724359568	0.0540493136694779	0.062705597091798	0.0413646165689592	0.0998248461712828	0.0602460109069752	0.788558548128459	1.27617502229419	0.791322327565547	0.0602460109069752	0.0462849582597139	0.0462849582597139	0.118711390062531	0	0.0517047087386101	0.20815051199381	0.0517047087386101	0.0440066677492088	0.0440066677492088	0.0440066677492088	0.602820459286509	0.0549967594511236	0	0.0347838366133826
