"Gastonia_mauritiana"	"Pemphis_acidula"	"Stachytapheta_jamaicensis"	"Turnera_angustifolia"	"Scaevola_sericea"	"Thespesia_populnea"	"Tourneortia_argentea"	"Leucaena_leucocephala"	"Morinda_citrifolia"	"Dracaena_concinna"	"Hibiscus_tiliaceus"	"Passiflora_suberosa"	"Suriana_maritima"	"Ipomoea_macrantha"	"Apis_mellifera"	"Phelsuma_ornata"	"Unidentified_sp1_M_PL_011"	"Leptotes_pirithous"	"Syrphid_sp1_M_PL_011"	"Unidentified_sp2_M_PL_011"	"Unidentified_sp3_M_PL_011"	"Xylocopa_fenestrata"	"Phalantha_phalantha"	"Unidentified_sp4_M_PL_011"	"Lucilia_sp1_M_PL_011"	"Ornidia_obesa"	"Protaetia_aurichalcea"
"Hibiscus_tiliaceus"	0.587165301297012	0.465934676938372	0.41689534869495	0.350690751343425	0.340205046428237	0.343968725248436	0.351734806029015	0.283053245030349	0.279888367713536	0.180947105464786	1.21946616420444	0.219466164204439	0.118292884064217	0.10544930807563	1.40599077434174	1.26685395698676	0.423913872172731	0.33567890838387	0.223100831119925	0.192902268517067	0.203051600726957	0.209560672228926	0.132424503844998	0.145196427752442	0.0660560963959138	0.0660560963959138	0.0660560963959138
"Passiflora_suberosa"	0.587165301297012	0.465934676938372	0.41689534869495	0.350690751343425	0.340205046428237	0.343968725248436	0.351734806029015	0.283053245030349	0.279888367713536	0.180947105464786	0.219466164204439	1.21946616420444	0.118292884064217	0.10544930807563	1.40599077434174	1.26685395698676	0.423913872172731	0.33567890838387	0.223100831119925	0.192902268517067	0.203051600726957	0.209560672228926	0.132424503844998	0.145196427752442	0.0660560963959138	0.0660560963959138	0.0660560963959138
"Suriana_maritima"	0.573769045455496	0.493840224738285	0.472406125776731	0.518580058864839	0.448445777880899	0.245991296643721	0.220417453753759	0.180125285281615	0.286289971562238	0.108324376166353	0.118292884064217	0.118292884064217	1.41765375801582	0.0607287524686531	0.809716699582041	0.639601462172932	0.412216008115988	0.933317152766786	0.169200815235964	0.832188901725992	0.219553371207018	0.268320744329616	0.144936952577252	0.114142944708339	0.0645490176137433	0.0645490176137434	0.0645490176137433
"Ipomoea_macrantha"	0.574134045013831	0.463794208952728	0.454591535754565	0.396541733130233	0.336407659998537	0.340741622208398	0.334455621420992	0.275871690011343	0.271838587283096	0.130336770497473	0.21089861615126	0.21089861615126	0.121457504937306	1.14118968322582	1.88252910967758	0.774543699171578	0.433153825733884	0.338555395176867	0.202092791906771	0.201725112684901	0.216233107323516	0.216638366806022	0.137757861706094	0.139842594883779	0.0645900800640559	0.0645900800640559	0.0645900800640559
"Apis_mellifera"	0.637926716682034	0.515326898836364	0.505101706393961	0.440601925700258	0.373786288887263	0.378601802453775	0.371617357134436	0.306524100012603	0.302042874758996	0.144818633886081	0.234331795723623	0.234331795723623	0.134952783263673	0.156877425806465	2.09169901075286	0.860604110190642	0.481282028593205	0.37617266130763	0.224547546563079	0.224139014094334	0.24025900813724	0.240709296451135	0.153064290784549	0.155380660981977	0.0717667556267288	0.0717667556267288	0.0717667556267288
"Phelsuma_ornata"	0.666885063977992	0.520083494360018	0.421332401817039	0.338710855062908	0.382224925397707	0.385773142542748	0.410015545152265	0.322483111165949	0.319931275715528	0.257286044924554	0.253370791397353	0.253370791397353	0.127920292434586	0.0774543699171578	1.03272493222877	1.9546269053355	0.46074879845731	0.369780468434305	0.271232078147865	0.204532693721372	0.210966771255998	0.22498108627981	0.141212384426559	0.167278067356784	0.0750245696975241	0.0750245696975241	0.0750245696975241
"Unidentified_sp1_M_PL_011"	0.738004226019508	0.607322066792824	0.61472526325144	0.540484535939833	0.283879962208064	0.467021517557942	0.269804067204754	0.378648763335716	0.211812177341225	0.132932637169055	0.141304624057577	0.141304624057577	0.137405336038663	0.0721923042889807	0.96256405718641	0.767914664095516	1.58229426185426	0.3917086293536	0.21273439133486	0.222992609183383	0.294575847407423	0.252258517984908	0.18330709950664	0.143731390548264	0.0830254754271947	0.0830254754271947	0.0830254754271947
"Leptotes_pirithous"	0.798167915133372	0.643239321928653	0.639526618032224	0.362915563430497	0.292267445017616	0.271480166084604	0.266032609159654	0.204779116637196	0.41787380524692	0.130978477743239	0.134271563353548	0.134271563353548	0.373326861106714	0.0677110790353733	0.902814387138311	0.73956093686861	0.47005035522432	1.57556801051873	0.214726644750213	0.299082064044475	0.222336831491359	0.227570874835751	0.192414890994132	0.149651227513427	0.0897938904525044	0.0897938904525044	0.0897938904525044
"Syrphid_sp1_M_PL_011"	0.539345973368517	0.410732622642926	0.805904113517767	0.303029437895795	0.248753882192136	0.284379066561302	0.703635020417222	0.212554204813741	0.213151880838347	0.537723320729274	0.148733887413283	0.148733887413283	0.112800543490643	0.0673642639689237	0.898190186252316	0.90410692715955	0.42546878266972	0.357877741250356	1.52117899094971	0.161275166885263	0.239416205825201	0.172124815710913	0.182495510424104	0.218994301597833	0.0606764220039582	0.0606764220039582	0.0606764220039582
"Unidentified_sp2_M_PL_011"	0.476874408101064	0.454183399711981	0.410264772582734	0.789484567380257	0.704278728051049	0.275167159790331	0.223783954737587	0.195499295099726	0.218326131558054	0.10974235818199	0.128601512344712	0.128601512344712	0.554792601150661	0.0672417042283002	0.896556056377335	0.681775645737905	0.445985218366765	0.498470106740791	0.161275166885263	1.55022660645773	0.265559548968681	0.36869744589673	0.129667225844207	0.103999760727327	0.0536483709113697	0.0536483709113697	0.0536483709113697
"Unidentified_sp3_M_PL_011"	0.490346070194813	0.455873781916976	0.803531595284998	0.740086067287737	0.295457979976812	0.643285852505695	0.258154509451064	0.223740488040198	0.202068783265379	0.13511489312436	0.135367733817971	0.135367733817971	0.146368914138012	0.0720777024411721	0.961036032548961	0.703222570853326	0.589151694814846	0.370561385818932	0.239416205825201	0.265559548968681	1.39848454821832	0.268074604894122	0.188910806580296	0.113248697523406	0.0551639328969165	0.0551639328969165	0.0551639328969165
"Xylocopa_fenestrata"	0.47695226328544	0.78779933594437	0.430453499345087	0.760833296464919	0.672227685485153	0.295807051682993	0.239766640179564	0.215384670214756	0.207978377270009	0.119131770597217	0.139707114819284	0.139707114819284	0.178880496219744	0.0722127889353407	0.962837185804541	0.749936954266035	0.504517035969816	0.379284791392918	0.172124815710913	0.36869744589673	0.268074604894122	1.4063711229895	0.182737925293419	0.107604623660014	0.053657129619612	0.053657129619612	0.053657129619612
"Phalantha_phalantha"	0.508920899813318	0.96551785222387	0.986873055501861	0.3769593066041	0.27300682185693	0.299922561584119	0.267384260460522	0.214912698622986	0.219011204792358	0.145668552682798	0.132424503844998	0.132424503844998	0.144936952577252	0.068878930853047	0.918385744707294	0.706061922132793	0.549921298519919	0.481037227485329	0.273743265636156	0.194500838766311	0.283366209870444	0.274106887940128	1.29285863615886	0.117415059832616	0.0572536012289983	0.0572536012289983	0.0572536012289983
"Unidentified_sp4_M_PL_011"	1.25854968704136	0.378477463451886	0.404289602098885	0.280784310048445	0.240418400726746	0.260837467384694	0.842790477193809	0.209875553499161	0.212539480133484	0.173822566029578	0.145196427752442	0.145196427752442	0.114142944708339	0.0699212974418896	0.932283965891861	0.836390336783918	0.431194171644793	0.374128068783566	0.32849145239675	0.15599964109099	0.169873046285109	0.161406935490021	0.117415059832616	1.33121469716076	0.141586839792153	0.141586839792153	0.141586839792153
"Lucilia_sp1_M_PL_011"	1.88880111726606	0.387469279847306	0.375912069872671	0.28553549803364	0.228687143269711	0.256482660283528	0.314149128408327	0.206835120676303	0.212926694199082	0.122130892531334	0.132112192791828	0.132112192791828	0.129098035227487	0.064590080064056	0.861201067520746	0.750245696975241	0.498152852563168	0.448969452262522	0.182029266011875	0.160945112734109	0.16549179869075	0.160971388858836	0.114507202457997	0.283173679584305	1.21249012569243	0.212490125692432	0.212490125692432
"Ornidia_obesa"	1.88880111726606	0.387469279847306	0.375912069872671	0.28553549803364	0.228687143269711	0.256482660283528	0.314149128408327	0.206835120676303	0.212926694199082	0.122130892531334	0.132112192791828	0.132112192791828	0.129098035227487	0.064590080064056	0.861201067520746	0.75024569697524	0.498152852563168	0.448969452262522	0.182029266011875	0.160945112734109	0.16549179869075	0.160971388858836	0.114507202457997	0.283173679584306	0.212490125692432	1.21249012569243	0.212490125692432
"Protaetia_aurichalcea"	1.88880111726606	0.387469279847306	0.375912069872671	0.28553549803364	0.228687143269711	0.256482660283528	0.314149128408327	0.206835120676303	0.212926694199082	0.122130892531334	0.132112192791828	0.132112192791828	0.129098035227487	0.0645900800640559	0.861201067520746	0.750245696975241	0.498152852563168	0.448969452262522	0.182029266011875	0.160945112734109	0.16549179869075	0.160971388858836	0.114507202457997	0.283173679584305	0.212490125692432	0.212490125692432	1.21249012569243
