"Juniperus_phoenicea"	"Osyris_quadripartita"	"Corema_album"	"Phillyrea_angustifolia"	"Turdus_merula"	"Turdus_iliacus"	"Turdus_philomelos"	"Turdus_torquatus"	"Turdus_viscivorus"
"Juniperus_phoenicea"	3.30196236563979	1.2321265591725	0.364534484962278	0.364534484962278	1.62015326649901	0.963991193566912	0.963991193566912	0.594353225815162	0.594353225815162
"Osyris_quadripartita"	2.0535442652875	2.38819592333435	0.410708853057499	0.410708853057499	1.82537268025555	1.08609674475205	1.08609674475205	0.36963796775175	0.36963796775175
"Corema_album"	1.82267242481139	1.2321265591725	1.60417945537648	0.604179455376479	2.68524202389546	0.697719004217799	0.6977190042178	0.32808103646605	0.32808103646605
"Phillyrea_angustifolia"	1.82267242481139	1.2321265591725	0.604179455376479	1.60417945537648	2.68524202389546	0.697719004217799	0.6977190042178	0.32808103646605	0.32808103646605
"Turdus_merula"	2.02519158312376	1.36902951019166	0.671310505973865	0.671310505973865	2.98360224877273	0.775243338019777	0.775243338019777	0.364534484962278	0.364534484962278
"Turdus_iliacus"	2.40997798391728	1.62914511712808	0.3488595021089	0.3488595021089	1.55048667603955	1.92253957224353	0.922539572243535	0.43379603710511	0.43379603710511
"Turdus_philomelos"	2.40997798391728	1.62914511712808	0.3488595021089	0.3488595021089	1.55048667603955	0.922539572243535	1.92253957224353	0.43379603710511	0.43379603710511
"Turdus_torquatus"	2.97176612907581	1.10891390325525	0.32808103646605	0.32808103646605	1.45813793984911	0.867592074210221	0.867592074210221	1.53491790323365	0.534917903233646
"Turdus_viscivorus"	2.97176612907581	1.10891390325525	0.32808103646605	0.32808103646605	1.45813793984911	0.867592074210221	0.867592074210221	0.534917903233646	1.53491790323365
