"Microtus_arvalis"	"Lagurus_lagurus"	"Marmota_bobak"	"Arvicola_terrestris"	"Allocricetulus_eversmanni"	"Apodemus_uralensis"	"Microtus_gregalis"	"Spermophilus_major"	"Sorex_araneus"	"Clethrionomys_glareolus"	"Microtus_oeconomus"	"Spermophilus_pygmaeus"	"Allactaga_major"	"Cricetus_cricetus"	"Spermophilus_fulvus"	"Micromys_minutus"	"Ctenophthalmus_breviatus"	"Ctenophthalmus_assimilis"	"Citellophilus_tesquorum"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Oropsylla_ilovaiskii"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Corrodopsylla_birulai"	"Mesopsylla_hebes"	"Amphipsylla_prima"	"Frontopsylla_semura"	"Palaeopsylla_soricis"	"Leptopsylla_segnis"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Amphipsylla_kalabukhovi"	"Amphipsylla_kuznetzovi"
"Frontopsylla_elata"	0.589377396860525	0.28659982714178	0.146830225955017	0.452038311292754	0.303778399313809	0.521178012366665	0.466186630372344	0.139839342325497	0.230068018300781	0.595092357294572	0.406562658273517	0.139299931544296	0.124394288999304	0.171087868943675	0.0985805617678033	0.0659282745108182	0.738748126879139	0.636142790757896	0.460266270499798	0.581545535911572	1.48722275785763	0.108844257927781	0.219760915036061	0.230465670246369	0.143241902229217	0.0373182866997911	0.128099843394822	0.0751409284274124	0.0517653041176757	0.127838235192405	0.0713641479936299	0.0440490677865052	0.0455667598970714	0.0757770938820675
"Oropsylla_ilovaiskii"	0.293909362283549	0.227405429703365	0.144652860383131	0.227325824814773	0.370361343745	0.259899850362167	0.198008742166803	0.592877310478286	0.140445677357142	0.24738591907822	0.144658705070655	0.238482326335127	0.742163129504693	0.135690654746079	0.745856475557028	0.0277184936771372	0.647480156727719	0.345775972169275	0.506982900667617	0.544983621398252	0.217688515855562	1.624269074662	0.0923949789237907	0.108580085157981	0.0641484860462545	0.222648938851408	0.0727397383709484	0.279311144228858	0.031600277405357	0.0725139574481663	0.295301640567647	0.0433958581149394	0.05555420156175	0.0377883465793135
"Amalaraeus_penicilliger"	0.36843553912818	0.270419021618668	0.112856136185302	0.261903577335253	0.25961020809355	0.325802283886205	0.738299406036699	0.110103473092408	0.17641653944724	0.908094929140362	0.206620464719992	0.108033315081436	0.115925433467106	0.178813056276183	0.0819543565197886	0.513554365234789	0.603019238425695	0.566832506553143	0.330298102518607	0.569070727538503	0.439521830072121	0.0923949789237907	1.71184788411596	0.212995688503172	0.0861833259376271	0.0347776300401318	0.165430486209407	0.0635278381699691	0.0396937213756289	0.170398979200901	0.0569963014803673	0.0338568408555906	0.0389415312140325	0.0473702836021945
"Peromyscopsylla_bidentata"	0.774953875347392	0.294359339485876	0.143696490004528	0.294343934767943	0.298892446774246	0.685280641200051	0.30440844913338	0.1374724632507	0.192140014630036	0.783170358159054	0.222371362741365	0.136486624637843	0.126961208694948	0.180906244637221	0.0974999452476231	0.0638987065509515	0.680856606903872	0.601981391908092	0.478526152760132	0.601076567999177	0.460931340492739	0.108580085157981	0.212995688503172	1.30312235477369	0.0932650599085652	0.0380883626084844	0.153678012870765	0.0740838505904238	0.0432315032917582	0.154965205154473	0.0701959709656399	0.0431089470013583	0.0448338670161369	0.099636926830379
"Corrodopsylla_birulai"	0.368634319448151	0.260252662959442	0.144367993309701	0.284008785524582	0.290805119270552	0.325978062483437	0.282031680462636	0.134255453836896	0.966562676956577	0.339150306587767	0.835292590876018	0.136133859205679	0.0948784349363712	0.144099121275413	0.0916085414580048	0.0387824966719322	0.861720445096042	0.737668556226163	0.362307570967811	0.403944387827365	0.429725706687651	0.0962227290693817	0.129274988906441	0.139897589862848	1.40541743526233	0.0284635304809114	0.0904505187511267	0.0711033303279842	0.21747660231523	0.0868347758010509	0.0683227201991052	0.0433103979929104	0.0436207678905828	0.0473958410719052
"Mesopsylla_hebes"	0.296051804066238	0.229105390563851	0.108023013523397	0.227514854676652	0.298772489898573	0.261794381024288	0.217949347200131	0.279240844838347	0.122071044117113	0.287249878936729	0.13093811571321	0.142427125918325	1.61878436554779	0.157155404074453	0.328464178127938	0.0312998670361187	0.506552338125867	0.337430548911376	0.363247773445685	0.813285418836228	0.223909720198746	0.667946816554224	0.104332890120395	0.114265087825453	0.0569270609618227	1.48563530966434	0.0781710975933584	0.143355126923167	0.0274659849263505	0.0840787485142011	0.141267391213879	0.032406904057019	0.0448158734847859	0.0380638033799449
"Amphipsylla_prima"	0.400239784033648	0.79848986887122	0.141257643447421	0.28477121751791	0.301313146789149	0.353926323309754	0.306542846633014	0.135850961983544	0.191575730755434	0.979756322263894	0.210426574805129	0.134438180682918	0.130285162655597	0.195962055504692	0.0975625672156002	0.074443718794233	0.672613200499847	0.616329218019632	0.46819635270337	0.623752864716592	0.384299530184467	0.109109607556423	0.24814572931411	0.230517019306147	0.0904505187511267	0.0390855487966792	1.26969684640218	0.0744657421830524	0.0431045394199727	0.184757286656765	0.0696002243695553	0.0423772930342264	0.0451969720183723	0.0514594008043261
"Frontopsylla_semura"	0.299918608473696	0.231572174346087	0.143219341133713	0.231876008156049	0.969605380664388	0.26521374092174	0.204334622196441	0.230240133930597	0.15699659731036	0.254976950672552	0.159018204147348	0.265604415888725	0.238925211538612	0.129362813031281	0.927390375675083	0.0285875271764861	0.64561607855356	0.447870818159022	0.498923672320832	0.487253895202006	0.225422785282237	0.418966716343287	0.0952917572549537	0.111125775885636	0.0711033303279842	0.0716775634615836	0.0744657421830524	1.42365791980218	0.035324234394831	0.071591594710141	0.357898437469142	0.0429658023401139	0.145440807099658	0.038560963946618
"Palaeopsylla_soricis"	0.343766184162474	0.257284484518872	0.144090606878171	0.265079172746805	0.289343595371381	0.303987525709387	0.261285434367105	0.133626392685886	1.55022897368971	0.310316779317598	0.382896380223448	0.135777180680745	0.091553283087835	0.141058664305831	0.0908230982798495	0.035724349238066	0.875574072043983	0.749106090305342	0.351271889935695	0.383936469892983	0.310591824706054	0.0948008322160711	0.119081164126887	0.129694509875274	0.43495320463046	0.0274659849263505	0.0862090788399454	0.070648468789662	1.34880151908018	0.0822154709182976	0.0679800836881783	0.0432271820634511	0.0434015393057072	0.044198509392318
"Leptopsylla_segnis"	0.389530279129663	0.300335291955537	0.130598167383301	0.274721718796574	0.28833610471625	0.344456061116087	0.31049971177899	0.127967943041484	0.182701046485106	1.01653170970376	0.203231290408454	0.12495976039425	0.140131247523668	0.731691635513952	0.0944705966756787	0.0766795406404056	0.725801527090924	0.521933209295797	0.363569312515469	0.696645298406032	0.383514705577214	0.108770936172249	0.255598468801352	0.23244780773171	0.0868347758010509	0.0420393742571005	0.184757286656765	0.071591594710141	0.0411077354591488	1.35020442475895	0.0658291071209786	0.0391794502149902	0.0432504157074374	0.050082464459528
"Neopsylla_setosa"	0.292670956628816	0.226422793367825	0.165826182267371	0.227216558998658	0.411742184118657	0.258804745933196	0.186482380875862	0.253938851310622	0.151066852640396	0.224343167714921	0.152589681577849	0.814236777443105	0.235445652023132	0.123283285192105	0.987123699504479	0.0256483356661653	0.7289413235496	0.350599916248986	0.590066789235208	0.389895877214452	0.21409244398089	0.44295246085147	0.085494452220551	0.10529395644846	0.0683227201991052	0.0706336956069395	0.0696002243695553	0.357898437469142	0.0339900418440891	0.0658291071209786	1.54040814308428	0.0497478546802113	0.0617613276177986	0.0376291229951335
"Oropsylla_silantiewi"	0.365706910374815	0.283086746881742	1.45805579685043	0.284591344158793	0.327880237291376	0.323389396460015	0.224152832466689	0.203437004004259	0.192120809170894	0.262880890453528	0.192860506321643	0.209153800913004	0.108023013523397	0.148533096000804	0.122498563621738	0.0304711567700315	0.979614176515711	0.407659238814902	0.808085941885646	0.398005275686342	0.264294406719031	0.130187574344818	0.101570522566772	0.129326841004075	0.0866207959858207	0.032406904057019	0.0847545860684528	0.0859316046802278	0.0432271820634512	0.0783589004299804	0.0994957093604226	1.43741673905513	0.0491820355937064	0.0470194599053334
"Amphipsylla_kalabukhovi"	0.360482506553155	0.278086241389509	0.163940118645688	0.278419050480338	1.4662493560262	0.318769530794862	0.249686293178324	0.169675068016927	0.192895730247587	0.313743271229367	0.194844428779815	0.175261481467371	0.149386244949286	0.153874702760806	0.236480702651286	0.0350473780926293	0.745282016222782	0.586795025542178	0.566934536841277	0.59053177407404	0.273400559382428	0.16666260468525	0.116824593642098	0.134501601048411	0.0872415357811656	0.0448158734847859	0.0903939440367446	0.290881614199316	0.0434015393057072	0.0865008314148748	0.123522655235597	0.0491820355937064	1.21993740340393	0.0463477508425485
"Amphipsylla_kuznetzovi"	1.45930185244517	0.278880623030634	0.156731533017778	0.300766546800601	0.30898500561699	0.390439780947942	0.283447953475932	0.14842353102436	0.196437819521413	0.410046695824408	0.224858545562188	0.148280229798598	0.126879344599816	0.158148798186393	0.102580590168958	0.0426332552419751	0.726162273817786	0.595407335672786	0.53290532059239	0.586124096364838	0.454662563292405	0.11336503973794	0.142110850806584	0.298910780491137	0.0947916821438103	0.0380638033799449	0.102918801608652	0.0771219278932361	0.044198509392318	0.100164928919056	0.075258245990267	0.0470194599053333	0.0463477508425485	1.18762452388581
