"Grindelia_chiloensis"	"Discaria_trinervis"	"Baccharis_pingraea"	"Larrea_divaricata"	"Hysterionica_jasionoides"	"Rosa_rubiginosa"	"Senecio_subulatus"	"Opuntia_corrugata"	"Lathyrus_sp1_M_PL_023"	"Pyrrhocactus_strausianum"	"Rapistrum_rugosum"	"Thelesperma_megapotamicum"	"Arjona_patagonica"	"Junellia_tonini"	"Oxalis_sp1_M_PL_023"	"Senecio_filaginoides"	"Adesmia_retrofracta"	"Lecanophora_heterophylla"	"Mimulus_sp1_M_PL_023"	"Mutisia_decurrens"	"Oenothera_mendocinensis"	"Phacelia_secunda"	"Polygala_stenophylla"	"Copestylum_aricia"	"Scaeva_occidentalis"	"Megachile_sp2_M_PL_023"	"Psaenythia_rufipes"	"Unidentified_sp26_M_PL_023"	"Callonychium_mandibulare"	"Carposcalis_punctulata"	"Dialictus_sp1_M_PL_023"	"Dialictus_sp2_M_PL_023"	"Megachile_sp1_M_PL_023"	"Unidentified_sp16_M_PL_023"	"Vanessa_cardui"	"Apis_mellifera"	"Arhysosage_bifasciata"	"Centris_sp1_M_PL_023"	"Colletes_lycii"	"Compsomyiops_fulvicrura"	"Copestylum_sp1_M_PL_023"	"Sappho_sp1_M_PL_023"	"Svastrides_zebra"	"Tatochila_sp1_M_PL_023"	"Unidentified_sp1_M_PL_023"	"Unidentified_sp13_M_PL_023"	"Unidentified_sp14_M_PL_023"	"Unidentified_sp18_M_PL_023"	"Unidentified_sp25_M_PL_023"	"Unidentified_sp3_M_PL_023"	"Unidentified_sp6_M_PL_023"	"Unidentified_sp9_M_PL_023"	"Alipumilio_sp1_M_PL_023"	"Alloscirtetica_herbsti"	"Ammophila_sp1_M_PL_023"	"Anthidium_rubriceps"	"Augochloropsis_sp1_M_PL_023"	"Caenohalictus_sp1_M_PL_023"	"Caenohalictus_sp2_M_PL_023"	"Carposcalis_saltana"	"Centris_muralis"	"Chalepogenus_caeruleus"	"Diadasia_patagonica"	"Entypus_sp1_M_PL_023"	"Epicauta_sp1_M_PL_023"	"Eriopis_conexa"	"Eristalis_bogotensis"	"Eristalis_tenax"	"Hypodinerus_sp1_M_PL_023"	"Microcerella_sp1_M_PL_023"	"Notiphila_sp1_M_PL_023"	"Ocyptamus_meridionalis"	"Oxybelus_sp1_M_PL_023"	"Prionyx_sp1_M_PL_023"	"Thyridanthrax_sp1_M_PL_023"	"Toxomerus_sp1_M_PL_023"	"Unidentified_sp10_M_PL_023"	"Unidentified_sp11_M_PL_023"	"Unidentified_sp12_M_PL_023"	"Unidentified_sp15_M_PL_023"	"Unidentified_sp17_M_PL_023"	"Unidentified_sp19_M_PL_023"	"Unidentified_sp2_M_PL_023"	"Unidentified_sp20_M_PL_023"	"Unidentified_sp21_M_PL_023"	"Unidentified_sp22_M_PL_023"	"Unidentified_sp23_M_PL_023"	"Unidentified_sp24_M_PL_023"	"Unidentified_sp27_M_PL_023"	"Unidentified_sp28_M_PL_023"	"Unidentified_sp29_M_PL_023"	"Unidentified_sp4_M_PL_023"	"Unidentified_sp5_M_PL_023"	"Unidentified_sp7_M_PL_023"	"Unidentified_sp8_M_PL_023"
"Rapistrum_rugosum"	0.921590736697072	0.77704715612296	0.364975624366625	0.216027393697948	0.291751058831286	0.216322462071713	0.304726852487472	0.0768511642024668	0.0243323326152149	0.0578481516191997	1.62053040943254	0.148077469490723	0.0225185066885257	0.0225185066885257	0.00963645442240822	0.137938564470372	0.00440020749881654	0.0171573264650669	0.00440020749881654	0	0	0	0.024507309369095	0.820734458598716	0.672758353505862	0.0195564777725179	0.111556196933516	0.134084040086471	0.121333480349418	0.0792332066387263	0.0715482028517575	0.048986260642689	0.0571910882168897	0.0986799317534193	0.0446617049322427	0.0633330920854779	0.034645957431315	0.0116361042746482	0.0544606874868776	0.0493715646450933	0.0567991579672618	0	0.0567991579672618	0.0202666560196732	0.0548381577261567	0.0493715646450933	0.0493715646450933	0.0493715646450933	0.0493715646450933	0.0937888766206531	0.0633330920854779	0.0493715646450932	0.0249765157325237	0.0243950489125696	0.0548508334477449	0	0.0249765157325237	0.029861641993633	0.0249765157325237	0.0249765157325237	0.0324041090546922	0.0243950489125696	0.0243950489125696	0.0243950489125695	0.0324041090546922	0.0243950489125696	0.48615912282976	0.0249765157325237	0.0249765157325237	0.0249765157325237	0.029861641993633	0.0249765157325237	0.029861641993633	0.029861641993633	0.0249765157325237	0.0389380431729084	0.0249765157325237	0.0249765157325237	0.0243950489125695	0.0620723540116675	0.0249765157325237	0.0249765157325237	0.0243950489125696	0.0243950489125695	0.0249765157325237	0.0243950489125695	0.029861641993633	0.0243950489125695	0.0525151905896314	0.0243950489125695	0.0249765157325237	0.0249765157325237	0.0243950489125695	0.0243950489125695	0.0249765157325237
"Thelesperma_megapotamicum"	1.2171008010872	0.657890547749561	0.457090690558961	0.21179888631462	0.347095454351452	0.198895680020517	0.201854284012175	0.0974922902852557	0.0316090407649168	0.0732008765458268	0.148077469490723	1.36864655325187	0.0297391145967008	0.0297391145967008	0.0125182852578918	0.122684194748635	0.00571611198990491	0.0222647823740441	0.00571611198990491	0	0	0	0.024027604749978	0.729970958754381	0.233996379018597	0.0254049421773552	0.138590584207618	0.127095956388119	0.50528852190525	0.0907621852659274	0.0915514686881597	0.0636358516900834	0.0742159412468135	0.480209669349539	0.0589825772834565	0.0680185965501189	0.0438960282779306	0.0151159405955263	0.0533946772221732	0.053363856038376	0.063987207093619	0	0.063987207093619	0.0267652031370307	0.0585448111195015	0.0533638560383761	0.0533638560383761	0.053363856038376	0.0533638560383761	0.0721349935258843	0.0680185965501189	0.053363856038376	0.0211464818919502	0.0322173741464259	0.0363337711221915	0	0.0211464818919502	0.0373983292275513	0.0211464818919502	0.0211464818919502	0.031769832947193	0.0322173741464259	0.0322173741464259	0.0322173741464258	0.0317698329471931	0.0322173741464259	0.0444232408472167	0.0211464818919502	0.0211464818919502	0.0211464818919502	0.0373983292275514	0.0211464818919502	0.0373983292275514	0.0373983292275514	0.0211464818919502	0.035801222403693	0.0211464818919502	0.0211464818919502	0.0322173741464258	0.0552078876368858	0.0211464818919502	0.0211464818919502	0.0322173741464259	0.0322173741464259	0.0211464818919502	0.0322173741464259	0.0373983292275514	0.0322173741464259	0.0624771817832613	0.0322173741464259	0.0211464818919502	0.0211464818919502	0.0322173741464259	0.0322173741464259	0.0211464818919502
"Arjona_patagonica"	1.10967468760062	0.339220050534164	0.132393194037513	0.0799597372151565	0.0673444690551619	0.0727030240533289	0.058682941900758	0.0582339883930714	0.0247933532309245	0.0448704796600871	0.0337777600327886	0.0446086718950512	2.06557576159748	1.06557576159748	0.00981903470442763	0.0202833839667649	0.00448357749060622	0.0176033776556017	0.00448357749060622	0	0	0	0.00907106262524885	0.120686134602251	0.0839276757580703	0.019927011069361	0.0680595374470009	0.0616723433183045	0.0548783477290491	0.0511094137761681	0.0533085595402967	0.049914395088323	0.0586779255186722	0.053588513720371	1.43839192716834	0.0424602860602038	0.0265637912864672	0.0118565715862698	0.0201579169449974	0.040277243354917	0.0413677023128781	0	0.0413677023128781	1.40901818543773	0.0217356720455635	0.040277243354917	0.040277243354917	0.040277243354917	0.040277243354917	0.0236494738717356	0.0424602860602038	0.040277243354917	0.0109035016243124	0.0293737417306046	0.0105629295421365	0	0.0109035016243124	0.0108321704212511	0.0109035016243124	0.0109035016243124	0.0119939605822735	0.0293737417306046	0.0293737417306046	0.0293737417306046	0.0119939605822735	0.0293737417306046	0.0101333280098366	0.0109035016243124	0.0109035016243124	0.0109035016243124	0.0108321704212511	0.0109035016243124	0.0108321704212511	0.0108321704212511	0.0109035016243124	0.0130865443295992	0.0109035016243124	0.0109035016243124	0.0293737417306046	0.00912752278504422	0.0109035016243124	0.0109035016243124	0.0293737417306046	0.0293737417306046	0.0109035016243124	0.0293737417306046	0.0108321704212511	0.0293737417306046	0.0121220044299291	0.0293737417306046	0.0109035016243124	0.0109035016243124	0.0293737417306046	0.0293737417306046	0.0109035016243124
"Junellia_tonini"	1.10967468760062	0.339220050534164	0.132393194037513	0.0799597372151565	0.0673444690551619	0.0727030240533289	0.058682941900758	0.0582339883930714	0.0247933532309245	0.0448704796600871	0.0337777600327886	0.0446086718950512	1.06557576159748	2.06557576159748	0.00981903470442763	0.0202833839667649	0.00448357749060622	0.0176033776556017	0.00448357749060622	0	0	0	0.00907106262524885	0.120686134602251	0.0839276757580703	0.019927011069361	0.0680595374470009	0.0616723433183045	0.0548783477290491	0.0511094137761681	0.0533085595402967	0.049914395088323	0.0586779255186722	0.053588513720371	1.43839192716834	0.0424602860602038	0.0265637912864672	0.0118565715862698	0.0201579169449974	0.040277243354917	0.0413677023128781	0	0.0413677023128781	1.40901818543773	0.0217356720455635	0.040277243354917	0.040277243354917	0.040277243354917	0.040277243354917	0.0236494738717356	0.0424602860602038	0.040277243354917	0.0109035016243124	0.0293737417306046	0.0105629295421365	0	0.0109035016243124	0.0108321704212511	0.0109035016243124	0.0109035016243124	0.0119939605822735	0.0293737417306046	0.0293737417306046	0.0293737417306046	0.0119939605822735	0.0293737417306046	0.0101333280098366	0.0109035016243124	0.0109035016243124	0.0109035016243124	0.0108321704212511	0.0109035016243124	0.0108321704212511	0.0108321704212511	0.0109035016243124	0.0130865443295992	0.0109035016243124	0.0109035016243124	0.0293737417306046	0.00912752278504422	0.0109035016243124	0.0109035016243124	0.0293737417306046	0.0293737417306046	0.0109035016243124	0.0293737417306046	0.0108321704212511	0.0293737417306046	0.0121220044299291	0.0293737417306046	0.0109035016243124	0.0109035016243124	0.0293737417306046	0.0293737417306046	0.0109035016243124
"Oxalis_sp1_M_PL_023"	0.401853086977501	0.132422371521174	0.0728363102450175	0.0302655910537771	0.0412285472007018	0.0278194781273718	0.0244204226031604	0.182021413779488	1.18593684320545	0.0535130174909563	0.0144546816336123	0.0187774278868376	0.00981903470442764	0.00981903470442764	2.0637248956079	0.0084050023833837	0.485719130414568	0.0109689833604453	0.485719130414568	0	0	0	0.00343349142206716	0.0500097641811331	0.0370062744961579	2.15875169073142	0.0750671494402614	0.0252487315099479	0.0236916544586409	0.0208530554413791	0.0575514401714404	0.407373158658484	0.0365632778681509	0.0222298504371069	0.0194744188304481	0.0156447936593902	0.0570087233476717	1.28445725598519	0.00762998093792701	0.0148937209667867	0.0151771262545298	0	0.0151771262545299	0.00883713123398486	0.0102157678449158	0.0148937209667867	0.0148937209667867	0.0148937209667867	0.0148937209667867	0.00940318213149579	0.0156447936593902	0.0148937209667867	0.00425643337032345	0.0106372875964633	0.00439567606856887	0	0.00425643337032345	0.00595933447459235	0.00425643337032345	0.00425643337032345	0.00453983865806657	0.0106372875964633	0.0106372875964633	0.0106372875964633	0.00453983865806658	0.0106372875964633	0.0043364044900837	0.00425643337032345	0.00425643337032345	0.00425643337032345	0.00595933447459234	0.00425643337032345	0.00595933447459235	0.00595933447459235	0.00425643337032345	0.00500750606292693	0.00425643337032345	0.00425643337032345	0.0106372875964633	0.00378225107252267	0.00425643337032345	0.00425643337032345	0.0106372875964633	0.0106372875964633	0.00425643337032345	0.0106372875964633	0.00595933447459235	0.0106372875964633	0.0074211384961263	0.0106372875964633	0.00425643337032345	0.00425643337032345	0.0106372875964633	0.0106372875964633	0.00425643337032345
"Senecio_filaginoides"	0.830116269750936	0.63989236369102	0.215300402822468	0.288061182270793	0.249848507059452	0.268540674924721	0.260055652870328	0.063936569168928	0.0212228797708626	0.0501378839600652	0.206907846705559	0.184026292122953	0.0202833839667649	0.0202833839667649	0.00840500238338371	1.88057293164725	0.00383790063168206	0.0152116566378144	0.00383790063168206	0	0	0	0.0326792097534093	1.18940894330117	0.214012225099605	0.0170573361408092	0.096373490485725	0.106967139817236	0.122154284871583	0.0601571223005774	0.0539748815306606	0.0427262579582629	0.0507055221260478	0.0947970411045376	0.0402287115340838	0.0703109874504452	0.0294270932510284	0.0101491150037814	0.0726204661186874	0.042541634796921	0.0651828433046144	0	0.0651828433046144	0.0182550455700884	0.0381834563365821	0.042541634796921	0.042541634796921	0.042541634796921	0.042541634796921	0.0951473390031088	0.0703109874504453	0.042541634796921	0.0205679688329256	0.0219736659639954	0.0468100175166591	0	0.0205679688329256	0.0176154875036564	0.0205679688329256	0.0205679688329256	0.043209177340619	0.0219736659639954	0.0219736659639954	0.0219736659639953	0.043209177340619	0.0219736659639954	0.0620723540116675	0.0205679688329256	0.0205679688329256	0.0205679688329256	0.0176154875036564	0.0205679688329256	0.0176154875036565	0.0176154875036565	0.0205679688329256	0.0483373214864499	0.0205679688329256	0.0205679688329256	0.0219736659639953	0.846257819241264	0.0205679688329256	0.0205679688329256	0.0219736659639954	0.0219736659639953	0.0205679688329256	0.0219736659639953	0.0176154875036564	0.0219736659639953	0.0449727312707013	0.0219736659639953	0.0205679688329256	0.0205679688329256	0.0219736659639953	0.0219736659639953	0.0205679688329256
"Adesmia_retrofracta"	0.366989120527398	0.120933672622077	0.0665171783059521	0.0276398091815316	0.0376516412791797	0.0254059160980565	0.0223017558019729	0.166229601625103	1.08304734539311	0.0488703356081793	0.0132006224964496	0.0171483359697147	0.00896715498121245	0.00896715498121245	0.971438260829137	0.00767580126336411	1.62851062138317	0.0100173364022331	0.628510621383167	0	0	0	0.00313560860462754	0.0456710175170165	0.0337956844713771	2.79338053948075	0.0685544743746679	0.0230582022921899	0.0216362141174803	0.0190438862478348	0.0525583928506306	0.372030281879893	0.0333911213407771	0.0203012332758967	0.0177848573794047	0.0142874827939637	0.052062761048102	0.762061420991042	0.00696801912139453	0.013601571659166	0.0138603892735432	0	0.0138603892735433	0.0080704394830912	0.00932946835152128	0.013601571659166	0.013601571659166	0.013601571659166	0.013601571659166	0.00858738094200529	0.0142874827939637	0.013601571659166	0.00388715376285247	0.0097144178963135	0.00401431604435514	0	0.00388715376285247	0.00544231458866881	0.00388715376285247	0.00388715376285247	0.00414597137722975	0.00971441789631349	0.00971441789631349	0.00971441789631348	0.00414597137722975	0.00971441789631349	0.00396018674893488	0.00388715376285247	0.00388715376285247	0.00388715376285247	0.00544231458866881	0.00388715376285247	0.00544231458866881	0.00544231458866881	0.00388715376285247	0.00457306489765016	0.00388715376285247	0.00388715376285247	0.00971441789631348	0.00345411056851385	0.00388715376285247	0.00388715376285247	0.00971441789631349	0.00971441789631348	0.00388715376285247	0.00971441789631349	0.00544231458866881	0.00971441789631349	0.00677729543025233	0.00971441789631349	0.00388715376285247	0.00388715376285247	0.00971441789631349	0.00971441789631349	0.00388715376285247
"Lecanophora_heterophylla"	1.44086905995851	0.462573188139545	0.205557911302893	0.108873335336589	0.16184425778747	0.0997748300555156	0.085648963649499	0.252272469233128	0.0553940152420525	0.651111609293656	0.0514719793952007	0.0667943471221322	0.0352067553112033	0.0352067553112033	0.0219379667208905	0.0304233132756287	0.0100173364022331	1.46581128809941	0.0100173364022331	0	0	0	0.0123511766978484	0.181018713989991	0.129817823729983	0.0445214951210361	0.319367406354432	0.085244263509678	0.0873109221255214	0.0698274500527682	0.111720331725737	0.111520161737207	1.5527042936647	0.0749973302849224	0.0698267313672199	0.0561001209971298	0.25209478836555	0.0264902895970165	0.027447059328552	0.0530090754916223	0.0544716518876254	0	0.0544716518876254	0.031686079780083	0.0316867984656312	0.0530090754916224	0.0530090754916224	0.0530090754916223	0.0530090754916224	0.0333762828669026	0.0561001209971298	0.0530090754916223	0.0148684239044854	0.038140651587137	0.0154168134569099	0	0.0148684239044854	0.0168183745611458	0.0148684239044854	0.0148684239044854	0.0163310003004884	0.0381406515871369	0.0381406515871369	0.0381406515871369	0.0163310003004884	0.0381406515871369	0.0154415938185602	0.0148684239044854	0.0148684239044854	0.0148684239044854	0.0168183745611458	0.0148684239044854	0.0168183745611458	0.0168183745611458	0.0148684239044854	0.0179594694099928	0.0148684239044854	0.0148684239044854	0.0381406515871369	0.0136904909740329	0.0148684239044854	0.0148684239044854	0.0381406515871369	0.0381406515871369	0.0148684239044854	0.0381406515871369	0.0168183745611458	0.0381406515871369	0.0291319664017446	0.0381406515871369	0.0148684239044854	0.0148684239044854	0.0381406515871369	0.0381406515871369	0.0148684239044854
"Mimulus_sp1_M_PL_023"	0.366989120527398	0.120933672622077	0.0665171783059521	0.0276398091815316	0.0376516412791797	0.0254059160980565	0.0223017558019729	0.166229601625103	1.08304734539311	0.0488703356081793	0.0132006224964496	0.0171483359697147	0.00896715498121245	0.00896715498121245	0.971438260829137	0.00767580126336411	0.628510621383167	0.0100173364022331	1.62851062138317	0	0	0	0.00313560860462754	0.0456710175170165	0.0337956844713771	2.79338053948075	0.0685544743746679	0.0230582022921899	0.0216362141174803	0.0190438862478348	0.0525583928506306	0.372030281879893	0.0333911213407771	0.0203012332758967	0.0177848573794047	0.0142874827939637	0.052062761048102	0.762061420991042	0.00696801912139453	0.013601571659166	0.0138603892735432	0	0.0138603892735433	0.0080704394830912	0.00932946835152128	0.013601571659166	0.013601571659166	0.013601571659166	0.013601571659166	0.00858738094200529	0.0142874827939637	0.013601571659166	0.00388715376285247	0.0097144178963135	0.00401431604435514	0	0.00388715376285247	0.00544231458866881	0.00388715376285247	0.00388715376285247	0.00414597137722975	0.00971441789631349	0.00971441789631349	0.00971441789631348	0.00414597137722975	0.00971441789631349	0.00396018674893488	0.00388715376285247	0.00388715376285247	0.00388715376285247	0.00544231458866881	0.00388715376285247	0.00544231458866881	0.00544231458866881	0.00388715376285247	0.00457306489765016	0.00388715376285247	0.00388715376285247	0.00971441789631348	0.00345411056851385	0.00388715376285247	0.00388715376285247	0.00971441789631349	0.00971441789631348	0.00388715376285247	0.00971441789631349	0.00544231458866881	0.00971441789631349	0.00677729543025233	0.00971441789631349	0.00388715376285247	0.00388715376285247	0.00971441789631349	0.00971441789631349	0.00388715376285247
"Mutisia_decurrens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oenothera_mendocinensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phacelia_secunda"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Polygala_stenophylla"	0.742483274140739	0.335220986877377	0.121177066650039	1.53097710453484	0.100980008965836	0.108681843658835	0.09986253396561	0.0446758699615467	0.0173393349153302	0.034668536477973	0.0735219281072849	0.0720828142499339	0.0181421252504977	0.0181421252504977	0.00686698284413431	0.0653584195068186	0.00313560860462754	0.0123511766978484	0.00313560860462754	0	0	0	1.85435454547244	0.388882596065571	0.0985516527450722	0.0139360382427891	0.0582830023199629	0.0583186726990363	0.0594552149102032	0.0403434165852265	0.0396205270340873	0.0349078402373195	0.041170588992828	0.0511933005677195	0.0359818817468204	0.0392167008799628	0.0204526316847399	0.0082919427544595	1.89856565660543	0.0304289293138596	0.2493005347016	0	0.2493005347016	0.0163279127254479	0.020689447563854	0.0304289293138597	0.0304289293138597	0.0304289293138596	0.0304289293138597	0.0375379879724	0.0392167008799628	0.0304289293138596	0.0107749602924871	0.0196539690213725	0.0179752561138098	0	0.0107749602924871	0.00991448727136682	0.0107749602924871	0.0107749602924871	0.229646565680226	0.0196539690213725	0.0196539690213725	0.0196539690213725	0.229646565680227	0.0196539690213725	0.0220565784321854	0.0107749602924871	0.0107749602924871	0.0107749602924871	0.00991448727136682	0.0107749602924871	0.00991448727136683	0.00991448727136683	0.0107749602924871	0.0195627318585903	0.0107749602924871	0.0107749602924871	0.0196539690213725	0.0294112887780684	0.0107749602924871	0.0107749602924871	0.0196539690213725	0.0196539690213725	0.0107749602924871	0.0196539690213725	0.00991448727136682	0.0196539690213725	0.0181764016138505	0.0196539690213725	0.0107749602924871	0.0107749602924871	0.0196539690213725	0.0196539690213725	0.0107749602924871
"Copestylum_aricia"	1.0975981788929	0.846079903102572	0.284674977065263	0.380880896558049	0.330355248223053	0.355070447956021	0.343851363239656	0.0845383525678048	0.028061363252585	0.0662934243471974	0.273578152866238	0.243323652918127	0.0268191410227225	0.0268191410227225	0.0111132809291407	0.264313098511371	0.00507455750189072	0.0201131904433323	0.00507455750189072	0	0	0	0.043209177340619	1.57266293614266	0.282971719853922	0.0225535888972921	0.127427170753348	0.141434329313902	0.16151510999687	0.0795410839307635	0.0713667878016512	0.0564936077448143	0.067043968144441	0.125342754349333	0.053191296361733	0.0929667500733665	0.0389091566319153	0.0134193853938888	0.0960203940902644	0.0562494948981511	0.0861862039249901	0	0.0861862039249902	0.0241372269204503	0.0504870144894808	0.0562494948981511	0.0562494948981511	0.0562494948981511	0.0562494948981511	0.125805926015222	0.0929667500733665	0.0562494948981511	0.0271954254568684	0.0290540694412828	0.0618932453831382	0	0.0271954254568683	0.0232915890326124	0.0271954254568684	0.0271954254568684	0.0571321344837073	0.0290540694412828	0.0290540694412828	0.0290540694412827	0.0571321344837073	0.0290540694412828	0.0820734458598714	0.0271954254568683	0.0271954254568683	0.0271954254568684	0.0232915890326124	0.0271954254568684	0.0232915890326124	0.0232915890326124	0.0271954254568684	0.0639126806320837	0.0271954254568683	0.0271954254568684	0.0290540694412827	0.118940894330117	0.0271954254568684	0.0271954254568683	0.0290540694412828	0.0290540694412828	0.0271954254568683	0.0290540694412828	0.0232915890326124	0.0290540694412828	0.0594639446801495	0.0290540694412828	0.0271954254568683	0.0271954254568684	0.0290540694412828	0.0290540694412828	0.0271954254568683
"Scaeva_occidentalis"	1.1449392804033	1.0447348434633	0.603432375560192	0.144785761440291	0.379572328266409	0.171314209751815	0.397650644479858	0.102466146991531	0.0311473127777714	0.0744704112595219	0.336379176752932	0.116998189509298	0.0279758919193568	0.0279758919193568	0.0123354248320526	0.0713374083665351	0.00563261407856285	0.0216363039549971	0.00563261407856285	0	0	0	0.016425275457512	0.424457579780884	1.35407360701034	0.0250338403491682	0.144026241784874	0.184836834896511	0.133729692186713	0.113259718890137	0.102733839137625	0.0627062931523957	0.0721210131833238	0.11477841291732	0.0554855189733909	0.0611437740012965	0.0453960064509511	0.0148951350077551	0.0365006121278045	0.0638879790715759	0.0520250804620135	0	0.0520250804620135	0.0251783027274211	0.0829525026441672	0.0638879790715759	0.0638879790715759	0.0638879790715759	0.0638879790715759	0.102413673761701	0.0611437740012965	0.0638879790715758	0.033580762825606	0.0303072162459699	0.0715771160063745	0	0.033580762825606	0.0493717398185612	0.033580762825606	0.033580762825606	0.0217178642160437	0.0303072162459698	0.0303072162459698	0.0303072162459698	0.0217178642160437	0.0303072162459698	0.100913753025879	0.033580762825606	0.033580762825606	0.033580762825606	0.0493717398185611	0.033580762825606	0.0493717398185612	0.0493717398185612	0.033580762825606	0.0308365577553266	0.033580762825606	0.033580762825606	0.0303072162459698	0.0321018337649408	0.033580762825606	0.033580762825606	0.0303072162459698	0.0303072162459698	0.033580762825606	0.0303072162459698	0.0493717398185611	0.0303072162459698	0.0683230190879537	0.0303072162459698	0.033580762825606	0.033580762825606	0.0303072162459698	0.0303072162459698	0.033580762825606
"Megachile_sp2_M_PL_023"	0.407765689474887	0.134370747357863	0.0739079758955023	0.0307108990905907	0.0418351569768663	0.0282287956645072	0.0247797286688588	0.184699557361226	1.20338593932567	0.054300372897977	0.0146673583293885	0.0190537066330164	0.00996350553468051	0.00996350553468051	1.07937584536571	0.00852866807040457	0.698345134870186	0.011130373780259	0.698345134870186	0	0	0	0.00348400956069727	0.0507455750189072	0.0375507605237523	3.10375615497861	0.0761716381940755	0.0256202247690999	0.0240402379083114	0.0211598736087053	0.0583982142784784	0.413366979866548	0.0371012459341968	0.0225569258621075	0.019760952643783	0.0158749808821818	0.0578475122756689	0.846734912212269	0.00774224346821614	0.0151128573990733	0.0154004325261592	0	0.0154004325261592	0.00896715498121244	0.0103660759461348	0.0151128573990733	0.0151128573990733	0.0151128573990733	0.0151128573990733	0.00954153438000588	0.0158749808821818	0.0151128573990733	0.00431905973650274	0.0107937976625706	0.00446035116039459	0	0.00431905973650274	0.00604701620963201	0.00431905973650274	0.00431905973650274	0.00460663486358861	0.0107937976625705	0.0107937976625705	0.0107937976625705	0.00460663486358861	0.0107937976625705	0.00440020749881654	0.00431905973650274	0.00431905973650274	0.00431905973650274	0.00604701620963201	0.00431905973650274	0.00604701620963201	0.00604701620963201	0.00431905973650274	0.00508118321961129	0.00431905973650274	0.00431905973650274	0.0107937976625705	0.00383790063168206	0.00431905973650274	0.00431905973650274	0.0107937976625705	0.0107937976625705	0.00431905973650274	0.0107937976625705	0.00604701620963201	0.0107937976625705	0.00753032825583592	0.0107937976625705	0.00431905973650274	0.00431905973650274	0.0107937976625705	0.0107937976625705	0.00431905973650274
"Psaenythia_rufipes"	1.39269979405437	0.532093456692526	0.283418938562863	0.128438468075474	0.509001843038716	0.120710593035831	0.12311932014078	0.557785668430031	0.0947733870047203	0.524720853606069	0.0836671477001369	0.103942938155713	0.0340297687235005	0.0340297687235005	0.0375335747201306	0.0481867452428625	0.017138618593667	0.079841851588608	0.017138618593667	0	0	0	0.0145707505799907	0.286711134195032	0.216039362677312	0.0761716381940755	1.41140394600934	0.0993188866203018	0.159668795977475	0.0771574089949615	0.185556180426602	0.190799374281965	0.26613950529536	0.0912372864765586	0.0674923746349426	0.0585934895302417	0.282918031478578	0.0453221247254748	0.0323794457333127	0.0539685867489091	0.0561313529951132	0	0.0561313529951133	0.0306267918511504	0.0402918262111694	0.0539685867489091	0.0539685867489091	0.0539685867489091	0.0539685867489091	0.0438893843717898	0.0585934895302417	0.053968586748909	0.0171030039651169	0.0368655827837922	0.0221614776253404	0	0.0171030039651169	0.0231888222460525	0.0171030039651169	0.0171030039651169	0.019265770211321	0.0368655827837922	0.0368655827837922	0.0368655827837922	0.0192657702113211	0.0368655827837922	0.0251001443100411	0.0171030039651169	0.0171030039651169	0.0171030039651169	0.0231888222460525	0.0171030039651169	0.0231888222460525	0.0231888222460525	0.0171030039651169	0.0217279067464495	0.0171030039651169	0.0171030039651169	0.0368655827837922	0.0216840353592881	0.0171030039651169	0.0171030039651169	0.0368655827837922	0.0368655827837922	0.0171030039651169	0.0368655827837922	0.0231888222460525	0.0368655827837922	0.0916203317469688	0.0368655827837922	0.0171030039651169	0.0171030039651169	0.0368655827837922	0.0368655827837922	0.0171030039651169
