"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Nephrosperma_vanhoutteanum"	2.2359755481801	0.680134207225656	0.526502144426907	0.75524025200526	0.43286818036175	0.275021330012005	0.235632978370277	0.121783254154884	0.688070816513525	0.758760710024607	0.541258907355038	0.223597554818011	0.0765150983128863	0.165460279507926	0.300112653130897	0.320992895399404	0.431653978615643	0.336883592618799	0.336883592618799	0.0765150983128863	0.0825063990036016	0.0973953405813938	0.0765150983128863	0.0765150983128863	0.0765150983128863	0.0706898935110831
"Premna_serratifolia"	0.765150983128863	2.78247665026829	0.382516806380767	0.452679808658473	0.334628316912221	0.271990645766212	0.213544437451434	0.060170246170588	0.683187282950491	0.747250614185921	0.267423316313725	0.0765150983128863	0.313028623155182	0.132916356383968	0.389543721468069	0.151806469618136	0.213270094760195	0.144417069611657	0.144417069611657	0.313028623155182	0.0815971937298637	0.0752913713052497	0.313028623155182	0.313028623155182	0.313028623155182	0.0640633312354303
"Psidium_cattleianum"	0.947703859968433	0.612026890209228	1.72319000934461	0.706694241606571	0.38952160247607	0.313092797295047	0.426773681445704	0.144154812391183	0.761371948814027	0.889404053247738	0.640688055071923	0.0947703859968433	0.0688530251485382	0.438206306115741	0.163623411145381	0.182412746553959	0.510948723919858	0.200774522237829	0.200774522237829	0.0688530251485382	0.0939278391885142	0.0876423605571159	0.0688530251485382	0.0688530251485382	0.0688530251485382	0.128032104433711
"Deckenia_nobilis"	1.13286037800789	0.603573078211298	0.588911868005475	1.85949532495945	0.384141214050099	0.296547401742501	0.25706655279865	0.140562076961481	0.741512437768486	0.818632403608081	0.624720342051025	0.113286037800789	0.067901971298771	0.183124102080581	0.18118800909956	0.199717810962061	0.498214472785692	0.392210336544706	0.392210336544706	0.067901971298771	0.0889642205227505	0.0864317731612722	0.067901971298771	0.067901971298771	0.067901971298771	0.077119965839595
"Erythroxylum_sechellarum"	0.973953405813938	0.669256633824442	0.486902003095088	0.576211821075148	1.86221090967821	0.346214304934012	0.271818682501018	0.0765901338149855	0.869622591762833	0.951168196513138	0.340400594733269	0.0973953405813938	0.0752913713052497	0.169187965307421	0.172686711886644	0.516392795258992	0.271469474299782	0.183827113742666	0.183827113742666	0.0752913713052497	0.103864291480203	0.418997454677598	0.0752913713052497	0.0752913713052497	0.0752913713052497	0.0815456047503054
"Memecylon_eleagni"	0.825063990036016	0.725308388709899	0.521821328825079	0.593094803485003	0.461619073245349	1.75928000026774	0.30209300206638	0.0748773081013729	0.978643944005257	1.06927184462517	0.332788036006102	0.0825063990036016	0.0815971937298637	0.184555739808428	0.164103592733465	0.186370690483805	0.265398458714866	0.171470619526352	0.171470619526352	0.0815971937298637	0.527784000080323	0.103864291480203	0.0815971937298637	0.0815971937298637	0.0815971937298637	0.090627900619914
"Ochna_kirkii"	0.706898935110831	0.569451833203825	0.711289469076173	0.5141331055973	0.362424910001357	0.30209300206638	2.01904288814306	0.0778237515379155	0.512078800390039	1.11779166683296	0.345883340168513	0.0706898935110831	0.0640633312354303	0.73374497087663	0.134753224746513	0.152235498261388	0.275841963784389	0.147809859350678	0.147809859350678	0.0640633312354303	0.0906279006199141	0.0815456047503053	0.0640633312354303	0.0640633312354303	0.0640633312354303	0.605712866442919
"Alstonia_macrophylla"	1.09604928739395	0.481361969364704	0.720774061955913	0.843372461768883	0.306360535259942	0.224631924304119	0.233471254613746	1.35713640007558	0.556324048435044	0.626365424819168	1.58727288922482	0.109604928739395	0.0541532215535292	0.199780707536188	0.163758150292924	0.178536049172882	0.365850129156792	0.236110798004728	0.236110798004728	0.0541532215535292	0.0673895772912357	0.0689311204334869	0.0541532215535293	0.0541532215535293	0.0541532215535293	0.0700413763841239
"Apis_mellifera"	1.03210622477029	0.910916377267321	0.634476624011689	0.741512437768486	0.579748394508555	0.489321972002628	0.256039400195019	0.092720674739174	1.70836135327219	0.785173173330698	0.412091887729662	0.103210622477029	0.102478092442574	0.19101761238061	0.205688714919602	0.233654011241454	0.328643280464405	0.214437488142301	0.214437488142301	0.102478092442574	0.146796591600789	0.130443388764425	0.102478092442574	0.102478092442574	0.102478092442574	0.0768118200585058
"Lasioglossum_mahense"	0.975549484317352	0.854000701926767	0.63528860946267	0.701684917378355	0.543524683721793	0.458259361982216	0.479053571499839	0.0894807749741668	0.673005577140599	1.81672164859055	0.397692333218519	0.0975549484317352	0.0960750789667613	0.258068021153232	0.193630027398497	0.219848002269139	0.317159635741769	0.202807686038488	0.202807686038488	0.0960750789667613	0.137477808594665	0.122293053837403	0.0960750789667614	0.0960750789667614	0.0960750789667614	0.143716071449952
