"Scardinius_erythrophthalmus"	"Rutilus_rutilus"	"Cyprinus_carpio"	"Esox_lucius"	"Abramis_brama"	"Alburnus_alburnus"	"Carassius_auratus_gibelio"	"Stizostedion_lucioperca"	"Gymnocephalus_cernuus"	"Tinca_tinca"	"Blicca_bjoerkna"	"Perca_fluviatilis"	"Diplostomum_spathaceum"	"Argulus_foliaceus"	"Tylodelphis_clavata"	"Myxobolus_pseudodispar"	"Paradiplozoon_homoion"	"Anodonta_sp."	"Hoferellus_carassii"	"Myxobolus_anurum"	"Myxobolus_bramae"	"Myxobolus_cyprini"	"Myxobolus_dispar"	"Henneguya_oviperda"	"Dactylogyrus_auriculatus"	"Dactylogyrus_crucifer"	"Dactylogyrus_vistulae"	"Dactylogyrus_extensus"	"Tetraonchus_monenteron"	"Diplozoon_paradoxum"	"Diplozoon_scardinii"	"Eudiplozoon_nipponicum"	"Khawia_sp."	"Proteocephalus_cernuae"	"Proteocephalus_percae"	"Proteocephalus_torulosus"	"Echinostomum_sp."	"Posthodiplostomum_cuticola"	"Skrjabillanus_scardinii"	"Skrjabillanus_tincae"	"Skrjabillanus_cyprini"	"Molnaria_intestinalis"	"Skrjabillanida_sp."	"Philometroides_sanguinea"	"Piscicola_geometra"	"Ergasilus_sieboldi"
"Blicca_bjoerkna"	0.619799001881199	1.05366452311243	0.461391245606894	0	0.378294656625997	0.266360895213373	0.311364249485171	0.111338910309964	0.318234811983706	0.0860771407438378	1.50995557818232	0.14667688159195	1.27313382011714	0.341439324950557	0.296946193283088	0.197451053159719	0.814951163153641	0.127984496904498	0.0934092748455514	0	0.0680930381926794	0.0593217315780292	0.0593217315780292	0	0.0680930381926794	0.135471152971599	0.135471152971599	0.0593217315780292	0	0.0680930381926794	0.0619799001881199	0.0593217315780292	0.135471152971599	0.0954704435951117	0.0334016730929892	0.0799082685640119	0.0619799001881199	0.0619799001881199	0.0619799001881199	0.038734713334727	0.0593217315780292	0.0619799001881199	0.0334016730929892	0.0934092748455514	0	0
"Perca_fluviatilis"	1.09877729087175	0.849362955960303	0.264097623683593	0	0.216533626977932	0.15246340310501	0.147463259106565	0.0944895327774719	0.516550956581125	0.0730507312229194	0.14667688159195	1.70369163285822	0.602960881680177	0.28976790051758	1.030830330384	0.219081537710643	0.175208405339845	0.876538963873375	0.0442389777319695	0	0.0389760528560278	0.0339554087593191	0.0339554087593191	0	0.0389760528560278	0.109203808623468	0.109203808623468	0.0339554087593191	0	0.0389760528560277	0.109877729087175	0.0339554087593191	0.109203808623468	0.154965286974337	0.0283468598332416	0.0457390209315029	0.109877729087175	0.109877729087175	0.109877729087175	0.0328728290503137	0.0339554087593191	0.109877729087175	0.0283468598332416	0.0442389777319695	0	0
"Diplostomum_spathaceum"	0.77514029140389	0.736972740864322	0.672475768076293	0	0.55136284486522	0.38821986611058	0.459112865730106	0.156975182662771	0.406199905352957	0.121358964747689	0.318283455029286	0.150740220420044	1.87726149542977	0.481390560165831	0.284446708906034	0.172267667251516	0.237981192874306	0.145347128329409	0.137733859719032	0	0.0992453120757397	0.0864611701812376	0.0864611701812376	0	0.0992453120757397	0.0947536381111271	0.0947536381111272	0.0864611701812376	0	0.0992453120757396	0.077514029140389	0.0864611701812376	0.0947536381111271	0.121859971605887	0.0470925547988313	0.116465959833174	0.077514029140389	0.077514029140389	0.077514029140389	0.0546115341364599	0.0864611701812376	0.077514029140389	0.0470925547988313	0.137733859719032	0	0
"Argulus_foliaceus"	0.842023520243513	0.320744664209147	0.82864366548639	0	0.679404895270942	0.478375501601732	0.156975182662771	0.602185939444325	0.1525308116459	0.465555516209058	0.113813108316852	0.0965893001725268	0.641854080221109	1.84670354762926	0.13046302825544	0.125440951708384	0.0924544984266166	0.127667537101988	0.0470925547988314	0	0.12229288114877	0.10653989984825	0.10653989984825	0	0.12229288114877	0.0412385996840332	0.0412385996840332	0.10653989984825	0	0.12229288114877	0.0842023520243513	0.10653989984825	0.0412385996840332	0.0457592434937699	0.180655781833298	0.14351265048052	0.0842023520243513	0.0842023520243513	0.0842023520243513	0.209499982294076	0.10653989984825	0.0842023520243513	0.180655781833298	0.0470925547988314	0	0
"Tylodelphis_clavata"	0.730820425740538	1.25381891514211	0.295359473911558	0	0.242165216242106	0.170510850888277	0.185508723199588	0.0850845836448523	0.822609889270751	0.0657796781119866	0.197964128855392	0.687220220256002	0.758524557082758	0.26092605651088	1.71723735498613	0.234287331663753	0.250289147074626	0.382331141689255	0.0556526169598763	0	0.043589738923579	0.0379747895029146	0.0379747895029146	0	0.043589738923579	0.1612052890897	0.1612052890897	0.0379747895029146	0	0.043589738923579	0.0730820425740538	0.0379747895029146	0.1612052890897	0.246782966781225	0.0255253750934557	0.0511532552664831	0.0730820425740538	0.0730820425740538	0.0730820425740538	0.029600855150394	0.0379747895029146	0.0730820425740538	0.0255253750934557	0.0556526169598763	0	0
"Myxobolus_pseudodispar"	1.53973837945664	1.38179593190581	0.317892254143623	0	0.260639841501858	0.18351901168761	0.16852271796344	0.122713974497333	0.250616095221741	0.0948713080147445	0.197451053159718	0.219081537710643	0.689070669006064	0.376322855125153	0.35143099749563	1.33163331490498	0.266512450881191	0.252560529915453	0.0505568153890319	0	0.0469151714703345	0.0408718612470372	0.0408718612470372	0	0.0469151714703345	0.177659476959318	0.177659476959318	0.0408718612470372	0	0.0469151714703345	0.153973837945664	0.0408718612470372	0.177659476959318	0.0751848285665224	0.0368141923491998	0.055055703506283	0.153973837945664	0.153973837945664	0.153973837945664	0.042692088606635	0.0408718612470372	0.153973837945664	0.0368141923491998	0.0505568153890319	0	0
"Paradiplozoon_homoion"	0.602190823887663	1.60450397716331	0.352838111050138	0	0.289291947636994	0.203693234363582	0.232807688681386	0.090444618026038	0.300988565721944	0.0699235702386177	0.814951163153641	0.175208405339845	0.951924771497223	0.27736349527985	0.375433720611939	0.266512450881192	1.57302139191156	0.139062864791697	0.0698423066044159	0	0.052072550574659	0.0453648999921606	0.0453648999921606	0	0.052072550574659	0.206293368492425	0.206293368492425	0.0453648999921606	0	0.052072550574659	0.0602190823887663	0.0453648999921606	0.206293368492425	0.0902965697165833	0.0271333854078114	0.0611079703090747	0.0602190823887663	0.0602190823887663	0.0602190823887663	0.0314656066073779	0.0453648999921606	0.0602190823887663	0.0271333854078114	0.0698423066044159	0	0
"Anodonta_sp."	1.7109068873078	0.633654320325233	0.291524134274204	0	0.239020621486632	0.1682967115673	0.142187408148335	0.124892155860641	0.325281125353971	0.0965552801611677	0.127984496904498	0.876538963873373	0.581388513317636	0.383002611305965	0.573496712533882	0.252560529915453	0.139062864791697	1.5655332224738	0.0426562224445005	0	0.0430237118675938	0.0374816744066834	0.0374816744066834	0	0.0430237118675938	0.0814698411846728	0.0814698411846728	0.0374816744066834	0	0.0430237118675937	0.17109068873078	0.0374816744066834	0.0814698411846728	0.0975843376061913	0.0374676467581922	0.0504890134701899	0.17109068873078	0.17109068873078	0.17109068873078	0.0434498760725254	0.0374816744066834	0.17109068873078	0.0374676467581922	0.0426562224445005	0	0
"Hoferellus_carassii"	0.454973649302284	0.432570956594276	0.394714037783911	0	0.323626017638282	0.227868182282297	2.22600102988506	0.0921376072151048	0.238421683576736	0.0712324358301651	0.186818549691103	0.0884779554639391	1.10187087775225	0.282555328792988	0.166957850879629	0.101113630778064	0.139684613208832	0.085312444889001	1.66780030896552	0	0.0582526831748907	0.0507489477150743	0.0507489477150743	0	0.0582526831748907	0.0556162658478355	0.0556162658478355	0.0507489477150743	0	0.0582526831748907	0.0454973649302284	0.0507489477150743	0.0556162658478355	0.0715265050730208	0.0276412821645314	0.0683604546846891	0.0454973649302283	0.0454973649302283	0.0454973649302283	0.0320545961235743	0.0507489477150743	0.0454973649302283	0.0276412821645314	0.667800308965519	0	0
"Myxobolus_anurum"	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85263157894737	0	0	0	0.852631578947369	0	0	0	0	0.852631578947369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852631578947369	0.852631578947369
"Myxobolus_bramae"	0.509689761647625	0.333366186034829	0.47311546349641	0	2.13888010486782	0.273129279317888	0.194175610582969	0.239268680508462	0.176098008081352	0.184980828628391	0.136186076385359	0.0779521057120555	0.793962496605918	0.733757286892618	0.130769216770737	0.0938303429406691	0.104145101149318	0.0860474237351875	0.0582526831748907	0	1.38499841887621	0.060829131020967	0.060829131020967	0	0.384998418876208	0.0428613667759066	0.0428613667759066	0.060829131020967	0	0.384998418876207	0.0509689761647625	0.060829131020967	0.0428613667759066	0.0528294024244055	0.0717806041525387	0.0819387837953665	0.0509689761647625	0.0509689761647625	0.0509689761647625	0.083241372882776	0.060829131020967	0.0509689761647625	0.0717806041525387	0.0582526831748907	0	0
"Myxobolus_cyprini"	0.444034809299796	0.290424101054071	2.54776499701213	0	0.33793961678315	0.237946524693889	0.169163159050248	0.208447630137881	0.153414196870873	0.161152789686429	0.118643463156058	0.0679108175186382	0.691689361449901	0.639239399089501	0.113924368508744	0.0817437224940744	0.0907297999843211	0.0749633488133667	0.0507489477150743	0	0.060829131020967	1.32756978533013	0.32756978533013	0	0.060829131020967	0.0373402415640949	0.0373402415640949	0.327569785330131	0	0.060829131020967	0.0444034809299795	0.327569785330131	0.0373402415640949	0.0460242590612618	0.0625342890413642	0.0713839574081667	0.0444034809299795	0.0444034809299795	0.0444034809299795	0.072518755358893	0.32756978533013	0.0444034809299796	0.0625342890413642	0.0507489477150743	0	0
"Myxobolus_dispar"	0.444034809299795	0.290424101054071	2.54776499701213	0	0.33793961678315	0.237946524693889	0.169163159050248	0.208447630137881	0.153414196870873	0.161152789686429	0.118643463156058	0.0679108175186382	0.691689361449901	0.639239399089501	0.113924368508744	0.0817437224940744	0.0907297999843211	0.0749633488133667	0.0507489477150743	0	0.060829131020967	0.327569785330131	1.32756978533013	0	0.060829131020967	0.0373402415640949	0.0373402415640949	0.327569785330131	0	0.060829131020967	0.0444034809299795	0.327569785330131	0.0373402415640949	0.0460242590612618	0.0625342890413642	0.0713839574081667	0.0444034809299795	0.0444034809299795	0.0444034809299795	0.072518755358893	0.327569785330131	0.0444034809299795	0.0625342890413642	0.0507489477150743	0	0
"Henneguya_oviperda"	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852631578947369	0	0	0	1.85263157894737	0	0	0	0	0.852631578947369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852631578947369	0.852631578947369
"Dactylogyrus_auriculatus"	0.509689761647625	0.333366186034829	0.47311546349641	0	2.13888010486782	0.273129279317888	0.194175610582969	0.239268680508462	0.176098008081352	0.184980828628391	0.136186076385359	0.0779521057120555	0.793962496605917	0.733757286892618	0.130769216770737	0.0938303429406691	0.104145101149318	0.0860474237351875	0.0582526831748907	0	0.384998418876207	0.060829131020967	0.060829131020967	0	1.38499841887621	0.0428613667759066	0.0428613667759066	0.060829131020967	0	0.384998418876207	0.0509689761647625	0.060829131020967	0.0428613667759065	0.0528294024244055	0.0717806041525387	0.0819387837953665	0.0509689761647625	0.0509689761647625	0.0509689761647625	0.083241372882776	0.060829131020967	0.0509689761647625	0.0717806041525387	0.0582526831748907	0	0
"Dactylogyrus_crucifer"	0.646562546082248	2.26070988352542	0.290424101054071	0	0.238118704310592	0.167661663035129	0.185387552826118	0.0806842167731083	0.315565800658553	0.0623777138077813	0.270942305943197	0.218407617246935	0.758029104889017	0.247431598104199	0.483615867269099	0.355318953918637	0.41258673698485	0.162939682369346	0.0556162658478355	0	0.0428613667759065	0.0373402415640949	0.0373402415640949	0	0.0428613667759065	1.29066269931041	0.290662699310412	0.0373402415640949	0	0.0428613667759065	0.0646562546082248	0.0373402415640949	0.290662699310412	0.094669740197566	0.0242052650319325	0.0502984989105387	0.0646562546082248	0.0646562546082248	0.0646562546082248	0.0280699712135016	0.0373402415640949	0.0646562546082248	0.0242052650319325	0.0556162658478355	0	0
"Dactylogyrus_vistulae"	0.646562546082248	2.26070988352543	0.290424101054071	0	0.238118704310592	0.167661663035129	0.185387552826118	0.0806842167731083	0.315565800658553	0.0623777138077812	0.270942305943197	0.218407617246935	0.758029104889017	0.247431598104199	0.483615867269099	0.355318953918637	0.41258673698485	0.162939682369346	0.0556162658478355	0	0.0428613667759066	0.0373402415640949	0.0373402415640949	0	0.0428613667759066	0.290662699310412	1.29066269931041	0.0373402415640949	0	0.0428613667759065	0.0646562546082248	0.0373402415640949	0.290662699310412	0.094669740197566	0.0242052650319325	0.0502984989105387	0.0646562546082248	0.0646562546082248	0.0646562546082248	0.0280699712135016	0.0373402415640949	0.0646562546082248	0.0242052650319325	0.0556162658478355	0	0
"Dactylogyrus_extensus"	0.444034809299795	0.290424101054071	2.54776499701213	0	0.33793961678315	0.237946524693889	0.169163159050248	0.208447630137881	0.153414196870873	0.161152789686429	0.118643463156058	0.0679108175186382	0.691689361449901	0.639239399089501	0.113924368508744	0.0817437224940744	0.0907297999843211	0.0749633488133667	0.0507489477150743	0	0.060829131020967	0.327569785330131	0.327569785330131	0	0.060829131020967	0.0373402415640949	0.0373402415640949	1.32756978533013	0	0.060829131020967	0.0444034809299796	0.327569785330131	0.0373402415640949	0.0460242590612618	0.0625342890413642	0.0713839574081667	0.0444034809299796	0.0444034809299796	0.0444034809299796	0.072518755358893	0.327569785330131	0.0444034809299796	0.0625342890413642	0.0507489477150743	0	0
"Tetraonchus_monenteron"	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852631578947369	0	0	0	0.852631578947369	0	0	0	0	1.85263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852631578947369	0.852631578947369
"Diplozoon_paradoxum"	0.509689761647625	0.333366186034829	0.47311546349641	0	2.13888010486782	0.273129279317888	0.194175610582969	0.239268680508462	0.176098008081352	0.184980828628391	0.136186076385359	0.0779521057120555	0.793962496605917	0.733757286892618	0.130769216770737	0.0938303429406691	0.104145101149318	0.0860474237351875	0.0582526831748907	0	0.384998418876207	0.060829131020967	0.060829131020967	0	0.384998418876207	0.0428613667759065	0.0428613667759065	0.060829131020967	0	1.38499841887621	0.0509689761647625	0.060829131020967	0.0428613667759066	0.0528294024244055	0.0717806041525387	0.0819387837953665	0.0509689761647625	0.0509689761647625	0.0509689761647625	0.083241372882776	0.060829131020967	0.0509689761647625	0.0717806041525387	0.0582526831748907	0	0
"Diplozoon_scardinii"	2.43291421283103	0.502881980286192	0.345360407233174	0	0.283160978693125	0.199376360340091	0.151657883100761	0.164743732221557	0.18566638978493	0.127364902221708	0.12395980037624	0.219755458174351	0.620112233123112	0.505214112146108	0.219246127722162	0.307947675891328	0.120438164777533	0.342181377461561	0.0454973649302284	0	0.0509689761647625	0.0444034809299795	0.0444034809299795	0	0.0509689761647625	0.0646562546082248	0.0646562546082248	0.0444034809299795	0	0.0509689761647625	1.2432914212831	0.0444034809299796	0.0646562546082248	0.0556999169354789	0.0494231196664671	0.0598129081020273	0.243291421283103	0.243291421283103	0.243291421283103	0.0573142059997685	0.0444034809299795	0.243291421283103	0.0494231196664671	0.0454973649302284	0	0
"Eudiplozoon_nipponicum"	0.444034809299796	0.290424101054071	2.54776499701213	0	0.33793961678315	0.237946524693889	0.169163159050248	0.208447630137881	0.153414196870873	0.161152789686429	0.118643463156058	0.0679108175186382	0.691689361449901	0.639239399089501	0.113924368508744	0.0817437224940744	0.0907297999843211	0.0749633488133667	0.0507489477150743	0	0.060829131020967	0.327569785330131	0.327569785330131	0	0.060829131020967	0.0373402415640949	0.0373402415640949	0.327569785330131	0	0.060829131020967	0.0444034809299796	1.32756978533013	0.0373402415640949	0.0460242590612618	0.0625342890413642	0.0713839574081667	0.0444034809299796	0.0444034809299796	0.0444034809299796	0.072518755358893	0.327569785330131	0.0444034809299796	0.0625342890413642	0.0507489477150743	0	0
"Khawia_sp."	0.646562546082248	2.26070988352542	0.290424101054071	0	0.238118704310592	0.167661663035129	0.185387552826118	0.0806842167731084	0.315565800658553	0.0623777138077813	0.270942305943197	0.218407617246935	0.758029104889017	0.247431598104199	0.483615867269099	0.355318953918637	0.41258673698485	0.162939682369346	0.0556162658478355	0	0.0428613667759066	0.0373402415640949	0.0373402415640949	0	0.0428613667759066	0.290662699310412	0.290662699310412	0.0373402415640949	0	0.0428613667759065	0.0646562546082248	0.0373402415640949	1.29066269931041	0.094669740197566	0.0242052650319325	0.0502984989105387	0.0646562546082248	0.0646562546082248	0.0646562546082248	0.0280699712135016	0.0373402415640949	0.0646562546082248	0.0242052650319325	0.0556162658478355	0	0
"Proteocephalus_cernuae"	0.556999169354789	0.736320201536624	0.357966459365369	0	0.293496680135586	0.206653826835194	0.238421683576736	0.0895289546617237	1.68736800623069	0.0692156624275511	0.190940887190223	0.309930573948675	0.974879772847097	0.274555460962619	0.740348900343676	0.150369657133045	0.180593139433166	0.195168675212383	0.0715265050730208	0	0.0528294024244055	0.0460242590612618	0.0460242590612618	0	0.0528294024244055	0.094669740197566	0.094669740197566	0.0460242590612618	0	0.0528294024244055	0.0556999169354789	0.0460242590612618	0.094669740197566	1.50621040186921	0.0268586863985171	0.0619961480505581	0.0556999169354789	0.0556999169354789	0.0556999169354789	0.031147048092398	0.0460242590612618	0.0556999169354789	0.0268586863985171	0.0715265050730208	0	0
"Proteocephalus_percae"	0.49423119666467	0.188263172470586	0.486377803655055	0	0.398781134180771	0.280785620505364	0.0921376072151048	2.30997870358689	0.0895289546617237	0.273260846470534	0.0668033461859785	0.0566937196664831	0.376740438390651	1.08393469099979	0.076576125280367	0.0736283846983996	0.0542667708156228	0.0749352935163845	0.0276412821645315	0	0.0717806041525387	0.0625342890413642	0.0625342890413642	0	0.0717806041525387	0.0242052650319325	0.0242052650319325	0.0625342890413642	0	0.0717806041525387	0.0494231196664671	0.0625342890413642	0.0242052650319325	0.0268586863985171	1.69299361107607	0.0842356861516093	0.049423119666467	0.0494231196664671	0.049423119666467	0.12296738091174	0.0625342890413642	0.0494231196664671	0.692993611076066	0.0276412821645315	0	0
"Proteocephalus_torulosus"	0.598129081020273	0.391210547081968	0.555208557619074	0	0.455215465529813	1.55339828668812	0.227868182282297	0.280785620505364	0.206653826835194	0.21707795871003	0.159816537128024	0.0914780418630057	0.931727678665392	0.861075902883118	0.153459765799449	0.110111407012566	0.122215940618149	0.10097802694038	0.0683604546846891	0	0.0819387837953665	0.0713839574081667	0.0713839574081667	0	0.0819387837953665	0.0502984989105388	0.0502984989105388	0.0713839574081667	0	0.0819387837953665	0.0598129081020272	0.0713839574081667	0.0502984989105388	0.0619961480505581	0.0842356861516093	1.46601948600643	0.0598129081020272	0.0598129081020273	0.0598129081020272	0.0976850814195134	0.0713839574081667	0.0598129081020273	0.0842356861516093	0.0683604546846891	0	0
"Echinostomum_sp."	2.43291421283103	0.502881980286193	0.345360407233174	0	0.283160978693125	0.199376360340091	0.151657883100761	0.164743732221557	0.18566638978493	0.127364902221708	0.12395980037624	0.219755458174351	0.620112233123112	0.505214112146108	0.219246127722162	0.307947675891328	0.120438164777533	0.342181377461561	0.0454973649302284	0	0.0509689761647625	0.0444034809299795	0.0444034809299796	0	0.0509689761647625	0.0646562546082248	0.0646562546082248	0.0444034809299795	0	0.0509689761647625	0.243291421283103	0.0444034809299796	0.0646562546082248	0.0556999169354789	0.0494231196664671	0.0598129081020273	1.2432914212831	0.243291421283103	0.243291421283103	0.0573142059997685	0.0444034809299796	0.243291421283103	0.0494231196664671	0.0454973649302284	0	0
