"Ficus_gul"	"Homalanthus_sp1_M_SD_002"	"Gastonia_sp1_M_SD_002"	"Ficus_odoardi"	"Chisocheton_sp1_M_SD_002"	"Ficus_275"	"Schefflera_sp1_M_SD_002"	"Dysoxylum_sp1_M_SD_002"	"Cissus_hypoglauca"	"Endospermum_sp1_M_SD_002"	"Elmerrillia_sp1_M_SD_002"	"Ficus_371"	"Sloanea_sogerensis"	"Ficus_181"	"Pandanus_sp1_M_SD_002"	"Syzygium_sp1_M_SD_002"	"Ficus_217"	"Myristica_sp1_M_SD_002"	"Ficus_246"	"Aglaia_sp1_M_SD_002"	"Ficus_202"	"Zingiberaceae_sp1_M_SD_002"	"Cissus_aristata"	"Ficus_drupacea"	"Sloanea_aberrans"	"Uvaria_sp1_M_SD_002"	"Aporusa_sp1_M_SD_002"	"Canthium_sp1_M_SD_002"	"Glochidion_sp1_M_SD_002"	"Piper_sp1_M_SD_002"	"Sterculia_sp1_M_SD_002"	"Manucodia_keraudrenii"	"Diphyllodes_magnificus"	"Paradisaea_raggiana"	"Parotia_lawesii"	"Lophorina_superba"	"Manucodia_chalybatus"	"Paradisaea_rudolphi"	"Ptiloris_magnificus"	"Epimachus_albertisii"
"Elmerrillia_sp1_M_SD_002"	0.249324982468209	0.235882389267111	0.196526825531543	0.249064989806465	0.337512084616004	0.249324982468209	0.125845451028652	0.140108410094212	0.295990280027113	0.179463973829781	1.28109366917867	0.275209067861749	0.179463973829781	0.0978974261383985	0.138244955790457	0.105884604727751	0.0343549918640015	0.140108410094212	0.110100601819355	0.0715296128637491	0.110100601819355	0.104084814004891	0.0757456099553532	0.0343549918640015	0.0342238053664619	0.0343549918640015	0.0393555637355681	0.0342238053664619	0.0342238053664619	0.0343549918640015	0.0352032302248595	0.801616476826701	0.798555458550777	0.645802358024704	0.70406460449719	0.524740849807575	0.461353384321014	0.346368049494347	0.187194742585289	0.267146181155562
"Ficus_371"	0.254571821955697	0.242007669926691	0.202441886577771	0.243232384997239	0.343795699559128	0.254571821955697	0.13176323584787	0.133855254880392	0.302607950160661	0.173421038229312	0.275209067861749	1.28743682245004	0.173421038229312	0.109706717178628	0.14364038970652	0.106119975140762	0.0343023584398492	0.133855254880392	0.103225387577946	0.0718176167009131	0.103225387577946	0.108886063466015	0.0689230291380971	0.0343023584398492	0.0277352797396299	0.0343023584398492	0.0395657833489193	0.0277352797396299	0.0277352797396299	0.0343023584398492	0.0354413244108606	0.800388363596481	0.647156527258031	0.646689640712046	0.708826488217212	0.527543777985591	0.457641659982969	0.488437086230114	0.190823982463072	0.269334578817645
"Sloanea_sogerensis"	0.251029706109443	0.251392628507632	0.20809058514203	0.251093602134953	0.307451634027934	0.251029706109443	0.131221873995642	0.151888514475789	0.279681573080248	0.195190557841391	0.251249563361693	0.242789453521036	1.19519055784139	0.10361483273445	0.147713899747673	0.115359317314766	0.0370551392457053	0.151888514475789	0.101354397354414	0.0783041780690609	0.101354397354414	0.0923683454290748	0.0642992581087089	0.0370551392457053	0.0365291971610225	0.0370551392457053	0.0433020433656023	0.0365291971610225	0.0365291971610225	0.0370551392457053	0.0384906061683787	0.864619915733124	0.852347933757192	0.707796833789905	0.769812123367574	0.577360578208031	0.308556232752071	0.343066622804472	0.187553222305835	0.125728642544958
"Ficus_181"	0.255128626576063	0.25699910041059	0.229064885504599	0.229492320940551	0.312735040176103	0.255128626576063	0.156872749857693	0.144757172984759	0.285269810568465	0.17269138789075	0.228427327656263	0.255982340083466	0.17269138789075	1.14332205501833	0.139313351027767	0.117340176334286	0.0432020052532781	0.144757172984759	0.0980842315113886	0.074138171081008	0.0980842315113886	0.109854235335786	0.0548822262581105	0.0432020052532781	0.027416996650473	0.0432020052532781	0.0279342149059907	0.027416996650473	0.027416996650473	0.0432020052532781	0.0451480406873798	1.00804678924316	0.639729921844371	0.515380095886722	0.902960813747597	0.372456198746543	0.305169217862638	0.671880110949369	0.195571356281094	0.125647600701671
"Pandanus_sp1_M_SD_002"	0.2617085990215	0.262453438217014	0.214860051047482	0.242284006334098	0.319739736165722	0.2617085990215	0.145571102965215	0.137048987515059	0.291291339938726	0.184642374684591	0.2419286726333	0.25137068198641	0.184642374684591	0.104485013270826	1.17739301763359	0.0978731687582574	0.027282964484923	0.137048987515059	0.0949071794687213	0.0705902042733345	0.0949071794687213	0.11624204309371	0.0676242149837983	0.027282964484923	0.0391758187568017	0.027282964484923	0.047593387169532	0.0391758187568017	0.0391758187568017	0.027282964484923	0.0285842206759906	0.636602504648202	0.914102437658705	0.746773041730558	0.571684413519812	0.63457849559376	0.316093291411074	0.594217899121147	0.194621569483403	0.128168452096499
"Syzygium_sp1_M_SD_002"	0.246732765510224	0.248102829563451	0.219900802624276	0.246997860395045	0.302901378403592	0.246732765510224	0.128898429102198	0.164063501918769	0.276220244661654	0.192265528857944	0.247064077698085	0.247613275328445	0.192265528857944	0.117340176334286	0.130497558344343	1.13682659663879	0.0437298503072347	0.164063501918769	0.0976478893291542	0.093096746331552	0.0976478893291542	0.0817041419322623	0.0539180390219195	0.0437298503072347	0.027236905279982	0.0437298503072347	0.0282020269391749	0.027236905279982	0.027236905279982	0.0437298503072347	0.0458242231167085	1.02036317383548	0.635527789866247	0.84040041270833	0.91648446233417	0.376027025855665	0.296457041577083	0.339607924459746	0.187007985301095	0.124966289325349
"Ficus_217"	0.239975271968842	0.238554909111455	0.211568286509199	0.239792307380771	0.293764155930939	0.239975271968842	0.108764613399812	0.15828907362627	0.265795668926123	0.185275696228527	0.24048494304801	0.240116509078944	0.185275696228527	0.129606015759834	0.109131857939692	0.131189550921704	1.07448904921202	0.15828907362627	0.129557058921398	0.0567005017096876	0.129557058921398	0.081799098444881	0.0550680097093812	0.0744890492120166	0.0270995227045658	0.0744890492120166	0.0269866226022565	0.0270995227045658	0.0270995227045658	0.0744890492120166	0.0283858778123179	1.73807781494705	0.63232219643987	0.503371091508795	0.567717556246358	0.359821634696753	0.310760966720171	0.326713306767219	0.176987494316192	0.121070043620748
"Myristica_sp1_M_SD_002"	0.245501573187936	0.245838869963532	0.217846987011504	0.245723575897839	0.301167944533668	0.245501573187936	0.135916859824983	0.161868760142708	0.273405126519914	0.189860643094736	0.245189717664872	0.234246696040686	0.189860643094736	0.108567879738569	0.137048987515059	0.123047626439077	0.0395722684065675	1.16186876014271	0.106156220123953	0.0834753580325091	0.106156220123953	0.0944620637968316	0.0665839517173853	0.0395722684065675	0.0388211337036316	0.0395722684065675	0.0279918829520277	0.0388211337036316	0.0388211337036316	0.0395722684065675	0.0411174992525555	0.923352929486575	0.905826453084738	0.753028600532507	0.822349985051111	0.373225106027036	0.308475755708375	0.34073248097101	0.187334098595666	0.122516695806143
"Ficus_246"	0.256980433221895	0.223593276136707	0.196210907377954	0.255946571888919	0.311570684791177	0.256980433221895	0.125609992313559	0.141541626831937	0.251365818099469	0.16892399559069	0.256901404245161	0.240859237681875	0.16892399559069	0.0980842315113885	0.126542905958295	0.0976478893291542	0.0431856863071326	0.141541626831937	1.14728429050162	0.0544622030220216	0.147284290501624	0.131950175133988	0.104098604194491	0.0431856863071326	0.0438937375027829	0.0431856863071326	0.0273823687587532	0.0438937375027829	0.0438937375027829	0.0431856863071326	0.0270469742647593	1.00766601383309	1.02418720839827	0.487381844573552	0.540939485295186	0.365098250116709	0.668942963241205	0.340408089260515	0.178784730710132	0.123433519834498
"Aglaia_sp1_M_SD_002"	0.250111512280915	0.252876789789448	0.224067060681814	0.250600636902183	0.307469989639918	0.250111512280915	0.13896533695339	0.166950716065018	0.28143253252942	0.195760445172652	0.250353645023122	0.251361658453196	0.195760445172652	0.111207256621512	0.141180408546669	0.139645119497328	0.0283502508548438	0.166950716065018	0.0816933045330324	1.11129486864248	0.0816933045330324	0.081656663675953	0.0533430536781886	0.0283502508548438	0.0273055965676901	0.0283502508548438	0.028809729107634	0.0273055965676901	0.0273055965676901	0.0283502508548438	0.0545433957689038	0.661505853279689	0.637130586579435	1.0089150733081	1.09086791537808	0.384129721435121	0.289305079005539	0.346055233306009	0.192018230793546	0.12691441217765
"Ficus_202"	0.256980433221895	0.223593276136707	0.196210907377954	0.255946571888919	0.311570684791177	0.256980433221895	0.125609992313559	0.141541626831937	0.251365818099469	0.16892399559069	0.256901404245161	0.240859237681875	0.16892399559069	0.0980842315113885	0.126542905958295	0.0976478893291542	0.0431856863071326	0.141541626831937	0.147284290501624	0.0544622030220216	1.14728429050162	0.131950175133988	0.104098604194491	0.0431856863071326	0.0438937375027829	0.0431856863071326	0.0273823687587532	0.0438937375027829	0.0438937375027829	0.0431856863071326	0.0270469742647593	1.00766601383309	1.02418720839827	0.487381844573552	0.540939485295186	0.365098250116709	0.668942963241205	0.340408089260515	0.178784730710132	0.123433519834498
"Zingiberaceae_sp1_M_SD_002"	0.269833966776777	0.238049625026499	0.210051801040483	0.243039965675876	0.326966948656119	0.269833966776777	0.155487336422909	0.125949418395775	0.266528416133938	0.153947242381791	0.242864566011412	0.254067481420703	0.153947242381791	0.109854235335786	0.154989390791614	0.0817041419322623	0.0272663661482937	0.125949418395775	0.131950175133988	0.0544377757839686	0.131950175133988	1.1601320008585	0.104683808985694	0.0272663661482937	0.0442452764635132	0.0272663661482937	0.0279978239860157	0.0442452764635132	0.0442452764635132	0.0272663661482937	0.0271396773146881	0.636215210126852	1.03238978414864	0.485299528342765	0.542793546293762	0.373304319813543	0.671539250246458	0.677700122889831	0.191027938479355	0.126572404921952
"Cissus_aristata"	0.265483013848422	0.216112459649333	0.188532217812331	0.264023704142993	0.320473949221297	0.265483013848422	0.134032681770432	0.133167903434771	0.244150892686142	0.160748145271772	0.265109634843736	0.24123060198334	0.160748145271772	0.0823233393871657	0.135248429967597	0.0808770585328792	0.0275340048546906	0.133167903434771	0.156147906291737	0.0533430536781886	0.156147906291737	0.157025713478542	1.12861390143705	0.0275340048546906	0.0522908449018915	0.0275340048546906	0.0275802418370015	0.0522908449018915	0.0522908449018915	0.0275340048546906	0.02637752249098	0.642460113276114	1.22011971437747	0.47938722110593	0.5275504498196	0.367736557826687	0.848033961501723	0.347255480507162	0.179683348907102	0.124615257941373
"Ficus_drupacea"	0.239975271968842	0.238554909111455	0.211568286509199	0.239792307380771	0.293764155930939	0.239975271968842	0.108764613399812	0.15828907362627	0.265795668926123	0.185275696228527	0.24048494304801	0.240116509078944	0.185275696228527	0.129606015759834	0.109131857939692	0.131189550921704	0.0744890492120166	0.15828907362627	0.129557058921398	0.0567005017096876	0.129557058921398	0.081799098444881	0.0550680097093812	1.07448904921202	0.0270995227045658	0.0744890492120166	0.0269866226022565	0.0270995227045658	0.0270995227045658	0.0744890492120166	0.0283858778123179	1.73807781494705	0.63232219643987	0.503371091508795	0.567717556246358	0.359821634696753	0.310760966720171	0.326713306767219	0.176987494316192	0.121070043620748
"Sloanea_aberrans"	0.241807996221072	0.239046991163776	0.21168554017319	0.241900722406222	0.295967642923897	0.241807996221072	0.156972151993341	0.155284534814527	0.264959772094694	0.182645985805113	0.239566637565233	0.194146958177409	0.182645985805113	0.0822509899514191	0.156703275027207	0.081710715839946	0.0270995227045659	0.155284534814527	0.131681212508349	0.0546111931353802	0.131681212508349	0.13273582939054	0.104581689803783	0.0270995227045659	1.07357381897458	0.0270995227045659	0.0273614509905861	0.0735738189745805	0.0735738189745805	0.0270995227045659	0.0269973276600967	0.63232219643987	1.71672244274021	0.49091316400504	0.539946553201933	0.364819346541147	0.34453189810225	0.344106150504803	0.18831243847938	0.115167915248525
"Uvaria_sp1_M_SD_002"	0.239975271968842	0.238554909111455	0.211568286509199	0.239792307380771	0.293764155930939	0.239975271968842	0.108764613399812	0.15828907362627	0.265795668926123	0.185275696228527	0.24048494304801	0.240116509078944	0.185275696228527	0.129606015759834	0.109131857939692	0.131189550921704	0.0744890492120166	0.15828907362627	0.129557058921398	0.0567005017096876	0.129557058921398	0.081799098444881	0.0550680097093812	0.0744890492120166	0.0270995227045658	1.07448904921202	0.0269866226022565	0.0270995227045658	0.0270995227045658	0.0744890492120166	0.0283858778123179	1.73807781494705	0.63232219643987	0.503371091508795	0.567717556246358	0.359821634696753	0.310760966720171	0.326713306767219	0.176987494316192	0.121070043620748
"Aporusa_sp1_M_SD_002"	0.273142237795473	0.273607662684032	0.169064977664131	0.272573707083405	0.332586392004998	0.273142237795473	0.112441930678278	0.111967531808111	0.304787359321581	0.216510216828011	0.275488946148977	0.276960483442435	0.216510216828011	0.0838026447179721	0.190373548678128	0.0846060808175246	0.0269866226022565	0.111967531808111	0.0821471062762595	0.0576194582152681	0.0821471062762595	0.0839934719580473	0.055160483674003	0.0269866226022565	0.0273614509905861	0.0269866226022565	1.1045426850199	0.0273614509905861	0.0273614509905861	0.0269866226022565	0.0279830338316714	0.629687860719319	0.638433856447008	0.526869766819497	0.559660676633427	1.39390246693201	0.308878140926855	0.352403190138319	0.188429717146509	0.138576429500216
"Canthium_sp1_M_SD_002"	0.241807996221072	0.239046991163776	0.21168554017319	0.241900722406222	0.295967642923897	0.241807996221072	0.156972151993341	0.155284534814527	0.264959772094694	0.182645985805113	0.239566637565233	0.194146958177409	0.182645985805113	0.0822509899514191	0.156703275027207	0.081710715839946	0.0270995227045659	0.155284534814527	0.131681212508349	0.0546111931353802	0.131681212508349	0.13273582939054	0.104581689803783	0.0270995227045659	0.0735738189745805	0.0270995227045659	0.0273614509905861	1.07357381897458	0.0735738189745805	0.0270995227045659	0.0269973276600967	0.63232219643987	1.71672244274021	0.49091316400504	0.539946553201933	0.364819346541147	0.34453189810225	0.344106150504803	0.18831243847938	0.115167915248525
"Glochidion_sp1_M_SD_002"	0.241807996221072	0.239046991163776	0.21168554017319	0.241900722406222	0.295967642923897	0.241807996221072	0.156972151993341	0.155284534814527	0.264959772094694	0.182645985805113	0.239566637565233	0.194146958177409	0.182645985805113	0.0822509899514191	0.156703275027207	0.081710715839946	0.0270995227045659	0.155284534814527	0.131681212508349	0.0546111931353802	0.131681212508349	0.13273582939054	0.104581689803783	0.0270995227045659	0.0735738189745805	0.0270995227045659	0.0273614509905861	0.0735738189745805	1.07357381897458	0.0270995227045659	0.0269973276600967	0.63232219643987	1.71672244274021	0.49091316400504	0.539946553201933	0.364819346541147	0.34453189810225	0.344106150504803	0.18831243847938	0.115167915248525
"Piper_sp1_M_SD_002"	0.239975271968842	0.238554909111455	0.211568286509199	0.239792307380771	0.293764155930939	0.239975271968842	0.108764613399812	0.15828907362627	0.265795668926123	0.185275696228527	0.24048494304801	0.240116509078944	0.185275696228527	0.129606015759834	0.109131857939692	0.131189550921704	0.0744890492120166	0.15828907362627	0.129557058921398	0.0567005017096876	0.129557058921398	0.081799098444881	0.0550680097093812	0.0744890492120166	0.0270995227045658	0.0744890492120166	0.0269866226022565	0.0270995227045658	0.0270995227045658	1.07448904921202	0.0283858778123179	1.73807781494705	0.63232219643987	0.503371091508795	0.567717556246358	0.359821634696753	0.310760966720171	0.326713306767219	0.176987494316192	0.121070043620748
"Sterculia_sp1_M_SD_002"	0.246874735125861	0.250518436339482	0.222535402507811	0.247612166699241	0.304488017071605	0.246874735125861	0.163456990445403	0.164469997010222	0.278730299749742	0.192453030841894	0.246422611574017	0.248089270876024	0.192453030841894	0.13544412206214	0.114336882703962	0.137472669350126	0.0283858778123179	0.164469997010222	0.0811409227942779	0.109086791537808	0.0811409227942779	0.0814190319440642	0.05275504498196	0.0283858778123179	0.0269973276600967	0.0283858778123179	0.0279830338316713	0.0269973276600967	0.0269973276600967	0.0283858778123179	1.07839425728772	0.662337148954084	0.629937645402255	0.545645053334937	1.56788514575435	0.373107117755618	0.286196859131815	0.350337618425719	0.19600945690323	0.125386059601155
"Manucodia_keraudrenii"	0.266639191076491	0.265061010123839	0.23507587389911	0.266435897089745	0.326404617701043	0.266639191076491	0.120849570444236	0.175876748473633	0.295328521029026	0.205861884698363	0.267205492275567	0.266796121198827	0.205861884698363	0.144006684177594	0.121257619932991	0.145766167690782	0.082765610235574	0.175876748473633	0.143952287690442	0.0630005574552085	0.143952287690442	0.0908878871609789	0.061186677454868	0.082765610235574	0.0301105807828509	0.082765610235574	0.0299851362247294	0.0301105807828509	0.0301105807828509	0.082765610235574	0.0315398642359088	1.93119757216339	0.702580218266522	0.55930121278755	0.630797284718176	0.399801816329726	0.345289963022412	0.36301478529691	0.196652771462436	0.13452227068972
"Diphyllodes_magnificus"	0.268675551356746	0.265607767959751	0.235206155747989	0.268778580451358	0.328852936582108	0.268675551356746	0.174413502214823	0.172538372016141	0.294399746771883	0.202939984227903	0.266185152850259	0.215718842419344	0.202939984227903	0.0913899888349101	0.17411475003023	0.0907896842666067	0.0301105807828509	0.172538372016141	0.14631245834261	0.0606791034837558	0.14631245834261	0.147484254878377	0.116201877559759	0.0301105807828509	0.0817486877495339	0.0301105807828509	0.0304016122117623	0.0817486877495339	0.0817486877495339	0.0301105807828509	0.0299970307334407	0.702580218266522	1.90746938082246	0.545459071116712	0.599940614668815	0.405354829490164	0.382813220113611	0.382340167227559	0.209236042754867	0.127964350276139
"Paradisaea_raggiana"	0.281498099373299	0.28359460359935	0.250665243173131	0.281765674561249	0.344946624675812	0.281498099373299	0.127192981623753	0.188257150133127	0.315705294787886	0.221186510559345	0.282538531635808	0.28292671781152	0.221186510559345	0.0966337679787604	0.186693260432639	0.157575077382812	0.0314606932192997	0.188257150133127	0.091384095857541	0.126114384163512	0.091384095857541	0.0909936615642685	0.0599234026382413	0.0314606932192997	0.030682072750315	0.0314606932192997	0.0329293604262186	0.030682072750315	0.030682072750315	0.0314606932192997	0.0341028158334335	0.734082841783659	0.715915030840684	1.63576121475695	0.682056316668671	0.439058139016248	0.324903665421403	0.379747609095888	0.208918894093181	0.142714183060161
"Parotia_lawesii"	0.274305261250957	0.27835381815498	0.247261558342012	0.275124629665824	0.33832001896845	0.274305261250957	0.18161887827267	0.182744441122469	0.309700333055269	0.213836700935437	0.273802901748907	0.275654745417805	0.213836700935437	0.150493468957933	0.127040980782181	0.152747410389028	0.0315398642359088	0.182744441122469	0.090156580882531	0.12120754615312	0.090156580882531	0.0904655910489603	0.0586167166466222	0.0315398642359088	0.0299970307334407	0.0315398642359088	0.0310922598129682	0.0299970307334407	0.0299970307334407	0.0315398642359088	0.087104730319686	0.735930165504538	0.699930717113617	0.606272281483263	1.74209460639372	0.414563464172909	0.317996510146461	0.389264020473021	0.217788285448033	0.139317844001283
"Lophorina_superba"	0.303491375328303	0.304008514093369	0.187849975182368	0.302859674537116	0.369540435561108	0.303491375328303	0.12493547853142	0.124408368675678	0.338652621468423	0.240566907586679	0.306098829054419	0.307733870491595	0.240566907586679	0.0931140496866357	0.21152616519792	0.0940067564639162	0.0299851362247295	0.124408368675678	0.0912745625291772	0.0640216202391868	0.0912745625291772	0.0933260799533858	0.0612894263044478	0.0299851362247295	0.0304016122117623	0.0299851362247295	0.116158538911001	0.0304016122117623	0.0304016122117623	0.0299851362247295	0.0310922598129682	0.699653178577021	0.709370951607786	0.585410852021664	0.621845196259363	1.54878051881334	0.343197934363172	0.391559100153688	0.20936635238501	0.153973810555796
