"Sideroxylon_cinereum"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Toddalia_asiatica"	"Bertiera_zaluzania"	"Croton_fothergillifolius"	"Stillingia_lineata"	"Homalanthus_populifolius"	"Erythroxylum_macrocarpum"	"Dodonaea_viscosa"	"Aphloia_theiformis"	"Antirhea_borbonica"	"Chassalia_coriacea"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_074"	"Apis_mellifera"	"Stomorhina_lunata"	"Fannia_pusio"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_074"	"Pachycerina_crinicornis"	"Brachymyrmex_sp1_M_PL_074"	"Allograpta_nasuta"	"Lygistorrhina_sp1_M_PL_074"	"Leptotes_pirithous"	"Villa_unifasciata"	"Dioxyna_sororcula"	"Ophyra_capensis"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_niger"	"Syritta_nigrofemorata"	"Panara_naso"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_074"	"Ahasverus_advena"	"Eristalinus_flaveolus"	"Syritta_bulbus"	"Episyrphus_sp1_M_PL_074"	"Gelechioidea_sp2_M_PL_074"	"Mauritiborium_undulatus"	"Orthellia_albigena"	"Pelecophora_intemipta"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Gelechioidea_sp1_M_PL_074"	"Palexorista_sp1_M_PL_074"	"Scatopsidae_sp1_M_PL_074"	"Scirtidae_sp1_M_PL_074"	"Unidentified_sp1_M_PL_074"
"Sideroxylon_cinereum"	1.70458146204843	0.507331398108665	0.505619195557599	0.228864393271796	0.1647366763382	0.332139160884136	0.226068095456926	0.236484050145174	0.330865540859348	0.175702551076486	0.287160022060765	0.261201962867887	0.187818414562072	0.11458497149936	0.241476147172824	0.340242187958976	0.441754117464624	0.206294000769759	0.104423710200487	0.277459896716822	0.0239503829474652	0.134504128661972	0.0817322831408607	0.213860104532557	0.0723730031265609	0.0847373064387617	0.101291862611129	0.0974048130517096	0.150623647141108	0.16106774078422	0.204543653568495	0.224351143608397	0.161077967714832	0.052123145131776	0.150623647141108	0.171345089604225	0.0213518031996944	0.203181525842237	0.0239503829474652	0.173430766482914	0.0526663851535417	0.0760530098520152	0.118009485834122	0.0326141613069856	0.169572723008834	0.0484226201790957	0.0213518031996944	0.026604455641332	0.0270708169794012	0.0213518031996944	0.0239503829474652
"Molinaea_alternifolia"	0.471093441100903	1.64091412648218	0.525812682521391	0.256578716028598	0.217096150363752	0.41607492375127	0.215615648340691	0.252033131795262	0.325668406805572	0.158265981438597	0.266978148390895	0.23463677204175	0.220049508502203	0.0623402571737808	0.319166080697674	0.311466511181748	0.443748727689249	0.194177237265896	0.19366453847993	0.271964605532385	0.024906916540487	0.131630568093708	0.0793267433090939	0.30410973684465	0.0783001871306673	0.163401679518243	0.106404954391875	0.104259592979218	0.138101498009411	0.246496572013225	0.199974029837959	0.139218216933985	0.243824998251414	0.0579143428158174	0.138101498009411	0.0839177147021695	0.0267476736697245	0.112354209921228	0.024906916540487	0.0840760704522926	0.0516047313795764	0.0775119193094937	0.0326141613069856	0.105487336702426	0.060667277035187	0.0533932705901804	0.0267476736697245	0.028353727326967	0.0266455969204559	0.0267476736697245	0.024906916540487
"Psiadia_terebinthina"	0.345949975907831	0.387440923963131	1.87386081303721	0.263654634305852	0.165939836175972	0.425260540772393	0.224626567976858	0.237586182458373	0.322398898014377	0.207965307030137	0.297896290932592	0.261356375340214	0.206135948690635	0.0430856001312641	0.313639589576901	0.209627500251767	0.422803932480132	0.104466303754401	0.106797215947374	0.250786172203397	0.0887618279859733	0.207900921365558	0.147432015819114	0.279327419285597	0.142478097262777	0.144589136830055	0.172231043359397	0.176955948020984	0.0488572994879522	0.160032235863513	0.109438838150956	0.195608377208986	0.224181048539594	0.119682220289568	0.0488572994879522	0.142114803159213	0.0273381776210824	0.10952069592222	0.0887618279859733	0.0840257377418675	0.118551457079232	0.149617770399902	0.0239503829474652	0.024906916540487	0.0433389030065341	0.0537162692768042	0.0273381776210824	0.0267284455265669	0.0263780916557218	0.0273381776210824	0.0887618279859733
"Toddalia_asiatica"	0.371904639066668	0.449012753050046	0.626179756476397	1.40364419306882	0.188207200624202	0.458083066033385	0.230848633469035	0.218235419097101	0.307643812690672	0.282242332200462	0.261046605739408	0.232697394094245	0.189472911460539	0.0439391776658642	0.393728311778288	0.208490971370152	0.502306029669678	0.108844373033594	0.244454354469236	0.322907182953996	0.0296611463594083	0.285766463334198	0.085446345522225	0.220527264713473	0.0842802008635185	0.0869471886317064	0.109839284945581	0.259355665011866	0.0546123497962943	0.162371385373322	0.240943258235617	0.131235393226814	0.17206452453288	0.0580820830784892	0.0546123497962943	0.0815868474380879	0.0294481971021461	0.103201219054584	0.0296611463594083	0.0977641326620223	0.0557658069333491	0.22990746790972	0.025747244243077	0.0288651055532173	0.045519874192716	0.0546190545041103	0.0294481971021461	0.0245514846484238	0.0251708574019641	0.0294481971021461	0.0296611463594083
"Bertiera_zaluzania"	0.356929465399434	0.506557684182088	0.525476147890579	0.250942934165602	1.29604128691088	0.491375710733293	0.210868386424991	0.263899156009653	0.361957705807091	0.157118106589945	0.284485958821191	0.280489712533691	0.206062367452474	0.0709532718159302	0.255706254610856	0.40413785440334	0.537287396876129	0.114075228739592	0.286790134231965	0.200048735338795	0.0248909754263958	0.135356513851771	0.0804512209917281	0.405217853777945	0.0860941353577526	0.0883647530988298	0.117723161684662	0.108278210055658	0.0572749240052928	0.346311026455757	0.116415359216794	0.137353449194547	0.342116771907984	0.055800330544267	0.0572749240052928	0.0811565695371661	0.0315884385471403	0.114328911377106	0.0248909754263958	0.075389867122435	0.0533395713085149	0.0766897715085179	0.02471050145073	0.0325644225545628	0.0566394737678986	0.0612031599313568	0.0315884385471403	0.029688655051086	0.0296147213842165	0.0315884385471403	0.0248909754263958
"Croton_fothergillifolius"	0.308414935106697	0.41607492375127	0.577139305333962	0.261761752019077	0.210589590314269	1.7699949734516	0.194607787273835	0.255199725450309	0.391183279848767	0.180117665520132	0.257133905479495	0.241968822683782	0.157744806200036	0.0412264223036159	0.335787354968362	0.206842314197966	0.439610810197128	0.1018304472035	0.201569700469471	0.276390538005956	0.0273381776210824	0.136046518324095	0.0780725693899535	0.311058768298397	0.173129473486441	0.0777475722208123	0.197055030436627	0.197589415701708	0.0480994768694189	0.258550767743333	0.101209394901571	0.135119245196785	0.251702174761254	0.0509998985510878	0.0480994768694189	0.0759114733727024	0.11378539115046	0.106292591014468	0.0273381776210824	0.0733904542486358	0.0530515681690319	0.0838040245512483	0.0213518031996944	0.0267476736697245	0.0399036932363216	0.145791295865359	0.11378539115046	0.0287099691131597	0.0320059047148991	0.11378539115046	0.0273381776210824
"Stillingia_lineata"	0.419840748705719	0.431231296681382	0.609700684508615	0.263827009678897	0.180744331221421	0.38921557454767	1.38428909606597	0.263074819646404	0.292517833415932	0.263447498789701	0.298832142706539	0.263709330694946	0.156467222867042	0.0462603052065995	0.412213670695065	0.211670571626396	0.521528601498835	0.264363853764111	0.109535201422528	0.194186500016655	0.0288805587398818	0.305725548487448	0.236743799647589	0.215401799196477	0.0778348372402887	0.0800726540994555	0.113164776874205	0.123099223368134	0.0567879099168365	0.163267071594012	0.109938531935769	0.14135886548756	0.316382547913769	0.052350642169938	0.0567879099168365	0.0876137564303822	0.0250210012209216	0.11254968924064	0.0288805587398818	0.246563049442828	0.0587637730105357	0.0980782221472129	0.029065897987319	0.0277220119295175	0.0498830353302888	0.048954278500407	0.0250210012209216	0.0295959172102205	0.0239332772794853	0.0250210012209216	0.0288805587398818
"Homalanthus_populifolius"	0.384286581485907	0.441057980641709	0.564267183338635	0.218235419097101	0.19792436700724	0.44659951953804	0.230190467190604	1.47314383302908	0.366039981138259	0.16894149483656	0.29736516292282	0.257269618258817	0.171824607064091	0.0460116791879829	0.388694691288369	0.219753858789484	0.499704325094518	0.250282781394291	0.111303836139636	0.194633324278225	0.0267284455265669	0.135159903664812	0.0860608790290694	0.363874727076775	0.0853871403692205	0.0808558639131476	0.250109927909615	0.105331123513634	0.054958182968299	0.31216627472876	0.105283358676337	0.278746824405446	0.172019546282117	0.0525021365861806	0.054958182968299	0.0822757332220159	0.0287099691131597	0.115232529717225	0.0267284455265669	0.0815415970770365	0.0564649618188489	0.0766211544004747	0.026604455641332	0.028353727326967	0.0473097112759243	0.0586586948426537	0.0287099691131597	0.165728681215771	0.0299487257294939	0.0287099691131597	0.0267284455265669
"Erythroxylum_macrocarpum"	0.391022911924684	0.414487063207092	0.556870823843015	0.223740954684125	0.197431475894777	0.497869628898431	0.186147712173775	0.266210895373279	1.55370411426559	0.158762039839533	0.326765879942281	0.252446821404856	0.176499467511514	0.0611981057738891	0.347694593384817	0.325543304123965	0.459255319283209	0.107598416908836	0.113437080421536	0.29706910137931	0.0263780916557218	0.127696799721147	0.0829879569294352	0.3265894736522	0.18550524208326	0.0794986087029048	0.116732989508161	0.107369159748515	0.0537164138998571	0.278012782455933	0.105362191428548	0.243195468071484	0.166977859362825	0.0528530117824489	0.0537164138998571	0.0818491760431693	0.0320059047148991	0.215268918094315	0.0263780916557218	0.0748184002348165	0.0590546796499498	0.0753632550336158	0.0270708169794012	0.0266455969204559	0.0546099645776513	0.159127150427538	0.0320059047148991	0.0299487257294939	0.127121245712639	0.0320059047148991	0.0263780916557218
"Dodonaea_viscosa"	0.38068886066572	0.369287290023392	0.658556805595433	0.376323109600616	0.157118106589945	0.420274552880308	0.307355415254652	0.225255326448747	0.29106373970581	1.38016357563888	0.253245346618802	0.244827451527921	0.156927187784509	0.0420711264021123	0.44531041895598	0.192816009849082	0.546315684070512	0.114953628921202	0.11666161286237	0.199782916227682	0.0311947960545205	0.347615895345767	0.0960364555348558	0.205757755752803	0.0820267518584702	0.0784737714379863	0.111096758404915	0.307573332058441	0.0500952798772624	0.148805327895595	0.115970707875008	0.132030243579288	0.172580272202168	0.0547338742221968	0.0500952798772624	0.0850932670128846	0.0270176498280198	0.103037311596174	0.0311947960545205	0.272897043825759	0.0565193307164006	0.280555682230421	0.0263553826614729	0.0237398972157895	0.0452873895424235	0.0508319558039497	0.0270176498280198	0.025341224225484	0.0238143059759299	0.0270176498280198	0.0311947960545205
