"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Craterispermum_microdon"	"Syzygium_wrightii"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Apis_mellifera"	"Lasioglossum_mahense"	"Scaptodrosophila_sp1_M_PL_104"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_104"	"Simosyrphus_aegyptius"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Lygistorrhina_sp1_M_PL_104"	"Phelsuma_sp1_M_PL_104"	"Tricimba_seychellensis"	"Unidentified_sp1_M_PL_104"	"Unidentified_sp4_M_PL_104"	"Unidentified_sp5_M_PL_104"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_104"	"Mabuya_sechellensis"	"Rhynchium_brunneum"
"Phoenicophorium_borsigianum"	2.34294158714938	0.653939261742543	0.294385365408397	0.300644350709648	0.316906322537855	0.316906322537855	0.305768444018637	0.429459038211598	0.140891925336684	0.102851105495779	0.0584641715884696	0.82927341157359	0.74095780195107	0.263580928554305	0.520929698260503	0.263580928554305	0.263580928554305	0.156195553983776	0.361671817815687	0.361671817815687	0.186641464335487	0.144947605787758	0.12992038130771	0.0713039225710173	0.0713039225710174	0.186406498883901	0.0713039225710174	0.0422675776010051	0.0713039225710174
"Nephrosperma_vanhoutteanum"	0.871919015656724	1.83726609079933	0.345619580839439	0.335801117444375	0.321543807402704	0.321543807402704	0.270760892057841	0.389288756761854	0.298508216246713	0.217910997860101	0.052995612265059	0.8489168857238	0.745231011471968	0.0980908892613814	0.353077007347699	0.0980908892613814	0.0980908892613814	0.263167665336044	0.373680802881281	0.373680802881281	0.463202327530959	0.145627227642118	0.117768027255687	0.0723473566656085	0.0723473566656085	0.379275787871731	0.0723473566656085	0.089552464874014	0.0723473566656085
"Dillenia_ferruginea"	0.785027641089059	0.691239161678877	1.54916497181257	0.329212501434043	0.341250226605306	0.341250226605306	0.373774159621342	0.520021512452562	0.151112513806595	0.110312135078814	0.0707928445523655	1.09012251034103	0.625373018797261	0.0883156096225192	0.758801221294155	0.0883156096225192	0.0883156096225192	0.169047027750105	0.192001483874351	0.192001483874351	0.198660089179277	0.167676685064121	0.15731743233859	0.0767813009861938	0.0767813009861938	0.568435365795603	0.0767813009861939	0.0453337541419785	0.0767813009861938
"Psychotria_pervillei"	0.601288701419296	0.503701676166563	0.246909376075532	1.60190650944394	0.361243716388431	0.361243716388431	0.289767051061995	0.577315079615291	0.370629823788499	0.270559771365604	0.078592473023258	0.931108509806347	0.857035696983687	0.0676449789096707	0.332564621381681	0.0676449789096708	0.0676449789096708	0.593369808875959	0.143200230334655	0.143200230334655	0.308496095676056	0.464345678955639	0.174649940051684	0.081279836187397	0.081279836187397	0.149628064247644	0.081279836187397	0.11118894713655	0.081279836187397
"Erythroxylum_sechellarum"	0.63381264507571	0.482315711104056	0.255937669953979	0.361243716388431	2.08334981156356	0.402677542655996	0.312005902821	0.445263980244245	0.130598350399268	0.0953367957914656	0.0606157687391324	1.03481785839988	0.958036557413686	0.0713039225710173	0.321834510847475	0.0713039225710173	0.0713039225710173	0.163360899413337	0.143651279236626	0.143651279236626	0.154428419891548	0.161427352631361	0.134701708309183	0.0906024470975991	0.468753707601801	0.149128657651802	0.0906024470975991	0.0391795051197804	0.468753707601801
"Paragenipa_wrightii"	0.63381264507571	0.482315711104056	0.255937669953979	0.361243716388431	0.402677542655996	2.08334981156356	0.312005902821	0.445263980244245	0.130598350399268	0.0953367957914656	0.0606157687391324	1.03481785839988	0.958036557413686	0.0713039225710173	0.321834510847475	0.0713039225710173	0.0713039225710174	0.163360899413337	0.143651279236626	0.143651279236626	0.154428419891548	0.161427352631361	0.134701708309183	0.468753707601801	0.0906024470975991	0.149128657651802	0.468753707601801	0.0391795051197804	0.0906024470975991
"Memecylon_eleagni"	0.815382517383031	0.541521784115683	0.373774159621342	0.38635606808266	0.416007870427999	0.416007870427999	1.41204715698729	0.576300376303368	0.142951303147592	0.104354451297742	0.0784543369421391	1.08657292055134	0.974440672664933	0.091730533205591	0.731210995922786	0.091730533205591	0.091730533205591	0.17677500934686	0.172958800822943	0.172958800822943	0.171073161645614	0.190664183053205	0.174342970982531	0.0936017708462999	0.0936017708462999	0.193360515503755	0.0936017708462999	0.0428853909442776	0.0936017708462999
"Craterispermum_microdon"	0.687134461138556	0.467146508114224	0.312012907471537	0.461852063692232	0.356211184195396	0.356211184195396	0.345780225782021	1.77877638626112	0.14790764285737	0.10797257928588	0.24215275174311	0.929104039816971	0.835500167575509	0.0773026268780876	0.594820316381157	0.0773026268780876	0.0773026268780876	0.196876667866609	0.147374603095221	0.147374603095221	0.163031929752991	0.424096463857754	0.538117226095801	0.080147516443964	0.080147516443964	0.163675848458595	0.080147516443964	0.0443722928572109	0.080147516443964
"Syzygium_wrightii"	0.375711800897823	0.597016432493427	0.151112513806595	0.494173098384666	0.174131133865691	0.174131133865691	0.142951303147592	0.246512738095616	2.2392247764329	0.634634086796014	0.0335588769508318	0.453959437794597	0.408625683652618	0.0422675776010051	0.174859015544472	0.0422675776010051	0.0422675776010051	1.06854171912462	0.131820042475019	0.131820042475019	1.04690523686209	0.155561239993761	0.0745752821129595	0.0391795051197804	0.0391795051197804	0.134886219015992	0.0391795051197804	0.671767432929869	0.0391795051197804
"Mimusops_sechellarum"	0.411404421983116	0.653732993580302	0.165468202618222	0.541119542731209	0.190673591582931	0.190673591582931	0.156531676946613	0.2699314482147	0.951951130194022	1.69492432504164	0.0367469702611608	0.497085584385083	0.447445123599617	0.0462829974731006	0.191470622021197	0.0462829974731006	0.0462829974731006	1.17005318244146	0.144342946510146	0.144342946510146	1.14636123436399	0.170339557793168	0.0816599339136907	0.0429015581061595	0.0429015581061595	0.147700409822512	0.0429015581061595	0.285585339058207	0.0429015581061595
