"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Paragenipa_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Chalcidoma_disjunctum"	"Unidentified_sp3_M_PL_091"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_091"	"Tricimba_seychellensis"	"Polistes_olivaceus"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_091"	"Unidentified_sp4_M_PL_091"	"Geron_seychellarum"	"Lygistorrhina_sp1_M_PL_091"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_091"
"Nephrosperma_vanhoutteanum"	2.76391158248712	1.1676928415102	0.429660866050283	0.281690895580516	0.342239993589827	0.277961715518901	0.679137313417052	0.576465315340104	0.328810218462258	0.0845072686741547	0.105092355735918	0.105092355735918	0.331230576121228	0.102671998076948	0.331230576121228	0.331230576121228	0.182431311624969	0.105092355735918	0.331230576121228	0.160727470544721	0.22613822038531	0.22613822038531	0.0773389558890509	0.22613822038531	0.226138220385309
"Phoenicophorium_borsigianum"	1.28446212566122	2.60670088835833	0.530797185637642	0.292129904429307	0.252825707101158	0.296242083549183	0.687598237626838	0.611750525496491	0.180940067866266	0.0876389713287921	0.23460307995225	0.23460307995225	0.339695435688168	0.0758477121303473	0.339695435688168	0.339695435688168	0.330146573367026	0.23460307995225	0.339695435688168	0.184416118479531	0.105092355735918	0.105092355735918	0.0955434934147756	0.105092355735918	0.105092355735918
"Erythroxylum_sechellarum"	0.945253905310623	1.06159437127528	2.0641782867931	0.386637694577552	0.28590524571456	0.519588391065727	0.902073940333936	0.816302366619568	0.163110529603419	0.115991308373266	0.0955434934147757	0.0955434934147757	0.172882449303827	0.0857715737143681	0.172882449303827	0.172882449303827	0.467095585037533	0.0955434934147757	0.172882449303827	0.527428608942476	0.0773389558890509	0.0773389558890509	0.371552091622758	0.0773389558890509	0.0773389558890509
"Memecylon_eleagni"	1.03286661712856	0.97376634809769	0.644396157629253	1.82964968169688	0.334108735957079	0.448370354227388	1.07177617994062	0.971543559153492	0.184739889461278	0.548894904509064	0.0876389713287921	0.0876389713287921	0.172146240002947	0.100232620787124	0.172146240002947	0.172146240002947	0.203630279702058	0.0876389713287921	0.172146240002947	0.250502414641482	0.0845072686741547	0.0845072686741547	0.115991308373265	0.0845072686741547	0.0845072686741547
"Canthium_bibracteatum"	1.25487997649603	0.842752357003859	0.4765087428576	0.334108735957079	2.02832243453773	0.326585647884547	1.07099632943547	0.462499599074151	0.711168728438266	0.100232620787124	0.0758477121303473	0.0758477121303473	0.178519710207295	0.608496730361317	0.178519710207295	0.178519710207295	0.161619285844715	0.0758477121303473	0.178519710207295	0.183747268079732	0.102671998076948	0.102671998076948	0.0857715737143681	0.102671998076948	0.102671998076948
"Paragenipa_wrightii"	1.01919295690264	0.987473611830609	0.865980651776212	0.448370354227388	0.326585647884547	1.61555467211545	1.04529085930836	0.947315164942996	0.181364209021034	0.134511106268216	0.0888726250647549	0.0888726250647548	0.172261139720425	0.0979756943653641	0.172261139720425	0.172261139720425	0.244749142384473	0.0888726250647549	0.172261139720425	0.640542918954354	0.0833885146556703	0.0833885146556703	0.155876517319718	0.0833885146556703	0.0833885146556703
"Apis_mellifera"	1.24508507459793	1.1459970627114	0.751728283611613	0.535888089970308	0.535498164717735	0.52264542965418	1.81853092900934	0.65788147959402	0.262520046427878	0.160766426991092	0.103139735644026	0.103139735644026	0.205010332656583	0.16064944941532	0.205010332656583	0.205010332656583	0.238450826694116	0.103139735644026	0.205010332656583	0.292104719946344	0.101870597012558	0.101870597012558	0.13531109105009	0.101870597012558	0.101870597012558
"Lasioglossum_mahense"	1.26822369374823	1.22350105099298	0.816302366619568	0.582926135492095	0.277499759444491	0.568389098965797	0.789457775512825	1.70620784767948	0.187013684594566	0.174877840647629	0.110115094589368	0.110115094589368	0.213878851350587	0.0832499278333473	0.213878851350587	0.213878851350587	0.257049520580891	0.110115094589368	0.213878851350587	0.317451155681261	0.103763756761219	0.103763756761219	0.146934425991522	0.103763756761219	0.103763756761219
"Megachile_seychellensis"	1.80845620154242	0.904700339331327	0.407776324008548	0.277109834191918	1.0667530926574	0.272046313531552	0.787560139283635	0.467534211486415	1.46799052610524	0.0831329502575753	0.0814230305398194	0.0814230305398194	0.229387628847835	0.32002592779722	0.229387628847835	0.229387628847835	0.154822768861358	0.0814230305398195	0.229387628847835	0.155013632381004	0.147964598308016	0.147964598308016	0.0733997383215386	0.147964598308016	0.147964598308016
"Chalcidoma_disjunctum"	0.929579955415702	0.876389713287921	0.579956541866327	1.64668471352719	0.300697862361371	0.403533318804649	0.964598561946555	0.874389203238143	0.16626590051515	1.49400541405816	0.0788750741959129	0.0788750741959129	0.154931616002652	0.0902093587084113	0.154931616002652	0.154931616002652	0.183267251731852	0.0788750741959129	0.154931616002652	0.225452173177334	0.0760565418067392	0.0760565418067392	0.104392177535939	0.0760565418067392	0.0760565418067392
"Unidentified_sp3_M_PL_091"	1.1560159130951	2.3460307995225	0.477717467073878	0.262916913986376	0.227543136391042	0.266617875194265	0.618838413864155	0.550575472946842	0.162846061079639	0.0788750741959129	1.21114277195703	0.211142771957025	0.305725892119351	0.0682629409173126	0.305725892119351	0.305725892119351	0.297131916030323	0.211142771957025	0.305725892119351	0.165974506631577	0.0945831201623263	0.0945831201623263	0.0859891440732981	0.0945831201623263	0.0945831201623263
"Cratopus_aurostriatus"	1.1560159130951	2.3460307995225	0.477717467073878	0.262916913986376	0.227543136391042	0.266617875194265	0.618838413864155	0.550575472946842	0.162846061079639	0.0788750741959129	0.211142771957025	1.21114277195702	0.305725892119351	0.0682629409173126	0.305725892119351	0.305725892119351	0.297131916030323	0.211142771957025	0.305725892119351	0.165974506631578	0.0945831201623263	0.0945831201623263	0.0859891440732981	0.0945831201623263	0.0945831201623263
"Hemipyrellia_germana"	1.82176816866675	1.69847717844084	0.432206123259567	0.25821936000442	0.267779565310943	0.258391709580638	0.615030997969751	0.534697128376467	0.229387628847835	0.0774658080013261	0.152862946059676	0.152862946059676	1.30191670531423	0.080333869593283	0.301916705314228	0.301916705314228	0.230660048246398	0.152862946059676	0.301916705314228	0.155314615060913	0.149053759254552	0.149053759254552	0.077797102186722	0.149053759254552	0.149053759254552
"Ceratina_tabescens"	1.12939197884643	0.758477121303473	0.42885786857184	0.300697862361371	1.82549019108395	0.293927083096093	0.963896696491923	0.416249639166736	0.640051855594439	0.0902093587084113	0.0682629409173126	0.0682629409173126	0.160667739186566	1.54764705732519	0.160667739186566	0.160667739186566	0.145457357260244	0.0682629409173126	0.160667739186566	0.165372541271759	0.0924047982692533	0.0924047982692533	0.0771944163429313	0.0924047982692533	0.0924047982692533
"Neophyllomyza_approximatonervis"	1.82176816866675	1.69847717844084	0.432206123259567	0.25821936000442	0.267779565310943	0.258391709580638	0.615030997969751	0.534697128376468	0.229387628847836	0.0774658080013261	0.152862946059676	0.152862946059676	0.301916705314228	0.080333869593283	1.30191670531423	0.301916705314228	0.230660048246398	0.152862946059676	0.301916705314228	0.155314615060913	0.149053759254552	0.149053759254552	0.077797102186722	0.149053759254552	0.149053759254552
"Phelsuma_sp1_M_PL_091"	1.82176816866675	1.69847717844084	0.432206123259566	0.25821936000442	0.267779565310943	0.258391709580638	0.615030997969751	0.534697128376468	0.229387628847836	0.0774658080013261	0.152862946059676	0.152862946059676	0.301916705314228	0.080333869593283	0.301916705314228	1.30191670531423	0.230660048246398	0.152862946059676	0.301916705314228	0.155314615060913	0.149053759254552	0.149053759254552	0.077797102186722	0.149053759254552	0.149053759254552
"Tricimba_seychellensis"	1.00337221393733	1.65073286683513	1.16773896259383	0.305445419553086	0.242428928767073	0.367123713576709	0.715352480082349	0.642623801452227	0.154822768861358	0.0916336258659259	0.148565958015162	0.148565958015162	0.230660048246398	0.072728678630122	0.230660048246398	0.230660048246398	1.35875897128205	0.148565958015162	0.230660048246398	0.320330127339903	0.0820940902312361	0.0820940902312361	0.21019301326689	0.0820940902312361	0.0820940902312361
"Polistes_olivaceus"	1.1560159130951	2.3460307995225	0.477717467073878	0.262916913986376	0.227543136391042	0.266617875194265	0.618838413864155	0.550575472946842	0.162846061079639	0.0788750741959129	0.211142771957025	0.211142771957025	0.305725892119351	0.0682629409173126	0.305725892119351	0.305725892119351	0.297131916030323	1.21114277195702	0.305725892119351	0.165974506631577	0.0945831201623263	0.0945831201623263	0.0859891440732981	0.0945831201623263	0.0945831201623263
"Rhiparida_seychellensis"	1.82176816866675	1.69847717844084	0.432206123259567	0.25821936000442	0.267779565310943	0.258391709580638	0.615030997969751	0.534697128376468	0.229387628847835	0.0774658080013261	0.152862946059676	0.152862946059676	0.301916705314228	0.080333869593283	0.301916705314228	0.301916705314228	0.230660048246398	0.152862946059676	1.30191670531423	0.155314615060913	0.149053759254552	0.149053759254552	0.077797102186722	0.149053759254552	0.149053759254552
"Unidentified_sp1_M_PL_091"	0.884001087995967	0.922080592397653	1.31857152235619	0.375753621962223	0.275620902119598	0.960814378431531	0.876314159839033	0.793627889203154	0.155013632381004	0.112726086588667	0.0829872533157888	0.0829872533157888	0.155314615060913	0.0826862706358795	0.155314615060913	0.155314615060913	0.320330127339903	0.0829872533157888	0.155314615060913	1.52558718755357	0.0723273617451246	0.0723273617451246	0.237342874024114	0.0723273617451246	0.0723273617451246
"Unidentified_sp4_M_PL_091"	2.48752042423841	1.05092355735918	0.386694779445255	0.253521806022464	0.308015994230844	0.250165543967011	0.611223582075347	0.518818783806093	0.295929196616032	0.0760565418067393	0.0945831201623263	0.0945831201623263	0.298107518509105	0.0924047982692533	0.298107518509105	0.298107518509105	0.164188180462472	0.0945831201623263	0.298107518509105	0.144654723490249	1.20352439834678	0.203524398346779	0.0696050603001458	0.203524398346779	0.203524398346779
"Geron_seychellarum"	2.48752042423841	1.05092355735918	0.386694779445255	0.253521806022464	0.308015994230844	0.250165543967011	0.611223582075347	0.518818783806093	0.295929196616032	0.0760565418067392	0.0945831201623263	0.0945831201623263	0.298107518509105	0.0924047982692533	0.298107518509105	0.298107518509105	0.164188180462472	0.0945831201623263	0.298107518509105	0.144654723490249	0.203524398346779	1.20352439834678	0.0696050603001458	0.203524398346779	0.203524398346779
"Lygistorrhina_sp1_M_PL_091"	0.85072851477956	0.955434934147756	1.85776045811379	0.347973925119796	0.257314721143104	0.467629551959154	0.811866546300543	0.734672129957611	0.146799476643077	0.104392177535939	0.0859891440732981	0.0859891440732981	0.155594204373444	0.0771944163429313	0.155594204373444	0.155594204373444	0.42038602653378	0.0859891440732981	0.155594204373444	0.474685748048228	0.0696050603001458	0.0696050603001458	1.33439688246048	0.0696050603001458	0.0696050603001458
"Melanostoma_annulipes"	2.4875204242384	1.05092355735918	0.386694779445255	0.253521806022464	0.308015994230844	0.250165543967011	0.611223582075347	0.518818783806093	0.295929196616032	0.0760565418067392	0.0945831201623263	0.0945831201623263	0.298107518509105	0.0924047982692533	0.298107518509105	0.298107518509105	0.164188180462472	0.0945831201623263	0.298107518509105	0.144654723490249	0.203524398346779	0.203524398346779	0.0696050603001458	1.20352439834678	0.203524398346779
"Unidentified_sp2_M_PL_091"	2.4875204242384	1.05092355735918	0.386694779445255	0.253521806022464	0.308015994230844	0.250165543967011	0.611223582075347	0.518818783806093	0.295929196616032	0.0760565418067392	0.0945831201623263	0.0945831201623263	0.298107518509105	0.0924047982692533	0.298107518509105	0.298107518509105	0.164188180462472	0.0945831201623263	0.298107518509105	0.144654723490249	0.203524398346779	0.203524398346779	0.0696050603001458	0.203524398346779	1.20352439834678
