"Cassinia_vauvilliersi"	"Pratia_angulata"	"Gentiana_corymbifera"	"Wahlenbergia_albomarginata"	"Celmisia_coriacea"	"Galium_propinquum"	"Helichrysum_bellidioides"	"Celmisia_armstrongii"	"Chrysanthemum_leucanthemum"	"Craspedia_uniflora"	"Hoheria_glabrata"	"Senecio_bellidioides"	"Hebe_odora"	"Senecio_bidwilli"	"Parahebe_lyalii"	"Ranunculus_lyalii"	"Senecio_scorzoneroides"	"Ourisia_macrocarpa"	"Melangyna_sp1_M_PL_027"	"Unidentified_sp1_M_PL_027"	"Leioproctus_fulvescens"	"Avibrissina_isolata"	"Cheilosia_fulvipes"	"Cheilosia_sp1_M_PL_027"	"Lasioglossum_sp1_M_PL_027"	"Leioproctus_sp1_M_PL_027"	"Argirophenga_sp1_M_PL_027"	"Melangyna_novaezelandiae"	"Peremptor_modica"	"Unidentified_sp2_M_PL_027"	"Unidentified_sp3_M_PL_027"	"Veluta_albicincta"	"Adoxia_cheesemani"	"Apsonia_muscaria"	"Erythronychia_aliena"	"Heteria_plebeia"	"Leioproctus_sp2_M_PL_027"	"Mordella_detracta"	"Occisor_sp1_M_PL_027"	"Pilinasica_cingulata"	"Procissio_sp1_M_PL_027"	"Proscissio_cana"	"Proscissio_lateralis"	"Unidentified_sp4_M_PL_027"	"Xylota_montana"	"Zealandotachina_nigrifemorata"	"Adoxia_obscura"	"Argyrophenga_janitae"	"Asilis_pilicomis"	"Avibrissina_sp1_M_PL_027"	"Calliphora_quadrimaculata"	"Cyphon_sp1_M_PL_027"	"Eudonia_sabulosella"	"Eulalia_sp1_M_PL_027"	"Gracilicera_setosa"	"Helophilus_hochstetteri"	"Heteria_appendiculata"	"Hoplocneme_sp1_M_PL_027"	"Leioproctus_maritimus"	"Lepidomyia_decessum"	"Mallochomacquartia_setiventris"	"Medinella_flavotemorata"	"Melangyna_ortas"	"Neotachina_obtusa"	"Neotachina_sp1_M_PL_027"	"Occisor_versutus"	"Pasiphila_inductata"	"Proscissio_kumarensis"	"Protohystricia_huttoni"	"Protohystricia_orientalis"	"Rhopalomerus_sp1_M_PL_027"	"Unidentified_sp5_M_PL_027"	"Unidentified_sp6_M_PL_027"	"Unidentified_sp7_M_PL_027"	"Unidentified_sp8_M_PL_027"	"Unidentified_sp9_M_PL_027"	"Zealandotachina_varipes"	"Zorion_minutum"
"Cassinia_vauvilliersi"	2.31164324735933	0.26915271565714	0.40673945746878	0.39325253168475	0.146749767929994	0.231517710319923	0.169526752844886	0.107909875814522	0.24768199706313	0.231449118062772	0.171142774287165	0.131008098147038	0.192800446387528	0.0993576467193738	0.0894713248907701	0.0459087041969547	0	0.0178457259027817	0.397247793174445	0.156638561096778	0.167928042483632	0.121408237496801	0.0793143373456966	0.0779580621564215	0.113730168234745	0.133601850968577	0.0656534564678597	0.230787557230071	0.228369842777773	0.239737538475068	0.064579001238901	0.0476208633784876	0.0572654680608198	0.0285491036834379	0.208077323901705	0.0451733568584856	0.208765971403578	0.0573967988314059	0.0451733568584856	0.0285491036834379	0.0586106221519686	0.0451733568584856	0.0665489085435861	0.0544644875466772	0.0285491036834379	0.20997979472414	0.0190717596950496	0.0146749767929994	0.0190717596950496	0.0366065511721902	0.0223554705118591	0.0366065511721902	0.0220215858264933	0.0353927278516275	0.0220215858264933	0.17337324355195	0.0231517710319923	0.0220040709797784	0.17337324355195	0.17337324355195	0.0190717596950496	0.0196512147220557	0.026841397467231	0.0220040709797784	0.0318448281938311	0.17337324355195	0	0.0220040709797784	0.0220215858264933	0.0220215858264933	0.0347040803497551	0	0.0220215858264933	0.0196512147220557	0.0231517710319923	0.0231517710319923	0.17337324355195	0.0220040709797784
"Pratia_angulata"	0.293621144353244	2.4697202452052	0.155715609366218	0.222047063804597	0.205299310825659	0.655928644607584	0.205842044412098	0.194815949603663	0.12716193966702	0.175917556243629	0.076611347177104	0.0876657120352392	0.129643984788323	0.129508948001359	0.0424461983555211	0.0717694840759136	0	0.0194427122144689	0.169868223326472	0.396119743998294	0.106645792233166	0.0697664689076973	0.0864120542865283	0.0813455243539321	0.0622173442972585	0.0729660043453139	0.249733756528324	0.244073841631151	0.103963842530154	0.0586539621864909	0.117889607757425	0.0687349260279693	0.0463106726771207	0.0455776960316082	0.0453575030883914	0.267660884523002	0.0420058215689071	0.0298342660937557	0.267660884523002	0.0455776960316083	0.0238644351943016	0.267660884523002	0.0396853095048006	0.0431414657387749	0.0455776960316082	0.0360359906694529	0.0231572299963611	0.0205299310825659	0.0231572299963611	0.0140144048429596	0.0291395133003058	0.0140144048429596	0.202068020062244	0.0199842357424138	0.202068020062244	0.0220215858264933	0.0655928644607584	0.00985003035134194	0.0220215858264933	0.0220215858264933	0.0231572299963611	0.0131498568052859	0.0127338595066563	0.00985003035134194	0.0163493922429025	0.0220215858264933	0	0.00985003035134194	0.202068020062244	0.202068020062244	0.0233359172618981	0	0.202068020062244	0.0131498568052859	0.0655928644607583	0.0655928644607583	0.0220215858264933	0.00985003035134194
"Gentiana_corymbifera"	0.488087348962536	0.17128717030284	1.9007601993706	0.411044800568321	0.200391135374796	0.13988623316598	0.180615443301759	0.132272437595662	0.273438048249887	0.350949671697532	0.326968286311003	0.239044927653847	0.102421987169268	0.103765628849295	0.103346824052649	0.123224656580706	0	0.0156530955301638	0.441656753049681	0.165595698711363	0.344236723816156	0.289041289789405	0.0695693134673946	0.118024409594682	0.139011138904292	0.288340871130599	0.0761429617520846	0.0876149880662987	0.0857514949780594	0.25279706976237	0.0576551271791374	0.0573648071712268	0.226519513404671	0.037045569799779	0.0550425088626584	0.0280030281595577	0.0736005832233391	0.0790328117197065	0.0280030281595577	0.037045569799779	0.213107197611912	0.0280030281595577	0.0535922781797393	0.0573132694225968	0.037045569799779	0.207674969115544	0.0203192373714479	0.0200391135374796	0.0203192373714479	0.171068417943354	0.0233472664910915	0.171068417943354	0.0140144048429596	0.0369940320511489	0.0140144048429596	0.0366065511721902	0.013988623316598	0.0420387796685576	0.0366065511721902	0.0366065511721902	0.0203192373714479	0.0358567391480771	0.0310040472157947	0.0420387796685576	0.0351563204892711	0.0366065511721902	0	0.0420387796685576	0.0140144048429596	0.0140144048429596	0.0184359576904682	0	0.0140144048429596	0.0358567391480771	0.013988623316598	0.013988623316598	0.0366065511721902	0.0420387796685576
"Wahlenbergia_albomarginata"	0.4719030380217	0.244251770185057	0.411044800568321	1.74723966475271	0.201168074942725	0.159182523591715	0.27335037989339	0.136574884166332	0.309209271447551	0.300719636864657	0.313660986819981	0.276875013130782	0.101804532346134	0.106821475407183	0.148598185875882	0.0449539306560357	0	0.0157997260666888	0.447751807429189	0.149360129918001	0.334313092411495	0.27444080715968	0.0702210047408392	0.117871640739303	0.283117755317668	0.272665032947605	0.0762078170178266	0.212628533421785	0.0910664579683413	0.111050713213947	0.0707050020637942	0.0684283531965214	0.057223300846365	0.0376764354585151	0.0537175436739317	0.0359024881015853	0.192644297679371	0.197579410990313	0.0359024881015853	0.0376764354585151	0.0773218732137179	0.0359024881015853	0.0580802935798464	0.18800348756575	0.0376764354585151	0.0723867599027764	0.0307519177380063	0.0201168074942725	0.0307519177380063	0.0369940320511489	0.0240348319666162	0.0369940320511489	0.0199842357424138	0.157251569827744	0.0199842357424138	0.0353927278516275	0.0159182523591716	0.040327841162569	0.0353927278516275	0.0353927278516275	0.0307519177380064	0.0415312519696173	0.0445794557627647	0.040327841162569	0.0397554777575423	0.0353927278516276	0	0.040327841162569	0.0199842357424138	0.0199842357424138	0.0183248158223042	0	0.0199842357424138	0.0415312519696172	0.0159182523591715	0.0159182523591715	0.0353927278516275	0.040327841162569
"Celmisia_coriacea"	0.195666357239992	0.250921379898028	0.222656817083106	0.223520083269694	1.89909382108209	0.192127573756867	0.296501182525903	0.675798365266085	0.176485065796734	0.253211510234045	0.0896309449330483	0.234537769573418	0.225847273722946	0.112012256650285	0.0562268209146116	0.0693579055911972	0	0.0895627671987938	0.197028766146391	0.360074778133109	0.320492671208502	0.107892352069285	0.39805674310575	0.344534174394238	0.0948564562356773	0.0954026236642807	0.139974057932583	0.0553217153698378	0.0565786711996947	0.067269855931999	0.077771898156165	0.310154126390869	0.0512501710535183	0.276797743356705	0.0553274860631296	0.0397426884582526	0.0347917842872719	0.0316407861285215	0.0397426884582526	0.276797743356706	0.0315630921717286	0.0397426884582526	0.0633434463011388	0.0534731905284365	0.276797743356705	0.034714090330479	0.0333563830341641	0.189909382108209	0.033356383034164	0.0200391135374796	0.0252027577463142	0.0200391135374796	0.0205299310825659	0.0201168074942725	0.0205299310825659	0.0146749767929994	0.0192127573756867	0.0115239786342491	0.0146749767929994	0.0146749767929994	0.0333563830341641	0.0351806654360128	0.0168680462743835	0.0115239786342491	0.0226909370310086	0.0146749767929994	0	0.0115239786342491	0.0205299310825659	0.0205299310825659	0.0406525092701303	0	0.0205299310825659	0.0351806654360127	0.0192127573756867	0.0192127573756867	0.0146749767929994	0.0115239786342491
"Galium_propinquum"	0.308690280426564	0.801690565631491	0.1554291479622	0.176869470657462	0.192127573756867	2.21579237484661	0.305700833860031	0.131195725701413	0.191930626233657	0.123927319774413	0.0794858054006146	0.0789352493019792	0.143351247558771	0.211991536527905	0.0480565217204835	0.0805241785641774	0	0.0174594368122085	0.200394953647341	0.450513403763596	0.101570227790648	0.057680675613491	0.077597496943149	0.063854579189304	0.0668522910720836	0.0705171830196642	0.0983943988790788	0.104662887851922	0.269407803318123	0.0530739068910148	0.303668677012693	0.0704721230608361	0.0502245036704779	0.0360807792515827	0.048954995592571	0.287172101945419	0.0390700233911638	0.0261378559106791	0.287172101945419	0.0360807792515826	0.0242082268681056	0.287172101945419	0.0504800193620489	0.050309596168425	0.0360807792515826	0.0371403943485903	0.0343913438092535	0.0192127573756867	0.0343913438092534	0.013988623316598	0.0476980957187787	0.013988623316598	0.0655928644607583	0.0159182523591716	0.0655928644607584	0.0231517710319923	0.221579237484661	0.0102196035515076	0.0231517710319923	0.0231517710319923	0.0343913438092535	0.0118402873952969	0.014416956516145	0.0102196035515076	0.0246767948014701	0.0231517710319923	0	0.0102196035515076	0.0655928644607583	0.0655928644607583	0.0258032245605787	0	0.0655928644607583	0.0118402873952969	0.221579237484661	0.221579237484661	0.0231517710319923	0.0102196035515076
"Helichrysum_bellidioides"	0.254290129267328	0.283032811066635	0.225769304127199	0.341687974866737	0.333563830341641	0.343913438092535	2.00756842747782	0.248679855267187	0.175908571731459	0.174529176955503	0.159892996238591	0.121872000959556	0.149005815712939	0.244443531531093	0.0913548715361159	0.0816465706303299	0	0.025998588934175	0.444014571870089	0.435318203137507	0.14776462026159	0.0917914208619523	0.115549284151889	0.1060497730353	0.0990559957082478	0.0961274370834921	0.0775698198535641	0.072980907429417	0.0760799198697763	0.0618304626750622	0.315242586495004	0.291180955374057	0.0570601941550963	0.0653295072828024	0.0458928065233787	0.0575485738056145	0.049823677433056	0.051309588682968	0.0575485738056146	0.0653295072828024	0.0408769083164096	0.0575485738056146	0.0494378631938023	0.256603365829261	0.0653295072828024	0.0393909970664975	0.225851448091255	0.033356383034164	0.225851448091254	0.0203192373714479	0.0549997945944959	0.0203192373714479	0.0231572299963611	0.0307519177380063	0.0231572299963611	0.0190717596950496	0.0343913438092535	0.0205576709449617	0.0190717596950496	0.0190717596950496	0.225851448091255	0.0182808001439334	0.0274064614608348	0.0205576709449617	0.0226168163654733	0.0190717596950496	0	0.0205576709449617	0.0231572299963611	0.0231572299963611	0.0268210468283291	0	0.0231572299963611	0.0182808001439334	0.0343913438092535	0.0343913438092534	0.0190717596950496	0.0205576709449617
"Celmisia_armstrongii"	0.184988358539181	0.306139349377184	0.18896062513666	0.195106977380474	0.868883612484967	0.16868021875896	0.284205548876785	1.81675245870002	0.147901891804756	0.29157873613317	0.080172812583812	0.22291005360377	0.21796211345229	0.0875927166994478	0.0512982596456439	0.0485402742302305	0	0.101483887329487	0.182323759726626	0.241561937404465	0.211395605679052	0.105491286912801	0.451039499242164	0.391396022910473	0.0854015714162556	0.0910707363899897	0.296118918570453	0.0564815198037235	0.0497581062840888	0.0683692777984312	0.0685495073819101	0.352443944472852	0.0388495796659031	0.320470820224214	0.0531073073118507	0.0419157868249383	0.0314337548546812	0.0278675610107328	0.0419157868249383	0.320470820224214	0.0273143893087896	0.0419157868249383	0.0582491379391665	0.049532752212881	0.320470820224214	0.030880583152738	0.0319731242486384	0.0868883612484966	0.0319731242486383	0.0170064562622994	0.0197083612573758	0.0170064562622994	0.0250477649490423	0.0175596279642427	0.0250477649490424	0.0138741268904385	0.016868021875896	0.0103079330464901	0.0138741268904385	0.0138741268904385	0.0319731242486384	0.0334365080405655	0.0153894778936932	0.0103079330464901	0.0190159575177543	0.0138741268904385	0	0.0103079330464901	0.0250477649490424	0.0250477649490424	0.0392331804214122	0	0.0250477649490424	0.0334365080405654	0.016868021875896	0.016868021875896	0.0138741268904385	0.0103079330464901
"Chrysanthemum_leucanthemum"	0.424597709251081	0.199825905191031	0.390625783214124	0.441727530639358	0.226909370310086	0.246767948014701	0.201038367693096	0.147901891804756	1.63898586445448	0.293467006663397	0.193954316786892	0.26894249069103	0.22948598547513	0.116123282604	0.171264743609657	0.0481187156566401	0	0.0234209826773849	0.480275814348385	0.175422578457766	0.38640233516806	0.152984644135762	0.104093256343933	0.119779740437711	0.342203028445384	0.323370024533397	0.0730968220459508	0.0879496981942758	0.267248376996591	0.104732620968396	0.0734213497528434	0.0643237109142362	0.0568097425347592	0.0417068945487629	0.0731523055793544	0.0410261870443727	0.0716003059513733	0.0646924613444284	0.0410261870443727	0.0417068945487629	0.0600933040761573	0.0410261870443727	0.252034231386813	0.0623722941230155	0.0417068945487629	0.0670011486831022	0.0226168163654733	0.0226909370310086	0.0226168163654732	0.0351563204892711	0.0261277385859	0.0351563204892711	0.0163493922429025	0.0397554777575423	0.0163493922429025	0.0318448281938311	0.0246767948014701	0.0249369835868861	0.0318448281938311	0.0318448281938311	0.0226168163654733	0.0403413736036545	0.0513794230828972	0.0249369835868861	0.21072675400129	0.0318448281938311	0	0.0249369835868861	0.0163493922429025	0.0163493922429025	0.0413074773855234	0	0.0163493922429025	0.0403413736036545	0.0246767948014701	0.0246767948014701	0.0318448281938311	0.0249369835868861
"Craspedia_uniflora"	0.396769916679038	0.276441874097131	0.501356673853617	0.429599481235225	0.3255576560152	0.159335125424245	0.199461916520575	0.29157873613317	0.293467006663398	1.46792286437859	0.194799435652449	0.322531618344592	0.113216215748153	0.104869771920797	0.109380734308438	0.0513575695886538	0	0.0255112981735714	0.443903236010055	0.160632239101288	0.391185974302317	0.320898736415503	0.113383547438095	0.30715714270472	0.157589388640684	0.310250465949108	0.24883960586855	0.0910396685791361	0.0834227285786463	0.263612784103572	0.0619686768331686	0.0924839258557778	0.0682330069617198	0.0700444602472133	0.0501366625855953	0.0385514840594625	0.0684216970620981	0.0637095950379137	0.0385514840594625	0.0700444602472133	0.0701677423735691	0.0385514840594625	0.0581103911199614	0.0611034189197349	0.0700444602472133	0.0748798443977535	0.0224394656085646	0.03255576560152	0.0224394656085646	0.0451221006468255	0.0235956986821794	0.0451221006468256	0.022617971517038	0.0386639533111702	0.022617971517038	0.0297577437509279	0.0159335125424245	0.0250456417267435	0.0297577437509279	0.0297577437509279	0.0224394656085646	0.0483797427516887	0.0328142202925313	0.0250456417267435	0.037731472285294	0.0297577437509279	0	0.0250456417267435	0.022617971517038	0.022617971517038	0.0203789188346675	0	0.022617971517038	0.0483797427516887	0.0159335125424245	0.0159335125424245	0.0297577437509279	0.0250456417267435
