"Ficus_vogelii"	"Bridelia_micrantha"	"Halleria_lucida"	"Ficus_natalensis"	"Apodytes_dimidiata"	"Trema_orientalis"	"Dovyalis_longispina"	"Sideroxylon_inerme"	"Trichilia_emetica"	"Vepris_undulata"	"Erianthemum_dregei"	"Euclea_natalensis"	"Antidesma_venosum"	"Ekebergia_capensis"	"Strelitzia_nicholai"	"Mimusops_caffra"	"Cholorocichla_flaviventris"	"Pogoniulus_bilineatus"	"Pycnonotus_barbatus"	"Buccanodon_leucotis"	"Unidentified_sp1_M_SD_008"	"Zosterops_pallidus"	"Bycanistes_buccinator"	"Lumprocolius_corruscus"	"Andropadus_importunus"	"Tauraco_porphyrocephalus"
"Erianthemum_dregei"	0.374081680149812	0.345009632836979	0.283633031552077	0.342870274715236	0.283877271771064	0.283877271771064	0.273979261296368	0.28289690875111	0.240719030395043	0.222623938971327	1.12888779612856	0.283138798125976	0.314503911124544	0.303051308609201	0.119572200890844	0.180435577647634	0.484705268594062	1.02857643711917	0.444132160149905	0.344079613506551	0.86814898549636	0.348501255539642	0.129209099168147	0.372847709818658	0.381472733089268	0.335168842781397
"Euclea_natalensis"	0.382037752873647	0.351321199764182	0.266232014963311	0.340050895246219	0.264928534188573	0.264928534188573	0.309193229093811	0.279932681674033	0.265522042459833	0.193588449880322	0.0808967994645645	1.28917483086353	0.320272232204803	0.339909782203275	0.12235028394523	0.192818631722941	0.616114978065258	0.689223623007881	0.581982797483708	0.481003760024057	0.514897419304537	0.34552668156975	0.136518013819842	0.379487381281306	0.513172704335223	0.478914746371598
"Antidesma_venosum"	0.38362792227596	0.352926199789575	0.270776164817172	0.342916736524698	0.269760382262126	0.269760382262126	0.312072208151077	0.27218922735175	0.259439601698962	0.199550134478312	0.0786259777811359	0.280238203179202	1.32184556381139	0.342773930637462	0.11862856625458	0.188026693461314	0.600531715991236	0.671501975869121	0.565205503859145	0.463632981181206	0.49932656447053	0.462304007024353	0.13645209993949	0.379874439733317	0.497581159182092	0.46043165801267
"Ekebergia_capensis"	0.399843310314988	0.3444877875531	0.264180258587564	0.360310907903036	0.263231024661706	0.263231024661706	0.313874894675537	0.265734355713582	0.288435117802197	0.184991406910918	0.0673447352464891	0.264374275046992	0.304687938344411	1.36923041743743	0.115653247248836	0.193547192628356	0.588009425967572	0.653010531003143	0.555241101163654	0.449795959309004	0.37415757961465	0.44792959219354	0.246024545608392	0.486442601439533	0.483173807257191	0.453056961706481
"Strelitzia_nicholai"	0.377972901234732	0.347285463782025	0.285289497971829	0.3472917937441	0.256115570839432	0.256115570839432	0.316272304293802	0.263460609984745	0.256245859650138	0.172206944079014	0.079714800593896	0.285483995872205	0.316342843345546	0.346959741746509	1.16152268205264	0.194877314706799	0.481478488106692	0.865806952989737	0.765064535790222	0.66505594025588	0.379049727078285	0.342876083037128	0.136388610900919	0.378187583112526	0.374991313774394	0.34794287021738
"Mimusops_caffra"	0.379068883758446	0.347445210204391	0.268184024211255	0.347933041301387	0.268066693164576	0.268066693164576	0.316761273176987	0.272365663789714	0.286235148101318	0.177281271209596	0.0721742310590536	0.269946084412118	0.300842709538103	0.348384946731042	0.116926388824079	1.2234756320902	0.670048906605526	0.737605227229323	0.638197751947773	0.347257483374868	0.375025897001606	0.343295834733169	0.140549660240244	0.569586119254632	0.380549185586274	0.534726039289746
"Cholorocichla_flaviventris"	0.412698873886463	0.378409138884003	0.307997861336877	0.377376937196455	0.309332082633108	0.309332082633108	0.343716324548121	0.308670196470111	0.308914852623013	0.239448473435425	0.0692436097991517	0.308057489032629	0.34316098056642	0.378006059550582	0.103173961737148	0.239303180930545	1.55212455086071	0.614236363791475	0.500289846045894	0.377641282153081	0.424023286327437	0.390038794819903	0.152398822233159	0.430810823881561	0.431712559544541	0.389881565079081
"Pogoniulus_bilineatus"	0.403414584853536	0.370049595708321	0.301500020955487	0.369026436397736	0.30104016970081	0.30104016970081	0.333953434544053	0.300819032340239	0.298254771110178	0.231726651427579	0.128572054639896	0.301535335065948	0.33575098793456	0.367318423689268	0.162338803685576	0.230501633509164	0.537456818317541	1.64401588401117	0.50577092943679	0.387199996783083	0.441175303118832	0.380173920762358	0.148288840645399	0.419205206123745	0.420299592237555	0.379571403300377
"Pycnonotus_barbatus"	0.417710799559968	0.382877483888308	0.314004050829287	0.383686697199924	0.312391978740511	0.312391978740511	0.349564369749332	0.24253179530907	0.31431809185777	0.171430996992992	0.0683280246384469	0.313375352491227	0.347818771605628	0.384397685420991	0.176553354413128	0.245460673826067	0.538773680357117	0.622487297768357	1.52969944782544	0.39595749387578	0.407160283920828	0.382704656826673	0.154814736318488	0.428495372343873	0.415850139956096	0.387214785544196
"Buccanodon_leucotis"	0.438784286368936	0.404691133010122	0.335460921454656	0.404926178882673	0.240286421023453	0.240286421023453	0.370723210019289	0.334851205633176	0.241580002532512	0.170865498509476	0.0688159227013103	0.33670263201684	0.370906384944965	0.404816363378103	0.199516782076764	0.173628741687434	0.528697795014314	0.619519994852933	0.514744742038515	1.4336956435274	0.41516350322129	0.380041699201393	0.151525126039176	0.412924698574134	0.413821313720995	0.393023378546693
"Unidentified_sp1_M_SD_008"	0.427878037701602	0.396638477262744	0.328795604715795	0.392907507413899	0.329798212012666	0.329798212012666	0.274889368336764	0.327840764884451	0.236676407545474	0.262993212953148	0.157845270090247	0.327661994102887	0.363146592342203	0.306128928775623	0.103377198294078	0.170466316818912	0.539666000780375	0.641709531809209	0.481189426451888	0.377421366564809	1.48804466465086	0.39427331377018	0.138842490839372	0.409345260139939	0.427417592405264	0.365248247324949
"Zosterops_pallidus"	0.438621231213502	0.404623555519245	0.336205793104666	0.403308472748941	0.337314798641102	0.337314798641102	0.369138957279929	0.242205607884187	0.240958351525403	0.268091029626939	0.0697002511079285	0.241868677098825	0.369843205619482	0.403136632974186	0.102862824911138	0.171647917366585	0.546054312747864	0.608278273219774	0.497516053874676	0.380041699201393	0.433700645147198	1.42193920578508	0.151100780863365	0.425093165441546	0.431600381233528	0.367833377222417
"Bycanistes_buccinator"	0.58479478805774	0.309062029421056	0.237976258853341	0.55075022342892	0.237927670123347	0.237927670123347	0.277822468982197	0.240231038055139	0.48546439856581	0.166936524909612	0.0646045495840733	0.238906524184723	0.272904199878981	0.553555227618881	0.102291458175689	0.175687075300305	0.533395877816055	0.593155362581595	0.503147893035085	0.378812815097941	0.381816849808272	0.377751952158414	1.22547892727415	0.441929027736475	0.41610023435225	0.411568954876606
"Lumprocolius_corruscus"	0.431490377007431	0.395332547465356	0.32572268891879	0.397117593906913	0.326310723954152	0.326310723954152	0.361840662544815	0.325493485282912	0.329433394121971	0.172191784012164	0.0677904926943014	0.241491969906286	0.276272319806049	0.39799849208689	0.103142068121598	0.258902781479378	0.548304684940168	0.609753027089083	0.506403621860941	0.375386089612849	0.409345260139939	0.386448332219587	0.160701464631445	1.45518056028042	0.420111793450773	0.391523060511638
"Andropadus_importunus"	0.430294554407224	0.396249989778403	0.242248366844898	0.311162863406564	0.327521950359294	0.327521950359294	0.3612794594907	0.326913128953798	0.326153158168696	0.259125064898732	0.0693586787435033	0.326564448213324	0.361877206677885	0.39532402411952	0.102270358302107	0.172976902539215	0.549452348511234	0.611344861436443	0.491459256311749	0.376201194291814	0.427417592405264	0.39236398293957	0.151309176128091	0.420111793450773	1.45605400111917	0.387443688142728
"Tauraco_porphyrocephalus"	0.440623607795078	0.403582401856184	0.240686623577642	0.405753675862233	0.240184451441285	0.240184451441285	0.370710059596938	0.335628067207189	0.339274157516613	0.17009804529626	0.0670337685562793	0.335240322460119	0.368345326410136	0.407751265535833	0.104382861065214	0.267363019644873	0.545834191110713	0.607314245280603	0.503379221207455	0.393023378546693	0.401773072057444	0.367833377222418	0.164627581950642	0.430675366562802	0.426188056957001	1.42250940384107
