"Heteractis_crispa"	"Entacmaea_quadricolor"	"Heteractis_magnifica"	"Stichodactyla_mertensii"	"Heteractis_aurora"	"Stichodactyla_gigantea"	"Stichodactyla_haddoni"	"Macrodactyla_doreensis"	"Heteractis_malu"	"Cryptodendrum_adhaesivum"	"Amphiprion_clarkii"	"Amphiprion_akindynos"	"Amphiprion_chrysopterus"	"Amphiprion_chrysogaster"	"Amphiprion_bicinctus"	"Amphiprion_tricinctus"	"Amphiprion_perideraion"	"Amphiprion_allardi"	"Amphiprion_melanopus"	"Amphiprion_ocellaris"	"Amphiprion_percula"	"Amphiprion_leucokranos"	"Amphiprion_polymnus"	"Amphiprion_omanensis"	"Amphiprion_rubrocinctus"	"Amphiprion_sandaracinos"	"Amphiprion_akallopisos"	"Amphiprion_ephippium"	"Amphiprion_frenatus"	"Amphiprion_fuscocaudatus"	"Amphiprion_latezonatus"	"Amphiprion_latifasciatus"	"Amphiprion_mccullochi"	"Amphiprion_nigripes"	"Amphiprion_sebae"	"Premnas_biaculeatus"
"Amphiprion_clarkii"	0.746482660947153	0.690368199340114	0.654530565077826	0.690671453349575	0.429353980549849	0.47378369482876	0.443199546934085	0.302118800142112	0.153166602046842	0.153166602046842	1.7018511338538	0.358174520137511	0.372850584501251	0.20909096191561	0.301191721245986	0.198801263196913	0.218355359141936	0.150813092136025	0.198173350602738	0.150206174050197	0.150378629109961	0.14489367944285	0.172947699984389	0.152765691445191	0.101095387161013	0.0958038870620129	0.0969055083819614	0.0957828925536655	0.0477947214927771	0.0478157160011244	0.0479881710608884	0.0478157160011244	0.0477947214927771	0.0490897923808369	0.0569827988915251	0.0477947214927771
"Amphiprion_akindynos"	0.792412519662902	0.752683112132661	0.704632558881056	0.75283026702928	0.469796394231587	0.513946493430695	0.472890116086943	0.185548624344102	0.0460510097319657	0.0460510097319657	0.51167788591073	1.38703762791577	0.370967087882239	0.22616901172939	0.326237470133162	0.215571047706129	0.203355667739928	0.164630242870657	0.213716058102458	0.162785440913675	0.161607227262505	0.155907265238194	0.153489403095502	0.163849793458033	0.109927811350907	0.103059823322115	0.104966460402722	0.103049635675426	0.0521088308399535	0.0521190184866425	0.0509408048354723	0.0521190184866425	0.0521088308399535	0.0528474419160792	0.060800157782607	0.0521088308399535
"Amphiprion_chrysopterus"	0.799712876040304	0.739457739661905	0.693923669692809	0.747297855959401	0.47110122642995	0.363370002514015	0.491043643112192	0.335059227266547	0.047937932293018	0.047937932293018	0.532643692144644	0.370967087882239	1.40547628873439	0.227484621009238	0.307832905196385	0.214909504686598	0.219721840104494	0.163499391226864	0.195526742099961	0.144659405922361	0.144333513969521	0.155190394099268	0.18993262228056	0.165737524276027	0.0920723534132663	0.103146118872308	0.103780280639535	0.102603341590173	0.0511932281304396	0.0517360054125739	0.0514101134597338	0.0517360054125739	0.0511932281304396	0.0520442752269607	0.0631341826858532	0.0511932281304396
"Amphiprion_chrysogaster"	0.63393049091833	0.563253116333804	0.81794219327673	0.897951604326956	0.585842502271626	0.355088697306982	0.600965702692169	0.187776865274536	0.0470454664310122	0.0470454664310122	0.522727404789025	0.395795770526432	0.398098086766167	1.2761011711478	0.318528751608868	0.217235608666077	0.184295612045739	0.176482934249899	0.181040263874386	0.163459023242349	0.142045817358969	0.164264219211492	0.160269488020513	0.15701413984916	0.0789419249624527	0.102918554715737	0.123511544795313	0.0797471209315955	0.0389944465154172	0.0621658802995585	0.0407526744161783	0.0621658802995585	0.0389944465154172	0.0613456644957548	0.0772670189175646	0.0389944465154172
"Amphiprion_bicinctus"	0.81546220852512	0.784467121489367	0.736443370644881	0.786840301142367	0.491307897687192	0.546898203950614	0.307047460924467	0.178018024525355	0.0451787581868979	0.0451787581868979	0.501986202076643	0.380610381822022	0.359138389395783	0.212352501072578	1.34113285113173	0.224373550388923	0.209235926809058	0.17195097984088	0.22349113354781	0.171232860052666	0.169181871290853	0.162129382656266	0.131954156756537	0.146209363495288	0.1158353102014	0.1068961298579	0.109706812108222	0.106731832805	0.0543092622569562	0.0544735593098562	0.0524225705480434	0.0544735593098562	0.0543092622569562	0.0552332527983661	0.0394775306902887	0.0543092622569562
"Amphiprion_tricinctus"	0.897727796568653	0.894192563147086	0.540269081375833	0.882390734825227	0.582849791428288	0.359084561742106	0.316470061462657	0.174396946274697	0.0447302842193055	0.0447302842193055	0.497003157992283	0.377249333485727	0.376091633201547	0.217235608666077	0.336560325583385	1.25564313128421	0.177867579847538	0.197932058647654	0.200533905922837	0.142005783633229	0.138628266935731	0.159319843073798	0.137639393450705	0.160305719526004	0.102302652183093	0.118799661970611	0.101608770437242	0.119616711623662	0.061905638987106	0.0610885893340542	0.0577110726365563	0.0610885893340542	0.0619056389871059	0.0405201811031875	0.0406890079023415	0.061905638987106
"Amphiprion_perideraion"	0.929641128355457	0.561497521201277	0.840600708620778	0.571870834032976	0.308318677544505	0.648366730839925	0.326810775910001	0.451475817144369	0.0491299558069357	0.0491299558069357	0.545888397854841	0.355872418544873	0.384513220182865	0.184295612045739	0.313853890213588	0.177867579847538	1.29733101318924	0.11810493588183	0.234621859645692	0.175577368106794	0.195748954331758	0.162398754853011	0.203363231154477	0.140654077610928	0.111814162533426	0.0993537017064525	0.102636110887303	0.0986355492796425	0.0388729053139346	0.0395910577407445	0.0597626439657079	0.0395910577407445	0.0388729053139346	0.0630450531465583	0.0420185283312858	0.0388729053139346
"Amphiprion_allardi"	0.627615266275239	0.992438789890871	0.536265204190321	0.983857793528925	0.674661424443919	0.353534736331378	0.312941017535276	0.165040017785613	0.0452439276408075	0.0452439276408075	0.502710307120083	0.384137233364867	0.38149857952935	0.235310578999865	0.34390195968176	0.263909411530206	0.15747324784244	1.22356271584108	0.189046544679275	0.148105780011249	0.120339243840677	0.148679817863091	0.117715973373992	0.149289270210828	0.108479958675879	0.108459927548817	0.108333122173969	0.109053996527721	0.0687073008385988	0.0681132318596948	0.0403466956891225	0.0681132318596948	0.0687073008385988	0.0402198903142741	0.0402352736831069	0.0687073008385988
"Amphiprion_melanopus"	0.913873293097024	0.884180115776115	0.822685647480975	0.5781856330242	0.31534379973663	0.64890107411382	0.301516455003455	0.182978079259708	0.0445890038856161	0.0445890038856161	0.495433376506845	0.374003101679302	0.342171798674931	0.181040263874386	0.335236700321715	0.200533905922837	0.234621859645692	0.141784908509457	1.25466426136599	0.174731030531322	0.193451791812258	0.160478657106898	0.138685466604402	0.158727868324698	0.134213840391536	0.0987772335458248	0.101729659693518	0.119961466967111	0.061212469553731	0.0400282361324446	0.0587489974133801	0.0400282361324446	0.061212469553731	0.0617014235610731	0.0387664013575871	0.061212469553731
"Amphiprion_ocellaris"	0.641437452958647	0.557768860725743	0.947831683106494	0.978455075616376	0.324736340347718	0.729220435804806	0.290632030577068	0.176636521696188	0.0450618522150591	0.0450618522150591	0.50068724683399	0.379832695465241	0.337538613818843	0.217945364323132	0.342465720105333	0.189341044844305	0.234103157475726	0.148105780011249	0.232974707375097	1.2208638728037	0.194359940094084	0.180061838608715	0.118345457574607	0.117217007473978	0.120652066309054	0.108974462375728	0.138826573775659	0.0798500321140689	0.038614767281013	0.0677391975426722	0.0412352648330559	0.0677391975426722	0.038614767281013	0.0710873762329871	0.0373669753599087	0.038614767281013
"Amphiprion_percula"	1.003309150775	0.576495453087863	0.93662153709944	0.589822808755809	0.307954370930465	0.740261671569849	0.301153904313659	0.190996031265096	0.0451135887329883	0.0451135887329883	0.501262097033203	0.377083530279178	0.336778199262216	0.189394423145291	0.338363742581707	0.184837689247641	0.260998605775677	0.120339243840677	0.257935722416344	0.194359940094084	1.21802449874103	0.17557894744944	0.146192340139081	0.143129456779748	0.123190661726922	0.105332332166982	0.111080502042476	0.104409669082278	0.0399112236753136	0.0408338867600176	0.0644984454069643	0.0408338867600176	0.0399112236753136	0.070246615282458	0.0387197876974704	0.0399112236753136
"Amphiprion_leucokranos"	0.991614393289941	0.554559710752049	0.922758438249777	0.985537666069874	0.327115380475488	0.378892666773933	0.307415527817906	0.182012114168479	0.0434681038328549	0.0434681038328549	0.482978931476166	0.363783618889119	0.36211091956496	0.219018958948655	0.324258765312531	0.21242645743173	0.216531673137348	0.148679817863091	0.213971542809197	0.180061838608715	0.17557894744944	1.20118305316529	0.144224218833135	0.141664088504984	0.0810180203718247	0.131976170296554	0.137436413596648	0.102139234928396	0.0383925953597572	0.0682295307279144	0.0637466395686391	0.0682295307279144	0.0383925953597572	0.0692068828687333	0.0395248535765879	0.0383925953597572
"Amphiprion_polymnus"	1.02360561167844	0.559312221483225	0.539528874805089	0.548258176976456	0.31918462108866	0.354884058978541	0.732928210335207	0.555371709926907	0.0518843099953167	0.0518843099953167	0.576492333281296	0.358141940556172	0.44317611865464	0.213692650694018	0.263908313513074	0.183519191267606	0.271150974872636	0.117715973373992	0.184913955472536	0.118345457574607	0.146192340139081	0.144224218833135	1.28499547967027	0.198758460270166	0.07864607196854	0.103759553222753	0.0784210009395209	0.104524833227068	0.0387216153334541	0.0379563353291393	0.0658032178936138	0.0379563353291393	0.0387216153334541	0.0404646656103817	0.094233627043098	0.0387216153334541
"Amphiprion_omanensis"	1.00258183133386	0.989555680916342	0.515642126618685	0.556677908964754	0.328551450678159	0.355596516677068	0.699202449126481	0.197374726080694	0.0458297074335572	0.0458297074335572	0.509218971483969	0.38231618473541	0.386720889977396	0.209352186465547	0.292418726990577	0.213740959368005	0.187538770147904	0.149289270210828	0.211637157766264	0.117217007473978	0.143129456779748	0.141664088504984	0.198758460270166	1.22285684788853	0.108512309112686	0.102990929008583	0.0772123993478075	0.132959390143693	0.068507700986516	0.0385392398514061	0.0644516891571768	0.0385392398514061	0.068507700986516	0.0386731594964014	0.0898974577448332	0.068507700986516
"Amphiprion_rubrocinctus"	0.651550143259053	1.20815771833884	0.55418921306405	0.550007946591504	0.318894929076605	0.900768313406321	0.289655404297564	0.17263258878431	0.0454929242224557	0.0454929242224557	0.505476935805063	0.384747339728173	0.322253236946432	0.157883849924905	0.347505930604201	0.204605304366186	0.223628325066852	0.162719938013818	0.268427680783071	0.180978099463581	0.184785992590382	0.121527030557737	0.11796910795281	0.162768463669029	1.1849781234509	0.0799628395779334	0.0796416642053694	0.125527054545057	0.0836416881926891	0.0380774732255657	0.0418853663523677	0.0380774732255657	0.0836416881926891	0.0415641909798037	0.0372414091239726	0.0836416881926891
"Amphiprion_sandaracinos"	1.16525784072436	0.571363994372551	0.569095931942951	1.16093795900498	0.332587846507275	0.359172184326727	0.311274382639911	0.180928467388587	0.0431117491779058	0.0431117491779058	0.479019435310064	0.360709381627402	0.361011416053077	0.205837109431474	0.320688389573699	0.237599323941221	0.198707403412905	0.162689891323226	0.19755446709165	0.163461693563592	0.157998498250473	0.19796425544483	0.15563932983413	0.154486393512874	0.0799628395779334	1.15528206054911	0.123054822826835	0.114465401459171	0.0395559688411766	0.0803726279311141	0.0749094326179948	0.0803726279311141	0.0395559688411766	0.0426821948957213	0.0400209920537029	0.0395559688411766
"Amphiprion_akallopisos"	0.633388896210465	0.532112624670209	1.10799730090848	1.18931171974775	0.336965624522534	0.380471981173753	0.29759469510446	0.171784305381744	0.0436074787718826	0.0436074787718826	0.484527541909807	0.367382611409526	0.363230982238371	0.247023089590627	0.329120436324667	0.203217540874483	0.205272221774606	0.162499683260953	0.203459319387036	0.208239860663489	0.166620753063713	0.206154620394972	0.117631501409281	0.115818599021711	0.0796416642053694	0.123054822826835	1.16543676278144	0.0775564239368521	0.0368385663233221	0.0823369652133055	0.0407178576135299	0.0823369652133055	0.0368385663233221	0.0830997975681361	0.0382621750848591	0.0368385663233221
"Amphiprion_ephippium"	1.17681555375599	1.2033439933783	0.516579345778975	0.560631832271751	0.32246348926826	0.375276659860012	0.314830650158822	0.180695977492747	0.0431023016491495	0.0431023016491495	0.478914462768327	0.36067372486399	0.359111695565607	0.159494241863191	0.320195498414999	0.239233423247324	0.197271098559285	0.163580994791582	0.239922933934222	0.119775048171103	0.156614503623417	0.153208852392595	0.156787249840602	0.199439085215539	0.125527054545057	0.114465401459171	0.0775564239368521	1.15896085876655	0.0833084303108054	0.038812973003429	0.0756524284557425	0.0388129730034289	0.0833084303108054	0.0387434509334231	0.0404782264489913	0.0833084303108054
"Amphiprion_frenatus"	0.645565720063093	1.80723410384087	0.48087797862558	0.543274105829372	0.337512086155123	0.374819281745731	0.302604107072845	0.158924223243545	0.0430152493434994	0.0430152493434994	0.477947214927771	0.364761815879674	0.358352596913077	0.155977786061669	0.325855573541737	0.247622555948424	0.155491621255738	0.206121902515796	0.244849878214924	0.115844301843039	0.119733671025941	0.115177786079272	0.116164846000362	0.205523102959548	0.167283376385378	0.0791119376823532	0.0736771326466443	0.166616860621611	1.12511620718898	0.0376112842497257	0.0415006534326274	0.0376112842497257	0.125116207188983	0.0360658483969185	0.0389062423379372	0.125116207188983
"Amphiprion_fuscocaudatus"	0.622450293999834	0.543274105829372	0.585911150953532	1.74388635929583	0.357760800633154	0.342610330679161	0.295491572035024	0.159389203035224	0.043034144401012	0.043034144401012	0.478157160011245	0.364833129406498	0.362152037888017	0.248663521198234	0.326841355859137	0.244354357336217	0.158364230962978	0.204339695579084	0.160112944529778	0.203217592628017	0.122501660280053	0.204688592183743	0.113869005987418	0.115617719554218	0.0761549464511314	0.160745255862228	0.164673930426611	0.0776259460068579	0.0376112842497257	1.1207305941051	0.0400146617571322	0.120730594105096	0.0376112842497257	0.0439433363215149	0.0379917735473603	0.0376112842497257
"Amphiprion_latezonatus"	1.70806538744889	0.599453882915729	0.552280712932369	0.577989558714131	0.307414892381396	0.375734037974292	0.327057193244798	0.20246773174195	0.0431893539547995	0.0431893539547995	0.479881710608884	0.356585633848306	0.359870794218137	0.163010697664713	0.314535423288261	0.230844290546225	0.239050575862832	0.121040087067368	0.23499598965352	0.123705794499168	0.193495336220893	0.191239918705917	0.197409653680842	0.19335506747153	0.0837707327047353	0.14981886523599	0.0814357152270598	0.151304856911485	0.0415006534326274	0.0400146617571322	1.10980420347886	0.0400146617571322	0.0415006534326274	0.0414210534699277	0.0420502105600454	0.0415006534326274
"Amphiprion_latifasciatus"	0.622450293999834	0.543274105829372	0.585911150953532	1.74388635929583	0.357760800633154	0.342610330679161	0.295491572035025	0.159389203035224	0.043034144401012	0.043034144401012	0.478157160011245	0.364833129406498	0.362152037888017	0.248663521198234	0.326841355859137	0.244354357336217	0.158364230962978	0.204339695579084	0.160112944529778	0.203217592628017	0.122501660280053	0.204688592183743	0.113869005987418	0.115617719554218	0.0761549464511314	0.160745255862228	0.164673930426611	0.0776259460068579	0.0376112842497257	0.120730594105096	0.0400146617571322	1.1207305941051	0.0376112842497257	0.0439433363215149	0.0379917735473603	0.0376112842497257
"Amphiprion_mccullochi"	0.645565720063093	1.80723410384087	0.48087797862558	0.543274105829372	0.337512086155123	0.374819281745731	0.302604107072845	0.158924223243545	0.0430152493434994	0.0430152493434994	0.477947214927771	0.364761815879674	0.358352596913077	0.155977786061669	0.325855573541737	0.247622555948424	0.155491621255738	0.206121902515796	0.244849878214924	0.115844301843039	0.119733671025941	0.115177786079272	0.116164846000362	0.205523102959548	0.167283376385378	0.0791119376823532	0.0736771326466443	0.166616860621611	0.125116207188983	0.0376112842497257	0.0415006534326274	0.0376112842497257	1.12511620718898	0.0360658483969185	0.0389062423379372	0.125116207188983
"Amphiprion_nigripes"	0.644327498421097	0.520951143511045	1.63008345086343	0.63473708019966	0.316170448411913	0.418333631668346	0.299697818173895	0.184179407728264	0.0441808131427533	0.0441808131427533	0.490897923808369	0.369932093412554	0.364309926588724	0.245382657983019	0.331399516790196	0.16208072441275	0.252180212586233	0.120659670942822	0.246805694244292	0.213262128698961	0.210739845847374	0.2076206486062	0.121393996831145	0.116019478489204	0.0831283819596075	0.0853643897914427	0.166199595136272	0.0774869018668462	0.0360658483969185	0.0439433363215149	0.0414210534699277	0.0439433363215149	0.0360658483969185	1.12225625881476	0.038532576622358	0.0360658483969185
"Amphiprion_sebae"	0.654114386489596	0.561979055992427	0.513767688298106	0.54877006235076	0.340727373497958	0.316236230311181	1.4679460470618	0.230732223256586	0.0512845190023726	0.0512845190023726	0.569827988915252	0.425601104478249	0.441939278800973	0.309068075670258	0.236865184141732	0.162756031609366	0.168074113325143	0.120705821049321	0.155065605430349	0.112100926079726	0.116159363092411	0.118574560729764	0.282700881129294	0.2696923732345	0.0744828182479451	0.0800419841074057	0.0765243501697182	0.0809564528979827	0.0389062423379372	0.0379917735473603	0.0420502105600455	0.0379917735473603	0.0389062423379372	0.038532576622358	1.18873592033652	0.0389062423379372
"Premnas_biaculeatus"	0.645565720063093	1.80723410384087	0.48087797862558	0.543274105829372	0.337512086155124	0.374819281745731	0.302604107072845	0.158924223243545	0.0430152493434994	0.0430152493434994	0.477947214927771	0.364761815879674	0.358352596913077	0.155977786061669	0.325855573541737	0.247622555948424	0.155491621255738	0.206121902515796	0.244849878214924	0.115844301843039	0.119733671025941	0.115177786079272	0.116164846000362	0.205523102959548	0.167283376385378	0.0791119376823532	0.0736771326466443	0.166616860621611	0.125116207188983	0.0376112842497257	0.0415006534326274	0.0376112842497257	0.125116207188983	0.0360658483969185	0.0389062423379372	1.12511620718898
