"Geophagus_brasiliensis"	"Pimelodus_maculatus"	"Mugil_liza"	"Centropomus_undecimalis"	"Trachelyopterus_striatulus"	"Gymnotus_carapo"	"Rhamdia_quelen"	"Cyphocharax_gilbert"	"Cichla_ocellaris"	"Hoplosternum_littorale"	"Hypostomus_affinis"	"Astronotus_ocellatus"	"Astyanax_bimaculatus"	"Astyanax_parahybae"	"Leporinus_copelandii"	"Loricariichthys_castaneus"	"Oligosarcus_hepsetus"	"Leporinus_conirostris"	"Mylossoma_aureum"	"Glanidium_melanopterum"	"Pimelodella_sp."	"Tilapia_rendalii"	"Austrodiplostomum_compactum"	"Contracaecum_sp."	"Polymorphus_sp."	"Placobdella_sp."	"Henneguya_sp."	"Scleroductus_sp."	"Clinostomum_complanatum"	"Procamallanus_(Procamallanus)_peraccuratus"	"Glossiphoniidae_gen._sp."	"Helobdella_sp."	"Piscicolidae_gen._sp."	"Lamproglena_monodi"	"Capillariidae_gen._sp."	"Cucullanus_sp."	"Paracapillaria_piscicola"	"Hysterothylacium_sp."	"Procamallanus_(Spirocamallanus)_hilarii"	"Gyrodactylus_sp."	"Clinostomum_detruncatum"	"Diplostomum_sp."	"Posthodiplostomum_macrocotyle"	"Neoechinorhynchus_paraguayensis"	"Neoechinorhynchus_sp."	"Andracantha_sp"	"Ergasilus_sp."	"Naobranchia_lizae"	"Henneguya_cyphocharax"	"Henneguya_guanduensis"	"Myxobolus_absonus"	"Myxobolus_sp."	"Goezia_sp."	"Raphidascaris_sp."	"Cucullanus_(Cucullanus)_brevispiculus"	"Cucullanus_(Cucullanus)_grandistomis"	"Cucullanus_(Cucullanus)_pinnai_pinnai"	"Cosmoxynemoides_aguirrei"	"Spinoxyuris_annulata"	"Travnema_araujoi"	"Procamallanus_sp."	"Procamallanus_(Spirocamallanus)_inopinatus"	"Rhabdochona_sp."	"Rhabdochona_uruyeni"	"Nomimoscolex_sp."	"Proteocephalus_macrophallus"	"Proteocephalus_sp."	"Anacanthorus_paraspathulatus"	"Aphanoblastella_mastigatus"	"Demidospermus_armostus"	"Demidospermus_leptosynophallus"	"Demidospermus_majusculus"	"Demidospermus_paravalenciennesi"	"Demidospermus_sp."	"Demidospermus_uncusvalidus"	"Gussevia_asota"	"Gussevia_astronoti"	"Gussevia_tucunarense"	"Gussevia_undulata"	"Ligophorus_brasiliensis"	"Ligophorus_guanduensis"	"Ligophorus_lizae"	"Ligophorus_tainhae"	"Sciadicleithrum_ergensi"	"Sciadicleithrum_guanduensis"	"Trinigyrus_hypostomatis"	"Rhabdosynochus_hargisi"	"Hyperopletes_malmbergi"	"Phanerothecioides_agostinhoi"	"Scleroductus_yuncens"	"Anakohnia_brasiliana"	"Acanthocollaritrema_umbilicatum"	"Creptotrema_creptotrema"	"Crassicutis_sp"	"Bucephalus_sp."	"Neascus_tipo_1"	"Neascus_tipo_2"	"Posthodiplostomum_sp."	"Sphincterodiplostomum_musculosum"	"Phyllodistomum_rhamdiae"	"Haplosplanchnidae_gen._sp."	"Saccocoelioides_elongatus"	"Ascocotyle_sp"	"Hysterolecitha_brasiliensis"	"Magnivitellinum_corvitellinum"	"Herpetodiplostomum_caimanicola"	"Zonocotyloides_haroltravassosi"
"Polymorphus_sp."	0.761642807525385	0.219129862951314	0.0490914828410579	0.222582868616324	0.27121529100461	0.556752836856348	0.548799984783614	0.142118245810971	0.176687649557751	0.240932425101112	0.139302359274351	0.473639426365166	0.135959495942521	0.135959495942521	0.0944893373412876	0.0994531664701365	0.318494449062763	0.0623312015234545	0	0.0248635103511654	0.0248635103511654	0.0385326975901409	0.236038997695334	0.291262400863739	1.3199919387609	0.178763953951514	0.206039249480308	0.13813061306203	0.243382417663027	0.145644051313921	0.129494717693366	0.0608732584073515	0.117754864577134	0.12844232530047	0.141532308248425	0.122131782592079	0.0423196795256886	0.0280912374034942	0.0611817731741348	0.0611817731741347	0.0792893746687763	0.0569293276844588	0.0672517841137177	0.0428424079233029	0.0556752836856348	0.0200324581754692	0.00368186121307935	0.00368186121307935	0.0159883026537342	0.0179103033352737	0.0140869197611559	0.0200324581754692	0.0309770260844287	0.0159883026537342	0.0212601009017897	0.00368186121307935	0.0140869197611559	0.0159883026537342	0	0.0159883026537342	0.0140869197611559	0.0212601009017897	0.0200324581754692	0.0140869197611559	0.0140869197611559	0.022716983514568	0.0556752836856349	0	0.0548799984783614	0.0140869197611559	0.0140869197611559	0.0140869197611559	0.0140869197611559	0.0223769624557807	0.0140869197611559	0.0710459139547748	0.0710459139547748	0.0227169835145681	0.022716983514568	0.00368186121307934	0.00368186121307935	0.00368186121307935	0.00368186121307935	0.0227169835145681	0.0428424079233029	0.0179103033352737	0.0200324581754692	0.0179103033352737	0.0179103033352737	0.0212601009017897	0.0200324581754692	0.0200324581754692	0.0280490406855545	0.0428424079233029	0.0200324581754692	0.0428424079233029	0.0428424079233029	0.0428424079233029	0.0159883026537342	0.0548799984783614	0.00368186121307935	0.00368186121307935	0.00368186121307935	0.00368186121307935	0.0309770260844287	0.0309770260844287	0.0159883026537342
"Placobdella_sp."	0.715189325405055	0.209817837535168	0.0445309141700021	0.193452796230915	0.24601955667995	0.265224246633051	0.218483871697875	0.690553717354186	0.176178499758419	0.520182692243821	0.586301902458834	0.462316449288881	0.062537936457555	0.062537936457555	0.0295159735903511	0.0967226221228949	0.0693875839035178	0.0194706212339711	0	0.0153049092142407	0.0153049092142407	0.0378078036126753	0.317275703285936	0.219262780520088	0.178763953951515	1.32952646518291	0.0643612201900711	0.0850272734124485	0.14236140310018	0.111545105716046	0.133632456077259	0.0573926396346791	0.0794885383846042	0.126026012042251	0.115251443693012	0.0842195468250173	0.0975234332744742	0.0254815786639456	0.0281420714058998	0.0281420714058998	0.0439901472709829	0.0537176891098666	0.0623711596552298	0.0402293995540344	0.0265224246633051	0.0174107516607824	0.00333981856275016	0.00333981856275016	0.0776872932023458	0.0753816731732787	0.0134882895558322	0.0174107516607824	0.0668806318599199	0.0776872932023458	0.00664109405782899	0.00333981856275016	0.0134882895558322	0.0776872932023458	0	0.0776872932023458	0.0134882895558322	0.00664109405782899	0.0174107516607824	0.0134882895558322	0.0134882895558322	0.022651521397511	0.0265224246633051	0	0.0218483871697875	0.0134882895558322	0.0134882895558322	0.0134882895558322	0.0134882895558322	0.0217625899776513	0.0134882895558323	0.0693474673933322	0.0693474673933322	0.022651521397511	0.022651521397511	0.00333981856275016	0.00333981856275016	0.00333981856275016	0.00333981856275016	0.022651521397511	0.0402293995540344	0.0753816731732786	0.0174107516607824	0.0753816731732786	0.0753816731732786	0.00664109405782899	0.0174107516607824	0.0174107516607824	0.008761779555287	0.0402293995540344	0.0174107516607824	0.0402293995540344	0.0402293995540344	0.0402293995540343	0.0776872932023459	0.0218483871697875	0.00333981856275016	0.00333981856275016	0.00333981856275016	0.00333981856275016	0.0668806318599199	0.0668806318599199	0.0776872932023459
"Henneguya_sp."	0.182176239870561	0.0585753332816387	0.0131609615633511	0.0596930613682903	0.072710250612341	0.245074527343106	0.119499327765185	0.0484927864861854	0.0491979787107068	0.2254205763194	0.0458561212874495	0.091866237788027	0.75310025398666	0.75310025398666	0.894943949545495	0.0283137300591068	0.485181716028518	0.590362185204382	0	0.00592706249232155	0.00592706249232155	0.00826248907145193	0.0744839906161497	0.0787716220133082	0.206039249480308	0.0643612201900711	1.95147500109226	0.032928124957342	0.537939727363643	0.0476242431878027	0.0637375117538097	0.0166800689579436	0.0275697217923838	0.0275416302381731	0.0654400310376092	0.0287412688243483	0.0124397095777828	0.00753099467236203	0.338895114293998	0.338895114293998	0.0184938553316293	0.014012970632253	0.0167913360478297	0.0102474134927191	0.0245074527343106	0.00537237552314613	0.000987072117251336	0.000987072117251335	0.00545543847969586	0.00589578702267208	0.00376555713953392	0.00537237552314613	0.02898264552678	0.00545543847969586	0.201362388647736	0.000987072117251335	0.00376555713953392	0.00545543847969586	0	0.00545543847969586	0.00376555713953391	0.201362388647736	0.00537237552314613	0.00376555713953392	0.00376555713953392	0.0063254544056623	0.0245074527343106	0	0.0119499327765185	0.00376555713953392	0.00376555713953392	0.00376555713953392	0.00376555713953392	0.00637058926329903	0.00376555713953392	0.013779935668204	0.0137799356682041	0.0063254544056623	0.0063254544056623	0.000987072117251335	0.000987072117251335	0.000987072117251335	0.000987072117251335	0.0063254544056623	0.0102474134927191	0.00589578702267207	0.00537237552314613	0.00589578702267207	0.00589578702267207	0.201362388647737	0.00537237552314613	0.00537237552314613	0.265662983341972	0.0102474134927191	0.00537237552314613	0.0102474134927191	0.0102474134927191	0.0102474134927191	0.00545543847969586	0.0119499327765185	0.000987072117251336	0.000987072117251335	0.000987072117251335	0.000987072117251335	0.02898264552678	0.02898264552678	0.00545543847969586
"Scleroductus_sp."	0.419647714218186	1.01506348697504	0.116555660309769	0.2021648572922	0.643934049242242	0.200981615150998	0.648574265659015	0.105045626536068	0.122606510692741	0.112254919398484	0.140437604133538	0.114102785083577	0.0279852671617334	0.0279852671617334	0.015100796158781	0.126715880321415	0.0415147443123968	0.00996144956692698	0	0.31634882102749	0.31634882102749	0.0135119638333399	0.259254992011658	0.230336164428729	0.13813061306203	0.0850272734124485	0.0329281249573419	1.75749345015273	0.0595787303828324	0.117421104103598	0.0581361207911063	0.151719218809658	0.106657447646973	0.0450398794444663	0.0993883634322349	0.146416674922476	0.0760103278203996	0.0666957389550344	0.0125933702227801	0.0125933702227801	0.122811490997703	0.0888592652303109	0.0815592483565746	0.023605183924773	0.0200981615150998	0.018194837156298	0.00874167452323268	0.00874167452323268	0.0118176329853076	0.0180562633885978	0.065254081305538	0.018194837156298	0.0144327753512336	0.0118176329853076	0.00339767913572573	0.00874167452323268	0.065254081305538	0.0118176329853076	0	0.0118176329853076	0.0652540813055379	0.00339767913572573	0.018194837156298	0.065254081305538	0.065254081305538	0.0157636942319239	0.0200981615150998	0	0.0648574265659015	0.065254081305538	0.065254081305538	0.0652540813055379	0.065254081305538	0.0285110730723183	0.065254081305538	0.0171154177625365	0.0171154177625365	0.0157636942319239	0.0157636942319239	0.00874167452323268	0.00874167452323268	0.00874167452323268	0.00874167452323268	0.0157636942319239	0.0236051839247729	0.0180562633885978	0.018194837156298	0.0180562633885978	0.0180562633885978	0.00339767913572573	0.018194837156298	0.018194837156298	0.00448265230511715	0.0236051839247729	0.018194837156298	0.023605183924773	0.023605183924773	0.0236051839247729	0.0118176329853076	0.0648574265659015	0.00874167452323268	0.00874167452323268	0.00874167452323268	0.00874167452323268	0.0144327753512336	0.0144327753512336	0.0118176329853076
"Clinostomum_complanatum"	0.33035192282897	0.113535086763264	0.0255503344864505	0.115908425196823	0.141157712131933	0.577284804529039	0.202723434978538	0.105151896822771	0.0974499632544016	0.608004179833178	0.0980396566050568	0.141149695757154	0.630163546979065	0.630163546979065	0.246698473695429	0.0567168388425991	0.418756145631889	0.162738068782279	0	0.0107241714689098	0.0107241714689098	0.0138500282274348	0.156470669449051	0.153652815072633	0.243382417663027	0.14236140310018	0.537939727363643	0.0595787303828325	1.5451008862616	0.101544251193759	0.154482742090585	0.0327641669805257	0.0492863974246975	0.0461667607581159	0.156172789929309	0.0515588332488573	0.0253092927982384	0.0146204691783578	0.28357359614058	0.28357359614058	0.0329765375897278	0.0258809798081965	0.0312864897510035	0.0185822956591296	0.0577284804529039	0.0104317582677141	0.00191627508648379	0.00191627508648379	0.0118295883925617	0.0126050987063644	0.00729868414906694	0.0104317582677141	0.0781719659785514	0.0118295883925617	0.0555071565814714	0.00191627508648379	0.00729868414906695	0.0118295883925617	0	0.0118295883925617	0.00729868414906694	0.0555071565814714	0.0104317582677141	0.00729868414906694	0.00729868414906695	0.0125292809898516	0.057728480452904	0	0.0202723434978538	0.00729868414906695	0.00729868414906694	0.00729868414906694	0.00729868414906695	0.0127612887395848	0.00729868414906695	0.021172454363573	0.021172454363573	0.0125292809898516	0.0125292809898516	0.00191627508648379	0.00191627508648379	0.00191627508648379	0.00191627508648379	0.0125292809898516	0.0185822956591295	0.0126050987063644	0.0104317582677141	0.0126050987063644	0.0126050987063644	0.0555071565814715	0.0104317582677141	0.0104317582677141	0.0732321309520255	0.0185822956591296	0.0104317582677141	0.0185822956591296	0.0185822956591296	0.0185822956591295	0.0118295883925617	0.0202723434978538	0.00191627508648379	0.00191627508648379	0.00191627508648379	0.00191627508648379	0.0781719659785513	0.0781719659785513	0.0118295883925617
"Procamallanus_(Procamallanus)_peraccuratus"	0.844196274528584	0.287077227898773	0.106155514840959	0.22569136915609	0.586476455448505	0.580982891514922	0.279829873265397	0.153529454582506	0.675361142558881	0.183154717092713	0.175287109265301	0.190586002584606	0.0564082541779015	0.0564082541779015	0.0273005215726257	0.123782659231563	0.0663328227814836	0.0180091675920262	0	0.0264197484233096	0.0264197484233096	0.0474328961458021	0.351626621375231	0.263101419849471	0.182055064142401	0.139431382145057	0.0595303039847533	0.146776380129498	0.126930313992199	1.24519935748452	0.129132793219931	0.0990889439681026	0.0957812509928208	0.15810965381934	0.109629740104238	0.128251908759138	0.0753197950387614	0.0607445446034374	0.0253837143800557	0.0253837143800557	0.0807658683169052	0.0659410050928683	0.100268921432598	0.0474860404422329	0.0580982891514922	0.0203122232240481	0.00796166361307191	0.0079616636130719	0.0172720636405319	0.0225369140483959	0.0184549646506354	0.0203122232240481	0.0235484636262059	0.0172720636405319	0.00614261735384079	0.0079616636130719	0.0184549646506354	0.0172720636405319	0	0.0172720636405319	0.0184549646506354	0.00614261735384079	0.0203122232240481	0.0184549646506354	0.0184549646506354	0.0868321469004276	0.0580982891514922	0	0.0279829873265397	0.0184549646506354	0.0184549646506354	0.0184549646506354	0.0184549646506354	0.0278510983271017	0.0184549646506354	0.0285879003876908	0.0285879003876909	0.0868321469004276	0.0868321469004276	0.0079616636130719	0.0079616636130719	0.0079616636130719	0.0079616636130719	0.0868321469004276	0.0474860404422329	0.0225369140483958	0.0203122232240481	0.0225369140483958	0.0225369140483958	0.00614261735384079	0.0203122232240481	0.0203122232240481	0.00810412541641181	0.0474860404422329	0.0203122232240481	0.0474860404422329	0.0474860404422329	0.0474860404422329	0.0172720636405319	0.0279829873265397	0.0079616636130719	0.0079616636130719	0.0079616636130719	0.0079616636130719	0.0235484636262059	0.0235484636262059	0.0172720636405319
"Glossiphoniidae_gen._sp."	0.966687862808367	0.219024476596713	0.0457801194770056	0.205102527428473	0.25292103044395	0.747809195857928	0.286569917606165	0.169873473069265	0.157554856805544	0.792429643896857	0.160485984914654	0.178107189474437	0.110027018745073	0.110027018745073	0.0487165694933578	0.0950884687973877	0.104314491461328	0.0321365605481393	0	0.0174408362373319	0.0174408362373319	0.0193040266187759	0.265856013565086	0.247147207738476	0.215824529488944	0.222720760128766	0.106229186256349	0.0968935346518439	0.257471236817641	0.172177057626575	1.23104092322693	0.0582379431434422	0.10149241151215	0.0643467553959195	0.205321722704577	0.105796076783543	0.0433968050861254	0.0261964017007309	0.0495121584352829	0.0495121584352829	0.051419884500572	0.0684563372070451	0.0771390850229261	0.0543761922829707	0.0747809195857928	0.0184592274685626	0.00343350896077542	0.00343350896077542	0.0191107657202923	0.0206339123461698	0.0140801449240744	0.0184592274685626	0.101883811358167	0.0191107657202923	0.0109612281360055	0.00343350896077542	0.0140801449240744	0.0191107657202923	0	0.0191107657202923	0.0140801449240744	0.0109612281360055	0.0184592274685626	0.0140801449240744	0.0140801449240744	0.0202570530178557	0.0747809195857929	0	0.0286569917606165	0.0140801449240744	0.0140801449240744	0.0140801449240744	0.0140801449240744	0.0213949054794122	0.0140801449240744	0.0267160784211656	0.0267160784211656	0.0202570530178557	0.0202570530178557	0.00343350896077542	0.00343350896077542	0.00343350896077542	0.00343350896077542	0.0202570530178557	0.0543761922829706	0.0206339123461698	0.0184592274685626	0.0206339123461698	0.0206339123461698	0.0109612281360055	0.0184592274685626	0.0184592274685626	0.0144614522466627	0.0543761922829706	0.0184592274685626	0.0543761922829707	0.0543761922829707	0.0543761922829706	0.0191107657202923	0.0286569917606165	0.00343350896077542	0.00343350896077542	0.00343350896077542	0.00343350896077542	0.101883811358167	0.101883811358167	0.0191107657202923
"Helobdella_sp."	0.440498004513827	1.22091324334839	0.131935211694531	0.23489744394515	0.728901323867931	0.211295404002742	0.26848587447895	0.14626993716032	0.160299375095838	0.0959030332498404	0.18137710213548	0.125138103904821	0.0249298668597325	0.0249298668597325	0.0127490972926958	0.579598495759572	0.0330952483037463	0.00841011880232452	0	0.0455157656428974	0.0455157656428974	0.0161838227017407	0.401931584450217	0.308678406836876	0.101455430678919	0.0956543993911318	0.0278001149299061	0.252865364682764	0.0546069449675429	0.13211859195747	0.0582379431434422	1.27449806062356	0.0727673701568613	0.0539460756724691	0.0603085178374343	0.117227719349912	0.0889210322798185	0.0754962600252037	0.0112184400868796	0.0112184400868796	0.0924497065960089	0.103265292683442	0.0903791319020166	0.0247780127539028	0.0211295404002742	0.0211407699550635	0.00989514087708982	0.00989514087708982	0.0164553679305359	0.0233199131317046	0.0784872799295392	0.0211407699550635	0.0123303899892652	0.0164553679305359	0.00286854689085655	0.00989514087708981	0.0784872799295393	0.0164553679305359	0	0.0164553679305359	0.0784872799295392	0.00286854689085655	0.0211407699550635	0.0784872799295392	0.0784872799295392	0.0206099196551792	0.0211295404002742	0	0.026848587447895	0.0784872799295392	0.0784872799295392	0.0784872799295392	0.0784872799295392	0.130409661545903	0.0784872799295392	0.0187707155857232	0.0187707155857232	0.0206099196551792	0.0206099196551792	0.00989514087708981	0.00989514087708982	0.00989514087708982	0.00989514087708981	0.0206099196551792	0.0247780127539028	0.0233199131317046	0.0211407699550635	0.0233199131317046	0.0233199131317046	0.00286854689085655	0.0211407699550635	0.0211407699550635	0.00378455346104604	0.0247780127539028	0.0211407699550635	0.0247780127539028	0.0247780127539028	0.0247780127539028	0.0164553679305359	0.026848587447895	0.00989514087708982	0.00989514087708982	0.00989514087708982	0.00989514087708981	0.0123303899892652	0.0123303899892652	0.0164553679305359
"Piscicolidae_gen._sp."	0.965357286425605	0.274702097431866	0.0579876433699943	1.00909794136027	0.320363832198425	0.264457508025718	0.736752255685393	0.136061358225708	0.140999379073964	0.161352437152182	0.1384952990025	0.162138635696833	0.0387509844792006	0.0387509844792006	0.0210723988222041	0.116778687599163	0.0583832951382644	0.0139007000633868	0	0.0319972342940918	0.0319972342940918	0.0174449124451023	0.295575215882092	0.32466988341717	0.196258107628556	0.132480897307674	0.0459495363206395	0.177762412744954	0.0821439957078291	0.127708334657094	0.10149241151215	0.0727673701568613	1.21879538765241	0.058149708150341	0.120866289719249	0.156809317827838	0.0466392833410368	0.0331818181506078	0.0174379430156403	0.0174379430156403	0.102507970466398	0.0719607679106317	0.0831340922592985	0.0543013473614403	0.0264457508025718	0.090818814722424	0.00434907325274958	0.00434907325274958	0.0153069028003922	0.0178065384431785	0.0176594205491914	0.090818814722424	0.0207453133481376	0.0153069028003922	0.00474128973499593	0.00434907325274958	0.0176594205491914	0.0153069028003922	0	0.0153069028003922	0.0176594205491914	0.00474128973499593	0.0908188147224239	0.0176594205491914	0.0176594205491914	0.0181284915952239	0.0264457508025718	0	0.0736752255685393	0.0176594205491914	0.0176594205491914	0.0176594205491914	0.0176594205491914	0.0262752047098116	0.0176594205491914	0.024320795354525	0.024320795354525	0.0181284915952239	0.0181284915952239	0.00434907325274958	0.00434907325274958	0.00434907325274958	0.00434907325274958	0.0181284915952239	0.0543013473614402	0.0178065384431785	0.090818814722424	0.0178065384431785	0.0178065384431785	0.00474128973499593	0.090818814722424	0.090818814722424	0.00625531502852405	0.0543013473614402	0.090818814722424	0.0543013473614403	0.0543013473614403	0.0543013473614402	0.0153069028003922	0.0736752255685394	0.00434907325274958	0.00434907325274958	0.00434907325274958	0.00434907325274958	0.0207453133481376	0.0207453133481376	0.0153069028003922
"Lamproglena_monodi"	0.39679059872162	0.178044777475091	0.0405796056016868	0.185645816672041	0.224189796379689	0.244395358613321	0.191221134717662	0.173123134283889	1.11904164590964	0.136793598328304	0.160719409454136	0.866639047930345	0.0371638946199777	0.0371638946199777	0.0210509275705782	0.099214481348755	0.0606452148890276	0.0138865362545411	0	0.0135119638333399	0.0135119638333399	0.523509304206197	0.301430265937513	0.255085441178867	0.21407054216745	0.210043353403751	0.0459027170636218	0.0750664657407772	0.0769446012635266	0.21081287175912	0.0643467553959195	0.0539460756724691	0.058149708150341	1.74503101402065	0.0611493976895945	0.0616186663240293	0.0408410057468467	0.0232205520942985	0.01672375257899	0.01672375257899	0.0392991951459382	0.0337652068729184	0.0424965528522631	0.0223194711780912	0.0244395358613321	0.0167081235004837	0.00304347042012651	0.00304347042012651	0.0194763526069376	0.0206639240726747	0.0114457356948272	0.0167081235004837	0.0175877483564962	0.0194763526069376	0.00473645870338008	0.00304347042012651	0.0114457356948272	0.0194763526069376	0	0.0194763526069376	0.0114457356948272	0.00473645870338008	0.0167081235004837	0.0114457356948272	0.0114457356948272	0.143876783045525	0.0244395358613321	0	0.0191221134717662	0.0114457356948272	0.0114457356948272	0.0114457356948272	0.0114457356948272	0.0223232583034698	0.0114457356948272	0.129995857189552	0.129995857189552	0.143876783045525	0.143876783045525	0.00304347042012651	0.00304347042012651	0.00304347042012651	0.00304347042012651	0.143876783045525	0.0223194711780911	0.0206639240726747	0.0167081235004837	0.0206639240726747	0.0206639240726747	0.00473645870338008	0.0167081235004837	0.0167081235004837	0.00624894131454349	0.0223194711780911	0.0167081235004837	0.0223194711780912	0.0223194711780911	0.0223194711780911	0.0194763526069376	0.0191221134717662	0.00304347042012651	0.00304347042012651	0.00304347042012651	0.00304347042012651	0.0175877483564962	0.0175877483564962	0.0194763526069376
"Capillariidae_gen._sp."	0.497754696425984	0.214410676226869	0.0502335126299358	0.218342157369421	0.27752465310983	0.7527331463353	0.732167938820393	0.148339218835073	0.139406957808799	0.793719938643995	0.144930027691803	0.178102057300865	0.111737556790043	0.111737556790043	0.0500178581179178	0.095767802603655	0.108943538764603	0.032994973632408	0	0.0298165090296705	0.0298165090296705	0.0183448193068783	0.236477102848626	0.269379887313616	0.235887180414041	0.192085739488354	0.109066718396015	0.165647272387058	0.260287983215515	0.14617298680565	0.205321722704577	0.0603085178374344	0.120866289719249	0.0611493976895945	1.25053981491265	0.126192714335886	0.0436110794831166	0.0287447322271299	0.0502819005555194	0.0502819005555194	0.098194012661924	0.0417822451456889	0.0529759204538463	0.0279987016739616	0.0752733146335299	0.0196507941632479	0.00376751344724519	0.00376751344724519	0.0166881621189458	0.0186338607032319	0.0137835434717273	0.0196507941632479	0.102049706397085	0.0166881621189458	0.0112540180765315	0.00376751344724518	0.0137835434717273	0.0166881621189458	0	0.0166881621189458	0.0137835434717273	0.0112540180765315	0.0196507941632479	0.0137835434717273	0.0137835434717273	0.0179237517182742	0.07527331463353	0	0.0732167938820393	0.0137835434717273	0.0137835434717273	0.0137835434717273	0.0137835434717273	0.0215477555858223	0.0137835434717273	0.0267153085951297	0.0267153085951298	0.0179237517182742	0.0179237517182742	0.00376751344724518	0.00376751344724519	0.00376751344724519	0.00376751344724518	0.0179237517182742	0.0279987016739616	0.0186338607032319	0.0196507941632479	0.0186338607032319	0.0186338607032319	0.0112540180765315	0.0196507941632479	0.0196507941632479	0.0148477381345836	0.0279987016739616	0.0196507941632479	0.0279987016739616	0.0279987016739616	0.0279987016739616	0.0166881621189458	0.0732167938820393	0.00376751344724519	0.00376751344724518	0.00376751344724518	0.00376751344724518	0.102049706397085	0.102049706397085	0.0166881621189458
"Cucullanus_sp."	1.00094059637124	0.3382375665283	0.13378202832784	0.264520702041455	0.73910441576183	0.27765129677006	0.766995460982249	0.136546450401273	0.158784183994578	0.168995855471758	0.174276445408637	0.1637767803054	0.040487446423465	0.040487446423465	0.0219678487829414	0.128731014972504	0.0607295653995854	0.0144913960458899	0	0.0439250024767428	0.0439250024767428	0.0184855998972088	0.283286177349944	0.304624840338032	0.203552970986799	0.140365911375029	0.0479021147072471	0.24402779153746	0.0859313887480956	0.171002545012184	0.105796076783543	0.117227719349912	0.156809317827838	0.0616186663240293	0.126192714335886	1.19952185206267	0.0889263689711037	0.0765530495431526	0.0182193508905593	0.0182193508905593	0.14321894351679	0.0780467521084156	0.122822305964447	0.056302908545882	0.027765129677006	0.023806863183731	0.010033652124588	0.010033652124588	0.0153614756701432	0.022406971552539	0.0217438435625336	0.023806863183731	0.0217280385606546	0.0153614756701432	0.00494276597616181	0.010033652124588	0.0217438435625336	0.0153614756701432	0	0.0153614756701432	0.0217438435625335	0.00494276597616181	0.0238068631837309	0.0217438435625336	0.0217438435625336	0.0204151093707314	0.027765129677006	0	0.0766995460982249	0.0217438435625336	0.0217438435625336	0.0217438435625336	0.0217438435625336	0.0289644783688134	0.0217438435625336	0.0245665170458099	0.0245665170458099	0.0204151093707314	0.0204151093707314	0.010033652124588	0.010033652124588	0.010033652124588	0.010033652124588	0.0204151093707314	0.056302908545882	0.022406971552539	0.023806863183731	0.022406971552539	0.022406971552539	0.00494276597616181	0.023806863183731	0.0238068631837309	0.00652112822065046	0.056302908545882	0.023806863183731	0.056302908545882	0.056302908545882	0.056302908545882	0.0153614756701432	0.0766995460982249	0.010033652124588	0.010033652124588	0.010033652124588	0.010033652124588	0.0217280385606546	0.0217280385606546	0.0153614756701432
"Paracapillaria_piscicola"	0.452952839794924	0.31961218797331	0.165139335521376	0.207559099323771	0.912343859824885	0.210202324235482	0.258000088339513	0.21311808395065	0.171342990243214	0.144638495300253	1.19051905213555	0.151273921743512	0.028549665662537	0.028549665662537	0.0142620874140184	0.136551569943128	0.0360309068557694	0.00940818371428949	0	0.0342046475191798	0.0342046475191798	0.018378452586081	0.397633029771168	0.226505296318074	0.105799198814222	0.243808583186185	0.0310992739444569	0.190025819550999	0.0632732319955961	0.150639590077523	0.0650952076291881	0.133381548419728	0.0699589250115552	0.06126150862027	0.0654166192246749	0.133389553456656	1.23517768265881	0.0944963975483429	0.0128473495481417	0.0128473495481417	0.107910956218191	0.0460250950367486	0.107589544622704	0.0254785972384645	0.0210202324235482	0.0186803189391394	0.0123854501641032	0.0123854501641032	0.0239757844444482	0.153066735274571	0.0205464977982842	0.0186803189391394	0.0185963779671754	0.0239757844444482	0.00320896966815415	0.0123854501641032	0.0205464977982842	0.0239757844444482	0	0.0239757844444482	0.0205464977982842	0.00320896966815415	0.0186803189391394	0.0205464977982842	0.0205464977982842	0.0220298130312703	0.0210202324235482	0	0.0258000088339513	0.0205464977982842	0.0205464977982842	0.0205464977982842	0.0205464977982842	0.0307241032372038	0.0205464977982842	0.0226910882615268	0.0226910882615268	0.0220298130312703	0.0220298130312703	0.0123854501641032	0.0123854501641032	0.0123854501641032	0.0123854501641032	0.0220298130312703	0.0254785972384645	0.15306673527457	0.0186803189391394	0.153066735274571	0.15306673527457	0.00320896966815416	0.0186803189391394	0.0186803189391394	0.00423368267143027	0.0254785972384645	0.0186803189391394	0.0254785972384645	0.0254785972384645	0.0254785972384645	0.0239757844444482	0.0258000088339513	0.0123854501641032	0.0123854501641032	0.0123854501641032	0.0123854501641032	0.0185963779671754	0.0185963779671754	0.0239757844444482
