"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Amelanchier_lamarckii"	1.53513356707722	0.234948127575983	0.244823076453578	0.0212430645725687	0.0170118588578228	0.0212430645725687	0.14413090613064	0.0765795292597086	0.111640996993381	0.101991618101168	0.102144062201259	0.244297867747541	0.016487446750651	0.144452476997962	0.0675629654932986	0.0842902774169216	0.095110290770611	0.111326815479712	0.0675629654932986	0.137133829101053	0.021597293905694	0.102424343592784	0.427923612243376	0.160402662879446	0.0556717171804377	0.468064125910618	0.0379703764961918	0.16654262225579	0.0463199009207299	0.124951875610435	0.0721745566943989	0.189415079666142	0.243046481013469	0.136197903196769	0.0393852257470434	0.20792271937339	0.0586645088059596	0.167812313071991	0.109916311671007	0.333516362830172	0.118289415522158	0.0184363818467011	0.137677094210802	0.115135017530791	0.13653119814296	0.0616820948979997	0.0213961806121688	0.0162509036622708	0.0560842480690002	0.13856144278381	0.0162509036622708	0.0607814063592122	0.455942871342429	0.329634760200478	0.0608954481248477	0.13653119814296	0.0951046000749638	0.613688532096429	0.297374434197744	0.271620477396385	0.0187360450037763	0.0743605460070595
"Cornus_sanguinea"	0.256307048264708	1.33408482819903	0.244727869381125	0.0215089388110575	0.0268393148656057	0.0215089388110575	0.156385282076463	0.093961874936187	0.122057534133596	0.115886452831713	0.0691757050474664	0.26485934423959	0.018738436079407	0.195954977473735	0.061315816541144	0.0849030784768146	0.0703618433777862	0.121971532141529	0.061315816541144	0.126257576302838	0.0220263593238532	0.0948064009822491	0.442951450305015	0.202437832690533	0.0760795751016267	0.471713338841787	0.0450962007467281	0.176597064123817	0.0398068777300865	0.141936419242635	0.0815841671165144	0.0842850456155802	0.232468205691736	0.0404501288677335	0.0410915510658496	0.328036070579625	0.154074223727402	0.0620012483783942	0.124922907196047	0.343129815339805	0.216461961825663	0.0170651521768049	0.2409818005381	0.0192230286198531	0.0413706011351038	0.152527067797598	0.0221475725152507	0.0220449349657952	0.059387280887079	0.147063408983221	0.0220449349657952	0.0632391235811004	0.465000919059123	0.237073578749777	0.060439824939936	0.0413706011351038	0.100692417895926	0.62136934343055	0.419329101078589	0.258367926425694	0.0198671697139294	0.0793151583809948
"Crataegus_monogyna"	0.293787691744294	0.269200656319237	1.3175984957741	0.0220453095237914	0.027420366506244	0.0220453095237914	0.166506134232952	0.0910986618023786	0.140110776011657	0.098462467644291	0.105703105299431	0.262092048602412	0.017181073142294	0.180789526214286	0.0563660028289251	0.0803998015936309	0.0728763446484519	0.151699765966867	0.0563660028289251	0.11759542991474	0.0175991870076374	0.0871977531531432	0.399096986151781	0.169703801177574	0.0641417743391573	0.445228211174993	0.0460791082884972	0.197599747480827	0.0343206933051337	0.155362812403905	0.0974828501314953	0.0850994271628855	0.246428497878977	0.0420693463836967	0.0396921731480555	0.335137812854094	0.0610720351843674	0.172328873090321	0.114540487615294	0.351745991734602	0.220595217018722	0.0156955955675658	0.140487402616245	0.0220340768808221	0.0419889261884111	0.0620156270547649	0.0199548493075891	0.0203388216991072	0.0624471380430856	0.251261241412084	0.0203388216991072	0.0596470224556446	0.371538392383456	0.222953417299951	0.0556857143780295	0.0419889261884111	0.205457291693468	0.636864497353975	0.42726753359477	0.284081189764834	0.022229971591593	0.083855786019235
"Crataegus_oxyacantha"	0.254916774870824	0.236598326921633	0.220453095237914	1.0536961160833	0.0182802567682607	0.0536961160833035	0.166895949481779	0.110769870849647	0.128022417991186	0.13127234779437	0.0932165287097301	0.248354818739872	0.0164163772204742	0.179005782762665	0.0922897266373444	0.112012711610431	0.0917950348353599	0.145756275597824	0.0922897266373444	0.130262102186065	0.0190705130249963	0.131270500555363	0.353510116461616	0.182060983806618	0.092678737240329	0.394347707491533	0.0734191010563897	0.180968081540298	0.0385936105540409	0.148718901211199	0.0725192847751335	0.0878500937965306	0.142587259483177	0.0368644049524308	0.0363722582426094	0.223425360500964	0.0575154114312771	0.0669244952996431	0.109442514803161	0.241293530374257	0.113384738127854	0.0236286900999653	0.149797170319528	0.0191187581153118	0.0367942639383927	0.0547791975901516	0.0176755058230808	0.0201381505607998	0.058235699582283	0.143935293639036	0.0201381505607998	0.0540477640656902	0.402599719416589	0.260307967053928	0.0590498427601651	0.0367942639383926	0.0960554739818553	1.55122113129543	0.350630843965976	0.172827235880299	0.0203589091732836	0.0730480064902981
"Euonymus_europaea"	0.204142306293874	0.295232463521663	0.27420366506244	0.0182802567682607	1.10346566950405	0.0182802567682607	0.217561484037159	0.158546092264553	0.184541724589171	0.0899819883835285	0.0556194616746561	0.211850720215929	0.0193313847032399	0.250348167544347	0.0525568826578868	0.0716367687236267	0.0501114732639944	0.10980246283945	0.0525568826578868	0.0921802085312355	0.0177202799265073	0.0826738370809615	0.418197882975565	0.236088831512233	0.0557053624939024	0.443439805107673	0.0373601428340007	0.137732029901964	0.0342766258896261	0.201174463321983	0.0685583136872191	0.0668913437167065	0.130516276795915	0.0352654642018858	0.03584359524604	1.26458040504944	0.0716252710729496	0.056674841330057	0.128875898021599	0.268899030125811	0.133751371478222	0.0148812906745731	0.142685041799236	0.0153106729720405	0.0362205671208188	0.0650200687576687	0.0209098941487783	0.0281641688487391	0.0523139646719575	0.173379255389287	0.0281641688487391	0.0567534893948182	0.374094798448487	0.22075127950825	0.0557459760531966	0.0362205671208188	0.0929790673739107	0.528096306638642	0.339197974502044	0.180771133398918	0.015494853363971	0.0667640691896352
"Fragaria_vesca_dom."	0.254916774870824	0.236598326921633	0.220453095237914	0.0536961160833035	0.0182802567682607	1.0536961160833	0.166895949481779	0.110769870849647	0.128022417991186	0.13127234779437	0.0932165287097301	0.248354818739872	0.0164163772204742	0.179005782762665	0.0922897266373444	0.112012711610431	0.0917950348353599	0.145756275597824	0.0922897266373444	0.130262102186065	0.0190705130249963	0.131270500555363	0.353510116461616	0.182060983806618	0.092678737240329	0.394347707491533	0.0734191010563897	0.180968081540298	0.0385936105540409	0.148718901211199	0.0725192847751335	0.0878500937965306	0.142587259483177	0.0368644049524308	0.0363722582426094	0.223425360500964	0.0575154114312771	0.0669244952996431	0.109442514803161	0.241293530374257	0.113384738127854	0.0236286900999653	0.149797170319528	0.0191187581153118	0.0367942639383927	0.0547791975901516	0.0176755058230808	0.0201381505607998	0.058235699582283	0.143935293639036	0.0201381505607998	0.0540477640656902	0.402599719416589	0.260307967053928	0.0590498427601651	0.0367942639383926	0.0960554739818553	1.55122113129543	0.350630843965976	0.172827235880299	0.0203589091732836	0.0730480064902981
"Frangula_alnus"	0.247081553366812	0.24574830040587	0.237865906047075	0.0238422784973971	0.0310802120053085	0.0238422784973971	1.20319661833528	0.107998841960289	0.139172028005556	0.124745017489586	0.059924839184293	0.25985582904142	0.0175601067900034	0.17198678805445	0.0795837078781502	0.106574479573402	0.0581919883076289	0.151251684825879	0.0795837078781502	0.106023936034062	0.026085579762332	0.116675032434229	0.401225056509162	0.202612057663738	0.0690035881088331	0.434899385381313	0.0508330501926489	0.177558331211653	0.0557414293807531	0.16373965669914	0.0896746252150387	0.0746434938230898	0.136538295444729	0.03810158884467	0.0390596595202656	0.379869257842659	0.0629617884367452	0.0579164998020355	0.117067378600023	0.380116303520004	0.119984036670203	0.0210015058381612	0.141326406014766	0.0185311165025109	0.0385923693279689	0.0597384042917338	0.0200612528254581	0.0193485136561256	0.0617474122441475	0.288036031053285	0.0193485136561256	0.0591209123457236	0.550695572760343	0.395411328245614	0.0606332310057784	0.0385923693279689	0.104309040028271	0.688776934369248	0.479835941248921	0.166289873300313	0.0199753122613109	0.0792117624549602
"Hedera_helix"	0.229738587779126	0.258395156074514	0.227746654505947	0.0276924677124117	0.0396365230661384	0.0276924677124117	0.188997973430506	1.13162161216566	0.123403099907219	0.129961536560183	0.0628803787463999	0.252332956306753	0.0172570766404613	0.1742973599214	0.0782327981581029	0.11149774028582	0.0613532552471906	0.148545733547106	0.0782327981581029	0.0988487532804913	0.0310276792593935	0.114268319907792	0.382607364134705	0.205663719233865	0.079421206114492	0.415885495376691	0.0609574098401292	0.183460676770861	0.0505403304456912	0.169446029597242	0.101514734850039	0.0721439935400311	0.135554136575448	0.0359452413753855	0.0376398190149575	0.48444639303058	0.0634089584811871	0.0565917066128896	0.115047177603075	0.243329222627847	0.118017260979028	0.0205682975834025	0.143607304356155	0.0172303940834344	0.0363607622901697	0.0589866373593284	0.0191303682067353	0.0196084529911575	0.0599216790470235	0.152553476300238	0.0196084529911575	0.0567701872216928	0.655028784364973	0.26016868248397	0.0584135130820889	0.0363607622901697	0.105389568622317	0.800004622803004	0.5913767489372	0.161870213778857	0.0206393261367218	0.0811199604929382
"Ligustrum_vulgare"	0.267938392784113	0.268526575093912	0.280221552023313	0.0256044835982372	0.0369083449178343	0.0256044835982372	0.194840839207779	0.0987224799257753	1.18445832741005	0.0974851128217072	0.0901913004961465	0.235733372643255	0.0173168798139048	0.189422610383356	0.0602407261505631	0.0788619995069458	0.0629754312748515	0.143200154496142	0.0602407261505631	0.13980115455996	0.0175883780533212	0.0921437251426442	0.392919339814525	0.185518036499967	0.0628488702693813	0.452308464003859	0.0442257569546199	0.165022819368319	0.0346362425523259	0.186983297230782	0.0706680179904509	0.0845060975422305	0.142777255674763	0.0404492603389821	0.0380338838284178	0.451101993440197	0.0624871022410198	0.0723727092897506	0.115445865426032	0.44912908785301	0.126180190313417	0.016585870525676	0.144846436892589	0.0200953794588085	0.0397413464495347	0.0619702040149472	0.0196459669907262	0.0213100436681275	0.0595139070028391	0.353000769286847	0.0213100436681275	0.057679850819144	0.371310203347891	0.227304859986729	0.0565857183965759	0.0397413464495347	0.100811301074033	0.739685081726853	0.331044859669025	0.381111147653192	0.0185650671789358	0.0724992550552051
"Lonicera_xylosteum"	0.244779883442802	0.254950196229769	0.196924935288582	0.026254469558874	0.0179963976767057	0.026254469558874	0.174643024485421	0.103969229248146	0.0974851128217072	1.16482526945379	0.0598995851017696	0.262444013265079	0.0174412173975703	0.177111632772622	0.0904268785315205	0.120842013476069	0.0610983636370354	0.13979943722888	0.0904268785315205	0.123231897390722	0.0293032270680183	0.130363833292061	0.397178287538862	0.192960931075586	0.100652860481144	0.431162404175739	0.0566696045034225	0.174893886367534	0.0641724089726465	0.13925014649883	0.0957453996655423	0.0782720500675591	0.134031977434138	0.0377607994461184	0.0390856091827892	0.219955971604181	0.0624265806326548	0.0540516109647134	0.116274782650469	0.239377711139257	0.117452387932333	0.023465489992571	0.342091990937835	0.0183584912582102	0.0382174056351532	0.0601207840745597	0.0198589143769431	0.01992505868692	0.0600555247671213	0.138843327756013	0.01992505868692	0.0589445235597323	0.618623682547052	0.464922425395043	0.0627267125574223	0.0382174056351532	0.0997703512783421	0.758462453923026	0.540713510125307	0.154930064475392	0.0196755622163476	0.0803038863238838
