"Arvicola_terrestris"	"Lagurus_lagurus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Microtus_gregalis"	"Spermophilus_pygmaeus"	"Marmota_bobak"	"Allocricetulus_eversmanni"	"Neomys_fodiens"	"Sorex_araneus"	"Cricetulus_migratorius"	"Microtus_arvalis"	"Allactaga_major"	"Apodemus_uralensis"	"Spermophilus_major"	"Sicista_subtilis"	"Ellobius_talpinus"	"Megabothris_walkeri"	"Ctenophthalmus_breviatus"	"Citellophilus_tesquorum"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Stenoponia_ivanovi"	"Amphipsylla_sibirica"	"Amphipsylla_rossica"	"Mesopsylla_hebes"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Amphipsylla_prima"	"Pectinoctenus_pavlovskii"	"Oropsylla_ilovaiskii"	"Corrodopsylla_birulai"	"Amphipsylla_dumalis"	"Frontopsylla_elatoides"	"Leptopsylla_segnis"
"Sorex_araneus"	0.452563345908892	0.202809662018665	0.40741083373399	0.255479843766361	0.418089770042	0.276848741310767	0.208536432588945	0.086280956636112	0.123631212451399	0.348002708094573	1.57513646012031	0.201524372891087	0.124842788699263	0.100874640071152	0.279981993424953	0.122176802891823	0.078967330086546	0	0.574267972684937	0.67065821175361	0.392058324853164	0.506855447725372	0.538221899567445	0.300671935282477	0.171708883545521	0.0258842869908336	0.432027731997058	0.03762807930378	0.078369162677179	0.115811617045359	0.0570742190684955	0.229403257977721	0.0814717845051993	0.078369162677179	0.0759500558687341	0.0633175662105098	0.0407307011318003	0.0268118270471501	0.177202851763535	0	0.0268118270471501	0.0355352985389457
"Cricetulus_migratorius"	0.410944005811101	0.228056295978691	0.379333025886585	0.275827969225048	0.386269222583287	0.275971873201888	0.326729233285097	0.17394547395995	0.155677309001636	0.25533475676118	0.32243899662574	1.27934737997523	0.133226679060188	0.140954064417422	0.279672449007144	0.153907207504387	0.0855219524522659	0	0.621934643111201	0.759514918851488	0.662391726654348	0.350028070770003	0.585062924514964	0.153143517583125	0.404358384802769	0.052183642187985	0.267603742110081	0.0347642300324958	0.0726975326211543	0.111717194273551	0.084294263604739	0.0745746006345728	0.0749182631116576	0.0726975326211543	0.076138425416253	0.0830581775556768	0.0369849605229991	0.0420080442795125	0.0362743871203957	0	0.0420080442795125	0.0384848786035197
"Microtus_arvalis"	0.519024893470421	0.191194888619489	0.347677882437515	0.267264968562051	0.5285795752706	0.263785037934837	0.233391116738804	0.0867941959567808	0.126779222174507	0.264806373575878	0.332914103198035	0.222044465100313	1.26497032155417	0.120734722848182	0.226378725586249	0.15654454300802	0.110272858700988	0	0.801928733553295	0.890171660485341	0.411972868385609	0.354255372840583	0.398300334373054	0.152889674103806	0.164738288881769	0.0260382587870342	0.279750547604767	0.047572161774354	0.0823399500181055	0.473775498652943	0.0662278461494436	0.0771737926461607	0.0814800286560894	0.0823399500181055	0.0876619070586616	0.0644225092464971	0.0467122404123379	0.0300074292949891	0.037452836609779	0	0.0300074292949891	0.0496227864154446
"Allactaga_major"	0.370614107595573	0.247216642275173	0.27229657137419	0.255336681639087	0.320781993649989	0.25454487402431	0.571037760673388	0.152033609763453	0.162979572950263	0.21251043337393	0.268999040189737	0.234923440695703	0.120734722848182	1.34483258235399	0.26109058539449	0.16119787437094	0.0520274015644438	0	0.378354825821427	0.937138208647995	0.855518538266642	0.311739080045169	0.363755583446301	0.13001090665154	0.227708687858862	0.0456100829290358	0.228939582189775	0.028870379428499	0.0561000365659181	0.0984460659665552	0.476868915364203	0.062138957027435	0.0605849268210207	0.0561000365659181	0.0671708816743621	0.117918136267538	0.0333552696836016	0.073419140658007	0.0302623920213455	0	0.073419140658007	0.0234123307039997
"Apodemus_uralensis"	0.456573090472857	0.218729863918292	0.42881629491006	0.250720629995912	0.393538361819312	0.27490798875086	0.303263540606085	0.160259760411329	0.131397154333403	0.261757069358913	0.373309324566604	0.23306037417262	0.113189362793125	0.130545292697245	1.34552065480529	0.129767617059712	0.0578015140652179	0	0.420345455063168	0.710226378727449	0.607668186031592	0.520696286152984	0.400238201583282	0.3277986048681	0.373729549835624	0.0480779281233986	0.443716816148304	0.0354184525637381	0.078300082054744	0.110466839544233	0.0781546144585273	0.0812608594175799	0.0839732076335631	0.078300082054744	0.0730265470631249	0.0783624021546464	0.0410915781425571	0.0389910266493538	0.041997299013743	0	0.0389910266493538	0.026010681329348
"Spermophilus_major"	0.425514133147392	0.229323283096464	0.329991249658181	0.291268918159408	0.390238563410136	0.289802515397318	0.303106217380046	0.136589473533658	0.158270787108515	0.259769358270464	0.325804807711529	0.256512012507312	0.15654454300802	0.16119787437094	0.259535234119425	1.18449166853075	0.105197255327282	0	0.765017817907845	0.899699801941299	0.782973365783961	0.349404503372898	0.404127616638855	0.146878722934544	0.19804921377258	0.0409768420600974	0.264435974691624	0.0351214707069122	0.0681205956727304	0.120381105592583	0.0873301616887166	0.0756184446081167	0.0712953969490834	0.0681205956727304	0.0788118084308234	0.080248990334798	0.0382962719832652	0.0389707993774345	0.036653040867547	0	0.0389707993774345	0.0473387648972769
"Sicista_subtilis"	0.374317441654145	0.139665427609578	0.337110263281398	0.251039431691958	0.381516360950402	0.249360807462853	0.16136911283226	0.0726222949510728	0.0888448640758552	0.254874797073439	0.315869320346184	0.213804881130665	0.165409288051482	0.0780411023466656	0.173404542195654	0.157795882990923	1.84811207609231	0	1.21765948669351	0.47426173171381	0.338322643198189	0.301713080834804	0.340840737331732	0.128945575945307	0.140740732110477	0.0217866884853219	0.238917389111287	0.0343364724855361	0.0680474988136759	0.117647828649854	0.0441597880681473	0.0737665180999615	0.0673995960770129	0.0680474988136759	0.0719923872393298	0.0458872343338717	0.0336885697488731	0.0207474573641476	0.0355352985389457	0	0.0207474573641476	0.831650434241539
"Ellobius_talpinus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0
"Megabothris_walkeri"	0.494930839520481	0.184668732061553	0.445734681449849	0.331929915237144	0.504449410589975	0.329710400978662	0.213365826967099	0.0960228122130852	0.117472653611409	0.33700112057488	0.417649434679954	0.282697565050546	0.218707836423626	0.10318767976948	0.229279339125364	0.208641223065776	0.221392633944275	0	1.61001643240587	0.627079400821593	0.447337717117606	0.398931740214908	0.450667197138624	0.170494705972128	0.186090523568297	0.0288068436639256	0.315901881158257	0.0454004469530978	0.0899739150980826	0.155556573437029	0.0583890531123282	0.0975357294877269	0.0891172437018281	0.0899739150980826	0.0951899342386694	0.0606731209525637	0.0445437755568433	0.0274327491814841	0.0469855614014949	0	0.0274327491814841	0.0996266852749238
"Ctenophthalmus_breviatus"	0.46094440972069	0.276412863032285	0.333443958859193	0.312506225803801	0.451878532121497	0.311310747425515	0.36684655105813	0.111471058231023	0.19342476879373	0.307620773267113	0.383233263859206	0.271255328161246	0.190751070104002	0.20081533042457	0.304382733740335	0.192792814701707	0.0677516759591156	0	0.49270524350268	1.68972233374356	0.536012404116499	0.393739590217203	0.454935569863296	0.163600545005992	0.208435067621346	0.0334413174693069	0.297109341000821	0.0406690678909347	0.074013463776854	0.139379385796997	0.107410584263416	0.0892568581742276	0.0748293927607814	0.0740134637768539	0.0875450017615048	0.0969203004818566	0.0414849968748621	0.0471659851360452	0.0431137421841606	0	0.0471659851360452	0.030488254181602
"Citellophilus_tesquorum"	0.462505194583468	0.303329348561041	0.320792191884897	0.326460252823749	0.344467268655647	0.324987236253549	0.430141679908258	0.247804374668085	0.216671867956578	0.221275967059555	0.285133327165937	0.301087148479249	0.112356236832439	0.233323237709084	0.33145537419905	0.213538190668353	0.0615132078542162	0	0.447337717117606	0.682197605239181	1.62656109804577	0.372010347477551	0.441489288460932	0.155500492137027	0.265638454718956	0.0743413124004256	0.268442026813001	0.0310020541790083	0.063081273367498	0.106334392741252	0.125300901586644	0.0652688943651012	0.0737046867010018	0.063081273367498	0.0799710921025706	0.109903213014906	0.0416254675125121	0.0553039302739189	0.0320774993061679	0	0.0553039302739189	0.0276809435343973
"Ctenophthalmus_assimilis"	0.518491132692505	0.303297966244672	0.482076948078562	0.350242182191669	0.52559516552104	0.350516915388793	0.23004548190495	0.0989280591151908	0.119550416888843	0.360455094679549	0.450538175755887	0.194460039316668	0.118085124280194	0.103913026681723	0.347130857435323	0.116468167790966	0.0670473512966232	0	0.487583238040443	0.612483807004538	0.454679313583673	1.45870639779795	0.477504701326308	0.197627070138017	0.194535824479634	0.0296784177345572	0.351576436545162	0.0473035648968936	0.0955112597047498	0.129393304123277	0.0607511842494391	0.10475380897447	0.0948718967501816	0.0955112597047498	0.0998398922256439	0.0841709101689631	0.0466642019423254	0.0295772762449222	0.0506855447725372	0	0.0295772762449222	0.0301713080834804
"Neopsylla_pleskei"	0.500995417389423	0.297492896422056	0.459486264263806	0.344018211126483	0.507587629042833	0.34197432580662	0.237072485397388	0.102741422519346	0.216704212037367	0.347494130592619	0.430577519653956	0.292531462257482	0.119490100311916	0.10912667503389	0.240142920949969	0.121238284991657	0.0681681474663465	0	0.495733916852487	0.636909797808614	0.485638217307025	0.429754231193678	1.51139971986874	0.175499623094994	0.195928902653548	0.0308224267558038	0.324602778168735	0.045682886613855	0.0916315130402356	0.126619504272478	0.0632187506326884	0.100564090549963	0.0910382139914287	0.0916315130402356	0.0972856182828274	0.0840294694784914	0.0450895875650481	0.0304807481225214	0.04843997096107	0	0.0304807481225214	0.0306756663598559
"Amalaraeus_penicilliger"	0.678744836699305	0.18313175371884	0.644840514931864	0.22561612756104	0.401839278329231	0.242693876136377	0.21685900328654	0.105165137414323	0.111285148553553	0.255387988046002	0.601343870564955	0.191429396978906	0.114667255577854	0.0975081799886547	0.49169790730215	0.110159042200908	0.0644727879726533	0	0.468860441423351	0.572601907520973	0.427626353376825	0.444660907810539	0.438749057737485	1.26697695833	0.232127442120135	0.0315495412242968	0.377854773006991	0.0361655350496308	0.100649586542817	0.131652747025925	0.057134325847723	0.105959383645458	0.125571086796124	0.100649586542817	0.0700079541837867	0.0608455875205177	0.0610870353029375	0.0278818718511266	0.0676511854385574	0	0.0278818718511266	0.029012754587694
"Neopsylla_setosa"	0.363646393292056	0.205075582026901	0.547948602912171	0.217463001814646	0.337557285052754	0.225194362879474	0.567735863808553	0.408324076590404	0.120600436498893	0.205134434956835	0.274734213672834	0.404358384802769	0.0988429733290612	0.136625212715317	0.448475459802749	0.118829528263548	0.0562962928441908	0	0.409399151850254	0.583618189339769	0.584404600381704	0.350164484063342	0.391857805307096	0.185701953696108	1.39034252256435	0.122497222977121	0.280631429026303	0.0303801556547478	0.085175015945965	0.0927612230497513	0.113982174875695	0.0616777642817192	0.0875230356875022	0.085175015945965	0.0629996059269447	0.109908215825942	0.0327281753962851	0.0729946110610997	0.0309075990381938	0	0.0729946110610997	0.0253333317798859
"Oropsylla_silantiewi"	0.30556291606355	0.188040179806499	0.321315088486587	0.201177094181324	0.252255656851053	0.203491824336872	0.369077995621287	1.47555435868465	0.124744550962983	0.157713436362227	0.207074295926669	0.260918210939925	0.0781147763611027	0.136830248787107	0.288467568740392	0.122930526180292	0.0435733769706437	0	0.316875280303181	0.468178444570297	0.817754436404681	0.267105759611015	0.308224267558038	0.126198164897187	0.612486114885606	1.44266630760539	0.203081963118647	0.0227030091165947	0.0548345179652534	0.0736381044706451	0.0885019597874405	0.0469528737460842	0.0596321712943782	0.0548345179652534	0.0528795732437933	0.0813001175164781	0.0275006624457195	0.0474528851513083	0.0232958582917503	0	0.0474528851513083	0.0196080196367897
"Frontopsylla_elata"	0.559488636164354	0.186951579204877	0.52967308273371	0.239183076444512	0.562251549115244	0.378016786922022	0.21012835740747	0.096705696723165	0.114448390197757	0.395172871050365	0.493745979425209	0.191145530078629	0.119893091830614	0.0981169637956177	0.380328699555689	0.113329703439267	0.0682621111746533	0	0.496417241820118	0.594218682001643	0.421837470706145	0.452026846986637	0.463718254526764	0.215917013146852	0.200451020733073	0.0290117090169495	1.38249810126308	0.050602639420372	0.103569947693743	0.136924544224348	0.0564515922339314	0.114822353342891	0.103321285528163	0.103569947693743	0.0864801008870487	0.0606677873521239	0.0503539772547919	0.0270165030952461	0.0555464226853361	0	0.0270165030952461	0.030717950028594
"Stenoponia_ivanovi"	0.400339080685349	0.172585898777616	0.428897442560754	0.26965430899645	1.54075122614269	0.234594593958745	0.180005859945789	0.0756766970553157	0.105618607815418	0.237996908649511	0.30102463443024	0.173821150162479	0.142716485323062	0.0866111382854971	0.212510715382428	0.105364412120737	0.0686729449710723	0	0.499404916484076	0.569366950473086	0.341022595969091	0.425732084072042	0.45682886613855	0.144662140198523	0.151900778273739	0.0227030091165947	0.354218475942604	1.13866761035284	0.181557354608918	0.217513073211443	0.0491269520501077	0.0695648076708286	0.0789202615177569	0.181557354608918	0.17911575670231	0.0542090723444294	0.0360305172616815	0.0231436105644586	0.033865271373402	0	0.0231436105644586	0.0309028252369825
"Amphipsylla_sibirica"	0.420966966283514	0.170842268965748	0.929109859907529	0.243694955529593	1.00865197004954	0.233001617706523	0.191802864457389	0.0913908632754224	0.102926812583064	0.236444825880191	0.313476650708716	0.181743831552886	0.123509925027158	0.0841500548488771	0.234900246164232	0.102180893509096	0.0680474988136759	0	0.494856533039454	0.518094246437978	0.346947003521239	0.429800668671374	0.458157565201178	0.201299173085634	0.212937539864912	0.0274172589826267	0.3624948169281	0.0907786773044589	1.18368966329521	0.165718681778123	0.0499053847420417	0.0707328470867592	0.130798012956269	0.183689663295212	0.127332920633898	0.0554119767012131	0.0378870269655162	0.0246603682873785	0.0352661232047306	0	0.0246603682873785	0.0306213744661542
"Amphipsylla_rossica"	0.774207728993566	0.176234700304458	0.379747634482676	0.246447087499224	0.805603974857195	0.238262311378615	0.197758011104119	0.0818201160784945	0.111699984843218	0.2380660180776	0.308830978787625	0.186195323789252	0.473775498652943	0.0984460659665552	0.220933679088465	0.120381105592583	0.0784318857665692	0	0.570374102602439	0.650437133719321	0.389892773384591	0.388179912369832	0.422065014241593	0.175536996034566	0.154602038416252	0.0245460348235484	0.319490603190146	0.0725043577371475	0.110479121185415	1.28431570294245	0.0549598497890675	0.0704533878252478	0.107653459057689	0.110479121185415	0.109471420862031	0.0571482760539034	0.069678695609421	0.025426029999101	0.0347434851136078	0	0.025426029999101	0.0352943485949561
"Mesopsylla_hebes"	0.311930754347754	0.244313262657248	0.253419087169878	0.212155793502742	0.272927511389487	0.212184929735301	1.10647097127824	0.147503266312401	0.133168606417237	0.179471370919766	0.228296876273982	0.210735659011847	0.0993417692241654	0.715303373046305	0.234463843375582	0.130995242533075	0.0441597880681473	0	0.321139792117805	0.751874089843914	0.689154958726543	0.273380329122476	0.316093753163442	0.114268651695446	0.284955437189237	0.0442509798937202	0.19758057281876	0.0245634760250538	0.0499053847420417	0.0824397746836013	1.35685156536395	0.0526041042187879	0.0534156766082857	0.0499053847420417	0.0563868450504651	0.186236940728364	0.0280737678912978	0.142260553450059	0.025683398580823	0	0.142260553450059	0.0198719046306663
"Palaeopsylla_soricis"	0.401883013463168	0.188268064775943	0.359504432513449	0.237504346835503	0.386471153726825	0.257490780702471	0.191656683216772	0.078254789576807	0.114790429390181	0.777022989789451	0.917613031910885	0.186436501586432	0.115760688969241	0.0932084355411525	0.24378257825274	0.113427666912175	0.0737665180999615	0	0.536446512182498	0.624798007219593	0.358978919008056	0.471392140385113	0.502820452749814	0.211918767290916	0.154194410704298	0.0234764368730421	0.401878236700118	0.0347824038354143	0.0707328470867592	0.105680081737872	0.0526041042187879	1.21978491455839	0.07211991446303	0.0707328470867592	0.0704080558607396	0.0585298252161119	0.0361694712116851	0.0246415735564422	0.103231466089975	0	0.0246415735564421	0.0331949331449827
"Hystrichopsylla_talpae"	0.948378277026823	0.176570720766049	0.913378821973907	0.223442041929056	0.438445897320871	0.237097223745023	0.203408018635316	0.099386952157297	0.107807532053945	0.236384076237936	0.325887138020797	0.187295657779144	0.122220042984134	0.090877390231531	0.251919622900689	0.106943095423625	0.0673995960770128	0	0.490144840360055	0.52380574932547	0.40537577685551	0.426923535375818	0.455191069957143	0.251142173592248	0.218807589218755	0.0298160856471891	0.36162449934857	0.0394601307588784	0.130798012956269	0.161480188586533	0.0534156766082857	0.07211991446303	1.1766919271298	0.130798012956269	0.0729764370482369	0.0579351892767152	0.0853540449324141	0.0261524595388264	0.0366623030273397	0	0.0261524595388264	0.0303298182346558
"Peromyscopsylla_bidentata"	0.420966966283514	0.170842268965748	0.929109859907528	0.243694955529593	1.00865197004954	0.233001617706523	0.191802864457389	0.0913908632754223	0.102926812583064	0.236444825880191	0.313476650708716	0.181743831552886	0.123509925027158	0.0841500548488771	0.234900246164232	0.102180893509096	0.0680474988136759	0	0.494856533039454	0.518094246437978	0.346947003521239	0.429800668671374	0.458157565201178	0.201299173085634	0.212937539864912	0.0274172589826267	0.362494816928101	0.090778677304459	0.183689663295212	0.165718681778123	0.0499053847420417	0.0707328470867592	0.130798012956269	1.18368966329521	0.127332920633898	0.0554119767012131	0.0378870269655162	0.0246603682873785	0.0352661232047306	0	0.0246603682873785	0.0306213744661542
"Amphipsylla_kuznetzovi"	0.391126608505488	0.191360934386613	0.377750422827429	0.747694624807579	0.995087537235055	0.245840237774219	0.203466264532239	0.0881326220729889	0.119160770466106	0.241536871465395	0.303800223474937	0.190346063540633	0.131492860587992	0.100756322511543	0.219079641189375	0.118217712646235	0.0719923872393298	0	0.523544638312682	0.612815012330534	0.439841006564138	0.449279515015398	0.486428091414137	0.140015908367573	0.157499014817362	0.0264397866218967	0.302680353104671	0.0895578783511549	0.127332920633898	0.164207131293047	0.0563868450504651	0.0704080558607397	0.0729764370482369	0.127332920633898	1.20171207207229	0.0606049164865924	0.035201394765494	0.0261599482970021	0.0341775251409304	0	0.0261599482970021	0.0323965742576984
"Amphipsylla_prima"	0.329197208307964	0.738508109519571	0.283074405289985	0.223335868762518	0.301161513024608	0.223364160652007	1.035796062062	0.135500195860797	0.130883842338864	0.20024613614255	0.253270264842039	0.207645443889192	0.0966337638697457	0.176877204401307	0.235087206463939	0.120373485502197	0.0458872343338717	0	0.3337021652391	0.678442103372996	0.604467671581985	0.378769095760334	0.420147347392457	0.121691175041035	0.274770539564855	0.0406500587582391	0.212337255732434	0.0271045361722147	0.0554119767012131	0.0857224140808551	0.186236940728364	0.0585298252161119	0.0579351892767152	0.0554119767012131	0.0606049164865924	1.26610523912149	0.0296277487477167	0.133173779407972	0.0284929047947294	0	0.133173779407972	0.0206492554502423
"Pectinoctenus_pavlovskii"	1.45516170217197	0.184042802378218	0.39743536669351	0.229148481795376	0.40033908068535	0.242785806035745	0.203216168301644	0.091668874819065	0.11538004675718	0.237875409365	0.325845609054402	0.184924802614996	0.140136721237014	0.100065809050805	0.246549468855343	0.114888815949796	0.0673771394977461	0	0.489981531125276	0.58078995624807	0.457880142637633	0.419977817480929	0.450895875650481	0.24434814121175	0.163640876981425	0.0275006624457195	0.352477840783543	0.0360305172616815	0.0757740539310325	0.209036086828263	0.0561475357825957	0.0723389424233703	0.170708089864828	0.0757740539310325	0.0704027895309879	0.0592554974954335	1.13096455319548	0.0261277930673542	0.0366576310186203	0	0.0261277930673542	0.0303197127739858
