"Pyrostria_fasciculata"	"Labourdonnaisia_callophylloides"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Gaertnera_sp1_M_PL_069"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Euodia_obtusifolia"	"Embelia_angustifolia"	"Memecylon_ovatifolium"	"Syzygium_commersonii"	"Tristhema_mauritiana"	"Tabernaemontana_persicarifolia"	"Xyris_sp1_M_PL_069"	"Apis_mellifera"	"Technomyrmex_albipes"	"Chrysomya_megacephala"	"Musca_domestica"	"Hydrillodes_sp1_M_PL_069"	"Brachymyrmex_sp1_M_PL_069"	"Nacoleia_sp1_M_PL_069"	"Phorinia_sp1_M_PL_069"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Dolichopodidae_sp1_M_PL_069"	"Graphomya_maculata"	"Panara_naso"	"Phelsuma_cepediana"	"Trirhithrum_sp1_M_PL_069"	"Villa_unifasciata"	"Allograpta_sp1_M_PL_069"	"Conocephalus_sp1_M_PL_069"	"Macroglossum_milvus"	"Melanostoma_annulipes"	"Pteromalidae_sp1_M_PL_069"	"Scopariinae_sp1_M_PL_069"	"Stomoxys_calcitrans"	"Strictopterinae_sp1_M_PL_069"	"Syritta_sp1_M_PL_069"
"Syzygium_commersonii"	0.338873177802252	0.422867819451226	0.341248750318188	0.638630656348595	0.376238233775448	0.249274321142122	0.709247193033564	0.087173622691196	0.0777332491754764	0.1160628828513	1.65653366700536	0.249274321142122	0	0	0.395811623472025	1.38485733967846	0.169101027170556	0.207800922450987	0.0483734871997004	0.0638630656348595	0.385042640554602	0.129555415292461	0.0568644743359957	0.129555415292461	0.0307123875286369	0.0945754531634964	0.109370659204106	0.905020768584962	0.0307123875286369	0.187857517839773	0.159580618432552	0	0.0483734871997004	0.0261520868073588	0.0307123875286369	0.0483734871997004	0.0307123875286369	0	0.0638630656348595
"Tristhema_mauritiana"	0.326025336721406	0.539262416449519	0.399445094810802	0.803869001355279	0.336044528470579	0.363864278901913	0.333118650071828	0.0987196780763824	0.0956194180836986	0.104776570609282	0.498548642284245	1.36386427890191	0	0	0.338620706899944	2.02146821612174	0.189158587180489	0.22217097605253	0.0432057250890744	0.0803869001355279	0.304378338874793	0.159365696806164	0.0655659619558869	0.159365696806164	0.0359500585329722	0.1163369586685	0.101890285698927	0.299298585294071	0.0359500585329722	0.220463285544709	0.0749516962661612	0	0.0432057250890744	0.0296159034229147	0.0359500585329722	0.0432057250890744	0.0359500585329722	0	0.0803869001355279
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0
"Xyris_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0
"Apis_mellifera"	0.798232010628824	0.591375219999963	0.397831665168006	0.514570379748642	0.981521605256208	0.0846551767249861	0.722713166760336	0.121592654160457	0.071722099594508	0.170067138760231	0.197905811736013	0.0846551767249861	0	0	1.60990042539576	0.470306537361034	0.249935319049634	0.307473862195277	0.126195634961512	0.0514570379748642	0.560475109812745	0.119536832657513	0.0722826461132577	0.119536832657513	0.0358048498651206	0.0872618878399848	0.269877396874701	0.251668077802281	0.0358048498651206	0.321094327913177	0.162610462521076	0	0.126195634961512	0.0364777962481371	0.0358048498651206	0.126195634961512	0.0358048498651206	0	0.0514570379748642
"Technomyrmex_albipes"	0.362250374134896	0.599180462721688	0.443827883123113	0.893187779283643	0.373382809411754	0.404293643224347	0.370131833413142	0.10968853119598	0.106243797870776	0.116418411788091	0.553942935871383	0.404293643224347	0	0	0.376245229888827	2.24607579569082	0.210176207978321	0.246856640058367	0.0480063612100826	0.0893187779283643	0.338198154305326	0.177072996451294	0.0728510688398743	0.177072996451294	0.0399445094810802	0.129263287409445	0.113211428554364	0.332553983660079	0.0399445094810802	0.244959206160788	0.0832796625179569	0	0.0480063612100826	0.0329065593587941	0.0399445094810802	0.0480063612100826	0.0399445094810802	0	0.0893187779283643
"Chrysomya_megacephala"	0.310676377702049	0.148774427948157	1.18555149973768	0.949188362438592	0.81376592571437	0.0472896467951223	0.198907533719869	0.648189720326252	0.16571381196185	0.136944638538817	0.0845505135852778	0.0472896467951223	0	0	0.249935319049634	0.262720259972902	1.50070243490997	0.319165306549087	0.104627047591848	0.0949188362438592	0.361846914251514	0.276189686603083	0.301156551074267	0.276189686603083	0.106699634976391	0.20161847122025	0.160548795578216	0.0828019262003456	0.106699634976391	0.100554076370816	0.0447541950869706	0	0.104627047591848	0.194456916097876	0.106699634976391	0.104627047591848	0.106699634976391	0	0.0949188362438592
"Musca_domestica"	0.673536833039682	0.207261094200328	1.08625658683862	0.996603250377492	0.492741804599811	0.0555427440131325	0.269806161127887	0.19463123653867	0.162265822893061	0.438753366395854	0.103900461225493	0.0555427440131325	0	0	0.307473862195277	0.308570800072958	0.319165306549087	1.5160990626785	0.0633525177342613	0.0996603250377492	0.542394873851062	0.270443038155102	0.156152463777076	0.270443038155102	0.0977630928154754	0.197423417853225	0.184589147681404	0.107461593805246	0.0977630928154754	0.183414958207241	0.0607063862537745	0	0.0633525177342613	0.0583893709616009	0.0977630928154754	0.0633525177342613	0.0977630928154754	0	0.0996603250377492
"Hydrillodes_sp1_M_PL_069"	0.504990981635798	0.228538804701659	0.461768390200029	0.501637209998511	2.09905193709471	0.0432057250890744	0.33530851352541	0.189690693505486	0.0753886653023455	0.157308484721662	0.0967469743994009	0.0432057250890744	0	0	0.504782539846049	0.240031806050413	0.41850819036739	0.253410070937045	1.26987810619789	0.0501637209998511	0.557173437560151	0.125647775503909	0.0984663631696483	0.125647775503909	0.0415591551180026	0.0917228761178537	0.360776482892334	0.118980554022948	0.0415591551180026	0.159460018104941	0.0754444155432173	0	0.269878106197891	0.0569072080516457	0.0415591551180026	0.269878106197891	0.0415591551180026	0	0.0501637209998511
"Brachymyrmex_sp1_M_PL_069"	0.307561872010939	0.175272538665655	0.856729923701444	1.91838948726801	0.390162274443287	0.0803869001355279	0.212095699279733	0.201889940385516	0.221050390569806	0.165190047397993	0.127726131269719	0.0803869001355279	0	0	0.205828151899457	0.446593889641821	0.379675344975437	0.398641300150997	0.0501637209998511	1.1918389487268	0.419420860355658	0.368417317616344	0.137672675248785	0.368417317616344	0.07710569313313	0.268944641859931	0.10552485796182	0.105198291409314	0.07710569313313	0.107942898561666	0.04772153233794	0	0.0501637209998511	0.0605669821156547	0.0771056931331299	0.0501637209998511	0.0771056931331299	0	0.191838948726801
"Nacoleia_sp1_M_PL_069"	0.688011708240332	0.251433683131468	0.555322319058716	0.838841720711316	0.866714236204679	0.0608756677749587	0.611880835179846	0.147265543675883	0.110024532153219	0.391579135135942	0.154017056221841	0.0608756677749587	0	0	0.448380087850196	0.338198154305326	0.289477531401211	0.43391589908085	0.11143468751203	0.0838841720711316	1.63304476579306	0.183374220255364	0.0941586718180494	0.183374220255364	0.0499790087152844	0.133863180786416	0.23527679499529	0.206980863215294	0.0499790087152844	0.1992722124227	0.137673187915465	0	0.11143468751203	0.044179663102765	0.0499790087152844	0.11143468751203	0.0499790087152844	0	0.0838841720711316
"Phorinia_sp1_M_PL_069"	0.248063035966411	0.126099485139794	1.46520298491098	1.22805772538781	0.325753492047172	0.0531218989353881	0.155638487523656	0.23898760818457	0.620280033847207	0.13614517752314	0.0863702768616405	0.0531218989353881	0	0	0.159382443543351	0.295121660752156	0.368252915470777	0.360590717540136	0.0418825918346364	0.122805772538781	0.305623700425607	1.53380005641201	0.203564551097359	0.533800056412012	0.131868268641988	0.254674041180769	0.0865339383085904	0.0738852842805608	0.131868268641988	0.082481192015892	0.0350186596928226	0	0.0418825918346364	0.0716962824553711	0.131868268641988	0.0418825918346364	0.131868268641988	0	0.122805772538781
"Paragus_borbonicus"	0.21507632858073	0.0956431842126573	1.71185384252462	0.688363376243923	0.382924745659743	0.0327829809779435	0.124112961037167	1.100589123707	0.183208095987623	0.112640011017807	0.0568644743359957	0.0327829809779435	0	0	0.144565292226515	0.182127672099686	0.602313102148534	0.312304927554153	0.0492331815848242	0.0688363376243923	0.235396679545123	0.305346826646039	1.48424358293932	0.305346826646039	0.154066845827216	0.222903183451608	0.0879469207293556	0.0535144296845606	0.154066845827216	0.0674066944083287	0.0279254162333625	0	0.0492331815848242	0.330176737112101	0.154066845827216	0.0492331815848242	0.154066845827216	0	0.0688363376243923
"Stomorhina_lunata"	0.248063035966411	0.126099485139794	1.46520298491098	1.22805772538781	0.325753492047172	0.0531218989353881	0.155638487523656	0.23898760818457	0.620280033847207	0.13614517752314	0.0863702768616405	0.0531218989353881	0	0	0.159382443543351	0.295121660752156	0.368252915470777	0.360590717540136	0.0418825918346364	0.122805772538781	0.305623700425607	0.533800056412013	0.203564551097359	1.53380005641201	0.131868268641988	0.254674041180769	0.0865339383085904	0.0738852842805608	0.131868268641988	0.082481192015892	0.0350186596928226	0	0.0418825918346364	0.0716962824553711	0.131868268641988	0.0418825918346364	0.131868268641988	0	0.122805772538781
"Dolichopodidae_sp1_M_PL_069"	0.235696176755501	0.100885333790493	2.3520646132536	0.771056931331299	0.32323787314002	0.0359500585329722	0.128752588397074	0.321492921538694	0.237362883555578	0.132967891377684	0.0614247750572738	0.0359500585329722	0	0	0.143219399460482	0.199722547405401	0.426798539905564	0.391052371261902	0.0415591551180026	0.07710569313313	0.249895043576422	0.395604805925964	0.308133691654432	0.395604805925964	1.21168581519282	0.288791508325954	0.0839844669339928	0.0566104811651148	0.211685815192824	0.0726909119531381	0.0289693323893415	0	0.0415591551180026	0.0964478764616081	0.211685815192824	0.0415591551180026	0.211685815192824	0	0.0771056931331299
"Graphomya_maculata"	0.27162902438322	0.138078936228074	1.60439726847752	1.34472320929966	0.356700073791654	0.05816847933425	0.170424143838403	0.261691430962105	0.229206637062692	0.149078969387838	0.0945754531634964	0.05816847933425	0	0	0.174523775679969	0.323158218523611	0.403236942440501	0.394846835706449	0.0458614380589269	0.134472320929966	0.33465795196604	0.382011061771154	0.222903183451608	0.382011061771154	0.144395754162977	1.27886807509294	0.0947546624479065	0.0809043862872142	0.144395754162977	0.0903169052574018	0.0383454323636408	0	0.0458614380589269	0.0785074292886314	0.144395754162977	0.0458614380589269	0.144395754162977	0	0.134472320929966
"Panara_naso"	1.05222655290484	0.297826962113724	0.466580371855516	0.527624289809101	1.40301965569241	0.0509451428494637	0.358300818427759	0.153182290874531	0.0778805444777314	0.188939674204512	0.109370659204106	0.0509451428494637	0	0	0.539754793749401	0.28302857138591	0.321097591156433	0.369178295362808	0.180388241446167	0.0527624289809101	0.588191987488225	0.129800907462886	0.0879469207293556	0.129800907462886	0.0419922334669964	0.0947546624479065	1.36978902096904	0.129834480788093	0.0419922334669964	0.278748868156988	0.0806176841462458	0	0.180388241446167	0.0459546872623592	0.0419922334669964	0.180388241446167	0.0419922334669964	0	0.0527624289809101
"Phelsuma_cepediana"	0.39080113209233	0.340525802725481	0.314502673139526	0.525991457046568	0.462702154533686	0.149649292647036	1.20597303999478	0.0840306303400107	0.0664967558525048	0.141499105659243	0.905020768584962	0.149649292647036	0	0	0.503336155604563	0.831384959150198	0.165603852400691	0.214923187610493	0.0594902770114739	0.0525991457046568	0.517452158038234	0.110827926420841	0.0535144296845606	0.110827926420841	0.0283052405825574	0.0809043862872142	0.129834480788093	1.67860327986206	0.0283052405825574	0.172501944594264	0.271343933998825	0	0.0594902770114739	0.0252091891020032	0.0283052405825574	0.0594902770114739	0.0283052405825574	0	0.0525991457046568
"Trirhithrum_sp1_M_PL_069"	0.235696176755501	0.100885333790493	2.3520646132536	0.7710569313313	0.32323787314002	0.0359500585329722	0.128752588397074	0.321492921538694	0.237362883555578	0.132967891377684	0.0614247750572738	0.0359500585329722	0	0	0.143219399460482	0.199722547405401	0.426798539905564	0.391052371261902	0.0415591551180026	0.07710569313313	0.249895043576422	0.395604805925964	0.308133691654432	0.395604805925964	0.211685815192824	0.288791508325954	0.0839844669339928	0.0566104811651148	1.21168581519282	0.0726909119531381	0.0289693323893415	0	0.0415591551180026	0.0964478764616081	0.211685815192824	0.0415591551180026	0.211685815192824	0	0.07710569313313
"Villa_unifasciata"	1.10566032835843	0.918245753676667	0.403838399739656	0.539714492808328	0.620122292630328	0.110231642772354	0.390960273628293	0.103537461439199	0.0742330728143028	0.172209226783474	0.187857517839773	0.110231642772354	0	0	0.642188655826354	0.612398015401969	0.201108152741632	0.366829916414482	0.0797300090524707	0.0539714492808328	0.49818053105675	0.123721788023838	0.0674066944083287	0.123721788023838	0.036345455976569	0.0903169052574019	0.278748868156988	0.172501944594264	0.036345455976569	1.47449258520752	0.0879660615663659	0	0.0797300090524707	0.0310612384317597	0.036345455976569	0.0797300090524707	0.036345455976569	0	0.0539714492808328
"Allograpta_sp1_M_PL_069"	0.476616404162634	0.300470567944858	0.321881470992684	0.4772153233794	0.586789898669469	0.0749516962661612	1.77362360625935	0.0896050002579449	0.0630335874470807	0.178541616752316	0.319161236865104	0.0749516962661612	0	0	0.650441850084302	0.416398312589784	0.179016780347882	0.242825545015098	0.0754444155432173	0.04772153233794	0.688365939577327	0.105055979078468	0.055850832466725	0.105055979078468	0.0289693323893415	0.0766908647272816	0.161235368292492	0.54268786799765	0.0289693323893415	0.175932123132732	1.39906531140835	0	0.0754444155432174	0.0268815000773835	0.0289693323893415	0.0754444155432174	0.0289693323893415	0	0.04772153233794
"Conocephalus_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0
"Macroglossum_milvus"	0.504990981635798	0.228538804701659	0.461768390200029	0.501637209998511	2.09905193709471	0.0432057250890744	0.335308513525411	0.189690693505486	0.0753886653023455	0.157308484721662	0.0967469743994009	0.0432057250890744	0	0	0.50478253984605	0.240031806050413	0.41850819036739	0.253410070937045	0.269878106197891	0.0501637209998511	0.557173437560151	0.125647775503909	0.0984663631696483	0.125647775503909	0.0415591551180026	0.0917228761178538	0.360776482892334	0.118980554022948	0.0415591551180026	0.159460018104941	0.0754444155432174	0	1.26987810619789	0.0569072080516457	0.0415591551180026	0.269878106197891	0.0415591551180026	0	0.0501637209998511
"Melanostoma_annulipes"	0.19445648040596	0.0904010346348218	1.07164307179565	0.605669821156547	0.442611618179467	0.0296159034229147	0.11947333367726	1.87968532587532	0.129053308419668	0.0923121306579293	0.0523041736147176	0.0296159034229147	0	0	0.145911184992549	0.164532796793971	0.777827664391503	0.233557483846404	0.0569072080516457	0.0605669821156547	0.220898315513825	0.215088847366113	0.660353474224202	0.215088847366113	0.0964478764616081	0.157014858577263	0.0919093745247185	0.0504183782040064	0.0964478764616081	0.0621224768635193	0.0268815000773835	0	0.0569072080516457	1.56390559776259	0.0964478764616081	0.0569072080516457	0.0964478764616081	0	0.0605669821156547
"Pteromalidae_sp1_M_PL_069"	0.235696176755501	0.100885333790493	2.3520646132536	0.7710569313313	0.32323787314002	0.0359500585329722	0.128752588397074	0.321492921538694	0.237362883555578	0.132967891377684	0.0614247750572738	0.0359500585329722	0	0	0.143219399460482	0.199722547405401	0.426798539905564	0.391052371261902	0.0415591551180026	0.07710569313313	0.249895043576422	0.395604805925964	0.308133691654432	0.395604805925964	0.211685815192824	0.288791508325954	0.0839844669339928	0.0566104811651148	0.211685815192824	0.0726909119531381	0.0289693323893415	0	0.0415591551180026	0.0964478764616081	1.21168581519282	0.0415591551180026	0.211685815192824	0	0.0771056931331299
"Scopariinae_sp1_M_PL_069"	0.504990981635798	0.228538804701659	0.461768390200029	0.501637209998511	2.09905193709471	0.0432057250890744	0.335308513525411	0.189690693505486	0.0753886653023455	0.157308484721662	0.0967469743994009	0.0432057250890744	0	0	0.50478253984605	0.240031806050413	0.41850819036739	0.253410070937045	0.269878106197891	0.0501637209998511	0.557173437560151	0.125647775503909	0.0984663631696483	0.125647775503909	0.0415591551180026	0.0917228761178538	0.360776482892334	0.118980554022948	0.0415591551180026	0.159460018104941	0.0754444155432174	0	0.269878106197891	0.0569072080516457	0.0415591551180026	1.26987810619789	0.0415591551180026	0	0.0501637209998511
"Stomoxys_calcitrans"	0.235696176755501	0.100885333790493	2.3520646132536	0.771056931331299	0.32323787314002	0.0359500585329722	0.128752588397074	0.321492921538694	0.237362883555578	0.132967891377684	0.0614247750572738	0.0359500585329722	0	0	0.143219399460482	0.199722547405401	0.426798539905564	0.391052371261902	0.0415591551180026	0.07710569313313	0.249895043576422	0.395604805925964	0.308133691654432	0.395604805925964	0.211685815192824	0.288791508325954	0.0839844669339928	0.0566104811651148	0.211685815192824	0.0726909119531381	0.0289693323893415	0	0.0415591551180026	0.0964478764616081	0.211685815192824	0.0415591551180026	1.21168581519282	0	0.0771056931331299
"Strictopterinae_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0
"Syritta_sp1_M_PL_069"	0.307561872010939	0.175272538665655	0.856729923701444	1.91838948726801	0.390162274443287	0.0803869001355278	0.212095699279733	0.201889940385516	0.221050390569806	0.165190047397993	0.127726131269719	0.0803869001355278	0	0	0.205828151899457	0.446593889641821	0.379675344975437	0.398641300150997	0.0501637209998511	0.191838948726801	0.419420860355658	0.368417317616344	0.137672675248785	0.368417317616344	0.0771056931331299	0.268944641859931	0.10552485796182	0.105198291409313	0.0771056931331299	0.107942898561666	0.04772153233794	0	0.0501637209998511	0.0605669821156547	0.0771056931331299	0.0501637209998511	0.0771056931331299	0	1.1918389487268
