"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Psidium_cattleianum"	"Premna_serratifolia"	"Paragenipa_wrightii"	"Paraserianthes_falcataria"	"Ochna_kirkii"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_111"	"Megachile_seychellensis"	"Physiphoa_azurea"	"Lygistorrhina_sp1_M_PL_111"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_111"	"Phelsuma_sp1_M_PL_111"	"Hemipyrellia_sp1_M_PL_111"	"Parasarcophaga_hirticeps"	"Leptotes_pirithous"	"Nectarinia_dussumieri"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_111"	"Unidentified_sp4_M_PL_111"
"Hemipyrellia_germana"	0.941747580046704	1.08472238230205	0.829659532522247	1.04572624521106	0.2820344740144	0.205885166030512	0.141181559105677	0.205885166030512	0.701191115786297	0.671376657750451	1.51304689600757	0.431284124154516	0.313736798012615	0.0750961649286032	0.231955101710263	0.169514564408407	0.231955101710263	0.0750961649286032	0.0750961649286032	0.0750961649286032	0.156858936781659	0.156858936781659	0.0750961649286032	0.08461034220432	0.0750961649286032	0.0750961649286032	0.0750961649286032
"Ornidia_obesa"	0.920544940977996	1.62959132095665	0.816257803250676	0.546186860313828	0.278601693912999	0.20337923655649	0.138901012738035	0.20337923655649	0.728795776863796	0.627065800179468	0.431284124154516	1.46217395578905	0.308668917195634	0.112817860681614	0.194745889728688	0.165698089376039	0.194745889728688	0.112817860681614	0.112817860681614	0.112817860681614	0.0819280290470742	0.0819280290470742	0.112817860681614	0.0835805081738998	0.112817860681614	0.112817860681614	0.112817860681614
"Xylocopa_caffra"	0.535596174970689	0.834360361243856	1.37258957632956	0.435768205666972	0.231160305180445	0.168747022781725	0.989873436308182	0.168747022781725	0.684223787851137	0.440756364027031	0.470605197018922	0.463003375793451	2.19971874735152	0.0577634096245747	0.123128640474621	0.0964073114947239	0.123128640474621	0.0577634096245747	0.0577634096245747	0.0577634096245747	0.0653652308500458	0.0653652308500458	0.0577634096245747	0.0693480915541336	0.0577634096245747	0.0577634096245747	0.0577634096245747
"Unidentified_sp2_M_PL_111"	0.405876863935225	2.84060528675816	0.305504255347751	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.562630424242919	0.577384168613901	0.22528849478581	0.338453582044842	0.115526819249149	1.19665728908326	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083258	0.196657289083257	0.196657289083258	0.0834922018242252	0.0834922018242251	0.196657289083258	0.0702748721624067	0.196657289083258	0.196657289083258	0.196657289083258
"Megachile_seychellensis"	0.437680822538287	2.02330187877626	0.325606849255108	1.30592375617402	0.23939874402679	0.174761083139557	0.0554078882135792	0.174761083139557	0.52122343262667	0.643850454970374	0.347932652565394	0.292118834593032	0.123128640474621	0.140074745453741	1.33596330887984	0.0787825480568916	0.335963308879845	0.140074745453741	0.140074745453741	0.140074745453741	0.195888563426103	0.195888563426103	0.140074745453741	0.0718196232080369	0.140074745453741	0.140074745453741	0.140074745453741
"Physiphoa_azurea"	1.71839851078364	1.05527984623158	0.509887558572095	0.563381737369619	0.326474744699579	0.238326563630693	0.0867665803452516	0.238326563630693	0.809530598805615	0.779313158732337	0.508543693225221	0.497094268128118	0.192814622989448	0.0730578355083405	0.157565096113783	1.30931173194105	0.157565096113783	0.0730578355083405	0.0730578355083405	0.0730578355083405	0.0845072606054428	0.0845072606054428	0.0730578355083405	0.0979424234098738	0.0730578355083405	0.0730578355083405	0.0730578355083405
"Lygistorrhina_sp1_M_PL_111"	0.437680822538287	2.02330187877626	0.325606849255108	1.30592375617402	0.23939874402679	0.174761083139557	0.0554078882135792	0.174761083139557	0.52122343262667	0.643850454970374	0.347932652565394	0.292118834593032	0.123128640474621	0.140074745453741	0.335963308879844	0.0787825480568917	1.33596330887985	0.140074745453741	0.140074745453741	0.140074745453741	0.195888563426103	0.195888563426103	0.140074745453741	0.071819623208037	0.140074745453741	0.140074745453741	0.140074745453741
"Neophyllomyza_approximatonervis"	0.405876863935225	2.84060528675816	0.305504255347751	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.56263042424292	0.577384168613901	0.22528849478581	0.338453582044842	0.115526819249149	0.196657289083258	0.280149490907483	0.0730578355083405	0.280149490907483	1.19665728908326	0.196657289083257	0.196657289083258	0.0834922018242252	0.0834922018242252	0.196657289083258	0.0702748721624067	0.196657289083257	0.196657289083257	0.196657289083257
"Unidentified_sp1_M_PL_111"	0.405876863935225	2.84060528675816	0.30550425534775	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.56263042424292	0.577384168613901	0.22528849478581	0.338453582044842	0.115526819249149	0.196657289083258	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083258	1.19665728908326	0.196657289083258	0.0834922018242252	0.0834922018242252	0.196657289083258	0.0702748721624067	0.196657289083258	0.196657289083257	0.196657289083257
"Phelsuma_sp1_M_PL_111"	0.405876863935225	2.84060528675816	0.30550425534775	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.56263042424292	0.577384168613901	0.22528849478581	0.338453582044842	0.115526819249149	0.196657289083257	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083257	0.196657289083257	1.19665728908326	0.0834922018242252	0.0834922018242252	0.196657289083258	0.0702748721624067	0.196657289083257	0.196657289083257	0.196657289083257
"Hemipyrellia_sp1_M_PL_111"	0.469484781141349	1.20599847079436	0.345709443162465	2.05523283351987	0.244547914178891	0.17851997735059	0.0588287077650413	0.17851997735059	0.479816441010421	0.710316741326847	0.470576810344978	0.245784087141222	0.130730461700092	0.0834922018242252	0.391777126852206	0.0845072606054428	0.391777126852206	0.0834922018242252	0.0834922018242252	0.0834922018242252	1.30828492502798	0.308284925027981	0.0834922018242252	0.0733643742536672	0.0834922018242252	0.0834922018242252	0.0834922018242252
"Parasarcophaga_hirticeps"	0.469484781141349	1.20599847079436	0.345709443162465	2.05523283351987	0.244547914178891	0.17851997735059	0.0588287077650412	0.17851997735059	0.479816441010421	0.710316741326847	0.470576810344978	0.245784087141222	0.130730461700092	0.0834922018242252	0.391777126852206	0.0845072606054428	0.391777126852206	0.0834922018242252	0.0834922018242252	0.0834922018242252	0.308284925027981	1.30828492502798	0.0834922018242252	0.0733643742536672	0.0834922018242252	0.0834922018242252	0.0834922018242252
"Leptotes_pirithous"	0.405876863935225	2.84060528675816	0.305504255347751	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.56263042424292	0.577384168613901	0.22528849478581	0.338453582044842	0.115526819249149	0.196657289083258	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083258	0.196657289083258	0.196657289083258	0.0834922018242252	0.0834922018242252	1.19665728908326	0.0702748721624067	0.196657289083258	0.196657289083258	0.196657289083258
"Nectarinia_dussumieri"	0.544124574499299	1.01508148679032	0.366774350886307	0.489095828357781	1.6501433261507	0.304604628090014	0.0624132823987203	0.304604628090014	1.01992868764792	1.01076883295217	0.25383102661296	0.2507415245217	0.138696183108267	0.0702748721624067	0.143639246416074	0.0979424234098738	0.143639246416074	0.0702748721624067	0.0702748721624067	0.0702748721624067	0.0733643742536672	0.0733643742536672	0.0702748721624067	1.49504299784521	0.0702748721624067	0.0702748721624067	0.0702748721624067
"Polistes_olivaceus"	0.405876863935225	2.84060528675816	0.305504255347751	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.56263042424292	0.577384168613901	0.225288494785809	0.338453582044842	0.115526819249149	0.196657289083258	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083258	0.196657289083258	0.196657289083258	0.0834922018242252	0.0834922018242252	0.196657289083258	0.0702748721624067	1.19665728908326	0.196657289083257	0.196657289083257
"Unidentified_sp3_M_PL_111"	0.405876863935225	2.84060528675816	0.30550425534775	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.562630424242919	0.577384168613901	0.225288494785809	0.338453582044842	0.115526819249149	0.196657289083258	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083258	0.196657289083258	0.196657289083258	0.0834922018242252	0.0834922018242251	0.196657289083258	0.0702748721624067	0.196657289083257	1.19665728908326	0.196657289083258
"Unidentified_sp4_M_PL_111"	0.405876863935225	2.84060528675816	0.30550425534775	0.556614678828168	0.234249573874689	0.171002188928523	0.0519870686621172	0.171002188928523	0.562630424242919	0.577384168613901	0.225288494785809	0.338453582044842	0.115526819249149	0.196657289083258	0.280149490907483	0.0730578355083405	0.280149490907483	0.196657289083258	0.196657289083257	0.196657289083257	0.0834922018242252	0.0834922018242252	0.196657289083257	0.0702748721624067	0.196657289083257	0.196657289083257	1.19665728908326
