"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Gymnotus_carapo"	"Colossoma_mitrei"	"Pterodoras_granulosus"	"Salminus_brasiliensis"	"Serrasalmus_spilopleura"	"Luciopimelodus_pati"	"Pseudoplatystoma_fasciatum"	"Aequidens_portalegrensis"	"Hoplias_malabaricus"	"Leporinus_obtusidens"	"Potamotrygon_motoro"	"Ageneiosus_inermis"	"Auchenipterus_nigripinnis"	"Paulicea_luetkeni"	"Pimelodus_clarias"	"Prochilodus_lineatus"	"Ageneiosus_brevifilis"	"Ageneiosus_militaris"	"Auchenipterus_nuchalis"	"Jenynsia_lineata"	"Sorubim_lima"	"Triportheus_paranensis"	"Zungaro_zungaro"	"Acestrorhynchus_pantaneiro"	"Apareiodon_affinis"	"Astyanax_bimaculatus"	"Brycon_orbygnianus"	"Cheirodon_piaba"	"Ephyppicharax_orbicularis_paraguayensis"	"Holoshestes_pequira"	"Hoplosternum_littorale"	"Hyphessobrycon_callistus"	"Lepidosiren_paradoxa"	"Leporinus_maculatus"	"Leporinus_sp."	"Metynnis_maculatus"	"Oligosarcus_jenynsii"	"Oxydoras_kneri"	"Pimelodella_gracilis"	"Pimelodella_howesi"	"Pimelodus_argenteus"	"Pimelodus_clarias_maculatus"	"Pimelodus_maculatus"	"Pimelodus_ornatus"	"Potamotrygon_falkneri"	"Potamotrygon_s_Province"	"Pseudopimelodus_zungaro"	"Salminus_maxillosus"	"Serrasalmus_marginatus"	"Serrasalmus_nattereri"	"Serrasalmus_sp."	"Thoracocharax_stellatus"	"Genarchella_genarchella"	"Genarchella_parva"	"Procamallanus_(Spirocamallanus)_inopinatus"	"Cucullanus_pinnai"	"Therodamas_fluviatilis"	"Dolops_longicauda"	"Crepidostomum_macrorchis"	"Genarchella_szidati"	"Argulus_nattereri"	"Argulus_salminei"	"Henneguya_sp."	"Ageneiella_brevifilis"	"Gibsoniela_meursaulti"	"Monticellia_magna"	"Dadaytrema_oxycephala"	"Travassosinia_dilatata"	"Rondonia_rondoni"	"Spectatus_spectatus"	"Lernaea_argentinensis"	"Myxobolus_paranensis"	"Amphocleithrum_paraguayensis"	"Demidospermus_armostus"	"Demidospermus_bidiverticulatum"	"Demidospermus_idolus"	"Demidospermus_majusculus"	"Demidospermus_sp"	"Unibarra_paranoplatensis"	"Vancleaveus_janauacaensis"	"Scleroductus_yuncensi"	"Monogenea_n.n."	"Jauella_glandicephala"	"Luciaella_ivanovae"	"Monticellia_belavistensis"	"Monticellia_ventrei"	"Spatulifer_maringaensis"	"Spatulifer_rugosa"	"Travassiella_avitellina"	"Peltidocotyle_rugosa"	"Rudolphiella_szidati"	"Nomimoscolex_chubbi"	"Nomimoscolex_dechambrieri"	"Nomimoscolex_guillermoi"	"Nomimoscolex_lopesi"	"Acanthobothrium_ramiroi"	"Rhinebothrium_paranaensis"	"Rhinebothroides_campbelli"	"Rhinebothroides_mclennanae"	"Paroncomegas_araya"	"Creptotrema_creptotrema"	"Creptotrematina_dispar"	"Creptotrematina_dissimilis"	"Curumai_curumai"	"Prosorhynchoides_cambapuntaensis"	"Rhipidocotyle_santanaensis"	"Diplostomulum_gymnoti"	"Neodiplostomulum_gymnoti"	"Sphinclerodiplostomum_musculosum"	"Kalipharynx_piramboae"	"Chalcinotrema_salobrensis"	"Saccocoelioides_elongatus"	"Saccocoelioides_szidati"	"Herpetodiplostomulum_gymnoti"	"Cystodiplostomulum_gymnoti"	"Tetracotyloides_gymnoti"	"Tylodelphylus_jenynsiae"	"Tylodelphylus_sp."	"Digenea_n.n."	"Eustrongylides_sp."	"Contracaecum_sp."	"Goezia_spinulosa"	"Klossinemella_iheringi"	"Cucullanus_paulicea"	"Procamallanus_(Spirocamallanus)_rarus"	"Spinitectus_asperus"	"Paracavisoma_impudica"	"Echinorhynchus_jucundus"	"Gracilisentis_variabilis"	"Mizobdella_platensis"	"Mollusca_n.n."	"Taurocherus_tarangophilus"	"Ergasilidae_n.n."	"Argulus_paranensis"	"Argulus_pestifer"	"Argulus_cf._violaceus"	"Dipteropeltis_hirundo"	"Dolops_cf._bidentata"	"Dolops_cf._Carvalhoi"	"Dolops_striata"	"Braga_fluviatilis"	"Isonebula_maculatus"	"Paracymothoa_oliverosae"	"Paracymothoa_parva"	"Isopoda_n.n."
"Hoplias_malabaricus"	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947368421052633	0	0	0	0	0	0	0	0	0.947368421052632	0	0	0	0	0	0	0	0	0	0	0	0.947368421052632	0	0.947368421052632	0	0	0	0	0	0	0	0.947368421052632	0	0	0	0	0
"Leporinus_obtusidens"	0.342315065068821	0.425575371532733	0	0	0	0.196739973582344	0.340943107665638	0.322174826073088	0.210579085158608	0	0	1.96803525643373	0	0	0.130897498228485	0.145108258584478	0.130956444404145	0	0.100798281147021	0	0.0641476992796255	0.0233493595020804	0.112184536048504	0.0233493595020804	0	0	0	0	0.104231178629209	0	0.104231178629209	0	0	0	0	0.104231178629209	0	0	0.0667497989488598	0	0.0300992170814646	0.0300992170814646	0	0	0	0.0300992170814646	0	0.0268543595940726	0.0209460695920885	0	0.104231178629209	0.104231178629209	0	0	0.88999731931813	0.300992170814646	1.04231178629209	0.151588570550314	0	0.11935270930699	0.113494940660536	0.0463095630124594	0.0955622760918987	0.0698202319736283	0	0	0	0	0	0	0	0	0.0698886462117371	0	0.0383017834379459	0.0256736298801616	0.0256736298801616	0.0256736298801616	0.0256736298801616	0.0256736298801616	0	0	0.0256736298801616	0	0	0	0	0.0483262239109632	0.0504830412218267	0.0315868627737912	0.0435324775753433	0	0.0483262239109633	0	0	0	0.0315868627737912	0	0	0	0	0	0.442807932697589	0.0105072117759362	0	0	0.0252951394605871	0	0	0	0	0	0	0	0.44280793269759	0	0	0	0.0105072117759362	0	0	0.0438355424141535	0.0438355424141535	0.0383017834379459	0	0.0435324775753433	0.0256736298801616	0	0	0	0	0	0	0	0	0.0252951394605871	0.0383017834379459	0.0438355424141535	0.0252951394605871	0.0438355424141535	0.0438355424141535	0	0.0438355424141535	0	0	0	0
"Potamotrygon_motoro"	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18421052631579	0	1.18421052631579	1.18421052631579	1.18421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ageneiosus_inermis"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62032248250685	0	0	0	0	0	1.64283541223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82537268025555	1.82537268025555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08609674475205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Auchenipterus_nigripinnis"	0.556676993237674	0.47187669639966	0	0	0	0.237470024803792	0.0862333479095413	0.34779945406201	0.247670739647885	0	0	0.17452999763798	0	0	1.38591311054626	0.168440396160177	0.22753083510435	0	0.281910847982709	0	0.308430528312582	0.0281832556909995	0.130222827283498	0.0281832556909995	0	0	0	0	0.0263627663609169	0	0.0263627663609169	0	0	0	0	0.0263627663609169	0	0	0.0774825822336813	0	0.104002262563554	0.104002262563554	0	0	0	0.104002262563554	0	0.0310771901440632	0.0297051923937295	0	0.0263627663609169	0.0263627663609169	0	0	1.03310109644908	1.04002262563554	0.263627663609169	0.204648845809402	0	0.138120845084725	0.68142755249676	0.0558967904538157	0.121370288115978	0.0990173079790983	0	0	0	0	0	0	0	0	0.0796195136231522	0	0.0424689026759694	0.0417507744928256	0.0417507744928256	0.0417507744928256	0.0417507744928256	0.0417507744928256	0	0	0.0417507744928256	0	0	0	0	0.0521699181093015	0.0586002722775741	0.0371506109471828	0.050532118848053	0	0.0521699181093015	0	0	0	0.0371506109471828	0	0	0	0	0	0.0392692494685456	0.0126824650609498	0	0	0.0305318603319162	0	0	0	0	0	0	0	0.0392692494685456	0	0	0	0.0126824650609498	0	0	0.0110871447312267	0.0110871447312267	0.0424689026759694	0	0.050532118848053	0.0417507744928256	0	0	0	0	0	0	0	0	0.0305318603319161	0.0424689026759694	0.0110871447312267	0.0305318603319161	0.0110871447312267	0.0110871447312267	0	0.0110871447312267	0	0	0	0
"Paulicea_luetkeni"	0.40486437904913	0.356854157351202	0	0	0	0.253721358083266	0.0725086884826529	0.246308553950264	0.251076204521414	0	0	0.193477678112637	0	0	0.168440396160177	2.37598320993362	0.157638302476139	0	0.13676625244928	0	0.0754881195907117	0.0301119853549371	0.156222313562126	0.0301119853549371	0	0	0	0	0.0221669419075539	0	0.0221669419075539	0	0	0	0	0.0221669419075539	0	0	0.0929522765694651	0	0.0316741437108969	0.0316741437108969	0	0	0	0.0316741437108969	0	0.0288901755726965	0.025884717491726	0	0.0221669419075539	0.0221669419075539	0	0	1.23936368759287	0.316741437108969	0.221669419075539	0.146719476425674	0	0.128400780323096	0.146046586266049	0.0597221042872919	0.100143133268505	0.0862823916390867	0	0	0	0	0	0	0	0	0.0697783048398203	0	0.0321168741616082	0.0303648284286848	0.0303648284286848	0.0303648284286848	0.0303648284286848	0.0303648284286848	0	0	0.0303648284286848	0	0	0	0	0.0369462830925396	0.0703000411029568	0.0376614306782121	0.712794962980086	0	0.0369462830925396	0	0	0	0.0376614306782121	0	0	0	0	0	0.0435324775753433	0.0135503934097217	0	0	0.0326213174678485	0	0	0	0	0	0	0	0.0435324775753434	0	0	0	0.0135503934097217	0	0	0.00932254566205537	0.00932254566205537	0.0321168741616082	0	0.712794962980086	0.0303648284286848	0	0	0	0	0	0	0	0	0.0326213174678485	0.0321168741616082	0.00932254566205537	0.0326213174678485	0.00932254566205537	0.00932254566205537	0	0.00932254566205537	0	0	0	0
"Pimelodus_clarias"	0.707406000686641	0.58995726300987	0	0	0	0.244333048436263	0.10263993175289	0.446680427818091	0.264430897164779	0	0	0.17460859253886	0	0	0.22753083510435	0.157638302476139	1.29469821888561	0	0.131697940408942	0	0.155017215965327	0.0289977683858422	0.121871628805082	0.0289977683858422	0	0	0	0	0.0313784934215979	0	0.0313784934215979	0	0	0	0	0.0313784934215979	0	0	0.0725136191390238	0	0.0958328946954088	0.0958328946954088	0	0	0	0.0958328946954088	0	0.0350337095916115	0.0347135749874632	0	0.0313784934215979	0.0313784934215979	0	0	0.966848255186984	0.958328946954089	0.313784934215979	0.561563133560783	0	0.155705375962718	0.197281070899726	0.0575122406319204	0.145816238297103	0.115711916624877	0	0	0	0	0	0	0	0	0.0927607882456052	0	0.0530961536708883	0.0530554500514981	0.0530554500514981	0.0530554500514981	0.0530554500514981	0.0530554500514981	0	0	0.0530554500514981	0	0	0	0	0.0670020641727137	0.0548422329622869	0.0396646345747168	0.0472914907428416	0	0.0670020641727137	0	0	0	0.0396646345747168	0	0	0	0	0	0.0392869333212435	0.013048995773629	0	0	0.0314142490846624	0	0	0	0	0	0	0	0.0392869333212435	0	0	0	0.013048995773629	0	0	0.013196562653943	0.013196562653943	0.0530961536708883	0	0.0472914907428416	0.0530554500514981	0	0	0	0	0	0	0	0	0.0314142490846624	0.0530961536708883	0.013196562653943	0.0314142490846624	0.013196562653943	0.013196562653943	0	0.013196562653943	0	0	0	0
"Prochilodus_lineatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57894736842105	0	0	1.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ageneiosus_brevifilis"	0.496556982489235	0.430343108497052	0	0	0	0.26772222652402	0.0836769544975047	0.305655001353923	0.269877118265627	0	0	0.201596562294041	0	0	0.422866271974064	0.20514937867392	0.197546910613412	0	1.36043219533933	0	0.328497557784061	0.0317736268841694	0.158602880991602	0.0317736268841694	0	0	0	0	0.0255812403749515	0	0.0255812403749515	0	0	0	0	0.0255812403749515	0	0	0.0943687141900031	0	0.0624340766347378	0.0624340766347378	0	0	0	0.0624340766347378	0	0.0320597144094627	0.0294506312922779	0	0.0255812403749515	0.0255812403749515	0	0	1.25824952253337	0.624340766347378	0.255812403749515	0.18108497683854	0	0.142487619597612	0.886878270497744	0.0630176933202694	0.116454221191271	0.0981687709742596	0	0	0	0	0	0	0	0	0.0792124475045788	0	0.0387308797647347	0.0372417736866927	0.0372417736866927	0.0372417736866927	0.0372417736866927	0.0372417736866927	0	0	0.0372417736866927	0	0	0	0	0.0458482502030884	0.0713712964462209	0.0404815677398441	0.061544813602176	0	0.0458482502030884	0	0	0	0.0404815677398441	0	0	0	0	0	0.0453592265161593	0.0142981320978762	0	0	0.0344214291245169	0	0	0	0	0	0	0	0.0453592265161593	0	0	0	0.0142981320978762	0	0	0.0107584655782506	0.0107584655782506	0.0387308797647347	0	0.0615448136021759	0.0372417736866927	0	0	0	0	0	0	0	0	0.0344214291245169	0.0387308797647347	0.0107584655782506	0.0344214291245169	0.0107584655782506	0.0107584655782506	0	0.0107584655782506	0	0	0	0
"Ageneiosus_militaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.464253118345	0	0	0	0	0	2.79890477639185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99878308487983	1.99878308487983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739275935503499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Auchenipterus_nuchalis"	0.555659068312612	0.46158567602716	0	0	0	0.181137300128235	0.0793190268112815	0.351746278867333	0.198263528352052	0	0	0.128295398559251	0	0	0.462645792468873	0.113232179386068	0.23252582394799	0	0.328497557784061	0	1.41055898995128	0.0214976136415927	0.0875408445673799	0.0214976136415927	0	0	0	0	0.0242489596251632	0	0.0242489596251632	0	0	0	0	0.0242489596251632	0	0	0.0520868025175911	0	0.134148234684812	0.134148234684812	0	0	0	0.134148234684812	0	0.0266815640709341	0.0266973335213033	0	0.0242489596251632	0.0242489596251632	0	0	0.694490700234548	1.34148234684812	0.242489596251632	0.205736829980387	0	0.118584729204152	0.921369184221566	0.0426369337224922	0.112956670218698	0.0889911117376776	0	0	0	0	0	0	0	0	0.0712822400952523	0	0.0415427108424444	0.0416744301234459	0.0416744301234459	0.0416744301234459	0.0416744301234459	0.0416744301234459	0	0	0.0416744301234459	0	0	0	0	0.0527619418300999	0.039393380055321	0.0297395292528079	0.0339696538158203	0	0.0527619418301	0	0	0	0.0297395292528079	0	0	0	0	0	0.0288664646758315	0.00967392613871672	0	0	0.0232890814450588	0	0	0	0	0	0	0	0.0288664646758315	0	0	0	0.00967392613871672	0	0	0.0101981605900219	0.0101981605900219	0.0415427108424444	0	0.0339696538158203	0.0416744301234459	0	0	0	0	0	0	0	0	0.0232890814450588	0.0415427108424444	0.0101981605900219	0.0232890814450588	0.0101981605900219	0.0101981605900219	0	0.0101981605900219	0	0	0	0
"Jenynsia_lineata"	0.215492151344068	0.163490119482079	0	0	0	0.917418027217025	0.0229248950411136	0.069185096563469	0.128813931303436	0	0	0.0466987190041608	0	0	0.0422748835364993	0.0451679780324056	0.0434966525787633	0	0.0317736268841694	0	0.0214976136415927	2.48767805416745	0.0349197813359775	0.807005785259888	0	0	0	0	0.00700846791256903	0	0.00700846791256903	0	0	0	0	0.00700846791256903	0	0	0.0207772698949066	0	0.0105012566523299	0.0105012566523299	0	0	0	0.0105012566523299	0	0.0428811762146832	0.0551160237153204	0	0.00700846791256903	0.00700846791256903	0	0	0.277030265265421	0.105012566523299	0.0700846791256903	0.0543027823623416	0	0.190583005398592	0.0366545232975427	1.60056147409878	0.0501981117997077	0.183720079051068	0	0	0	0	0	0	0	0	0.0340362004489025	0	0.0147141107533871	0.0161619113508051	0.0161619113508051	0.0161619113508051	0.0161619113508051	0.0161619113508051	0	0	0.0161619113508051	0	0	0	0	0.0103777644845204	0.0157139016011899	0.0193220896955154	0.0135503934097217	0	0.0103777644845204	0	0	0	0.0193220896955154	0	0	0	0	0	0.0105072117759362	0.363152603366949	0	0	0.117953746356475	0	0	0	0	0	0	0	0.0105072117759362	0	0	0	1.11945512437535	0	0	0.00294748650528604	0.00294748650528604	0.0147141107533871	0	0.0135503934097217	0.0161619113508051	0	0	0	0	0	0	0	0	0.117953746356475	0.0147141107533871	0.00294748650528604	0.117953746356475	0.00294748650528604	0.00294748650528604	0	0.00294748650528604	0	0	0	0
"Sorubim_lima"	0.469506590830084	0.413830871550133	0	0	0	0.294231490886477	0.0840857059714798	0.285635129791062	0.291164001881976	0	0	0.224369072097008	0	0	0.195334240925247	0.234333470343189	0.182807443207623	0	0.158602880991602	0	0.0875408445673799	0.0349197813359775	1.86183764093759	0.0349197813359775	0	0	0	0	0.0257062015398524	0	0.0257062015398524	0	0	0	0	0.0257062015398524	0	0	0.107793396357867	0	0.0367313599336451	0.0367313599336451	0	0	0	0.0367313599336451	0	0.0335028926809422	0.0300175715450268	0	0.0257062015398524	0.0257062015398524	0	0	1.43724528477156	0.367313599336452	0.257062015398524	0.170145275182715	0	0.148901745248632	0.169364948779116	0.0692575663163553	0.116132373034065	0.100058571816756	0	0	0	0	0	0	0	0	0.0809193787218084	0	0.037244778439512	0.0352129943122563	0.0352129943122563	0.0352129943122563	0.0352129943122563	0.0352129943122563	0	0	0.0352129943122563	0	0	0	0	0.0428452694686593	0.837826938421916	0.0436746002822964	0.0703000411029568	0	0.0428452694686593	0	0	0	0.0436746002822964	0	0	0	0	0	0.0504830412218267	0.0157139016011899	0	0	0.0378297631139756	0	0	0	0	0	0	0	0.0504830412218268	0	0	0	0.0157139016011899	0	0	0.0108110193391903	0.0108110193391903	0.037244778439512	0	0.0703000411029568	0.0352129943122563	0	0	0	0	0	0	0	0	0.0378297631139756	0.037244778439512	0.0108110193391903	0.0378297631139756	0.0108110193391903	0.0108110193391903	0	0.0108110193391903	0	0	0	0
"Triportheus_paranensis"	0.215492151344068	0.163490119482079	0	0	0	0.917418027217024	0.0229248950411136	0.069185096563469	0.128813931303436	0	0	0.0466987190041608	0	0	0.0422748835364993	0.0451679780324057	0.0434966525787633	0	0.0317736268841694	0	0.0214976136415927	0.807005785259888	0.0349197813359775	2.48767805416745	0	0	0	0	0.00700846791256903	0	0.00700846791256903	0	0	0	0	0.00700846791256903	0	0	0.0207772698949066	0	0.0105012566523299	0.0105012566523299	0	0	0	0.0105012566523299	0	0.0428811762146832	0.0551160237153204	0	0.00700846791256903	0.00700846791256903	0	0	0.277030265265421	0.105012566523299	0.0700846791256903	0.0543027823623416	0	0.190583005398592	0.0366545232975427	1.60056147409878	0.0501981117997077	0.183720079051068	0	0	0	0	0	0	0	0	0.0340362004489025	0	0.0147141107533871	0.0161619113508051	0.0161619113508051	0.0161619113508051	0.0161619113508051	0.0161619113508051	0	0	0.0161619113508051	0	0	0	0	0.0103777644845204	0.0157139016011899	0.0193220896955154	0.0135503934097217	0	0.0103777644845204	0	0	0	0.0193220896955154	0	0	0	0	0	0.0105072117759362	1.11945512437535	0	0	0.117953746356475	0	0	0	0	0	0	0	0.0105072117759362	0	0	0	0.363152603366949	0	0	0.00294748650528604	0.00294748650528604	0.0147141107533871	0	0.0135503934097217	0.0161619113508051	0	0	0	0	0	0	0	0	0.117953746356475	0.0147141107533871	0.00294748650528604	0.117953746356475	0.00294748650528604	0.00294748650528604	0	0.00294748650528604	0	0	0	0
"Zungaro_zungaro"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36842105263158	0	0	0	0	0	0	2.36842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Acestrorhynchus_pantaneiro"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apareiodon_affinis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06578947368421	0	0	1.06578947368421	0	0	0	0	0	0	1.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06578947368421	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Astyanax_bimaculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brycon_orbygnianus"	0.255997011775994	0.520410647103245	0	0	0	0.118105662971071	0.711382606138158	0.426870281602586	0.154693060437935	0	0	0.416924714516838	0	0	0.0790882990827508	0.0665008257226617	0.0941354802647937	0	0.0511624807499029	0	0.0484979192503264	0.0140169358251381	0.0514124030797048	0.0140169358251381	0	0	0	0	1.21747982530509	0	0.217479825305094	0	0	0	0	0.217479825305094	0	0	0.0305903798324244	0	0.0279258183328479	0.0279258183328479	0	0	0	0.0279258183328479	0	0.0240449335435717	0.0141307354905887	0	0.217479825305094	0.217479825305094	0	0	0.407871731098992	0.279258183328479	2.17479825305094	0.158307920442318	0	0.106866371304763	0.0685736697249285	0.0278002560531905	0.0892406931881819	0.0471024516352956	0	0	0	0	0	0	0	0	0.0700409173049823	0	0.046836958239292	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0	0	0.0191997758831996	0	0	0	0	0.0640305422403879	0.0231355813858672	0.0232039590656903	0.0199502477167985	0	0.0640305422403879	0	0	0	0.0232039590656903	0	0	0	0	0	0.0938080607662885	0.00630762112131213	0	0	0.0151850138105662	0	0	0	0	0	0	0	0.0938080607662885	0	0	0	0.00630762112131213	0	0	0.0914634779320488	0.0914634779320488	0.046836958239292	0	0.0199502477167985	0.0191997758831996	0	0	0	0	0	0	0	0	0.0151850138105662	0.046836958239292	0.0914634779320488	0.0151850138105662	0.0914634779320488	0.0914634779320488	0	0.0914634779320488	0	0	0	0
"Cheirodon_piaba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06578947368421	0	0	2.06578947368421	0	0	0	0	0	0	1.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06578947368421	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ephyppicharax_orbicularis_paraguayensis"	0.255997011775994	0.520410647103245	0	0	0	0.118105662971071	0.711382606138158	0.426870281602586	0.154693060437935	0	0	0.416924714516838	0	0	0.0790882990827508	0.0665008257226617	0.0941354802647937	0	0.0511624807499029	0	0.0484979192503264	0.0140169358251381	0.0514124030797048	0.0140169358251381	0	0	0	0	0.217479825305094	0	1.21747982530509	0	0	0	0	0.217479825305094	0	0	0.0305903798324244	0	0.0279258183328479	0.0279258183328479	0	0	0	0.0279258183328479	0	0.0240449335435717	0.0141307354905887	0	0.217479825305094	0.217479825305094	0	0	0.407871731098992	0.279258183328479	2.17479825305094	0.158307920442318	0	0.106866371304763	0.0685736697249285	0.0278002560531905	0.0892406931881819	0.0471024516352956	0	0	0	0	0	0	0	0	0.0700409173049823	0	0.046836958239292	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0	0	0.0191997758831996	0	0	0	0	0.0640305422403879	0.0231355813858672	0.0232039590656903	0.0199502477167985	0	0.0640305422403879	0	0	0	0.0232039590656903	0	0	0	0	0	0.0938080607662885	0.00630762112131213	0	0	0.0151850138105662	0	0	0	0	0	0	0	0.0938080607662885	0	0	0	0.00630762112131213	0	0	0.0914634779320488	0.0914634779320488	0.046836958239292	0	0.0199502477167985	0.0191997758831996	0	0	0	0	0	0	0	0	0.0151850138105662	0.046836958239292	0.0914634779320488	0.0151850138105662	0.0914634779320488	0.0914634779320488	0	0.0914634779320488	0	0	0	0
