"Pheidole_minutula"	"Allomerus_octoarticulatus"	"Azteca_sp2_M_PA_001"	"Pseudomyrmex_concolor"	"Allomerus_sp1_M_PA_001"	"Pseudomyrmex_nigrescens"	"Crematogaster_sp3_M_PA_001"	"Camponotus_balzanii"	"Azteca_isthmica"	"Crematogaster_sp4_M_PA_001"	"Allomerus_prancei"	"Crematogaster_sp2_M_PA_001"	"Allomerus_auripunctata"	"Solenops_sp1_M_PA_001"	"Azteca_schummani"	"Azteca_sp1_M_PA_001"	"Azteca_sp6_M_PA_001"	"Crematogaster_sp1_M_PA_001"	"Azteca_polymorpha"	"Crematogaster_sp5_M_PA_001"	"Azteca_alfari"	"Azteca_sp3_M_PA_001"	"Azteca_sp4_M_PA_001"	"Azteca_sp5_M_PA_001"	"Maieta_guianensis"	"Hirtella_physophora"	"Tachigali_myrmecophila"	"Cordia_nodosa"	"Maieta_poeppiggi"	"Duroia_saccifera"	"Tachigali_polyphylla"	"Tococa_bullifera"	"Pourouma_heterophylla"	"Cecropia_purpurascens"	"Amaioua_guianensis"	"Cecropia_ficifolia"	"Hirtella_myrmecophila"	"Cecropia_concolor"	"Cecropia_distachya"
"Azteca_alfari"	0	0	0	0	0	0	0	0.937417072091995	2.38832375055285	0	0	0	0	0	0	0	0	0	0	0	1.93741707209199	0	0	0	0	0	0	0	0	0	0	0	0	3.12472357363998	0	0.537372843874392	0	0.537372843874392	0.537372843874392
"Azteca_sp3_M_PA_001"	0.231822149007907	0.245810445848876	0.460761963294157	0.102068390505356	0	0.102068390505356	0.294077099256783	0	0	0.149639374700888	0.0622549502488763	0.378579188987139	0.407042002702218	0.17944162546968	0.102068390505356	0.289855327481415	0	0.407042002702218	0.060730692350687	0.350586019832102	0	1.28985532748141	0.0887238615057238	0.060730692350687	0.273942581023395	0.276688667772784	0.404871282337914	2.25443032485545	0.203051710650548	0.520829667648015	0.137792327182231	0.591492410038159	0	0	0	0	0.0737431337546629	0	0
"Azteca_sp4_M_PA_001"	0.651107389103356	0.183470090645163	0.565492119999142	0.0312428335266325	0	0.0312428335266325	0.729979055401889	0	0	0.492339847044504	0.0788716662985326	0.40672457794029	0.143785361378161	0.133933166170969	0.0312428335266325	0.0887238615057238	0	0.143785361378161	0.0185894859483463	0.10731334745407	0	0.0887238615057238	1.31800071643457	0.0185894859483463	0.529225140196174	0.35054073910459	0.123929906322309	0.690074478377852	0.581130435366458	0.24471777721083	0.0421778252609538	2.12000477623044	0	0	0	0	0.055041027193549	0	0
"Azteca_sp5_M_PA_001"	0.0485715399258171	0.0515023777314927	0.0965391710508071	0.725656715923946	0	0.725656715923946	0.0616152409463348	0	0	0.0313525471740433	0.0130437010205178	0.0793201782990333	0.0852837270741589	0.0375967357439896	0.725656715923946	0.060730692350687	0	0.0852837270741589	0.431765745974748	0.492496438325435	0	0.060730692350687	0.0185894859483463	1.43176574597475	0.0573966425059126	0.0579720045356344	2.87843830649832	0.472349829394232	0.0425435374189899	0.109124598770986	0.979636566497327	0.123929906322309	0	0	0	0	0.0154507133194478	0	0
"Maieta_guianensis"	0.893155901953033	0.230435208649726	0.786182577548628	0.0321549817960295	0	0.0321549817960295	0.997326528201805	0	0	0.374695898144262	0.104170626248772	0.267722573739857	0.155361269739993	0.1682177023143	0.0321549817960295	0.0913141936744651	0	0.155361269739993	0.0191322141686375	0.110446407843103	0	0.0913141936744651	0.176408380065391	0.0191322141686375	1.7282000126959	0.462980561105654	0.127548094457584	0.710221506356951	0.660958393596234	0.284653671402347	0.0434092254246398	1.17605586710261	0	0	0	0	0.0691305625949179	0	0
"Hirtella_physophora"	0.298757670188413	0.933199189049643	0.260977977968115	0.0243579850990061	0	0.0243579850990061	0.796954339476809	0	0	0.194587043939641	0.498196669288396	0.156807351719343	0.252210905661039	0.681235408006239	0.0243579850990061	0.0691721669431959	0	0.252210905661039	0.0144930011339086	0.0836651680771045	0	0.0691721669431959	0.0876351847761474	0.0144930011339086	0.347235420829241	2.21420741905954	0.0966200075593907	0.538005742891524	0.356506197211644	0.813505505412636	0.0328832798836582	0.584234565174316	0	0	0	0	0.279959756714893	0	0
"Tachigali_myrmecophila"	0.0539683776953523	0.057224864146103	0.107265745612008	0.806285239915496	0	0.806285239915496	0.0684613788292609	0	0	0.0348361635267148	0.0144930011339086	0.0881335314433704	0.0947596967490655	0.0417741508266552	0.806285239915496	0.0674785470563189	0	0.0947596967490655	0.47973971774972	0.547218264806039	0	0.0674785470563189	0.0206549843870515	0.47973971774972	0.0637740472287918	0.0644133383729271	3.19826478499813	0.524833143771369	0.047270597132211	0.121249554189985	1.08848507388592	0.137699895913676	0	0	0	0	0.0171674592438309	0	0
"Cordia_nodosa"	0.257580165564341	0.273122717609863	0.511957736993508	0.113409322783729	0	0.113409322783729	0.326752332507537	0	0	0.166265971889876	0.0691721669431959	0.420643543319043	0.452268891891353	0.1993795838552	0.113409322783729	0.32206147497935	0	0.452268891891353	0.0674785470563189	0.389540022035669	0	0.32206147497935	0.0985820683396932	0.0674785470563189	0.30438064558155	0.307431853080871	0.44985698037546	2.50492258317272	0.225613011833942	0.578699630720017	0.153102585758035	0.657213788931288	0	0	0	0	0.0819368152829588	0	0
"Maieta_poeppiggi"	0.950456676683973	0.224610982449273	0.459681566751206	0.0238339145204425	0	0.0238339145204425	1.05740853584747	0	0	0.752169158605103	0.106951859163493	0.261394048672335	0.124698061574659	0.16396601718797	0.0238339145204425	0.0676839035501826	0	0.124698061574659	0.0141811791396633	0.081865082689846	0	0.0676839035501826	0.193710145122153	0.0141811791396633	0.660958393596234	0.475341596282192	0.0945411942644221	0.526430360945865	1.86153004494317	0.253396257886561	0.0321757846025974	1.29140096748102	0	0	0	0	0.067383294734782	0	0
"Duroia_saccifera"	0.182240678392712	0.90148412365426	0.255433937280239	0.0458506717525152	0	0.0458506717525152	0.365279417110555	0	0	0.118193602327184	0.183038738717843	0.191386861214711	0.60525208846177	0.65808341026761	0.0458506717525152	0.130207416912004	0	0.60525208846177	0.0272811496927465	0.15748856660475	0	0.130207416912004	0.0611794443027074	0.0272811496927465	0.21349025355176	0.813505505412636	0.181874331284977	1.01272435376003	0.190047193414921	2.1113096513323	0.0618984068658955	0.407862962018049	0	0	0	0	0.270445237096278	0	0
"Tachigali_polyphylla"	0.0367347780951558	0.038951378116255	0.0730128184417869	1.05301768431223	0	1.05301768431223	0.0465997620602532	0	0	0.0237120104677638	0.00986498396509746	0.059990050814395	0.064500297787179	0.0284345060248661	1.05301768431223	0.0459307757274104	0	0.064500297787179	0.326545522165776	0.372476297893186	0	0.0459307757274104	0.0140592750869846	0.326545522165776	0.0434092254246398	0.0438443731782109	2.17697014777184	0.357239366768747	0.0321757846025974	0.0825312091545274	2.42157387382151	0.0937285005798974	0	0	0	0	0.0116854134348765	0	0
"Tococa_bullifera"	0.723452654559284	0.203855656272404	0.628324577776825	0.0347142594740361	0	0.0347142594740361	0.811087839335432	0	0	0.547044274493893	0.0876351847761474	0.451916197711433	0.159761512642401	0.148814629078855	0.0347142594740361	0.0985820683396932	0	0.159761512642401	0.0206549843870515	0.119237052726745	0	0.0985820683396932	0.35333412937174	0.0206549843870515	0.588027933551305	0.389489710116211	0.137699895913676	0.766749420419836	0.645700483740509	0.271908641345366	0.0468642502899487	2.35556086247827	0	0	0	0	0.0611566968817212	0	0
"Pourouma_heterophylla"	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0
"Cecropia_purpurascens"	0	0	0	0	0	0	0	1.04157452454666	2.65369305616984	0	0	0	0	0	0	0	0	0	0	0	1.04157452454666	0	0	0	0	0	0	0	0	0	0	0	0	3.4719150818222	0	0.597080937638214	0	0.597080937638213	0.597080937638213
"Amaioua_guianensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0
"Cecropia_ficifolia"	0	0	0	0	0	0	0	0.537372843874392	3.66209641751438	0	0	0	0	0	0	0	0	0	0	0	0.537372843874392	0	0	0	0	0	0	0	0	0	0	0	0	1.79124281291464	0	1.82397169394073	0	0.823971693940735	0.823971693940735
"Hirtella_myrmecophila"	0.177903498790279	1.91145821154802	0.191001667283638	0.0259675854108366	0	0.0259675854108366	0.429867279833683	0	0	0.115685992454853	0.251963781043404	0.128784160948212	0.317143847141313	0.495364494430054	0.0259675854108366	0.0737431337546629	0	0.317143847141313	0.0154507133194478	0.0891938470741107	0	0.0737431337546629	0.0550410271935491	0.0154507133194478	0.207391687784754	1.11983902685957	0.103004755462985	0.573557706980712	0.202149884204346	1.08178094838511	0.0350562403046295	0.366940181290327	0	0	0	0	1.57343746346441	0	0
"Cecropia_concolor"	0	0	0	0	0	0	0	0.537372843874392	3.66209641751438	0	0	0	0	0	0	0	0	0	0	0	0.537372843874392	0	0	0	0	0	0	0	0	0	0	0	0	1.79124281291464	0	0.823971693940735	0	1.82397169394073	0.823971693940735
"Cecropia_distachya"	0	0	0	0	0	0	0	0.537372843874392	3.66209641751438	0	0	0	0	0	0	0	0	0	0	0	0.537372843874392	0	0	0	0	0	0	0	0	0	0	0	0	1.79124281291464	0	0.823971693940735	0	0.823971693940734	1.82397169394073
