"Chirocentrus_dorab"	"Psettodes_erumei"	"Cynoglossus_arel"	"Dussumieria_acuta"	"Sardinella_fimbriata"	"Tenualosa_ilisha"	"Eusphyra_blochii"	"Ilisha_filigera"	"Selaroides_leptolepis"	"Atropus_atropos"	"Chirocentrus_nudus"	"Harpadon_neherius"	"Lepturacanthus_savala"	"Pampus_argenteus"	"Parastromateus_niger"	"Rastrelliger_kanagurta"	"Scomberomorus_guttatus"	"Solea_elongata"	"Trichiurus_lepturus"	"Aetobatus_narinari"	"Bagarius_bagarius"	"Clarias_batrachus"	"Glossogobius_giuris"	"Heteropneustes_fossilis"	"Hilsa_kelee"	"Johnius_borneensis"	"Lutjanus_argentimaculatus"	"Mystus_vittatus"	"Nandus_nandus"	"Ompok_bimaculatus"	"Ompok_pabda"	"Polydactylus_sextarius"	"Polynemus_paradiseus"	"Scoliodon_laticaudus"	"Tachysurus_sp."	"Upeneus_sulphureus"	"Wallago_attu"	"Ascaridida_gen._sp."	"Capillaria_sp."	"Raphidascaris_sp."	"Aphanurus_stossichi"	"Goezia_sp."	"Heterotyphlum_sp"	"Paraquimperia_sp"	"Quimperia_sp."	"Quimperiidae_gen._sp"	"Camallanus_dollfusi"	"Bucephalus_polymorphus"	"Faustula_brevichrus"	"Faustula_sp."	"Opisthadena_sp."	"Dinurinae_gen._sp."	"Lecithocladium_excisum"	"Lecithocladium_harpodontis"	"Lecithocladium_magnacetabulum"	"Lecithocladium_megalaspis"	"Lecithocladium_seriolellae"	"Lecithocladium_sp."	"Hemiurus_appendiculatus"	"Hemiurus_sp."	"Parahemiurus_sp"	"Lecithochiriinae_gen._sp."	"Hemiuridae_gen._sp."	"Acanthocolpus_liodorus"	"Acanthocolpus_luehei"	"Pseudoanthocotyle_pavlovskyi"	"Pricea_multae"	"Megamicrocotyle_chirocentrus"	"Choricotyle_pagelli"	"Choricotyle_sp."	"Nybelinia_sp."	"Contracaecum_sp."	"Paranisakis_sp."	"Terranova_sp."	"Pseudanisakis_sp."	"Dujardinascaris_sp."	"Porrocaecum_trichiuri"	"Cucullanus_sp."	"Camallanus_atropusi"	"Camallanus_bispiculus"	"Camallanus_trichiuris"	"Camallanus_sp."	"Procamallanus_(Spirocamallanus)_sp."	"Neoechinorhynchus_sp."	"Ergasilus_sp."	"Cymothoidae_gen._sp"
"Polydactylus_sextarius"	0	0	2.58595030849675	0	0	0	0	0.64449838457919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0327092016609	0	0	0	0	0	0	0	0	0	0	0.658820570903172	2.29490933702423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193349515373757	0.193349515373757	0	0	0	0	0	0.465471055529415	0	0	0	0	0	0	0.465471055529415	0	0.465471055529415	0
"Polynemus_paradiseus"	0	1.27769537573081	0	0	1.34979154102718	0	0.0248997731668261	0	0	0	0.122505747358708	0.0192502448012437	0	0.127298063264693	0.127298063264693	0	0.0192502448012437	0.127298063264693	0.127298063264693	0.01145389565674	0.01145389565674	0.01145389565674	0.01145389565674	0.01145389565674	0	0.01145389565674	0	0.01145389565674	0.01145389565674	0.01145389565674	0.01145389565674	0	1.57343454921537	0.01145389565674	0.01145389565674	0.229691417695802	0	0.203624811675378	0.420790820236069	1.91144849738457	0	0	0	0	0.510425372657338	0.24678189267104	0.114568256938224	0	0	0	0	0	0.057284128469112	0	0	0	0	0.057284128469112	0	0	0	0	0.00866261016055968	0	0	0	0.00866261016055967	0	0	0	0	0.303703096731116	0	0.00746993195004785	0.00746993195004784	0	0.191654306359622	0.191654306359622	0	0	0	0	0	0.303703096731116	0	0.191654306359622
"Scoliodon_laticaudus"	0	0.145366133884361	0	0	0.0269610045129475	0	0.463327967525236	0	0	0	0.279552450280631	0.358203134557326	0	0.0144829727486264	0.0144829727486264	0	0.358203134557326	0.0144829727486264	0.0144829727486264	0.213130865061609	0.213130865061609	0.213130865061609	0.213130865061609	0.213130865061609	0	0.213130865061609	0	0.213130865061609	0.213130865061609	0.213130865061609	0.213130865061609	0	0.01145389565674	1.21313086506161	0.213130865061609	0.00458790202846376	0	3.78899315665083	0.0478742710301817	0.0381796521891334	0	0	0	0	0.0101953378410306	0.147603522708938	0.0130346754737638	0	0	0	0	0	0.00651733773688188	0	0	0	0	0.00651733773688188	0	0	0	0	0.161191410550797	0	0	0	0.161191410550796	0	0	0	0	0.0060662260154132	0	0.138998390257571	0.138998390257571	0	0.0218049200826542	0.0218049200826542	0	0	0	0	0	0.0060662260154132	0	0.0218049200826542
"Tachysurus_sp."	0	0.145366133884361	0	0	0.0269610045129475	0	0.463327967525236	0	0	0	0.279552450280631	0.358203134557326	0	0.0144829727486264	0.0144829727486264	0	0.358203134557326	0.0144829727486264	0.0144829727486264	0.213130865061609	0.213130865061609	0.213130865061609	0.213130865061609	0.213130865061609	0	0.213130865061609	0	0.213130865061609	0.213130865061609	0.213130865061609	0.213130865061609	0	0.01145389565674	0.213130865061609	1.21313086506161	0.00458790202846376	0	3.78899315665083	0.0478742710301817	0.0381796521891334	0	0	0	0	0.0101953378410306	0.147603522708938	0.0130346754737638	0	0	0	0	0	0.00651733773688188	0	0	0	0	0.00651733773688188	0	0	0	0	0.161191410550797	0	0	0	0.161191410550796	0	0	0	0	0.0060662260154132	0	0.138998390257571	0.138998390257571	0	0.0218049200826542	0.0218049200826542	0	0	0	0	0	0.0060662260154132	0	0.0218049200826542
"Upeneus_sulphureus"	0	0.511785804738383	0	0	2.14287961044012	0	0.00997370006187774	0	0	0	0.0490701490260873	0.0077107597117038	0	0.0509897296233813	0.0509897296233813	0	0.00771075971170381	0.0509897296233813	0.0509897296233813	0.00458790202846376	0.00458790202846376	0.00458790202846376	0.00458790202846376	0.00458790202846376	0	0.00458790202846376	0	0.00458790202846376	0.00458790202846376	0.00458790202846376	0.00458790202846376	0	0.229691417695802	0.00458790202846376	0.00458790202846376	2.04532195051607	0	0.0815627027282447	0.168549384032844	0.765638058986007	0	0	0	0	2.32293766781349	0.0988494377724967	0.0458907566610432	0	0	0	0	0	0.0229453783305216	0	0	0	0	0.0229453783305216	0	0	0	0	0.00346984187026671	0	0	0	0.00346984187026671	0	0	0	0	0.482147912349028	0	0.00299211001856333	0.00299211001856332	0	0.0767678707107574	0.0767678707107574	0	0	0	0	0	0.482147912349028	0	0.0767678707107574
"Wallago_attu"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ascaridida_gen._sp."	0	0.161517926538179	0	0	0.0299566716810528	0	0.514808852805818	0	0	0	0.310613833645146	0.398003482841474	0	0.0160921919429182	0.0160921919429182	0	0.398003482841474	0.0160921919429182	0.0160921919429182	0.236812072290677	0.236812072290677	0.236812072290677	0.236812072290677	0.236812072290677	0	0.236812072290677	0	0.236812072290677	0.236812072290677	0.236812072290677	0.236812072290677	0	0.0127265507297111	0.236812072290677	0.236812072290677	0.00509766892051529	0	4.2099923962787	0.0531936344779797	0.0424218357657038	0	0	0	0	0.0113281531567006	0.164003914121043	0.0144829727486264	0	0	0	0	0	0.0072414863743132	0	0	0	0	0.0072414863743132	0	0	0	0	0.179101567278663	0	0	0	0.179101567278663	0	0	0	0	0.00674025112823688	0	0.154442655841746	0.154442655841746	0	0.0242276889807269	0.0242276889807269	0	0	0	0	0	0.00674025112823688	0	0.0242276889807269
"Capillaria_sp."	0	1.06808611750801	0	0	0.198097547653416	0	0.0208149004479051	0	0	0	0.102408360047432	0.0160921919429182	0	0.770621126098584	0.770621126098585	0	0.0160921919429182	0.770621126098585	0.770621126098585	0.00957485420603634	0.00957485420603634	0.00957485420603634	0.00957485420603634	0.00957485420603634	0	0.00957485420603634	0	0.00957485420603634	0.00957485420603634	0.00957485420603634	0.00957485420603634	0	0.0841581640472139	0.00957485420603634	0.00957485420603634	0.0337098768065687	0	0.170219630329535	2.54733094460365	0.280527213490713	0	0	0	0	0.0749108373479305	0.206296679647546	0.693559013488726	0	0	0	0	0	0.346779506744363	0	0	0	0	0.346779506744363	0	0	0	0	0.0072414863743132	0	0	0	0.00724148637431319	0	0	0	0	0.0445719482220187	0	0.00624447013437153	0.00624447013437153	0	0.160212917626202	0.160212917626202	0	0	0	0	0	0.0445719482220187	0	0.160212917626202
"Raphidascaris_sp."	0	1.41966152858979	0	0	1.49976837891909	0	0.0276664146298068	0	0	0	0.136117497065231	0.0213891608902708	0	0.141442292516326	0.141442292516326	0	0.0213891608902708	0.141442292516326	0.141442292516326	0.0127265507297111	0.0127265507297111	0.0127265507297111	0.0127265507297111	0.0127265507297111	0	0.0127265507297111	0	0.0127265507297111	0.0127265507297111	0.0127265507297111	0.0127265507297111	0	0.637149499128191	0.0127265507297111	0.0127265507297111	0.255212686328669	0	0.22624979075042	0.467545355817855	2.12383166376064	0	0	0	0	0.567139302952598	0.274202102967823	0.127298063264693	0	0	0	0	0	0.0636490316323467	0	0	0	0	0.0636490316323467	0	0	0	0	0.00962512240062187	0	0	0	0.00962512240062186	0	0	0	0	0.337447885256796	0	0.00829992438894206	0.00829992438894205	0	0.212949229288468	0.212949229288468	0	0	0	0	0	0.337447885256796	0	0.212949229288468
"Aphanurus_stossichi"	0	0	0	2.49726061291577	0	2.23958149234739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.953412746103	0	0	0	0	0	0	0	0.503905835778163	0	0.449506910324839	0	0	0.503905835778163	0.503905835778163	0	0	0	0.449506910324839	0	0.449506910324839	0	0	0	0	0	0	0	0	0	0	0	0.449506910324839	0	0	0	0	0	0	0	0	0	0	0	0	0
"Goezia_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36842105263158	0	0	0	0	0	0	0	0	0	2.36842105263158	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Heterotyphlum_sp"	0	0	2.41974222029252	0	0	0	0	1.98768959951906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329410285451586	0	0	0	0	0	0	0	0	0	0	2.03186047950837	0.73202285655908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596306879855717	0.596306879855717	0	0	0	0	0	0.435553599652653	0	0	0	0	0	0	0.435553599652653	0	0.435553599652653	0
"Paraquimperia_sp"	0	0	2.87327812055195	0	0	0	0	0.7161093161991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14745466851211	0	0	0	0	0	0	0	0	0	0	0.73202285655908	2.54989926336025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21483279485973	0.21483279485973	0	0	0	0	0	0.51719006169935	0	0	0	0	0	0	0.51719006169935	0	0.51719006169935	0
"Quimperia_sp."	0	0.568650894153758	0	0	2.38097734493347	0	0.0110818889576419	0	0	0	0.0545223878067636	0.008567510790782	0	0.0566552551370903	0.0566552551370903	0	0.00856751079078201	0.0566552551370903	0.0566552551370903	0.00509766892051529	0.00509766892051529	0.00509766892051529	0.00509766892051529	0.00509766892051529	0	0.00509766892051529	0	0.00509766892051529	0.00509766892051529	0.00509766892051529	0.00509766892051529	0	0.255212686328669	0.00509766892051529	0.00509766892051529	1.16146883390675	0	0.0906252252536052	0.187277093369826	0.850708954428897	0	0	0	0	2.5810418531261	0.109832708636107	0.0509897296233813	0	0	0	0	0	0.0254948648116907	0	0	0	0	0.0254948648116907	0	0	0	0	0.0038553798558519	0	0	0	0.0038553798558519	0	0	0	0	0.535719902610031	0	0.00332456668729259	0.00332456668729258	0	0.0852976341230637	0.0852976341230637	0	0	0	0	0	0.535719902610032	0	0.0852976341230637
"Quimperiidae_gen._sp"	0	1.56600560740855	0	0	0.290446496171039	0	0.16043861164015	0	0	0	0.789350645585638	0.12403657370499	0	0.156022698893102	0.156022698893102	0	0.12403657370499	0.156022698893102	0.156022698893102	0.0738017613544691	0.0738017613544691	0.0738017613544691	0.0738017613544691	0.0738017613544691	0	0.0738017613544691	0	0.0738017613544691	0.0738017613544691	0.0738017613544691	0.0738017613544691	0	0.12339094633552	0.0738017613544691	0.0738017613544691	0.0494247188862483	0	1.31203131296834	0.515741699118866	0.411303154451734	0	0	0	0	0.109832708636107	1.59010863162482	0.140420429003792	0	0	0	0	0	0.070210214501896	0	0	0	0	0.070210214501896	0	0	0	0	0.0558164581672456	0	0	0	0.0558164581672454	0	0	0	0	0.0653504616384839	0	0.0481315834920451	0.0481315834920451	0	0.234900841111282	0.234900841111282	0	0	0	0	0	0.0653504616384839	0	0.234900841111282
"Camallanus_dollfusi"	0	0.727016600992849	0	0	0.134839507226275	0	0.0141681255149606	0	0	0	0.0697065307885883	0.0109535088014822	0	0.524540430369625	0.524540430369625	0	0.0109535088014822	1.28084295137803	1.28084295137803	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0	0.00651733773688188	0	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0	0.057284128469112	0.00651733773688188	0.00651733773688188	0.0229453783305216	0	0.115863781989011	1.73389753372181	0.19094709489704	0	0	0	0	0.0509897296233813	0.140420429003792	2.15275865624023	0	0	0	0	0	0.236043193666331	0	0	0	0	0.236043193666331	0	0	0	0	0.00492907896066697	0	0	0	0.00492907896066697	0	0	0	0	0.0303388891259119	0	0.00425043765448819	0.00425043765448818	0	0.109052490148927	0.109052490148927	0	0	0	0	0	0.0303388891259119	0	0.109052490148927
"Bucephalus_polymorphus"	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0
"Faustula_brevichrus"	0	0	0	1.28839560284189	0	3.44844650242126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00781167155633	0	0	0	0	0	0	0	1.77590046304478	0	0.231911208511541	0	0	0.775900463044784	0.775900463044785	0	0	0	0.231911208511541	0	0.231911208511541	0	0	0	0	0	0	0	0	0	0	0	0.231911208511541	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faustula_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Opisthadena_sp."	0	0	0	3.70612562298965	0	1.03071648227352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899013820649677	0	0	0	0	0	0	0	0.231911208511541	0	1.66710261213814	0	0	0.231911208511541	0.231911208511541	0	0	0	0.667102612138137	0	0.667102612138136	0	0	0	0	0	0	0	0	0	0	0	0.667102612138136	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dinurinae_gen._sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_excisum"	0	0.727016600992849	0	0	0.134839507226275	0	0.0141681255149606	0	0	0	0.0697065307885883	0.0109535088014822	0	0.524540430369625	2.03714547238643	0	0.0109535088014822	0.524540430369625	0.524540430369625	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0	0.00651733773688188	0	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0	0.057284128469112	0.00651733773688188	0.00651733773688188	0.0229453783305216	0	0.115863781989011	1.73389753372181	0.19094709489704	0	0	0	0	0.0509897296233813	0.140420429003792	0.472086387332662	0	0	0	0	0	1.91671546257389	0	0	0	0	0.236043193666331	0	0	0	0	0.00492907896066697	0	0	0	0.00492907896066697	0	0	0	0	0.0303388891259119	0	0.00425043765448819	0.00425043765448818	0	0.109052490148927	0.109052490148927	0	0	0	0	0	0.0303388891259119	0	0.109052490148927
"Lecithocladium_harpodontis"	0	0	0	1.28839560284189	0	3.44844650242126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00781167155633	0	0	0	0	0	0	0	0.775900463044784	0	0.231911208511541	0	0	1.77590046304478	0.775900463044785	0	0	0	0.231911208511541	0	0.231911208511541	0	0	0	0	0	0	0	0	0	0	0	0.231911208511541	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_magnacetabulum"	0	0	0	1.28839560284189	0	3.44844650242126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00781167155633	0	0	0	0	0	0	0	0.775900463044784	0	0.231911208511541	0	0	0.775900463044784	1.77590046304478	0	0	0	0.231911208511541	0	0.231911208511541	0	0	0	0	0	0	0	0	0	0	0	0.231911208511541	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_megalaspis"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	1.42105263157895	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_seriolellae"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	2.42105263157895	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_sp."	0	0.727016600992849	0	0	0.134839507226275	0	0.0141681255149606	0	0	0	0.0697065307885883	0.0109535088014822	0	2.03714547238643	0.524540430369625	0	0.0109535088014822	0.524540430369625	0.524540430369625	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0	0.00651733773688188	0	0.00651733773688188	0.00651733773688188	0.00651733773688188	0.00651733773688188	0	0.057284128469112	0.00651733773688188	0.00651733773688188	0.0229453783305216	0	0.115863781989011	1.73389753372181	0.19094709489704	0	0	0	0	0.0509897296233813	0.140420429003792	0.472086387332662	0	0	0	0	0	0.236043193666331	0	0	0	0	1.91671546257389	0	0	0	0	0.00492907896066697	0	0	0	0.00492907896066696	0	0	0	0	0.0303388891259119	0	0.00425043765448819	0.00425043765448818	0	0.109052490148927	0.109052490148927	0	0	0	0	0	0.0303388891259119	0	0.109052490148927
"Hemiurus_appendiculatus"	0	0	0	3.70612562298965	0	1.03071648227352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899013820649677	0	0	0	0	0	0	0	0.231911208511541	0	0.667102612138136	0	0	0.231911208511541	0.231911208511541	0	0	0	1.66710261213814	0	0.667102612138136	0	0	0	0	0	0	0	0	0	0	0	0.667102612138136	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hemiurus_sp."	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	1.42105263157895	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parahemiurus_sp"	0	0	0	3.70612562298965	0	1.03071648227352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899013820649677	0	0	0	0	0	0	0	0.231911208511541	0	0.667102612138136	0	0	0.231911208511541	0.231911208511541	0	0	0	0.667102612138136	0	1.66710261213814	0	0	0	0	0	0	0	0	0	0	0	0.667102612138136	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithochiriinae_gen._sp."	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0
"Hemiuridae_gen._sp."	0	0.109940773525987	0	0	0.0203906756820612	0	0.350416109893036	0	0	0	0.211426222901318	1.78351497571563	0	0.0109535088014822	0.0109535088014822	0	0.270909933698818	0.0109535088014822	0.0109535088014822	0.161191410550797	0.161191410550797	0.161191410550797	0.161191410550797	0.161191410550797	0	0.161191410550797	0	0.161191410550797	0.161191410550797	0.161191410550797	0.161191410550797	0	0.00866261016055968	0.161191410550797	0.161191410550797	0.00346984187026671	0	2.86562507645861	0.036207431871566	0.0288753672018656	0	0	0	0	0.0077107597117038	0.111632916334491	0.00985815792133394	0	0	0	0	0	0.00492907896066697	0	0	0	0	0.00492907896066697	0	0	0	0	1.80258173907203	0	0	0	0.121909470164468	0	0	0	0	0.00458790202846376	0	0.105124832967911	0.105124832967911	0	0.0164911160288981	0.0164911160288981	0	0	0	0	0	0.00458790202846376	0	0.0164911160288981
"Acanthocolpus_liodorus"	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71052631578947	0.710526315789474	0	0	0.710526315789474	0	0	0.710526315789474	0	0	0	0	0	0	0	0	0.710526315789474	0	0.710526315789474	0	0	0	0
"Acanthocolpus_luehei"	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710526315789474	1.71052631578947	0	0	0.710526315789474	0	0	0.710526315789474	0	0	0	0	0	0	0	0	0.710526315789474	0	0.710526315789474	0	0	0	0
"Pseudoanthocotyle_pavlovskyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pricea_multae"	0	0.109940773525987	0	0	0.0203906756820612	0	0.350416109893036	0	0	0	0.211426222901318	0.270909933698818	0	0.0109535088014822	0.0109535088014822	0	1.78351497571563	0.0109535088014822	0.0109535088014822	0.161191410550797	0.161191410550797	0.161191410550797	0.161191410550797	0.161191410550797	0	0.161191410550797	0	0.161191410550797	0.161191410550797	0.161191410550797	0.161191410550797	0	0.00866261016055968	0.161191410550797	0.161191410550797	0.00346984187026671	0	2.86562507645861	0.036207431871566	0.0288753672018656	0	0	0	0	0.0077107597117038	0.111632916334491	0.00985815792133394	0	0	0	0	0	0.00492907896066697	0	0	0	0	0.00492907896066697	0	0	0	0	0.121909470164468	0	0	0	1.80258173907203	0	0	0	0	0.00458790202846376	0	0.105124832967911	0.105124832967911	0	0.0164911160288981	0.0164911160288981	0	0	0	0	0	0.00458790202846376	0	0.0164911160288981
"Megamicrocotyle_chirocentrus"	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710526315789474	0.710526315789474	0	0	1.71052631578947	0	0	0.710526315789474	0	0	0	0	0	0	0	0	0.710526315789474	0	0.710526315789474	0	0	0	0
"Choricotyle_pagelli"	0	0	1.42028347712822	0	0	0	0	3.12320911276119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193349515373757	0	0	0	0	0	0	0	0	0	0	1.19261375971143	0.42966558971946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93696273382836	0.936962733828355	0	0	0	0	0	0.255651025883079	0	0	0	0	0	0	0.255651025883079	0	0.255651025883079	0
"Choricotyle_sp."	0	0	1.42028347712822	0	0	0	0	3.12320911276119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193349515373757	0	0	0	0	0	0	0	0	0	0	1.19261375971143	0.42966558971946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936962733828356	1.93696273382836	0	0	0	0	0	0.255651025883079	0	0	0	0	0	0	0.255651025883079	0	0.255651025883079	0
"Nybelinia_sp."	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710526315789474	0.710526315789474	0	0	0.710526315789474	0	0	1.71052631578947	0	0	0	0	0	0	0	0	0.710526315789474	0	0.710526315789474	0	0	0	0
"Contracaecum_sp."	0	0.676694564042972	0	0	2.83336304047083	0	0.0131874478595939	0	0	0	0.0648816414900487	0.0101953378410306	0	0.0674197536131375	0.0674197536131375	0	0.0101953378410306	0.0674197536131375	0.0674197536131375	0.0060662260154132	0.0060662260154132	0.0060662260154132	0.0060662260154132	0.0060662260154132	0	0.0060662260154132	0	0.0060662260154132	0.0060662260154132	0.0060662260154132	0.0060662260154132	0	0.303703096731116	0.0060662260154132	0.0060662260154132	0.482147912349028	0	0.10784401805179	0.222859741110093	1.01234365577039	0	0	0	0	1.07143980522006	0.130700923276968	0.0606777782518238	0	0	0	0	0	0.0303388891259119	0	0	0	0	0.0303388891259119	0	0	0	0	0.00458790202846376	0	0	0	0.00458790202846377	0	0	0	0	1.63750668410594	0	0.00395623435787819	0.00395623435787817	0	0.101504184606446	0.101504184606446	0	0	0	0	0	0.637506684105937	0	0.101504184606446
