"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Microtus_agrestis"	"Microtus_oeconomus"	"Sorex_araneus"	"Tamias_sibiricus"	"Apodemus_peninsulae"	"Sicista_betulina"	"Sorex_caecutiens"	"Peromyscopsylla_silvatica"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_uncinatus"	"Peromyscopsylla_ostsibirica"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Megabothris_calcarifer"	"Amphipsylla_sibirica"	"Catallagia_dacenkoi"	"Catallagia_ioffi"	"Neopsylla_pleskei"	"Ctenophyllus_armatus"	"Megabothris_turbidus"
"Clethrionomys_rutilus"	2.89819810084404	0.698671679978652	0.327195294009822	0.677913363778981	0.183393170574066	0.213606957387049	0.100882002702915	0.100882002702915	0.0624153227584005	0.490959079820851	0.291113487051058	0.672546684686098	0.291113487051058	0.287999739621107	0.18631273505426	0.291113487051058	0.386158327824054	0.13870071724089	0.268839661812589	0.282435865878432	0.287999739621107	0.104800751996798	0.18631273505426	0.18631273505426	0.18631273505426	0.0961231308241723	0.101687004566847
"Clethrionomys_rufocanus"	1.63023391995019	2.13016259416235	0.361883640646035	0.624937421155004	0.103158499506981	0.120153728403972	0.12875976297703	0.12875976297703	0.0351085649582582	0.626630846488211	0.42432514112115	0.858398419846864	0.42432514112115	0.198541365170048	0.104800751996798	0.42432514112115	0.307106457363859	0.0780190332405737	0.151222076774939	0.158869929778585	0.198541365170048	0.319524389124352	0.104800751996798	0.104800751996798	0.104800751996798	0.0540691777817874	0.0937406131732505
"Microtus_agrestis"	1.52691137204584	0.723767281292069	1.55622285867841	0.882966558987753	0.0966204199856219	0.11253850876771	0.165623737366118	0.165623737366118	0.0328834202472075	0.806035521848442	0.206723680396757	1.10415824910746	0.206723680396757	0.23060357205111	0.0981585882029467	0.206723680396757	0.697470429654632	0.0730742672160166	0.141637777196477	0.148800917148416	0.23060357205111	0.10856509219381	0.0981585882029467	0.0981585882029467	0.0981585882029467	0.0506423289454693	0.132444983848163
"Microtus_oeconomus"	1.58179784881762	0.624937421155004	0.441483279493876	2.1000021693206	0.100093545233301	0.116583826891927	0.132097176778017	0.132097176778017	0.0340654502684764	0.642872926986351	0.195427617740098	0.880647845186782	0.195427617740098	0.416687329964937	0.101687004566847	0.195427617740098	0.5491323138131	0.0757010005966143	0.146729099921833	0.154149726668214	0.416687329964937	0.0937406131732506	0.101687004566847	0.101687004566847	0.101687004566847	0.052462722101367	0.31500032539809
"Sorex_araneus"	1.28375219401846	0.309475498520942	0.144930629978433	0.300280635699903	2.26863318648791	0.0946168587038173	0.0446855210722575	0.0446855210722575	0.772097849182861	0.217469535884986	0.128948251536471	0.29790347381505	0.128948251536471	0.127569022113315	0.0825269267583296	0.128948251536471	0.171048211106845	1.71577299818413	1.10341186067789	0.125104513175047	0.127569022113315	0.0464213247781414	0.0825269267583296	0.0825269267583296	0.0825269267583296	0.0425775864167178	0.0450420953549855
"Tamias_sibiricus"	1.49524870170935	0.360461185211916	0.168807763151564	0.34975148067578	0.0946168587038174	2.65797556400224	0.0520474026683827	0.0520474026683827	0.0322015359454168	0.253297359652796	0.15019230860596	0.346982684455885	0.15019230860596	0.148585852925539	0.0961231308241722	0.15019230860596	0.199228181871009	0.071558968767593	0.13870071724089	1.29221213462518	0.148585852925539	0.0540691777817874	0.0961231308241722	0.0961231308241722	0.0961231308241722	1.19608900380101	0.052462722101367
"Apodemus_peninsulae"	1.41234803784081	0.772558577862177	0.496871212098355	0.792583060668104	0.089371042144515	0.104094805336766	1.28245748188528	0.282457481885275	0.0304161950155702	0.474626411841672	0.20667758911195	1.88304987923517	0.20667758911195	0.209681261532839	0.0907938024326232	0.20667758911195	0.358742625162345	0.0675915444790449	0.131010771397655	0.137636464834168	0.209681261532839	0.115883786679327	0.0907938024326232	0.0907938024326232	0.0907938024326232	0.0468426624015445	0.118887459100216
"Sicista_betulina"	1.41234803784081	0.772558577862177	0.496871212098355	0.792583060668104	0.089371042144515	0.104094805336766	0.282457481885275	1.28245748188528	0.0304161950155702	0.474626411841672	0.20667758911195	1.88304987923517	0.20667758911195	0.209681261532839	0.0907938024326232	0.20667758911195	0.358742625162345	0.0675915444790449	0.131010771397655	0.137636464834168	0.209681261532839	0.115883786679327	0.0907938024326232	0.0907938024326232	0.0907938024326232	0.0468426624015445	0.118887459100216
"Sorex_caecutiens"	0.873814518617608	0.210651389749549	0.0986502607416224	0.204392701610859	1.54419569836572	0.0644030718908337	0.0304161950155702	0.0304161950155702	2.20621786372951	0.148025482409108	0.0877714989449928	0.202774633437135	0.0877714989449929	0.0868326957241893	0.0561737904825605	0.0877714989449928	0.116427773946676	2.68048414162113	0.751061854747135	0.0851551728334356	0.0868326957241893	0.0315977084624324	0.0561737904825605	0.0561737904825605	0.0561737904825605	0.0289813823508751	0.0306589052416288
"Peromyscopsylla_silvatica"	1.71835677937298	0.939946269732316	0.604526641386332	0.964309390479526	0.108734767942493	0.126648679826398	0.118656602960418	0.118656602960418	0.0370063706022771	1.57746213440737	0.251457733419539	0.79104401973612	0.251457733419539	0.255112201531621	0.110465792959692	0.251457733419539	0.43647019394752	0.0822363791161713	0.159396438533814	0.167457698881571	0.255112201531621	0.140991940459847	0.110465792959692	0.110465792959692	0.110465792959692	0.0569919059218791	0.144646408571929
"Amalaraeus_penicilliger"	2.0377944093574	1.27297542336345	0.310085520595136	0.586282853220293	0.128948251536471	0.15019230860596	0.103338794555975	0.103338794555975	0.0438857494724964	0.502915466839078	1.32194738267749	0.688925297039833	0.321947382677493	0.21894349715602	0.131001069172976	0.321947382677493	0.311969153334561	0.0975238877166587	0.189027782364388	0.198587608045658	0.21894349715602	0.190946313504517	0.131001069172976	0.131001069172976	0.131001069172976	0.0675865388726818	0.0879424279830439
"Megabothris_rectangulatus"	1.5692755976009	0.858398419846864	0.552079124553728	0.880647845186782	0.09930115793835	0.115660894818628	0.313841646539195	0.313841646539195	0.0337957722395225	0.52736267982408	0.229641765679944	2.09227764359463	0.229641765679944	0.232979179480932	0.100882002702915	0.229641765679944	0.39860291684705	0.0751017160878277	0.145567523775172	0.152929405371297	0.232979179480932	0.12875976297703	0.100882002702915	0.100882002702915	0.100882002702915	0.0520474026683827	0.132097176778017
"Hystrichopsylla_talpae"	2.0377944093574	1.27297542336345	0.310085520595136	0.586282853220293	0.128948251536471	0.15019230860596	0.103338794555975	0.103338794555975	0.0438857494724964	0.502915466839078	0.321947382677493	0.688925297039833	1.32194738267749	0.21894349715602	0.131001069172976	0.321947382677493	0.311969153334561	0.0975238877166587	0.189027782364388	0.198587608045658	0.21894349715602	0.190946313504517	0.131001069172976	0.131001069172976	0.131001069172976	0.0675865388726818	0.087942427983044
"Neopsylla_acanthina"	2.01599817734775	0.595624095510145	0.345905358076664	1.25006198989481	0.127569022113315	0.148585852925539	0.104840630766419	0.104840630766419	0.0434163478620946	0.510224403063241	0.21894349715602	0.698937538442796	0.21894349715602	1.31710918131372	0.129599882829498	0.21894349715602	0.420880788736719	0.096480773026877	0.18700594278049	0.196463516645991	0.31710918131372	0.0893436143265218	0.129599882829498	0.129599882829498	0.129599882829498	0.0668636338164927	0.187509298484222
"Neopsylla_mana"	2.60837829075964	0.628804511980787	0.29447576460884	0.610122027401083	0.165053853516659	0.192246261648345	0.0907938024326232	0.0907938024326232	0.0561737904825605	0.441863171838766	0.262002138345952	0.605292016217488	0.262002138345952	0.259199765658996	1.16768146154883	0.262002138345952	0.347542495041648	0.124830645516801	0.24195569563133	0.254192279290589	0.259199765658996	0.0943206767971181	0.167681461548834	0.167681461548834	0.167681461548834	0.086510817741755	0.0915183041101624
"Ctenophthalmus_uncinatus"	2.0377944093574	1.27297542336345	0.310085520595136	0.586282853220293	0.128948251536471	0.15019230860596	0.103338794555975	0.103338794555975	0.0438857494724964	0.502915466839078	0.321947382677493	0.688925297039833	0.321947382677493	0.21894349715602	0.131001069172976	1.32194738267749	0.31196915333456	0.0975238877166587	0.189027782364388	0.198587608045658	0.21894349715602	0.190946313504517	0.131001069172976	0.131001069172976	0.131001069172976	0.0675865388726818	0.0879424279830439
"Peromyscopsylla_ostsibirica"	1.80207219651225	0.614212914727717	0.697470429654631	1.0982646276262	0.114032140737897	0.132818787914006	0.119580875054115	0.119580875054115	0.0388092579822253	0.581960258596693	0.207979435556374	0.7972058336941	0.207979435556374	0.280587192491146	0.115847498347216	0.207979435556374	1.48982832138754	0.0862427955160563	0.16716196167927	0.175615952908519	0.280587192491146	0.0921319372091576	0.115847498347216	0.115847498347216	0.115847498347216	0.0597684545613026	0.16473969414393
"Palaeopsylla_soricis"	0.970905020686231	0.234057099721721	0.109611400824025	0.227103001789843	1.71577299818413	0.071558968767593	0.0337957722395225	0.0337957722395225	1.34024207081057	0.164472758232343	0.0975238877166587	0.225305148263483	0.0975238877166587	0.096480773026877	0.0624153227584005	0.0975238877166587	0.129364193274084	2.97831571291237	0.834513171941261	0.0946168587038173	0.096480773026877	0.0351085649582582	0.0624153227584005	0.0624153227584005	0.0624153227584005	0.0322015359454168	0.0340654502684765
"Corrodopsylla_birulai"	1.88187763268813	0.453666230324817	0.212456665794715	0.440187299765498	1.10341186067789	0.13870071724089	0.0655053856988275	0.0655053856988275	0.375530927373567	0.318792877067627	0.189027782364388	0.436702571325516	0.189027782364388	0.18700594278049	0.120977847815665	0.189027782364388	0.250742942518904	0.834513171941261	1.61751318512072	0.183393170574066	0.18700594278049	0.0680499345487226	0.120977847815665	0.120977847815665	0.120977847815665	0.0624153227584005	0.0660280949648247
"Ceratophyllus_indages"	1.97705106114902	0.476609789335756	0.223201375722624	0.462449180004642	0.125104513175047	1.29221213462518	0.0688182324170838	0.0688182324170838	0.0425775864167178	0.334915397763141	0.198587608045658	0.458788216113892	0.198587608045658	0.196463516645991	0.127096139645294	0.198587608045658	0.263423929362778	0.0946168587038173	0.183393170574066	1.70859160022662	0.196463516645991	0.0714914684003634	0.127096139645294	0.127096139645294	0.127096139645294	0.58149546058133	0.0693673770006964
"Megabothris_calcarifer"	2.01599817734775	0.595624095510145	0.345905358076664	1.25006198989481	0.127569022113315	0.148585852925539	0.104840630766419	0.104840630766419	0.0434163478620946	0.510224403063241	0.21894349715602	0.698937538442796	0.21894349715602	0.31710918131372	0.129599882829498	0.21894349715602	0.420880788736719	0.096480773026877	0.18700594278049	0.196463516645991	1.31710918131372	0.0893436143265218	0.129599882829498	0.129599882829498	0.129599882829498	0.0668636338164927	0.187509298484222
"Amphipsylla_sibirica"	1.46721052795517	1.91714633474611	0.325695276581431	0.562443679039503	0.0928426495562827	0.108138355563575	0.115883786679327	0.115883786679327	0.0315977084624324	0.56396776183939	0.381892627009035	0.772558577862177	0.381892627009035	0.178687228653044	0.094320676797118	0.381892627009035	0.276395811627473	0.0702171299165164	0.136099869097445	0.142982936800727	0.178687228653044	1.28757195021192	0.094320676797118	0.094320676797118	0.094320676797118	0.0486622600036087	0.0843665518559255
"Catallagia_dacenkoi"	2.60837829075964	0.628804511980787	0.29447576460884	0.610122027401083	0.165053853516659	0.192246261648344	0.0907938024326232	0.0907938024326232	0.0561737904825605	0.441863171838766	0.262002138345952	0.605292016217488	0.262002138345952	0.259199765658996	0.167681461548834	0.262002138345952	0.347542495041648	0.124830645516801	0.24195569563133	0.254192279290589	0.259199765658996	0.094320676797118	1.16768146154883	0.167681461548834	0.167681461548834	0.086510817741755	0.0915183041101624
"Catallagia_ioffi"	2.60837829075964	0.628804511980787	0.29447576460884	0.610122027401083	0.165053853516659	0.192246261648344	0.0907938024326232	0.0907938024326232	0.0561737904825605	0.441863171838766	0.262002138345952	0.605292016217488	0.262002138345952	0.259199765658996	0.167681461548834	0.262002138345952	0.347542495041648	0.124830645516801	0.24195569563133	0.254192279290589	0.259199765658996	0.094320676797118	0.167681461548834	1.16768146154883	0.167681461548834	0.086510817741755	0.0915183041101624
"Neopsylla_pleskei"	2.60837829075964	0.628804511980787	0.29447576460884	0.610122027401083	0.165053853516659	0.192246261648344	0.0907938024326232	0.0907938024326232	0.0561737904825605	0.441863171838766	0.262002138345952	0.605292016217488	0.262002138345952	0.259199765658996	0.167681461548834	0.262002138345952	0.347542495041648	0.124830645516801	0.24195569563133	0.254192279290589	0.259199765658996	0.094320676797118	0.167681461548834	0.167681461548834	1.16768146154883	0.086510817741755	0.0915183041101624
"Ctenophyllus_armatus"	1.34572383153841	0.324415066690724	0.151926986836408	0.314776332608202	0.0851551728334356	2.39217800760201	0.0468426624015445	0.0468426624015445	0.0289813823508752	0.227967623687516	0.135173077745364	0.312284416010296	0.135173077745364	0.133727267632985	0.086510817741755	0.135173077745364	0.179305363683908	0.0644030718908337	0.124830645516801	1.16299092116266	0.133727267632985	0.0486622600036087	0.086510817741755	0.086510817741755	0.086510817741755	2.07648010342091	0.0472164498912303
"Megabothris_turbidus"	1.42361806393586	0.562443679039503	0.397334951544489	1.89000195238854	0.090084190709971	0.104925444202734	0.118887459100216	0.118887459100216	0.0306589052416288	0.578585634287716	0.175884855966088	0.792583060668104	0.175884855966088	0.375018596968444	0.0915183041101624	0.175884855966088	0.49421908243179	0.0681309005369529	0.132056189929649	0.138734754001393	0.375018596968444	0.0843665518559255	0.0915183041101624	0.0915183041101624	0.0915183041101624	0.0472164498912303	1.28350029285828
