"Philodendron_apendiculatum"	"Cecropia_glaziovi"	"Cecropia_pachystachia"	"Cucurbitaceae"	"Vismia_sp."	"Ficus_luschnatiana"	"Ficus_sp."	"Piper_aduncun"	"Piper_dilatatum"	"Piper_sp."	"Rubus_brasiliensis"	"Aureliana_sp."	"Solanum_cinnamomeum"	"Solanum_megalochiton"	"Solanum_cf._paranaense"	"Solanum_rufescens"	"Solanum_santaecatharinae"	"Solanum_scuticum"	"Solanum_subsylvestris"	"Solanum_swartzianum"	"Solanum_variabile"	"Solanum_sp."	"Vassobia_breviflora"	"Unknown_family"	"Artibeus_fimbriatus"	"Artibeus_lituratus"	"Artibeus_jamaicensis"	"Carollia_perspicillata"	"Sturnira_lilium"	"Sturnira_tildae"
"Philodendron_apendiculatum"	1.1310414515102	0.332898119893822	0.134444799105122	0.201514313681636	0.131041451510201	0.134444799105122	0.265486250615323	0.0672961731402587	0.0672961731402587	0.268810486821895	0.19833762465046	0.131041451510201	0.131041451510201	0.0672961731402587	0.269495497127495	0.131041451510201	0.131041451510201	0.266171260920923	0.131041451510201	0.131041451510201	0.19833762465046	0.33996835929893	0.201514313681636	0.201514313681636	0.704728621714354	0.355399649631594	0.07490207697611	0.598188205691188	2.76643064299313	0.237192908256785
"Cecropia_glaziovi"	0.0832245299734555	1.67793365756691	0.254927561936153	0.194862076394074	0.0832245299734555	0.254927561936153	0.338152091909609	0.0530080682297081	0.0530080682297081	0.247870144623782	0.136232598203164	0.0832245299734555	0.0832245299734555	0.0530080682297081	0.201851837664159	0.0832245299734555	0.0832245299734555	0.292133784949986	0.0832245299734555	0.0832245299734555	0.136232598203164	0.313489384084777	0.194862076394074	0.194862076394074	1.11637546420618	0.79605564175297	0.377535072952554	0.471182828708516	1.75696229943962	0.218730798203318
"Cecropia_pachystachia"	0.0672223995525612	0.509855123872306	1.3393870617356	0.21004785500773	0.0672223995525612	0.339387061735603	0.406609461288164	0.0508997822562551	0.0508997822562551	0.260947637263985	0.118122181808816	0.0672223995525612	0.0672223995525612	0.0508997822562551	0.187205932510586	0.0672223995525612	0.0672223995525612	0.332867756534766	0.0672223995525612	0.0672223995525612	0.118122181808816	0.330031387965755	0.21004785500773	0.21004785500773	1.42825455455169	1.09200892378019	0.114717402871269	0.452442508944489	1.41913954610962	0.2302791690059
"Cucurbitaceae"	0.100757156840818	0.389724152788148	0.21004785500773	1.23081074116839	0.100757156840818	0.21004785500773	0.310805011848548	0.0621565461908304	0.0621565461908304	0.292967287359222	0.162913703031649	0.100757156840818	0.100757156840818	0.0621565461908304	0.230295967013686	0.100757156840818	0.100757156840818	0.248133691503013	0.100757156840818	0.100757156840818	0.162913703031649	0.36034955134126	0.230810741168391	0.230810741168391	1.30053584327573	0.444412614889758	0.0876879343773333	0.552502632807382	2.12709553330616	0.224607546606793
"Vismia_sp."	0.131041451510201	0.332898119893822	0.134444799105122	0.201514313681636	1.1310414515102	0.134444799105122	0.265486250615323	0.0672961731402587	0.0672961731402587	0.268810486821895	0.19833762465046	0.131041451510201	0.131041451510201	0.0672961731402587	0.269495497127495	0.131041451510201	0.131041451510201	0.266171260920923	0.131041451510201	0.131041451510201	0.19833762465046	0.33996835929893	0.201514313681636	0.201514313681636	0.704728621714354	0.355399649631594	0.07490207697611	0.598188205691188	2.76643064299313	0.237192908256785
"Ficus_luschnatiana"	0.0672223995525612	0.509855123872306	0.339387061735603	0.21004785500773	0.0672223995525612	1.3393870617356	0.406609461288164	0.0508997822562551	0.0508997822562551	0.260947637263985	0.118122181808816	0.0672223995525612	0.0672223995525612	0.0508997822562551	0.187205932510586	0.0672223995525612	0.0672223995525612	0.332867756534766	0.0672223995525612	0.0672223995525612	0.118122181808816	0.330031387965755	0.21004785500773	0.21004785500773	1.42825455455169	1.09200892378019	0.114717402871269	0.452442508944489	1.41913954610962	0.2302791690059
"Ficus_sp."	0.0884954168717744	0.450869455879478	0.271072974192109	0.207203341232365	0.0884954168717744	0.271072974192109	1.35956839106388	0.0563652458842563	0.0563652458842563	0.263568587116622	0.144860662756031	0.0884954168717744	0.0884954168717744	0.0563652458842563	0.214635787382889	0.0884954168717744	0.0884954168717744	0.310635591330151	0.0884954168717744	0.0884954168717744	0.144860662756031	0.33334371174348	0.207203341232365	0.207203341232365	1.18707924360591	0.846472499063992	0.101445627572883	0.501024407860056	1.86823657840413	0.232583748756195
"Piper_aduncun"	0.0672961731402587	0.212032272918832	0.10179956451251	0.124313092381661	0.0672961731402587	0.10179956451251	0.169095737652769	1.24417452448329	0.244174524483288	0.368487616864949	0.311470697623547	0.0672961731402587	0.0672961731402587	0.244174524483288	0.395181489094014	0.0672961731402587	0.0672961731402587	0.195789609881833	0.0672961731402587	0.0672961731402587	0.311470697623547	0.452198408335416	0.124313092381661	0.124313092381661	0.570169192414023	0.248792473728377	0.0477072614067373	2.17044021762923	1.42069698851657	0.279035971568223
"Piper_dilatatum"	0.0672961731402587	0.212032272918832	0.10179956451251	0.124313092381661	0.0672961731402587	0.10179956451251	0.169095737652769	0.244174524483288	1.24417452448329	0.368487616864949	0.311470697623547	0.0672961731402587	0.0672961731402587	0.244174524483288	0.395181489094014	0.0672961731402587	0.0672961731402587	0.195789609881833	0.0672961731402587	0.0672961731402587	0.311470697623547	0.452198408335416	0.124313092381661	0.124313092381661	0.570169192414023	0.248792473728377	0.0477072614067373	2.17044021762923	1.42069698851657	0.279035971568223
"Piper_sp."	0.0896034956072983	0.330493526165043	0.173965091509323	0.195311524906148	0.0896034956072983	0.173965091509323	0.263568587116621	0.12282920562165	0.12282920562165	1.3181407305278	0.212432701228948	0.0896034956072983	0.0896034956072983	0.12282920562165	0.285257807707129	0.0896034956072983	0.0896034956072983	0.230685664295953	0.0896034956072983	0.0896034956072983	0.212432701228948	0.390965837005978	0.195311524906148	0.195311524906148	1.0570802929885	0.379205901169298	0.0743610433871346	1.09181516108133	1.89162935170963	0.24275035492727
"Rubus_brasiliensis"	0.0991688123252298	0.272465196406327	0.118122181808816	0.162913703031649	0.0991688123252298	0.118122181808816	0.217290994134046	0.155735348811773	0.155735348811773	0.318649051843422	1.254904161137	0.0991688123252298	0.0991688123252298	0.155735348811773	0.332338493110754	0.0991688123252298	0.0991688123252298	0.230980435401378	0.0991688123252298	0.0991688123252298	0.254904161137003	0.396083383817173	0.162913703031649	0.162913703031649	0.637448907064188	0.302096061679985	0.0613046691914236	1.38431421166021	2.09356381575485	0.258114439912504
"Aureliana_sp."	0.131041451510201	0.332898119893822	0.134444799105122	0.201514313681636	0.131041451510201	0.134444799105122	0.265486250615323	0.0672961731402587	0.0672961731402587	0.268810486821895	0.19833762465046	1.1310414515102	0.131041451510201	0.0672961731402587	0.269495497127495	0.131041451510201	0.131041451510201	0.266171260920923	0.131041451510201	0.131041451510201	0.19833762465046	0.33996835929893	0.201514313681636	0.201514313681636	0.704728621714354	0.355399649631594	0.07490207697611	0.598188205691188	2.76643064299313	0.237192908256785
"Solanum_cinnamomeum"	0.131041451510201	0.332898119893822	0.134444799105122	0.201514313681636	0.131041451510201	0.134444799105122	0.265486250615323	0.0672961731402587	0.0672961731402587	0.268810486821895	0.19833762465046	0.131041451510201	1.1310414515102	0.0672961731402587	0.269495497127495	0.131041451510201	0.131041451510201	0.266171260920923	0.131041451510201	0.131041451510201	0.19833762465046	0.33996835929893	0.201514313681636	0.201514313681636	0.704728621714354	0.355399649631594	0.07490207697611	0.598188205691188	2.76643064299313	0.237192908256785
"Solanum_megalochiton"	0.0672961731402587	0.212032272918832	0.10179956451251	0.124313092381661	0.0672961731402587	0.10179956451251	0.169095737652769	0.244174524483288	0.244174524483288	0.368487616864949	0.311470697623547	0.0672961731402587	0.0672961731402587	1.24417452448329	0.395181489094014	0.0672961731402587	0.0672961731402587	0.195789609881833	0.0672961731402587	0.0672961731402587	0.311470697623547	0.452198408335416	0.124313092381661	0.124313092381661	0.570169192414023	0.248792473728377	0.0477072614067373	2.17044021762923	1.42069698851657	0.279035971568223
"Solanum_cf._paranaense"	0.0898318323758317	0.269135783552212	0.124803955007058	0.153530644675791	0.0898318323758317	0.124803955007058	0.214635787382889	0.131727163031338	0.131727163031338	0.285257807707129	0.221558995407169	0.0898318323758317	0.0898318323758317	0.131727163031338	1.41129924705413	0.0898318323758317	0.0898318323758317	0.340677226729893	0.0898318323758317	0.0898318323758317	0.221558995407169	0.474998059354092	0.153530644675791	0.153530644675791	0.636988122999594	0.339473015039434	0.0605555512992477	1.17090811583411	1.89644979460089	0.632467505489879
"Solanum_rufescens"	0.131041451510201	0.332898119893822	0.134444799105122	0.201514313681636	0.131041451510201	0.134444799105122	0.265486250615323	0.0672961731402587	0.0672961731402587	0.268810486821895	0.19833762465046	0.131041451510201	0.131041451510201	0.0672961731402587	0.269495497127495	1.1310414515102	0.131041451510201	0.266171260920923	0.131041451510201	0.131041451510201	0.19833762465046	0.33996835929893	0.201514313681636	0.201514313681636	0.704728621714354	0.355399649631594	0.07490207697611	0.598188205691188	2.76643064299313	0.237192908256785
